"lo_custkey","lo_orderdate","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
12019,19921130,91007,3520944,610,59880
13127,19920115,176829,2428014,890,114349
13127,19920115,158210,4268794,1652,76092
13127,19920115,28601,2848115,401,91776
13127,19920115,185122,5205101,613,72427
28870,19920107,50345,1813476,604,77720
19411,19920212,167720,8759828,906,107263
10486,19920729,182250,6198959,728,79935
19246,19920110,49720,3506412,493,100183
19246,19920110,29191,1568266,1955,67211
19246,19920110,6261,5252670,854,70035
10022,19920426,79338,4042885,1732,79039
10022,19920426,33707,5306023,579,98442
10022,19920426,159890,7643568,1112,116993
2191,19920402,129498,7026454,1430,91649
4325,19920424,11267,5891300,1997,70695
27088,19920415,106371,1652844,184,82642
27088,19920415,173987,201976,1648,123658
10163,19920826,185795,9123712,1890,112847
10163,19920826,41422,3272208,1144,81805
23263,19921204,174509,620732,952,95010
23263,19921204,140306,1199553,1233,80778
9664,19921015,14445,3863528,1020,81566
16735,19920128,38230,4047916,78,70093
4676,19920219,132102,5557090,1210,68046
18365,19921127,2777,6719080,814,100786
14923,19921122,36713,5226281,1535,98982
14923,19921122,169598,6336842,294,100055
3451,19920921,28691,1943628,327,97181
3451,19920921,1993,7504160,1779,113699
3451,19920921,120721,6998230,1402,104503
3451,19920921,148304,5814890,313,81138
16367,19920824,82615,3757578,1652,95856
650,19920314,72968,8540224,149,116457
17197,19921124,121152,4943654,1000,70389
12068,19920308,129885,6755696,1285,114892
12068,19920308,161173,3054570,1082,74050
12068,19920308,20289,478874,1601,72556
12068,19920308,29229,567527,1930,69493
9292,19921107,166760,3074437,1106,109605
23047,19920921,69189,4199560,975,69490
23047,19920921,59100,3145527,1641,63546
23047,19920921,58605,1702760,1019,93816
15482,19920701,41759,3741650,881,102045
24689,19921203,70002,4715172,154,58320
24689,19921203,118078,4618838,677,65764
27847,19920518,144473,5651058,1914,91048
27847,19920518,61415,1635175,1493,82584
27847,19920518,191592,3500183,592,101015
877,19920731,34492,6496235,383,85589
3266,19920620,136107,4458090,205,68586
3266,19920620,1545,2693457,1359,86792
3266,19920620,166302,6570576,957,82098
8968,19920131,68198,923622,1533,69971
8968,19920131,174713,715084,971,107262
8968,19920131,20648,922360,1576,94118
26251,19920202,2030,3105523,199,55921
26251,19920202,101659,3092130,968,99639
18527,19920202,48013,570839,1418,57660
18527,19920202,167773,3607909,282,110446
27367,19921212,155514,5964138,620,94170
27367,19921212,134356,973245,595,83421
7462,19920731,159197,497451,1554,75371
7462,19920731,18943,1843320,1388,111716
7462,19920731,474,4082175,1531,82468
7462,19920731,157665,7062906,1462,103359
9928,19921116,186264,5160693,1001,81015
21779,19921015,88048,609191,1352,62162
21779,19921015,36728,8075556,877,99883
26101,19921107,1095,697263,832,59765
26101,19921107,190738,6949174,990,109723
26101,19921107,124397,994973,1770,85283
14695,19920616,3590,6870514,357,89615
22184,19921012,77958,6324748,1674,116157
22184,19921012,117241,616537,1741,75494
22184,19921012,53100,1548057,531,63186
27575,19920203,191817,9070665,1214,114528
29197,19921213,71510,4986762,911,88890
2264,19920209,162016,3169349,1476,64680
27986,19920528,92888,7004397,122,112852
27986,19920528,168408,5261889,974,88584
27856,19920111,120161,2126088,566,70869
27856,19920111,57875,3810536,500,109972
25682,19921117,121688,8035496,744,102580
25682,19921117,184160,3608064,1421,74649
28654,19920414,134616,2451155,1594,99036
28654,19920414,84308,4135360,1649,77538
28654,19920414,85150,1236178,1715,68109
4721,19920806,42516,1312659,513,87510
14981,19921030,132392,5583608,1311,85463
14981,19921030,172322,3174866,1355,83659
27826,19920602,105129,4378837,318,68047
19357,19921103,48645,7171380,1203,95618
19357,19921103,171120,117920,622,71467
15503,19920222,127820,5070418,540,110869
15503,19920222,60809,4778460,798,106188
25405,19921007,97416,6501686,1360,84804
25405,19921007,187496,775910,1705,95009
11743,19921008,134356,3753945,1077,83421
2968,19921019,86015,588593,277,60060
12130,19920226,9307,3853238,841,72978
12130,19920226,11017,2113078,1178,55680
7417,19920720,37382,923566,68,79162
7417,19920720,181413,2343234,1891,89664
26770,19920329,111730,8193097,36,104503
26770,19920329,38155,1639725,483,65589
16939,19920420,67730,3529580,1434,101863
14776,19920205,140633,5799127,423,100417
14776,19920205,159185,3359286,482,74650
4777,19920403,55214,3781225,681,70152
4777,19920403,172768,911176,636,110445
10406,19921012,47455,6047364,1756,84147
10406,19921012,100718,2382132,1030,103122
27271,19921108,130675,8443066,520,102340
5038,19920920,86696,4711532,1954,100961
27085,19920916,162685,7785914,524,104860
27085,19920916,45688,4690295,1696,98020
27085,19920916,198638,3094674,1677,104197
8663,19920124,104798,535428,1397,108167
26273,19920903,27033,4276933,1938,57601
21997,19920527,44779,6757178,386,103426
21997,19920527,72292,1734605,1690,75857
21997,19920527,7032,1564423,306,56341
20159,19920208,81086,522869,1001,64024
20336,19920802,9042,1584432,686,57062
4727,19920223,87302,3916893,734,77358
4727,19920223,170192,3155475,156,75731
4727,19920223,16855,5262394,627,106311
4727,19920223,71671,4763743,450,98560
10631,19920827,29075,2186864,1826,60244
8230,19920223,98107,3682193,1875,66306
679,19920617,21494,5465206,273,84929
29731,19920424,174168,5234462,11,74529
20119,19920521,116722,4303332,1024,104323
20119,19920521,65818,4944721,1342,107028
12559,19920430,35948,8206442,1554,113036
12559,19920430,173665,3303454,1389,104319
15550,19921229,7914,1606924,1000,109314
5353,19920324,187675,8637083,531,105760
23495,19920322,155508,6097650,1213,93810
25186,19920902,197454,1382341,788,93087
25186,19920902,30743,2510610,1374,100424
22490,19920319,167333,2607414,100,84019
22490,19920319,154232,2572460,475,77173
3536,19921114,94324,2583907,1457,79099
14695,19920303,127140,693281,1863,70028
14695,19920303,28060,3001726,854,59283
14695,19920303,101463,3731444,1914,87867
27854,19921010,12145,1243196,1669,63428
27854,19921010,119237,3894313,27,75373
21104,19920731,126826,6299588,1959,111169
13801,19920904,141105,1031490,1059,68766
23801,19921220,122686,837253,102,102520
3416,19920410,11108,3363030,308,61146
3416,19920410,76643,7696529,307,97178
19225,19920724,122751,4214430,879,106425
22088,19920619,163605,7849094,1367,100116
22088,19920619,78002,388080,275,58800
10837,19920323,96382,5403249,1110,82702
10837,19920323,80711,5024378,565,101502
10837,19920323,146232,1252665,978,76693
6686,19920329,145499,151360,1345,92669
12542,19920901,142443,4367193,1131,89126
433,19920531,90665,8112734,1517,99339
19976,19920201,32513,722755,1977,86730
19976,19920201,157214,1906815,1838,76272
6691,19920911,46275,4885080,147,73276
6691,19920911,91310,1932445,189,78078
6691,19920911,30389,4571651,797,79162
27665,19920118,77876,2180151,1403,111232
25115,19920326,45548,4928682,1266,89612
25115,19920326,120904,4001867,13,115494
15328,19920304,19034,3175495,125,57181
15328,19920304,166047,3636301,829,66782
5356,19921203,30307,2474600,20,74238
5356,19921203,192706,4676620,436,107922
1567,19920727,41280,3590563,1234,73276
8012,19920418,150219,4975303,1433,76152
27724,19921026,78055,2024778,1433,61983
22597,19920318,178789,2428114,246,112066
12436,19920616,89636,2071052,484,97537
28792,19920108,47998,7818987,1903,116759
23734,19920607,198938,9166185,1580,122215
23734,19920607,19866,7350599,287,107151
25117,19920924,173462,3648252,325,92127
25117,19920924,171502,7395450,596,94410
26200,19920306,13117,706655,904,61806
23086,19920319,84967,7269099,1933,117117
23086,19920319,188649,6130393,1648,104258
23086,19920319,19768,7184794,1263,101265
14860,19921203,158697,3476266,1219,105341
14860,19921203,14945,3098660,156,111596
14860,19921203,176506,4342380,231,94950
14860,19921203,125232,4065881,1668,75433
9844,19920306,190418,6637004,941,90504
24028,19920305,8796,3713032,811,102287
24028,19920305,23427,3705552,1578,81025
5081,19920805,137302,262502,453,80358
20623,19920611,197183,3421921,122,76810
20623,19920611,191418,3735789,1672,90564
20623,19920611,145303,2002225,1445,80898
27361,19921128,107976,9820651,1646,119038
24781,19920701,108202,5631060,1169,72612
1810,19920608,6224,5425056,858,67813
21013,19920616,48820,3714522,1839,106129
8884,19920407,184651,6014027,1084,104139
25009,19920622,20347,3889466,49,76040
11681,19920228,182095,4708360,1483,70625
22501,19920708,127929,7827680,1431,117415
22501,19920708,94507,594594,488,90090
22501,19920708,60695,2649104,386,99341
14876,19921105,178425,6251220,846,90205
14876,19921105,187283,3014616,1817,82216
5006,19921028,51835,6014469,575,107209
5006,19921028,148769,2879331,1158,109065
5006,19921028,153417,5531682,1344,88224
11647,19921211,80001,679833,1000,58860
9706,19921023,94383,2834648,121,82642
9706,19921023,29763,8294524,1331,101565
9706,19921023,38712,3882469,794,99042
5410,19920903,121750,4340787,4,106305
5410,19920903,48754,7832650,1686,102165
5410,19920903,26417,1861966,983,80604
22516,19920202,125022,4001710,61,62821
2254,19920706,69470,4030516,227,86368
2254,19920706,56222,4199176,1639,70693
7118,19920308,79604,3724627,475,95016
721,19921130,189125,5342128,74,72847
721,19921130,169798,560337,1016,112067
23305,19921106,17072,2252112,1056,59344
23305,19921106,189918,3379312,713,120474
17095,19921005,128644,163918,1174,100358
17095,19921005,96805,8562153,1528,108108
2260,19920820,104524,2421175,1811,91711
19187,19920610,43708,1942399,642,99102
19187,19920610,39563,5301031,97,90153
19187,19920610,123247,381072,245,76214
2747,19920720,67781,3672438,1926,104926
23603,19920321,113932,2140523,1449,116755
211,19921025,156596,327212,975,99155
211,19921025,99047,1656927,665,62762
211,19921025,183711,4397039,546,107682
20819,19920903,18919,6984058,392,110274
20819,19920903,156180,4603534,275,74170
472,19921213,124918,7116879,1412,116574
554,19920724,108441,4203376,1677,86966
24728,19920901,99809,3402352,595,108528
24728,19920901,76769,5530567,1567,104745
24728,19920901,48487,3938957,649,86128
24728,19920901,115094,3912869,1328,66545
29062,19921213,112396,1518244,1079,84503
27547,19920514,38279,1192924,128,73036
27547,19920514,151277,3254261,1901,79696
2320,19920619,119983,9618309,36,120178
24676,19920825,38912,3331638,427,111054
7627,19921211,7051,2490930,1873,57483
7627,19921211,94714,1691622,1148,102522
19372,19920404,77871,5731497,1421,110932
4582,19921206,105333,3278908,1380,80299
4582,19921206,127825,4720985,1014,111169
23194,19920829,107455,2149801,132,87747
23647,19920609,171965,1996220,1669,122217
18908,19920829,115132,2157751,921,68827
27967,19921228,40209,4022200,1655,68952
27967,19921228,44749,165986,797,101624
27967,19921228,52251,119121,714,72195
28345,19920104,122784,5311933,1775,108406
28345,19920104,21595,5104841,1067,90995
21925,19920629,172654,1709383,577,103599
20425,19921125,162146,6040700,1692,72488
21031,19921114,70091,2971052,621,63665
21031,19921114,86072,2592271,1365,63484
131,19920730,153232,1399615,1861,77113
131,19920730,21807,855756,1874,103728
131,19920730,199479,6032912,124,94708
6425,19921101,39005,1028016,82,56640
11278,19921015,13805,3953240,546,103128
26297,19921224,6398,2066153,624,78263
26297,19921224,114421,2273705,123,86125
5260,19920608,43136,1834521,1110,64747
8584,19920121,7026,4064235,969,55981
8584,19920121,79764,5405656,380,104625
25834,19920130,187132,3047825,650,73147
25834,19920130,121532,2588180,590,93211
28876,19920624,144611,5678742,727,99336
1786,19920225,59929,3366055,878,113335
22409,19921226,36946,7908348,1646,112976
22409,19921226,94325,391838,1136,79159
29882,19920702,73530,2083892,763,90211
7018,19920519,115953,3859142,104,118137
7018,19920519,168559,3030498,1765,97653
1033,19920601,58992,1931480,732,117059
7993,19920220,188687,1757923,411,106540
7993,19920220,56666,7473971,537,97359
7993,19920220,193032,2812575,950,67501
3643,19921217,156111,2684353,1397,70026
12391,19920505,196699,7721467,762,107741
17032,19921025,91382,1236042,613,82402
17032,19921025,41484,7056126,1400,85528
17032,19921025,38804,6038802,1238,104568
17032,19921025,169020,5122750,443,65341
15898,19921013,116858,2812275,1049,112491
15898,19921013,29825,2063668,1341,105289
5527,19920423,22542,1304905,1867,87872
5527,19920423,55047,198403,539,60122
29204,19921210,66149,1784224,939,66908
6763,19920724,188695,8740081,1741,107021
6763,19920724,195887,3729797,1250,118972
22097,19920809,171649,7054624,1002,103238
15838,19920926,15650,3874983,1663,93939
15838,19920926,129367,1797115,415,83781
12235,19920621,193543,1283047,1888,98192
718,19921228,69999,3313810,1258,118139
718,19921228,48554,3533997,7,90153
4864,19921007,164848,382568,1631,114770
4864,19921007,192108,1306908,1801,72006
4864,19921007,142974,7708859,1209,121018
4864,19921007,90589,5844446,1745,94774
13313,19920622,189289,1215642,217,82696
13313,19920622,191975,3683340,771,124018
22228,19920610,37216,3842495,245,69192
521,19920905,84570,2000731,706,93274
14783,19921023,122206,243183,752,73692
18992,19920612,116089,216595,1401,66304
18211,19921121,2452,4740575,67,81267
22556,19921102,76629,3497040,809,96337
9091,19920317,193908,8125712,642,120114
5596,19920924,149728,5749146,986,106663
18634,19920527,160553,5111726,1611,96813
18634,19920527,179423,4610926,1862,90145
12391,19921104,85865,7618139,1688,111051
5012,19920110,88991,4508437,1935,118799
1708,19921215,25576,4162352,1028,90094
27476,19920908,137803,6925089,1043,110448
22798,19920611,38250,1630279,1658,71295
22798,19920611,41066,2862064,957,60423
22798,19920611,140531,5544357,787,94291
22798,19920611,92348,536136,1112,80420
22798,19920611,76412,5986823,492,83304
14045,19920505,39244,3631363,1099,70994
14045,19920505,197000,5160288,1712,65820
18343,19920517,55143,658884,1912,65888
18343,19920517,182045,4197096,1084,67622
9833,19920920,114724,2260336,1488,104323
9833,19920920,123049,2206258,653,64322
22810,19921208,43044,1954339,1981,59222
22810,19921208,33389,2225565,1406,79342
22810,19921208,157838,9103775,295,113749
22810,19921208,180254,266850,921,80055
4052,19920423,5253,3358925,1162,69495
1603,19920929,149654,6678308,668,102219
23722,19921130,66393,3499069,1704,81563
4631,19920810,169950,201995,825,121197
4631,19920810,138772,6156618,422,108646
4631,19920810,149908,383748,1783,117474
28510,19921125,86815,7769404,34,108108
6655,19920103,127867,1515888,497,113691
6655,19920103,75098,4185051,1516,64385
6655,19920103,160960,6402401,1688,121257
24611,19921008,97153,4485585,1062,69009
24611,19921008,187833,4033743,1594,115249
24611,19921008,101185,697473,784,71170
24611,19921008,15765,8235724,1016,100845
8627,19920623,179538,6182199,72,97051
15082,19921003,110795,6972155,373,108347
15082,19921003,129807,3060108,1269,110208
229,19920501,101654,1986780,1929,99339
229,19920501,94103,760290,396,65826
19942,19920928,16174,3706578,713,65410
19942,19920928,24810,2404446,1453,104088
19942,19920928,86358,395238,1284,80661
3046,19920408,176974,3486649,564,123058
3046,19920408,182678,5054883,1266,105640
1927,19920815,181589,496162,1960,100234
8902,19920421,148655,8347885,1738,102219
11402,19920112,148278,4419131,1480,79576
17944,19920127,73676,6951709,982,98980
18620,19921009,33887,7390951,1962,109252
23501,19920705,89297,1260564,570,77177
23501,19920705,2290,4721468,1162,71537
19366,19920228,173270,537308,1409,80596
2798,19920323,47980,4723551,1834,115678
2798,19920323,195448,1512571,1947,92606
11629,19921004,198290,3331896,1810,83297
9074,19920529,29032,470904,334,57661
9074,19920529,134183,2504956,437,73030
9074,19920529,82660,5041323,735,98559
9074,19920529,128330,1597396,589,81499
9634,19921205,7575,1779084,239,88954
19939,19920602,69493,5936246,1943,87749
19939,19920602,152878,191156,723,115852
21859,19921115,80630,3382323,1003,96637
21859,19921115,141793,5449326,1056,110087
21859,19921115,110472,6682974,1911,88948
27664,19921108,94611,5192542,1568,96336
27664,19921108,186231,2323593,549,79033
523,19921119,34480,4809232,1609,84868
16576,19921218,57822,7576693,335,106789
26521,19920730,97842,7933390,223,110390
26521,19920730,59859,5221918,1947,109131
19966,19920219,35378,5534541,1712,78802
19966,19920219,186886,9570440,138,118372
19966,19920219,177875,9569063,1176,117172
19966,19920219,141374,4246110,237,84922
19966,19920219,68482,6092016,1577,87028
26791,19920726,124397,6473010,1507,85283
26791,19920726,124988,9058410,75,120778
13373,19920216,17404,528560,512,79284
13780,19921112,189645,4856992,1254,104078
13780,19921112,161045,2276230,1164,66362
25451,19920621,60649,6152044,836,96578
25451,19920621,126047,4674162,110,64382
25451,19920621,71455,6704315,1011,85587
25451,19920621,132488,7074793,1485,91228
3551,19920504,114234,3583668,39,74893
3551,19920504,126414,1872533,1113,86424
10318,19920406,186328,3500442,722,84859
10318,19920406,37120,4765496,587,63427
22588,19920314,45560,3763900,1268,90333
22588,19920314,155922,8505056,970,118675
23434,19920317,80310,1643854,401,77418
27454,19920830,46502,6952800,682,86910
26338,19921118,58334,3747757,1802,77539
28336,19920520,129889,6716080,772,115132
8422,19920627,69188,3780507,1083,69430
8422,19920627,33050,4915250,12,58983
14782,19920411,185030,2870087,789,66901
29932,19920420,186571,2983626,1010,99454
29932,19920420,143311,3318059,421,81258
24271,19920925,44672,7921683,220,97000
24271,19920925,176779,371154,875,111346
14402,19920826,44640,931768,1078,95078
28609,19920716,190972,3436908,1933,123778
8518,19920717,186362,143387,814,86901
8518,19920717,174551,2574871,363,97533
13870,19921121,171016,2367507,1604,65220
2509,19920908,112624,481166,1316,98197
26023,19920614,199403,6478348,420,90144
26023,19920614,94517,2394231,1793,90690
26023,19920614,141031,3046709,890,64321
26023,19920614,107606,7987320,755,96816
8969,19921118,24095,3362997,460,61145
8969,19921118,52623,6794073,1899,94537
8969,19921118,26707,5717950,360,98022
18196,19920901,92362,6500928,1131,81261
18530,19921121,119213,2927730,1055,73932
18530,19921121,6851,1218190,1913,105471
18530,19921121,136882,5564752,1182,115132
19441,19920325,57275,483049,834,73936
8974,19920319,155582,6809057,448,98254
8974,19920319,92234,3965627,745,73573
8974,19920319,140197,244963,1181,74231
26660,19920407,9568,2172013,52,88653
19966,19920301,115393,4830777,954,84503
22141,19921108,33304,5456493,977,74238
22141,19921108,11340,245262,1277,75080
26126,19921027,146681,4664736,1546,103660
26126,19921027,52152,1421041,952,66249
26126,19921027,118374,1773879,1815,83542
21970,19920427,125506,7044900,390,91890
12394,19920129,63026,4846198,1486,59341
12604,19920312,3441,4033320,874,80666
14998,19921028,116670,7758682,1729,101200
730,19921025,130466,4938318,1679,89787
3412,19921006,61389,2807440,1247,81022
15290,19920913,100473,3898801,1956,88408
25849,19920919,66579,1391013,141,92734
25849,19920919,185954,7751810,498,122397
7015,19921222,46749,3052332,1755,101744
7015,19921222,58062,1530090,337,61203
11218,19920527,110574,1242302,1834,95074
11218,19920527,138726,3631793,1017,105883
11869,19920825,179557,1782202,952,98193
5441,19920305,12385,4831443,1214,77842
5441,19920305,141701,7591201,521,104562
27553,19920414,136038,2445566,814,64441
27553,19920414,174407,3226489,1712,88884
24271,19921126,107497,442320,1578,90269
3751,19921008,155688,6214475,245,104620
3751,19921008,41487,1555614,1187,85708
3751,19921008,69975,7124425,207,116698
19558,19920627,178868,4477778,1527,116811
19558,19920627,28630,6480783,618,93517
19558,19920627,41651,6306894,577,95559
20494,19920917,139815,734504,1879,111288
23198,19920812,120738,3830513,100,105523
13610,19921001,109370,5462305,1943,82762
13610,19921001,176287,133601,1855,81796
13610,19921001,31146,3339134,1749,64628
6682,19921129,22696,6570262,1370,97121
17716,19920211,167841,5291304,1080,114530
23602,19920319,15798,3427580,553,102827
23602,19920319,135249,3339024,1232,77054
16460,19920913,86925,7192643,1541,114715
16460,19920913,138195,1329378,244,73991
16460,19920913,181740,3967749,646,109304
27416,19920612,194002,2604096,714,65760
7246,19920317,74421,6017051,997,83725
27892,19920512,187553,3573117,329,98433
28933,19921106,80894,5754037,1917,112493
28933,19921106,107175,5792633,888,70930
28933,19921106,82647,3832913,252,97778
22951,19920403,87151,901414,1287,68289
22951,19920403,140170,5990341,1061,72610
307,19920215,143939,3109234,270,118975
25628,19920716,165347,6920466,1081,84740
25628,19920716,64789,8418144,1679,105226
25628,19920716,105474,1159904,687,88768
22903,19920211,154540,7972700,1580,95672
7844,19920121,1350,1103690,1217,75081
7844,19920121,87274,5809409,290,75676
9004,19921012,118063,5405300,1974,64863
9004,19921012,80449,7147200,686,85766
19366,19920101,39326,868009,676,75919
16778,19920618,35750,6508680,1440,101145
16778,19920618,178680,3308077,1333,105520
29572,19920105,17385,773613,529,78142
268,19921203,129709,2754100,290,104322
268,19921203,33844,6620676,274,106670
973,19920127,145927,6187077,752,118375
5606,19920716,62854,6475253,923,109011
5606,19920716,33580,4045799,1058,90814
5606,19920716,38327,2108023,1462,75919
9295,19920131,73358,5192265,856,79881
6394,19921223,28137,3966544,394,63907
6394,19921223,24058,194445,632,58923
7066,19920213,14178,1177359,880,65530
11026,19920929,178310,6047478,1054,83298
11026,19920929,65756,1687315,268,103305
9583,19920909,29554,2035430,1241,89013
13613,19920413,179575,1820027,1682,99274
11083,19921008,54241,2270956,557,71714
2833,19920930,74848,8662135,67,109370
12448,19921216,138698,868345,1418,104201
12448,19921216,149292,5767547,809,80477
11878,19921108,39316,4473924,1254,75318
11878,19921108,19759,3656317,629,100725
5944,19920506,199949,8232640,1206,122936
22444,19920129,35118,625547,80,63186
22444,19920129,21041,4095404,24,57722
22444,19920129,27521,286806,1601,86911
22444,19920129,130773,6493572,115,108226
21076,19920106,153687,1566612,515,104440
21076,19920106,34500,7029050,179,86070
21185,19920628,112431,565824,1192,86605
23743,19920125,35504,6621700,1235,86370
8872,19920616,59408,4512420,1581,82044
17296,19920714,26820,524046,1558,104809
15479,19920515,92,2455422,508,59525
12044,19921217,101161,805376,1846,69729
12044,19921217,1152,4900306,1186,63189
19387,19920322,77549,151127,845,91592
12224,19921111,179945,9112230,1716,121496
12224,19921111,25459,6304785,228,83067
12224,19921111,11397,1538666,1711,78503
23017,19920825,127650,838825,195,100659
23017,19920825,12646,6789435,518,93518
19234,19921203,116854,1122510,204,112251
19234,19921203,106629,3400453,1390,98137
19234,19921203,97253,1980396,1786,75015
21220,19921219,10475,1939658,1576,83128
21850,19920901,133694,2736660,586,103661
21850,19920901,188872,2523639,847,117652
24730,19920804,198183,1395205,810,76870
24730,19920804,159783,5290621,1421,110566
10112,19920817,89459,6955456,1145,86907
10112,19920817,89838,2714327,1443,109669
22886,19921213,199349,6812991,1499,86900
22258,19920518,145434,4142404,364,88765
12137,19921001,160413,4714912,38,88404
18229,19920216,585,5677886,1646,89134
7208,19920414,197492,1101516,12,95369
7208,19920414,33004,918260,1931,56220
16690,19920212,189855,1361395,27,116691
16690,19920212,81479,1606517,1964,87628
16690,19920212,11883,533079,29,107692
21404,19921018,87074,1039848,252,63664
28270,19920728,192968,9290807,497,123657
25411,19920715,177478,6775627,1743,93328
25411,19920715,13194,4494084,142,66431
26821,19921029,29803,8320905,1733,103968
3967,19920117,199461,2808828,1959,93627
3967,19920117,127993,3839881,726,121259
3967,19920117,162727,7717272,1074,107383
12856,19921013,74173,5171442,564,68830
29290,19920212,176631,2342868,1650,102457
5545,19920104,8212,4830345,1850,67212
12445,19921121,52567,1063692,829,91173
12626,19920629,185774,3129992,1176,111586
446,19920421,123938,7690765,261,117715
14216,19920721,79817,7115367,283,107808
26851,19921104,52193,4924317,1357,68711
26851,19921104,3779,5771901,725,100966
26851,19921104,123993,1198092,1358,121019
20587,19920213,91457,2462365,10,86907
709,19920615,76385,1225242,862,81682
740,19920108,50145,1752224,1855,65708
740,19920108,50068,4589414,1165,61083
28222,19920701,43627,3141240,1230,94237
28222,19920701,167360,1554395,1312,85641
10385,19920519,24256,5429150,1055,70815
10307,19920419,99854,1090063,148,111231
10307,19920419,12989,931970,942,114118
10307,19920419,92350,4119672,1069,80541
496,19920408,185496,3757620,1641,94889
496,19920408,24976,6022272,1254,114058
12871,19920219,61859,535329,788,109251
12871,19920219,2639,3854075,1244,92497
27277,19921018,118991,590937,1559,120599
27277,19921018,69771,2217740,1096,104446
27277,19921018,27197,3004959,904,67451
5605,19920408,42787,2881813,888,103786
5605,19920408,109629,7786722,351,98317
18871,19920704,82955,7674282,1997,116277
26318,19920924,189072,1592988,1771,69664
1771,19921202,175276,945889,149,81076
1771,19921202,62016,1065052,1775,58680
23932,19920205,9440,6612256,1393,80966
18221,19920629,164285,6144621,1911,80956
28015,19920712,138286,1038235,1537,79456
28015,19920712,163370,7023513,11,86002
18601,19920830,91561,6301841,368,93153
13459,19920728,93032,602717,499,61501
13348,19920412,132451,2349784,234,89007
21748,19921208,6015,3790877,1973,55260
21748,19921208,88635,4614356,1939,97417
4168,19920221,129903,9471210,1975,115974
22810,19920913,126256,3333850,166,76935
22810,19920913,50697,5219881,1904,98861
3034,19920729,199616,7812887,1482,102936
3034,19920729,141490,6453698,1461,91889
3223,19920918,185323,6348706,1546,84499
24148,19920628,89532,894659,1657,91291
6277,19920828,77540,5708985,1577,91052
24539,19921206,2236,113823,483,68293
17216,19920305,3790,2821854,599,101627
27227,19920118,116127,4032927,226,68587
27227,19920118,137350,6526094,1137,83241
11779,19920118,92795,6902657,1595,107267
11779,19920118,193907,3565603,481,120054
11779,19920118,189193,6346840,551,76931
11779,19920118,136826,8215036,77,111769
16085,19920207,42912,1101816,318,111294
28814,19920404,125169,597080,170,71649
9454,19920327,37057,894645,1951,59643
9454,19920327,81253,1110825,1180,74055
19942,19921202,163607,6780965,1213,100236
19942,19921202,100897,1315237,472,113873
29723,19920216,129087,669648,783,66964
29723,19920216,158030,108803,172,65281
29723,19920216,42002,2616768,1855,56640
13219,19920106,140814,3271884,1555,111288
16138,19921104,5506,6847186,534,84690
16138,19921104,169135,5602816,1060,72247
16138,19921104,92575,4608655,330,94054
21452,19921002,65910,3939411,49,112554
11095,19920122,140940,2329585,1375,118856
11095,19920122,168957,2807966,1050,121557
11095,19920122,190135,2695286,828,73507
28156,19921019,126581,4018950,285,96454
25547,19920619,151564,646224,1664,96933
25547,19920619,82357,3543920,1575,80361
25547,19920619,164458,5072803,248,91347
17531,19920304,196698,4307256,725,107681
12922,19921213,152003,1899000,1792,63300
12922,19921213,181494,1091814,439,94529
4793,19920423,86521,5577824,97,90451
4793,19920423,151059,2664120,329,66603
4793,19920423,57920,6625301,288,112675
23155,19921124,199991,8606514,1183,125459
24161,19920620,177179,3693139,712,75370
24161,19920620,138018,2112020,80,63360
24161,19920620,61588,929748,43,92974
1138,19920818,81752,514923,1299,104025
15793,19920218,129957,2583035,67,119217
25030,19920204,2549,6828044,1189,87092
2446,19920515,20834,4169476,737,105289
2446,19920515,149847,4647258,1912,113810
2446,19920515,67383,4010628,178,81022
19979,19920928,140533,1573530,389,94411
21559,19920925,79466,4579217,1930,86727
25826,19921129,79797,1954469,1282,106607
25826,19921129,137181,2436360,1340,73090
10423,19920513,195177,2162689,1229,76330
10423,19920513,138326,2431218,828,81859
29996,19921024,187443,2727244,1813,91826
29996,19921024,147885,6888784,1912,115972
26443,19920731,39469,5298626,742,84507
24535,19920908,101606,4662040,947,96456
14632,19920306,106499,3245836,1106,90329
18773,19920305,160134,2482596,441,71647
25235,19920527,160432,5910022,1467,89545
17941,19920309,173017,3597033,1552,65400
21115,19920921,86484,294096,812,88228
21115,19920921,121105,3531449,1394,67566
29851,19920817,20395,6250733,1651,78923
7342,19920502,2665,2611721,1362,94059
7342,19920502,180274,3385675,1564,81256
25600,19920723,115064,1691966,1028,64743
25600,19920723,122723,7869705,200,104743
25600,19920723,106096,4536202,680,66125
27841,19920903,77957,6385335,734,116097
3901,19920215,54272,6008723,72,73576
15925,19921206,103422,1536602,1342,85525
24464,19921227,77268,1342390,465,74715
27754,19920724,188117,2834418,1308,72306
3874,19920505,116795,1268253,1406,108707
16739,19920324,27197,5283693,644,67451
20279,19921105,126292,3523789,1803,79097
4214,19921202,93011,2208822,42,60240
4214,19921202,21276,118529,30,71836
4214,19921202,175857,2899275,3,115971
21311,19921125,116257,4285759,605,76395
21311,19921125,125590,6462360,1208,96935
21311,19921125,169512,929927,1475,94890
4102,19920215,117797,6467911,262,108887
28451,19920717,132808,2208960,1948,110448
29488,19920613,194024,2629583,1702,67081
29488,19920613,30526,3460691,1018,87391
27068,19920404,111745,8435865,1562,105404
27068,19920404,83828,7990126,1269,108709
