"d_yearmonthnum","lo_custkey","lo_revenue","lo_suppkey"
199304,57355,2754611,8898
199304,57355,2435005,19609
199306,258638,1840000,3210
199308,220873,2422567,18593
199310,29467,1456848,327
199310,29467,1842117,4476
199302,199159,1747670,7568
199302,199159,2303483,2691
199302,199159,2850937,1098
199302,151390,2201824,17342
199306,178162,1636782,3426
199306,178162,3436602,1376
199305,274129,1755538,13672
199305,274129,1821569,16390
199302,117467,2508672,3682
199302,117467,2108024,2978
199302,117467,2983227,4133
199309,221449,2422991,3310
199303,294517,1619694,19584
199303,294517,2045025,2774
199305,244936,2168968,18239
199311,178942,1995167,13170
199308,241333,2847001,16337
199303,182950,2509740,11504
199303,182950,1099698,18323
199310,3595,1690047,5240
199310,3595,3200033,8170
199301,267625,1473812,10808
199305,70043,3080297,7807
199304,21334,3092902,2557
199302,296075,1356080,535
199306,291109,1804728,19635
199312,127318,1627968,2273
199312,127318,2223841,2106
199305,23746,2340998,5550
199312,189352,2187624,56
199301,48674,1608852,380
199301,48674,2432670,17842
199305,47135,2019932,10560
199311,185287,2421690,4924
199311,185287,1819422,12290
199309,17104,1816527,7252
199308,105685,1808123,4994
199305,282961,1709526,5659
199305,282961,2249465,9505
199307,230878,2489744,7782
199307,230878,1976666,8284
199307,230878,2071037,662
199310,54892,3596745,6153
199310,54892,1566055,4782
199310,54892,1886198,15475
199310,54892,2787756,1855
199310,56956,2777218,148
199308,85793,3002077,2891
199304,121409,2377025,13127
199303,252007,2124599,13354
199310,21160,2723422,9491
199306,153721,2582173,17589
199308,169942,2798472,188
199308,169942,3370845,16580
199311,15509,2311387,17200
199311,15509,1971489,7384
199311,15509,2157199,10677
199311,15509,3749644,16021
199302,160283,2076997,9867
199303,110693,2911817,13383
199303,120937,1829975,15499
199303,120937,1444402,12550
199304,124138,3774501,16755
199308,240974,3254389,8211
199308,240974,1988360,6850
199303,160930,2354484,16421
199307,93598,2932565,2644
199307,93598,2453935,7443
199307,93598,2666344,2520
199302,221257,1949783,14715
199310,78799,3072494,18857
199302,195379,2047498,11782
199306,176921,3960222,1720
199307,134642,2339313,12660
199307,134642,2556253,10271
199307,134642,4073381,19329
199304,226057,2925807,7771
199309,288220,1569719,17822
199312,69725,3256880,15705
199302,134681,3215454,8497
199311,141416,2512879,1096
199311,141416,2852806,5102
199302,145474,1985256,18356
199302,145474,1958889,363
199306,144937,1995099,19907
199306,144937,2623863,6505
199306,144937,3322789,12171
199304,237947,2542265,535
199308,255779,1937617,2304
199308,255779,2731610,16278
199301,204176,1983472,1748
199301,204176,2234723,7384
199307,181000,2355968,1530
199309,14041,3021530,8280
199309,14041,2424387,10573
199309,14041,2681186,18585
199310,106270,2730045,3696
199303,248755,2113784,18326
199303,133796,2911699,1411
199303,133796,1640388,11763
199312,174844,1299742,7409
199312,174844,2824549,316
199304,78442,2731023,3590
199304,78442,2808808,9631
199304,78442,2216517,1656
199307,175355,3167303,9712
199307,175355,3411930,1516
199307,175355,2042057,5884
199310,27125,2091991,10898
199312,176297,2376968,509
199312,176297,2151508,7244
199304,171605,2688652,6181
199301,254947,3248736,12923
199301,254947,1864548,15525
199301,254947,3091488,3410
199312,266203,2518256,1773
199303,220802,2844536,3297
199309,179399,2776660,1940
199309,179399,1484538,12284
199305,212231,3085467,3572
199305,206273,3190645,9751
199305,206273,2486757,9507
199301,249301,2484828,9639
199301,249301,1870276,3813
199312,280702,3050326,883
199312,280702,2263380,12982
199306,117673,2957506,2448
199306,117673,2122882,1014
199302,118351,1659752,8244
199304,158933,1789952,10676
199304,158933,2057966,2997
199306,29983,2459277,8345
199306,29983,3026497,7066
199306,29983,2434492,17156
199307,108149,2612350,2045
199307,108149,2233215,3533
199301,51514,2713410,13480
199308,163723,3151296,19919
199308,76375,1449152,13873
199311,53926,1489613,12569
199311,53926,1470344,10703
199311,47525,2860239,19855
199301,149983,1993838,15002
199307,260431,1578354,4345
199308,263530,2501469,10406
199308,263530,2180032,11334
199310,48155,3074058,3489
199308,19747,1658822,14721
199312,86648,3101271,4982
199311,133217,2830993,18570
199311,133217,2702689,13099
199311,203812,1997535,4119
199311,203812,1548086,17417
199311,203812,1999735,11467
199301,279619,2602289,4493
199301,279619,1881317,9971
199301,279619,2612481,11766
199307,176581,1692909,490
199305,92660,4104551,1085
199312,282794,2506348,15427
199304,217558,3104272,16918
199304,82156,4380948,18282
199310,241519,3688630,17959
199301,131446,2270512,7711
199309,24472,2879586,16947
199311,135511,2784740,11852
199309,248762,1787040,12871
199304,131611,2750121,9020
199304,131611,2637881,4387
199302,53851,1377873,4610
199302,53851,2625841,8441
199311,274753,2300104,1257
199305,217756,3016197,19952
199305,217756,2602809,18110
199305,217756,2569685,19217
199305,217756,2410934,12380
199308,115979,3635128,19103
199308,115979,1736581,11790
199307,32419,1525632,19320
199301,190069,2698012,2375
199301,190069,1666938,3938
199306,56323,3999222,13490
199306,56323,3050550,13305
199303,89597,3506673,9258
199303,89597,3182688,12428
199303,221981,2369438,15338
199303,221981,2243341,9858
199304,231937,1868295,2609
199310,232627,2236632,9722
199304,119041,1839965,17796
199304,119041,1759881,8986
199308,236365,3369680,8429
199302,149441,3522448,14562
199306,43171,1874190,5466
199304,233533,2816611,15242
199304,233533,3916317,9996
199308,98620,2623520,495
199308,98620,2779198,3034
199301,62383,1694471,8666
199310,245545,2357162,7728
199305,82298,1800391,5867
199301,110707,3081013,6573
199301,110707,3516942,3742
199312,54781,2249519,1398
199312,54781,2634248,16109
199312,54781,2293350,18706
199312,54781,2635447,17803
199308,117970,1688540,13328
199308,117970,2273592,8609
199305,8807,2152710,19575
199301,162775,2139590,7804
199307,134485,2578969,5051
199301,134549,1488211,1315
199301,134549,1849701,17718
199303,29902,1594964,11638
199303,29902,1826043,7296
199312,239830,1984600,19040
199312,239830,2392460,15567
199312,239830,2780692,4297
199312,239830,1769546,9068
199308,28420,2704089,8226
199304,213490,1572394,13206
199303,4784,2741486,2098
199303,4784,2825454,14303
199309,287972,2015467,11325
199309,287972,2118455,7101
199304,82978,2141338,13495
199304,82978,3997310,3012
199304,82978,2065716,314
199301,260243,2744146,12843
199306,37043,3017084,5150
199306,37043,1294378,5359
199309,66733,4034486,15391
199309,66733,1777422,5730
199309,66733,2823187,4523
199309,66733,2082355,11071
199301,204760,2337669,847
199301,204760,1957077,2061
199301,204760,2559767,10882
199305,242650,1850740,11604
199312,185398,2246761,19647
199304,226804,3620545,8902
199301,131044,3301006,12316
199305,183256,2039574,18752
199301,183178,1848023,1839
199306,71602,1346748,12494
199304,131623,2483634,18371
199304,270134,2184109,19709
199304,270134,1975715,4163
199302,291799,3378448,13041
199304,102106,2666640,4302
199304,102106,1599840,18995
199304,72572,2742995,13212
199306,229735,1968066,5732
199310,108811,2105234,9275
199310,108811,2144676,12760
199302,188878,2113620,2783
199306,34399,3362824,4198
199306,34399,3200016,8931
199306,34399,2247512,6871
199308,217015,2431000,7425
199304,98936,3228907,3424
199301,177193,1742118,5814
199301,177193,3150188,5437
199302,185896,3699447,16544
199302,185896,3837042,12272
199309,21335,2961664,8293
199310,206872,2021481,9721
199301,170866,2947950,16686
199304,277078,2470859,2071
199304,277078,2191914,11161
199304,277078,2665812,19628
199309,13312,2526278,18848
199307,208504,3626040,14750
199305,88196,2012974,15131
199305,88196,1639420,9814
199311,275899,2699873,39
199311,275899,2303200,2202
199304,43597,2335528,10035
199304,43597,1851498,5808
199301,61807,2783296,4838
199304,7543,2160820,2257
199304,7543,1810440,4124
199304,92701,2614899,6161
199312,154088,3483469,6314
199305,192979,1230109,6069
199305,192979,2415595,14752
199312,85711,2114211,16960
199312,35600,2114922,10175
199312,35600,1480617,3941
199307,118834,3067832,5098
199308,202768,3479428,4612
199308,202768,1615643,9223
199303,55897,1968744,993
199303,55897,2881612,1122
199306,236876,2744197,5472
199305,13996,1945671,10025
199303,216787,1509081,592
199305,8018,2969929,2923
199305,8018,2073845,16338
199311,195646,2620045,5409
199308,215636,2439908,4539
199308,215636,2777021,13527
199306,199687,3239868,514
199310,184678,2827673,15527
199303,40459,1687710,7347
199305,69025,2406888,10086
199303,157282,4113711,19409
199308,137813,2117963,169
199301,255542,2663479,15330
199301,34840,3207138,7457
199310,239425,2258543,11671
199302,138776,2191049,8168
199308,104164,2491567,858
199307,184,2272420,13516
199302,243586,1589154,10274
199303,149668,2280735,16288
199301,266366,2408517,17862
199306,214567,3086585,12195
199311,219569,2133570,14064
199311,106954,2632992,5271
199311,106954,2511390,12900
199311,192862,1941589,15791
199309,76634,2833584,1237
199304,258247,1855113,12806
199306,284228,2076862,9118
199306,284228,2084058,7038
199307,100480,2846700,7775
199307,100480,3110107,15364
199307,100480,1949156,9321
199307,57076,2145488,10294
199302,31444,2046135,16790
199306,2116,2423440,19033
199306,2116,1684518,5009
199311,182470,2412069,3295
199311,182470,1313544,3705
199310,194764,2908277,3269
199301,147472,2648774,13089
199307,24676,2625182,14128
199309,179101,3445033,11491
199305,213406,1859429,9650
199302,261721,2681968,5959
199301,84652,2950563,2466
199301,84652,3082034,16804
199301,84652,2044864,11752
199301,84652,1551461,12615
199308,252796,3386214,19347
199308,252796,1709829,3821
199311,29770,2245605,8532
199311,29770,1545861,1142
199311,29770,1594977,15692
199312,243385,1517611,1716
199303,266984,1781096,1589
199303,266984,2496291,12828
199310,42304,3751001,5308
199310,42304,3677553,369
199305,290147,2818422,17158
199312,233431,2681822,10708
199302,218870,2054214,18803
199310,148252,1589016,12194
199310,148252,1493259,207
199310,148252,2215249,12412
199311,180776,2321154,17942
199311,180776,2850071,11411
199301,195082,2865986,7667
199305,36646,1325986,9848
199309,23101,2538502,19454
199304,185419,1311055,14232
199304,185419,1793035,256
199302,222413,3662074,3783
199302,222413,1978297,6559
199305,164915,1327785,8574
199307,240341,3265116,14410
199311,227138,2598327,7972
199309,262657,2516833,18328
199309,262657,2074647,19681
199305,43390,1542624,14386
199311,272060,2524695,3138
199311,272060,1811192,7095
199306,240023,2287943,4398
199304,128182,2114380,7878
199304,128182,3034222,9823
199302,47146,1856724,3177
199305,286183,3114248,6394
199305,286183,1864138,10247
199307,88798,2921149,4344
199307,88798,3705905,4614
199308,76036,2989296,10648
199304,252626,2690430,8544
199305,57451,3105478,1191
199307,162754,1788375,11812
199307,162754,3614289,181
199302,240844,3976981,4668
199302,240844,3572118,6170
199302,240844,3677945,17630
199306,21167,2244203,6645
199306,21167,3412949,15925
199307,245089,2496873,14087
199308,31102,1733434,89
199311,148658,1910890,8729
199301,50908,1764367,15262
199301,7544,2488487,8312
199301,7544,2054319,12435
199308,182633,2095428,12131
199307,94030,3733535,8995
199307,94030,2402603,19291
199303,22588,2342872,7068
199303,22588,2927970,4331
199303,22588,2087976,15484
199303,22588,2593759,4171
199305,233879,3482339,3946
199302,104404,2710500,19783
199306,45172,1594141,2762
199306,45172,1780751,7921
199311,26197,1243181,14188
199309,185249,2743993,8827
199312,150505,2309655,8786
199310,152512,2317545,1755
199306,284413,2914960,4965
199305,46012,2156467,4844
199305,46012,2294740,8703
199305,96568,3331316,9479
199307,64609,3134650,14660
199310,130615,2026767,19480
199304,93871,3134954,6472
199307,181522,1912126,80
199309,53770,3902030,5899
199309,262948,2863940,3017
199304,114475,2475254,13052
199304,114475,1696107,13730
199308,276691,2549450,14300
199308,276691,2272104,1396
199306,155863,2517318,12563
199306,155863,1853823,465
199306,155863,3211411,4453
199304,34225,2471476,7657
199310,206053,1937185,11836
199310,206053,1974119,869
199302,174250,2627915,14069
199310,111250,2456026,15523
199310,111250,3512875,8884
199304,164341,3179825,3486
199306,92494,2616087,17384
199306,92494,2356456,11035
199303,288325,2504243,10720
199304,276187,2214218,15500
199309,266593,2790662,19985
199310,95915,1721181,11664
199310,95915,1968294,11571
199310,95915,3631179,2658
199305,288226,2564381,1739
199305,288226,2333707,9073
199306,22027,3065239,11254
199301,240826,1748122,4821
199301,80635,3025200,12802
199301,80635,2862086,19897
199312,275276,1609142,11128
199310,71906,1537170,18460
199302,60394,2357665,9000
199311,156475,1733914,15740
199305,98434,2485490,2475
199310,117847,1693493,6630
199310,117847,2256853,10115
199309,202306,2301205,5425
199310,128608,2751720,7550
199310,128608,1829239,1896
199304,115975,3158129,9922
199304,115975,3904280,9932
199312,219110,1957944,14264
199309,93521,1537432,1374
199309,93521,2974091,10409
199301,283873,3006981,19618
199308,52924,2466153,6693
199308,112576,1357452,16877
199308,112576,1747534,18932
199308,112576,2153097,6488
199308,112576,3057432,15097
199305,236014,3303416,13856
199307,67822,2746647,1808
199303,122638,2474049,12099
199303,122638,2874927,623
199301,230785,1610872,10940
199301,230785,1387134,4735
199304,60793,2327233,17980
199301,96895,3474070,683
199303,143797,2919246,6916
199303,104785,3520710,4041
199303,104785,2375508,2905
199303,15031,2781833,3122
199303,15031,1651423,9766
199312,260342,1342147,11208
199301,294374,2498987,12469
199304,278681,3488830,6070
199304,278681,2563660,3625
199304,246062,3176334,13240
199304,246062,3278037,16167
199307,35447,1803841,3287
199310,216911,2452968,6412
199310,216911,2830114,17337
199306,168524,2315402,10057
199306,168524,2533037,17081
199305,91516,3409518,16449
199305,244849,2604487,7055
199304,298501,2334913,15212
199306,193507,3500933,1650
199306,193507,1787245,3464
199311,110516,2289379,2673
199310,219160,2408138,18160
199305,250592,2871483,5888
199305,250592,1997343,4207
199312,218287,1900341,16899
199312,218287,2919736,18516
199304,7873,2621829,15851
199303,296101,1715368,8635
199303,296101,1521787,1011
199303,296101,1586193,6798
199303,296101,2040538,464
199305,209890,2789959,6522
199304,140254,1829420,1813
199301,70964,3334542,18930
199301,70964,3520924,4887
199310,134674,1986140,10753
199310,134674,2478091,1341
199308,5978,2416208,9786
199308,5978,3196514,6945
199312,214357,1407328,8976
199312,214357,3632963,3890
199310,74849,2097353,8656
199310,74849,1939268,18198
199310,213478,2051747,11893
199310,213478,2073029,16170
199302,71539,2273495,170
199310,15538,2879816,11498
199304,143431,2113686,1260
199311,274018,1649779,7938
199311,274018,2013911,19765
199311,274018,2386596,6141
199311,252538,1175715,13683
199304,249073,1993136,9261
199304,249073,2861821,8937
199304,237503,2446276,4551
199311,108979,1697648,16139
199301,170254,1934030,4225
199301,170254,1955863,15796
199312,22519,2559486,16791
199305,20555,3353253,9245
199311,104491,2533279,8899
199302,146765,3186729,14340
199302,146765,3729507,11630
199308,214579,3099906,2633
199308,214579,3274017,4163
199311,160867,1894319,4914
199311,160867,3287499,8254
199310,112588,1847213,9829
199309,148904,2122131,13027
199309,148904,1716906,17290
199304,18226,3617349,3440
199307,277022,1726200,7486
199310,84193,2413154,3891
199306,274267,1754638,11005
199311,95488,3149443,13865
199310,209473,1919943,8883
199304,235126,2691882,3923
199312,173993,2357113,19480
199311,3121,2483641,544
199312,122491,2483950,1253
199303,231268,3043292,1302
199309,258517,1985860,6564
199309,258517,2079647,17120
199309,258517,1786487,9450
199307,3925,1831556,542
199308,204929,3878800,10946
199304,194242,2893202,7374
199304,194242,1632192,17031
199301,143372,1292537,16921
199301,143372,2068440,5926
199302,221479,1693045,362
199302,221479,2822679,13468
199302,41542,2242133,8382
199303,17236,2142396,17036
199303,17236,1962269,12167
199302,8803,2390869,4038
199308,92552,2791160,7014
199308,92552,2493002,2030
199309,273200,2493043,2816
199303,62824,1951224,16709
199312,72889,1804216,8116
199307,142721,2311271,3759
199307,142721,2612228,340
199310,162358,1802843,15425
199311,224180,3267453,17504
199311,224180,3674543,2326
199303,278335,1109592,4771
199307,52634,1795147,10466
199301,219320,3108770,7628
199312,40624,2767190,3527
199312,40624,2911936,11099
199309,243109,1747229,15794
199309,243109,3813400,6927
199312,234691,1973869,3378
199305,118892,1476126,9947
199305,98170,1151231,3748
199304,219946,3757776,1251
199310,97135,3164023,7794
199311,75599,2113606,6388
199303,83009,1837836,474
199307,226951,2341991,4878
199305,143546,1734390,11766
199310,88436,3278986,19539
199310,88436,2539932,495
199301,80062,2300259,4047
199311,275438,2901528,8685
199310,89017,3907764,14042
199310,89017,1385529,11117
199308,135568,2203792,3497
199304,139543,2492160,17393
199312,179672,3659382,3148
199312,179672,1966668,13961
199307,244774,1567742,16921
199301,123883,3281536,6062
199305,281866,3577681,9834
199305,114019,2962015,9507
199305,114019,2366177,7599
199309,26086,1697868,7872
199309,26086,1891396,14690
199312,225301,2864575,11531
199304,83284,2618781,4460
199304,83284,2039891,9692
199310,229109,2320295,2160
199301,70828,3596424,13907
199304,213988,3125114,8299
199302,126433,1789707,17477
199307,73660,2790627,10531
199311,120154,2017891,7279
199310,288391,2136512,12026
199310,288391,2512457,14579
199303,86039,2127264,2170
199305,54436,1862136,5978
199305,54436,2435760,1808
199305,54436,2129745,15819
199305,54436,3027432,3793
199309,244807,1804025,2431
199309,244807,1562701,3040
199309,244807,2972655,9069
199309,244807,2416574,14612
199307,1099,2242953,18293
199310,299851,2276798,11444
199310,299851,3372630,8610
199311,112096,2082588,9682
199301,222475,1490309,7570
199302,234700,1882256,18754
199311,27946,2695682,17713
199311,27946,2064211,15922
199309,173464,2648520,18598
199309,173464,2217052,5877
199303,97576,3144373,1181
199309,23530,2499523,13207
199311,112834,2997037,10304
199305,80192,1755717,2448
199305,80192,3833469,9407
199310,167909,2258284,10707
199310,167909,1684620,2271
199309,156406,3213608,8691
199309,156406,1701098,6177
199303,21080,2836448,8546
199303,21080,2054080,17661
199303,21080,1890948,10292
199303,21080,2240664,6813
199301,289555,2329605,13816
199312,120697,3572989,13432
199312,120697,3102083,10524
199312,120697,2331305,1608
199303,96557,2857395,3099
199303,96557,4173843,14839
199312,119674,1205373,14895
199312,119674,1832629,7750
199309,161536,3077935,9856
199301,47129,1459468,9406
199306,160486,1916256,18006
199304,31136,3771405,497
199307,264533,1859060,12582
199304,171019,2587844,2324
199304,171019,2801547,16919
199309,249643,2830926,17453
199301,80477,1482128,2974
199301,80477,2392529,12646
199301,80477,1830187,17415
199310,8452,3869717,15143
199310,8452,2071771,13668
199308,259162,2252610,18276
199311,123170,2610537,5489
199307,26242,2476617,3395
199301,248599,2043378,15762
199301,248599,2901681,7583
199301,248599,2430860,19200
199309,6376,2305403,9992
199312,73447,2645814,3967
199308,185624,1936442,9746
199303,257621,3849465,7296
199306,283579,2544780,3756
199306,283579,3032971,9985
199307,130375,3133160,19667
199309,16405,2339900,17313
199309,16405,1938079,4119
199304,277036,1396152,17444
199304,277036,3553536,14524
199312,191293,3110393,18057
199312,191293,3908483,17231
199303,258664,2854408,2858
199303,258664,3564802,1230
199303,258664,1673568,8807
199309,33757,2496614,18549
199309,33757,1873046,17634
199301,71764,2045949,17284
199311,21445,2793738,7077
199303,147964,1456014,9175
199303,147964,1598815,14250
199303,147964,2400194,6088
199310,251357,3536933,6073
199311,127144,3178557,4014
199311,127144,2219696,18895
199312,148987,2047169,12863
199312,148987,2782084,19408
199301,256597,4094958,12402
199301,256597,2052561,10780
199309,248990,3260271,1615
199309,248990,1503160,17500
199309,248990,2347075,19
199301,98210,3268209,15891
199301,98210,1801304,4760
199301,98210,2272819,17516
199301,3763,1996848,9933
199301,3763,1981989,8543
199301,167299,1383653,18152
199301,167299,2630979,19893
199301,133090,2193936,4506
199303,14896,2665756,1617
199303,14896,1579315,18393
199303,14896,2152884,15005
199304,296578,1470573,1556
199310,47426,2367238,17200
199306,281497,2014577,4566
199303,89528,1925385,16872
199305,58328,3132820,4641
199301,257398,3528496,504
199305,75052,1619634,6693
199305,75052,1395103,12477
199302,121552,2462643,4666
199301,204088,4200774,1104
199310,60734,2493714,9436
199305,268036,1928479,8946
199305,268036,2480614,11389
199308,30778,1948929,19071
199305,8755,2420452,9246
199304,140971,2859525,1217
199312,108668,2639946,10183
199312,108668,2706218,3985
199301,259297,2780625,13989
199303,162707,1631694,11460
199310,193708,2947840,10981
199309,181703,1892501,12042
199312,261154,3252798,14730
199307,113236,2533630,11682
199303,272570,2412555,6702
199303,272570,2128536,10269
199303,272570,2775316,5022
199301,35623,2789667,16408
199305,115483,2365212,17990
199305,115483,1464870,6444
199305,115483,3127270,7925
199312,118897,2653563,14704
199304,237991,2433434,3788
199311,161792,2078838,14361
199311,161792,2383680,12710
199303,165836,3407764,5275
199308,129799,2420689,1034
199309,259636,1557712,19418
199304,286370,2168905,6964
199305,11143,1442250,11720
199304,90911,2727989,7827
199305,156299,1754492,8388
199310,196097,2514764,9394
199308,199777,3765573,6208
199308,199777,2105971,15874
199308,199777,2677192,13033
199309,257822,2646729,18955
199309,257822,3229443,8292
199310,101441,1932334,2730
199303,254518,2205944,1067
199302,250003,2543492,14199
199307,106372,1364632,11944
199307,106372,2068160,10408
199307,106372,2137189,3487
199307,253955,1470329,4082
199305,185599,1552336,18397
199312,221344,2100412,3028
199311,263711,3337863,4893
199307,175139,1863407,1134
199311,206539,2393261,11596
199312,31897,2015672,4047
199305,247153,2527577,5602
199301,243122,3793422,15078
199304,68017,1512443,11738
199301,274175,1608967,5128
199302,265136,1553716,1636
199302,265136,2163429,12422
199302,265136,2707756,11917
199302,265136,1964696,18136
199310,116338,1773400,13461
199308,174620,4072573,5768
199308,174620,3909850,19434
199301,123337,3416313,14947
199301,123337,1898973,6763
199309,160448,3321285,11950
199309,78070,2220929,15859
199307,214997,1772363,234
199310,29128,1604768,6769
199306,251215,1968469,6593
199306,35915,3255805,1405
199306,35915,2263140,7712
199308,96895,2016869,14917
199312,162215,2645771,7698
199304,218048,3494421,18223
199306,142135,3288372,18938
199306,142135,3183894,7978
199305,195973,3241887,18912
199312,201716,3020554,14464
199312,201716,2510209,9947
199304,1802,1835249,10717
199304,1802,2088751,16671
199305,120997,2366770,8924
199305,120997,1874189,14999
199302,17378,2888563,5259
199302,17378,1806838,15860
199306,192040,1777072,13593
199312,59894,2132795,13970
199302,237781,2650851,5306
199302,237781,2411904,15556
199310,289972,2135472,19053
199305,147004,1950494,9489
199305,147004,1896202,7871
199305,147004,3152940,13539
199308,278639,1760922,17280
199308,278639,2518882,13191
199301,43489,3513440,12062
199307,211315,2756813,11247
199307,211315,2269978,2506
199311,157000,1922336,16635
199307,254753,1939318,19351
199307,254753,3248674,7484
199303,287099,1637224,2630
199303,287099,2718780,6814
199303,287099,4011385,536
199309,99313,3542007,12379
199302,233491,1575578,15444
199303,249538,2098759,13473
199310,171175,2951393,15538
199310,171175,2848666,10515
199310,171175,4021841,19907
199303,268495,1552624,12575
199301,279073,1750107,1469
199301,279073,1873681,18055
199312,299293,2688534,18248
199308,92108,1759361,12376
199307,199231,1291801,3962
199306,6301,1709962,9031
199306,6301,2740898,3910
199310,153038,1574073,4205
199310,153038,3079262,3608
199304,72187,3055968,18867
199304,72187,2797086,18380
199302,278611,2255476,4457
199312,246286,2949624,6837
199311,248117,2028343,12617
199305,84472,2144268,17106
199304,217093,3008568,3421
199306,234128,2281392,15759
199302,174769,1909309,12882
199302,174769,1583938,13628
199308,38815,2849129,2475
199308,38815,2201385,19851
199308,38815,3115210,6319
199311,92915,2273120,3018
199303,139388,2697074,9606
199308,227971,1992908,13344
199308,227971,3347819,7811
199305,76103,2656614,1234
199311,263920,1883843,11344
199301,219388,3086294,12935
199301,219388,2303352,10143
199312,74104,2558105,5439
199309,281527,2290666,9359
199309,281527,1691439,2878
199312,165920,2360178,2275
199312,165920,3074971,13159
199301,101140,1420405,6393
199312,282815,2040528,11756
199310,206369,2511337,12974
199302,50578,1296155,7042
199302,230698,1422101,927
199308,7721,1820282,2558
199308,85406,1708736,15276
199308,192215,1379958,16218
199308,182875,1352568,14765
199307,62026,2606830,1087
199307,152728,2068284,3132
199307,257569,2214491,5584
199305,149603,2404003,12240
199305,149603,2535242,14641
199304,294148,3235541,9769
199304,294148,1867477,12042
199309,210235,1345003,10318
199302,233503,1764149,9933
199310,79120,2240685,13560
199310,79120,2089840,11935
199310,79120,2612160,7764
199309,135472,2560540,10063
199304,77479,2326630,10399
199304,77479,3353391,18801
199307,162529,2154959,8695
199307,162529,3839920,10758
199307,162529,3050792,18375
199309,276889,1486180,15361
199310,40261,1691838,3532
199310,40261,2845515,15163
199312,163949,1936338,14824
199301,39049,3500089,931
199303,106859,2504811,2212
199306,246809,2033067,9695
199306,246809,1798196,2843
199302,171475,2766503,8717
199312,256040,2472226,14601
199312,256040,2987164,1484
199302,142921,2450099,3223
199302,34564,2363153,3192
199302,34564,1094862,4675
199307,3016,1954151,6648
199307,3016,3272130,11632
199303,251822,2197540,18223
199307,56191,3976810,5765
199311,174232,2429244,10140
199311,174232,2080592,4627
199311,174232,1853901,15794
199311,174232,3632286,4710
199306,179831,2331555,5735
199306,179831,1971820,3711
199309,115555,3178666,3496
199309,115555,2423356,13304
199309,115555,3404801,8100
199309,115555,2487686,18112
199305,101935,2348445,10738
199309,21130,2286484,4881
199309,21130,2889711,525
199312,258970,1097387,8899
199302,225982,1601848,17963
199312,175985,3321820,5934
199312,175985,1492550,17616
199309,16828,1904630,16958
199304,1646,3480865,12305
199303,241282,1272240,14802
199307,94736,3515184,8722
199309,154813,3241632,3945
199311,10085,1396330,6932
199302,229553,2434664,18069
199303,206075,1864360,16581
199303,50242,2928393,697
199303,50242,3502263,6838
199303,50242,1286496,15648
199310,194666,3030119,1831
199310,73516,1993537,12575
199301,277772,2401722,14602
199302,201232,3432709,14555
199305,151640,2692045,15444
199305,151640,3075124,5941
199301,297868,2681692,4536
199301,297868,2055700,5388
199301,261913,2958421,6802
199311,219628,2326032,2724
199310,164797,2211258,17197
199308,51673,1585785,1475
199308,51673,1573601,1824
199309,139057,3773763,9823
199309,139057,3256403,23
199307,92728,2418599,4186
199310,123503,2603380,7399
199309,36718,1504942,14508
199309,238858,3820608,13515
199307,132691,1932145,3858
199307,240605,2258146,11189
199311,160348,2460494,5596
199311,160348,2571990,10423
199302,252514,3035261,9524
199311,142490,2223129,6077
199312,17807,1908361,3068
199302,213094,3204692,6132
199302,213094,1985209,5835
199305,241480,1945148,7515
199305,9835,1422091,1144
199305,9835,1846626,3174
199303,84230,2008499,19111
199304,161155,3283071,6396
199305,196786,2384454,10825
199305,221569,1918420,3222
199312,271873,1795696,2751
199311,120931,2254095,11031
199306,195011,2919840,7887
199306,195011,2203167,14751
199302,121720,3528345,2771
199302,121720,2518362,9480
199302,121720,2615616,1143
199302,121720,2116656,6426
199312,47659,2511906,9318
199306,9610,2308126,10875
199310,55325,2877434,11021
199301,296561,2817597,6160
199301,296561,2940364,6430
199309,269378,2307352,19494
199309,269378,1999836,970
199306,183440,3187912,5863
199311,53638,2545870,15165
199309,269734,1798156,17154
199309,131830,2233744,7404
199309,131830,2379782,14919
199306,163777,1651676,14513
199311,108832,2618083,18975
199310,92498,2388804,19763
199310,92498,2580261,3593
199307,214018,2075969,10581
199312,95158,2387293,9092
199312,95158,3494828,4228
199312,95158,2541843,13642
199312,95158,2741049,12044
199307,92407,2880653,19556
199302,188644,2148036,14350
199302,81157,1800927,11944
199305,73390,3379402,2439
199305,73390,1983465,4430
199307,190073,2290402,1294
199307,190073,1568998,1163
199303,14321,1499565,8132
199303,14321,1736305,6605
199308,69530,2712061,10218
199304,14335,2262729,9362
199301,255442,2019109,2299
199301,255442,2077876,19116
199301,242695,2141832,5127
199305,262928,2249532,10581
199305,267145,2962425,4441
199307,133126,3535725,289
199309,26107,1839260,664
199309,26107,2954349,9026
199304,152564,1979358,13814
199304,152564,2842960,5050
199304,152564,2899551,4581
199311,104134,2048665,5898
199311,104134,2966030,4588
199302,257092,2092519,16346
199302,257092,2815322,4538
199308,25900,2800953,8421
199308,25900,1676144,15475
199308,252199,4045514,18332
199308,252199,2026074,6650
199309,150137,1845708,1949
199301,184115,2187931,9834
199312,159565,2127072,15808
199310,58126,1337951,16571
199309,94705,3447243,19033
199305,188653,2022596,17977
199305,188653,3348745,10593
199311,47356,2493966,18289
199305,70990,3083190,11891
199305,70990,2924982,10998
