"s_city","d_year","lo_custkey","lo_revenue"
"UNITED ST3",1995,42329,1048262
"UNITED ST9",1992,81349,5626781
"UNITED ST0",1996,246763,394394
"UNITED ST1",1996,98489,5062718
"UNITED ST0",1993,195779,3058299
"UNITED ST4",1993,21517,5492186
"UNITED ST3",1994,231865,958297
"UNITED ST5",1994,235370,6280233
"UNITED ST0",1993,53356,5336468
"UNITED ST6",1995,255959,7651463
"UNITED ST1",1993,9878,1392691
"UNITED ST6",1994,108808,7277043
"UNITED ST4",1995,112672,5150826
"UNITED ST7",1996,143095,1710094
"UNITED ST8",1993,216463,182718
"UNITED ST1",1997,295726,4973148
"UNITED ST0",1997,162320,3887924
"UNITED ST3",1996,261724,2333998
"UNITED ST4",1992,258064,289733
"UNITED ST8",1995,252826,4258880
"UNITED ST9",1995,298007,3330764
"UNITED ST2",1994,263881,5685722
"UNITED ST6",1996,46235,5921732
"UNITED ST6",1995,47677,8070349
"UNITED ST0",1997,134224,6457804
"UNITED ST4",1996,184777,1883882
"UNITED ST0",1997,221903,6186103
"UNITED ST9",1992,293833,1880069
"UNITED ST5",1992,147616,1999845
"UNITED ST9",1992,249367,5460360
"UNITED ST2",1995,93818,2349122
"UNITED ST9",1997,198758,523308
"UNITED ST7",1996,156991,2117267
"UNITED ST0",1993,197062,2941911
"UNITED ST1",1996,174332,1854706
"UNITED ST0",1994,190978,6897746
"UNITED ST9",1996,41512,3384595
"UNITED ST9",1996,196438,2368324
"UNITED ST4",1996,173284,2302321
"UNITED ST3",1995,62716,1061585
"UNITED ST9",1996,176605,4843733
"UNITED ST7",1997,247273,2428496
"UNITED ST4",1992,29734,443406
"UNITED ST5",1992,129544,6736867
"UNITED ST1",1996,219383,1419290
"UNITED ST5",1995,221894,2017907
"UNITED ST0",1994,203540,2569772
"UNITED ST8",1994,105145,638325
"UNITED ST9",1993,146783,8504592
"UNITED ST8",1992,103117,2607710
"UNITED ST6",1997,208630,5670329
"UNITED ST4",1993,290710,4451115
"UNITED ST2",1992,14524,254685
"UNITED ST0",1992,14524,2544685
"UNITED ST1",1995,186131,7206726
"UNITED ST0",1993,231181,1291526
"UNITED ST9",1994,263737,1628030
"UNITED ST6",1994,234892,1366637
"UNITED ST8",1995,46330,6065350
"UNITED ST3",1995,90052,4442757
"UNITED ST0",1996,257666,311853
"UNITED ST7",1995,80720,2910440
"UNITED ST0",1995,199864,4057639
"UNITED ST6",1993,195163,806234
"UNITED ST4",1993,195163,5309032
"UNITED ST4",1997,113765,4067107
"UNITED ST4",1995,30226,8779155
"UNITED ST6",1994,122065,5468759
"UNITED ST7",1992,293789,3533948
"UNITED ST8",1992,293789,3002469
"UNITED ST9",1992,116116,2789830
"UNITED ST4",1995,35729,6125630
"UNITED ST8",1995,197024,4020562
"UNITED ST8",1995,86857,868810
"UNITED ST5",1997,285469,7972410
"UNITED ST9",1996,92282,1291557
"UNITED ST0",1996,92282,5146355
"UNITED ST7",1992,143315,942084
"UNITED ST1",1994,217963,2183610
"UNITED ST6",1993,281689,5218317
"UNITED ST7",1993,281689,5108662
"UNITED ST6",1997,40084,1021819
"UNITED ST2",1995,125467,4954030
"UNITED ST7",1994,4930,2797001
"UNITED ST1",1993,48832,838955
"UNITED ST0",1993,48832,2140749
"UNITED ST2",1993,120379,3284220
"UNITED ST8",1994,155645,3745407
"UNITED ST5",1996,191429,330952
"UNITED ST0",1992,195770,1980020
"UNITED ST4",1992,180805,2353772
"UNITED ST6",1996,74267,475886
"UNITED ST4",1996,11605,4969388
"UNITED ST0",1997,236494,3084704
"UNITED ST2",1996,23200,1375545
"UNITED ST9",1992,192769,3242400
"UNITED ST0",1997,73624,2199693
"UNITED ST3",1997,95677,3806173
"UNITED ST0",1996,214069,193480
"UNITED ST4",1997,274825,2256307
"UNITED ST7",1995,76147,598126
"UNITED ST6",1997,227552,5573525
"UNITED ST6",1997,298126,6484941
"UNITED ST9",1997,240314,4821947
"UNITED ST5",1992,148576,4821521
"UNITED ST6",1995,189938,1821614
"UNITED ST9",1993,131770,2934643
"UNITED ST9",1992,54742,1068120
"UNITED ST2",1992,54742,4532766
"UNITED ST2",1995,242008,5277913
"UNITED ST1",1997,206701,5498037
"UNITED ST2",1992,86579,3028912
"UNITED ST9",1997,54698,443268
"UNITED ST3",1993,86701,476233
"UNITED ST8",1996,181255,2751492
"UNITED ST0",1993,133187,3672528
"UNITED ST4",1997,287194,1524243
"UNITED ST8",1994,32845,620388
"UNITED ST4",1996,270928,4316747
"UNITED ST7",1997,102205,3459600
"UNITED ST6",1995,248578,3397689
"UNITED ST9",1995,141884,5670936
"UNITED ST9",1993,111452,2467920
"UNITED ST9",1993,254440,1266174
"UNITED ST1",1996,12143,2509200
"UNITED ST5",1996,227390,6022422
"UNITED ST5",1994,205853,6575424
"UNITED ST6",1997,48256,2074080
"UNITED ST8",1994,26722,852289
"UNITED ST4",1996,154535,5884688
"UNITED ST6",1995,163462,5940387
"UNITED ST4",1993,198887,6390170
"UNITED ST1",1997,77413,2592255
"UNITED ST0",1994,110509,5229959
"UNITED ST6",1994,126751,2675345
"UNITED ST5",1994,49327,1262300
"UNITED ST9",1996,227665,1988284
"UNITED ST7",1994,267218,2914702
"UNITED ST4",1997,620,2043774
"UNITED ST7",1997,148867,5466894
"UNITED ST9",1996,60401,4048774
"UNITED ST5",1996,60401,5479791
"UNITED ST6",1996,60401,3865032
"UNITED ST8",1994,132724,3968351
"UNITED ST0",1996,253979,4542408
"UNITED ST4",1997,136402,6774016
"UNITED ST5",1995,1960,1680643
"UNITED ST4",1992,193117,1181671
"UNITED ST9",1992,212620,3002031
"UNITED ST8",1995,51217,3975596
"UNITED ST0",1995,195719,2040124
"UNITED ST5",1993,251567,4652531
"UNITED ST5",1995,282892,2080604
"UNITED ST5",1995,136882,1684899
"UNITED ST2",1995,136882,5809442
"UNITED ST9",1992,201142,4908004
"UNITED ST8",1993,97526,5077399
"UNITED ST0",1997,14228,4716140
"UNITED ST3",1997,21283,6568409
"UNITED ST5",1996,210550,2729569
"UNITED ST3",1994,143627,2186776
"UNITED ST0",1993,38572,3764502
"UNITED ST2",1996,217106,3093997
"UNITED ST8",1992,293686,3127924
"UNITED ST1",1993,130795,6872954
"UNITED ST0",1992,124522,6442902
"UNITED ST0",1993,64177,3386930
"UNITED ST7",1995,192010,6780905
"UNITED ST6",1996,57449,5513460
"UNITED ST3",1992,105415,5425570
"UNITED ST0",1992,194071,2315610
"UNITED ST1",1992,194071,6189546
"UNITED ST9",1994,129034,7309899
"UNITED ST7",1993,298718,1443860
"UNITED ST4",1993,298718,4273306
"UNITED ST4",1995,183289,2257081
"UNITED ST0",1997,80251,5403470
"UNITED ST7",1997,80251,8255412
"UNITED ST7",1994,97054,7444303
"UNITED ST7",1997,122438,451314
"UNITED ST4",1993,102610,5225056
"UNITED ST8",1995,48919,3878409
"UNITED ST8",1992,236831,5785901
"UNITED ST0",1996,128500,446507
"UNITED ST6",1997,228226,4920638
"UNITED ST9",1992,204139,1087129
"UNITED ST6",1997,294218,1918458
"UNITED ST8",1997,30773,6825909
"UNITED ST1",1996,138130,3234053
"UNITED ST2",1994,284428,1888743
"UNITED ST2",1997,156229,869968
"UNITED ST2",1997,156229,6675346
"UNITED ST6",1994,54650,7755644
"UNITED ST0",1992,81985,295187
"UNITED ST2",1992,81985,2188348
"UNITED ST3",1997,14666,1436941
"UNITED ST9",1994,200462,1032456
"UNITED ST5",1997,203728,981027
"UNITED ST1",1995,98293,7101008
"UNITED ST8",1994,276158,3246746
"UNITED ST5",1994,59293,4742508
"UNITED ST3",1997,209677,4203469
"UNITED ST2",1992,166658,1279250
"UNITED ST0",1992,166658,4364680
"UNITED ST5",1996,213874,4374744
"UNITED ST6",1996,52246,4386081
"UNITED ST4",1994,291247,1169361
"UNITED ST5",1993,14116,5152478
"UNITED ST0",1994,239614,3913361
"UNITED ST3",1994,128635,3435698
"UNITED ST5",1992,172504,4554752
"UNITED ST0",1997,103438,1882014
"UNITED ST8",1994,36848,3822011
"UNITED ST4",1994,157916,4894854
"UNITED ST7",1993,289264,1857780
"UNITED ST0",1994,292010,3546277
"UNITED ST7",1995,271319,1426997
"UNITED ST8",1995,54502,2159902
"UNITED ST8",1995,30142,5969397
"UNITED ST7",1993,255641,5871151
"UNITED ST9",1994,162619,488458
"UNITED ST1",1993,217144,2138652
"UNITED ST4",1996,27520,3100274
"UNITED ST9",1996,261205,3955311
"UNITED ST8",1996,261205,358904
"UNITED ST9",1993,115750,5507660
"UNITED ST5",1992,185329,2106189
"UNITED ST1",1992,185329,6034077
"UNITED ST4",1997,238271,3923724
"UNITED ST2",1995,204775,3711047
"UNITED ST3",1992,46856,917709
"UNITED ST8",1995,299260,4372790
"UNITED ST7",1994,269414,3530324
"UNITED ST8",1995,225002,884178
"UNITED ST0",1993,38951,1807880
"UNITED ST9",1997,273031,302709
"UNITED ST2",1995,196205,4468348
"UNITED ST3",1993,2392,4335264
"UNITED ST1",1996,280265,5433799
"UNITED ST6",1993,179815,4509184
"UNITED ST6",1993,290533,7463704
"UNITED ST4",1993,168182,1202522
"UNITED ST0",1992,28319,6258133
"UNITED ST6",1996,200557,1263971
"UNITED ST2",1995,231362,2912934
"UNITED ST5",1995,228944,6476530
"UNITED ST0",1997,93442,6796440
"UNITED ST1",1996,7015,2129290
"UNITED ST7",1992,170410,6521644
"UNITED ST7",1992,170410,6241026
"UNITED ST0",1997,265918,5258212
"UNITED ST6",1994,145378,4596531
"UNITED ST2",1994,145378,1134377
"UNITED ST8",1993,206249,1100014
"UNITED ST3",1993,103327,1731643
"UNITED ST6",1997,83764,5465642
"UNITED ST8",1995,241235,6128992
"UNITED ST2",1997,291265,594448
"UNITED ST9",1992,209107,4331160
"UNITED ST8",1993,257936,6716085
"UNITED ST4",1997,201562,1282903
"UNITED ST4",1993,127574,3488953
"UNITED ST0",1992,60664,8969908
"UNITED ST0",1997,35743,4171339
"UNITED ST2",1997,35743,9249459
"UNITED ST0",1994,187237,4005841
"UNITED ST2",1994,82115,4175642
"UNITED ST3",1995,31823,5180190
"UNITED ST7",1997,37450,7702150
"UNITED ST4",1996,68428,7288816
"UNITED ST8",1997,127261,3304176
"UNITED ST7",1996,260908,6503706
"UNITED ST5",1996,267724,4229155
"UNITED ST6",1992,152780,6782062
"UNITED ST6",1995,237958,1633742
"UNITED ST6",1994,192859,7378145
"UNITED ST2",1994,85099,4034124
"UNITED ST7",1993,295138,4555824
"UNITED ST9",1996,233704,3157354
"UNITED ST9",1995,154594,335109
"UNITED ST7",1992,188554,1600043
"UNITED ST5",1992,31741,2885358
"UNITED ST0",1996,103184,717582
"UNITED ST8",1995,14707,5955431
"UNITED ST9",1996,132536,5152502
"UNITED ST4",1992,299725,825242
"UNITED ST9",1997,180220,3470338
"UNITED ST0",1995,151178,838411
"UNITED ST1",1996,82007,5739160
"UNITED ST3",1997,15958,467718
"UNITED ST5",1997,269186,1399910
"UNITED ST1",1997,203812,3847922
"UNITED ST7",1992,32023,3806648
"UNITED ST9",1994,280838,9105216
"UNITED ST2",1996,148888,2925361
"UNITED ST0",1996,8330,5935151
"UNITED ST2",1996,227908,2086006
"UNITED ST7",1992,105337,902269
"UNITED ST2",1992,74863,5828943
"UNITED ST4",1996,194960,6069924
"UNITED ST9",1993,105599,3206077
"UNITED ST3",1995,34405,2743786
"UNITED ST0",1996,190970,9656010
"UNITED ST9",1996,190970,8295874
"UNITED ST4",1995,230527,2729485
"UNITED ST3",1994,265066,3381966
"UNITED ST5",1994,265066,4326063
"UNITED ST1",1995,61066,3482043
"UNITED ST5",1992,63356,4812820
"UNITED ST8",1994,215738,2437630
"UNITED ST2",1995,10142,3535409
"UNITED ST9",1997,152050,140665
"UNITED ST7",1994,13273,7852852
"UNITED ST1",1996,176902,3415316
"UNITED ST4",1992,109960,2221322
"UNITED ST7",1993,134977,4847701
"UNITED ST0",1992,199813,2223875
"UNITED ST9",1995,113198,6739885
"UNITED ST4",1993,265241,5229884
"UNITED ST4",1995,54661,3403872
"UNITED ST9",1995,30251,1988709
"UNITED ST4",1992,172066,4188047
"UNITED ST1",1997,204172,6391933
"UNITED ST7",1997,100801,4281408
"UNITED ST9",1993,28750,4292215
"UNITED ST7",1993,77513,3621698
"UNITED ST7",1997,273284,7859822
"UNITED ST7",1994,72790,5150046
"UNITED ST0",1992,157699,1853008
"UNITED ST1",1995,160798,5883153
"UNITED ST8",1996,255332,4059716
"UNITED ST6",1996,255332,5431583
"UNITED ST8",1996,187972,2617254
"UNITED ST9",1992,22618,751421
"UNITED ST7",1992,22618,6628424
"UNITED ST5",1995,249031,486272
"UNITED ST2",1992,157630,1581518
"UNITED ST4",1992,157630,2654942
"UNITED ST0",1994,174682,1828277
"UNITED ST8",1997,40979,4943452
"UNITED ST9",1995,220142,372272
"UNITED ST2",1994,21814,4253656
"UNITED ST0",1997,67615,4406447
"UNITED ST3",1997,67615,1882110
"UNITED ST4",1997,227621,259982
"UNITED ST6",1995,121349,6550143
"UNITED ST7",1995,121349,5595860
"UNITED ST9",1995,215143,3254907
"UNITED ST0",1992,257396,5770151
"UNITED ST8",1992,275722,6962909
"UNITED ST8",1992,203305,1262783
"UNITED ST6",1997,211319,3662010
"UNITED ST7",1997,50413,1384916
"UNITED ST4",1997,294353,3589037
"UNITED ST7",1993,157538,3978986
"UNITED ST3",1993,119995,1060593
"UNITED ST4",1994,294667,179356
"UNITED ST1",1993,38629,4873021
"UNITED ST9",1994,103738,1302069
"UNITED ST0",1995,208717,2451967
"UNITED ST1",1993,147977,2693308
"UNITED ST8",1997,141907,4002304
"UNITED ST9",1996,82942,5273971
"UNITED ST0",1995,186374,7997328
"UNITED ST9",1994,152521,2954952
"UNITED ST1",1997,17758,1603552
"UNITED ST7",1993,95275,1242003
"UNITED ST6",1992,161231,2605116
"UNITED ST1",1992,25439,300486
"UNITED ST6",1994,127624,4781197
"UNITED ST3",1994,127624,1180823
"UNITED ST1",1997,77524,4937741
"UNITED ST9",1992,72919,932052
"UNITED ST2",1993,133241,7194507
"UNITED ST6",1996,35129,3154421
"UNITED ST7",1996,177511,4379064
"UNITED ST0",1993,255206,4700923
"UNITED ST3",1992,65626,463359
"UNITED ST3",1995,204118,5619760
"UNITED ST1",1993,60038,1302882
"UNITED ST8",1994,272948,4151108
"UNITED ST3",1994,272948,2237116
"UNITED ST0",1994,222355,8555805
"UNITED ST7",1997,140590,1272627
"UNITED ST8",1994,12214,878718
"UNITED ST7",1993,250610,9108553
"UNITED ST2",1994,5465,7461035
"UNITED ST2",1996,104896,3915275
"UNITED ST3",1996,196102,8448115
"UNITED ST4",1994,256285,4055218
"UNITED ST4",1997,151939,6010896
"UNITED ST3",1995,1570,1332404
"UNITED ST4",1997,113953,926672
"UNITED ST7",1993,268105,2293657
"UNITED ST6",1995,289706,8178299
"UNITED ST5",1995,162937,6761209
"UNITED ST5",1997,196364,5256315
"UNITED ST1",1995,105832,694998
"UNITED ST1",1994,199357,1389097
"UNITED ST5",1995,188284,4926972
"UNITED ST9",1992,101932,4695768
"UNITED ST2",1996,146329,3585145
"UNITED ST4",1995,83123,2404853
"UNITED ST9",1992,86050,321779
"UNITED ST9",1994,123494,5474196
"UNITED ST8",1997,249722,3473021
"UNITED ST1",1995,299792,4848013
"UNITED ST0",1995,94354,2442186
"UNITED ST9",1995,281722,4105454
"UNITED ST8",1993,295253,4642333
"UNITED ST6",1992,60931,301950
"UNITED ST9",1992,198334,922022
"UNITED ST7",1994,192871,4372737
"UNITED ST1",1997,241081,4640213
"UNITED ST1",1994,128386,5185873
"UNITED ST2",1997,142889,1111224
"UNITED ST8",1997,78550,648151
"UNITED ST5",1992,178312,2067427
"UNITED ST9",1993,167872,7378452
"UNITED ST4",1992,237334,4710860
"UNITED ST1",1997,171082,2504646
"UNITED ST9",1996,73357,4265526
"UNITED ST8",1997,32848,3525694
"UNITED ST9",1997,180673,8633450
"UNITED ST7",1993,260765,2343505
"UNITED ST7",1993,59947,4773916
"UNITED ST2",1997,114439,4440514
"UNITED ST5",1992,51106,478142
"UNITED ST8",1997,17903,4180820
"UNITED ST9",1992,71752,3879952
"UNITED ST5",1997,50827,3765728
"UNITED ST4",1997,183430,5128081
"UNITED ST4",1994,106936,1349330
"UNITED ST9",1993,157315,1353905
"UNITED ST4",1995,248374,3569541
"UNITED ST5",1993,47173,6486795
"UNITED ST5",1997,96859,6465580
"UNITED ST1",1997,79445,3819989
"UNITED ST3",1997,79445,3796874
"UNITED ST1",1995,95978,403182
"UNITED ST9",1992,69082,5390904
"UNITED ST5",1992,217298,5521229
"UNITED ST3",1996,65221,5282232
"UNITED ST6",1993,201847,7231710
"UNITED ST7",1996,163192,2221362
"UNITED ST8",1997,180625,6777366
"UNITED ST5",1992,2137,2393380
"UNITED ST1",1995,243335,5313278
"UNITED ST3",1992,24160,240918
"UNITED ST7",1993,149879,828066
"UNITED ST7",1995,159958,3460555
"UNITED ST7",1995,49858,577720
"UNITED ST4",1995,195701,5081240
"UNITED ST2",1993,243658,4563663
"UNITED ST0",1994,75611,5110200
"UNITED ST0",1996,211303,4621218
"UNITED ST0",1996,211303,5197791
"UNITED ST0",1993,189638,4294103
"UNITED ST9",1992,269014,1010491
"UNITED ST8",1996,233575,947896
"UNITED ST8",1995,26501,1337926
"UNITED ST4",1992,67124,1525927
"UNITED ST0",1997,176377,345954
"UNITED ST5",1992,57544,5366379
"UNITED ST0",1992,52570,6570209
"UNITED ST1",1992,19892,1158437
"UNITED ST3",1992,131932,379397
"UNITED ST5",1995,275066,131059
"UNITED ST0",1995,275066,4120722
"UNITED ST5",1993,70774,2702184
"UNITED ST5",1995,97384,3460244
"UNITED ST0",1996,105194,829368
"UNITED ST8",1996,105194,3579301
"UNITED ST9",1997,49792,7234048
"UNITED ST1",1997,128714,4553616
"UNITED ST8",1996,163459,1879758
"UNITED ST9",1993,236257,1719190
"UNITED ST0",1993,184958,3888375
"UNITED ST3",1993,264757,3223948
"UNITED ST9",1992,44579,198023
"UNITED ST0",1992,114310,6349389
"UNITED ST8",1993,241909,683262
"UNITED ST1",1996,216757,8066063
"UNITED ST2",1996,109327,4586290
"UNITED ST3",1996,55505,1798418
"UNITED ST2",1996,173330,3848628
"UNITED ST7",1993,26122,3678036
"UNITED ST0",1997,204604,6295536
"UNITED ST9",1992,55753,343858
"UNITED ST5",1996,2308,288800
"UNITED ST2",1996,2308,7315513
"UNITED ST9",1994,126988,1043384
"UNITED ST6",1994,166666,3190969
"UNITED ST0",1997,179587,7405156
"UNITED ST4",1995,16277,4686431
"UNITED ST6",1996,122213,3649047
"UNITED ST3",1992,244123,5257432
"UNITED ST6",1997,57848,3375855
"UNITED ST7",1995,157861,4717025
"UNITED ST4",1997,251878,4557582
"UNITED ST1",1995,69695,5464724
"UNITED ST6",1994,162833,5782331
"UNITED ST5",1995,290270,328031
"UNITED ST0",1997,237437,4380903
"UNITED ST0",1996,55891,1452536
"UNITED ST8",1997,7153,1650230
"UNITED ST5",1993,77710,4159176
"UNITED ST4",1993,77710,2037756
"UNITED ST0",1993,253009,2316570
"UNITED ST0",1993,141404,7386289
"UNITED ST1",1993,141404,5547965
"UNITED ST1",1997,211570,5477941
"UNITED ST7",1994,109361,2744407
"UNITED ST3",1994,98653,2264694
"UNITED ST4",1995,218437,6371760
"UNITED ST8",1995,270478,729735
"UNITED ST5",1996,60757,8287642
"UNITED ST9",1996,148510,6557695
"UNITED ST6",1993,179474,8913087
"UNITED ST4",1995,193433,6414061
"UNITED ST6",1996,221699,6765728
"UNITED ST4",1994,79154,512499
"UNITED ST0",1992,122284,2031904
"UNITED ST8",1993,257905,144762
"UNITED ST0",1992,154333,3699659
"UNITED ST6",1995,270358,6935296
"UNITED ST7",1996,258178,6576153
"UNITED ST9",1993,40525,7776422
"UNITED ST3",1997,33715,3699796
"UNITED ST6",1993,242543,4696530
"UNITED ST0",1997,233294,5005531
"UNITED ST9",1992,257494,3363657
"UNITED ST7",1994,112135,2660674
"UNITED ST4",1995,161596,4021878
"UNITED ST1",1996,114658,1986978
"UNITED ST6",1994,66896,4454800
"UNITED ST6",1992,136411,4737727
"UNITED ST7",1995,206020,4617043
"UNITED ST7",1997,221353,1274922
"UNITED ST4",1994,16984,4059815
"UNITED ST4",1994,16984,3895912
"UNITED ST5",1994,130976,4598693
"UNITED ST9",1992,88915,3008687
"UNITED ST4",1992,234770,1132548
"UNITED ST7",1995,164437,2708214
"UNITED ST8",1995,164437,2797690
"UNITED ST1",1992,278933,4221566
"UNITED ST4",1995,7589,5951965
"UNITED ST0",1996,33802,4739968
"UNITED ST9",1995,180526,1018435
"UNITED ST2",1993,281641,1232879
"UNITED ST5",1993,48175,595652
"UNITED ST2",1992,256013,978110
"UNITED ST9",1995,118105,6936718
"UNITED ST6",1997,56893,7099538
"UNITED ST8",1992,49159,5745630
"UNITED ST4",1993,240214,3714017
"UNITED ST4",1993,101086,3395876
"UNITED ST4",1996,125060,5255978
"UNITED ST2",1992,138058,2857884
"UNITED ST4",1997,212704,2304580
"UNITED ST0",1994,266153,4739831
"UNITED ST7",1994,266153,884246
"UNITED ST9",1997,104707,4834067
"UNITED ST2",1996,19145,436293
"UNITED ST6",1995,114085,2664950
"UNITED ST7",1997,120904,3103410
"UNITED ST7",1993,38492,9070992
"UNITED ST2",1992,47180,4828369
"UNITED ST1",1992,47180,1971252
"UNITED ST2",1994,128506,4520172
"UNITED ST1",1994,165316,1069160
"UNITED ST6",1996,82804,358763
"UNITED ST0",1996,266203,693702
"UNITED ST9",1994,188590,689969
"UNITED ST6",1997,293662,2428218
"UNITED ST3",1997,293662,5946399
"UNITED ST5",1993,167200,399591
"UNITED ST8",1992,119503,5931488
"UNITED ST1",1997,269281,2573953
"UNITED ST1",1997,269281,5616903
"UNITED ST4",1997,71273,4496467
"UNITED ST7",1994,101609,3767085
"UNITED ST8",1996,260914,5620781
"UNITED ST3",1996,61829,397867
"UNITED ST5",1994,70231,8053450
"UNITED ST4",1997,155116,1010160
"UNITED ST6",1992,138133,5013917
"UNITED ST4",1993,40924,6075489
"UNITED ST4",1995,105718,1302581
"UNITED ST6",1993,27940,6622251
"UNITED ST4",1992,134536,3869564
"UNITED ST4",1995,223808,5782723
"UNITED ST7",1994,120286,2231520
"UNITED ST7",1995,122437,1676844
"UNITED ST4",1993,69076,2439765
"UNITED ST2",1994,216806,2524881
"UNITED ST0",1993,292798,3764670
"UNITED ST0",1994,96530,811534
"UNITED ST8",1997,268111,5614066
"UNITED ST0",1992,235021,4989867
"UNITED ST2",1995,249199,1461510
"UNITED ST4",1997,231979,117966
"UNITED ST1",1995,114994,1008406
"UNITED ST2",1994,79616,3662979
"UNITED ST4",1993,261820,2717451
"UNITED ST6",1993,285283,6046329
"UNITED ST7",1993,285283,5789707
"UNITED ST3",1992,295399,7794038
"UNITED ST2",1993,47551,2981720
"UNITED ST6",1995,5986,2606626
"UNITED ST6",1993,6869,8997858
"UNITED ST1",1993,84392,1988757
"UNITED ST9",1994,266630,2391098
"UNITED ST0",1994,234469,1033096
"UNITED ST4",1993,190976,7402190
"UNITED ST4",1993,108416,4433567
"UNITED ST1",1995,235030,700048
"UNITED ST4",1997,33097,2725496
"UNITED ST4",1997,33097,3788164
"UNITED ST4",1994,4213,2431913
"UNITED ST3",1993,176753,5858876
"UNITED ST4",1994,224662,2527842
"UNITED ST2",1996,42187,1971655
"UNITED ST7",1996,199586,4123408
"UNITED ST6",1994,257594,2748996
"UNITED ST7",1996,104443,3809808
"UNITED ST5",1993,225163,1425519
"UNITED ST2",1996,81676,1847175
"UNITED ST9",1997,205120,5790882
"UNITED ST4",1996,7585,1514047
"UNITED ST8",1994,286915,4767453
"UNITED ST1",1995,106132,8494208
"UNITED ST8",1996,203116,6442676
"UNITED ST0",1996,203116,1753236
"UNITED ST0",1995,284938,4406236
"UNITED ST4",1996,202048,4222814
"UNITED ST6",1997,25606,5390561
"UNITED ST0",1996,59836,4779419
"UNITED ST5",1996,59836,1893414
"UNITED ST9",1993,49342,2870910
"UNITED ST4",1996,113230,4375946
"UNITED ST1",1997,191539,2039518
"UNITED ST2",1993,273502,6688128
"UNITED ST8",1993,273502,7126978
"UNITED ST4",1996,202019,5181223
"UNITED ST9",1993,73375,3359750
"UNITED ST7",1994,104960,2765040
"UNITED ST3",1996,25765,4582199
"UNITED ST0",1996,187882,422072
"UNITED ST5",1996,162524,7907823
"UNITED ST8",1995,235322,8750986
"UNITED ST5",1992,142550,4162237
"UNITED ST3",1996,122509,2921640
"UNITED ST8",1996,122509,1579067
"UNITED ST9",1996,265703,3756598
"UNITED ST6",1992,295126,3916390
"UNITED ST9",1992,269533,1428657
"UNITED ST5",1993,21367,1995189
"UNITED ST9",1995,6098,4405257
"UNITED ST1",1995,198658,5337843
"UNITED ST9",1997,165485,162599
"UNITED ST1",1996,196135,3242091
"UNITED ST2",1997,86482,3223597
"UNITED ST9",1997,86482,4846992
"UNITED ST6",1995,51910,3336547
"UNITED ST1",1996,144214,227595
"UNITED ST0",1993,148930,3855872
"UNITED ST5",1996,166864,499990
"UNITED ST6",1994,223342,1910389
"UNITED ST6",1994,149950,5403563
"UNITED ST2",1997,115015,3717181
"UNITED ST1",1995,167977,2995578
"UNITED ST4",1995,179830,7411338
"UNITED ST0",1996,189691,844776
"UNITED ST7",1992,288248,6218544
"UNITED ST6",1993,16696,4304688
"UNITED ST0",1994,236227,1092585
"UNITED ST4",1992,212353,1166293
"UNITED ST9",1996,116692,4967042
"UNITED ST0",1994,224018,7200357
"UNITED ST2",1992,106183,4412062
"UNITED ST1",1997,81460,3222045
"UNITED ST9",1993,234004,5941834
"UNITED ST2",1994,11573,7172454
"UNITED ST4",1995,20680,694533
"UNITED ST4",1994,272257,7864695
"UNITED ST9",1996,211372,1964907
"UNITED ST1",1996,211372,3583543
"UNITED ST4",1997,222184,599499
"UNITED ST4",1995,124648,4774500
"UNITED ST3",1997,120670,1722626
"UNITED ST5",1994,172987,950862
"UNITED ST7",1992,123242,3329678
"UNITED ST7",1995,97583,340771
"UNITED ST5",1996,275297,3252198
"UNITED ST8",1992,7657,1447741
"UNITED ST9",1995,3427,3340864
"UNITED ST3",1992,272996,1684668
"UNITED ST5",1997,288793,6895308
"UNITED ST2",1995,99124,1676580
"UNITED ST3",1994,255340,2951440
"UNITED ST1",1997,247502,1055295
"UNITED ST1",1993,263875,459571
"UNITED ST0",1993,147928,2934450
"UNITED ST6",1997,115925,4121075
"UNITED ST7",1994,40168,2998861
"UNITED ST2",1993,261037,902367
"UNITED ST5",1996,220316,6070060
"UNITED ST5",1993,92338,3715274
"UNITED ST7",1995,101747,4115833
"UNITED ST7",1992,123259,1569684
"UNITED ST7",1994,173884,3102310
"UNITED ST6",1992,292741,105909
"UNITED ST5",1994,279062,5749334
"UNITED ST0",1995,128932,1503472
"UNITED ST0",1997,39403,3757900
"UNITED ST1",1997,39403,1133642
"UNITED ST9",1993,8137,2496613
"UNITED ST8",1995,114100,5307648
"UNITED ST0",1996,130793,3384309
"UNITED ST4",1994,248560,470215
"UNITED ST7",1994,248560,2688022
"UNITED ST2",1992,274252,1465559
"UNITED ST2",1994,84842,4650907
"UNITED ST8",1995,260204,799383
"UNITED ST6",1992,19838,5903280
"UNITED ST3",1992,19838,2367223
"UNITED ST6",1992,150847,1709760
"UNITED ST6",1992,88874,3368146
"UNITED ST0",1996,93083,1020116
"UNITED ST0",1996,227054,3293431
"UNITED ST5",1997,90811,4556252
"UNITED ST7",1997,90811,2752323
"UNITED ST7",1992,1552,3595659
"UNITED ST3",1997,273295,3736391
"UNITED ST4",1995,222599,2848085
"UNITED ST4",1995,155716,2256579
"UNITED ST8",1992,272900,4248386
"UNITED ST8",1997,32992,4871406
