"d_year","lo_custkey","lo_revenue","lo_suppkey"
1992,440944,1983331,55313
1992,440944,3778929,56624
1992,440944,132081,3191
1992,440944,3794474,45015
1992,440944,2010186,23128
1992,116701,4662840,28643
1992,116701,2316704,7046
1992,116701,7530676,29307
1992,116701,4881288,9122
1992,116701,2761449,57978
1992,398152,581430,43502
1992,398152,4265184,26259
1992,398152,5884397,19113
1992,245305,591906,36263
1992,245305,7696101,51894
1992,245305,6925512,7480
1992,245305,4892800,9666
1992,245305,4305748,22524
1992,245305,7651840,6468
1992,245305,3564570,43546
1992,563647,3168655,41144
1992,563647,4411204,146
1992,563647,2886745,48817
1992,563647,3038677,26300
1992,563647,5911901,51639
1992,563647,6519504,41593
1992,563647,6273920,52493
1992,319562,2899056,10497
1992,412514,6576906,55778
1992,752887,1074173,20778
1992,752887,4768632,3777
1992,752887,1281213,57015
1992,752887,3722930,44705
1992,752887,1390703,33591
1992,752887,6878403,17932
1992,752887,1621135,48853
1992,363514,1903871,54275
1992,363514,128161,5360
1992,898075,2334379,12628
1992,898075,8637985,17499
1992,898075,518018,38786
1992,898075,892809,21889
1992,898075,779697,20813
1992,898075,4533099,48916
1992,35356,2780409,46422
1992,35356,5202462,23602
1992,35356,464369,12331
1992,35356,4259790,58825
1992,35356,1182215,47035
1992,35356,1001334,2782
1992,35356,1347062,12694
1992,644347,944856,2
1992,644347,7174527,18103
1992,644347,510914,54797
1992,644347,3927684,20447
1992,644347,1688992,25275
1992,226448,7242552,37430
1992,226448,2999049,37367
1992,226448,775828,58789
1992,226448,451854,36425
1992,226448,4064510,2428
1992,371275,1672275,19999
1992,371275,6012437,58181
1992,259667,4902876,31964
1992,768259,1332314,34945
1992,768259,1735372,35575
1992,768259,6269665,57497
1992,768259,5842842,42486
1992,395800,5385930,55253
1992,395800,2983500,9594
1992,395800,1349212,14469
1992,395800,1072070,45473
1992,395800,7705667,37716
1992,889442,4325706,40563
1992,889442,1677744,12965
1992,889442,1647686,28019
1992,889442,102235,30343
1992,889442,146248,24649
1992,889442,4768845,32098
1992,521816,2966474,16341
1992,521816,2964874,10899
1992,521816,1136773,57004
1992,521816,1125989,30281
1992,183511,2687335,18283
1992,183511,1614254,21673
1992,601829,3445594,51841
1992,601829,3146321,23530
1992,601829,2947629,3661
1992,601829,1848240,18960
1992,601829,5108407,50626
1992,601829,1826955,5296
1992,850118,4584591,47235
1992,850118,5224654,15241
1992,850118,5865687,58890
1992,850118,3202324,59936
1992,850118,4622843,2532
1992,850118,2860211,59616
1992,461149,1992252,14655
1992,142903,5701939,53455
1992,142903,3426229,26211
1992,142903,2146454,6375
1992,142903,2299583,38450
1992,142903,6894047,17272
1992,142903,746347,55055
1992,321271,7867367,32810
1992,321271,1063110,31644
1992,321271,3135239,58478
1992,321271,792962,35603
1992,321271,2452452,48437
1992,740510,4845951,37656
1992,740510,1972204,1860
1992,740510,4804838,54474
1992,740510,6625862,56592
1992,740510,1301421,19569
1992,835858,7090724,1725
1992,835858,682947,4104
1992,835858,8230992,26570
1992,835858,4711541,33312
1992,835858,4351563,11466
1992,835858,4553326,33608
1992,835858,1269372,3086
1992,752482,4873735,9204
1992,752482,6462120,54868
1992,752482,4839813,25335
1992,752482,6783613,32927
1992,752482,3091523,14943
1992,540880,2583846,43822
1992,540880,180492,10417
1992,540880,4066034,52004
1992,540880,2700316,7466
1992,446305,3006489,23075
1992,446305,2486693,37214
1992,446305,6562114,9859
1992,559462,1923027,51032
1992,559462,7020829,42270
1992,559462,4157036,22769
1992,559462,6916393,53372
1992,559462,7706250,18922
1992,582434,4712875,37094
1992,582434,4918722,35965
1992,582434,1534150,19278
1992,557320,1315343,25597
1992,557320,6314855,4590
1992,557320,6710208,32232
1992,557320,3294898,38677
1992,557320,4628236,3615
1992,557320,650622,33722
1992,421343,3335453,37192
1992,512929,1843947,36734
1992,512929,354965,33688
1992,512929,5414256,22118
1992,512929,4614475,31920
1992,512929,2624074,14190
1992,512929,2302650,50922
1992,793663,5001244,45161
1992,793663,3333298,14257
1992,793663,1932000,32778
1992,580123,3418620,12035
1992,580123,8235312,3112
1992,807530,5466702,13659
1992,807530,4336523,2651
1992,807530,6239241,27144
1992,866719,6332764,51970
1992,866719,6804639,31074
1992,866719,6053199,4454
1992,866719,589758,24690
1992,866719,3569288,4225
1992,866719,2603937,18834
1992,866719,1458013,30283
1992,536639,3319351,36865
1992,536639,2042804,22462
1992,536639,6078554,47656
1992,642721,5480049,55575
1992,642721,4142064,22050
1992,642721,2254774,23279
1992,868936,2355066,16596
1992,868936,1189462,43841
1992,868936,3111671,19708
1992,868936,3611491,21746
1992,320342,5984979,27956
1992,320342,1947912,49199
1992,320342,493781,18937
1992,320342,4161890,20453
1992,320342,5615746,59867
1992,320342,2169099,33017
1992,292063,4887759,42178
1992,292063,1202485,37279
1992,292063,4763396,19595
1992,187211,6151446,35755
1992,187211,4692916,21476
1992,58444,1767178,25604
1992,58444,1926571,3806
1992,58444,8423595,57375
1992,58444,3287388,27420
1992,58444,5769989,46788
1992,58444,5581077,54598
1992,58444,418852,35549
1992,473308,4890009,55461
1992,473308,6722819,24471
1992,338837,5283898,38568
1992,890498,4694703,46858
1992,890498,141162,41569
1992,890498,1999517,9528
1992,890498,1967434,47794
1992,414430,720549,41457
1992,414430,4671390,37843
1992,414430,281656,26774
1992,768292,4589222,45317
1992,768292,3497663,50984
1992,768292,979698,12877
1992,768292,2044027,47826
1992,868288,5870740,46565
1992,868288,4714694,35249
1992,868288,6887078,38321
1992,380428,8754186,54099
1992,207646,2329616,21835
1992,207646,1034244,8458
1992,207646,7614566,7555
1992,207646,3709488,12823
1992,207646,3031317,53732
1992,462268,3940771,44532
1992,462268,747486,55242
1992,462268,2714103,8816
1992,462268,4115417,28869
1992,279811,2402526,45590
1992,279811,2628504,16666
1992,279811,370277,18147
1992,279811,7960559,3453
1992,279811,6751745,6306
1992,279811,442393,16017
1992,279811,6870803,37397
1992,41657,430410,52061
1992,41657,7734887,57977
1992,41657,7836591,14399
1992,408808,1394804,12141
1992,408808,1175679,44267
1992,408808,9500561,50516
1992,408808,6731822,9095
1992,408808,6281546,32225
1992,408808,6258780,40697
1992,408808,97057,43028
1992,411757,5763734,40733
1992,411757,1478853,51540
1992,411757,6245769,2539
1992,411757,667215,4902
1992,411757,477900,7587
1992,411757,5177905,10005
1992,363448,3582594,5949
1992,202057,586644,27210
1992,797104,3535643,715
1992,797104,7094838,12481
1992,797104,348703,2671
1992,482129,1331702,28051
1992,482129,5235516,28817
1992,673781,2668828,25992
1992,673781,5836105,43620
1992,557113,228361,4628
1992,557113,6399909,21126
1992,557113,5738092,31907
1992,557113,7366589,32493
1992,569201,1817629,4620
1992,569201,4435708,54103
1992,569201,7424992,6157
1992,569201,3307253,33601
1992,569201,1080380,56140
1992,569201,1460821,44194
1992,569201,5489825,21604
1992,124613,2613640,56358
1992,140000,3935018,11728
1992,140000,988913,11646
1992,579967,8365081,16752
1992,579967,7660202,15692
1992,579967,3032440,30179
1992,579967,1523990,35429
1992,745894,5676631,43867
1992,745894,210833,42517
1992,745894,5162943,31415
1992,745894,6667236,48615
1992,745894,5430635,44837
1992,745894,4919412,23768
1992,572851,3070596,49485
1992,572851,3284044,24715
1992,572851,5351844,58755
1992,711382,4828351,10299
1992,711382,3279456,48655
1992,711382,2974426,56409
1992,408439,3220099,53665
1992,408439,5414665,13017
1992,178501,3285513,26530
1992,178501,4356468,16685
1992,178501,8906089,33038
1992,178501,2947915,16375
1992,178501,1088359,39314
1992,109294,3437300,12441
1992,109294,438874,54340
1992,109294,4375043,26167
1992,109294,4570771,45707
1992,13066,3250219,27896
1992,13066,699433,55590
1992,13066,4346958,39549
1992,13066,497577,19077
1992,510157,4479012,35891
1992,510157,5653612,39615
1992,510157,2853533,36915
1992,510157,5875616,16417
1992,510157,4923103,35531
1992,510157,3437475,49487
1992,510157,4816407,56387
1992,443542,2600319,56095
1992,443542,7259915,6077
1992,443542,4226894,10680
1992,443542,2667615,32303
1992,443542,4484474,31443
1992,213031,2840932,33598
1992,213031,4834295,9928
1992,213031,2783962,58278
1992,624247,3286414,22909
1992,624247,3736678,2969
1992,3308,4758182,16522
1992,3308,941153,52096
1992,3308,6976817,50056
1992,178831,1413749,42840
1992,178831,6842579,10158
1992,178831,6376944,10763
1992,377621,2999938,43947
1992,377621,6448925,7174
1992,322910,1388826,31319
1992,322910,8879161,47122
1992,322910,2797888,23922
1992,322910,4960977,54282
1992,322910,2019578,10168
1992,596287,1279558,8065
1992,596287,6530859,51946
1992,596287,176808,50396
1992,596287,257652,44790
1992,596287,7002464,20849
1992,596287,707525,52974
1992,450556,709112,54450
1992,450556,4203041,18888
1992,450556,835631,37957
1992,450556,5328646,14882
1992,450556,7743704,33564
1992,450556,2204916,45290
1992,450556,2978300,15107
1992,728587,3259071,30764
1992,728587,3349597,17231
1992,728587,948379,38653
1992,728587,443245,5658
1992,728587,1123841,46514
1992,728587,5996304,18412
1992,728587,6312720,16045
1992,744448,2095473,49133
1992,744448,8120169,56343
1992,744448,4919338,24307
1992,744448,8328018,31314
1992,744448,3925210,21823
1992,744448,2845159,57246
1992,744448,3127312,27884
1992,771404,5603235,11599
1992,771404,4585176,51175
1992,771404,7230077,50885
1992,771404,416192,28389
1992,771404,5834573,6703
1992,771404,1735919,35690
1992,361499,5883377,34908
1992,361499,2930486,17549
1992,361499,4224361,42458
1992,361499,2022337,56559
1992,306305,5582592,5789
1992,306305,3629152,26558
1992,306305,2067872,18808
1992,450469,2671045,56411
1992,450469,2169360,35390
1992,450469,9006459,10872
1992,450469,4745740,24047
1992,450469,1178282,48716
1992,450469,5206079,3866
1992,464908,1642069,14171
1992,464908,9534470,23938
1992,464908,1656187,10488
1992,464908,2467922,50662
1992,676324,1287920,23087
1992,676324,4554789,57467
1992,676324,3825745,11460
1992,676324,5156657,53459
1992,676324,3543091,35564
1992,537799,1866512,12544
1992,537799,4031366,46913
1992,49225,4281819,22420
1992,230680,2442783,19500
1992,230680,5030122,10335
1992,230680,4656871,47861
1992,230680,4242690,25160
1992,230680,5884356,38859
1992,230680,6208527,52180
1992,694387,5306536,48483
1992,694387,7632890,42840
1992,694387,5972118,59876
1992,694387,417515,9571
1992,290617,3637778,55315
1992,89212,3075335,24549
1992,89212,3369016,23332
1992,89212,6251600,25321
1992,89212,1514024,41228
1992,89212,4701610,23986
1992,89212,2672424,52275
1992,89212,2925241,50430
1992,341905,5807357,59027
1992,341905,4816205,10881
1992,702128,5808687,12679
1992,702128,5641471,21044
1992,702128,2438430,42544
1992,702128,2168867,7192
1992,702128,1592212,31138
1992,251329,3172295,29800
1992,251329,1032916,25608
1992,251329,6083573,5333
1992,251329,3531994,41696
1992,251329,2563197,38661
1992,251329,1150859,24800
1992,213619,3311900,4899
1992,76981,185089,11095
1992,76981,2130052,46001
1992,76981,94139,24352
1992,76981,3982759,7689
1992,655244,4075101,13918
1992,655244,5191989,35690
1992,655244,5004178,18000
1992,347797,4960218,24439
1992,347797,1761355,31316
1992,347797,2172044,51472
1992,347797,3717563,59218
1992,347797,1469676,52414
1992,786019,690078,39247
1992,786019,2448660,35384
1992,786019,6242020,38518
1992,786019,1479966,28163
1992,786019,1499708,38784
1992,786019,4365148,58023
1992,786019,210297,56328
1992,520979,2875022,58198
1992,520979,7678703,12357
1992,520979,6201184,18805
1992,520979,9548681,33686
1992,520979,5075614,45880
1992,888256,1473427,47078
1992,892282,701924,17516
1992,892282,4429941,25895
1992,892282,2262894,24601
1992,892282,2561330,1160
1992,892282,1137991,55622
1992,606634,3202486,5266
1992,606634,4561781,5513
1992,606634,8078149,8192
1992,606634,2967013,28502
1992,606634,4215939,40471
1992,606634,5592599,26808
1992,536105,2889190,54546
1992,536105,1288801,7868
1992,400879,1301807,35085
1992,400879,1648891,44850
1992,401947,1249923,27664
1992,401947,3641268,3941
1992,401947,3469964,47486
1992,401947,4806183,36696
1992,677747,1306630,26231
1992,677747,6459641,28305
1992,457663,3459741,42760
1992,457663,7056831,35939
1992,457663,5722416,58975
1992,457663,7568414,45675
1992,689134,6875604,21224
1992,689134,7422986,3135
1992,531022,1058311,10675
1992,531022,2551412,4509
1992,531022,4426686,49474
1992,531022,3268460,18116
1992,488404,8027314,49737
1992,488404,2915721,56993
1992,488404,5481324,31017
1992,488404,915864,14098
1992,488404,4691563,53707
1992,63352,1455124,6945
1992,63352,5481887,17467
1992,96544,5007624,22356
1992,96544,542646,2366
1992,96544,172026,36153
1992,96544,1028325,52200
1992,96544,3934591,55061
1992,96544,7441150,18835
1992,767683,2879730,22137
1992,767683,1200981,40344
1992,767683,1983744,46915
1992,767683,2474908,26805
1992,767683,3790180,15337
1992,775267,2873342,33613
1992,775267,3821876,24566
1992,775267,1223441,10707
1992,775267,2235946,2949
1992,775267,3573589,47269
1992,775267,1531807,33970
1992,775267,4924354,17878
1992,403042,3008870,39298
1992,403042,2199312,59257
1992,403042,597124,50635
1992,403042,2484260,37393
1992,784342,8438446,22090
1992,784342,312974,39280
1992,784342,3442705,52457
1992,517582,961789,14099
1992,517582,3588000,9410
1992,517582,2655781,42481
1992,517582,3215227,29006
1992,517582,5391560,50924
1992,517582,539945,38210
1992,693404,4677116,4531
1992,693404,290155,57018
1992,693404,3716163,35184
1992,751258,1432800,36055
1992,362554,1334336,13213
1992,860033,1300305,21567
1992,860033,2441262,1294
1992,860033,2288181,20406
1992,860033,2343600,57816
1992,860033,1459501,1122
1992,860033,7602762,961
1992,860033,4792375,59812
1992,406726,4644991,48401
1992,406726,8131955,47074
1992,406726,736879,3511
1992,406726,453555,22628
1992,406726,5563695,17813
1992,406726,6661429,33673
1992,406726,1511804,12074
1992,567535,7776232,52168
1992,567535,2749047,2258
1992,567535,2932668,27709
1992,567535,603391,41832
1992,237034,4652172,26261
1992,237034,2660061,1362
1992,237034,3021126,25637
1992,237034,3174805,8155
1992,237034,1308253,11461
1992,237034,1531475,15516
1992,249403,3219216,43064
1992,249403,3710302,50477
1992,249403,1704926,20865
1992,249403,1159217,22877
1992,249403,590280,6702
1992,559154,2055210,24479
1992,559154,4722048,46689
1992,559154,1351885,9654
1992,559154,6482918,3143
1992,559154,3877818,12916
1992,103060,7249217,55748
1992,103060,6010155,44445
1992,103060,2185725,40505
1992,103060,2950678,58292
1992,103060,8630730,31759
1992,182761,6122472,27269
1992,182761,4712637,29249
1992,182761,4389330,59101
1992,182761,2948140,10410
1992,319697,6613037,17685
1992,319697,2825454,37459
1992,319697,4880121,48014
1992,678355,5602758,49510
1992,678355,318747,19505
1992,678355,5838062,40511
1992,678355,5846471,47302
1992,678355,5678673,50579
1992,678355,1261403,59063
1992,183952,2686488,57232
1992,183952,4926481,22546
1992,642082,681959,58673
1992,642082,7242921,1450
1992,446791,1934727,27170
1992,446791,1864136,34840
1992,446791,5031265,2263
1992,362321,7490305,31979
1992,362321,4202031,35881
1992,362321,4450636,45010
1992,724961,3817052,20352
1992,724961,5859496,44009
1992,829583,3403895,5057
1992,829583,4210907,18620
1992,829583,4318372,44698
1992,829583,1514403,33552
1992,829583,4638679,17645
1992,54280,7603800,53747
1992,54280,5603649,18411
1992,54280,1924387,9213
1992,54280,3524268,29015
1992,54280,2012630,32564
1992,54280,3430561,34456
1992,54280,4567270,34557
1992,536800,615620,21327
1992,536800,6039886,56750
1992,536800,6732133,29347
1992,536800,2608729,25046
1992,536800,1215216,41682
1992,624689,2570772,10770
1992,624689,1202324,50645
1992,665344,7367750,5866
1992,665344,1749805,55583
1992,591118,1685340,25932
1992,591118,4987946,46611
1992,440077,461547,33667
1992,440077,2022586,31353
1992,440077,336917,29239
1992,440077,3247094,13067
1992,239782,6793631,33858
1992,239782,8811744,55642
1992,239782,3755963,9321
1992,239782,4401786,45963
1992,239782,942377,51892
1992,239782,967490,40138
1992,595726,7537821,2638
1992,595726,7076720,47104
1992,595726,3829685,29153
1992,595726,3943918,5014
1992,595726,3949007,18442
1992,595726,6738890,53725
1992,347608,7648763,7880
1992,347608,490950,12170
1992,347608,2719038,44892
1992,347608,1873118,44470
1992,896780,4579722,46262
1992,896780,4898885,35986
1992,896780,5380908,3994
1992,462166,3998233,14865
1992,462166,5956672,40754
1992,462166,462868,42561
1992,863264,4820459,25959
1992,863264,6622252,17245
1992,863264,826998,28499
1992,863264,5391814,53728
1992,863264,2687160,54738
1992,455165,2553222,3359
1992,455165,5004360,53216
1992,455165,7153112,34231
1992,455165,2091900,25035
1992,399874,3112498,34818
1992,399874,3999759,56583
1992,399874,3795233,34447
1992,399874,873549,10307
1992,399874,6838490,58183
1992,399874,1987293,55741
1992,399874,1669438,56254
1992,779995,5773320,9667
1992,779995,6240474,53013
1992,779995,1250649,35599
1992,779995,4546329,40088
1992,779995,3334363,11031
1992,408409,6294134,2949
1992,408409,3651724,58244
1992,408409,696089,59933
1992,408409,4757007,3669
1992,408409,2867971,43911
1992,408409,5207787,3585
1992,408409,5021461,5683
1992,899161,2563739,43102
1992,899161,2417231,29910
1992,899161,4988938,16477
1992,899161,5568520,26265
1992,899161,4642131,12414
1992,899161,5337684,8816
1992,659320,8392080,8174
1992,659320,6774182,24987
1992,659320,4211393,5617
1992,591601,3430337,57730
1992,591601,464080,52729
1992,591601,3525367,2860
1992,880685,6033807,47118
1992,632275,1667262,16362
1992,632275,1329392,2951
1992,632275,6131469,32389
1992,632275,4066201,38257
1992,501166,1088111,54220
1992,561641,3373199,551
1992,131116,4449423,48621
1992,131116,7173244,19043
1992,131116,1604097,14647
1992,131116,1994044,47276
1992,131116,4347391,32682
1992,131116,2421594,34617
1992,230302,7601262,8887
1992,230302,927783,19354
1992,230302,5429425,19861
1992,663635,1697346,44368
1992,663635,5107369,7787
1992,663635,3685978,966
1992,663635,4317356,34235
1992,110674,4836256,22959
1992,110674,5729554,56404
1992,110674,5366433,31848
1992,110674,3311496,54271
1992,110674,8643513,11794
1992,110674,8709969,32924
1992,110674,5288493,19917
1992,611438,5526276,43541
1992,611438,3769638,25880
1992,611438,7581062,11189
1992,611438,4783428,7549
1992,611438,4853134,29549
1992,611438,2954005,3171
1992,611438,4179897,11316
1992,639775,7581968,23327
1992,639775,1977192,3274
1992,739771,1345559,56166
1992,739771,187524,54524
1992,739771,3158704,54270
1992,739771,1359187,49447
1992,739771,3205890,47816
1992,739771,1684653,49816
1992,89113,7371591,8765
1992,273706,4888649,41177
1992,273706,3619328,21271
1992,273706,7210574,6260
1992,273706,5367490,29067
1992,273706,2348581,5033
1992,273706,1136489,42418
1992,366815,7437968,56889
1992,366815,1177315,27557
1992,366815,1628223,55139
1992,366815,3154640,15319
1992,366815,1880200,146
1992,437545,1367598,44654
1992,437545,5033415,8016
1992,389488,6497597,35877
1992,389488,5465163,31918
1992,389488,1895484,32196
1992,389488,1458851,33351
1992,389488,6120194,59160
1992,276922,4507858,29828
1992,276922,2359272,16439
1992,276922,6389172,46052
1992,32230,6529686,54758
1992,32230,4264430,29945
1992,32230,7395340,1030
1992,32230,1657776,16815
1992,32230,2051027,9489
1992,32230,1737265,53034
1992,291487,4088462,53799
1992,291487,4176250,51600
1992,836644,4466771,32793
1992,836644,5335372,38294
1992,836644,3133178,31749
1992,836644,350395,24898
1992,645269,2976426,42
1992,645269,4148421,38818
1992,645269,1683609,27519
1992,751501,3523432,7386
1992,751501,1595848,47686
1992,751501,5374617,32225
1992,751501,5924266,32245
1992,567196,4902400,27341
1992,567196,5594803,40181
1992,567196,1607290,8126
1992,567196,4336834,6532
1992,567196,4265072,33148
1992,348089,518372,19408
1992,348089,2794531,14485
1992,348089,2607957,22775
1992,348089,481433,30426
1992,348089,9113314,40617
1992,322216,2670472,42253
1992,322216,4722026,33566
1992,322216,5998776,11148
1992,322216,5458314,38589
1992,322216,6924250,24398
1992,322216,7065849,3519
1992,76514,3185080,32630
1992,76514,1297205,358
1992,76514,4093290,11726
1992,76514,4159404,38802
1992,514621,1730635,52582
1992,678544,4059639,50728
1992,678544,6291788,37777
1992,678544,499336,44369
1992,678544,3206323,25377
1992,678544,1432163,17407
1992,372814,2964249,42698
1992,372814,5276252,10435
1992,372814,1384150,45225
1992,372814,3932539,144
1992,372814,2619993,18283
1992,511702,8262540,7234
1992,511702,7053123,17396
1992,511702,4944241,50103
1992,511702,6428355,24690
1992,511702,725032,51058
1992,830881,722867,23350
1992,830881,2734464,33186
1992,830881,1470279,50046
1992,830881,4751481,34985
1992,830881,7883610,46649
1992,830881,2562694,1972
1992,397942,2225453,22768
1992,397942,3165168,35352
1992,436153,4531567,47101
1992,436153,4633115,34620
1992,436153,4637484,36014
1992,126032,7577474,39830
1992,126032,2891610,48741
1992,126032,9087986,2187
1992,126032,7786160,35895
1992,126032,784278,42794
1992,126032,4137513,6232
1992,253219,2403556,14464
1992,253219,681640,35604
1992,253219,3598049,7266
1992,253219,1089840,18345
1992,253219,3207981,36281
1992,425116,6352588,58176
1992,425116,2229541,48358
1992,425116,385877,40907
1992,425116,6614487,34561
1992,425116,4424025,59714
1992,425116,8853682,41263
1992,425116,4546786,26690
1992,568513,4877146,13389
1992,738277,4873055,7010
1992,609751,5704904,32043
1992,609751,2955849,30226
1992,609751,3800760,38140
1992,609751,136543,33531
1992,609751,3696512,30179
1992,609751,2318330,33931
1992,609751,2969876,28775
1992,783598,1738013,38364
1992,783598,5246057,15104
1992,783598,4344905,36850
1992,799703,5526516,1502
1992,699175,1905724,49317
1992,773393,1522299,51136
1992,773393,4008691,57246
1992,773393,4072228,23799
1992,773393,5933537,14319
1992,773393,5147937,52470
1992,773393,4161239,33186
1992,773393,625550,46843
1992,886603,4663605,39858
1992,886603,2436621,39682
1992,886603,2652951,21805
1992,57473,4390704,54483
1992,57473,5771810,22469
1992,57473,1300576,48186
1992,57473,807813,38096
1992,162913,1508485,36752
1992,162913,6307030,40574
1992,162913,1621312,15559
1992,162913,1901222,16693
1992,162913,3977699,51433
1992,598022,609968,52789
1992,598022,3091190,52917
1992,598022,4199128,51882
1992,598022,8228102,56736
1992,518047,6709679,31585
1992,177649,4123699,24463
1992,177649,3408946,16165
1992,177649,3559694,53930
1992,177649,3270444,36257
1992,522838,1616964,58777
1992,522838,5391373,22936
1992,522838,1084626,33153
1992,522838,5243756,34223
1992,522838,2393250,21240
1992,108710,4541764,40858
1992,108710,4810526,48240
1992,300187,3356505,36155
1992,300187,5759073,31130
1992,300187,3020463,55588
1992,300187,2570920,1053
1992,678692,4042684,10609
1992,678692,2101658,35807
1992,678692,3720708,58607
1992,832199,4688982,25188
1992,832199,6006962,30569
1992,832199,3083932,39332
1992,832199,4412369,22535
1992,832199,2494043,22016
1992,686581,580880,10662
1992,686581,5956527,33233
1992,686581,2240712,56899
1992,259105,4668914,43401
1992,259105,7628147,5658
1992,259105,7597476,43175
1992,259105,3057190,48607
1992,259105,5569383,24142
1992,259105,3715767,18428
1992,259105,668822,48238
1992,78014,1825937,3086
1992,78014,322109,26253
1992,78014,7570082,38855
1992,78014,8087013,51929
1992,78014,5440865,3309
1992,78014,1977182,53015
1992,876574,2190971,36863
1992,876574,2559114,52724
1992,876574,2136015,46153
1992,876574,5688840,4066
1992,876574,2545816,55508
1992,540836,1519092,19646
1992,489529,1516580,23242
1992,489529,1764592,13614
1992,489529,6614168,28728
1992,489529,606686,9951
1992,489529,1636020,18372
1992,489529,7511140,6994
1992,257017,5334064,6177
1992,257017,5334461,8975
1992,257017,5149155,49761
1992,365566,7143584,40121
1992,365566,4476662,31024
1992,365566,2921979,16124
1992,365566,109452,34069
1992,365566,3567967,11677
1992,365566,1558783,46922
1992,365566,2648997,32891
1992,269305,3870800,32158
1992,269305,6571916,56889
1992,776242,6837463,3753
1992,776242,2505709,11574
1992,251785,3143535,44013
1992,251785,3126586,31077
1992,251785,4007104,8537
1992,754738,1165014,58660
1992,754738,3113025,29138
1992,754738,5712464,58705
1992,754738,3309422,11158
1992,754738,3404346,30155
1992,287294,1825891,49656
1992,287294,6528119,21357
1992,287294,1935957,20366
1992,287294,7809001,44492
1992,287294,5978272,44794
1992,215042,2663488,5210
1992,215042,3017730,13427
1992,215042,2015307,2095
1992,215042,4908504,50339
1992,215042,1330267,44099
1992,260435,1766381,39387
1992,260435,1268937,51165
1992,260435,4381546,53576
1992,260435,4979675,30860
1992,260435,5252849,21896
1992,798499,3433159,7655
1992,798499,6036729,16827
1992,798499,1580728,25375
1992,153505,368366,8060
1992,153505,3828481,37001
1992,153505,4503784,24537
1992,554464,4067934,20482
1992,73942,3500323,13785
1992,73942,2763367,20498
1992,73942,1421748,49289
1992,860695,932395,14151
1992,860695,6035919,55523
1992,860695,7155764,40269
1992,860695,4327544,51656
1992,860695,2859545,39317
1992,385117,8172431,33660
1992,385117,564834,39400
1992,385117,361727,25903
1992,385117,979010,35838
1992,385117,2875467,48345
1992,385117,1348473,14140
1992,385117,1834754,35644
1992,692060,1556752,26560
1992,692060,3731200,43373
1992,692060,4220697,19395
1992,692060,903458,46324
1992,606640,3004768,21784
1992,606640,540574,52783
1992,606640,4860738,18641
1992,606640,304864,25056
1992,606640,1977638,19913
1992,544621,3898540,39838
1992,227071,1298596,15295
1992,227071,7092874,9704
1992,227071,6672150,6768
1992,227071,6785170,46252
1992,227071,1572954,42863
1992,227071,2466578,22351
1992,227071,2982756,49170
1992,57595,5055731,29214
1992,57595,3132768,11997
1992,57595,1634203,17494
1992,57595,1205240,18812
1992,57595,552651,25632
1992,57595,2097621,42940
1992,57595,6315804,1716
1992,183520,1874614,44019
1992,183520,3318120,21830
1992,183520,3610531,43453
1992,183520,1001042,53546
1992,728789,4887459,47313
1992,728789,8173393,56358
1992,728789,3738026,37309
1992,728789,2059974,42868
1992,728789,695606,54626
1992,134017,8243413,3179
1992,134017,3733474,14824
1992,134017,5948520,13798
1992,134017,1697531,53714
1992,146470,2792310,21697
1992,162653,2609088,6701
1992,162653,3076120,58991
1992,162653,8604525,21700
1992,818890,3207600,37676
1992,818890,6457477,38552
1992,818890,5883339,53797
1992,818890,396824,13562
1992,818890,1670107,50801
1992,1331,258867,451
1992,1331,285309,11482
1992,1331,1523756,11767
1992,1331,3155753,59183
1992,1331,3583579,6157
1992,1331,1071974,40578
1992,1331,3348744,27340
1992,221507,6857650,27214
1992,221507,108613,2186
1992,221507,953326,16145
1992,221507,4978831,14032
1992,221507,3669211,20641
1992,417967,3679389,52302
1992,417967,3166220,24486
1992,680408,883994,40287
1992,680408,4378244,2117
1992,680408,1123752,48697
1992,402526,3114600,58695
1992,402526,5122555,22081
1992,372335,569407,15243
1992,372335,3888751,43616
1992,372335,3046785,26827
1992,372335,5193535,25603
1992,66076,8964321,50959
1992,66076,3772579,18026
1992,804784,281111,33216
1992,804784,8423145,19491
1992,804784,2391796,36844
1992,804784,5553735,26129
1992,804784,4218002,58469
1992,620363,949234,50046
1992,620363,3066828,36054
1992,620363,1382410,17342
1992,620363,2321882,32771
1992,620363,5339980,33188
1992,620363,7590374,19225
1992,620363,683967,12582
1992,271414,2217291,58212
1992,824659,1410220,47012
1992,824659,2681697,35329
1992,824659,4993461,59277
1992,844766,2495853,36909
1992,844766,1765681,35427
1992,354154,1625019,49356
1992,354154,8525391,26279
1992,354154,6246004,594
1992,354154,439638,7229
1992,354154,4829901,45586
1992,354154,2322187,21356
1992,354154,4702680,59552
1992,744347,1425247,20885
1992,744347,1914822,9048
1992,744347,1992810,27225
1992,744347,3985844,57470
1992,744347,2206999,18001
1992,744347,2099151,19303
1992,744347,6032588,53359
1992,377986,1512094,59113
1992,377986,3726142,26273
1992,377986,4379682,24590
1992,377986,2739674,52643
1992,377986,5368608,1781
1992,377986,1263571,37783
1992,130330,4621972,24406
1992,130330,1926508,30419
1992,130330,5413046,41335
1992,130330,4927392,23742
1992,130330,4090896,27805
1992,130330,3605374,28125
1992,130330,6240481,10452
