"d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
1995,58963,63157,2316470,67209
1992,90380,226990,1046671,115018
1992,90380,617573,6558376,89432
1992,90380,691007,2934031,59878
1992,90380,153594,5114119,98855
1997,711047,342173,1921167,72909
1997,711047,152253,5455945,78315
1997,711047,500734,326125,104082
1995,350479,471020,4316796,59460
1995,350479,432350,5366551,76939
1997,880871,25797,5623186,103367
1997,880871,757003,763178,63598
1993,310655,747429,2391751,88583
1993,310655,430404,924725,80062
1995,495079,566360,3050941,85580
1996,636838,735750,7601810,107143
1996,636838,91106,3584225,65826
1995,516182,13911,335783,109494
1996,744989,671419,6326229,83422
1992,229073,474272,2433926,74775
1992,725563,687225,3174725,72731
1992,435830,266300,4710598,75977
1992,435830,501220,4667426,73272
1992,435830,3307,1524978,72618
1992,435830,2735,447100,98263
1996,132806,175021,4882769,65761
1994,63871,20979,8207870,113998
1993,859198,464528,4432725,89550
1993,859198,105996,8350300,120119
1993,27145,113000,96235,60780
1995,802166,388322,5965611,84618
1995,802166,234960,8906265,113697
1993,899291,342853,8281029,113750
1995,677138,553948,5825587,120115
1995,677138,106090,4384360,65765
1993,604412,449595,6969099,92674
1994,44590,626684,3092448,96639
1994,622924,14748,6225298,99764
1994,622924,157448,3522729,90326
1998,680342,507667,7716741,100478
1996,1382,761973,610482,122096
1996,1382,67920,2718604,113275
1997,723187,249352,1041072,78080
1997,723187,728812,7653963,110446
1994,78758,744447,5369076,89484
1994,78758,275750,4017522,103544
1994,78758,114031,1045030,62701
1995,436457,337189,1883397,73570
1996,89695,36616,2064971,93156
1996,89695,794361,3041639,87319
1993,430126,595792,188777,113266
1994,700838,715682,7639425,101859
1993,671521,534426,5840139,87624
1994,223570,292801,1406331,107627
1994,223570,305743,1573857,104923
1992,9668,57710,4903067,100062
1996,467374,793923,8628255,121013
1997,360485,38227,894888,69913
1993,771389,128947,7552042,118556
1993,771389,799680,7848256,106779
1993,771389,221206,1695293,67631
1993,771389,203110,786165,60786
1993,232009,741894,9195335,116151
1996,110806,204295,5817707,71956
1996,110806,494175,999623,70149
1996,110806,792025,2016166,67019
1993,214207,293527,152051,91230
1994,161732,272065,4480056,62223
1993,220345,786484,2889628,94227
1993,220345,621066,4358724,59221
1996,350896,35557,5501539,89553
1996,350896,2561,6322579,87813
1996,350896,397575,1839816,100353
1998,700312,707446,2371965,87204
1997,468100,484440,5431313,85465
1996,876131,747720,3577804,106061
1996,219196,798785,7535000,113025
1997,322493,740482,4238500,91347
1997,322493,229611,2126028,92436
1993,334964,249799,5246340,104926
1993,234097,685083,1360695,64083
1997,185243,527747,4940820,106483
1992,169148,129587,1535751,96994
1997,684380,55803,7677162,105528
1998,363989,619389,824260,78501
1992,566299,623080,381159,60183
1997,277057,640452,3801306,83545
1996,767233,388046,4667667,68041
1996,767233,282992,7109928,118498
1996,730613,391954,941132,122756
1998,100009,614273,822757,71234
1998,100009,641517,5644317,87508
1992,220891,15133,1006204,62887
1992,220891,27716,2514876,98622
1997,543718,447782,7239045,103785
1997,543718,694272,1059842,75974
1993,546311,684465,1304487,86965
1992,38992,586580,153323,99993
1995,318979,520760,2268662,106844
1995,318979,96302,241483,77898
1997,630878,612907,4324011,109192
1993,262373,253396,3534026,80962
1993,595825,762408,2211436,88222
1993,595825,701449,5604384,87024
1995,95594,17763,2269026,100845
1995,95594,614007,2077708,55258
1995,95594,311910,1414518,115314
1996,796378,774480,1980369,93267
1995,804872,665026,1117836,59459
1996,470183,358456,5573139,90866
1994,351586,485353,4749733,80299
1994,575045,200957,5410321,111476
1994,579017,646928,3206061,112493
1994,729989,188505,3312886,95610
1994,729989,748730,4098124,106722
1992,115228,196658,5488545,105279
1996,583912,71163,4541176,68049
1996,583912,32957,1598897,113397
1998,201311,730448,4073019,88704
1995,322990,258021,540413,58740
1996,564334,637728,1704000,99941
1993,245491,427217,332959,68651
1993,245491,59222,5102870,70873
1998,356663,272987,1803172,117598
1997,433438,633930,7045542,111834
1997,433438,659663,4176649,97357
1995,270455,230749,3905372,100783
1994,41932,687860,6319578,110869
1992,507550,392684,6076211,106600
1992,507550,633304,4947842,74236
1997,169936,783256,4834584,80353
1992,395878,308811,5641380,109188
1992,395878,364761,4732344,109545
1997,687995,130137,808821,70027
1996,113629,235872,2115196,108471
1993,783046,5619,1626758,91476
1993,783046,667802,7408257,106186
1993,783046,266139,4862528,66307
1992,614164,768845,7768154,114828
1996,110884,6552,5198272,87513
1993,800192,765848,1550186,114828
1993,800192,276608,6845428,95075
1994,177913,630107,4166947,62224
1994,177913,199648,6838515,104858
1993,831019,390824,1857365,114888
1996,730243,207796,3566011,102226
1996,730243,422302,683148,73456
1993,622267,165338,5618933,84199
1996,280721,656240,217710,71772
1996,280721,599321,4317712,85218
1992,266941,77646,6234777,97418
1992,266941,469067,4133799,62162
1997,737089,445855,6158838,108049
1998,707810,545888,1516146,116031
1993,855221,28885,5173185,108832
1994,686098,493850,4563479,110629
1997,422218,682707,1520703,101380
1994,587686,361836,4234036,113869
1994,587686,247463,662911,84627
1993,510778,198324,6829980,85339
1993,510778,117270,2247573,77236
1996,157351,613020,1097196,55979
1997,345001,711440,1596551,87084
1997,345001,486954,3012323,116455
1993,249415,201803,5400774,102287
1996,589246,424485,676540,84567
1996,589246,613153,1654618,63967
1994,735784,123212,4224418,74112
1994,735784,421005,1107472,55558
1994,875717,656334,5437324,77418
1993,873727,515424,1093944,86364
1994,70396,516661,5435553,100658
1994,70396,258489,5850673,86848
1998,529423,102939,6728787,116515
1992,611663,526491,5478066,91048
1996,412148,401843,8200654,104689
1993,528584,686506,1964090,89548
1993,528584,492044,3263463,62161
1993,897652,550216,2824869,75971
1994,94603,675085,2671326,63603
1996,592216,797166,4228959,75787
1996,592216,84999,5055206,119039
1998,273128,576014,3176230,65399
1993,448048,285316,4944940,78078
1993,448048,104708,4196115,102762
1993,448048,723479,6544628,90146
1993,448048,302226,3728845,73692
1997,830281,603355,115765,75499
1997,830281,578421,2671930,89964
1998,32315,790124,3806172,72845
1998,32315,411217,1969819,67691
1997,75338,434482,2498635,84987
1997,75338,722512,282344,92068
1997,75338,44196,3605280,68411
1997,75338,389412,2139495,90084
1994,791131,372502,6735668,94469
1993,807496,150338,1804829,83299
1993,807496,315692,6608721,102460
1992,468349,762451,275442,90805
1998,435542,488242,3321594,73813
1998,435542,279804,973949,107027
1998,435542,259223,4816323,70932
1995,60151,546111,2811728,69425
1995,60151,74790,8128622,105887
1995,60151,180889,2647518,118192
1996,63473,470842,7639223,108769
1998,641515,17965,4287499,112977
1995,840781,217599,138008,90994
1995,840781,717994,772592,120717
1995,84859,439343,2027347,76939
1995,84859,229329,1064530,75498
1994,818111,458343,3220767,78079
1994,818111,159948,4869254,120476
1994,818111,233577,5302065,90633
1995,413887,350949,2699905,119995
1995,413887,793413,1574167,90382
1995,413887,485777,4274668,105765
1996,489374,141341,1313223,82940
1995,699937,419134,97939,63186
1994,283204,33951,6346626,113097
1998,589876,493046,2493648,62341
1995,534178,391911,3725394,120174
1995,534178,17151,3079476,64089
1997,179143,230398,5313520,79702
1993,790222,165148,3603025,72788
1993,790222,732562,5756253,95671
1994,962,702922,1307000,115493
1994,143866,226462,2147932,83307
1995,511229,13045,187775,57482
1995,511229,44872,2698051,109012
1995,511229,439453,768621,83545
1992,145276,503903,2429365,114412
1992,688066,563940,2777433,120235
1992,688066,318620,2248172,98316
1994,254936,378359,4999068,86240
1996,699253,126310,5401365,80178
1995,2230,444823,3675256,106068
1993,547540,547485,4804262,91947
1992,139918,786782,2307906,112125
1992,769558,640888,5102491,109731
1993,56527,756744,5240066,108042
1996,537445,440867,7412144,108470
1996,537445,165535,1242011,96031
1995,415945,51197,551131,68891
1996,82385,454506,3505152,87628
1994,774557,396539,6869184,98131
1997,377005,549433,1162209,88944
1994,228823,299651,759294,99038
1994,228823,339562,4324185,96093
1992,364129,182302,5786374,83058
1997,1625,82821,6717425,108229
1997,566218,503883,6287017,113211
1997,566218,199740,4768606,110384
1998,718441,798649,5248072,104856
1998,193871,383158,2904267,74468
1998,193871,533482,6483137,90927
1996,3970,765611,4023792,100594
1997,112267,82501,2670300,89010
1996,465107,423630,5070983,93216
1995,552712,738522,6106197,93629
1992,17027,559968,6558357,121676
1995,859022,591592,3956389,101014
1995,682195,482745,3118534,103663
1997,172826,278402,4373075,82823
1996,382922,86371,386850,81442
1993,766552,430599,1391908,91774
1992,837505,208344,5400046,75139
1997,837656,109192,4708664,72071
1997,837656,786701,4933969,107260
1997,837656,481756,2747351,104263
1993,673505,679182,4843156,69669
1997,292624,362900,6862263,117773
1993,517687,533992,6746480,121558
1993,517687,278156,4603474,68048
1997,452207,177944,2972251,121316
1996,629486,104159,4689820,69789
1992,391493,74766,3274369,104445
1995,358516,240790,7399084,103846
1995,358516,540950,1254285,119455
1997,65360,327989,947975,121018
1997,65360,495130,3415833,67506
1997,65360,47333,1241920,76819
1997,65360,194106,5400450,72006
1995,500974,49931,4926155,112855
1996,361933,118036,3860911,63241
1995,778190,560525,2741329,95130
1995,778190,737790,2405332,109665
1994,225146,61144,839906,66308
1996,412472,414067,4282239,58862
1993,517963,41150,540119,65469
1995,603148,45646,5959100,95498
1993,636403,547231,1252645,76692
1992,74224,264423,2472364,83244
1994,81835,438522,2333879,87630
1994,200509,30767,5210425,101865
1994,200509,338762,8117781,108045
1994,338918,558066,1432026,67442
1992,49726,399841,529846,116449
1992,49726,450042,3142719,59521
1992,49726,643464,2005587,84445
1992,49726,52959,3869786,114717
1993,737864,774308,3040994,82936
1994,174481,546322,4887567,82098
1995,575389,257615,4227148,94356
1995,575389,593075,3854565,70083
1997,153664,715835,8976380,111048
1992,28223,474054,906722,61681
1992,162298,393266,4709801,81555
1997,359249,225005,2259875,55799
1994,685717,695806,360354,108106
1992,313216,428912,6645612,110453
1993,697451,226027,1821202,57180
1993,697451,440165,3978504,66308
1993,697451,240788,5248545,103726
1996,452654,161012,1274735,64380
1997,51896,61805,4284490,106008
1997,421492,777895,4446826,118371
1993,101374,73751,2366357,103485
1995,93247,443068,3706472,60662
1996,383867,725158,2090573,70987
1997,442126,498464,4094832,87746
1997,442126,59166,748231,67509
1992,22786,431655,1021789,95197
1993,440089,445270,339054,72915
1993,348358,305189,5083581,71650
1994,688331,593489,6769763,94947
1992,162457,787448,7139656,92124
1992,162457,153805,728649,111528
1992,162457,193749,6652291,110564
1996,81875,116346,1520371,81740
1996,81875,491294,5128227,77116
1997,144101,592705,341559,107860
1994,889576,481467,6181941,86906
1992,379888,149131,5551331,70807
1992,379888,355721,175894,106602
1998,158956,463926,6803640,113394
1998,158956,539239,3256879,76692
1998,158956,585291,2536465,82576
1996,148450,477737,5209288,102882
1996,148450,525355,1026965,82819
1993,194677,554657,4696712,102697
1993,194677,506754,5607925,105643
1995,835003,216172,4553949,65289
1994,166993,230639,1167797,94177
1997,216232,468977,1280435,116757
1996,133255,712217,2704196,73750
1996,133255,616157,292961,64387
1996,133255,541065,5253690,66362
1996,133255,415402,5390718,79042
1998,359977,236238,4621729,70453
1998,795230,24999,5090877,115439
1998,795230,367002,3666635,64139
1997,416075,678985,2144633,117837
1993,869789,362301,3626351,81797
1992,746557,414981,6304067,113757
1992,521803,235019,4674600,57240
1998,315418,211784,6465971,101746
1993,212863,562298,255730,81616
1993,79681,715209,117520,73450
1996,890885,507028,2753100,62100
1996,890885,17022,4325126,56341
1996,890885,640718,3503132,99520
1996,890885,788369,1587032,87439
1997,701155,31887,5813140,109132
1995,312859,402549,3998937,87091
1997,399473,73334,3059152,78439
1997,399473,42928,7803607,112255
1996,839017,335419,5864140,87264
1994,18148,97229,3844199,73573
1997,678406,2824,5128655,103609
1996,750908,427120,3317212,62826
1994,694429,542351,5141387,83599
1994,120226,481957,3683967,116335
1994,898207,313115,4179610,67686
1997,455996,408583,1261859,89493
1994,412877,761832,185592,113628
1994,412877,247012,3461990,57540
1998,219061,783312,2544990,83716
1998,219061,548075,2611091,67383
1992,745135,327584,148264,96694
1996,872221,35867,7961429,108171
1997,191413,67673,2182091,98440
1994,59762,449740,1824897,101383
1994,59762,364338,2383944,84139
1994,59762,226236,3347193,69733
1994,59762,348507,839964,93329
1996,15460,651706,7001998,99460
1996,15460,512552,3416933,93871
1992,615851,679146,4759215,67506
1994,598426,155368,409927,85401
1995,227741,411735,4426356,98802
1996,831953,331139,3014229,70207
1996,831953,143808,4310990,111108
1993,233771,782029,1110990,66659
1996,483853,60596,5560139,93395
1996,483853,29560,6440857,89373
1996,588037,68429,1542751,83845
1996,588037,478408,1210309,83182
1996,588037,591587,5592961,100713
1996,272185,660323,2614061,76997
1995,808210,355728,6874418,107022
1995,754936,600825,6813418,103547
1994,7256,775046,5328160,67260
1994,7256,48077,559688,61504
1994,7256,17610,733252,91656
1994,449089,394129,454996,73386
1994,449089,792880,5137301,118371
1994,449089,319312,3706339,79878
1994,449089,269241,890729,72613
1992,854893,411132,3007286,62586
1992,854893,281785,6512314,106006
1993,586583,30237,2792014,70033
1993,586583,485785,3330799,106245
1993,440891,363883,5431767,116812
1997,341338,434337,3859697,76278
1997,341338,720111,4863644,67864
1993,216328,105523,3049397,91711
1998,693742,682676,3357087,99518
1998,693742,458960,7474271,115136
1992,195809,352516,1154416,94110
1996,555118,369394,2271165,87802
1996,555118,440244,220264,71053
1993,663416,96247,3931124,74594
1994,830371,277005,4477874,58919
1993,32756,632430,1611719,81744
1993,615073,632171,3860990,66188
1997,577936,766002,427188,64078
1993,55561,455128,2952530,64986
1993,380116,609721,6457532,97841
1994,480178,68475,1286131,86608
1994,480178,449875,520082,109491
1994,34993,450781,4026342,103905
1994,34993,267694,4336984,99700
1992,838840,621786,5806350,102465
1992,838840,97154,5180175,69069
1996,41219,367550,2858193,97052
1997,674563,257604,7192683,93695
1992,70004,369717,173309,107202
1997,246703,300260,4032800,75615
1993,35746,678978,9001924,117416
1993,35746,640969,1405708,114595
1997,857240,533816,4972235,110987
1997,857240,634636,2332341,94236
1994,487183,125121,1065891,68767
1994,487183,84966,7179532,117057
1995,782848,189043,3511588,67922
1992,214738,677246,5932568,73392
1992,214738,227389,2501103,78982
1992,214738,522335,247030,81438
1996,78752,413368,3480119,76880
1997,575339,533661,169464,101678
1992,425428,723481,2188974,90267
1992,546169,187316,3367944,84198
1997,341116,149383,1077149,85942
1998,104206,111567,1546988,94713
1994,888566,516745,828008,105703
1994,888566,122807,4574500,109788
1994,341809,539997,8873041,122218
1996,73847,539836,1744503,112548
1994,704753,749583,2429234,97953
1997,366956,788257,922820,80713
1997,366956,220727,6590840,98862
1997,366956,434318,2707450,75137
1992,625750,550633,666709,101016
1992,625750,616973,4074710,113396
1992,552988,435753,1099363,101323
1994,664553,204054,176279,57482
1994,664553,439499,2705762,86308
1996,240809,743408,6966576,87082
1996,240809,409989,1555248,113937
1992,875623,236341,5640689,76639
1995,604873,613384,3632580,77841
1996,724906,157776,4555084,110026
1996,724906,662903,1716600,111952
1997,773743,703455,4747157,87505
1995,623014,781330,1552430,84678
1992,370465,640258,1464224,71893
1992,193708,249724,5121552,100422
1995,808981,103834,2905609,110269
1993,229189,208590,7049320,89914
1994,10298,368575,5029293,98613
1998,274295,405707,3128599,96760
1998,262984,348709,843691,105461
1996,51958,555612,4952742,100055
1996,51958,568323,6956500,83478
1997,512710,176283,4575336,81556
1996,551167,607524,951940,85889
1996,551167,244386,5866931,79822
1992,822070,757622,5159700,100775
1993,100633,207909,3175923,109013
1997,616246,149937,6425731,119215
1998,237980,264717,5489068,100902
1998,237980,295040,3829611,62101
1994,438124,336422,6580345,87504
1994,438124,550841,5805995,113509
1995,141091,62983,3109676,116758
1995,141091,399591,7627896,101434
1992,604597,764299,5453040,81795
1995,446665,438997,4404331,116158
1996,177401,300316,5082234,78978
1997,393242,175425,2250630,90025
1992,504388,601447,4739661,80904
1998,261313,549252,239426,78073
1996,777592,500915,2107479,114953
1992,163432,326213,5353344,74352
1997,882547,296988,1846022,119098
1992,45362,87942,1513072,115796
1992,45362,490889,7553277,112791
1995,864433,328043,4335529,64261
1995,864433,419324,5251699,74598
1993,249461,536889,4483402,115551
1993,249461,286206,4206046,71531
1993,249461,662240,1406585,72132
1996,893263,506930,5560868,116214
1993,159685,233072,3051362,60303
1994,802807,442722,7045010,99882
1994,802807,582066,2273119,68882
1994,108145,243268,5178093,72675
1996,461987,195419,1599216,90864
1996,827890,258339,1463376,77839
1995,323797,504556,6894421,93631
1993,729619,556514,4819833,94229
1994,173276,624265,437636,71353
1995,699860,140477,874062,91048
1995,699860,464916,5108497,112853
1994,311336,17174,5237616,65470
1996,12439,487485,1731612,88347
1992,260266,680351,1714740,79879
1992,260266,335865,4790142,114051
1995,271684,792457,3253782,92965
1997,481031,654712,1960015,100000
1992,879103,21007,591136,55680
1992,879103,255714,3331051,100182
1992,879103,154112,3845830,69966
1995,448873,699105,616071,66244
1997,86908,638596,2040964,92073
1997,86908,334330,128246,81859
1997,86908,675791,830377,106005
1993,834044,377385,2395362,87742
1995,428752,170916,3361851,119214
1995,632839,711380,5704535,83481
1995,801676,387157,925640,74648
1998,364366,687569,2661666,93391
1997,273592,438144,3356736,64927
1993,159661,768133,2097120,72066
1993,159661,509740,7298082,104983
1993,159661,504283,494307,77235
1995,283081,647958,5317516,114355
1995,333550,448951,569979,113995
1992,761647,546664,5364567,102638
1992,761647,130511,4994492,92490
1993,657055,17004,736800,55260
1994,504997,464184,992010,68889
1992,456898,678859,5579621,110269
1992,456898,413764,4992954,100664
1996,272194,353060,1843210,66783
1994,620821,92300,6396885,77538
1994,620821,528381,5953136,84561
1998,371033,764341,4137232,84318
1995,741311,21734,3766785,99343
1996,503686,305286,3873810,77476
1992,20674,623100,1023070,61384
1994,643078,752455,3397724,90445
1994,643078,595402,2088845,89842
1992,95342,5169,4543696,64449
1997,399871,539864,5088964,114230
1997,399871,356231,5792490,77233
1992,106352,225871,5289955,107811
1995,43348,83939,6091842,115375
1994,421453,746254,2340396,78013
1993,328436,438474,271190,84747
1997,312236,574554,3214718,97711
1993,290878,105724,657293,103783
1993,290878,90337,4552741,79639
1992,437351,223527,2227983,87030
1992,437351,492807,6738376,107986
1998,248221,531381,1949056,84741
1995,489041,473025,4205572,59880
1997,727411,785749,3485949,110082
1993,865972,210527,5382037,86250
1997,719534,411415,6369324,79583
1997,601829,196232,1530120,79693
1993,26500,219393,5543493,78742
1993,26500,126195,1222411,73271
1992,763285,87615,7000200,96156
1996,822505,632528,4301143,87629
1996,822505,615009,1615099,55438
1996,822505,208120,2683367,61686
1992,237733,568049,3015954,67021
1995,82387,654910,7888442,111892
1994,45745,31666,6222885,95859
1993,785495,247285,5150888,73936
1995,605057,704615,1788016,97174
1995,605057,131209,360898,74412
1992,78493,795710,4712824,108340
1993,451400,95392,1614921,83243
1996,176566,164697,6807170,105701
1996,176566,441307,2134558,74896
1996,176566,240806,3656031,104807
1996,242908,179056,516447,68103
1994,151501,289061,3027294,63003
1994,151501,270452,6217485,85346
1997,174175,283750,6380163,104024
1992,513190,323084,5147875,66424
1995,476974,217902,3312199,109193
1992,188273,512574,6782501,95193
1997,790898,69870,3845328,110392
1994,516094,127270,6040089,77836
1997,155185,697873,1032703,112250
1995,883237,799288,1186098,83235
1995,845320,653459,3086137,84745
1992,763079,571323,2928030,83658
1992,763079,352758,7985363,108644
1992,763079,790944,187211,122094
1992,66715,420828,6785344,104928
1992,66715,48419,124434,82044
1993,770140,695669,2099098,99877
1993,842920,521023,1804032,62640
1992,38789,645442,5799373,83244
1993,894383,741044,488254,65100
1996,94307,218221,3319657,68352
1995,110072,455293,4980597,74896
1993,469186,95670,5696591,99940
1995,687382,388739,6269079,109663
1996,420316,684176,2588272,69608
1995,630062,631495,6503231,85587
1995,630062,567227,2002127,77652
1992,41353,727296,2952193,79395
1996,186869,395096,5252662,71464
1994,596198,678036,2612064,60840
1993,580426,738666,2666041,102277
1995,112010,35783,3102397,103126
1992,646736,485178,5193464,69789
1996,384272,729472,7206912,90086
1995,55789,181497,148378,94709
1998,716435,138613,7293509,99096
1998,716435,673178,1326113,69068
1994,14902,217153,3852504,64208
1994,14902,74371,4299802,80722
1996,730270,721100,3301551,67264
1993,346481,501568,5937569,94172
1993,346481,247865,1087710,108771
1994,297973,47492,2141961,86369
1996,462550,347920,566758,118074
1997,770054,363369,1360732,85941
1996,532114,520039,2363710,63540
1996,532114,286837,525260,109429
1995,810421,293897,8698048,113452
1995,120394,617762,312429,100783
1995,120394,768237,2761803,78312
1992,255088,235909,4752436,110693
1994,67850,766151,944485,73027
1994,67850,694614,2991958,96514
1996,50428,369021,1797426,65400
1994,464803,322893,8190387,114952
1994,464803,684960,5414685,116695
1994,464803,400118,2903592,61085
1994,464803,438541,2782977,88771
1993,679865,22654,6965639,94599
1997,75718,191996,7216093,125279
1997,75718,396201,1602029,77831
1997,444343,282873,8184342,111351
1997,747728,763721,4947160,107081
1993,351046,792100,2038439,71524
1993,351046,18771,6843568,101386
1994,509749,361931,5500459,119575
1994,509749,563562,6651709,97532
1993,222244,361511,6060415,94350
1993,441850,2184,3197713,65170
1993,441850,697189,232485,71169
1993,664262,315947,2920839,117775
1997,99484,447712,3926826,99581
1997,714719,317757,2434943,106484
1997,714719,430146,600474,64567
1992,516116,422540,6461413,87751
1996,150700,109709,6099666,103122
1997,189352,262343,1409756,78319
1997,189352,522530,1769861,93150
1998,225335,515495,1147957,90628
1996,895915,718384,6058152,84141
1996,895915,504738,4970208,104562
1994,630809,534981,1088618,120957
1993,303514,424208,3709021,67930
1993,303514,589008,3617840,65818
1996,831014,75043,2583785,61082
1993,255619,62281,2685484,74596
1992,194284,689828,3173861,109067
1995,109790,185678,8209883,105820
1995,109790,687525,1252341,90749
1997,229549,417291,4453683,72496
1992,421723,460012,3272690,58319
1993,496789,200106,3118879,60365
1993,496789,310441,4226564,87085
1993,496789,774383,4372050,87441
1992,230342,393738,1833551,109903
1993,377734,701020,581964,61259
1994,842578,781792,1298515,112425
1992,845771,656233,4067064,71352
1992,845771,605371,839831,76580
1992,272909,315614,1212422,97776
1995,379843,721766,976100,107263
1994,288859,8986,7125124,113698
1992,71518,303452,4178568,87326
1994,675550,415461,5376374,82586
1993,298126,241636,1665966,94657
1994,302893,3403,5820012,78384
1994,302893,386116,4866100,72126
1994,302893,266826,7834579,107568
1997,788225,212180,602877,65530
1998,673324,1681,6916311,94960
1993,833602,479761,7091774,104444
1993,833602,97921,3131677,115135
1994,26275,747903,8985707,117052
1992,600368,114590,770203,96275
1992,600368,129419,687994,86904
1998,480272,554093,970421,68824
1998,480272,700169,1848394,70147
1998,480272,533440,2799498,88405
1992,246034,416698,7440399,96880
1996,235651,433882,7474079,108951
1996,235651,198643,3378781,104498
1996,235651,185522,2957836,96451
1996,235651,461308,1652602,76156
1996,558517,464846,6953548,108649
1992,869678,794274,2417680,82094
1997,662758,50571,7008351,91294
1994,197689,710431,1729680,86484
1996,632839,28596,6339245,91475
1996,632839,605841,5310302,104808
1994,814666,767169,479618,74167
1994,358780,582860,4721101,116570
1994,358780,483635,8012119,97116
1994,4385,291969,8847806,117657
1992,48838,97313,1970706,78618
1992,48838,293527,1806365,91230
1997,799411,519086,4561687,66303
1997,799411,75505,7402500,88830
1994,493598,282025,2295982,60420
1994,493598,777944,8188735,121314
1996,562312,345149,5559869,71647
1993,281983,410874,6296950,107091
1993,281983,408681,7633547,95379
1993,783325,321778,5701639,107985
1994,310168,527331,4525888,81498
1994,310168,439596,2888407,92134
1994,310168,742561,3463624,96211
1993,190144,150495,3797268,92729
1993,190144,796135,4299001,73866
1993,190144,625827,7496682,105167
1992,736373,670499,3808840,88167
1996,640187,301740,4779307,104503
1996,732556,627693,4011133,97239
1996,732556,30942,8362677,112376
1997,62032,205621,439663,91596
1998,366244,479843,5887708,109369
1997,347596,205911,1409914,109014
1993,113206,498461,5823165,87566
1993,113206,22546,5134015,88112
1997,33911,789379,1889753,88100
1997,33911,685608,3027783,95614
1996,234397,541846,5310437,113269
1996,234397,397250,400130,80834
1994,186944,476082,5025785,63483
1994,619585,134610,8223050,98676
1995,343873,676634,302792,96636
1995,343873,257553,7175065,90632
1996,260294,524397,3584695,85282
1996,260294,739368,534785,84439
1993,28294,27718,6864256,98742
1997,781813,751142,1670354,71586
1997,818078,664396,3060810,81621
1992,292744,102242,343410,74654
1992,292744,560786,4077646,110805
1992,292744,31947,7290287,112736
1997,608173,374517,6442392,95490
1995,872177,503496,6822588,89968
1992,237860,289382,5229033,82282
1996,801364,391464,2986464,93327
1996,4838,769140,4709483,72546
1995,308227,115435,1392412,87025
1994,843784,280541,144545,91291
1992,223594,20881,4994811,108112
1992,223594,653501,2257337,87268
1993,169481,560581,4678446,98493
1993,169481,380841,188339,115309
1994,81484,379242,4644123,79273
1993,688163,743826,4423923,112187
1993,39710,630294,2081242,73455
1993,194213,739735,6005584,106482
1993,194213,23018,722695,56460
1998,676483,209047,999051,57361
1993,847267,519379,6012905,83901
1994,196508,792274,1270603,81974
1996,601732,484337,2642620,79278
1993,128860,427444,3225579,82285
1993,128860,49643,6736867,95558
1995,476945,375420,568255,89724
1997,611920,90940,527146,115856
1997,611920,419148,192081,64027
1992,447038,574700,7173256,106480
1992,447038,302708,2275217,102641
1995,151394,536435,6091637,88284
1992,188569,733987,5375727,121257
1992,188569,537452,4932992,89365
1992,365344,684911,3795551,113752
1992,365344,27558,6536420,89133
1996,526315,735037,1934960,64320
1996,526315,156442,2863518,89906
1994,400090,698141,3601865,68346
1992,412273,326957,3888522,119036
1992,412273,753706,6493182,105580
1995,541198,209199,886544,66490
1998,501865,224884,7311452,108532
1998,501865,410314,5293829,73457
1997,27694,592519,5902887,96689
1997,27694,393581,5415559,100474
1994,135739,472367,4326068,80360
1994,135739,399886,385258,119152
1995,750049,117176,5727216,71590
1995,750049,403741,7092032,98683
1996,862729,329260,1347266,77355
1996,862729,259960,7821876,115197
1997,882859,633199,4782243,67929
1997,882859,167487,3886200,93268
1996,805706,350862,7345344,114771
1994,92860,191206,770536,77832
1994,462682,97436,4715984,86005
1994,796376,454273,115361,73635
1995,780310,575050,2749573,67501
1995,780310,726188,670210,72849
1997,760951,199918,199773,121074
1992,666686,374415,4557564,89364
1992,666686,412347,3864853,75559
1992,273520,16181,2710034,65830
1992,273520,740299,4462414,80355
1992,273520,590677,2863593,106059
1993,15946,387836,1306273,115429
1992,850373,225160,2812708,65109
1996,483179,571866,8458671,116270
1992,358669,644708,5610814,99160
1996,273725,458529,4737687,89250
1996,273725,335521,424927,93390
1996,80380,31149,401812,64808
1993,30196,122347,3943699,82160
1996,300859,104249,5012960,75194
1993,286984,247204,2077897,69071
1992,212099,353639,7235950,101557
1995,746917,81193,1380847,70451
1995,746917,605475,5150421,82826
1995,746917,424609,6919512,92014
1995,657943,144946,8425658,119456
1995,657943,787721,8229539,108521
1995,657943,320934,8533225,117295
1997,630718,779946,4145011,121554
1996,243958,534106,5418800,68404
1996,243958,450031,4057457,58860
1993,681569,672356,526014,79699
1996,820021,703071,5047988,64442
1994,849002,581754,5057436,110143
1998,517613,594328,2787708,85338
1992,117667,67713,2934519,100842
1992,117667,443080,4124977,61383
1993,300940,496326,661150,79338
1996,330371,558177,464416,74109
1996,330371,468690,305195,99520
1997,442150,452002,2959245,57238
1995,806690,783600,606085,101014
1995,806690,364172,4697408,74169
1995,806690,324422,2525431,86784
1995,433916,405308,4853120,72796
1996,144976,187231,5576112,79093
1996,144976,375894,179259,118192
1992,286324,722911,6768580,116032
1992,286324,359778,1080602,110265
1996,817990,184876,2853065,117652
1992,675724,88918,3991162,114414
1998,681010,380444,4583961,91465
1997,589645,496579,3891608,94533
1996,277103,682914,1839973,113812
1994,655702,619070,1978080,59342
1993,584018,329947,899503,118615
