"lo_orderdate","lo_partkey","lo_revenue"
19960614,101706,466202
19960614,162365,4203575
19970814,62456,3466691
19970814,81823,2144126
19930608,3200,2592520
19930813,38335,2635793
19930813,91473,6194708
19921225,8898,5489331
19921225,35360,5893888
19970425,125504,3939992
19970425,143606,3756139
19970425,173096,3119132
19970425,16628,296567
19920517,167702,4992323
19930108,152545,5878947
19930108,8686,781393
19930108,101249,3488169
19960421,118698,6180084
19960421,50037,189509
19941112,6718,7881468
19961025,188043,520278
19961025,53288,2010873
19961025,6026,361623
19941222,137854,6224186
19970724,59315,234473
19960327,14991,7458138
19960327,75188,4689941
19970605,61372,2198727
19940611,135855,7005599
19980128,29587,5618928
19951122,188776,3524415
19951122,150126,3128479
19951122,165477,4542574
19970707,96955,6304798
19970707,119868,1110061
19921019,191434,4202559
19931024,4550,1796369
19920908,146009,511675
19920908,162640,2724224
19950217,12837,4882025
19970417,102864,3778524
19921213,106173,4704888
19971224,175609,7277472
19971224,38877,5033591
19971029,66429,1130290
19940114,162685,4281816
19920601,25784,314599
19920601,140458,5775026
19920108,47315,1749561
19961029,192256,2561675
19921012,35280,3150005
19980302,73213,4507598
19970121,198488,6859939
19970121,180847,6246201
19950211,31860,3234307
19950211,59697,6553865
19940902,137210,4113298
19980430,79925,7800647
19980430,123708,7792650
19920910,180572,7611737
19930504,54386,3905867
19971103,155406,6117420
19920712,169879,6041497
19980301,116877,8189093
19980301,55782,5333246
19980222,182655,3235504
19980222,69261,2239073
19980222,57383,4456763
19980222,180518,4264824
19980222,150134,3165179
19940726,182749,3236684
19931201,23684,5864816
19930623,53079,4753714
19930623,107438,1110090
19930623,102374,3871728
19970124,117502,5606955
19940214,26160,3323649
19940214,156113,769274
19940214,182306,4518916
19930116,199555,7610930
19980128,163122,3989113
19950602,196868,6896658
19950721,168717,1807138
19970809,23052,1433323
19950305,174735,7704020
19950305,156458,4304066
19950822,135839,6479412
19951012,188417,6435627
19930102,168431,7197264
19930102,14009,3036670
19930102,43832,6091096
19930102,74593,3345237
19950903,149485,3645924
19920329,48937,3292833
19920329,74949,5579426
19920329,62272,555421
19940311,60746,6314938
19940311,160517,2053918
19980225,44540,6145995
19940625,44342,4862365
19971031,39625,5008348
19971107,54923,5708876
19971107,173897,7071553
19920220,57164,2996860
19920911,187260,2829246
19950430,180064,4530477
19930108,907,2576257
19930108,114450,6263452
19940802,186453,769725
19940918,73695,3293994
19980428,56460,2825837
19980428,142463,5753868
19920802,104992,6614030
19971011,149150,2730464
19960208,41034,1852557
19960208,143071,3446932
19960208,190594,7439149
19970930,111638,6905351
19930219,10831,4279676
19971028,62444,4891598
19971014,47801,2035603
19971014,179135,3380137
19960714,44603,928560
19960714,39618,4186855
19940330,74862,8280564
19920321,84402,4525209
19960229,170649,5379033
19970512,121978,1371979
19970512,29574,547299
19970512,38553,4152475
19970512,171458,5192482
19950727,88640,4951065
19941009,61936,2975954
19941009,139280,4048870
19920506,131062,3842105
19920506,25414,1232257
19960117,47482,428844
19961208,123687,2908156
19930301,101438,3555392
19920627,145083,4106211
19931201,154559,7906395
19971210,193289,821074
19971210,105094,4804122
19920308,132755,178775
19970301,110206,4621560
19970301,26385,243916
19971104,12841,2234392
19970611,144477,6025021
19960514,41752,7401687
19960514,123479,432711
19940810,171483,2154509
19940810,196117,594423
19980613,150984,4782203
19941228,52453,5559960
19960113,135615,2451155
19960113,77527,1354068
19980719,66989,551586
19960525,29687,960307
19960128,36837,3015511
19960227,102988,6498558
19950114,110407,652004
19951109,63459,6900304
19930101,113120,3886601
19971030,71500,147150
19971030,166101,4294928
19971219,41954,352646
19970410,76730,4608171
19971022,54676,2847149
19971022,122139,2365221
19971022,189144,3096414
19930521,158499,4960605
19941001,40414,130023
19951107,184329,6111195
19920117,165642,6987662
19920117,36747,2273049
19960826,98024,196227
19960826,79933,5249079
19960216,55431,5994923
19960216,16586,1777552
19931010,63618,1992828
19921214,175584,6708022
19921214,170944,797916
19970917,154147,1514637
19961229,146574,6257020
19940720,54936,1667800
19940720,21025,3065104
19970820,55209,875478
19951018,190482,3622993
19951018,53522,442656
19931012,71227,348682
19931012,101017,1628816
19931012,187060,3165885
19931012,193897,8608608
19931012,18630,1393767
19920127,119129,1417928
19970413,172236,5656786
19940531,98171,4681356
19950206,75526,285288
19920423,83945,8506625
19960129,61905,3360420
19980507,39540,5924078
19930312,13188,4915667
19920911,46940,2232250
19920911,114939,2813659
19971106,84049,2233432
19931216,74880,2492958
19930727,167578,4438102
19930522,143330,4597908
19980121,88044,1764788
19980121,141210,1707901
19940920,93916,7225189
19940920,73995,3898600
19930712,66175,4724443
19930712,198475,7237962
19930108,162212,4689092
19980227,114186,3384507
19980227,41667,6877021
19960721,61994,4498777
19960721,128591,3333116
19930414,78389,1617610
19960311,92181,341395
19941221,132999,5124678
19941221,48390,5962527
19930911,19168,1811208
19941216,74507,1407425
19940919,155549,3690442
19921115,42990,3815722
19940806,61103,2153738
19940806,192138,3739595
19940806,55351,3566335
19960110,52549,1756801
19960110,175883,6444715
19931106,78154,520789
19931106,126824,7057176
19931106,114337,372967
19970420,134794,4571975
19940109,145364,3213340
19960103,184473,1331636
19980302,116583,5864060
19960316,42864,5962638
19960316,137248,4048506
19960316,142213,2981123
19970222,155025,105841
19970222,98176,3090415
19980614,175700,8257005
19920301,175497,3863607
19920301,83157,3078405
19960410,133883,8641295
19960410,111150,455170
19961128,138482,1368432
19921214,160104,4819374
19930210,28910,6178737
19921105,118777,6823926
19921105,126070,2752231
19930408,147805,185280
19930408,131241,2989764
19930408,165960,4376073
19980729,199961,9088833
19980729,130757,3716732
19921110,171285,4462161
19921110,188828,2629877
19970610,153559,5056956
19950626,91451,2654108
19950626,11855,1846358
19960822,56376,4708595
19960822,95873,7905320
19950531,161177,2696734
19950531,35375,4064767
19960518,92688,7502555
19950829,6178,4133940
19970508,115364,769682
19931011,168997,5410827
19931011,22714,1505773
19940223,16889,5038405
19920219,86278,245268
19950526,197089,3603311
19950526,69183,2357360
19930702,33909,1290030
19930829,99656,5273245
19961102,92239,3058375
19961102,50755,627716
19980203,21037,2762000
19940310,55817,3722901
19920320,18815,1560429
19970319,44159,1985670
19970319,106930,7840692
19951007,143706,2057647
19950716,108594,6062597
19920703,152282,2484429
19920703,2171,3293558
19950505,18782,5663597
19950505,61121,1542021
19930518,139312,6161973
19921118,125367,4143663
19950906,153946,6991790
19970104,110914,5197257
19940726,89785,1306238
19970119,180873,947626
19920530,52344,1179669
19930320,134549,2038015
19930320,33208,3323174
19930320,119212,3624682
19960622,197786,5485567
19970617,4924,5120976
19970327,193008,2025840
19970327,78601,5370640
19950402,4083,2813178
19931214,167236,6130393
19931214,73344,4983497
19960921,101548,297511
19960921,140687,6433880
19960921,71550,1573282
19920627,96050,2912203
19920627,16668,5476584
19930828,30975,8576865
19930828,76519,1497005
19980322,131598,4631294
19980322,165211,4035376
19980322,69438,1942253
19940330,154715,2654565
19940330,152363,3060008
19971113,46677,1388237
19971113,85041,1939215
19971113,6924,8788416
19941008,108895,354123
19951116,90183,1494631
19951116,66188,3580266
19980614,192682,7347175
19960428,61292,5594686
19970308,193113,5732640
19930114,4570,274270
19930114,79989,9161663
19941012,24138,2523620
19960118,173151,2477679
19960118,64528,5373072
19930529,194196,3839605
19930529,46017,3303124
19930529,83042,4526576
19940217,189027,3428413
19950122,192825,7939774
19980202,150847,7344640
19940223,68928,4552608
19940223,57644,3763854
19970920,62345,384357
19920518,84276,4070672
19951022,15601,1995845
19980513,117265,1827220
19930102,133519,6342003
19931209,32412,1088972
19950409,154609,1290953
19950409,104873,8465437
19950409,199525,4123031
19970612,11390,2967169
19971016,181020,4760810
19940524,142600,2230650
19980127,8753,4687796
19940112,70760,167883
19980309,191509,3828396
19920530,181106,118710
19971229,154686,160142
19950125,39100,4732061
19930726,118363,4102639
19930726,115107,549829
19930726,32241,1954617
19930726,97392,6071634
19921003,129256,1385499
19980605,125416,5751225
19951013,159393,4592457
19970314,37741,7413315
19960806,8497,5284642
19960806,20918,2703197
19920111,48802,7377871
19950215,65768,5541096
19960617,189388,4343497
19920909,21795,7826845
19920909,160978,7992762
19920909,1144,4285074
19961022,67238,3923023
19940211,173773,4247571
19920730,148691,1456120
19960826,180203,2217369
19980619,170246,3224788
19980619,39780,2660499
19980619,173511,2823596
19960106,123733,316211
19941004,68610,5157318
19960918,62490,6280566
19960918,61563,3607108
19940608,102821,7058183
19930102,136585,7945742
19930102,151954,397178
19980225,177259,3571796
19951119,167450,1517450
19951119,124095,5091859
19951119,186735,4240987
19950125,101859,4108756
19931030,48700,5875966
19940506,171926,6007745
19940506,15718,7606553
19980423,98383,3674470
19970115,58731,7096866
19930323,172038,399610
19961224,170696,848011
19950206,131285,651558
19950206,10672,1706118
19940403,114454,4593311
19940403,18876,3137432
19930203,79753,6376520
19950810,171756,5673336
19950810,169474,2518943
19940602,95270,371989
19940602,193138,4210464
19960630,47890,5458533
19960630,62637,627054
19960822,184096,5381210
19960822,99755,7829694
19970224,14961,2071059
19941007,168793,5656118
19920417,88583,3850371
19920525,15583,2761882
19950407,84540,5529506
19950514,100756,2529720
19950514,115270,1974174
19980702,78355,364004
19950116,147227,4332348
19951125,28871,669551
19970411,136182,3103922
19950213,94573,5121251
19950213,83384,519604
19950213,192465,4055625
19920901,17884,5411045
19940505,108717,7624186
19940505,196451,3868625
19960208,103967,1310688
19930626,52127,1139550
19960315,150845,2388758
19920111,134688,4051743
19970423,102609,473810
19970423,168761,3372247
19970423,83567,3767860
19950610,73523,6966300
19930313,176983,1687123
19930313,18652,5073199
19920610,154141,811500
19920610,128209,2093342
19941003,157061,3723139
19930924,98943,3874170
19971210,120487,135673
19971210,77664,8044134
19940715,196171,3649449
19970712,114330,1451876
19980311,143725,8404957
19970910,30374,5580094
19970910,92327,3839221
19970910,46319,5762221
19920205,130910,3074401
19941206,46748,5201157
19941206,110035,3239593
19941206,154233,6244352
19940401,59188,2179642
19921001,182225,4843250
19921001,43244,3173492
19921001,41564,1096047
19930918,159401,3493276
19930918,62241,5660040
19920703,50341,1878899
19931121,134072,4579129
19940129,10417,130086
19940129,187542,6364983
19931014,9172,2594808
19960906,193039,2291228
19920803,87117,4977327
19920803,11549,5295918
19950430,142538,1095307
19940922,61015,1668977
19920726,94952,6728659
19920726,41661,3894463
19920726,187991,8507227
19970529,100311,2744571
19920623,181714,3595011
19961117,190658,2544285
19961117,135351,3648873
19950613,3715,7852362
19940623,143750,3002737
19940623,198920,7066220
19940623,51303,1324540
19951218,66801,5890309
19960825,159369,4619316
19950306,114789,6298799
19930701,122050,199401
19930701,78295,4125459
19960902,72978,9657301
19980424,45692,3832194
19970906,66657,5494431
19920304,101560,5153148
19920304,126479,3468602
19920304,129769,8285088
19970331,146971,4843128
19970331,137551,1868134
19970213,43242,4892670
19970213,160973,3632670
19961022,13262,5135886
19950805,162442,4705888
19920925,7405,740193
19920925,73546,3595231
19961204,63907,8525691
19961204,180497,567896
19921123,14230,1487499
19930728,138622,4633129
19961224,197362,1208350
19920512,34674,7103886
19920512,111804,4134576
19950817,40231,585615
19970115,72600,2170188
19961110,47852,2845562
19970919,71498,2116065
19970919,177945,552262
19951002,1731,1742122
19950910,58442,3629940
19950910,19919,7260016
19950813,76872,5073299
19950813,184753,6152787
19951230,33814,5418211
19951230,191947,4697717
19951230,46142,3035910
19930511,105886,7891031
19930511,80221,5532819
19920715,74592,3806813
19920715,191768,5015772
19951231,13855,7641432
19951112,169155,2612336
19951112,175586,6024889
19951112,155065,4166623
19960309,36384,2408373
19931003,51807,8002540
19931003,106420,918614
19961002,153417,3970107
19920612,35466,2529635
19920612,110088,3981638
19920612,119176,2459659
19950104,49535,3562872
19950104,53864,2268689
19940818,154885,7297828
19980109,178490,2666433
19940213,67301,5717496
19940721,413,2931531
19960509,43977,8659732
19960509,187330,6261763
19940427,122037,5189247
19940427,58288,1465625
19961013,182669,5318039
19940728,84179,2431025
19940728,85071,4419652
19930511,186354,3312805
19970523,25502,6507972
19970523,180720,3441175
19960131,187608,6326283
19960131,112908,4333550
19980704,67293,5557878
19980704,183404,6151886
19971214,98875,5734042
19950319,134776,4074232
19970510,129615,7091558
19970730,122030,3299166
19920119,96273,723483
19920119,46123,4924366
19980113,52170,4398906
19950527,73621,2847991
19960601,64628,5360758
19940201,82222,325139
19940201,50675,3860966
19930713,187585,2224531
19930713,134538,2335207
19930713,16398,2957377
19950626,144561,5613037
19940607,15222,2292635
19940521,119281,611131
19940521,151464,6151252
19930809,176681,6819798
19930809,70265,1525546
19930809,141043,4585489
19940902,51515,4227948
19970416,10796,3041499
19930805,69064,4227281
19951217,17902,6486123
19950224,136746,7781660
19951212,185230,131523
19930727,28719,459711
19930727,68005,4252010
19941118,133476,3106489
19920327,89872,175015
19950718,95424,1320060
19940503,44028,983684
19930614,65254,3822348
19930614,196632,3777056
19921103,16383,1638518
19921103,35457,506851
19920710,5816,3133694
19940304,155660,6155788
19970601,98344,749025
19921013,46468,4712980
19930307,194615,6838440
19930307,78129,2214240
19930307,150235,1449739
19950119,120203,2138153
19951209,159630,155445
19951209,127486,272426
19951209,41440,6092150
19960221,33696,6525278
19940925,174052,1013445
19951110,189911,4952252
19970515,37987,1926904
19920913,22242,2145694
19920913,4876,4051479
19940701,141154,4919237
19960831,153281,3156906
19950329,102004,2028096
19940204,139917,5518486
19940204,137287,4282721
19960507,83098,2486507
19921222,143329,4075790
19961102,119696,4074763
19941228,2752,7307376
19950731,137805,7924040
19960226,29033,1238132
19940925,138273,5731561
19940925,4675,6742031
19950530,37456,6688560
19950530,120944,8865809
19930213,109038,1810314
19930213,134252,725445
19920515,172689,3875696
19950119,166348,5566842
19970219,186769,7423040
19940926,23773,6021836
19920404,170880,2840481
19920404,149239,1147812
19921103,26527,3383794
19970515,64939,8143108
19930719,363,5759658
19930719,60357,2908708
19970728,121717,4941413
19970728,22551,2413674
19930212,188144,1260479
19930212,128934,4822919
19930212,84092,3970772
19930829,14546,6029109
19931026,164788,4035354
19940612,134391,6146281
19940809,75595,7234137
19940809,111121,1978945
19960208,49253,1428273
19941212,177907,4245701
19980227,79905,1447603
19950630,38395,2304097
19950630,99745,5234220
19950630,158532,5455517
19930505,100202,4359177
19980319,67093,3323382
19980319,169153,5744105
19980319,138910,1052411
19970728,39590,1688667
19931031,30759,1088199
19931031,156409,3692808
19960320,95277,4799002
19920404,154346,3736107
19920724,12377,1212007
19950616,134626,4832404
19950616,7003,2247700
19950616,41524,6539150
19920306,146566,293485
19970401,55132,3089623
19970401,197401,422548
19930525,146859,4164282
19930801,109490,2159265
19930801,183979,2327030
19930815,101712,2961290
19930109,156751,8232493
19930109,99161,5230001
19920516,43431,1896713
19920516,141109,3415797
19930221,195417,2155184
19930221,186856,6784432
19930221,62415,4815425
19920221,130,4944624
19960409,150235,120811
19970115,3637,1793293
19960716,154872,5341283
19940705,145141,2590529
19940705,179321,5167180
19920326,35412,2613975
19921028,174633,2390682
19950920,45600,6816096
19970628,196554,7764187
19930618,15301,120413
19930618,55212,4033877
19970701,94403,5589600
19970701,80736,5907267
19960713,196300,410512
19970726,179479,286758
19950811,161641,5780462
19950811,99806,1715510
19940706,142475,5990971
19941001,134247,1083929
19970817,175619,2765603
19980614,161070,1893411
19980614,77205,111126
19940301,160790,7242141
19940301,145398,3391966
19950710,193210,4556022
19930425,11486,3043711
19931229,29015,2039061
19931229,67520,4040104
19931229,10507,3129840
19920314,35351,358891
19950125,186613,3355030
19940604,194513,2047967
19940604,114950,8767606
19940604,162664,1429674
19940808,139600,6453465
19941119,37574,5078875
19941119,135877,7039361
19941225,83327,3978131
19941225,58081,98712
19941225,153938,4302568
19940407,135574,3042087
19940407,187886,3712868
19940407,194082,1564186
19950525,8315,2389124
19950525,152883,1742292
19950525,54426,6013109
19920214,38427,4145415
19961202,27252,4245300
19960305,29165,398274
19921203,146786,6029846
19951114,15347,2350477
19960811,142124,4589848
19971013,39826,174816
19970613,28704,3947868
19961223,94580,1133697
19941202,194657,3604895
19920530,97928,2503696
19920530,106255,4820497
19931224,80777,7382634
19931224,4502,5766650
19950629,145585,6196204
19950629,121962,982060
19930319,142684,1243209
19930315,144721,6732690
19930315,113628,6847197
19930425,18839,7766092
19921117,18180,3370314
19930806,78936,6342248
19980105,28871,7694444
19980105,113402,2764276
19980105,145313,4482423
19980110,111464,3430444
19961227,16765,8072448
19960419,135923,7833721
19960419,44144,103373
19931106,9460,3892005
19960315,1459,527854
19961210,58238,812240
19961210,150620,7141900
19930610,4082,2810328
19960101,164273,994928
19980514,167196,4934020
19980514,131672,7850511
19980514,5396,5228985
19960830,154381,2296608
19970625,156424,4396847
19920709,64581,5564088
19960202,195578,3112840
19961213,30108,3121566
19931121,41580,2002399
19931121,59786,3446169
19931121,12424,4864568
19961223,24772,2998192
19930404,185725,7085347
19930404,123708,514314
19940111,95700,4056114
19940111,170264,5379736
19980106,11733,1391441
19980106,193016,110901
19921010,39888,2017979
19940104,69529,145356
19970410,192481,2863733
19970410,152745,3883118
19930806,11310,4885240
19950212,74753,317906
19940323,100929,6322417
19951121,110111,3978819
19930521,43577,3725396
19930521,63618,1549977
19940520,80851,8792880
19950710,150554,1867696
19950710,160395,1129382
19951103,185346,3535409
19951202,190143,1886704
19940208,189994,3917901
19920529,164222,4977671
19971105,46789,6061343
19950802,61471,6123809
19980603,108668,2867088
19951128,147144,2547848
19960826,153150,3619075
19931106,68352,4872091
19931106,183405,4057378
19950130,175347,1533282
19960823,49011,1082891
19920704,30869,4276467
19941121,119857,7252148
19941121,34148,514016
19930807,32904,8376264
19960116,34085,3295704
19960116,54296,4302247
19960622,156222,3364275
19960622,21509,2197248
19980327,72648,4722544
19941018,154332,5926560
19941018,56414,6166845
19980617,85223,3229572
19941106,84929,4545560
19941106,51689,3547150
19921204,52180,2416072
19921204,78246,4895735
19940603,103802,2464917
19940603,95347,5130423
19940603,94131,5076586
19931231,126481,283406
19950717,118496,2998690
19941123,126176,4248468
19930421,125775,7123846
19960830,85780,8475744
19940602,98113,1199998
19940602,67010,2453272
19950111,4485,391833
19950111,186615,8167728
19970810,128899,3624433
19941113,64315,2912988
19950227,23587,430515
19941010,162030,5350947
19960906,11804,478708
19950612,42641,4275828
19930725,198765,3690244
19930725,76632,1222558
19930725,152046,4288944
19930429,36177,2092759
19930429,20542,4949235
19930429,34942,512404
19980118,191230,5406473
19980118,2603,4571001
19980118,53439,2367131
19930416,86542,296536
19970524,182331,1182957
19961009,97683,1596646
19961009,151104,5490190
19961009,194597,778131
19940822,198466,5147073
19940822,34731,909488
19950123,21599,1032480
19950123,62617,781906
19940701,19169,206750
19970911,163936,3679871
19970911,70354,6424421
19930925,174359,4826089
19930925,40126,2550159
19930925,184586,162046
19940703,89696,8007027
19951119,7293,3822923
19951119,49648,6710088
19951119,144734,3041628
19951119,75559,4018986
19930601,72999,2060729
19960825,194631,3889570
19950618,139599,4751911
19940404,108860,6896093
19941111,171341,3341596
19941111,115938,6541757
19950125,149530,1307850
19951222,117360,4542533
19921012,87801,6627504
19930830,90461,6003238
19950406,23072,823917
19950901,141671,3596607
19950901,55375,2035466
19960606,169983,2586754
19950921,147884,3087144
19971220,146736,1123119
19930121,20871,3386634
19971207,145581,7109781
19971207,171535,302027
19971207,189990,6383489
19961127,198712,5437562
19921112,46396,3994952
19980605,3733,2283238
19960509,59581,3812935
19920816,190219,1686262
19920816,40365,2331372
19930415,52474,3423528
19940115,8541,6818636
19940115,148171,3193006
19961029,119776,3841152
19980725,63598,7183314
19930611,87686,6701414
19930611,125047,4033014
19930611,139132,1780117
19930611,180868,9262931
19930611,143770,2310742
19920321,138576,5489538
19920321,166681,2544622
19930509,119799,5521846
19930108,37575,3920581
19921121,22741,7272207
19970115,102667,3013736
19970115,119236,3374058
19950523,68639,5769784
19950523,5272,4598416
19920515,174141,4199523
19920515,68137,944886
19971109,11898,2866865
19971109,166698,3765848
19960909,73753,3108150
19960909,196651,4718655
19930620,126489,975969
19930808,28214,1439184
19960812,49482,5496883
19960812,38997,4052027
19931225,173080,1678884
19931225,32565,826653
19941223,118172,3613356
19950524,9900,8959005
19950524,175046,4744241
19941206,101341,134234
19941206,96353,3305907
19951018,95930,3366525
19951018,89163,541515
19920224,140069,1330872
19921217,89149,1024326
19951129,157539,2942404
19951129,1977,4735004
19930726,142132,5230749
19930726,193569,3785649
19930726,46500,3749328
19931223,27225,1590063
19970808,108008,2311400
19970120,27605,3065200
19940728,5760,4664128
19940728,106936,5719985
19940728,146160,4262569
19980625,17340,3485346
19970409,6297,4572502
19970409,42089,2972603
19971115,196002,3514698
19940331,93118,426666
19940331,147091,4126714
19940331,198692,4387190
19920903,121323,537728
19920804,113024,4426001
19950121,167459,3123116
19950121,71012,90436
19970906,128842,1217916
19961126,14404,3593958
19950110,33447,6211980
19950110,105180,4954052
19960212,15273,5123820
19960212,89075,2872989
19920519,12350,2499453
19920519,87235,3135019
19920519,86864,1451074
19930715,123928,7987256
19970626,78260,4234849
19930217,5827,1528347
19961003,120946,6296174
19940612,93112,3644652
19940612,119462,4791041
19940612,187126,1368399
19961009,198329,5844875
19970819,180532,6063112
19970819,76848,5372328
19970819,180250,3160674
19921117,58661,323932
19970713,151607,630268
19921004,2339,364951
19921104,139766,3250368
19921104,150371,5910056
19960409,59657,3928459
19960409,52827,5462267
19951026,131933,2829499
19951026,63130,3699151
19930723,85015,2688026
19950628,5347,5357510
19950628,39623,1718882
19920117,10562,3110046
19980521,74002,1268800
19980521,144586,3815557
19950101,189292,5656382
19950101,19336,4722551
19960707,28064,2790664
19940927,47780,933001
19980115,130486,2207994
19920831,129004,2404824
19960808,29530,6357712
19960808,20297,119294
19920711,56813,6548297
19920711,18732,1366804
19951004,84005,284832
19951004,119109,3079713
19951004,56804,1014220
19951004,92024,2468928
19930807,77301,1528846
19960919,110702,5754672
19960919,43738,7103627
19940529,165626,6531344
19940529,98163,3186223
19950925,1122,3275007
19970625,116126,5428496
19940702,86396,3359207
19940702,49665,2300890
19940702,111268,2578988
19940702,68821,877011
19950630,159134,2195359
19950630,80699,1263126
19980711,126140,2099052
19980711,29023,365575
19950807,176981,4210627
19950807,104665,3606465
19950807,127325,4354470
19950807,62986,9068603
19921020,187775,3118276
19940209,16791,5029441
19970429,188117,4386600
19930724,6614,6295325
19950705,196239,3436882
19950705,122849,1482497
19971101,153595,4950715
19971101,67007,179216
19971101,63262,2620831
19961112,84199,3672621
19961112,54536,1108954
19961112,183767,6262971
19951206,183535,776894
19971002,132701,5435149
19971002,94761,8252072
19971128,9037,1759615
19971128,68627,5686789
19940808,121208,2743574
19920731,15110,2337250
19931122,181491,3355693
19980506,144247,5219192
19980506,173626,7588803
19980303,166227,841886
19980303,176507,2584272
19960708,136940,2518621
19920802,127185,2234047
19940120,102608,156228
19940120,114386,2166387
19950301,150490,2027284
19960302,178627,7453559
19970410,34748,7276167
19950522,85792,1207119
19970313,48325,229197
19921114,168235,3590398
19961204,12593,3220457
19960831,51834,4821741
19980630,146787,8182326
19980321,136977,5993574
19980321,163139,1413704
19970805,190660,6617494
19970805,10600,4169256
19960512,138453,286358
19940204,25138,1428846
19930508,160681,4005864
19960328,122707,6538266
19960328,65077,816982
19971027,138827,7220723
19971027,145839,1279799
19951019,24814,1119793
19940319,76217,4420843
19970323,29383,2343910
19970323,104842,8776183
19940504,190410,1365373
19951228,173702,3542521
19950416,9344,2481613
19940920,77320,1525648
19940920,192248,1744992
19940920,176869,6623707
19940920,36587,5180172
19921206,141849,5850258
19931129,197459,3268545
19931129,91838,6587388
19931129,96690,4967302
19930116,94438,673242
19930116,127234,4326018
19920323,63968,4721710
19920323,103437,1473559
19971122,23093,1017106
19971122,33289,5989172
19970520,79803,3608387
19970520,34490,405979
19940717,31372,4507053
19940717,179248,2294797
19930707,58786,2596232
19980605,66221,4321480
19980605,12749,3350067
19970717,85531,3488019
19970410,41938,7940824
19970410,22696,5128009
19980421,37729,3135100
19960920,131341,3594158
19950114,186947,1793935
19960129,184007,3351552
19960129,50345,3626952
19960129,137501,2492370
19961022,34586,3311823
19980608,160552,2225319
19980608,105166,2091691
19921214,162684,8209396
19920707,68607,7247760
19920707,75237,2291114
19920707,104812,2136568
19940218,138934,1894012
19940218,56156,739579
19920917,120234,6084269
19950921,162082,215087
19950921,1641,5615209
19980429,119749,4368787
19960128,93358,4981076
19920814,75793,5147178
19970530,36763,3068066
19940905,143292,1965546
19940905,134835,6679032
19940905,160567,473619
19961029,81271,125227
19960925,93235,4753250
19940702,143864,5559504
19930224,184849,3094144
19930224,156162,4418266
19940614,81437,2527642
19980621,85661,326038
19960830,64536,4090444
19920704,2690,4348043
19931224,33542,2663349
19970617,191131,1319900
19950910,197093,1500703
19980221,11980,5681615
19980321,120159,4144712
19940629,1812,1316206
19960410,35395,2179178
19961214,150389,6562133
19961214,175345,1320916
19961214,15817,977304
19951016,5134,2665368
19951016,79410,3126172
19951005,156987,760360
19951005,66966,533496
19951005,41397,3312515
19970517,140260,4587317
19970517,136732,6862672
19970517,50385,2590637
19970517,18877,7664773
19940412,47401,653974
19940412,73431,5039094
19961019,1122,1473292
19950323,165204,1868262
19921209,108149,1474196
19921209,9138,1465982
19921209,178717,8016049
19950729,50876,7442668
19950729,173387,1752456
19960712,5781,1442196
19960712,149049,3650983
19960712,48710,149283
19950322,80240,4107327
19950322,138084,2443890
19940809,41338,3569330
19941009,87006,3078300
19940810,5365,2094823
19940521,1581,1811712
19940521,169144,2062338
19940521,180074,1785346
19920706,173378,1886781
19920706,69930,5642792
19920706,158123,3082723
19980529,20344,2020415
19970627,11758,7438736
19970627,49669,4260313
19930514,125700,4975193
19930514,16782,3550450
19930410,97195,965673
19950830,47590,1286962
19930410,70308,2975882
19951217,146280,1559705
19961202,62084,1826455
19930614,89891,1184960
19930614,135709,8207068
19920519,104032,2023366
19920519,52286,5058373
19920519,172048,201607
19940902,76706,3754103
19940902,181404,4558692
19980111,31704,5394538
19941110,72259,5671137
19980601,151017,595949
19980601,156070,3074171
19950124,50975,4298765
19971219,189806,2388708
19971022,109971,7527686
19980119,71277,4224145
19941024,39308,5029113
19960808,75445,1568165
19940601,147619,484983
19940601,112865,8563041
19920921,127663,3810747
19920921,112902,4140013
19960411,46625,1232150
19960326,58949,2152156
19930608,143276,2730888
19940829,79294,4790116
19930215,35381,5752580
19930215,25100,2798523
19960112,188140,2888585
19960112,52818,7734898
19960112,102047,2268024
19980610,129342,5660891
19960319,97686,646533
19970330,61239,1862756
19921220,119557,7416091
19970517,137030,409739
19970503,185677,837268
19970503,61391,1217151
19950515,166332,5070344
19950515,181037,4114350
19980311,136459,3129976
19970318,54690,2302566
19980523,138188,5132789
19960111,75912,4349744
19960219,13482,385152
19960219,183955,7236233
19960219,116452,5412706
19950820,97054,4393389
19950820,23800,1689324
19970420,11378,959291
19941113,18368,4785259
19931024,97024,3394891
19980722,22769,7081707
19920721,34167,2898253
19920721,39222,4059625
19971217,3448,127035
19971217,139368,506649
19950123,199984,1917261
19950123,125959,1806304
19930913,73901,4640377
19940302,24306,3567870
19961207,20560,4715583
19940901,27739,7750294
19960402,167349,5135648
19970725,80650,5752933
19940205,127959,2428052
19940205,29936,3858743
19940205,133635,3223793
19930928,40935,1058024
19931002,99506,2860450
19931002,198721,4855012
19980127,11669,5856345
19980724,153793,6515475
19960427,179759,513011
19960427,64259,5454471
19941205,131923,7882237
19941205,183170,5654303
19940824,89621,1594513
19930419,67800,7069432
19930419,102383,5361420
19930419,142953,1149667
19930419,31728,3253051
19970211,61713,7958221
19970211,8819,984851
19930507,107783,6668864
19930507,105157,3370235
19930507,160898,9214618
19930507,6998,537207
19930507,7333,4152624
19960226,45156,1002046
19960226,145804,5564198
19980109,187553,472478
19960724,195532,6630557
