"d_yearmonthnum","lo_custkey","lo_revenue","lo_suppkey"
199202,188128,4019898,27085
199206,240217,3668700,17707
199203,417115,2758147,12099
199203,417115,2763617,2861
199211,705178,3018227,24603
199206,27586,3574940,45762
199206,27586,1911729,28395
199210,825536,3309118,45593
199201,421393,2339931,49564
199201,421393,3526865,29499
199201,617021,4478885,41250
199204,847472,5316896,11828
199204,847472,4613229,7989
199212,816304,3620006,43978
199212,816304,4348330,48543
199212,660592,3442287,55424
199209,737354,4180827,35603
199205,274307,2569366,31312
199212,597856,4139642,58269
199210,868004,4805658,36977
199210,868004,2667575,49177
199209,151367,3355559,16500
199211,322651,3213934,53029
199211,322651,3109144,51978
199209,751351,2526620,17486
199210,375355,2769527,30630
199210,375355,3223593,47060
199209,161846,2834382,19307
199209,161846,3344372,24199
199207,479203,2688057,47736
199207,479203,4607013,50105
199205,202193,2525295,25332
199210,476677,3943507,12863
199203,216307,2831816,34101
199203,216307,3327315,162
199204,761840,2980552,8795
199207,569677,2209825,42596
199201,637876,2928190,23608
199211,409810,4480032,22081
199211,373208,4273041,15728
199211,373208,3701924,20868
199207,707770,2858530,6870
199205,874403,3789601,47243
199203,278662,2700639,40381
199203,278662,1671135,23101
199208,70465,2211334,23570
199202,524234,3134185,39952
199211,251674,4550291,41191
199205,216172,3564366,50438
199211,27532,4211424,59638
199205,661238,4108911,54236
199208,22066,2234381,5839
199210,799207,3252983,41711
199210,799207,1800054,19792
199203,842390,1916465,15583
199205,507970,1689514,56078
199205,507970,2754142,6231
199205,507970,4129406,4293
199210,846862,1979408,30951
199210,846862,4132463,5352
199210,290519,2794967,33026
199210,290519,2994520,38308
199205,161854,2935892,42133
199203,221852,3339771,12736
199203,209092,2668913,37587
199203,60238,4123900,944
199207,273815,2735173,48166
199212,104191,3462613,23420
199201,132787,3774000,4423
199202,808984,3595668,4967
199205,248557,4466416,24107
199203,184516,2808372,59642
199209,785836,2639879,25759
199211,243364,3544775,3046
199209,599621,3620352,13126
199209,142456,4573073,30537
199206,249604,3040649,58255
199206,173950,3221825,47475
199210,807517,1806027,13939
199205,546791,1739043,35435
199205,891634,3103117,44179
199205,891634,2417357,58245
199205,891634,3006374,21698
199205,891634,2042154,58151
199207,286276,2985770,56970
199207,286276,4310920,13290
199204,402559,2457466,35694
199209,395794,3077886,23578
199209,395794,4553817,30426
199209,395794,3162272,56845
199205,781174,2920335,13985
199210,571835,1923958,42050
199204,833162,2871886,27344
199201,609769,1858537,4116
199209,862793,2408611,56688
199205,64867,2544609,49943
199205,64867,2944036,42456
199208,863684,2683450,36685
199208,863684,3497440,3529
199211,733984,2457163,21224
199212,75253,3504745,52551
199201,243410,3611611,546
199208,47194,2168183,20419
199208,36160,2984630,10188
199203,46099,3859484,35346
199205,761992,4285463,2754
199208,695251,1946114,46442
199208,695251,3217213,57500
199208,695251,2218705,24695
199203,369869,3467514,47873
199201,73468,3823550,52893
199201,73468,3480977,11545
199201,73468,2385492,52902
199209,74638,4269709,1547
199205,307666,2440991,54225
199202,659042,2427308,710
199202,659042,1685862,39094
199209,101981,1850941,43637
199209,101981,2158063,21331
199205,674095,3029737,22404
199205,674095,2514294,22304
199203,111490,2926753,46278
199206,481561,2668889,53055
199203,66904,3129906,52311
199203,66904,3886405,134
199209,110068,2682785,9247
199206,462070,2641642,43942
199206,462070,3599753,3057
199204,369901,2991171,31619
199201,711553,1958780,5959
199209,713552,2825301,17694
199209,713552,2331578,55045
199206,612355,3333524,36297
199206,612355,3032551,41410
199206,612355,4168840,28501
199206,612355,2677006,23752
199206,612355,2718382,10524
199209,274699,3308214,33325
199209,274699,4070218,56087
199209,274699,1889726,53458
199209,274699,2256801,24445
199202,325483,3971567,26807
199212,854377,3481948,59583
199201,579796,2043422,2202
199211,826888,2417958,19311
199204,828628,3413074,10849
199203,238108,2457966,42445
199203,474148,2771148,1764
199212,278506,3287781,25629
199212,278506,2807280,53193
199209,887273,2852508,51383
199212,31736,3426393,25222
199203,426808,3847894,35038
199205,355315,4828669,41878
199208,701648,2245296,37140
199207,342887,2291596,26454
199210,648100,2054061,40248
199210,648100,2958337,13977
199212,268772,4548790,48624
199212,268772,2296860,15397
199211,737656,2740768,39025
199211,737656,4171514,17207
199212,623827,2583323,14428
199201,269297,1861232,16753
199201,269297,3580062,16747
199209,221882,2240302,47576
199212,467563,2411388,14505
199204,711013,3261450,2296
199205,757907,3941309,1718
199201,372155,3324293,44089
199207,695783,2749481,1135
199207,695783,3959933,46032
199207,870604,4021656,12125
199209,435956,2828833,12155
199209,139166,3168305,11867
199206,747613,4531333,3569
199204,526195,3737924,38182
199207,17887,3076678,29167
199207,17887,2052466,58699
199210,15677,1691712,37037
199210,15677,3730899,27948
199202,326048,2693641,30138
199203,487930,2128982,34319
199203,487930,2581142,42471
199212,449089,2891423,59131
199212,449089,2173709,28349
199212,449089,4614116,25707
199209,618520,3498250,15899
199212,459037,2796990,6572
199212,459037,3010318,52818
199208,211063,1612953,29023
199208,211063,3606810,27773
199208,211063,2296376,34501
199207,380159,3343842,52562
199201,378115,2729122,38689
199210,216802,1943474,12686
199211,443200,3557822,53498
199211,443200,2235751,28770
199211,443200,1961673,11750
199209,726523,3765430,53037
199209,726523,3452743,169
199207,728695,3756308,25243
199207,38458,2429291,59533
199207,38458,4523330,38091
199208,758077,3579841,36825
199208,758077,4528470,6300
199204,326779,2288294,14968
199207,849641,3099378,6448
199203,500137,4218410,8426
199201,141422,3841868,1742
199201,141422,1528027,19286
199209,15697,3909422,31469
199212,318121,3780734,50681
199203,285148,4278541,45700
199202,434008,3464029,11468
199202,434008,1894337,17519
199204,569140,2486495,22483
199207,745780,2677214,8851
199204,853616,3814968,32177
199212,136189,3639799,59741
199206,832201,4464603,26238
199206,832201,2721686,38547
199207,470437,2520889,57479
199207,470437,4102561,6719
199202,626999,3409125,32794
199208,757388,4722565,10137
199207,807905,3026904,6826
199201,33530,3397735,5191
199203,696535,2729738,55330
199205,537232,2426075,59148
199204,742435,4048852,678
199204,742435,2420758,53857
199204,742435,2936864,2277
199207,482662,3277006,44685
199207,482662,2086240,52763
199202,411367,2110082,21645
199202,411367,2194056,58301
199206,124192,4649823,23738
199208,454684,2523206,35007
199204,544120,2377280,43681
199204,544120,2257415,42497
199210,595139,2017408,6575
199210,595139,2657210,51951
199210,595139,3660932,30289
199211,466189,2320524,59434
199206,272635,2123897,41570
199206,272635,3683385,16623
199203,365200,2269656,10399
199211,45533,3807690,48037
199205,118994,2932634,39531
199205,118994,3895285,23918
199205,119132,4143549,28746
199208,637559,2096823,31401
199211,94778,3190510,50064
199211,94778,2728980,17103
199211,94778,2917436,34880
199204,447064,2947565,33043
199211,595015,3490027,58514
199206,643102,1888478,43896
199211,485245,2134351,349
199208,746078,2439273,12221
199205,92438,2461843,37843
199205,92438,1645975,23389
199206,395882,3569572,50567
199210,883333,4313258,51753
199202,171497,2519935,59061
199210,275600,3399312,34705
199204,595799,2202900,7968
199204,311087,2777466,32438
199207,106004,2940055,24216
199207,106004,2322874,8844
199209,780335,3554257,59781
199204,404264,2520028,55968
199211,461704,3456556,28044
199203,261433,3443421,32237
199206,41132,2466667,7137
199210,879077,2159723,31809
199202,757280,2870524,53019
199202,757280,3325524,16379
199205,563560,2673732,1835
199209,168311,3639963,39057
199209,168311,2708232,7596
199212,273490,2081937,8828
199212,273490,2273241,49471
199201,541373,4672844,57733
199201,168875,2646560,26213
199206,325237,3321115,28918
199203,143303,3697891,41640
199202,148933,1655314,6242
199206,563689,2160268,21594
199206,563689,3219323,47979
199210,366970,3245448,34949
199210,677498,2892253,13469
199210,677498,3335101,50387
199207,683770,2133424,49718
199210,537695,1785204,19763
199210,537695,2855951,46376
199204,762221,2058035,36171
199205,682744,2533104,24352
199205,682744,3785438,39529
199205,682744,4270289,35460
199203,764575,1491136,54169
199203,898724,4090070,5563
199205,791282,3177991,47253
199205,791282,1818878,5218
199209,445267,2198160,52135
199209,445267,3926999,12239
199202,96862,3369873,15827
199209,449234,2697135,40432
199203,610759,3117287,10293
199204,399986,3034282,14428
199204,399986,3927252,9527
199209,291602,1889187,27691
199201,842587,3260064,13753
199202,561152,3294980,17995
199201,28048,4269984,48625
199201,28048,4456272,33087
199209,646417,3044921,22154
199209,646417,4569864,34035
199212,829567,1985580,34386
199212,829567,1949075,59286
199211,619490,3148231,22833
199211,215404,2825665,29424
199211,215404,1539532,8621
199203,491789,2154724,22522
199206,746221,2670464,46496
199202,279521,3927204,58466
199206,616360,2178080,44315
199206,890375,3370338,4048
199205,513698,2234365,24855
199205,872147,3807562,21240
199205,872147,1524978,35863
199211,508849,3337705,52037
199211,508849,2674337,19290
199210,413099,3985710,2566
199203,508687,2592138,9357
199212,372446,3374232,30079
199204,574564,2470564,50832
199204,574564,4689880,45191
199201,576421,2741785,12371
199211,832109,3272982,49850
199202,146785,4023950,19173
199212,216070,3802310,54425
199212,282859,2368095,43096
199207,351061,2878669,43084
199201,849028,1833117,31143
199208,268426,2636602,41052
199208,268426,1995733,50951
199208,268426,2464884,10530
199208,268426,2333440,34260
199202,226589,3598315,56212
199202,226589,3318915,4739
199206,614213,3723538,17334
199206,614213,1802017,23467
199204,413179,1918535,45546
199212,738229,2207106,17937
199205,213580,3085100,2358
199205,213580,2388705,17923
199203,327007,2811802,39734
199203,327007,2500904,56126
199203,582247,1801908,6254
199212,51157,4163966,35034
199207,788837,1645182,48655
199204,661567,2558628,44933
199204,661567,4164260,21663
199206,224267,3339299,18051
199206,224267,1536104,11735
199206,224267,4588546,12691
199203,20848,1624657,3688
199204,527761,3554811,35241
199212,581953,3817991,51640
199212,581953,3037821,10728
199204,578110,3719327,44467
199203,100541,2249092,47060
199203,100541,4824358,5499
199212,476539,4623642,59237
199212,476539,3343344,4267
199204,363223,4549896,42862
199204,363223,3188463,4801
199204,363223,3442699,49148
199203,281882,1572905,3801
199203,281882,2781410,32085
199203,281882,3354625,30697
199210,157666,3573692,34914
199211,262945,3826160,42956
199211,262945,3173485,27854
199205,302504,1863847,13714
199204,363391,2644891,3980
199204,363391,3876138,16897
199211,215509,3954899,30140
199211,444946,3167613,49986
199210,676829,1900980,22295
199207,158381,2295136,10416
199202,805337,2176410,52441
199202,805337,2991862,10652
199210,711221,2666490,57994
199206,615109,3272789,47748
199207,306418,2495646,26711
199212,388139,3037489,13867
199212,388139,2730938,52756
199207,796075,4261668,43496
199206,580157,2272835,42317
199206,151429,1819758,50487
199209,761428,3629473,47951
199212,397811,1609011,24227
199212,397811,3568427,11169
199207,509623,2981232,57298
199203,808679,2709388,4061
199202,142375,3843454,18823
199202,142375,3579787,13483
199206,220078,1880587,8737
199203,356750,2102839,12360
199203,554074,3578915,47514
199207,212764,4206428,50736
199206,890582,3237532,8598
199211,820403,3567225,20364
199208,570889,4180911,59711
199208,4840,2788745,5480
199208,4840,3164443,15268
199209,13771,3949828,41712
199204,801931,3399671,13505
199204,801931,3960926,54355
199208,559153,4109387,53146
199208,559153,3010920,50410
199202,645835,4487231,38749
199203,869729,4023200,42614
199203,869729,2944284,54196
199212,176363,2346531,3978
199208,118232,2620403,18557
199212,733237,2904437,361
199202,696166,3644892,44487
199203,714991,3876701,36563
199209,32324,3339402,33490
199209,32324,2709822,44345
199209,32324,2479814,29789
199209,563509,2308831,15865
199209,563509,1878338,343
199212,551974,3511596,46160
199211,187339,2594175,48792
199211,187339,4488637,53440
199207,500153,3625527,51297
199212,813949,2736755,2844
199210,40363,3906300,52838
199210,40363,1908445,41261
199201,452471,2795657,9633
199201,576631,3620665,50807
199201,576631,2088616,37925
199202,810301,2873034,50886
199202,810301,2229768,37363
199202,810301,3883303,52896
199201,273859,1689005,16486
199201,273859,3088983,53063
199201,273859,2787214,41513
199212,896624,3028639,28696
199205,592450,3593325,13896
199205,592450,3344733,59517
199208,412288,2748999,29515
199206,274171,1726963,32253
199204,634054,1852560,21126
199202,446185,2687283,48469
199202,701579,4634943,1818
199202,701579,3267490,31098
199201,677263,4058800,19244
199202,741262,2164234,40201
199208,220607,2949043,7641
199206,302449,2896920,43387
199206,302449,1837287,13619
199209,46117,2069823,42284
199202,1792,2805685,45072
199212,344920,1998779,5680
199212,344920,3049904,49950
199212,26803,3276127,44025
199212,26803,4133668,52607
199212,26803,2722578,33757
199205,309313,2239005,34187
199205,309313,3502260,11183
199205,309313,3312082,19771
199203,847139,3282730,14027
199203,847139,3721937,7378
199211,138676,3134035,41390
199201,164153,3794788,10238
199205,841433,3002740,23805
199205,841433,2726718,15336
199201,861917,3573675,53009
199210,374215,1671978,54173
199202,853159,2933376,3538
199208,366532,2269073,29413
199208,366532,2937267,2509
199211,478037,2782079,28250
199208,447763,1669141,46937
199211,62095,3169320,45040
199202,213160,1824439,19666
199206,483247,1864780,55045
199209,369529,3558650,28406
199205,617824,3249734,33002
199205,617824,2083284,26903
199205,617824,4177926,29588
199211,125071,3710973,51851
199211,125071,2721062,6384
199210,379126,2646574,54788
199211,896266,3881493,30115
199205,25138,2923064,4464
199205,25138,3629087,17126
199205,25138,2576058,8656
199205,547723,2939381,36958
199205,547723,1753887,17481
199207,308056,2394228,35726
199209,675421,3641923,5434
199205,341113,1897567,12237
199211,587948,3227820,59248
199201,332722,3392480,13646
199203,362876,3586586,39107
199207,518881,3088417,50264
199207,518881,2637744,25451
199206,677048,2649933,53762
199208,220630,3159494,15351
199209,487034,4442284,1778
199207,893254,3299400,41441
199207,710366,2324456,54117
199202,810169,3320680,39071
199202,810169,3065060,5570
199203,716764,3050593,48099
199210,751381,2814907,35317
199210,136003,2458666,33682
199207,682261,3257730,27245
199205,448924,2620320,19678
199212,49954,3348046,50299
199212,49954,3493285,14818
199211,351280,2103381,37710
199211,351280,2641848,1927
199212,365917,2926349,29907
199204,471290,2332075,18355
199201,541117,2958892,19907
199206,519433,2684087,47337
199206,519433,4269716,15367
199212,295009,3351982,54085
199212,295009,2426000,16347
199204,809657,3360601,51513
199210,77549,2632977,49716
199212,871522,1802168,44233
199212,871522,3732181,11871
199209,281683,2559848,32003
199201,573055,2655554,39978
199203,144737,2508085,35899
199211,789745,2845546,23648
199211,789745,1917206,56294
199211,789745,2655664,29241
199212,776438,3476749,37648
199212,776438,3438130,38916
199212,776438,2913202,26908
199206,601768,2917526,20237
199206,601768,2691529,57896
199201,660271,2033621,13799
199206,147679,2863656,25263
199203,735344,3726728,37238
199208,708658,2580802,12082
199202,567445,2896310,12706
199207,760322,2873506,28754
199206,518465,2146086,44856
199211,823573,3406926,46241
199205,768587,2296238,42015
199204,19886,3360804,15124
199204,19886,2578758,14335
199208,201059,2080927,50551
199208,201059,4200940,4785
199208,201059,3092462,19463
199206,1351,2972914,20969
199201,413728,3540063,30466
199201,413728,2098494,45914
199201,325817,4068155,25584
199201,325817,2443724,29025
199211,316531,1982255,50441
199210,418705,2550073,32227
199211,499250,2581025,55343
199210,354565,2435512,56970
199201,848473,2824768,39424
199207,488179,2325942,23205
199206,594359,1828971,24866
199211,434276,2778372,54540
199212,203936,2118671,37857
199212,203936,2142077,9200
199207,215224,3575684,11960
199206,627904,4700069,49482
199206,627904,2411689,31929
199210,860290,3140615,27658
199210,860290,2660264,39696
199207,606541,2173706,50932
199211,773527,2468179,41421
199204,685141,2308514,25241
199204,685141,2256421,31855
199210,555322,3810435,45737
199210,802471,2124159,8057
199211,897709,4221490,33340
199206,623710,2193077,54049
199206,623710,2083340,47429
199206,623710,3050752,14094
199202,750458,3041043,11574
199210,224275,1488990,35724
199210,224275,3008405,58099
199208,682252,3369555,52060
199203,603946,4637777,19914
199203,603946,3311865,46504
199211,341146,3311119,12898
199211,341146,2382809,47348
199211,341146,2794704,40492
199207,881254,2786089,45293
199208,724382,3441945,31377
199209,827069,2331661,7571
199209,827069,3009147,41078
199203,638362,3006855,17114
199209,20276,3572387,15896
199209,20276,3014723,42203
199210,140530,3826345,55916
199210,140530,2226967,48688
199205,677096,3376170,9536
199209,350776,3550475,54839
199201,615106,3979582,9161
199201,615106,1911340,58968
199209,658702,2334494,23009
199204,545551,2494038,27564
199204,545551,2725595,54830
199204,545551,2928320,31652
199204,545551,3380835,58571
199204,545551,4200693,35608
199204,671248,2803372,13127
199204,671248,2953866,12094
199206,345298,2436166,27156
199206,597910,3007033,44202
199203,18835,2289328,57232
199203,18835,3229680,58746
199210,696445,2808645,36252
199210,696445,4131456,35448
199209,889198,3339188,40085
199205,780608,2770432,2856
199205,780608,2745135,56834
199205,780608,2376276,2510
199210,442654,3367858,51329
199201,509689,2385236,46106
199211,575197,1850802,34771
199210,50656,3197161,50379
199210,50656,3126610,33907
199202,749326,2645701,57581
199205,84998,2243428,39952
199205,84998,3448484,5289
199201,643912,2978088,13490
199210,781343,2313481,43492
199202,875536,3254367,10011
199202,875536,3020652,11396
199202,875536,3731048,24823
199202,524380,2986059,35075
199202,524380,4360464,32570
199211,481238,2076193,54332
199204,524812,2279737,22443
199204,524812,3889490,36376
199205,150518,4314570,54489
199207,601033,4477320,29504
199207,601033,3405582,17869
199204,773077,3033213,35251
199204,773077,4289350,40643
199209,531745,2200000,52361
199207,656917,2207226,30250
199205,191992,4310534,38681
199205,191992,2655168,59554
199205,571640,2682722,24326
199205,571640,2041074,40160
199209,131335,3575226,18510
199209,131335,3241375,18564
199201,356185,2898020,5549
199201,356185,2508826,9832
199202,782590,2692648,57767
199203,654400,2141614,2816
199203,654400,4333495,8266
199211,658690,2465632,22883
199205,578957,3020002,56407
199212,175391,3109747,56611
199203,126140,3364961,26446
199203,126140,4404605,17790
199210,494746,2881042,25750
199210,494746,3652678,54117
199210,494746,1925992,53864
199211,665977,1828773,29561
199205,376324,2226731,35030
199210,518597,2371837,42596
199212,466169,3442610,20010
199211,859213,2116125,31643
199212,31063,2381973,46092
199208,60310,3974133,44305
199209,640253,3364880,45021
199209,640253,2625326,45151
199209,640253,2586619,19918
199203,206482,3295106,43604
199203,206482,3203447,55444
199206,708301,2378806,3652
199206,708301,3285843,45767
199211,109822,2790372,14198
199207,75643,3277663,51167
199208,450103,2571301,36921
199209,526432,3813960,9616
199209,526432,1938741,54239
199206,312652,2671922,47385
199206,553285,3945701,2640
199206,553285,3917115,16111
199205,101951,3425746,31710
199205,101951,2610828,13896
199208,884816,2453956,21109
199208,884816,2056008,42780
199208,864631,2875680,3278
199208,688007,1646047,45081
199208,688007,4565897,47251
199208,688007,3796125,35025
199209,890971,1910174,20975
199206,72082,3569364,48754
199206,72082,3567346,9278
199206,72082,2713183,38924
199204,69538,2530899,42795
199208,539011,2982728,10532
199208,539011,2888502,36310
199206,166699,3916179,19237
199208,309034,3711061,49739
199207,251903,3329876,40594
199207,251903,3890542,53001
199207,393469,2979173,754
199207,393469,4502064,6959
199201,507595,3425015,4904
199201,507595,2638220,27561
199201,507595,2144885,15486
199201,507595,4189352,20392
199204,269548,3609523,35570
199209,590594,2957406,36997
199212,694759,4962007,30299
199212,694759,3914301,9305
199202,828475,3377915,57038
199202,131042,2483045,30285
199204,276838,2519539,52441
199204,276838,2386114,32527
199204,276838,3048702,57290
199209,166849,1769628,32390
199201,323365,4021336,32565
199201,323365,2588966,51765
199207,136283,4178718,20103
199211,525601,2486397,37004
199207,38530,1670453,733
199202,536981,3085708,48612
199202,536981,2364813,49562
199202,536981,3353948,4986
199210,739388,3869880,54619
199206,353746,4230196,21924
199202,62824,2640062,28268
199202,62824,2976882,14079
199202,62824,3318436,29565
199209,603718,2418673,32448
199206,61357,2079750,27740
199206,61357,3927457,41548
199206,61357,2108485,12464
199203,185992,3187064,3830
199206,239545,1937101,41689
199206,239545,4623512,37195
199210,151903,2346975,28149
199204,339722,2811823,34875
199207,328096,2731593,31532
199207,328096,3150240,28249
199207,328096,2227119,52719
199207,328096,2529443,28364
199201,136666,2729232,37033
199204,372115,3110766,52480
199208,520669,4120985,26051
199205,182464,4668746,41084
199205,182464,2331916,18323
199204,792151,2976026,5657
199203,870371,3547123,10958
199202,733108,3613724,19550
199204,71282,1865222,42331
199204,71282,2723650,29198
199203,445364,3399516,28722
199203,445364,3103802,15674
199203,440246,3019042,37423
199208,131218,3632976,48986
199208,131218,3268049,40091
199208,131218,3029116,55891
199202,224555,2926336,55706
199210,429178,3458695,40818
199202,63232,3107900,16971
199211,622102,2403085,46948
199203,136397,3312996,16137
199212,180455,3105164,53793
199212,180455,3209430,10513
199202,696874,1923222,7796
199203,472660,4259146,37225
199203,472660,3092812,39681
199203,382663,3354898,56427
199203,487060,3216343,4874
199203,487060,4119899,52813
199201,513376,3001689,14523
199210,899962,2160318,5342
199205,254767,2665086,2900
199207,477061,1804950,27893
199205,885307,2502525,55897
199208,194633,3793813,43001
199207,583333,2324769,30380
199203,873580,3616750,57767
199205,872638,2790000,54493
199205,872638,2638142,27508
199207,390421,3541428,34049
199201,55483,2828313,47475
199212,616276,2042784,56804
199212,616276,2237912,40233
199212,616276,2328050,1859
199203,260743,2508420,33532
199203,260743,3012399,57575
199203,260743,2460899,31191
199210,178891,3767421,31345
199203,414535,3343025,36001
199208,571699,3550962,57149
199210,727397,2283130,53189
199210,302218,2520976,15431
199205,101902,4442870,587
199205,101902,3707051,48851
199209,545188,3082305,1603
199209,545188,1942576,32568
199206,107662,3357300,54393
199206,107662,3717183,59809
199210,638173,3410790,43643
199206,543716,4337050,19001
199208,55934,2922344,39496
199212,471274,2459171,3113
199203,834220,2932037,14650
199212,143362,2459608,56299
199212,143362,2879161,2091
199203,185017,3740411,28270
199212,497539,2628522,23976
199212,497539,2020149,56605
199203,723256,4066956,52420
199202,349525,1877642,23603
199206,601178,1808321,21476
199212,258151,2907817,39360
199201,871234,3759083,30823
199210,335302,2469841,43393
199209,378283,4222248,4930
199211,882512,1616649,48468
199210,251584,3040101,32892
199207,313777,2412729,3624
199207,313777,3323003,54877
199209,545674,3011696,6935
199210,232531,3525906,40696
199211,127501,3409175,17087
199209,877231,3045042,53336
199211,122872,3125057,31755
199211,122872,2130593,57967
199205,495034,3196674,20064
199205,495034,1484911,6349
199205,495034,2858660,13081
199207,417787,3452686,58030
199207,417787,3175591,42664
199212,768587,3330653,23537
199203,120932,2259508,19364
199203,120932,3891086,54095
199203,120932,2429800,44941
199204,280165,1999578,41855
199204,280165,2885450,9637
199204,280165,2035336,22753
199206,119563,2659756,2555
199206,119563,3736565,43217
199206,119563,3617387,35851
199203,603613,3234667,9776
199209,618253,2317849,39220
199207,570640,5085631,37728
199207,345875,5210507,10933
199204,36421,4011736,57210
199204,36421,3209076,12153
199204,119464,4684488,27051
199206,345484,2468436,41745
199202,95521,4281136,11089
199210,196468,3739584,29590
199210,196468,1719949,44059
199210,196468,3932591,54103
199205,202693,2137790,17002
199211,191269,3116280,5469
199201,756064,2200978,13758
199201,756064,2658826,14467
199201,756064,2231377,23981
199206,800896,2288238,35529
199206,800896,3637368,15985
199209,322318,2759957,36542
199210,568219,3430602,43617
199205,150275,2272500,46628
199209,576232,2349060,28606
199209,576232,2296230,51268
199209,576232,1628076,42820
199208,637144,2305435,59
199210,648113,2560139,21829
199203,858092,2170683,58615
199203,858092,4942992,47795
199204,225584,2491284,26012
199208,588119,2822626,57794
199208,588119,2389780,50528
199208,264190,3061549,34348
199209,883606,3378662,10047
199209,883606,2880869,10397
199204,152416,2864254,41128
199208,784541,2649513,19580
199208,784541,2980370,30894
199210,279859,2386168,13916
199210,279859,2329635,30123
199202,306592,2528669,28929
199207,871657,3250993,23922
199207,871657,3188146,46323
199211,174091,3404358,1767
199211,174091,3112335,25050
199206,33730,1726788,54249
199209,707587,3733210,25049
199212,474856,3130707,8297
199212,474856,2604379,56373
199203,152231,2560470,30076
199201,281557,2644503,23102
199209,479308,3833539,51817
199205,582770,2512577,17950
199201,805640,1871869,12515
199201,805640,2192610,47765
199211,400178,2596838,42246
199212,875392,2419832,22885
199212,875392,2238509,13014
199204,778162,2739191,10424
199204,778162,3289665,58531
199204,778162,2361523,26973
199210,452534,3755450,2138
199209,291092,2398034,30145
199210,491747,2168132,26762
199210,491747,2807935,12977
199205,360421,3134727,35351
199205,360421,2529762,14965
199205,360421,3440958,19728
199204,86912,2342199,28933
199204,13165,2249980,42859
199207,666163,3168880,40075
199207,666163,2759872,34208
199207,666163,2125768,35752
199207,666163,2831619,34934
199203,129997,2545689,28315
199206,312640,1839451,12690
199210,735028,2744599,46208
199210,735028,2750402,22781
199210,735028,3135377,9737
199210,735028,1641546,49197
199204,397696,1770538,14511
199209,809246,4197040,27124
199204,195866,3585835,46568
199204,195866,2099144,29124
199204,195866,2570673,6110
199201,402218,4911144,17867
199201,801748,2721785,24970
199209,518606,3091798,1801
199202,567259,2931667,36794
199206,310858,2400779,57502
199202,587207,3125857,4084
199212,38152,3068325,59748
199210,816019,2128452,14762
199210,816019,4321424,3725
199212,713774,1820604,12961
199212,713774,3293254,26653
199211,587293,2632084,20320
199201,18700,3044190,25302
199202,426809,2066737,45649
199202,426809,4210501,46804
199206,314203,2736459,39430
199204,221695,1723451,56345
199204,221695,2172233,7045
199210,723877,3183559,42359
199202,868684,2700737,40629
199211,392558,5041426,41113
199201,162799,3325703,21516
199201,162799,2685937,54960
199204,204788,2086388,575
199209,557587,2497094,31758
199209,557587,2244094,34809
199209,557587,3975829,39617
199211,139673,3842267,11102
199211,139673,3067365,26042
199204,277889,2540605,2724
199209,377428,3210638,52344
199209,377428,1827746,27350
199209,377428,3449867,6461
199209,377428,3026770,44094
199205,822667,3313355,33792
199205,822667,2810304,26418
199211,820118,3886824,52319
199211,820118,2945728,21784
199204,210592,3491916,107
199204,210592,2163292,13259
199201,616570,2393191,52210
199209,44980,3107602,46109
199208,560537,4652105,22573
199208,560537,3256113,28303
199208,560537,2659207,5738
199207,638309,3942787,28718
199207,638309,4497062,15034
199201,188338,1643570,40185
199201,188338,3937820,44827
199206,584372,2788838,54791
199207,289669,3436376,26052
199203,535456,1660548,24332
199203,535456,3674668,24059
199206,582914,5021312,39462
199206,582914,4859414,47135
199206,582914,3771943,5741
199206,582914,1758977,4043
199206,582914,4311804,14012
199202,208679,3187100,49118
199208,481105,2497906,58500
199208,481105,3200151,33800
199210,45806,2836508,32236
199204,245839,2912421,8878
199204,245839,2320755,44672
199206,623705,3517453,42451
199201,597529,4027638,14007
199201,597529,2634843,46170
199201,597529,2099763,57695
199205,214427,2164363,8289
199203,27616,2228269,58727
199203,27616,3224923,8309
199209,388390,2262015,53984
199204,430961,1879968,19413
199209,704425,3267430,16872
199210,863545,3592444,48095
199203,192334,4524333,7226
199207,152308,2196252,29321
199207,152308,4127334,58994
199209,424463,3069317,37080
199210,543964,1776539,19399
199204,801559,3664185,41188
199204,801559,3186463,19968
199209,196174,2614824,50020
199208,89477,3840264,49159
199208,89477,3567341,5118
199211,170041,2700006,2216
199207,364304,3682506,55849
199207,364304,3456715,1276
199208,779038,2971184,16812
199208,327485,2744524,18524
199202,284230,4368160,26444
199201,351362,2551104,49090
199201,351362,2221916,47606
199201,351362,3644315,33458
199212,458755,3293740,56515
199204,272524,2424191,41527
199201,301642,4349006,23213
199204,794533,2095146,21562
199207,542233,2614068,17157
199207,715304,3114720,23426
199209,800726,2828576,31039
199204,492652,3294850,49436
199212,897314,3492885,26529
199207,57290,2291616,56121
199207,449018,3505966,56816
199210,853129,1601614,49614
199211,625667,3065747,53214
199202,210352,3326674,5575
199212,534967,2647553,26659
199201,312811,1669213,27935
199201,312811,2468079,31094
199210,449297,4869303,16124
199204,696256,3158620,40574
199212,453404,3113489,53483
199207,856997,2247788,19412
199203,825998,2423470,52191
199208,452336,3018219,26151
199208,452336,2682520,9167
199211,409531,2667846,11554
199211,409531,2555975,44024
199206,632152,1879119,52614
199206,632152,2921292,52573
199206,632152,4564320,18219
199206,632152,1548705,15761
199201,595303,3982542,46924
199201,595303,4195952,56615
199203,187363,3930109,7927
