"s_city","lo_custkey","lo_orderdate","lo_revenue"
"UNITED ST0",22657,19930303,6869303
"UNITED ST9",13651,19980718,5798227
"UNITED ST0",7168,19931211,7153394
"UNITED ST9",19384,19960220,2553143
"UNITED ST0",22879,19930324,382041
"UNITED ST0",22879,19930324,4946578
"UNITED ST0",29356,19940705,1042362
"UNITED ST9",24301,19930501,9785055
"UNITED ST9",10742,19960301,1019584
"UNITED ST9",27757,19980715,3350937
"UNITED ST0",23681,19920127,5301301
"UNITED ST0",16958,19960304,4614892
"UNITED ST0",12946,19930505,1485175
"UNITED ST0",14600,19980504,8003161
"UNITED ST0",19643,19920426,2400096
"UNITED ST0",23098,19960914,8784818
"UNITED ST0",3871,19920522,2181841
"UNITED ST9",24619,19940514,3216326
"UNITED ST0",4483,19920616,4299918
"UNITED ST9",2941,19970206,3224288
"UNITED ST0",29674,19941206,2015484
"UNITED ST9",13504,19931225,2745281
"UNITED ST9",12439,19920207,961653
"UNITED ST9",28205,19970418,1454204
"UNITED ST0",11945,19940402,184046
"UNITED ST9",15403,19920617,6106757
"UNITED ST0",4654,19960308,6154621
"UNITED ST9",18031,19960508,2141199
"UNITED ST9",15484,19930803,2631303
"UNITED ST9",4787,19931010,4060368
"UNITED ST9",6286,19940824,4480177
"UNITED ST9",6436,19971017,3787389
"UNITED ST0",13952,19950413,5039061
"UNITED ST0",4504,19930322,3864428
"UNITED ST9",20155,19940724,4103100
"UNITED ST9",2680,19920709,5851350
"UNITED ST0",23408,19920617,4785435
"UNITED ST9",19990,19971118,6085440
"UNITED ST9",18449,19980502,3310675
"UNITED ST9",15370,19921119,1036157
"UNITED ST0",27868,19960219,570515
"UNITED ST0",20747,19971110,2667159
"UNITED ST0",28021,19970615,1757836
"UNITED ST0",14225,19921009,4980322
"UNITED ST9",17117,19920523,6295572
"UNITED ST0",12602,19931121,1628076
"UNITED ST0",14440,19930523,4234620
"UNITED ST9",25121,19950826,1140810
"UNITED ST9",18007,19980413,5380748
"UNITED ST9",29467,19970415,1397065
"UNITED ST0",14743,19940411,1559244
"UNITED ST0",2183,19950718,5832452
"UNITED ST9",491,19961031,6558286
"UNITED ST0",24634,19940908,3968858
"UNITED ST0",25727,19950708,481278
"UNITED ST0",24379,19940919,693706
"UNITED ST0",21067,19940806,3202487
"UNITED ST9",8776,19960205,7209101
"UNITED ST0",14489,19950116,1838321
"UNITED ST0",16385,19970708,1585783
"UNITED ST9",9499,19931218,8366691
"UNITED ST9",1490,19930119,3913569
"UNITED ST9",15988,19931114,4012200
"UNITED ST9",26641,19920903,7107156
"UNITED ST9",25321,19960819,4685993
"UNITED ST0",29233,19950809,6513030
"UNITED ST0",12886,19951129,3030047
"UNITED ST9",16178,19940913,7071222
"UNITED ST0",17893,19950813,3309840
"UNITED ST0",13100,19961029,7059170
"UNITED ST9",25330,19920907,1496421
"UNITED ST0",13063,19950213,1340794
"UNITED ST9",19853,19980301,3632188
"UNITED ST0",10930,19940225,3614965
"UNITED ST0",4880,19920222,3114807
"UNITED ST0",21784,19950530,4278774
"UNITED ST9",15817,19950918,6113341
"UNITED ST9",27485,19970301,1686135
"UNITED ST0",1352,19930117,3827523
"UNITED ST9",4367,19950529,5323206
"UNITED ST9",11648,19920313,1080060
"UNITED ST0",3904,19930714,5284725
"UNITED ST0",3904,19930714,2443731
"UNITED ST0",25874,19940122,7759659
"UNITED ST0",22432,19930805,706432
"UNITED ST9",25295,19980501,2563297
"UNITED ST9",17567,19950115,1080491
"UNITED ST9",18170,19980703,3173668
"UNITED ST9",2087,19971129,2615508
"UNITED ST9",26167,19970630,2297841
"UNITED ST9",21079,19951101,5040384
"UNITED ST9",4616,19950421,3165567
"UNITED ST9",8129,19921111,1412008
"UNITED ST9",17980,19920430,2294217
"UNITED ST0",430,19960508,2163923
"UNITED ST0",8708,19930114,2866285
"UNITED ST0",10141,19970219,2053485
"UNITED ST9",4961,19930519,7463805
"UNITED ST9",4522,19961130,8229276
"UNITED ST0",11842,19921225,5071062
"UNITED ST9",18143,19930202,3528572
"UNITED ST0",25009,19950928,6991071
"UNITED ST9",10966,19940928,6638519
"UNITED ST9",293,19920714,4107025
"UNITED ST9",15310,19960605,6393235
"UNITED ST0",19948,19941114,6744568
"UNITED ST9",25858,19941108,4103327
"UNITED ST9",13204,19921230,1868533
"UNITED ST9",19388,19940510,3316496
"UNITED ST0",20359,19940822,2244173
"UNITED ST0",10379,19951119,1294909
"UNITED ST0",9809,19941111,4121194
"UNITED ST0",9809,19941111,3274888
"UNITED ST0",7531,19940429,4964239
"UNITED ST0",367,19931227,1295476
"UNITED ST0",6163,19971117,1083516
"UNITED ST0",20234,19930920,151657
"UNITED ST0",23099,19921103,1552024
"UNITED ST9",8203,19950320,825526
"UNITED ST0",4822,19920109,296497
"UNITED ST0",12116,19950105,159751
"UNITED ST9",16669,19940606,2844654
"UNITED ST9",11104,19961217,2658115
"UNITED ST0",28975,19950301,7272606
"UNITED ST0",24062,19940323,6082314
"UNITED ST0",24062,19940323,2313432
"UNITED ST0",11899,19920118,2626598
"UNITED ST9",13142,19950914,997890
"UNITED ST0",26735,19961211,5807692
"UNITED ST9",15442,19931107,4834065
"UNITED ST0",21016,19950207,6215387
"UNITED ST0",14296,19971016,1598724
"UNITED ST0",2032,19980226,4522380
"UNITED ST0",4966,19971221,1328418
"UNITED ST0",13027,19980510,4637777
"UNITED ST0",4651,19920627,3274238
"UNITED ST0",25375,19961226,5111964
"UNITED ST9",27679,19970417,1057551
"UNITED ST9",27634,19980116,1231784
"UNITED ST0",22897,19980724,4376265
"UNITED ST0",6172,19980220,468032
"UNITED ST0",556,19980204,3159224
"UNITED ST0",13777,19980613,3610152
"UNITED ST0",16363,19970320,3843420
"UNITED ST0",19871,19960819,863088
"UNITED ST9",21712,19940318,4733996
"UNITED ST0",802,19940426,3546275
"UNITED ST9",8158,19960623,2598049
"UNITED ST0",20722,19931214,6079303
"UNITED ST0",23159,19920219,211980
"UNITED ST9",16780,19930225,595953
"UNITED ST0",17050,19970312,4439195
"UNITED ST0",18032,19920205,7383174
"UNITED ST9",3875,19921027,8348356
"UNITED ST9",25585,19980727,4793568
"UNITED ST0",29173,19931110,2093673
"UNITED ST9",29888,19961201,878812
"UNITED ST9",17674,19940227,4823068
"UNITED ST9",9221,19920404,4860791
"UNITED ST0",14203,19980220,8411536
"UNITED ST0",5578,19941219,4565528
"UNITED ST9",238,19940430,4185982
"UNITED ST0",18157,19980315,5352606
"UNITED ST0",8995,19950324,1496583
"UNITED ST0",23320,19920504,3161404
"UNITED ST0",23924,19951128,2495600
"UNITED ST9",22546,19930831,1398558
"UNITED ST0",29066,19971020,3172597
"UNITED ST9",6289,19930603,621420
"UNITED ST9",24001,19971023,3792349
"UNITED ST0",26008,19930926,1761853
"UNITED ST9",19753,19970927,1431221
"UNITED ST9",569,19930823,706858
"UNITED ST9",6274,19960924,1921163
"UNITED ST9",10144,19920102,1104273
"UNITED ST9",26809,19931113,1722644
"UNITED ST0",21547,19970208,3827726
"UNITED ST9",28225,19940330,6611616
"UNITED ST0",12952,19930421,4241905
"UNITED ST9",21155,19921215,4834945
"UNITED ST0",4453,19951122,181249
"UNITED ST0",14357,19971012,4616259
"UNITED ST0",16816,19950314,5096718
"UNITED ST0",28702,19950806,3411975
"UNITED ST9",18625,19940909,623494
"UNITED ST0",9778,19960723,3035938
"UNITED ST0",22958,19931026,6363671
"UNITED ST0",6811,19960417,1821415
"UNITED ST9",17257,19970401,5628680
"UNITED ST0",10018,19920623,1746569
"UNITED ST0",21979,19941108,3709227
"UNITED ST0",955,19950728,7687684
"UNITED ST0",15380,19930209,3908189
"UNITED ST0",23641,19920617,4815763
"UNITED ST0",15310,19951120,3028881
"UNITED ST9",15704,19960615,2922792
"UNITED ST0",15382,19920927,3101775
"UNITED ST0",22267,19960522,3310750
"UNITED ST9",27403,19920602,497043
"UNITED ST0",12967,19921111,4916268
"UNITED ST0",853,19940916,5783546
"UNITED ST0",2902,19920102,4146648
"UNITED ST0",10523,19930617,5841103
"UNITED ST0",5987,19940320,9244907
"UNITED ST9",17354,19950626,2709456
"UNITED ST9",4936,19930803,3859620
"UNITED ST9",4238,19930525,2336070
"UNITED ST0",19846,19941101,8460139
"UNITED ST9",9641,19941223,6149166
"UNITED ST9",17687,19940415,479019
"UNITED ST0",27163,19970901,6180987
"UNITED ST9",27163,19970901,5938209
"UNITED ST0",23902,19950524,5265373
"UNITED ST9",3556,19940901,1817386
"UNITED ST9",4405,19950321,5612107
"UNITED ST0",16528,19960402,3660000
"UNITED ST0",7018,19970218,5516982
"UNITED ST0",13093,19970129,2928151
"UNITED ST9",16067,19971122,4132773
"UNITED ST0",24433,19970205,6585562
"UNITED ST0",25085,19940901,1138110
"UNITED ST9",8885,19970509,4925088
"UNITED ST0",19924,19930407,440540
"UNITED ST9",3226,19920111,524776
"UNITED ST0",20173,19970720,1731429
"UNITED ST9",2987,19951028,7814690
"UNITED ST9",19324,19950204,2766108
"UNITED ST9",10666,19920904,163101
"UNITED ST0",26800,19960313,2602862
"UNITED ST9",15269,19980428,802181
"UNITED ST9",13729,19930719,2023476
"UNITED ST9",2806,19961026,4920114
"UNITED ST0",24317,19961231,1372747
"UNITED ST9",15283,19941016,8767539
"UNITED ST0",14911,19931122,4196874
"UNITED ST9",11584,19940406,2125402
"UNITED ST9",18788,19980110,5098878
"UNITED ST0",28030,19950812,1253184
"UNITED ST0",23929,19920715,2618907
"UNITED ST0",613,19921201,1061976
"UNITED ST0",17809,19921201,951580
"UNITED ST0",21506,19970608,5555714
"UNITED ST9",21506,19970608,1940881
"UNITED ST9",28130,19970315,585067
"UNITED ST0",21703,19980120,2551102
"UNITED ST9",19793,19921031,570510
"UNITED ST0",9053,19980626,464908
"UNITED ST0",11188,19971113,7656125
"UNITED ST0",15424,19961103,511556
"UNITED ST9",15580,19960523,6484508
"UNITED ST9",5563,19960823,5757194
"UNITED ST9",24001,19970306,5614856
"UNITED ST9",1292,19960202,1869482
"UNITED ST9",16769,19950915,3481659
"UNITED ST0",15724,19980103,1946870
"UNITED ST0",5287,19971220,3587580
"UNITED ST0",26698,19971228,2460097
"UNITED ST0",9385,19920112,3706974
"UNITED ST0",17293,19951211,647234
"UNITED ST9",29341,19950818,1882754
"UNITED ST0",23435,19980117,5013369
"UNITED ST9",11329,19960110,5411934
"UNITED ST9",15290,19950504,6291702
"UNITED ST0",2944,19970201,4932144
"UNITED ST0",15535,19921031,3526596
"UNITED ST9",26599,19931218,789194
"UNITED ST9",22858,19950420,4342479
"UNITED ST0",20821,19971117,3043824
"UNITED ST9",12304,19940907,4226251
"UNITED ST9",12571,19950727,5814046
"UNITED ST9",13483,19930218,201410
"UNITED ST0",12094,19921126,2064310
"UNITED ST9",14140,19920809,3413503
"UNITED ST9",2875,19920812,4519438
"UNITED ST0",9737,19921006,5173327
"UNITED ST0",5590,19920513,3723082
"UNITED ST0",27655,19920227,2572695
"UNITED ST9",14842,19930219,934066
"UNITED ST0",25285,19971209,935396
"UNITED ST0",23768,19920517,4462285
"UNITED ST9",7502,19970424,2514509
"UNITED ST9",26707,19940327,3537982
"UNITED ST9",5759,19960915,2007020
"UNITED ST0",20191,19950329,5740280
"UNITED ST9",12583,19920524,2376735
"UNITED ST0",4513,19920917,6498353
"UNITED ST9",14149,19971201,271282
"UNITED ST0",1220,19940817,5236654
"UNITED ST9",23657,19970808,766969
"UNITED ST0",14776,19940615,1588578
"UNITED ST0",2776,19971119,5194586
"UNITED ST0",10135,19980107,645306
"UNITED ST0",2782,19980503,1329435
"UNITED ST0",6949,19920304,819123
"UNITED ST0",6656,19980709,8206000
"UNITED ST0",28840,19941215,412179
"UNITED ST0",23455,19960313,5028319
"UNITED ST0",20656,19980102,4545351
"UNITED ST9",6482,19930126,5352034
"UNITED ST0",11135,19970920,7541874
"UNITED ST0",21343,19921102,5097411
"UNITED ST9",3076,19980118,4734752
"UNITED ST0",29987,19950812,3664170
"UNITED ST9",11608,19960118,7748471
"UNITED ST9",23107,19920708,1823679
"UNITED ST0",3166,19921103,574818
"UNITED ST0",17110,19960102,4389137
"UNITED ST9",5765,19961023,2303847
"UNITED ST0",29779,19980321,1082899
"UNITED ST0",25331,19930428,5162732
"UNITED ST9",25489,19930929,530068
"UNITED ST9",4318,19920313,4060378
"UNITED ST0",5522,19970527,2224288
"UNITED ST9",29131,19951020,6779357
"UNITED ST9",17552,19931003,6379245
"UNITED ST9",9872,19930718,5748013
"UNITED ST9",23369,19980522,6838161
"UNITED ST9",25759,19951018,3541200
"UNITED ST9",3631,19960318,1021117
"UNITED ST9",26432,19930424,1364530
"UNITED ST9",6718,19920113,3800348
"UNITED ST0",2917,19960412,2758349
"UNITED ST0",26653,19931219,1696294
"UNITED ST0",15808,19920131,3826862
"UNITED ST9",4907,19930204,1205944
"UNITED ST0",1364,19931216,2449540
"UNITED ST9",6569,19930823,239976
"UNITED ST9",21733,19980531,5271844
"UNITED ST0",19948,19960306,490844
"UNITED ST0",12200,19980522,5686365
"UNITED ST0",16717,19930930,2144851
"UNITED ST0",3547,19960124,2939022
"UNITED ST0",3547,19960124,367651
"UNITED ST9",4021,19951118,848070
"UNITED ST0",27772,19950928,1232295
"UNITED ST9",9328,19941116,4754761
"UNITED ST0",8522,19951017,7267614
"UNITED ST9",15683,19930815,4049529
"UNITED ST0",27286,19920828,4241612
"UNITED ST9",27286,19920828,3094445
"UNITED ST0",10568,19960430,2520322
"UNITED ST0",17807,19960709,6175833
"UNITED ST9",9713,19950629,1781036
"UNITED ST9",25369,19940108,7923214
"UNITED ST0",9919,19940907,2951058
"UNITED ST9",28148,19930722,2897569
"UNITED ST9",20161,19940917,1490067
"UNITED ST0",11690,19940616,5620279
"UNITED ST0",8740,19970114,3689400
"UNITED ST9",2137,19950208,5131254
"UNITED ST0",2470,19920810,7451645
"UNITED ST9",8482,19980725,4852094
"UNITED ST9",22409,19970724,4517969
"UNITED ST0",17975,19920811,407498
"UNITED ST9",8543,19960729,4677636
"UNITED ST0",26692,19950522,3970822
"UNITED ST9",1589,19930205,640991
"UNITED ST0",7928,19930207,419055
"UNITED ST0",5794,19921126,4382321
"UNITED ST0",11471,19970710,5448411
"UNITED ST9",10231,19970628,733700
"UNITED ST9",12179,19920731,1211943
"UNITED ST0",13943,19971114,3472875
"UNITED ST0",14974,19921105,218079
"UNITED ST9",8410,19960831,681218
"UNITED ST9",25667,19950422,819623
"UNITED ST9",14248,19951112,1723872
"UNITED ST9",5585,19940819,6484657
"UNITED ST9",3796,19931029,4429021
"UNITED ST0",29983,19971008,890673
"UNITED ST9",16808,19931015,1147413
"UNITED ST9",16808,19931015,4502900
"UNITED ST0",10549,19960930,5017632
"UNITED ST0",5948,19950523,4134888
"UNITED ST0",17881,19980728,6066774
"UNITED ST0",8231,19960211,153948
"UNITED ST9",4168,19960508,6167542
"UNITED ST0",19568,19961130,8417137
"UNITED ST9",19568,19961130,2934252
"UNITED ST9",24499,19980225,5705102
"UNITED ST9",15889,19970320,6210552
"UNITED ST0",25121,19970313,742921
"UNITED ST9",27004,19920603,1704456
"UNITED ST9",29120,19920312,5141557
"UNITED ST9",28946,19980123,3367961
"UNITED ST0",18824,19961204,2999972
"UNITED ST9",13150,19920323,6001203
"UNITED ST9",9316,19940712,7563967
"UNITED ST9",13405,19950312,3020408
"UNITED ST0",29096,19920421,8569482
"UNITED ST0",29245,19970922,4074852
"UNITED ST9",10438,19980428,4956763
"UNITED ST9",10681,19920827,7238642
"UNITED ST9",536,19960810,3776960
"UNITED ST9",5057,19950422,1438700
"UNITED ST0",18880,19920312,7166268
"UNITED ST0",1723,19970908,893432
"UNITED ST0",10651,19920603,4276624
"UNITED ST9",29116,19920224,6456967
"UNITED ST9",7549,19960709,530750
"UNITED ST0",25228,19950413,5124939
"UNITED ST9",25730,19960118,4272640
"UNITED ST0",8045,19970621,6253123
"UNITED ST9",29311,19940819,1997370
"UNITED ST0",15992,19951228,5821051
"UNITED ST9",13099,19970424,4392724
"UNITED ST9",26899,19971230,4109940
"UNITED ST9",15517,19980521,2571793
"UNITED ST9",28321,19940517,4628785
"UNITED ST9",20624,19920312,3613656
"UNITED ST9",18514,19940606,6264132
"UNITED ST9",20018,19960807,1953980
"UNITED ST9",16996,19920629,543739
"UNITED ST9",23662,19971201,2293946
"UNITED ST0",18145,19931125,1027352
"UNITED ST9",12682,19970101,5210068
"UNITED ST9",15895,19940609,336242
"UNITED ST0",10063,19951228,6099109
"UNITED ST9",18584,19940115,6901125
"UNITED ST0",28792,19930507,405784
"UNITED ST9",1858,19940801,4034456
"UNITED ST0",12463,19920221,5230548
"UNITED ST9",14191,19951007,2145500
"UNITED ST9",13369,19971222,5354364
"UNITED ST0",3034,19950702,4041300
"UNITED ST0",10765,19950318,3080160
"UNITED ST9",21784,19940211,2516845
"UNITED ST9",8123,19940227,489538
"UNITED ST0",16129,19980619,5220759
"UNITED ST9",4868,19961203,1444262
"UNITED ST9",9502,19940729,5859240
"UNITED ST0",26428,19941009,5347274
"UNITED ST0",19273,19960823,8696640
"UNITED ST9",17776,19921215,5285359
"UNITED ST9",24500,19940901,5362706
"UNITED ST0",24835,19930828,6954522
"UNITED ST9",22793,19980711,6435980
"UNITED ST9",19267,19970519,1673579
"UNITED ST0",18265,19940131,621372
"UNITED ST9",5012,19931025,5013887
"UNITED ST9",21506,19940305,3224774
"UNITED ST0",5392,19960802,3005717
"UNITED ST0",8476,19950827,3094392
"UNITED ST0",19204,19920927,4170088
"UNITED ST9",29278,19980513,6497346
"UNITED ST9",28117,19950909,649767
"UNITED ST9",23455,19950801,4445458
"UNITED ST9",10177,19940406,3223549
"UNITED ST9",3502,19980512,7709379
"UNITED ST0",6178,19931005,1036978
"UNITED ST9",15244,19920114,4140322
"UNITED ST0",15244,19920114,920192
"UNITED ST9",4540,19930112,7812961
"UNITED ST0",19594,19920916,1203624
"UNITED ST9",14165,19940610,1424570
"UNITED ST0",1402,19980210,4696785
"UNITED ST0",9041,19920628,4140163
"UNITED ST0",13394,19960611,2599976
"UNITED ST9",28927,19951107,2619432
"UNITED ST0",27586,19970203,849310
"UNITED ST9",22411,19931125,6868362
"UNITED ST0",23585,19920605,2333474
"UNITED ST0",6508,19931203,245646
"UNITED ST9",12472,19930330,3384883
"UNITED ST9",29426,19950818,517524
"UNITED ST9",391,19950609,5042653
"UNITED ST0",19792,19920810,3973104
"UNITED ST9",2491,19940623,8403187
"UNITED ST9",2570,19920915,939943
"UNITED ST9",24175,19960128,5289530
"UNITED ST0",7121,19940815,4404616
"UNITED ST0",23869,19970902,7389529
"UNITED ST0",27787,19980225,1549278
"UNITED ST0",25463,19951222,4325713
"UNITED ST0",23893,19960929,994643
"UNITED ST9",8185,19980625,2092383
"UNITED ST0",25714,19971102,319331
"UNITED ST9",24085,19921206,3744373
"UNITED ST9",21680,19960715,5740263
"UNITED ST9",18670,19950117,4204530
"UNITED ST0",15554,19960324,3409929
"UNITED ST0",22741,19920120,2992175
"UNITED ST9",22741,19920120,1336965
"UNITED ST0",19306,19960514,8541382
"UNITED ST9",27262,19940731,2781571
"UNITED ST9",22258,19920415,3076304
"UNITED ST9",28613,19940123,2228256
"UNITED ST0",22268,19970405,2144610
"UNITED ST0",28655,19951126,1534970
"UNITED ST0",4555,19960829,5206691
"UNITED ST0",9520,19940913,3682250
"UNITED ST9",17146,19941116,2323487
"UNITED ST9",8959,19950816,99363
"UNITED ST0",9535,19930604,3865201
"UNITED ST9",26701,19970228,4457439
"UNITED ST9",22768,19960831,4424142
"UNITED ST9",29198,19960507,448571
"UNITED ST9",1343,19950714,303600
"UNITED ST0",5513,19940917,3506997
"UNITED ST9",9896,19980311,142922
"UNITED ST0",1378,19970208,4467708
"UNITED ST0",14933,19940312,1534156
"UNITED ST9",14995,19950306,3355298
"UNITED ST0",18250,19961107,3051146
"UNITED ST0",2528,19930426,1332829
"UNITED ST9",2378,19930430,5057213
"UNITED ST0",3040,19930203,5344911
"UNITED ST0",10930,19940421,4405435
"UNITED ST0",8326,19930917,659048
"UNITED ST9",22295,19950506,3412861
"UNITED ST9",20453,19970714,6289161
"UNITED ST0",7294,19970508,4732015
"UNITED ST0",6896,19920330,4050655
"UNITED ST9",6959,19930601,4261471
"UNITED ST0",9169,19980522,621942
"UNITED ST0",11695,19921226,5908739
"UNITED ST9",20014,19960924,4217358
"UNITED ST0",9619,19951101,6146316
"UNITED ST9",8161,19950220,2454453
"UNITED ST9",22294,19970419,7486243
"UNITED ST0",485,19980501,3287462
"UNITED ST0",19864,19920326,3809216
"UNITED ST9",1693,19930313,359542
"UNITED ST0",4531,19940728,7588403
"UNITED ST9",23126,19940830,850781
"UNITED ST9",14719,19941221,3605797
"UNITED ST0",8266,19920830,4123458
"UNITED ST0",23800,19920722,6150582
"UNITED ST0",28678,19960309,1974955
"UNITED ST0",15007,19940514,4960727
"UNITED ST9",1957,19950726,2033549
"UNITED ST0",2431,19970101,2182779
"UNITED ST9",28550,19941009,7327297
"UNITED ST9",16738,19930222,5784755
"UNITED ST0",16433,19940808,3447050
"UNITED ST9",5192,19980504,6480010
"UNITED ST0",24113,19921123,5116385
"UNITED ST9",28229,19930114,1619190
"UNITED ST9",19583,19940311,4645301
"UNITED ST9",5468,19960601,7001809
"UNITED ST0",23974,19930203,4048133
"UNITED ST0",4126,19960129,280613
"UNITED ST0",3745,19960711,3495672
"UNITED ST0",8999,19930121,6650770
"UNITED ST0",9544,19921008,2727745
"UNITED ST9",7570,19980322,2839948
"UNITED ST9",19936,19980801,5198531
"UNITED ST0",8819,19930822,5062389
"UNITED ST9",25519,19920526,6075167
"UNITED ST0",8935,19951210,3410621
"UNITED ST0",1754,19980416,1561672
"UNITED ST9",22874,19930422,117930
"UNITED ST9",19750,19960603,4890520
"UNITED ST0",9731,19940115,1179338
"UNITED ST9",2285,19970112,111662
"UNITED ST9",25093,19920717,2569450
"UNITED ST9",18931,19950503,3397386
"UNITED ST0",4316,19950818,135166
"UNITED ST0",5135,19980618,849296
"UNITED ST0",25204,19930505,7095616
"UNITED ST0",21145,19970424,1810487
"UNITED ST9",16582,19930223,3526023
"UNITED ST9",7687,19920731,4208332
"UNITED ST9",24184,19941013,4610073
"UNITED ST9",9829,19920211,2557520
"UNITED ST0",10093,19960824,1342280
"UNITED ST9",8815,19970928,2973980
"UNITED ST9",13196,19961215,5576135
"UNITED ST9",14179,19961107,5755498
"UNITED ST0",24760,19970113,3589482
"UNITED ST0",6475,19920325,4874764
"UNITED ST0",14774,19951203,4323934
"UNITED ST9",27229,19980313,1318470
"UNITED ST0",1462,19961231,1686366
"UNITED ST0",17506,19940728,2567666
"UNITED ST0",22768,19980307,5477435
"UNITED ST9",22646,19940929,1228700
"UNITED ST0",18829,19970125,3110786
"UNITED ST0",12406,19941022,249770
"UNITED ST9",3985,19960118,3744570
"UNITED ST0",27733,19940427,1283325
"UNITED ST0",7187,19921018,5319694
"UNITED ST0",22441,19920817,4146961
"UNITED ST9",13697,19960521,7566135
"UNITED ST0",17167,19950617,4674257
"UNITED ST9",13019,19980607,6420574
"UNITED ST0",8488,19940819,4515952
"UNITED ST9",26989,19980408,2703050
"UNITED ST9",9052,19961222,5780727
"UNITED ST9",14342,19980611,4767133
"UNITED ST0",10315,19980403,3694583
"UNITED ST0",19408,19930217,962270
"UNITED ST9",19891,19980414,3498792
"UNITED ST9",27035,19940205,4519940
"UNITED ST0",21547,19960128,6247732
"UNITED ST9",10000,19930927,8936526
"UNITED ST9",23338,19960220,5157330
"UNITED ST0",2137,19941120,3042926
"UNITED ST0",22741,19960117,787678
"UNITED ST0",22954,19930818,5547760
"UNITED ST9",27475,19920522,4674533
"UNITED ST9",11584,19920830,1117325
"UNITED ST9",2248,19950514,4846867
"UNITED ST9",13418,19970918,3567754
"UNITED ST9",19057,19921118,5397100
"UNITED ST0",18935,19921106,4112673
"UNITED ST0",12385,19941229,8661780
"UNITED ST0",9703,19960614,6276910
"UNITED ST0",20848,19950319,1915604
"UNITED ST9",8468,19950615,4797501
"UNITED ST9",26269,19980727,7345735
"UNITED ST9",25060,19960208,3059920
"UNITED ST9",13357,19940403,3394029
"UNITED ST9",24643,19940315,2104724
"UNITED ST0",7268,19941018,4709603
"UNITED ST9",23972,19930812,2466259
"UNITED ST9",9871,19950206,3591252
"UNITED ST0",8989,19950411,6059511
"UNITED ST0",8224,19970906,3838148
"UNITED ST9",23872,19970523,2881947
"UNITED ST0",13174,19930202,1337630
"UNITED ST0",15287,19940822,1449905
"UNITED ST9",824,19940723,6101822
"UNITED ST9",2389,19940426,2657249
"UNITED ST9",18412,19961120,2063815
"UNITED ST0",9850,19960530,1851800
"UNITED ST9",8263,19920815,3592088
"UNITED ST9",18239,19970620,2819688
"UNITED ST0",7364,19941108,988111
"UNITED ST9",14804,19980416,6766468
"UNITED ST9",6863,19941107,6383155
"UNITED ST0",25220,19920515,1851928
"UNITED ST0",9356,19970911,5569952
"UNITED ST0",24025,19940913,3860651
"UNITED ST0",17996,19930204,2041996
"UNITED ST0",4654,19940724,6559897
"UNITED ST9",5905,19920412,4056363
"UNITED ST0",2309,19931003,4571483
"UNITED ST9",922,19940413,651632
"UNITED ST0",11173,19930607,1156752
"UNITED ST9",11173,19930607,4251670
"UNITED ST0",13289,19960731,3151283
"UNITED ST9",7408,19951212,3459614
"UNITED ST0",13771,19950703,2544099
"UNITED ST9",15790,19950326,4156170
"UNITED ST9",17665,19940614,4054557
"UNITED ST0",803,19930221,303262
"UNITED ST0",3469,19970917,4732354
"UNITED ST0",1099,19930112,2955869
"UNITED ST9",28807,19940330,7399727
"UNITED ST0",14455,19940606,6505828
"UNITED ST9",19453,19941010,3422626
"UNITED ST0",19681,19931226,2658685
"UNITED ST9",10111,19940624,2434392
"UNITED ST0",14590,19950724,5632344
"UNITED ST0",7754,19970315,7749561
"UNITED ST9",1139,19980722,1357044
"UNITED ST0",14552,19970223,2218412
"UNITED ST9",14897,19930713,5012789
"UNITED ST9",5531,19920915,4887580
"UNITED ST0",21260,19920310,3719805
"UNITED ST9",11290,19960620,3890779
"UNITED ST0",15674,19940411,3857534
"UNITED ST0",21151,19950329,5064232
"UNITED ST9",10966,19950619,564870
"UNITED ST0",21121,19960926,3959560
"UNITED ST9",4349,19930710,1887053
"UNITED ST9",29467,19970512,1542833
"UNITED ST9",7999,19970910,3372929
"UNITED ST9",28385,19931112,3163477
"UNITED ST0",24334,19930927,2008545
"UNITED ST0",16577,19940129,7740839
"UNITED ST9",12122,19950720,1829425
"UNITED ST0",583,19960604,3826132
"UNITED ST0",18179,19941227,5682248
"UNITED ST0",5617,19921203,4907168
"UNITED ST0",5014,19970207,4454962
"UNITED ST0",18391,19960331,4477694
"UNITED ST0",6380,19950215,5983391
"UNITED ST9",4099,19960828,2956291
"UNITED ST9",18050,19940823,1853689
"UNITED ST9",26140,19951028,1955481
"UNITED ST9",4642,19951230,8009943
"UNITED ST9",22696,19950831,6648702
"UNITED ST0",14369,19980423,2604487
"UNITED ST9",15397,19951223,2042851
"UNITED ST0",12586,19940402,1034201
"UNITED ST0",3152,19920630,3372892
"UNITED ST0",16507,19950706,3863611
"UNITED ST0",20467,19970507,166265
"UNITED ST0",2131,19960310,2380136
"UNITED ST9",3385,19940823,8372414
"UNITED ST9",8059,19961226,7637644
"UNITED ST0",8788,19941110,3370274
"UNITED ST9",9863,19930222,3233166
"UNITED ST0",24754,19960909,2448015
"UNITED ST0",8528,19940522,930049
"UNITED ST0",26071,19971213,3914465
"UNITED ST9",17314,19970808,2905204
"UNITED ST9",19273,19980412,4762128
"UNITED ST0",21433,19920524,2670370
"UNITED ST0",5503,19961116,350011
"UNITED ST0",12265,19960819,7573922
"UNITED ST9",25180,19930815,5563719
