"d_year","lo_partkey","lo_revenue"
1992,24344,126834
1993,185705,1955444
1993,181180,1392342
1992,149642,7392466
1992,31822,7292383
1993,123389,5173547
1994,24630,6283814
1992,186528,645808
1992,8000,1569024
1992,63309,1526760
1997,199811,9362969
1994,75959,7904270
1997,55054,3269322
1997,89527,4090054
1997,105242,1621412
1996,154536,6656368
1998,78772,866631
1998,112115,892671
1996,133520,2561754
1992,84626,2270974
1997,19426,2505172
1994,84495,869940
1994,97102,3304993
1996,55017,373251
1995,196716,6199468
1995,190848,7392796
1995,164875,3538322
1992,167913,4813611
1994,130121,4190076
1997,153779,1022685
1996,66279,4027203
1995,134189,5813774
1995,93681,7241316
1996,113099,5071130
1992,156229,2544735
1995,63225,1280901
1995,175841,6900624
1995,9673,3290370
1993,32412,3791236
1993,140743,1658878
1993,161721,8735328
1993,102985,4091262
1993,81848,1346762
1996,185670,1702999
1995,73036,383431
1994,106430,1307151
1998,118411,2701584
1992,31441,3705588
1992,172625,458357
1992,85277,1363251
1993,124049,2839263
1998,61155,3633068
1993,35363,4419617
1993,26200,3829080
1992,8864,3368434
1995,145009,4105330
1995,153907,2027570
1997,55370,2597725
1998,96043,4535409
1998,107009,3657600
1996,96572,4517481
1997,49929,4092287
1997,19747,7130313
1995,66116,2597064
1994,25612,4914201
1998,123019,1021169
1992,139122,1875208
1992,45629,7326706
1992,70583,5633281
1997,50613,2845770
1997,39344,5012726
1995,71190,3755288
1995,80064,3990397
1995,21103,4145556
1992,172111,4291139
1997,52361,6238460
1993,807,1460169
1993,153000,1550016
1997,88153,3389215
1997,51699,7758243
1997,104224,3216708
1997,88642,7664008
1995,32152,736137
1996,188564,6028538
1997,63994,3418650
1993,102928,1892301
1996,100732,2425822
1997,142067,332718
1997,88983,2997409
1994,55352,3601749
1994,76196,426677
1995,193310,4260449
1995,176028,3029430
1995,95335,2426521
1995,88358,605857
1997,66573,2802017
1996,96773,5606631
1996,79517,4639181
1992,176613,3041298
1992,112484,5185303
1992,103230,351470
1994,103985,8974277
1995,166726,1179609
1995,9500,3628053
1996,188422,549792
1994,42859,2540608
1994,171919,6988094
1994,40967,9539800
1997,82042,3932313
1997,78942,3688204
1995,115383,1820690
1997,108363,134393
1993,122558,1580550
1993,29854,2434955
1993,92536,5041091
1993,85536,4820207
1997,11274,813095
1997,77269,3028411
1998,26487,1696176
1997,22253,5641200
1997,23715,3578942
1993,97781,3143104
1997,124989,7040874
1996,126316,5617567
1997,127572,2559312
1997,52182,3001040
1995,79524,2041780
1996,85818,3066477
1996,99603,1604202
1998,139983,5267839
1997,72990,5653411
1998,82071,574976
1997,51508,3283875
1997,82016,1976059
1996,95618,2660842
1996,12781,1930909
1995,58273,2194123
1995,179684,8042380
1994,79175,1932080
1994,58138,2344622
1992,70201,231897
1997,68903,4305370
1992,17886,1477377
1992,6007,3990723
1998,36518,7055828
1998,143006,3323232
1993,88319,5712944
1993,21926,4342612
1993,103714,1700532
1997,125881,3991099
1997,44183,5136559
1996,88653,4875700
1996,43627,2827116
1993,100915,4322292
1993,194720,5456863
1995,130923,1102010
1995,70379,496568
1993,76604,6524716
1992,4687,7640064
1997,159147,119407
1997,172795,4258561
1996,198652,4395882
1996,181275,2804766
1997,84357,4459988
1997,176595,1088205
1997,144925,3439480
1997,158886,4107586
1997,53655,159256
1997,168961,5828015
1994,113961,8689824
1992,183464,7273062
1992,181205,4141564
1996,44530,4989809
1997,165174,570018
1994,65792,7256157
1995,108170,1007335
1997,47001,1604016
1996,41232,527953
1992,51501,5519500
1998,31391,1523393
1998,183083,212226
1992,167724,6638322
1997,43206,4017603
1997,152925,4509657
1992,179140,2072538
1992,3580,5612383
1993,137236,3507748
1993,118168,3416140
1996,40211,221032
1998,98444,6576083
1996,146791,2021569
1996,77040,3417254
1996,30886,5516047
1998,94842,8100464
1993,130609,2675827
1997,60215,5582247
1997,18792,6158844
1996,102340,5315666
1996,15357,4660618
1996,150316,1606780
1993,117900,2577657
1993,84326,117928
1993,189403,4533911
1995,174976,8753539
1996,28703,2878318
1992,122253,4947970
1992,103701,2822983
1998,12984,2469867
1998,186282,2950011
1998,126205,1108080
1997,109233,4043458
1997,53005,948420
1997,10713,7173550
1997,45331,2910032
1997,39654,5278168
1996,102773,1598193
1996,30949,5132236
1998,25200,1687800
1997,190466,3623438
1996,19948,8069500
1996,69647,6256396
1994,112475,1325335
1994,123823,1030525
1992,176659,3165825
1992,100220,5979078
1996,14977,3519064
1992,44667,4332142
1994,152330,1094805
1997,186150,3639225
1995,39107,4667698
1998,130917,192843
1998,35992,3053936
1995,187114,3567296
1994,168872,3392640
1995,14876,7990861
1995,196406,4954915
1995,190609,164861
1998,77167,1109835
1998,35277,712814
1998,199101,1419718
1997,21474,1230804
1992,143164,4311975
1992,145048,1005596
1994,167654,8016002
1996,35053,3389011
1997,58729,4759370
1997,105133,4056295
1996,4229,448755
1996,183289,6586944
1993,92999,8521733
1993,25141,1055478
1993,133656,324412
1994,127516,2963539
1994,163558,3972797
1994,140067,4627510
1994,58747,1688682
1992,92138,3186966
1998,100325,1993281
1996,15896,5682087
1997,168246,1159159
1997,150597,3486300
1994,139615,5837464
1992,58687,4515745
1992,37989,183063
1996,22394,2103591
1996,159785,7792350
1995,27497,6980001
1995,127450,5708866
1992,1565,3660533
1994,117458,2357769
1996,60681,5573503
1997,125545,2429625
1996,176467,1815108
1993,162023,898396
1995,18352,2561025
1995,146976,7149175
1995,187922,5919214
1997,191196,4714976
1996,174086,3308548
1996,20668,5547600
1996,166482,3677640
1994,66302,2917090
1998,189786,5514793
1998,119321,5610579
1992,152085,4052553
1992,140772,5773672
1995,84977,4057353
1995,4181,2623965
1992,177216,501765
1997,165476,1122190
1996,97788,2800103
1996,178864,3322290
1997,8827,3572317
1994,132719,3783693
1994,196535,5827825
1993,34437,4251433
1995,87840,2149539
1995,182568,3558607
1992,131332,2181328
1993,83178,3266371
1996,152205,2514400
1996,66169,211139
1996,153911,182736
1994,67238,584536
1992,65651,6382534
1994,174989,8173360
1994,38383,729401
1998,52354,3072535
1998,597,5810649
1994,55238,354389
1994,176048,4591703
1998,179815,1515848
1996,133018,879695
1996,25965,8532011
1994,171971,6143210
1994,114133,4053957
1994,195324,4470858
1993,90469,3021082
1993,99541,4393620
1993,182944,6287567
1998,70054,1382467
1992,168512,5855789
1995,193647,172323
1993,80627,1736229
1996,141302,6516348
1996,183376,3502488
1995,114354,3716438
1998,57649,1831569
1998,31415,5198489
1997,172324,4496150
1996,27671,4156542
1996,150383,2270473
1992,825,2343663
1992,54820,516472
1997,70334,5204276
1996,153210,4888622
1994,13956,1243516
1994,155253,2166462
1994,121356,3509487
1995,128650,1510785
1995,134657,3014520
1997,123707,1730700
1993,51666,6234461
1995,51279,3358637
1995,192618,1950095
1992,174048,4263752
1992,18670,3841404
1992,51178,4928827
1994,8590,5727610
1998,131546,7335561
1998,72619,5271412
1992,152488,2692759
1998,30335,1457660
1994,72593,1409031
1995,52145,1846486
1993,78345,1760042
1995,164869,1895182
1995,159601,1139171
1994,121662,7280145
1994,167624,4144469
1994,49487,3734848
1992,121439,3148687
1992,107181,228130
1994,80728,4757076
1994,178795,8904250
1994,146445,5900136
1994,84466,696220
1996,152983,1197156
1992,101947,5104273
1997,19411,399123
1994,76610,4331445
1994,61951,3634605
1994,61970,4685027
1997,80985,8009402
1993,170064,5167911
1996,180532,2580048
1993,109096,895122
1995,116536,3356569
1995,193061,4830895
1995,89546,2598133
1995,198747,3122992
1997,171895,1789869
1997,23991,4272342
1997,156365,1755379
1996,67545,1173731
1992,21409,3033312
1992,132662,169466
1996,101270,739879
1992,134200,5009617
1998,77946,5425510
1997,134182,1945888
1997,184888,1686812
1992,106764,4660640
1995,64040,1461882
1995,33977,5450086
1996,112004,3698240
1995,170349,1067343
1996,187838,3549304
1997,87484,1915866
1997,14455,4535618
1996,146362,2595607
1993,8313,2442620
1995,24407,242314
1995,174960,3355649
1997,173184,3258610
1995,35169,3776227
1995,36846,7017258
1996,88213,5021057
1997,34626,2982344
1994,43398,4225378
1994,132813,7540133
1993,184443,2084955
1996,2155,1046578
1994,149424,6930967
1994,133937,3153488
1992,172430,3028898
1995,180516,3033369
1993,18775,2300139
1996,148625,3502886
1996,129884,3221060
1995,51813,2970175
1996,134711,2878675
1995,76509,4679325
1994,73358,1011826
1994,33713,3952104
1994,70596,6294558
1998,7395,4000942
1993,105852,4765385
1992,106074,2799541
1992,124502,7107384
1993,142216,4562269
1998,61643,7307530
1994,134944,2493464
1994,416,2215518
1994,192971,6208421
1994,158255,483276
1998,73995,3701701
1998,17761,4834828
1996,179800,349642
1998,138904,8305897
1998,147627,6385326
1998,154021,5004218
1994,178362,4241860
1996,80644,7252392
1998,38980,4179538
1996,96641,5083234
1997,146847,1799148
1997,77302,120254
1993,46271,2312813
1994,60227,2210603
1997,37054,1090155
1993,60191,214121
1996,10515,3934407
1993,167033,3762102
1996,116137,3881435
1996,25907,2969298
1997,70739,5300163
1998,180460,1109131
1996,149379,1819743
1996,128272,988205
1996,181127,1817012
1994,179873,5749249
1995,77821,7153907
1998,83523,858716
1998,166857,2856917
1996,82060,4456890
1992,160331,125219
1996,34390,1271414
1993,158355,6218740
1997,36266,2765198
1994,70466,5671144
1997,23436,3160674
1995,23422,4129093
1992,57871,3196864
1994,112072,2071657
1996,80792,8509392
1998,39909,4662925
1992,6075,794666
1995,116509,4379710
1996,148691,7045744
1995,1994,6876755
1994,10434,6060690
1994,71482,3042133
1993,117425,2998791
1997,33497,2660711
1997,174180,1204012
1997,28490,4723571
1997,14135,1221187
1996,186825,5808109
1996,112195,5915231
1992,63988,8081197
1992,45906,2611179
1995,51857,4444344
1995,87789,3207087
1996,159893,7198352
1996,111294,1840458
1998,60814,505820
1998,115880,1194404
1996,111253,250321
1994,58875,3594385
1994,28747,2069538
1993,68335,3401691
1996,7481,1943872
1997,135833,4216080
1997,196003,3340960
1994,81499,5993023
1995,42788,1246161
1993,19861,7123440
1997,24584,2837638
1997,170181,4804531
1992,43924,7198963
1997,66522,4909138
1997,148691,495811
1996,138037,2341415
1992,45244,3649777
1992,685,1355756
1998,93084,2533292
1992,120830,5045362
1992,39555,3288010
1992,192882,4269690
1994,52866,6838913
1992,61431,4177290
1995,118949,6681156
1995,166337,3195382
1995,42864,8130870
1992,159718,3967848
1994,54801,3876806
1997,160855,8812910
1995,168867,7096862
1997,164374,1832483
1995,7489,1575229
1995,34600,3894814
1992,186956,3203345
1992,165295,1001173
1992,10207,4351494
1992,189466,4927697
1995,40030,441363
1998,18835,6831167
1998,10378,3787807
1998,21499,1079572
1992,151450,3825694
1992,44331,4435597
1992,150055,1910631
1997,156763,4569417
1998,113125,4127961
1993,133704,1155570
1993,162295,1482160
1993,188577,2121936
1993,9988,2254800
1995,87637,1813087
1993,47103,888384
1998,198725,3118561
1998,159535,4933475
1992,143142,1763488
1997,170868,2617461
1997,173602,2205089
1993,27046,4028385
1993,60956,3381499
1992,156578,2883381
1996,83455,3745723
1995,170749,5277246
1995,169747,7521303
1993,160491,6690024
1997,98693,3383380
1997,93638,6665208
1994,165939,5407296
1995,9590,4849674
1998,103055,1180783
1997,88092,1093051
1997,125187,112732
1997,42425,1706540
1993,81777,3397943
1993,139778,1635993
1994,12115,4779142
1997,57505,3369600
1995,112534,6687195
1997,78519,3908501
1993,92582,3590042
1996,63803,7971801
1996,128970,1745100
1996,137633,1134357
1998,43375,2159490
1997,154055,2001835
1992,155477,2881043
1992,32120,4839752
1997,33015,3602438
1993,32678,2546469
1996,46504,2349810
1997,20283,2858993
1997,24258,5213722
1997,46185,658346
1997,16755,7542936
1993,125611,5076764
1993,115123,4967893
1994,182025,3146150
1997,189662,5549258
1993,165544,6727877
1993,72065,3339333
1997,154223,581135
1997,13839,5205905
1997,188794,2635906
1995,57682,2180774
1992,172841,7463976
1997,27170,548585
1995,6021,2202599
1995,188647,1515213
1994,193216,4799563
1994,163048,1066598
1992,163841,525735
1992,74024,91817
1992,105407,6306366
1995,157633,6065980
1996,37337,122335
1994,163603,5169793
1992,74879,183533
1994,115549,1084226
1992,164815,5301064
1992,36614,5656625
1996,13556,5584290
1996,53990,6094408
1996,194507,6995352
1992,72077,3084265
1994,113711,1603980
1996,130121,1800351
1995,104204,5195260
1995,172313,515335
1995,67928,8372382
1994,79399,4813337
1992,111276,3388094
1996,103148,2647622
1997,173763,2935142
1995,185431,6557043
1995,124037,3123672
1995,81427,3802734
1995,138999,7336764
1994,32479,4988134
1994,112294,248195
1994,110676,5060010
1994,122605,2526035
1993,127714,1097277
1993,77745,7611065
1997,146981,3275187
1996,58638,4853755
1997,194623,3555473
1992,27401,2988900
1992,135792,5439503
1994,53773,7615055
1994,94766,3847260
1993,2980,3796087
1997,58130,1550585
1996,22315,5291974
1994,102291,3103896
1994,132975,9248709
1995,98155,2190985
1995,148347,1883709
1995,118300,922810
1992,106353,2569171
1992,2361,5578997
1992,101890,7728370
1996,184426,5558345
1992,105420,1037705
1993,155566,5428982
1995,134811,5149809
1995,162333,4063200
1995,138477,1970111
1995,37683,2001539
1992,160818,3381858
1992,141401,4154112
1994,78999,1744587
1994,117384,1160342
1992,162944,2889993
1995,59978,1329447
1993,25123,2594097
1997,11453,5090762
1997,198683,3566923
1994,56840,6657292
1992,54635,6013570
1997,196489,3957358
1994,129031,3180090
1994,103765,2253400
1997,83078,2037254
1993,151144,5564571
1993,36273,4875776
1993,162873,371687
1996,57676,3010853
1993,15497,1522664
1993,196743,3390640
1998,90209,2647833
1998,129928,6907541
1998,29481,6629256
1998,77557,2140697
1998,87733,1471224
1995,128651,2030696
1995,28563,6365978
1997,100511,7258271
1994,67782,4934379
1995,167034,545009
1995,136066,99185
1995,125755,801337
1992,182208,4064130
1993,108518,1544828
1993,17817,7910733
1994,168359,3815306
1994,195548,591674
1998,3448,2973168
1998,135142,5421906
1998,46502,3091099
1998,74585,1844983
1992,149213,479639
1993,68557,4729205
1994,135610,3712496
1992,4441,3706687
1995,121702,8273760
1992,99025,1806371
1996,181363,3322028
1997,12797,502678
1995,85123,2650623
1995,52513,439653
1997,43684,7412454
1994,39023,4155926
1994,146098,3432270
1996,64295,3526012
1997,60074,470501
1995,198908,9344126
1992,101932,4314597
1992,134332,2840600
1996,129712,1901947
1993,35655,2171237
1993,85721,7782643
1992,170296,1502919
1992,151750,6421437
1992,150987,7854374
1992,15692,1929228
1996,139840,4895103
1994,163988,2240762
1997,23375,4237879
1995,76776,4930542
1995,56431,1021148
1996,131443,2264739
1995,84970,918835
1993,186986,3855742
1994,97906,3655488
1994,25576,4558766
1997,36324,1855191
1997,110216,4046493
1993,108105,5017854
1993,108958,1479146
1992,120650,6665893
1997,73208,4084589
1995,169258,483119
1998,148128,588060
1998,182340,2112174
1998,126150,3422596
1993,156602,4644080
1993,110715,497004
1996,150011,1659419
1997,162494,2689614
1994,59593,2802424
1994,174094,2492704
1993,157770,8773296
1996,41553,3288010
1992,125519,1686604
1992,99746,4572093
1994,157768,7131418
1993,45835,4229471
1994,141485,4533645
1997,78775,3298841
1994,142702,1587677
1994,110,1414154
1994,34251,4385425
1995,152613,4597083
1993,14898,6716757
1993,176289,5373742
1993,8506,4119024
1993,159237,3167986
1992,41795,1667318
1992,165612,6636625
1993,166349,5853846
1993,14671,5651327
1997,39103,4144431
1997,83095,2060229
1993,85027,4007599
1996,189083,229727
1996,107316,5002111
1994,140370,5518777
1997,139906,6265798
1995,10477,1480430
1995,114263,5464118
1998,106101,3575933
1998,48994,6606166
1998,173997,4815051
1998,36897,3170795
1998,34511,3804582
1996,25631,5644340
1998,49631,3527966
1996,167854,2398468
1992,18467,892236
1992,174089,2812327
1994,88543,5528859
1992,74815,3420326
1997,120656,7092229
1992,103539,4535038
1996,56884,2345281
1996,11474,872846
1998,85217,1327239
1992,60112,2508737
1992,22481,4673588
1995,455,5736264
1995,46523,6271911
1996,57257,2010798
1998,113760,666933
1995,115061,1272978
1992,73658,3553733
1992,153830,875980
1996,131553,4392372
1997,73801,6325387
1993,153406,919422
1993,77948,7264645
1992,11946,8461058
1992,45300,2926455
1994,104569,424861
1994,79035,2357619
1996,18534,6614821
1995,58824,5191571
1995,164122,5288909
1996,71490,6649779
1996,116803,327564
1992,7987,8629738
1995,174595,8347950
1995,74239,5241153
1998,101546,5431865
1998,80763,1726322
1995,109652,822516
1993,184436,2873612
1995,128462,3890100
1995,57095,721733
1995,180271,524292
1996,135225,2812811
1995,143448,2953051
1995,125445,5562674
1995,186637,491234
1996,33468,3942306
1996,7317,5519189
1996,168792,184218
1992,88368,3092500
1992,112507,5318250
1994,105348,124507
1994,118159,1730410
1997,146912,9214712
1994,15036,684741
1998,12608,6568992
1998,69338,2917960
1996,36681,480450
1996,113180,4352720
1992,129385,2100354
1993,187982,3696984
1993,165237,2635713
1996,114307,2259423
1995,191373,3233328
1995,196850,2303123
1995,154142,5392199
1995,133515,4803478
1996,111581,6956389
1996,130469,3673677
1996,181751,5454264
1994,47141,990207
1992,36565,5111310
1992,141801,3101432
1992,18257,2165985
1992,186298,4111341
1994,41260,5250707
1998,124014,1623447
1993,190753,8311625
1995,145705,787815
1996,179873,7342791
1996,178660,3758982
1994,75192,3249456
1994,12665,851936
1998,140480,1937091
1998,45755,7993525
1997,26243,1718782
1998,25181,3257700
1993,111972,4761528
1993,108977,1807232
1995,159485,2389310
1995,29846,2812930
1993,51587,5180398
1993,106970,6573425
1997,123072,5475350
1998,69115,4722383
1992,161363,2677796
1992,15631,5524562
1992,107938,708318
1995,97947,6466925
1995,75574,3306782
1992,93697,7075537
1993,33393,3024169
1995,98770,6240220
1992,146274,3683553
1993,86820,2825866
1993,158674,644553
1993,141551,7883122
1993,58710,150183
1997,199824,7502898
1996,142428,2349731
1993,92904,3704645
1992,11379,2206532
1992,45715,5463735
1995,194190,513676
1995,146415,1972903
1997,150381,5247439
1998,162239,3091722
1994,71932,942445
1997,143361,800485
1998,146587,1535565
1995,3151,588215
1993,161313,3199393
1993,157129,4845300
1993,103606,4394208
1993,98275,811072
1992,132909,2272023
1997,74085,3722666
1997,91209,3723020
1997,136982,3682619
1997,156205,4771119
1992,167011,2229324
1993,92367,5981184
1993,9327,5516459
1992,49109,2792325
1998,176050,2353444
1994,26823,3184672
1997,161113,4644779
1997,122310,4700389
1997,47078,100456
1994,86980,9541819
1992,173991,759916
1992,5176,1070358
1992,156261,5880248
1997,169786,3884147
1995,116587,1640462
1995,87756,6493725
1995,103311,3229259
1992,133774,7231080
1992,6102,1100845
1995,117442,814367
1995,1521,1655813
1995,69073,1259862
1995,81723,7200737
1995,101962,4477828
1995,92121,2720465
1993,28801,1556820
1993,52982,9386587
1994,27747,6109451
1995,189887,1937342
1996,183573,2464976
1997,5020,3738930
1998,189579,7591993
1992,63355,3746750
1996,127313,398072
1996,120835,5879269
1996,64619,5016876
1997,146826,5225167
1997,171492,4596660
1997,85683,460555
1995,38970,7254086
1995,37361,771225
1995,10260,5734274
1995,26768,5397810
1995,186034,2721672
1996,159789,7949754
1997,129685,4873120
1997,20684,1676890
1992,65787,1700196
1994,8380,703455
1994,171124,4409992
1992,170844,187654
1992,54732,310358
1997,196771,6286913
1993,113943,5886475
1994,17236,3148317
1994,14176,1853289
1997,118199,1965761
1997,166601,7445834
1994,27957,6158131
1996,179728,3262934
1993,156857,6028627
1993,95066,2310988
1997,59943,2825865
1992,157543,2256761
1996,190357,3438903
1996,43177,3584544
1996,13711,6043921
1992,150501,1489440
1997,150611,5350384
1997,194110,4930830
1992,160757,2617560
1992,57666,6257585
1996,25909,5229465
1996,40586,305316
1998,38272,3526726
1994,175289,4911408
1995,181994,797180
1993,19451,4637602
1992,47568,294018
1992,59048,1482362
1992,37594,2037014
1992,186972,5003297
1996,60620,5576427
1996,83808,7747743
1992,146308,5839741
1995,19790,7694055
1998,77207,5624950
1998,126754,4583650
1998,142820,6128677
1995,151787,172845
1992,67770,5333216
1995,198653,2574925
1993,180824,5720174
1993,92565,1923586
1993,187322,1913856
1996,194138,4541631
1995,19715,6146509
1995,97127,4757275
1995,173867,2134946
1996,69704,1258622
1994,130509,5583766
1994,114599,150063
1998,24616,3401666
1992,130669,4330733
1995,177632,7623240
1996,45203,4960224
1996,112092,4570932
1992,128980,7087681
1997,180102,666704
1997,166585,2779609
1995,183453,1714678
1995,153101,678610
1996,137571,945839
1993,44081,4510352
1993,64942,6521734
1997,93540,3340050
1998,74871,7553300
1993,20158,3555738
1993,180131,1138462
1997,130818,1756369
1992,121782,7197082
1995,19444,1014399
1997,39293,4468283
1998,23928,7578056
1997,138281,1560708
1997,10674,2613120
1997,193288,5880108
1997,183747,6330698
1992,96611,1575457
1995,181719,6158428
1995,147279,4201623
1993,98882,5345460
1993,26996,353830
1995,87869,178258
1993,70619,6452226
1992,3781,1684780
1992,172330,1649140
1994,123400,1850420
1994,174311,3403706
1995,122818,524630
1996,66198,5529902
1995,181606,2855419
1996,80763,2008811
1996,153365,3404064
1995,132143,1512405
1995,125336,680665
1996,129582,599507
1995,108390,4706980
1995,12202,2339820
1993,157116,2455319
1993,124592,4413290
1998,59098,4709335
1998,17770,2531655
1998,173817,5445532
1998,16165,2936430
1998,171022,711556
1997,45562,5614153
1995,53181,762168
1992,66920,5675855
1996,199818,2819180
1997,79574,1180713
1997,192521,5970024
1992,32077,726530
1992,114754,7529568
1996,9657,4652950
1997,49604,5460904
1992,28147,2445943
1995,12975,1110126
1997,26061,898224
1998,24804,5200230
1998,70011,2950878
1993,23300,1669804
1993,165836,6896035
1992,80240,2053663
1993,117593,4261621
1995,116209,771876
1995,113277,5935242
1992,136635,942799
1992,13874,2735441
1992,177993,5705577
1993,133843,8029121
1993,147774,2798238
1993,41527,6125196
1994,79072,3994066
1998,46481,3661486
1997,147932,2732303
1997,29386,847104
1997,32924,1554242
1997,43320,495221
1997,23739,4639016
1994,107144,2072052
1995,105993,8531689
1995,150584,784598
1993,33860,6239045
1993,83774,8085742
1993,2684,5386778
1992,95218,5944729
1994,199317,4907514
1994,83290,2664995
1994,116853,8429283
1994,143388,1803538
1994,30326,121863
1994,182184,2978055
1994,84081,2713823
1994,86805,4741102
1992,11212,3818914
1995,143704,7471417
1995,21501,2648695
1994,111340,4021587
1996,99984,6221761
1997,183568,6024890
1997,38871,1346543
1995,74146,520865
1993,55224,5147295
1994,17058,2242615
1994,89680,3172392
1997,41254,4335171
1995,137621,482658
1995,54571,2746026
1993,875,887935
1996,194205,3783270
1995,51420,3724776
1995,2046,2229790
1997,192821,6751956
1998,63976,8660026
1994,82667,4807109
1994,173633,3641948
1994,43106,4782846
1994,81886,5603640
1993,198749,6600127
1993,179579,2026772
1992,126008,4665408
1992,3465,260007
1992,100417,4306091
1992,145456,2822726
1994,128911,5288194
1995,95372,5835935
1992,170517,7013619
1992,75267,3689512
1992,27392,1535769
1992,133317,3175929
1992,55366,5835125
1992,126650,1659883
1992,198795,1704411
1998,12702,2790201
1997,178815,5459854
1998,49775,6726603
1998,32283,5347232
1998,134650,475071
1996,31559,2891667
1993,80351,2628084
1998,177291,1618687
1998,127193,2331783
1998,118925,6191385
1997,113784,6319196
1992,134427,4303881
1994,181070,5027873
1996,114243,492838
1995,67728,5477175
1994,65386,5959585
1994,67270,2927380
1992,46526,1587376
1997,414,3335972
1996,139721,7613353
1998,106532,4874063
1998,85411,1298661
1998,95214,2698956
1995,195445,6146355
1995,164830,1762191
1996,120624,5902541
1995,171867,3683834
1997,177854,6900568
1994,198259,3298117
1994,15953,2564199
1994,53662,4252417
1993,47575,1808813
1993,46065,1860350
1993,40849,2951446
1996,110111,3766929
1996,77962,5214612
1992,132406,3006256
1993,73356,3352620
1993,188253,2319021
1993,154986,6833201
1993,63010,2627127
1993,163722,8225026
1995,153128,752373
1995,188334,2432184
1995,121122,1976454
1995,92836,6583788
1998,81135,934200
1996,197601,958010
1993,176866,7647096
1995,169277,522352
1995,150784,5267653
1994,119328,4090463
1994,77798,8012364
1994,199057,2915558
1997,124889,6229679
1997,56638,5367524
1992,114828,7546347
1992,50186,2863173
1992,199557,7474353
1994,153071,1022903
1992,102639,2807187
1992,14592,3465157
1997,139635,8038224
1996,79092,2988341
1995,193970,3880263
1995,34977,8890660
1996,77698,6635732
1995,38004,626430
1995,125396,3070202
1998,37790,1112696
1994,87084,2091819
1994,11784,4938111
1992,29256,3989551
1994,89727,3163914
1994,130900,6433758
1997,196535,3152115
1993,97294,6456450
1998,110757,8485200
1998,159288,133380
1993,26217,4687161
1993,24299,118659
1995,105919,5312751
1996,179923,180262
1996,74439,1062899
1996,31497,5428262
1996,82909,7230841
1994,51641,1290038
1994,119910,7102068
1994,120810,6224754
1994,37914,2263034
1992,132292,3504071
1994,130661,6360641
1994,180955,574137
1994,52580,2124155
1992,191313,2890069
1992,180826,5491641
1992,174913,1848756
1998,104875,5816317
1993,184337,2114939
1993,82761,2153543
1993,56664,5344936
1994,93102,2493542
1996,172761,8626007
1993,131907,3385319
1997,103217,966406
1997,13812,4815009
1996,42479,3980116
1997,116138,2123599
1997,167092,3710247
1995,117752,1592775
1992,20701,2413089
1993,130689,309542
1993,64006,3445440
1993,69536,7075991
1994,17369,1414996
1998,161888,4032351
1994,61936,180303
1997,147910,5826740
1997,111837,7631970
1992,182133,3969829
1996,186686,5544943
1996,116266,4039119
1997,102305,1682495
1998,184632,6777255
1998,98574,1839906
1998,118733,6779195
1992,9894,3427391
1997,6494,3256139
1997,122380,1403782
1995,130425,6287414
1997,143190,4617063
1998,126433,4938711
1994,46346,4980678
1994,135237,4923530
1995,148027,2399444
1995,168544,2580064
1992,54567,4245152
1992,77172,3056792
1992,20604,686070
1996,79389,2079937
1994,51818,2231730
1994,94414,1622488
1995,196106,4406898
1993,173608,1130035
1993,29600,4454195
1993,81115,197299
1993,89709,4827705
1993,135416,1867964
1997,154178,5796127
1996,2409,1888416
1994,150393,4763187
1994,134123,421191
1994,148511,5037217
1992,15914,2893087
1992,152041,4475998
1993,125866,4525329
1994,140774,166958
1998,180255,2635783
1993,150094,4890984
1993,27746,6959410
1995,48244,2861376
1996,14493,6344964
1994,146022,4667247
1996,60205,4981230
1996,52878,1204712
1993,77188,4299514
1996,139371,1520378
1996,8075,4435611
1995,183386,668567
1993,165864,4585347
1993,73423,795959
1993,114899,5050755
1994,22692,4448470
1992,119611,4226541
1993,22437,367046
1997,78514,4728271
1997,56510,4047567
1993,123578,7134994
1993,161449,3407552
1993,146785,3051745
1993,35893,709609
1997,155125,325713
1995,106352,499872
1995,130459,875796
1995,13058,1608058
1995,60592,3912526
1997,73153,3752331
1997,108250,5736361
1998,193072,5366312
1994,168321,2584135
1992,106610,3993026
1993,192286,1014414
1993,89827,501442
1993,41896,1209331
1994,143017,4664044
1998,159514,5298008
1998,179245,5637289
1998,109162,4637793
1994,72183,1504044
1992,11884,4130524
1992,120967,9448773
1996,109473,5320584
1994,65411,1681973
1996,175866,8182998
1994,140532,770539
1994,67913,1749246
1994,123745,6791961
1992,111852,365314
1995,2374,255274
1993,18757,7554281
1996,60429,5914760
1996,24399,5298853
1995,163170,2064326
1992,22452,2424529
1996,31734,4244280
1996,149079,4595757
1994,89350,243761
1994,93034,2689791
1994,148744,4894180
1994,126232,5158743
1997,149467,3120874
1997,138034,4073714
1997,134931,8229382
1995,168977,6874459
1998,14827,4121146
1995,174628,5482436
1995,168253,2457525
1995,23593,1410428
1995,59009,4094640
1995,152229,2917337
1998,86683,801446
1998,191558,5172988
1998,102951,193441
1998,33362,5770828
1995,148863,1976863
1995,12169,3460793
1995,111452,1024415
1998,182630,6996093
1993,143303,5541370
1996,24529,6139668
1997,47585,450578
1997,191870,582675
1998,25334,987314
1996,198453,6143742
1996,189959,3134893
1997,182633,3669732
1993,24150,4189185
1996,193731,1264537
