"d_yearmonthnum","lo_custkey","lo_revenue","lo_suppkey"
199309,892399,2533919,48226
199309,892399,2633784,43786
199310,872489,1405333,47639
199301,641381,3128738,57061
199305,864133,1758958,46730
199303,811817,2439381,8626
199303,811817,1596767,9125
199303,811817,1688116,59646
199303,423532,1695243,31523
199302,469849,3258622,17679
199302,469849,2543820,9801
199305,814238,2471870,50914
199311,200296,1815573,52963
199302,824350,1235964,50517
199303,646483,1922634,38339
199303,646483,2058108,20299
199303,646483,2121932,51494
199312,625061,3205377,5907
199304,272399,3076304,2997
199305,168899,4028181,8273
199301,724789,2233599,14008
199301,724789,2904858,4779
199301,724789,2748519,6709
199309,113009,2230800,5657
199306,54437,1727921,42846
199306,54437,1663670,50429
199312,640916,1709442,57412
199301,845282,2508004,49367
199301,845282,3370539,26098
199304,152402,2475042,20975
199312,26200,2634425,43265
199307,506540,2239793,20682
199310,328514,1761123,2020
199302,287914,3574946,2567
199302,287914,3413361,8561
199312,765788,1311931,19507
199312,765788,1806057,25126
199312,765788,2549756,1974
199312,765788,2554945,54463
199305,794647,2393708,38775
199307,437053,2370924,8599
199303,801313,2018441,5136
199303,801313,2739939,7412
199306,160549,1171481,59360
199310,139750,2411783,51644
199310,139750,2610751,19925
199310,139750,3248301,58621
199302,411337,2079251,10898
199302,276364,2153844,17704
199302,276364,2149191,31963
199302,276364,1764225,56752
199308,872552,3819997,45228
199311,19958,3579816,32463
199310,329308,3394994,17931
199304,162716,3592558,26947
199308,535327,2307594,11714
199302,440416,2686037,34656
199302,549719,2090724,42332
199312,860707,1305342,37651
199302,748459,2264453,50574
199302,748459,2365952,57127
199302,748459,2050681,11733
199303,859705,2342480,13402
199303,859705,1917156,54367
199303,859705,1659306,45573
199310,294580,2643276,9986
199303,835907,3024632,22086
199302,479353,2728526,13283
199306,285583,3076068,19575
199309,508841,2401486,49362
199309,378574,2984163,49328
199303,189817,1381468,16163
199303,189817,2908168,16863
199305,441524,2128246,97
199304,731798,1512467,54134
199304,731798,2099375,35908
199304,731798,2080926,13325
199306,191539,3126562,32928
199305,380024,2549312,48469
199305,380024,2146538,9214
199305,380024,1716309,47397
199305,66877,1311352,35634
199305,66877,3032804,9303
199312,420112,1142818,30818
199312,420112,2159054,29414
199312,420112,1654495,2505
199309,747937,2152987,23006
199307,147988,2149434,56400
199307,147988,1375045,18536
199307,518234,3546471,43101
199307,658294,1937692,4124
199307,658294,1542751,55796
199301,306619,1382191,12596
199301,306619,1716282,41214
199308,491098,2060594,58405
199304,892618,2610792,16659
199311,513736,1124256,23000
199312,660551,1205373,2832
199312,660551,1432291,42653
199304,441478,2528589,36415
199304,441478,3059913,44711
199304,441478,2617058,12191
199305,832285,2192180,21068
199305,832285,2927584,17569
199308,396487,2178886,23756
199304,405718,2978236,56013
199302,16073,2390275,27354
199302,16073,1361507,10062
199302,16073,2186967,28560
199302,16073,2798765,55802
199311,831937,1437399,40271
199311,831937,1786046,24721
199311,549008,3158460,36371
199310,462325,1790568,30778
199301,236645,1858443,23050
199310,212935,2622022,25353
199310,212935,1992619,21945
199305,350737,1269046,7901
199307,174907,2181816,46248
199304,501889,2242719,37013
199304,501889,3039985,42106
199304,501889,2018940,52827
199310,226217,2518051,11419
199306,416350,2565036,26950
199312,300788,2159375,56945
199311,118231,2276930,32064
199310,529015,2394588,12774
199310,529015,2526336,58515
199301,855148,3183761,36173
199310,316592,3676400,17756
199301,176185,2333975,1619
199301,176185,1858838,29678
199310,698749,2947683,39504
199312,87938,1623255,22798
199312,87938,2147191,57424
199305,311905,2586878,48096
199306,302266,1558174,46711
199304,785234,3315587,13736
199303,282811,2304445,6439
199303,118960,1832561,49109
199304,432058,2707731,39175
199304,432058,3193608,25453
199301,105196,2830267,2544
199308,325729,3539513,22239
199306,93589,1992970,32605
199311,748246,2782021,21965
199305,208426,2467596,14021
199307,371294,3068085,8054
199307,371294,2569879,55361
199307,371294,3764245,52578
199307,371294,2526760,52960
199310,892798,3102768,18771
199310,892798,2243187,53258
199310,892798,2200125,13113
199310,568151,2950707,34675
199307,552157,2518050,4689
199307,552157,1855549,18406
199307,552157,2054903,38550
199311,178274,3187023,59230
199308,18784,1505343,37047
199307,704095,3527495,7950
199309,497236,2425170,28427
199305,359806,2641768,59281
199305,359806,3225552,49438
199305,359806,2003642,20223
199302,138979,3157742,8470
199302,138979,2315050,27522
199302,138979,1689940,21419
199306,883184,2614418,58772
199306,883184,1229253,31143
199311,303007,3503201,20052
199312,881759,2105642,25917
199312,791102,2218823,37274
199312,635926,3121513,49363
199308,875732,1910377,20990
199303,653789,2683356,11080
199303,653789,1572403,38059
199303,653789,1869390,11637
199311,341266,2380662,13872
199306,845098,1957497,2920
199304,95413,1984958,34575
199304,95413,1408688,29382
199310,364825,3490476,52911
199310,364825,2660839,7211
199310,364825,1232734,54573
199310,364825,2619810,13045
199310,364825,2516306,7
199304,475418,2358121,43037
199304,475418,2474634,7618
199312,866431,1923047,48989
199312,866431,2689197,36322
199304,710653,1571673,14411
199301,434741,2329825,293
199305,200416,2343005,22406
199301,734563,1973798,32418
199309,881762,2320118,46145
199309,881762,2277202,47400
199308,370132,1869578,59194
199312,438545,1927832,19320
199311,38947,2600657,54324
199311,38947,1875132,51720
199302,877807,2075716,22796
199302,877807,2725008,30679
199312,829612,2350049,2561
199310,679642,1588940,16517
199310,679642,2182509,30719
199312,285055,2309365,13121
199305,390995,3581177,4403
199301,632419,2141458,4215
199310,727564,3049674,23333
199309,47303,2208925,39268
199307,26137,2795374,1032
199307,26137,1950059,10558
199305,361223,2131161,46080
199309,528883,2091760,55906
199305,436258,2429627,53931
199309,768412,3061651,18990
199304,148243,2791423,7826
199306,150998,2445804,17837
199310,385691,1721149,5780
199309,321430,2581146,16910
199301,338278,3158608,44797
199306,772192,2430883,23683
199306,772192,1754256,32995
199306,772192,2614500,24295
199307,766339,2638014,43128
199310,231019,1856855,28909
199310,231019,2383018,40073
199305,700909,3016768,51011
199310,716243,1820017,55218
199310,716243,2630766,22494
199307,302488,2097855,47615
199309,318445,3514950,56323
199301,477914,2149745,103
199311,75026,2626989,34791
199311,844363,2281344,32459
199311,844363,1912959,2144
199308,626344,2946102,36543
199301,355375,1811424,4560
199304,182528,2091139,54397
199312,457456,3763729,25652
199305,519410,3678432,1749
199305,519410,4084127,2271
199303,648713,2545764,59674
199303,648713,3002532,13741
199303,648713,1787018,2105
199309,782080,3860897,2084
199309,782080,3178703,41455
199306,432896,3109566,20224
199306,432896,2752249,55685
199306,539362,2590663,58101
199306,539362,1941630,58152
199306,539362,1957598,4699
199307,276850,1614907,14977
199309,16354,2319130,4969
199309,722503,1873391,27048
199309,722503,2413906,19097
199309,722503,2901031,44301
199307,858599,1648545,55197
199307,858599,2631520,27538
199303,702667,1990561,18822
199311,191575,2508937,27036
199311,184861,2146073,37446
199311,184861,1711105,37617
199301,412652,1035481,44921
199301,412652,1874765,21115
199306,32365,1320458,12407
199307,856447,1586437,46425
199306,527051,2098234,51406
199306,527051,1823008,32217
199304,736630,1921119,13279
199309,870865,2327747,35617
199309,870865,2053704,54372
199301,90857,1580694,58339
199308,403949,3690450,25004
199308,412426,1352234,57972
199305,535520,1789581,32931
199311,143539,2738608,19260
199311,143539,3362749,943
199311,143539,1206440,45566
199311,143539,2258235,40700
199311,143539,2618134,41601
199307,305074,1663628,44810
199307,305074,1860203,39592
199312,410836,2348292,17801
199312,410836,2082766,11054
199307,731881,2726403,16221
199305,579340,2596336,33204
199309,685334,3590715,37938
199309,685334,2504583,16136
199303,687500,4009642,13572
199303,687500,2104949,31995
199303,687500,1674507,2113
199304,785375,2343309,8472
199304,785375,3680030,17232
199303,872044,2121336,38871
199304,858592,2009997,26895
199301,495716,2498415,20968
199303,853639,1782291,8813
199303,853639,2461786,37811
199304,262571,1271923,7901
199304,332965,2146784,51637
199305,363778,3462178,9624
199312,787378,2945209,42774
199309,206977,2316175,21284
199301,754436,1532760,51865
199301,754436,2642736,59515
199312,603851,1868165,14959
199303,101032,3635226,10621
199303,594934,1897370,31703
199303,322658,1796940,15920
199303,322658,3086358,42439
199307,659230,2612290,13215
199307,659230,2264971,56025
199307,659230,3624729,9407
199305,361535,1753934,50063
199305,361535,1441290,12245
199311,427300,2144463,56542
199307,315556,3987591,56661
199307,315556,2526954,25477
199307,521621,2445257,23619
199307,521621,1687043,14639
199303,856552,2125478,29868
199310,616837,3109045,35464
199310,616837,2021755,56905
199301,572741,2262454,58252
199301,572741,1640977,12230
199310,691921,3600977,2089
199310,691921,2107967,9570
199312,240821,3178093,18767
199311,172615,2014662,44877
199311,172615,2693327,33807
199311,172615,3009645,47589
199310,439813,2626191,26257
199310,439813,2961516,56235
199301,215716,1918400,31033
199301,215716,2762816,40923
199306,517661,2235583,23337
199310,720178,2566951,14860
199309,845351,2429306,34243
199311,381253,3277006,48767
199307,35963,3078298,49411
199311,70525,3167539,6765
199311,70525,1800304,47405
199307,128999,3079043,43972
199301,101662,3741215,28483
199301,101662,2949940,43358
199301,101662,1888295,15446
199310,105260,3174972,16936
199304,161521,2203073,49198
199304,161521,1661588,5810
199304,161521,1296500,20013
199304,161521,2512004,26670
199303,342431,2739859,47550
199311,260905,3357561,37418
199302,318766,2385885,58476
199305,518911,1213248,21700
199305,518911,1846220,37578
199308,311474,2261776,29737
199305,348244,3232588,16384
199305,348244,3570786,19042
199305,348244,2632637,47264
199312,531670,3321687,6806
199304,544592,2892265,10183
199304,544592,3219261,59483
199309,321517,2983468,5510
199309,321517,2599858,59931
199307,125689,2505828,55343
199309,14663,2037202,11163
199302,653965,2346149,48826
199302,653965,2546539,49745
199307,237317,2929365,54949
199307,237317,2629599,53325
199307,237317,2127251,7298
199312,153692,2111265,2829
199306,412855,1789307,10921
199310,568247,2889558,12756
199301,98501,2520176,59728
199301,98501,2465139,27091
199311,354190,2373565,30921
199311,354190,2257689,26840
199308,484234,2874176,14887
199308,484234,2057194,51829
199311,688795,2614242,53006
199311,688795,2441344,43147
199308,458198,2080980,32405
199301,131234,2185478,32578
199302,98264,2095114,21435
199309,178486,2033905,46331
199309,178486,1879945,41283
199305,556961,3541986,33633
199305,556961,2219053,51441
199305,556961,3021043,21000
199303,453907,2313734,257
199303,453907,1495895,42683
199312,204736,1946904,10013
199311,28544,2161076,38999
199311,28544,2684423,1066
199312,24788,2113085,15478
199311,800669,2172772,10203
199310,649804,2334988,29460
199310,649804,1886021,3720
199305,203377,1802455,8758
199302,48209,3470166,55335
199310,773414,1474326,39916
199310,773414,2052646,57025
199309,263653,3705429,7412
199309,263653,2894713,10274
199302,524036,1204254,23871
199302,524036,1487718,33306
199305,346532,1670618,36032
199306,479711,2664104,8047
199304,860581,2056110,20715
199304,454522,1964968,6023
199304,454522,1933540,3374
199312,863906,2484732,34889
199303,207323,2852229,37558
199303,207323,1547011,33267
199308,90182,2425085,19074
199312,764662,1691086,31493
199301,122884,1705190,31501
199305,394652,1949290,58636
199301,172489,1698196,48555
199301,172489,1929580,3715
199301,172489,2591954,31887
199301,452134,2056012,28024
199310,879334,1287792,6867
199310,641912,2558416,39884
199306,842318,2461485,56306
199301,737635,2580474,12941
199304,828584,2138891,51431
199305,305566,1328252,1852
199305,305566,2016604,57239
199305,305566,1808690,29955
199308,738266,1830055,28152
199306,74092,2236015,30609
199302,213497,1817069,2939
199311,857131,2223241,13023
199307,432583,3090665,1673
199306,157873,3710064,56476
199306,157873,2299598,47874
199307,482383,2171286,48721
199303,866279,2632625,21331
199303,866279,2706883,49106
199303,866279,3353721,54999
199308,245122,3508385,30642
199310,663857,1315484,1078
199310,663857,1140487,13190
199310,140066,2140834,4236
199310,140066,2329319,48267
199304,739465,2201680,37747
199304,739465,1558085,29558
199304,739465,3837861,54589
199307,2486,2128652,55882
199307,2486,2038608,43008
199310,148150,2247262,6686
199307,601970,3348417,57874
199305,359344,3409767,10327
199308,803168,2226029,26365
199310,693199,3376425,35027
199310,693199,3397718,36266
199308,269851,4190406,48697
199308,269851,2346580,43200
199308,269851,1584073,156
199306,727282,2115719,32120
199302,756638,1722992,50391
199312,685438,2906538,13488
199312,685438,2602946,36052
199312,797077,3197191,59575
199312,797077,2114569,52353
199312,797077,2996544,55059
199301,714364,1875939,37664
199305,767921,2202848,15849
199306,608375,1948728,33305
199306,608375,2196756,6077
199307,233075,2370761,37070
199307,233075,1965645,56230
199307,233075,2526816,48535
199306,483283,1868820,2726
199301,882197,2298661,54752
199312,364574,1055640,17648
199306,732157,2196705,42039
199306,732157,2102976,47063
199303,361994,1902968,40789
199303,361994,3739970,58096
199311,863125,2237549,45852
199312,432443,1379410,6813
199307,545899,2048706,44365
199307,545899,3395959,54601
199308,276005,2171422,20745
199308,6755,1853566,31058
199311,120601,2031645,59005
199310,139478,1989436,51860
199309,22690,2116715,6706
199309,22690,2233130,38706
199305,230855,2639180,46318
199304,861040,2443034,29829
199311,748174,1571315,59139
199308,718105,1789984,19155
199308,718105,2380815,28022
199301,470914,3555627,35867
199306,653081,2300962,45527
199306,653081,2218249,35803
199306,653081,1907711,7861
199305,216910,2770410,21648
199305,216910,2301343,43686
199305,216910,1771347,4999
199307,773287,1568758,51448
199304,353041,4151575,45177
199311,404510,2661879,20873
199307,458158,1745139,22122
199309,72961,1819896,55405
199309,72961,1623288,4543
199311,236515,3575610,38103
199311,236515,2052117,20928
199312,683798,2037235,42462
199312,683798,2314267,46253
199312,683798,2028117,11164
199301,168931,2984056,40202
199301,168931,3554360,1528
199301,168931,2345931,18497
199311,355528,2294635,57172
199311,43658,2495587,28284
199304,789265,2566473,4480
199304,789265,2593589,53228
199304,789265,2792412,11015
199304,532177,3407930,43027
199304,532177,1181805,26700
199304,532177,2738410,53443
199308,291859,1648364,37730
199308,291859,2098648,57590
199301,184918,1617812,3040
199301,184918,1998193,16057
199303,741017,3199084,37538
199303,741017,2933363,59396
199311,106550,1866831,58717
199303,375748,1806301,21021
199306,496924,2661786,27511
199303,108514,2718345,31311
199308,280819,3173049,19691
199306,475252,3255488,56206
199303,327563,3403088,30631
199311,710704,1943575,37449
199308,897017,2599397,18291
199308,897017,2632112,31606
199307,442454,2081376,34653
199307,442454,1583319,26030
199307,442454,2128286,17293
199312,510367,1603324,48465
199310,135406,2917497,17696
199311,895829,2640015,56363
199306,95458,1802184,48566
199303,868384,2319818,30847
199302,240319,2555294,805
199308,615275,2891962,35328
199308,615275,1687467,16263
199310,796703,1684327,13744
199312,777547,1895143,46413
199312,777547,3924212,52771
199303,47752,3772361,47452
199303,47752,2956254,49645
199303,47752,1497101,56039
199308,349681,3550831,28042
199312,604169,2479793,47677
199309,395392,3274308,21924
199301,586999,2352240,58198
199309,776062,2031936,51183
199309,776062,2154392,13213
199302,641087,3547435,46989
199304,360259,2582627,20687
199304,756662,2731889,17158
199304,756662,2044515,27052
199305,202400,2399177,49750
199309,694456,1964540,45904
199311,618748,3467734,25236
199303,218533,3002665,2648
199307,452926,1356088,18689
199311,776704,2254167,55593
199303,473290,2805742,51656
199312,98887,1920639,26732
199310,597460,1719159,25082
199304,708719,1522547,39830
199304,537466,2535110,11408
199305,787375,2414552,383
199305,787375,2401580,8357
199303,238261,1468835,31921
199308,897209,3457056,4313
199306,787334,3019393,36180
199308,389806,3049706,37670
199311,24496,1702620,40272
199311,24496,2708224,49296
199309,402380,2504595,53565
199309,402380,2562693,15625
199309,402380,1678384,33387
199308,70063,2707638,21588
199308,70063,2054530,31521
199310,70879,2745886,31360
199304,686921,2661575,32454
199308,554479,4179320,40892
199312,389057,1530226,19243
199303,842383,2445197,712
199306,220543,2665116,35814
199306,220543,2102668,50715
199306,220543,3073968,56850
199308,285880,2280066,16672
199308,285880,3089049,53138
199309,93058,2488668,36248
199309,93058,1712802,24431
199307,695461,2757274,46295
199302,61270,1849627,5416
199304,862399,2569370,46622
199309,611683,1710666,53586
199309,611683,2720808,7204
199307,747550,2759961,23166
199306,822112,2518568,56046
199305,466430,1531344,56162
199305,466430,2905165,53529
199305,466430,2083955,44256
199305,488093,2043208,11346
199303,679283,1289552,24642
199304,317252,1779115,49590
199303,449366,2909267,27897
199303,449366,2460086,15728
199306,700411,2257652,43125
199306,155179,2462479,58303
199304,879980,3226164,37151
199312,753580,2808760,57131
199303,662041,1985783,51416
199303,662041,2240626,30574
199303,662041,3135597,7633
199312,155002,2073918,19479
199310,505379,3615231,25427
199306,833834,2320628,7922
199306,833834,1976380,59
199312,481219,2530624,4342
199311,140056,2094705,49245
199311,140056,3342579,13414
199311,140056,2647205,17969
199312,639211,2547872,24209
199301,801007,1687584,9562
199306,89429,2617352,44760
199310,167659,2828204,25855
199309,379766,3496584,26003
199309,379766,2814462,47984
199309,379766,3614590,35560
199309,379766,3024648,45933
199310,805264,1519490,8668
199310,805264,1437523,13717
199302,178514,1740869,23418
199301,468461,2245469,58414
199310,711739,1800566,40967
199308,715189,2814589,22989
199308,715189,1830042,53794
199308,715189,2590982,34554
199303,75113,2284474,21686
199308,68081,1530705,26162
199308,68081,2575264,12581
199301,840967,2455073,15585
199303,441973,1247685,46115
199304,799840,2985335,56040
199304,799840,2575545,41083
199304,799840,2026010,53161
199303,511960,2842421,42128
199303,511960,2877487,33319
199303,762533,2491681,8927
199303,762533,2183489,24048
199312,183644,1675800,24258
199309,23794,1951076,53060
199309,23794,1962748,34344
199309,23794,2090030,6058
199309,23794,2221678,56000
199309,23794,1253491,23010
199307,589016,1463334,32656
199306,66235,1908931,26844
199310,835417,2608261,12397
199303,508757,3689485,5140
199307,636112,1684972,4069
199304,98395,2887450,38092
199308,221521,1908025,28589
199308,221521,1650186,14932
199301,291388,2500176,58180
199308,117364,2517058,56230
199308,117364,2134321,47163
199302,263068,2358762,23699
199302,263068,4003170,639
199307,892589,1807290,1585
199307,892589,1441423,50711
199310,589219,2506377,30604
199310,589219,3583843,39067
199303,838840,3265152,55967
199303,838840,2438943,4452
199312,662186,2938671,55362
199308,74458,2110431,10814
199312,403793,1895277,89
199309,674242,2787477,12988
199309,674242,1838499,5094
199309,674242,1982252,48424
199309,674242,3116920,51061
199309,72847,2316116,30672
199310,232183,2749548,30888
199304,512341,2690982,8511
199312,801652,1643317,53964
199312,801652,2608877,6262
199312,801652,1949449,30453
199312,801652,1751473,14082
199309,437947,1816602,28506
199309,356971,2350796,52295
199309,356971,2292330,41066
199306,189211,3002960,35044
199306,189211,2313853,23067
199306,189211,3587925,16468
199302,495262,1573339,39081
199302,495262,3889920,24003
199303,281860,2011289,47338
199302,223198,2586171,14740
199302,223198,1489023,21760
199302,223198,3312026,18243
199304,130990,2914048,56910
199309,766495,1876009,25786
199309,766495,2579645,2795
199309,766495,2461271,42152
199311,6751,2424817,46534
199306,488128,2006837,33180
199302,79160,3080196,52965
199302,79160,2770297,45652
199312,9463,3007035,14604
199309,742696,3169810,8883
199306,24992,3468452,46165
199309,645997,1730373,39964
199309,645997,1847931,25346
199303,490240,1740621,11958
199307,844631,2648401,48154
199307,704539,2130539,48690
199310,461759,2369379,34771
199307,866683,1870510,56845
199311,823364,2048631,16414
199307,626896,2700067,9794
199304,349384,2744299,23243
199307,386911,2361947,56566
199310,402356,2637283,28621
199304,749624,2318558,14453
199303,751913,1557565,34012
199308,492743,2066259,6081
199305,443138,2184537,7519
199303,160882,2490453,4956
199303,160882,3544029,59370
199309,315160,1532600,29681
199309,315160,4189374,42846
199303,427175,3080060,20064
199303,427175,2684442,10910
199308,392938,1760456,19253
199303,750289,2513949,34509
199311,263483,2939770,42238
199303,153563,1278871,26444
199308,855298,2024707,47618
199308,855298,3229838,2732
199308,855298,2421566,832
199308,855298,3382612,56531
199305,529841,1779726,6582
199305,529841,3398314,5748
199310,338851,1290556,24177
199310,338851,3163734,322
199310,338851,1894866,7417
199308,889004,2072176,32526
199303,890476,1694752,7296
199303,890476,1605561,32147
199311,123985,2345904,43463
199307,169741,1960833,29188
199308,709337,3194133,57337
199308,709337,3680796,936
199301,390176,1970762,43317
199304,308285,2072763,19645
199304,308285,1523217,45994
199311,884309,2229901,54502
199303,488134,3472153,48053
199303,488134,2773210,20614
199312,600655,2321075,9861
199312,600655,3487745,10382
199311,383768,1783880,21920
199307,586601,2931018,24883
199307,586601,3947790,51554
199308,69904,1167942,18469
199308,69904,2577346,17166
199302,318626,2075616,59589
199302,318626,1914166,16479
199311,138149,3637460,47661
199301,241354,3044716,56360
199306,389140,2888902,58158
199302,651211,1503636,28785
199302,651211,1408173,36739
199312,896683,3406173,39848
199312,896683,2451529,51743
199301,186970,2990800,31899
199304,611026,1667549,34903
199304,611026,2027052,31057
199306,696530,3201840,32025
199311,40565,3297482,58696
199308,467678,2390219,52529
199308,467678,1953160,463
199308,467678,2400303,35235
199303,501790,1447617,1232
199303,501790,2864313,4754
199311,742598,3232356,12350
199312,285157,3059804,21116
199308,805304,2889037,51673
199308,869089,2371627,46589
199311,784855,1819564,53603
199311,784855,2366717,43106
199308,874913,2501117,38088
199306,603421,3409347,31317
199306,603421,1847795,31400
199306,662630,2294805,54299
199306,662630,1692641,52876
199306,662630,1490281,46014
199309,51206,1456174,22135
199309,51206,1525296,7488
199311,11830,3693410,54200
199306,824144,2067019,45371
199311,671164,2757748,10493
199304,699934,1958352,5719
199303,787516,1879077,58333
199311,530554,2201906,59283
199308,551651,3125744,14405
199308,551651,1847281,122
199308,551651,2652951,5181
199308,551651,2079518,5555
199302,459976,3476915,44114
199302,459976,3585609,52740
199302,459976,3801138,19227
199309,823607,3703717,37296
199308,662468,2134668,5807
199312,188932,2763230,22406
199305,892480,1293589,45142
199301,651680,1916154,47417
199301,651680,1560312,34331
199304,760225,2806104,2679
199308,580883,2270345,17694
199309,348065,1295341,58546
199309,348065,1918224,31563
199309,348065,1577559,54934
199310,538061,3505824,50243
199310,538061,2534818,48168
199305,396437,2553919,8870
199301,325897,1334903,43768
199305,301244,2525130,1061
199311,612671,1475385,39667
199303,840122,2527386,53043
199303,840122,3013155,45422
199304,756922,1288878,20173
199301,430124,2957598,16991
199301,430124,2413669,17128
199309,552736,1591857,45462
199309,513494,1498693,20642
199309,513494,1490074,9999
199309,513494,2410635,44917
199304,441610,2838733,24429
199305,875995,1613675,37684
199311,219335,1583291,32300
199302,447169,2438377,30502
199302,447169,1933512,58613
199302,447169,2280343,55593
199310,560929,2446353,49248
199310,560929,3818474,913
199301,13846,2705922,53120
199304,883619,2054950,28433
199301,104336,1364574,53697
199308,3218,3700405,46718
199307,665092,2732989,5378
199302,126781,2544765,25701
199309,735505,2077992,28004
199306,405262,3288339,16829
199303,322273,1994040,36741
199310,524267,1880516,18084
199309,408199,2987986,28250
199305,472321,2399424,26399
199312,581797,1533570,25382
199312,581797,2329551,41200
199302,754237,2222272,26997
199301,697597,2643513,39913
199301,697597,2453010,16903
199301,697597,2643850,35509
199304,487105,2574813,9433
199304,487105,2512235,47189
199304,487105,1824446,12201
199305,139732,2142831,8836
199306,633295,2589933,10445
199301,207596,1919831,562
199303,664540,1588169,51671
199304,722948,2269436,46635
199311,153910,2086909,48188
199311,496261,2825269,34558
199304,264841,3515271,55075
199306,246373,3038561,20237
199311,77029,2241983,41092
199311,77029,2690286,46576
199303,572987,1489622,55367
199308,641917,3272088,54789
199308,641917,2244727,11150
199303,447049,2328840,28740
199303,447049,2707328,55575
199302,736259,3161592,28939
199302,736259,1832111,16876
199310,1450,2065680,18315
199309,236980,2556979,42708
199310,530350,1327896,18494
199311,472328,2365391,42667
199311,472328,2664884,29963
199307,602089,1788238,40882
199307,602089,2603488,41707
199305,599197,2068206,41342
199306,882853,2014308,15333
199306,882853,2198726,58093
199304,491153,3442937,34499
199302,28655,2991078,48431
199304,508172,1508128,46029
199309,818953,1854762,21146
199307,135430,1414715,6988
199301,659410,2604446,3329
199306,733040,3243648,25978
199306,733040,1400118,27814
199309,831196,2253157,31348
199309,831196,2876798,57706
199309,831196,2677928,25832
199305,89560,2855298,38135
199305,89560,3681209,39330
199304,208988,1525147,22397
199311,789760,1795843,7381
199311,544876,2340978,19585
199311,544876,1533571,11484
199306,55351,2970783,15481
199312,577894,1998708,22392
199312,577894,2457642,55828
199306,207061,1288533,52389
199306,207061,1435270,51666
199306,207061,3030148,47600
199306,688012,2471484,25920
199310,795082,2154857,34318
199310,795082,2093592,21998
199303,569789,1370240,12840
199306,380257,1446487,14084
199306,380257,1896680,828
199310,379136,2320450,13798
199310,379136,2266211,49491
199302,127973,1398891,28315
199306,108085,2928151,49463
199306,108085,3165752,23688
199303,428378,2406042,24165
199310,20233,2375396,59253
199310,20233,2444145,43335
199310,20233,2246569,43493
199308,888473,2306304,16436
199308,888473,3085832,50112
199304,430684,3918119,17030
199303,123772,1433794,49551
199303,123772,1865022,2784
199302,585740,3325780,25383
199302,585740,1409278,21001
199302,324160,2118972,40911
199309,425665,2697074,44534
199309,425665,1113226,798
199308,820801,3658782,12467
199306,534946,2096525,27476
199304,455371,2013816,17698
199306,719519,3366852,14875
199306,719519,1725690,36940
199302,245125,2506952,38182
199311,268492,2995428,54305
199312,583043,2124040,47366
199303,202540,4077616,13573
199301,832664,1349976,40655
199303,646501,2999436,20097
199307,663077,1136659,47849
199307,663077,2839262,28731
199307,663077,1706586,298
199307,663077,1825110,23594
199303,631387,3623287,10105
199312,766675,2793499,21196
199303,495061,2289064,21589
199303,495061,2049629,53342
199301,491885,2084731,48289
199304,692815,1594339,28498
199308,72289,1546979,8577
199302,844012,3601014,30838
199302,844012,3981531,58396
199302,844012,2403102,36950
199304,356062,1809504,47317
199304,548171,2210827,31797
199304,548171,1613639,40388
199309,27385,2164075,29767
199309,27385,3773267,37046
199308,699298,3870882,11780
199308,699298,2941387,32372
199307,118598,1548427,34017
199308,301195,1164240,51432
199304,14350,1990570,40684
199305,405304,3137573,34691
199306,265429,3153984,2802
199312,267979,1588010,10209
199312,267979,2419229,25624
199307,727621,1730728,7236
199310,43859,2556587,50970
199310,43859,3253924,30964
199311,585733,3321379,22788
199311,585733,4015835,1256
199308,203000,2765681,7323
199308,203000,1338251,10121
199308,203000,1766439,53481
199308,203000,1982435,48689
199304,591770,3162090,12023
199304,591770,1640425,7700
199304,5215,1929471,25041
199309,127582,2772879,28589
199309,127582,2755320,14051
199309,127582,3573270,53184
199302,863527,1698372,40169
199305,78109,3336367,25540
199306,124525,1466371,44048
199306,124525,2556136,51919
199312,315505,2996337,39768
199312,315505,1818576,39017
199312,315505,1605265,15971
199302,584956,2139177,30237
199302,266410,1277907,13137
199307,507256,2610960,44988
199310,626693,2021235,55776
199310,626693,2417230,42117
199310,126818,1735188,52192
199310,631852,2331482,40794
199309,134287,2113416,19397
199309,546280,1610261,39613
199309,546280,1890437,700
199305,896171,1472073,16950
199305,896171,3971011,51085
199305,896171,1814429,43934
199305,896171,2215687,36665
199305,896171,1814977,24246
199301,805001,1950740,34226
199301,805001,1861852,36180
199303,636550,2325828,59787
199301,30235,3315129,40580
199301,181843,2084013,44393
199304,734767,2846803,27493
199307,418294,1795636,43535
199310,348610,1861585,29230
199304,433024,1582939,19075
199305,527146,2193630,50555
199304,127048,2210144,54226
199304,127048,2204012,13897
199304,127048,2118818,51247
199309,256744,1816435,37277
199311,207218,1991660,33840
199311,207218,3096862,7027
199311,207218,1878669,16108
199311,207218,2813668,52039
199311,558034,3690800,44037
199311,558034,1759746,38602
199301,24143,2709423,4309
199308,112918,2467565,10108
199307,311611,3116958,4549
199308,299512,2127816,15523
199311,263338,1463623,43351
199311,14758,2587233,45009
199307,407002,2886287,33950
199307,506557,2332597,770
199303,719296,2022384,43267
199303,719296,1548323,59741
199301,43687,2407977,46185
199301,676723,1900881,41881
199311,355228,1305279,54714
199301,600040,1312986,58954
199301,600040,1284761,52288
199309,824440,2529737,24848
199309,824440,2495956,11975
199309,824440,2509026,17355
199304,689770,3272822,2507
199307,592678,2126106,46869
