"d_yearmonthnum","lo_custkey","lo_revenue","lo_suppkey"
199207,100673,4309137,1870
199207,100673,4776329,17619
199207,100673,3078819,9538
199203,104803,2159749,4913
199211,251801,4460006,3457
199211,86114,3363570,538
199211,86114,2440108,12044
199211,86114,2850564,12713
199201,260248,2704509,860
199201,260248,2897749,8114
199207,236468,2619180,8631
199206,75569,3328053,7379
199212,84377,2494780,14684
199207,189905,2190629,9906
199202,160636,3967923,2939
199202,160636,3328926,17745
199209,252403,3827488,2475
199207,273425,2282663,13376
199211,276364,3322354,1808
199202,149741,2753034,4556
199204,128809,1920263,19438
199201,113071,3554911,3032
199209,156511,2826086,13479
199202,265315,2160311,18690
199208,290314,1753741,3493
199202,199867,3621382,5374
199207,42256,3406888,17084
199207,42256,2662446,7066
199207,42256,1942832,16472
199207,42256,4015228,12312
199202,270311,3987905,13391
199202,270311,1583976,8138
199210,56008,2831144,13952
199204,195211,1981818,501
199209,177619,4317557,19534
199201,227368,2409281,5473
199203,42815,2733606,7715
199209,42691,1456068,4142
199202,61606,2865002,10335
199202,61606,1974072,5715
199202,196645,3548508,6634
199202,168616,2213888,11599
199202,168616,4192773,6585
199202,168616,2991992,11939
199205,103343,2814316,2447
199207,154678,2351646,9505
199207,154678,1891123,16164
199211,151238,3057417,5814
199206,231608,3920386,16057
199202,282959,2354483,17386
199201,165115,3146056,16526
199201,165115,3033502,5565
199201,165115,2082457,14735
199211,220843,4664104,8615
199205,288901,1982587,2275
199204,235699,2622571,2471
199204,235699,1600065,7598
199203,105385,3011013,17877
199201,217174,3327794,5083
199201,217174,2054932,10299
199202,258385,3704976,5213
199202,285274,4763988,4854
199209,26713,3102205,4884
199209,26713,1727328,2027
199208,114682,4701711,9032
199203,25631,4208116,8355
199203,25631,2296024,3442
199202,150568,3322999,8780
199209,3248,2185786,32
199202,157165,2935113,18637
199202,277996,3369780,8146
199202,277996,3337987,380
199204,3790,2898583,16681
199204,3790,3942953,2359
199209,1219,2495150,9661
199204,182182,1949777,10522
199201,48070,3687558,441
199201,48070,3639700,8231
199201,48070,2415899,7319
199201,2620,3107596,6364
199211,61369,4746796,11523
199211,61369,2684675,1803
199201,169760,2419272,9861
199201,169760,3985255,18062
199207,116144,2330473,12319
199209,82010,2755952,18283
199210,43486,2787225,3971
199208,43048,2546190,7169
199212,161560,1928384,3660
199212,161560,2836344,11907
199207,69031,2981503,14682
199201,158893,1851679,4413
199201,158893,2305400,4436
199201,189304,3708582,8029
199201,189304,3377188,6592
199211,111775,3130290,17392
199210,225631,3714507,6746
199210,225631,3500123,18385
199210,225631,4169263,14330
199201,282937,2700675,17130
199212,86818,3817772,2528
199212,86818,3321848,14623
199212,86818,3498691,13880
199209,184630,2359600,19923
199201,92284,2691919,17685
199201,92284,4432836,15778
199201,92284,2612174,5806
199201,92284,1547483,15306
199210,3562,3120186,12379
199210,3562,3315101,11159
199209,169015,4205033,4367
199201,43154,3740211,13094
199201,43154,2179635,17756
199202,69958,2004239,19722
199211,159709,2485666,5449
199208,173044,3278210,18384
199208,173044,3143992,7030
199203,58805,4024103,19234
199203,230566,2919784,4127
199209,277409,2857464,14424
199201,83702,2099947,9204
199201,83702,3586988,3799
199209,104671,4612247,8990
199209,187490,2956158,10665
199209,187490,1360828,1275
199209,187490,2463229,12781
199202,152236,1851706,14275
199208,41257,2387311,17475
199208,41257,2045073,10725
199211,177734,3229452,19905
199211,177734,3731450,15587
199205,63316,2110037,833
199211,147899,2229369,2892
199212,129985,1586825,19825
199212,129985,1709524,2402
199204,162419,2106144,12266
199206,122750,4317168,15156
199209,57109,2107292,16427
199207,130129,3418279,5956
199210,143674,2479075,8553
199202,277310,2190485,18424
199211,132095,2842050,2244
199205,61601,2548178,10364
199205,61601,1988298,405
199206,110830,3386890,1316
199204,38297,2417472,14880
199204,38297,3803016,9071
199203,202972,2280714,6764
199203,202972,3609873,8785
199203,202972,2592540,1651
199206,171542,2632388,13073
199206,171542,3288146,11842
199207,250777,3103062,8001
199209,108737,2526285,3715
199211,132142,2060584,7528
199212,78734,4248601,15302
199212,78734,3750168,14982
199205,65545,3390666,2242
199201,149459,2776584,10581
199205,282607,2421132,6031
199206,274334,2495564,12839
199204,201544,1845348,15597
199210,291907,3350772,6455
199210,291907,2278232,2825
199210,212075,4086650,12925
199210,29317,2672195,12536
199210,29317,2620563,7521
199204,110860,4083665,12473
199206,53170,2061475,16669
199207,270389,2537137,19373
199207,270389,2835990,18578
199209,209756,1828024,3761
199209,209756,2880017,19810
199210,76183,1841722,4036
199201,267100,3770393,18707
199210,4006,3259404,5802
199210,4006,3632781,14565
199209,197125,2715936,18065
199204,182368,2450024,10317
199204,182368,3192399,7966
199208,241481,2247854,6745
199208,241481,2084396,17640
199202,186772,3215212,251
199211,126385,3684681,6044
199211,126385,2834556,17534
199211,246151,3969030,12743
199212,234245,2755132,9173
199209,37306,2726631,6968
199209,37306,1868562,5401
199210,269602,3490985,12708
199205,33472,4838200,9828
199212,273473,2201926,6327
199209,264826,2085216,18638
199201,168770,2845839,5833
199209,121261,3087736,15882
199209,121261,2612588,18405
199201,25762,1762302,14630
199210,52492,4459908,9982
199210,52492,3297150,17709
199205,255061,2942768,7762
199204,37675,4463625,5443
199211,143231,2842303,12799
199211,143231,3717233,7973
199205,69536,2304644,12040
199206,259588,2536904,4677
199203,22562,4364674,19605
199203,22562,3676669,5139
199205,5075,1921192,148
199205,5075,4341392,17290
199202,222959,2272068,11204
199202,222959,2855817,612
199207,58240,3716423,14644
199207,58240,3428601,3113
199210,209255,3208058,1571
199212,131224,2190928,4255
199201,66976,2825262,18948
199201,66976,4370093,6225
199209,275363,2277510,17037
199212,170975,3924883,13542
199212,59008,3201315,10347
199212,59008,4296466,17927
199212,59008,4137210,8885
199202,168451,3321606,15486
199202,168451,2820150,37
199202,168451,2045389,1376
199202,168451,2177326,18475
199206,255646,2988194,2415
199207,133519,4079106,14385
199207,176324,2544595,3604
199211,273577,2290274,1849
199201,136802,3095424,7860
199210,63976,3959620,4616
199205,168380,2858699,5381
199205,168380,2063569,15028
199204,270070,2863125,1387
199210,156748,3105019,6916
199210,156748,2847363,3715
199202,19178,2977490,8184
199201,111895,2731992,9191
199205,24985,3759891,11700
199205,24985,3466158,19261
199201,5794,2779868,11508
199204,50530,4611168,6858
199204,50530,4290983,11289
199210,124894,2121129,8770
199205,154540,2487730,12511
199207,60559,2821868,5203
199201,12664,3138840,11026
199201,231293,2968176,4468
199201,231293,3480439,19251
199201,231293,4087446,4062
199212,138499,2517794,9620
199203,5482,2238934,10307
199206,246919,3032542,5126
199204,69955,3561656,17687
199212,111028,2834929,9964
199208,15479,2679451,19597
199205,266027,3324269,13856
199203,296162,1621080,3097
199203,22591,3032908,5643
199202,40123,3840922,9158
199210,14507,2818882,9176
199210,14507,3261420,2702
199212,139843,2566291,11326
199212,139843,3763887,11412
199212,27331,4363313,2547
199209,212395,1939133,10673
199209,212395,2170383,8444
199209,212395,1702355,15454
199209,212395,2569291,5391
199207,71248,3666580,3278
199207,71248,1817961,6994
199209,157244,2478264,220
199209,157244,2661600,8603
199206,288994,4472928,17681
199206,288994,2431468,15120
199206,288994,2560338,656
199204,271331,3249855,18746
199204,271331,2721940,4392
199204,271331,2525878,9115
199211,64342,3519584,19258
199211,64342,2650752,7992
199202,206953,2480124,1372
199209,30814,3146486,1412
199205,175879,3062759,1221
199203,95152,3270267,6926
199203,95152,3148205,10676
199203,95152,2781291,8347
199204,50515,2702994,6218
199210,79130,2289648,15739
199203,31816,2581430,9854
199207,250163,3947675,12529
199201,32807,2883456,11093
199202,179321,3336273,15045
199202,179321,3681332,19845
199211,121354,2873851,174
199211,121354,3202892,11007
199211,222448,2980787,4701
199211,222448,1834398,7400
199212,157351,3640695,13587
199204,147701,3067473,12825
199204,147701,3375020,13017
199206,240862,2335566,5330
199208,188734,3383410,19269
199208,188734,2865342,6715
199202,198550,3025468,18999
199208,2222,1969234,2346
199212,239041,2718416,13576
199206,221869,3353928,18795
199206,233599,2848812,13048
199206,233599,2046056,7940
199210,152072,2383053,15132
199202,44423,5096911,14052
199203,139592,2474647,17659
199210,14581,3507811,15949
199201,167309,3635442,13750
199201,167309,3123920,5807
199204,125555,3107666,16240
199208,293137,2398282,16018
199207,42814,2859983,18967
199212,166952,2269055,17979
199204,109945,3222925,9619
199204,217799,3585181,12403
199204,217799,2917751,13188
199204,217799,3589578,16964
199204,217799,2423329,6054
199206,254326,3703864,8713
199206,254326,2871070,5669
199207,15649,3500982,3187
199207,15649,2131856,5752
199204,231037,3709506,2536
199204,231037,2196332,14524
199211,16603,3729024,280
199201,275935,3169022,430
199201,275935,4053422,18881
199201,275935,2445255,7629
199202,209281,2386604,1014
199204,2711,2987651,14561
199204,196147,2496467,9020
199205,242624,2028040,13335
199211,15454,2991110,16731
199206,238844,4340840,19182
199212,247627,3682091,1378
199201,39410,1689302,3421
199201,39410,2296998,7870
199210,246542,2799972,8768
199207,134194,2042874,11641
199207,134194,2454330,6372
199204,73037,2625354,4092
199204,73037,3342950,10287
199203,90227,3024378,7435
199203,255187,2086892,12587
199201,99718,4007479,18272
199202,58678,2262605,15812
199212,141454,3612440,15387
199208,168442,2464876,12157
199212,82910,2035075,14944
199212,82910,2475105,18650
199202,145742,3325288,1556
199209,150208,3155549,3774
199209,150208,3550638,5560
199201,153805,2196197,18651
199201,153805,2492539,2723
199211,169714,2580312,11006
199210,136502,2709898,5149
199210,18688,2950562,18503
199202,187901,2180942,4061
199205,10720,1732121,5391
199205,10720,3267021,13957
199205,10720,4100657,237
199209,143914,3627162,13586
199208,296782,3461364,13019
199210,78115,3219810,307
199208,90503,2549632,9186
199208,90503,2208672,8249
199204,78644,2165897,7782
199211,33025,3382055,19808
199211,33025,1988470,5099
199205,246514,2824589,19228
199208,245746,3877500,19427
199211,16348,1748912,16681
199201,273325,2266003,11304
199204,219739,1720277,19296
199204,219739,2928820,17311
199207,219931,2962203,18579
199212,197464,1678417,10703
199202,200483,3547566,5016
199202,200483,3680257,3834
199202,200483,2891270,9220
199211,213682,3414842,6393
199211,213682,3333053,14496
199204,246340,3217271,16582
199203,39794,3387801,19090
199208,119143,3832375,3389
199206,135485,3068777,6809
199208,84317,3320252,199
199208,84317,3443202,4986
199204,206683,2255893,14082
199204,206683,3767643,4348
199204,206683,3612815,16325
199205,4288,2470147,13190
199205,4288,3857144,8916
199211,179494,2231505,10408
199209,222850,3434692,4191
199208,235567,3017501,9281
199203,249791,2556440,15494
199201,51574,2919948,11224
199207,264142,3226667,12024
199207,106223,2864862,8019
199207,106223,4802100,19481
199207,106223,2724813,11375
199209,47596,2113560,9068
199209,47596,1958397,4216
199209,47596,4137504,925
199209,47596,4313195,16305
199203,18775,2307376,18731
199205,184348,3177174,12448
199210,173926,3488444,9771
199206,53182,3264930,13179
199206,53182,2642994,3566
199212,79372,3305399,9798
199202,54965,3135030,6777
199208,66946,2476473,16235
199205,115601,2512575,13235
199205,115601,3001962,6412
199205,115601,2521065,14687
199211,102220,2678528,15389
199209,91705,2732843,14516
199211,166141,3042369,16794
199211,166141,3607682,17144
199211,104405,2706553,13342
199201,150964,2610554,7419
199201,150964,2018553,5642
199201,150964,4051460,10417
199202,191758,4229215,192
199202,191758,4539821,11617
199202,191758,1746354,16879
199209,243914,2290256,5521
199209,243914,2188343,13674
199209,36466,3367366,13752
199209,36466,2513399,12644
199203,176003,2821733,19221
199203,176003,1993005,5006
199207,270893,2295980,5286
199211,244316,2708596,11857
199211,244316,2975157,18780
199208,39992,2706071,10873
199208,39992,3007152,14618
199208,39992,3425890,11545
199208,39992,4635852,12568
199209,161839,2472394,6140
199207,207766,2135066,18700
199210,4909,2371259,7479
199210,4909,3065204,15157
199201,251314,3049297,4514
199202,244091,2437720,13740
199211,262519,2781343,13842
199208,266719,2799479,3405
199201,67048,2644491,16440
199201,67048,4169375,5571
199205,84449,4474298,8126
199211,138530,2971535,15557
199211,138530,4303097,11869
199211,167380,3215001,8520
199201,74642,1832768,9519
199212,82447,2706412,4950
199211,185566,2506595,10414
199207,291889,1886587,18338
199207,291889,3357562,14314
199207,15889,3774436,7154
199207,15889,1948881,2162
199207,15889,1887173,9243
199205,127330,3076579,10724
199205,127330,3410725,6142
199205,127330,2798107,18994
199210,273041,3178569,10208
199205,24097,3374743,2419
199201,193018,3347874,7078
199201,193018,1769378,10089
199207,75841,3552441,11609
199208,141874,3501961,18236
199211,110428,2464147,10780
199210,220358,2348708,6563
199204,211513,3796515,14097
199203,208736,2794705,16023
199203,208736,2254378,3636
199203,208736,3311976,14292
199211,73966,2147486,231
199202,241199,3846864,12014
199202,241199,2867007,16882
199209,38690,3710875,110
199210,223993,4300077,6508
199202,170894,2488521,15982
199205,215678,4296135,16712
199201,79033,3907427,19664
199201,79033,3028794,6288
199201,79033,2371239,6287
199205,196976,2776919,15924
199210,116294,2444743,903
199210,116294,2222836,15976
199211,219062,4968136,12806
199211,219062,2492362,12177
199212,257182,2880526,17188
199208,122831,1822094,13115
199211,48301,2756207,18544
199212,23503,3712775,14695
199212,23503,3882122,14500
199202,232468,2306752,1546
199205,286445,3008199,10259
199205,286445,2320724,11112
199202,175592,1947800,9402
199202,175592,2527697,9700
199202,175592,2262263,1077
199203,165908,2951448,453
199211,37462,2811313,12637
199211,37462,3528097,3231
199209,218650,2613427,3718
199209,218650,2995652,14542
199201,98495,2511485,10812
199205,281662,3115797,8263
199205,281662,2094070,3104
199205,281662,2028410,2521
199202,120097,1831581,17985
199202,120097,2808592,19558
199202,120097,2022757,17183
199212,48595,2720657,5984
199212,48595,2616248,4910
199212,48595,4044499,19708
199212,48595,1907188,10437
199210,40186,2471761,2342
199210,40186,2395924,8491
199210,157912,2070951,19014
199209,143686,2897694,17092
199209,143686,4065060,18212
199212,217978,2076316,18507
199205,93074,2346620,12821
199205,93074,1791817,15097
199205,93074,2297413,12858
199202,14083,3034520,4265
199202,265742,3460534,13801
199208,264448,3315692,18828
199208,264448,2593990,8352
199206,108451,3271437,18662
199211,159772,3951907,19
199211,159772,3685691,11341
199207,111902,2635568,616
199208,68990,2455658,17486
199208,222922,4628286,5399
199206,165340,2753497,4188
199206,165340,3759822,8003
199208,204425,2734718,19025
199208,204425,1645876,16337
199203,257602,2371599,11555
199203,213356,2866078,3557
199203,213356,2105819,19546
199205,198991,3221424,9366
199205,198991,2967268,9867
199205,198991,2047268,4487
199201,279754,2670955,1055
199212,216172,2721054,18194
199204,99526,3170804,3257
199204,254050,3207713,2418
199204,254050,1785273,16691
199202,203770,4296063,16342
199205,151280,2338330,16169
199203,53926,1961920,17059
199203,53926,3275919,14077
199203,53926,2629244,3559
199211,35804,3595728,16719
199205,185179,3515111,16019
199210,241585,3371465,11694
199211,145669,3515071,9013
199209,156881,3335874,10172
199206,50396,2750582,11426
199209,139045,1699574,7537
199209,139045,2755215,8950
199209,139045,3327880,6464
199205,184681,4765729,12896
199205,184681,2334701,17619
199206,299062,3333411,2306
199209,208226,3381699,10087
199209,208226,2179752,7724
199209,208226,2668896,8322
199206,241144,2770050,3320
199206,241144,2985376,17861
199209,295177,4393417,17530
199212,3607,2059321,18902
199211,90826,2570932,15809
199211,90826,2712200,11007
199205,141574,3664068,3756
199212,88432,3768193,6727
199209,178924,2437453,10631
199209,37787,2426704,5211
199209,37787,2889036,8230
199210,135979,2250879,12921
199207,151622,4122426,6357
199207,151622,2673630,8416
199203,68077,3205300,1376
199202,150469,3311700,13148
199202,185294,3055126,11214
199210,224707,2616495,15510
199210,224707,4506915,6149
199212,226960,2960797,293
199212,226960,2049297,1208
199212,226960,2619291,12292
199205,287198,3314412,668
199202,90311,3032554,15607
199210,250231,3397900,17343
199210,250231,1485312,3823
199203,216350,1862497,7973
199203,216350,2745250,10215
199202,175235,2614801,18635
199210,147838,2286227,13114
199206,5654,3144753,15436
199206,5654,1605671,12041
199206,5654,4859880,11634
199208,97703,2662722,12339
199205,292969,3562999,16754
199205,292969,4568858,3538
199208,174236,3232910,10496
199208,174236,2495362,661
199210,299738,2956906,3998
199210,299738,2075522,1611
199207,172480,3260298,12724
199207,172480,1709640,14352
199210,80731,2727211,2134
199210,80731,3102043,17013
199210,80731,2740854,17304
199210,80731,2150726,16118
199202,221596,2371921,18491
199202,159406,2282517,479
199206,28069,2887383,9502
199206,28069,4711562,1058
199207,110794,2790509,6456
199211,51775,4385892,3398
199203,132958,3131269,12052
199203,132958,2805374,10540
199209,31,2812836,6618
199210,271570,2102419,3287
199210,271570,2550916,224
199207,121805,3465006,19858
199211,263824,3205346,472
199203,83014,3277147,10360
199202,232183,2532178,6873
199202,232183,2831998,11743
199203,138137,2883238,6029
199201,159121,2960639,17109
199201,159121,3308247,19963
199201,242093,2560701,4789
199203,250396,2368902,17183
199204,35866,2612279,8821
199209,24829,3933119,10515
199210,57550,3569288,657
199210,57550,2520935,4443
199202,41054,2824247,16687
199206,229753,1922795,6657
199212,225994,1457338,13504
199204,260821,4095675,264
199204,260821,3943483,5801
199209,31720,3157015,7232
199209,31720,2395202,2548
199203,280121,1881495,13361
199203,280121,3713428,2269
199206,85277,2897926,7944
199206,85277,1836915,7618
199207,29264,3791521,12027
199210,134153,2489430,18040
199210,86651,2683712,8507
199210,86651,2586478,10137
199210,86651,2509675,3405
199201,119983,2010411,10125
199203,124682,2144733,17701
199210,103327,2846406,2621
199210,103327,2910025,18183
199212,62915,2545521,3685
199203,47714,3183983,11069
199203,47714,4041284,17691
199210,99397,2638224,5746
199210,99397,3213583,3933
199201,110264,3708405,10435
199202,254236,1951283,1597
199205,27274,3578895,6279
199203,268969,3998632,19448
199203,268969,4090809,9762
199212,250603,2487582,10237
199212,157130,4453593,288
199212,157130,2571136,1178
199208,172057,2642965,1651
199208,172057,2699991,13070
199211,47192,4012407,2839
199211,3433,3827079,15385
199201,17710,4324908,10977
199206,95291,2814570,16705
199206,95291,2953510,12709
199205,254749,3688306,13798
199208,149324,2988549,13332
199209,104924,3152018,7843
199209,117481,2555484,18315
199207,83729,3120550,997
199212,28102,1815566,14781
199206,27827,4434718,10964
199202,287129,2475407,19766
199202,287129,2687140,15185
199201,85378,2995255,18787
199208,145630,1759830,3599
199209,119312,4304860,13836
199202,292537,3081153,9486
199202,292537,4273780,15577
199208,259843,2245296,5988
199208,259843,2867156,7265
199211,30175,2158996,7348
199207,83668,4257000,12341
199208,78151,3624807,5724
199206,45925,3291643,19932
199202,61196,4363004,1919
199208,200392,4134735,11181
199208,200392,4740850,4781
199208,200392,2591726,11332
199208,200392,2977128,3901
199204,79849,3950872,8733
199204,79849,4666320,19537
199209,158062,2860477,8603
199212,66470,3923673,6944
199212,66470,2353330,5619
199207,69926,2168775,11534
199206,131902,3214511,16724
199203,241225,3235182,4554
199206,163202,3622463,11701
199206,163202,2742568,6674
199210,157408,2663937,14164
199210,157408,2112884,7820
199209,264109,3825621,5993
199208,298651,4282988,818
199204,113836,2255489,13404
199211,77377,1880907,6224
199204,161068,2037214,18978
199209,119401,2967669,9662
199201,200386,2223109,13060
199205,86966,3133723,18334
199205,86966,2608650,11781
199204,271204,4419359,7942
199204,271204,3254087,17426
199207,175756,4029209,12
199202,257977,2403659,16786
199202,257977,2261019,12836
199203,77006,4146785,13011
199207,177923,2337797,933
199207,177923,2482487,12620
199203,14573,2710838,7780
199203,14573,3579835,10152
199204,51799,2675188,17327
199208,158572,2063956,11011
199208,158572,2286716,775
199206,45307,1900304,9822
199204,55699,3457305,8879
199207,245713,4310629,7525
199207,245713,2159674,1225
199212,166852,4376684,17765
199202,72845,3342969,10381
199202,72845,3127749,1823
199210,57001,2834405,5924
199206,261805,3145707,4643
199204,204613,3723805,15258
199204,286468,1970540,9673
199209,285406,2629756,15264
199209,285406,3310772,11683
199205,73465,3014484,392
199205,73465,3626952,12326
199211,275110,2726798,5047
199211,275110,3369880,8554
199211,275110,2355375,2520
199211,17294,2094316,421
199211,17294,4344699,10323
199211,86932,2916085,8911
199211,86932,1887837,3944
199207,66463,2996504,17093
199206,212086,3594477,2998
199209,30472,4627382,10644
199205,26891,3813471,9105
199211,290518,2060914,6446
199211,290518,3476647,10959
199207,196415,2544393,15048
199207,196415,2734601,11424
199207,196415,3964625,1218
199201,212378,2898216,16889
199207,129719,2551354,12284
199207,129719,2409194,10508
199207,129719,3747700,4830
199202,75298,2162250,19447
199202,75298,2150651,11720
199202,75298,2654153,8344
199206,116068,2158720,15332
199206,116068,3198497,5077
199208,208184,3348428,3519
199208,254354,3517906,2220
199202,54812,2805480,15333
199202,54812,2497895,12420
199202,84073,3695265,4744
199205,58730,2782621,13911
199205,58730,3136975,1168
199210,270622,3060066,10504
199201,66871,3619348,17205
199207,85868,3543344,5594
199207,85868,3605649,2887
199207,85868,3755233,1106
199201,241369,2098080,11055
199204,72215,2951904,3930
199204,214082,2710117,5794
199204,214082,2045166,2362
199204,157106,3304810,7799
199204,157106,2603876,14733
199206,296941,2767196,7812
199206,296941,3622905,4948
199208,7081,3956923,12430
199208,7081,3440167,19215
199202,253528,5162450,1863
199208,25273,2446574,7336
199201,207799,2617204,15546
199204,154685,3368627,12692
199204,154685,1870534,7189
199212,288146,3790910,1911
199212,288146,3378422,10281
199212,204769,1910339,6707
199206,238174,4087822,421
199206,238174,3846080,12404
199206,238174,2678084,10124
199206,238174,2201317,4738
199212,291100,2505325,10642
199204,17498,2687921,1687
199201,44813,2350080,18718
199201,44813,2085589,1413
199201,44813,2633212,2340
199208,170530,3249057,10362
199208,170530,3898604,4895
199203,178756,2893746,2558
199203,178756,2975814,2111
199203,178756,2171721,9300
199203,178756,3157918,633
199203,178756,2565828,14312
199210,8758,1847333,11112
199211,180025,1826173,6284
199204,161579,2858812,19216
199212,191938,2176376,7260
199204,290375,3514488,228
199203,38287,2383323,19337
199201,230101,3744124,821
199211,32375,4315593,2856
199211,32375,2580096,10430
199211,32375,4084292,13274
199211,32375,2027739,14765
199206,285616,4427664,11278
199206,285616,3565620,18445
199208,136189,2302461,17335
199208,136189,2427727,15347
199208,253583,4829150,6399
199202,297496,1696919,1339
199202,297496,3911610,16138
199202,165187,3070479,11580
199202,217850,3819702,8366
199205,147133,2919000,15266
199205,147133,3296022,17121
199211,104579,2641464,4413
199203,109445,2468784,17162
199203,109445,4261939,3110
199203,109445,4229887,9113
199207,130741,3651667,2874
199207,130741,4079045,18158
199211,143746,2869511,16488
199203,33620,3556052,12348
199209,148552,4359532,12685
199209,148552,1978819,12378
199209,148552,3116782,13349
199208,289867,3235261,1254
199208,289867,2477512,13690
199205,69556,2794542,12949
199205,69556,3968706,1616
199205,69556,2199722,13621
199205,69556,2756320,1462
199210,196471,3196917,5379
199208,102943,2053142,9399
199208,102943,3424847,16934
199208,102943,2072880,3004
199211,63143,4301353,8280
199211,63143,2999329,16710
199212,232804,3818453,1340
199208,201862,1830246,17953
199208,201862,2430879,15637
199208,201862,2396238,15139
199201,39556,3026046,13654
199201,189383,2485704,14747
199211,46343,4293325,4312
199207,260612,3679874,13812
199207,132344,4609682,7751
199201,102265,2035242,3800
199207,156697,3143697,18476
199207,30554,2751130,9809
199207,30554,3402330,19046
199208,95026,4537920,16631
199211,219260,2482931,18301
199208,253435,2240280,8742
199204,236977,2251627,11931
199204,236977,2118218,15432
199204,236977,1838778,10938
199212,237899,2931291,2911
199210,241805,2641935,8146
199210,241805,2715415,10530
199209,206203,3233948,4621
199209,206203,2251476,9686
199212,118309,1613073,15649
199206,15418,3148516,19510
199206,82285,4343430,14479
199207,108100,2469273,16513
199207,108100,3576349,7028
199210,273949,2824871,4206
199206,24055,2467000,19421
199204,214582,3216407,16229
199204,214582,4274477,7395
199204,214582,2766519,19279
199203,208904,1718550,18592
199203,208904,1515256,7592
199210,8308,2649246,6045
199208,182608,2225623,14235
199208,182608,2844504,9184
199208,182608,4063223,823
199208,182608,3072346,16080
199204,219577,3203543,91
199202,257902,3007620,9793
199202,257902,3343455,10099
199201,125026,2167991,11785
199206,180095,4162207,5383
199206,180095,3127429,6217
199201,5876,3366961,17113
199204,199117,3239090,18290
199202,195595,1810022,382
199204,260410,2012951,8430
199204,260410,2693823,12644
199207,75901,2911887,3050
199207,75901,3747893,6578
199210,57932,3299471,1542
199210,57932,3583709,15556
199211,235306,3175150,381
199206,82976,2456360,12280
199206,134759,2999440,1464
199206,134759,3047145,13142
199210,31150,2340096,548
199210,31150,2889016,1048
199210,250049,3051024,15975
199210,250049,2507627,8010
199203,240347,3969035,14755
199201,295483,2118471,15422
199212,200863,2037580,3576
199210,106285,2455902,11277
199210,106285,2597490,18258
199207,30094,4340704,14664
199207,30094,3106291,8259
199208,245282,3356552,6804
199208,245282,2100922,5253
199209,282247,3898293,17280
199210,188099,2928973,19672
199211,166621,2505373,12523
199211,166621,3158843,13165
199205,54199,2817200,19054
199201,136693,4061232,6983
199202,298070,3251529,18828
199210,110332,1796029,4882
199210,18031,2263861,7329
199202,280597,3609650,137
199209,166469,2959382,7506
199203,34303,3177293,12557
199207,230767,2030000,18225
199209,73987,4002753,3069
199209,137929,2757323,9156
199210,18101,2225796,3666
199209,96953,3651532,7409
199210,181762,3354366,15360
199210,181762,2995694,4505
199207,161716,3740740,2348
199210,241133,2498086,15932
199209,261340,2562375,6030
199204,183391,2519399,13812
199204,183391,2990181,13656
199212,39037,2424286,9965
199205,136205,3712410,3948
199205,136205,2691993,302
199201,231634,2175570,15588
199201,231634,3703579,17674
199202,251458,2407664,10593
199201,137275,3290177,5729
199208,243658,2230799,10765
199208,243658,1899240,11826
199208,243658,4257566,18310
199212,172864,2218470,5528
199212,232780,2832761,11746
199205,245582,1880550,4658
199212,76267,3386704,18135
199206,173687,2346597,19965
199206,173687,3872564,5907
199206,173687,3036782,19476
199210,154492,3596328,269
199206,56614,2965474,9270
199203,99313,2526898,11809
199210,129605,2286460,18962
199204,195973,3263732,1333
199204,195973,4005248,15642
199209,140497,4306369,18749
199209,140497,3732593,4096
199203,62,2698414,15612
199203,62,2893233,1680
199210,83509,3223673,17704
199207,265180,1877865,551
199209,1501,2411966,11981
199209,1501,2609532,17906
199209,1501,3108952,12948
199211,263737,2385545,9153
199201,216046,3273619,16385
199201,216046,4125980,14419
199201,134885,3483376,10686
199203,144547,3940943,326
199211,150259,3472934,5761
199210,186457,2149602,6448
199208,78845,2080161,9187
199210,273760,3698555,261
199210,273760,2176941,4601
199210,273760,4047610,17512
199210,273760,1870361,3228
199208,59582,3571710,2618
199202,92309,3269385,10852
199202,92309,2660067,469
199202,92309,2571306,15110
199202,92309,2342172,2216
199202,92309,4264383,19712
199210,196018,3039301,14524
199210,196018,3903187,2903
199204,208678,2723277,4063
199204,208678,2398859,3732
199209,152536,3837542,14183
199202,214018,2278193,9727
199202,214018,3392352,1919
199202,214018,3003083,15443
199207,211630,2208466,6032
199207,211630,2791478,5523
199212,284299,2689040,1946
199210,67402,3182145,212
199202,249622,3599276,2973
199202,249622,3520058,6849
199202,249622,3251529,10006
199204,209915,2668512,736
199204,13621,3213944,5993
199207,70394,2693360,4042
199207,70394,2343775,12702
199211,274726,4156793,18751
199203,35404,4175721,1914
199203,35404,2237354,2472
199209,30028,1896400,15391
199203,165749,3642061,18904
199210,210958,3350259,12456
199210,210958,2861778,12379
199205,125836,2794113,9875
199209,11557,2354263,16443
199204,47308,2347766,13209
199209,222319,2084973,83
199209,222319,3169944,1017
199203,42734,2157433,11939
199202,215921,2983892,9530
199202,215921,2660121,4307
199212,162023,2301471,11047
199202,98719,1848009,14487
199208,279562,3305122,10115
199205,132262,4124832,9391
199210,205787,2451360,709
199203,126395,3209076,1652
199206,196429,3055795,8594
199209,268550,1803533,14615
199212,60430,1816128,14423
199204,209761,3790227,17929
199203,149348,2679747,18323
199212,282961,3459494,6672
199210,292282,3141671,5913
199206,108974,2030814,3271
