"s_city","lo_custkey","lo_orderdate","lo_revenue"
"UNITED ST9",24454,19980626,5211708
"UNITED ST1",19090,19950422,3027494
"UNITED ST2",16288,19960930,1072014
"UNITED ST1",29410,19970623,3964045
"UNITED ST4",9097,19941205,1398109
"UNITED ST4",24271,19950318,2564294
"UNITED ST1",18686,19940602,2018116
"UNITED ST5",29239,19980203,3335805
"UNITED ST1",15919,19920722,5524218
"UNITED ST3",15919,19920722,6085108
"UNITED ST0",6538,19921006,4251468
"UNITED ST4",9472,19971230,4188412
"UNITED ST4",15223,19930923,1205568
"UNITED ST1",27778,19970902,5778545
"UNITED ST4",25547,19921010,893161
"UNITED ST1",25547,19921010,1971278
"UNITED ST7",25547,19921010,6919699
"UNITED ST5",8971,19970724,988955
"UNITED ST1",22507,19960321,105350
"UNITED ST8",17644,19931203,3679129
"UNITED ST1",17644,19931203,3762252
"UNITED ST3",2012,19930504,5217786
"UNITED ST1",23809,19940903,4061952
"UNITED ST8",2953,19930608,8289139
"UNITED ST3",7474,19960626,5734928
"UNITED ST9",8285,19950821,3906210
"UNITED ST1",7501,19920614,2071113
"UNITED ST9",19177,19970130,3829657
"UNITED ST0",19474,19960702,1219869
"UNITED ST4",9832,19931029,4909887
"UNITED ST5",7369,19930404,1223480
"UNITED ST1",21604,19970220,5722696
"UNITED ST8",14653,19931210,3581198
"UNITED ST8",16505,19950117,3325688
"UNITED ST1",10039,19930314,580911
"UNITED ST1",19931,19931027,4679410
"UNITED ST5",6310,19920625,5565558
"UNITED ST1",15548,19940403,6728698
"UNITED ST4",5204,19970108,5967580
"UNITED ST1",20548,19920925,2097372
"UNITED ST1",19331,19980713,3231506
"UNITED ST9",21310,19950926,3540785
"UNITED ST1",21310,19950926,781057
"UNITED ST0",21310,19950926,1403462
"UNITED ST4",7348,19960602,2439695
"UNITED ST0",18382,19920426,3751255
"UNITED ST4",1897,19960429,6898007
"UNITED ST2",11953,19950328,5703918
"UNITED ST9",10387,19980122,3687042
"UNITED ST6",10387,19980122,1849894
"UNITED ST3",2632,19961004,710256
"UNITED ST8",10424,19930528,2578489
"UNITED ST9",9284,19930703,3674394
"UNITED ST3",29384,19960110,2443176
"UNITED ST4",18379,19980526,5891765
"UNITED ST6",19712,19950715,299476
"UNITED ST1",26839,19971201,5165348
"UNITED ST5",27730,19951020,1850510
"UNITED ST1",6514,19961215,384680
"UNITED ST1",6955,19930102,3932121
"UNITED ST2",7253,19961022,5724501
"UNITED ST1",4516,19940929,8765365
"UNITED ST6",3961,19930627,5486924
"UNITED ST0",4685,19940829,1068281
"UNITED ST3",13828,19930628,7155639
"UNITED ST4",13312,19980629,399358
"UNITED ST1",5615,19920615,5269276
"UNITED ST1",11180,19960620,1441540
"UNITED ST9",4301,19930601,3707611
"UNITED ST9",13199,19930523,3701815
"UNITED ST0",6800,19970724,7009319
"UNITED ST9",28276,19930806,3214898
"UNITED ST3",3148,19930614,98655
"UNITED ST8",23957,19930128,323239
"UNITED ST1",28285,19941204,4054165
"UNITED ST5",27191,19930712,5631479
"UNITED ST1",9289,19941231,4396462
"UNITED ST0",13114,19970820,341072
"UNITED ST2",9941,19960204,1481145
"UNITED ST6",9839,19931019,1395304
"UNITED ST4",28288,19970413,7402248
"UNITED ST0",17231,19971229,247788
"UNITED ST4",18343,19971208,679480
"UNITED ST0",7465,19950624,3159475
"UNITED ST6",9272,19960229,3446285
"UNITED ST7",7745,19940717,1073826
"UNITED ST6",15580,19930328,1634679
"UNITED ST9",115,19980524,1793697
"UNITED ST1",8774,19941220,4784100
"UNITED ST7",17836,19930125,2666950
"UNITED ST1",7961,19960427,1347225
"UNITED ST4",4628,19960202,5239555
"UNITED ST1",1087,19960523,1761598
"UNITED ST0",19226,19980603,7233718
"UNITED ST8",28804,19950410,1545012
"UNITED ST1",24391,19930421,6264961
"UNITED ST9",24391,19930421,4713767
"UNITED ST5",6098,19970615,569057
"UNITED ST7",1784,19940422,2736504
"UNITED ST1",15733,19931002,4936109
"UNITED ST7",15020,19930623,2701551
"UNITED ST9",10555,19940101,5585421
"UNITED ST6",29173,19970207,2081955
"UNITED ST8",29173,19970207,7134816
"UNITED ST0",193,19970626,1905787
"UNITED ST8",17570,19980407,3130458
"UNITED ST2",17570,19980407,2532274
"UNITED ST3",24343,19950622,3642002
"UNITED ST5",20596,19941110,6460518
"UNITED ST9",10459,19941128,566273
"UNITED ST2",8375,19971015,7267041
"UNITED ST7",26206,19920812,3663506
"UNITED ST4",9685,19960621,1323066
"UNITED ST0",9685,19960621,1781833
"UNITED ST9",28210,19940813,1970163
"UNITED ST9",25480,19920315,2737129
"UNITED ST3",11624,19980505,803180
"UNITED ST7",18929,19950320,391878
"UNITED ST7",29341,19940226,1000385
"UNITED ST9",4834,19960616,5483337
"UNITED ST5",29887,19950428,3273693
"UNITED ST1",21016,19960406,6253857
"UNITED ST5",4138,19931223,2142231
"UNITED ST1",19472,19960314,433317
"UNITED ST3",17149,19970401,3788056
"UNITED ST0",9970,19960107,6660146
"UNITED ST4",19358,19950218,6150118
"UNITED ST8",11489,19921225,3587834
"UNITED ST1",21382,19940213,1014948
"UNITED ST7",8662,19960206,3235280
"UNITED ST4",4177,19930124,1157615
"UNITED ST6",15787,19920530,3144434
"UNITED ST7",3724,19930621,3195560
"UNITED ST7",24578,19951227,1177665
"UNITED ST6",24200,19961126,3342381
"UNITED ST9",29288,19921120,4141463
"UNITED ST1",7409,19940206,1920624
"UNITED ST1",20707,19940104,7554920
"UNITED ST2",12709,19941108,490155
"UNITED ST0",14077,19961031,7894992
"UNITED ST4",271,19980101,5542400
"UNITED ST5",271,19980101,4341027
"UNITED ST7",29869,19980321,350802
"UNITED ST7",16532,19980422,861105
"UNITED ST3",16532,19980422,1604169
"UNITED ST9",24868,19940102,6503921
"UNITED ST3",15101,19950103,5517132
"UNITED ST8",18850,19941006,3570770
"UNITED ST0",23635,19960930,4671601
"UNITED ST4",6790,19940909,3227565
"UNITED ST1",5554,19941009,156865
"UNITED ST5",1099,19941105,1463669
"UNITED ST8",20929,19970724,7319651
"UNITED ST0",3220,19950128,5863512
"UNITED ST9",7277,19950822,5065227
"UNITED ST6",37,19921214,8361417
"UNITED ST8",25520,19970725,3551239
"UNITED ST7",3524,19920918,7103566
"UNITED ST3",4510,19971226,3502723
"UNITED ST6",23254,19950905,406421
"UNITED ST0",28138,19970219,1238611
"UNITED ST6",14051,19950215,6341609
"UNITED ST7",15176,19950319,929943
"UNITED ST9",11809,19931126,5728336
"UNITED ST1",4366,19951130,4725864
"UNITED ST3",23222,19960517,2940244
"UNITED ST0",26410,19941206,172126
"UNITED ST0",14131,19941003,107769
"UNITED ST1",9028,19920413,3595037
"UNITED ST0",1304,19970306,7175651
"UNITED ST3",24157,19950316,7041300
"UNITED ST8",20062,19930203,2905709
"UNITED ST3",15478,19930831,5950067
"UNITED ST0",21814,19930522,178290
"UNITED ST4",27593,19970719,7057065
"UNITED ST1",27593,19970719,4958135
"UNITED ST1",5062,19970517,2123317
"UNITED ST4",29629,19951123,3905074
"UNITED ST7",16618,19980301,3629349
"UNITED ST5",8999,19960402,1529638
"UNITED ST6",2212,19960709,6913071
"UNITED ST7",6932,19971001,2445876
"UNITED ST3",14366,19950305,4012689
"UNITED ST0",4580,19940816,6324270
"UNITED ST1",21631,19970212,5555029
"UNITED ST2",12520,19951016,3150222
"UNITED ST4",5755,19970212,4887057
"UNITED ST0",23981,19940908,2913393
"UNITED ST0",11377,19950513,6641740
"UNITED ST5",7870,19960417,7256840
"UNITED ST0",29524,19961031,7024186
"UNITED ST4",25645,19941028,6427718
"UNITED ST0",6067,19951119,687583
"UNITED ST1",24140,19920702,5987189
"UNITED ST7",24140,19920702,2074150
"UNITED ST5",935,19930721,2557897
"UNITED ST3",22240,19960910,3641992
"UNITED ST0",24002,19941028,140092
"UNITED ST4",24665,19950303,328589
"UNITED ST0",21040,19980414,8105538
"UNITED ST0",21040,19980414,2450438
"UNITED ST1",7055,19980428,2853827
"UNITED ST5",19399,19920809,9093842
"UNITED ST9",5870,19950330,2625722
"UNITED ST6",8033,19931120,3533985
"UNITED ST1",7684,19950701,5142751
"UNITED ST9",1523,19940123,366477
"UNITED ST7",15842,19970508,9043785
"UNITED ST1",20779,19931123,6961787
"UNITED ST5",8641,19950427,3782251
"UNITED ST0",24991,19941006,529074
"UNITED ST7",11992,19961115,6672317
"UNITED ST6",18796,19970619,132168
"UNITED ST1",24860,19941130,815445
"UNITED ST8",25915,19950727,1776673
"UNITED ST1",6356,19950110,3746409
"UNITED ST9",13363,19960911,528266
"UNITED ST7",20620,19940202,1094023
"UNITED ST8",9857,19980512,5789692
"UNITED ST7",5743,19941006,509583
"UNITED ST9",11461,19940802,1860059
"UNITED ST0",3053,19950407,8815423
"UNITED ST5",17557,19920404,3306723
"UNITED ST3",4954,19971007,2863485
"UNITED ST4",9535,19930218,1163658
"UNITED ST8",10279,19960823,2337753
"UNITED ST3",10279,19960823,688860
"UNITED ST6",23203,19980501,3829589
"UNITED ST0",25055,19970608,6422394
"UNITED ST9",17987,19960619,7161575
"UNITED ST3",17987,19960619,4300000
"UNITED ST5",6661,19940806,4682599
"UNITED ST7",5350,19971030,4765473
"UNITED ST0",5524,19930505,7127273
"UNITED ST3",15386,19970702,4440515
"UNITED ST7",15386,19970702,923889
"UNITED ST0",17497,19980426,4168637
"UNITED ST3",11398,19970502,9121761
"UNITED ST7",29018,19980307,2163081
"UNITED ST1",22846,19940510,3972587
"UNITED ST1",10357,19970914,2376262
"UNITED ST3",1796,19920728,6226080
"UNITED ST7",29648,19970701,4469028
"UNITED ST4",2768,19980117,1577750
"UNITED ST9",25189,19960427,3448952
"UNITED ST9",5521,19970912,154400
"UNITED ST0",5345,19980529,2199869
"UNITED ST0",20158,19920214,3911055
"UNITED ST0",835,19930506,4795200
"UNITED ST1",7012,19950630,2810736
"UNITED ST3",25972,19930928,7748069
"UNITED ST5",14845,19920704,3454097
"UNITED ST4",27754,19940715,6875118
"UNITED ST1",15473,19960710,2599978
"UNITED ST9",17393,19930529,3336735
"UNITED ST7",23456,19920421,3699796
"UNITED ST3",28753,19940213,4837100
"UNITED ST5",8341,19920911,1610903
"UNITED ST1",13460,19930409,364033
"UNITED ST1",28024,19950615,2350548
"UNITED ST7",4135,19970828,5087961
"UNITED ST3",15848,19960502,1032412
"UNITED ST3",2905,19930127,7053321
"UNITED ST1",20219,19950111,5158367
"UNITED ST5",6895,19950704,2847760
"UNITED ST6",27142,19970929,3313532
"UNITED ST7",20411,19970921,3398733
"UNITED ST4",10723,19930425,1569953
"UNITED ST5",25397,19960823,313988
"UNITED ST3",25397,19960823,329019
"UNITED ST1",29015,19950317,7464066
"UNITED ST5",12982,19920718,434811
"UNITED ST7",21244,19920620,4394601
"UNITED ST7",27889,19951120,4283072
"UNITED ST1",26599,19921022,7440696
"UNITED ST4",18556,19960622,2799802
"UNITED ST2",19099,19950224,2059189
"UNITED ST4",19099,19950224,5781434
"UNITED ST3",2641,19930301,2935033
"UNITED ST7",16882,19971115,4398576
"UNITED ST0",28699,19940215,7099023
"UNITED ST0",40,19940815,612272
"UNITED ST5",15032,19921020,1233738
"UNITED ST4",16783,19920703,3915993
"UNITED ST2",17615,19950127,1103434
"UNITED ST3",21998,19930503,3179625
"UNITED ST9",16321,19970509,3005021
"UNITED ST8",12289,19950316,6973792
"UNITED ST9",6602,19951010,1178736
"UNITED ST9",6605,19971021,745385
"UNITED ST0",6605,19971021,5883195
"UNITED ST9",25648,19970213,5018361
"UNITED ST4",9005,19920707,5723597
"UNITED ST0",6566,19960710,1159365
"UNITED ST7",12704,19950924,1307276
"UNITED ST9",115,19930604,5151054
"UNITED ST0",17209,19970609,1006538
"UNITED ST7",17209,19970609,3253545
"UNITED ST1",20906,19970802,6369793
"UNITED ST7",27731,19920119,4579196
"UNITED ST4",3820,19941006,317719
"UNITED ST7",9901,19920824,5064738
"UNITED ST2",9901,19920824,410146
"UNITED ST0",27442,19980620,3293557
"UNITED ST0",16849,19970203,2508028
"UNITED ST0",29104,19970830,7430430
"UNITED ST1",13508,19941214,2157158
"UNITED ST7",17518,19970625,2528303
"UNITED ST1",6592,19921018,7068925
"UNITED ST3",9370,19950131,3927104
"UNITED ST6",3670,19971102,5540400
"UNITED ST4",3670,19971102,5792172
"UNITED ST4",1168,19920820,3816072
"UNITED ST4",11243,19960410,7535203
"UNITED ST6",25612,19930715,2080021
"UNITED ST4",18910,19920506,8546647
"UNITED ST9",12182,19941012,189913
"UNITED ST4",9707,19960424,932460
"UNITED ST4",29845,19951106,3015929
"UNITED ST7",2299,19930322,1730220
"UNITED ST3",18047,19920706,2620903
"UNITED ST5",11179,19960430,5582055
"UNITED ST0",29003,19970309,6045438
"UNITED ST7",15139,19960530,2309850
"UNITED ST5",16207,19941016,5456478
"UNITED ST9",22852,19930531,3805982
"UNITED ST9",9997,19940907,1994849
"UNITED ST9",6245,19930301,5716736
"UNITED ST6",25792,19960920,581644
"UNITED ST3",1819,19950202,3824581
"UNITED ST0",17126,19971014,163519
"UNITED ST0",9431,19931018,2843149
"UNITED ST9",2524,19960208,135535
"UNITED ST0",2356,19980129,8159296
"UNITED ST5",18352,19920519,5788291
"UNITED ST4",24725,19950612,7644226
"UNITED ST7",26779,19941229,3839087
"UNITED ST0",5504,19931027,6561201
"UNITED ST6",965,19920223,1064201
"UNITED ST8",18862,19941220,5247910
"UNITED ST0",23146,19980319,8617688
"UNITED ST4",15652,19931206,3098786
"UNITED ST9",11818,19941221,5776002
"UNITED ST0",13153,19970903,2965703
"UNITED ST6",4168,19970807,2155906
"UNITED ST1",10756,19930928,5794080
"UNITED ST0",16517,19970503,3567338
"UNITED ST3",28192,19920328,6655819
"UNITED ST7",4568,19950120,513867
"UNITED ST9",19127,19930305,2742336
"UNITED ST0",12901,19970311,1831529
"UNITED ST8",24368,19930604,2648532
"UNITED ST9",20717,19940817,1634276
"UNITED ST2",6475,19960515,4355307
"UNITED ST1",6715,19940713,5842823
"UNITED ST3",1732,19970514,3972456
"UNITED ST3",7892,19970215,6037050
"UNITED ST4",6901,19970326,1022077
"UNITED ST6",6007,19950708,4351252
"UNITED ST4",571,19960123,5047925
"UNITED ST0",10046,19980420,1731067
"UNITED ST9",3587,19920608,4816051
"UNITED ST1",1631,19940322,4712484
"UNITED ST1",17317,19970401,3374783
"UNITED ST4",23126,19951219,2139068
"UNITED ST6",23126,19951219,2227698
"UNITED ST7",1016,19971001,6290661
"UNITED ST7",27968,19950410,2382658
"UNITED ST1",13868,19930506,6054294
"UNITED ST4",1474,19961001,8652441
"UNITED ST7",28835,19970408,904080
"UNITED ST7",15454,19931022,4899217
"UNITED ST4",15454,19931022,7410590
"UNITED ST1",26636,19930104,1963865
"UNITED ST9",7012,19940626,6649442
"UNITED ST3",6208,19930825,1086220
"UNITED ST6",28708,19971224,6051855
"UNITED ST7",1640,19980312,4701367
"UNITED ST9",21232,19980710,5512928
"UNITED ST4",3478,19950704,530899
"UNITED ST5",27826,19920627,3152480
"UNITED ST0",29251,19970124,1700627
"UNITED ST4",25538,19950325,7901337
"UNITED ST9",17624,19920202,3189536
"UNITED ST0",9050,19940224,3070947
"UNITED ST5",11704,19920823,2535665
"UNITED ST1",15874,19950628,2469148
"UNITED ST9",6473,19920923,7469221
"UNITED ST5",15824,19941023,6877203
"UNITED ST0",15824,19941023,832854
"UNITED ST5",23674,19930126,3459630
"UNITED ST7",27898,19970623,2174848
"UNITED ST1",24751,19940730,3494525
"UNITED ST4",26803,19920117,7734371
"UNITED ST1",9424,19950115,9546625
"UNITED ST2",10627,19941027,4666214
"UNITED ST9",8320,19960729,6937017
"UNITED ST0",3610,19920513,6562231
"UNITED ST5",3610,19920513,295511
"UNITED ST7",19615,19971024,5184792
"UNITED ST8",19615,19971024,4229398
"UNITED ST6",16798,19971110,5019617
"UNITED ST1",16798,19971110,1481987
"UNITED ST0",4219,19930827,1041607
"UNITED ST5",6148,19940621,7849374
"UNITED ST9",25231,19971022,3951708
"UNITED ST0",23311,19950630,4292141
"UNITED ST2",24308,19920318,1678910
"UNITED ST3",18971,19920226,2173103
"UNITED ST4",18971,19920226,8288602
"UNITED ST9",19790,19921211,2401577
"UNITED ST0",22036,19930218,4488415
"UNITED ST2",17551,19941217,913300
"UNITED ST0",3931,19961107,5808226
"UNITED ST0",2992,19940615,1111890
"UNITED ST6",12799,19980213,2506904
"UNITED ST6",12799,19980213,2711104
"UNITED ST1",3658,19970223,4602783
"UNITED ST9",8276,19930901,2244789
"UNITED ST1",12346,19960503,4046362
"UNITED ST6",29821,19941124,6580304
"UNITED ST6",875,19970622,3575395
"UNITED ST8",8062,19930812,3460979
"UNITED ST5",19147,19921225,3433710
"UNITED ST9",24842,19971006,1956232
"UNITED ST5",26278,19960714,6073804
"UNITED ST4",21559,19941017,3504352
"UNITED ST0",1375,19970814,1217548
"UNITED ST4",17872,19980203,3276213
"UNITED ST7",26684,19980711,2399980
"UNITED ST0",14419,19930104,893488
"UNITED ST1",10079,19931216,3482868
"UNITED ST5",22754,19960624,5694721
"UNITED ST6",24442,19971113,2816195
"UNITED ST6",26104,19941201,3391747
"UNITED ST7",4112,19980802,8459055
"UNITED ST5",26446,19930315,9161707
"UNITED ST8",28544,19940826,3497313
"UNITED ST1",4636,19921108,7801044
"UNITED ST7",4636,19921108,3604309
"UNITED ST3",12557,19970408,5854218
"UNITED ST1",23314,19920225,5406688
"UNITED ST5",16865,19970611,3872580
"UNITED ST3",24298,19960421,3602776
"UNITED ST3",16378,19950316,8321406
"UNITED ST9",26492,19930403,424694
"UNITED ST0",18004,19920528,6568802
"UNITED ST9",4868,19930620,4921084
"UNITED ST7",19000,19980716,3542561
"UNITED ST3",7300,19960628,797596
"UNITED ST8",11699,19921012,2787461
"UNITED ST8",11699,19921012,2311748
"UNITED ST3",9106,19960227,6797328
"UNITED ST9",9509,19940126,138137
"UNITED ST5",9509,19940126,7113663
"UNITED ST4",26554,19950829,740994
"UNITED ST1",19598,19940228,4973998
"UNITED ST7",12131,19951004,4421465
"UNITED ST0",24676,19960625,5707776
"UNITED ST8",19391,19930402,7120386
"UNITED ST4",6916,19960927,1777393
"UNITED ST2",3346,19960925,1137377
"UNITED ST9",4916,19930102,3281173
"UNITED ST3",28880,19960314,536900
"UNITED ST4",14362,19950505,2629756
"UNITED ST9",25285,19930811,1894786
"UNITED ST8",8441,19920910,3015060
"UNITED ST0",10057,19970112,5983556
"UNITED ST7",11737,19980624,7845020
"UNITED ST0",20680,19961110,318081
"UNITED ST1",21214,19970505,3737195
"UNITED ST6",13189,19970527,5259889
"UNITED ST3",7657,19930520,4735571
"UNITED ST0",8677,19950203,3202234
"UNITED ST3",13969,19940528,2124278
"UNITED ST1",15166,19980422,6272838
"UNITED ST4",11824,19970619,3194045
"UNITED ST5",20215,19930623,4199791
"UNITED ST1",15799,19960523,3526293
"UNITED ST0",26308,19970707,4459868
"UNITED ST0",15107,19941127,2302701
"UNITED ST4",13642,19940410,2943197
"UNITED ST9",14570,19950826,5533537
"UNITED ST3",12718,19931112,6565238
"UNITED ST3",14606,19920228,2003904
"UNITED ST0",18385,19940130,135573
"UNITED ST3",14557,19980725,7323126
"UNITED ST0",10331,19950728,1754921
"UNITED ST8",4816,19950718,327024
"UNITED ST0",16228,19931001,6728325
"UNITED ST4",16639,19980410,2755795
"UNITED ST1",6637,19940624,2435509
"UNITED ST6",22297,19930312,5134661
"UNITED ST3",2060,19980212,8478500
"UNITED ST0",23950,19951120,889416
"UNITED ST6",7627,19940415,1884971
"UNITED ST3",6907,19940321,5789552
"UNITED ST7",21581,19960116,1317965
"UNITED ST8",6865,19930403,371734
"UNITED ST0",28811,19980622,3480528
"UNITED ST2",9250,19920514,5103558
"UNITED ST3",7999,19971120,548980
"UNITED ST3",11224,19960920,3791227
"UNITED ST7",4288,19950524,880612
"UNITED ST1",13357,19940202,5123521
"UNITED ST5",14057,19931015,4858821
"UNITED ST9",17713,19940911,7721683
"UNITED ST9",9536,19920524,596779
"UNITED ST1",22861,19941015,6226502
"UNITED ST5",7919,19960118,1644455
"UNITED ST4",12539,19980725,4341016
"UNITED ST5",17999,19950310,1478169
"UNITED ST3",13369,19980611,1943810
"UNITED ST0",4063,19960908,5389703
"UNITED ST8",9803,19980301,5286581
"UNITED ST3",7475,19940810,6776603
"UNITED ST5",10144,19920527,392064
"UNITED ST3",24493,19920914,6699911
"UNITED ST9",9689,19970408,4322576
"UNITED ST3",21365,19950627,2089547
"UNITED ST7",21541,19940507,704325
"UNITED ST3",9083,19930109,2880719
"UNITED ST0",10655,19960813,4111864
"UNITED ST3",20611,19971118,5423441
"UNITED ST5",20039,19961112,5520681
"UNITED ST1",5531,19980101,8023840
"UNITED ST6",19064,19960703,5173589
"UNITED ST7",5101,19930205,3908995
"UNITED ST0",8009,19950303,2964168
"UNITED ST3",1285,19931017,3074096
"UNITED ST6",9511,19920808,5029769
"UNITED ST3",26770,19920315,7035884
"UNITED ST7",12362,19951009,5791097
"UNITED ST3",22051,19940503,1191843
"UNITED ST1",10768,19920905,3457210
"UNITED ST7",10270,19940701,694821
"UNITED ST3",4702,19931222,1931189
"UNITED ST4",23318,19971029,6263670
"UNITED ST7",12589,19940811,146076
"UNITED ST5",28960,19920409,4049474
"UNITED ST8",29101,19930416,1265596
"UNITED ST3",1426,19970406,641785
"UNITED ST1",23213,19920521,5968470
"UNITED ST9",18563,19950406,143009
"UNITED ST0",20839,19971005,2896913
"UNITED ST6",25778,19940607,362376
"UNITED ST9",19645,19980111,3161643
"UNITED ST3",24367,19930403,6061762
"UNITED ST3",3341,19930802,2379106
"UNITED ST0",19534,19930629,3529580
"UNITED ST0",16675,19951003,2432700
"UNITED ST9",5611,19920109,1750359
"UNITED ST1",9064,19940423,2528852
"UNITED ST8",15175,19930702,5120976
"UNITED ST7",19834,19970105,6713226
"UNITED ST9",12109,19950503,808974
"UNITED ST0",19087,19980602,5298184
"UNITED ST5",3794,19950320,8409465
"UNITED ST0",13607,19920831,1571099
"UNITED ST9",23261,19980108,2803395
"UNITED ST4",16817,19940526,4040408
"UNITED ST4",11296,19941026,4829626
"UNITED ST0",13651,19980714,2984959
"UNITED ST1",25045,19980605,3982004
"UNITED ST3",25057,19930926,1466197
"UNITED ST7",25057,19930926,5023587
"UNITED ST9",13780,19920527,1305830
"UNITED ST1",18307,19940320,7089698
"UNITED ST7",21784,19930424,6649711
"UNITED ST9",8575,19980528,6253815
"UNITED ST9",25345,19961118,6564373
"UNITED ST9",12506,19930129,3217879
"UNITED ST0",17752,19931218,3636262
"UNITED ST8",3958,19950702,4736345
"UNITED ST3",16484,19950209,2757030
"UNITED ST8",29839,19980415,2356661
"UNITED ST1",2294,19941217,3487974
"UNITED ST7",28385,19970312,7803003
"UNITED ST6",2215,19941210,675454
"UNITED ST4",11998,19950228,3173005
"UNITED ST4",27337,19931217,3924542
"UNITED ST4",4849,19951217,6459312
"UNITED ST6",22333,19950305,2963992
"UNITED ST1",25853,19951119,959781
"UNITED ST1",23713,19951030,373382
"UNITED ST1",26851,19941210,1681921
"UNITED ST1",26851,19941210,1915650
"UNITED ST9",26851,19941210,5582224
"UNITED ST0",6067,19951024,2856374
"UNITED ST3",18976,19950126,2439051
"UNITED ST4",27416,19960917,4194980
"UNITED ST1",17761,19950812,4145636
"UNITED ST5",28951,19980605,1664229
"UNITED ST9",26981,19960323,2131074
"UNITED ST8",4193,19970809,4085057
"UNITED ST9",24022,19950921,1945015
"UNITED ST2",182,19960822,5314055
"UNITED ST0",29017,19920214,4873529
"UNITED ST1",1634,19940330,4130288
"UNITED ST2",25102,19980627,665884
"UNITED ST6",20959,19930516,3560955
"UNITED ST4",15611,19960430,1111884
"UNITED ST1",28843,19961114,1720409
"UNITED ST1",4220,19951109,1355193
"UNITED ST5",26278,19970527,4640152
"UNITED ST9",3070,19940708,3153051
"UNITED ST9",5516,19951119,2204608
"UNITED ST1",5516,19951119,2725025
"UNITED ST4",14723,19971118,5298286
"UNITED ST1",12587,19970314,1348196
"UNITED ST2",25441,19980511,1948323
"UNITED ST3",17725,19970807,4959772
"UNITED ST9",18505,19980612,2503826
"UNITED ST1",11281,19970810,2292581
"UNITED ST8",21083,19970328,748815
"UNITED ST2",21083,19970328,4424666
"UNITED ST5",29050,19960710,7442202
"UNITED ST7",26986,19960913,5350425
"UNITED ST9",27325,19980103,7034518
"UNITED ST4",27325,19980103,7299504
"UNITED ST1",9872,19960903,2963274
"UNITED ST0",5900,19930127,2245716
"UNITED ST0",5900,19930127,277261
"UNITED ST5",922,19960702,3486900
"UNITED ST0",23734,19921123,783318
"UNITED ST7",10376,19980213,4682828
"UNITED ST4",18250,19930308,637668
"UNITED ST9",394,19970225,4074744
"UNITED ST0",6233,19970320,644110
"UNITED ST3",7216,19941213,4692180
"UNITED ST4",11521,19950611,1971581
"UNITED ST4",6367,19950516,2552958
"UNITED ST7",22481,19971031,4577991
"UNITED ST4",16834,19921219,3627031
"UNITED ST1",6754,19920927,510755
"UNITED ST1",12431,19980128,121474
"UNITED ST3",18716,19930525,914652
"UNITED ST9",7186,19980703,4542174
"UNITED ST0",21730,19960127,2546547
"UNITED ST0",6643,19980309,4089218
"UNITED ST0",23192,19941226,3299838
"UNITED ST4",23192,19941226,2132350
"UNITED ST1",18136,19970404,4428032
"UNITED ST7",5806,19961126,4616464
"UNITED ST0",26821,19930818,8354443
"UNITED ST4",1924,19960224,5003880
"UNITED ST5",5305,19980315,1587758
"UNITED ST4",4312,19920618,2601730
"UNITED ST8",11848,19970524,639864
"UNITED ST5",14104,19930206,1709465
"UNITED ST6",7117,19951227,2898834
"UNITED ST6",4072,19950401,7033969
"UNITED ST0",4072,19950401,5855750
"UNITED ST8",23612,19940619,874197
"UNITED ST0",21815,19920703,4197320
"UNITED ST8",24382,19960708,2969488
"UNITED ST0",17966,19950916,3063704
"UNITED ST1",1564,19920405,2576586
"UNITED ST5",11834,19940913,2769584
"UNITED ST3",283,19970922,1319098
"UNITED ST3",1276,19971119,3394715
"UNITED ST8",7258,19970708,4736233
"UNITED ST3",17914,19940226,6369624
"UNITED ST9",29794,19980208,7613635
"UNITED ST8",25492,19970708,1562758
"UNITED ST4",12674,19950303,4457405
"UNITED ST9",19135,19970312,4421846
"UNITED ST8",6802,19960626,5105928
"UNITED ST7",12499,19950306,2715825
"UNITED ST1",14740,19921126,2312220
"UNITED ST6",3872,19930606,181523
"UNITED ST9",6034,19920209,840290
"UNITED ST0",14810,19941219,2010080
"UNITED ST0",2477,19950319,696624
"UNITED ST5",10399,19980127,736705
"UNITED ST1",16204,19980609,996309
"UNITED ST4",15721,19930402,244833
"UNITED ST9",7420,19970104,3402181
"UNITED ST7",9550,19960214,3375808
"UNITED ST0",6910,19940330,3940561
"UNITED ST0",7576,19930404,4380211
"UNITED ST3",9394,19980225,4303637
"UNITED ST0",28756,19950424,6309441
"UNITED ST0",19537,19930322,828747
"UNITED ST6",20225,19950828,8569257
"UNITED ST7",4019,19920720,1072107
"UNITED ST9",793,19970308,5356880
"UNITED ST4",13559,19940701,2312739
"UNITED ST6",5728,19960831,386104
"UNITED ST0",5728,19960831,3706016
"UNITED ST2",2833,19950211,858621
"UNITED ST6",3013,19930204,4342612
"UNITED ST1",10616,19930227,6724468
"UNITED ST6",10616,19930227,2855419
"UNITED ST5",10616,19930227,5267297
"UNITED ST4",25141,19960327,2754054
"UNITED ST3",24296,19920118,1874073
"UNITED ST8",28649,19940804,4974965
"UNITED ST6",28649,19940804,2153653
"UNITED ST7",9614,19971211,3135935
"UNITED ST4",14431,19961227,3161785
"UNITED ST3",20354,19960428,3305161
"UNITED ST0",8881,19951104,7120798
"UNITED ST7",22099,19970219,4746928
