"d_yearmonthnum","lo_partkey","lo_revenue"
199302,128052,4190594
199304,165952,2570868
199302,89267,4630574
199306,48419,1072049
199310,153236,3751659
199306,199183,2157908
199301,114444,2858542
199305,64525,5400999
199306,190493,2303977
199303,186337,6834830
199310,31023,647779
199310,11626,1356180
199306,168515,3448884
199309,164403,2588493
199307,194870,8957842
199309,185107,4484680
199308,179426,1639402
199310,192166,5854218
199311,76101,1599493
199312,55867,4823287
199307,190202,3258928
199307,119930,6306073
199306,161556,3294949
199302,24550,7080789
199309,199193,2558536
199304,57457,5899670
199307,142059,2834102
199306,186116,5713628
199304,140208,5085166
199304,69514,726919
199305,65257,4719107
199301,153645,3363307
199307,51435,1784335
199312,96866,2920964
199304,47266,2402254
199308,32716,816111
199304,52434,3900027
199311,177376,1294952
199311,149338,3942791
199310,138429,7263729
199304,163594,1624438
199311,149649,1482912
199303,112357,5711558
199311,169403,1731542
199312,54075,3892971
199309,22443,4148206
199309,48286,1197251
199309,71639,1578417
199307,74678,8015449
199302,116091,3471834
199308,65660,4415292
199303,13091,3798472
199306,133924,2494390
199311,171134,5377290
199311,159098,5499648
199305,184263,5868664
199309,53737,662766
199302,109188,117323
199312,121670,663134
199310,126112,2140784
199307,21765,5510644
199304,3406,5969554
199303,39726,1958886
199301,58242,3564712
199307,172373,4626629
199305,160390,2297417
199312,157685,8453740
199305,144245,1768837
199309,95837,3233112
199309,185510,7581863
199309,173207,250919
199312,130458,5486426
199304,71221,3540893
199307,190992,7011344
199307,156921,1762326
199305,123892,1126543
199310,65102,1479000
199301,196957,8947006
199310,111815,2531958
199311,122532,1846781
199306,99579,1406505
199311,136222,5614177
199307,120960,5435754
199308,38952,2409070
199306,17960,7913723
199304,60298,2319028
199304,65318,5590098
199310,121626,1937601
199310,121201,3912262
199305,39757,5925051
199306,47868,2847268
199301,115227,4058332
199303,92209,2854051
199304,28805,1544815
199307,64992,7749680
199304,156952,3897363
199310,6874,1221676
199307,137604,975110
199307,136444,4207410
199311,93576,4972397
199310,63337,126132
199307,143860,9049046
199312,5417,4489581
199308,194753,7967498
199312,14438,4373758
199301,52173,4520933
199310,66376,263104
199304,137385,5715122
199304,197926,5950324
199307,137975,1394988
199305,77444,5206734
199301,88798,4068520
199306,81826,8232812
199311,4304,236826
199309,60722,652895
199305,153152,5607562
199308,158367,3809987
199302,103791,6218947
199309,119126,4874775
199302,106532,2893974
199312,46761,5917388
199311,117476,887121
199307,42411,656403
199308,146959,8936507
199303,128832,1805005
199301,24934,364350
199304,117876,1874931
199305,172655,5697789
199305,42238,2544575
199312,70212,5032667
199305,38920,7286966
199305,118426,840652
199308,15089,2186886
199304,84073,1243114
199304,14459,2264819
199307,127675,2807702
199309,195270,1873150
199312,180358,4743678
199304,49015,3244857
199309,141424,6383369
199309,99750,3943936
199309,94572,4406761
199303,111016,1626783
199307,72614,6064023
199305,183705,6374926
199309,99375,5732497
199302,93054,3453170
199312,48781,5933145
199311,23406,3094843
199301,57731,4258977
199310,129074,1513412
199303,110271,4225628
199301,36630,4605892
199304,151328,811040
199302,196608,337510
199303,19778,6723169
199305,131095,1419999
199309,164115,3119925
199307,141545,2462310
199306,90883,5876487
199309,168323,1908891
199311,138862,6822186
199308,48412,6329987
199301,95747,172531
199302,63051,1093145
199302,35000,925650
199302,163714,4310946
199301,8124,4147058
199305,120771,6918023
199303,115159,3487225
199301,39990,6052448
199302,177448,6795835
199308,191,1270145
199309,189358,5158355
199301,125263,3698594
199301,114727,7414502
199305,173837,3892360
199305,68310,5637347
199305,81946,3778762
199312,67225,4047586
199301,3288,1297303
199301,145512,610543
199305,49572,1054448
199311,110253,4252099
199308,27058,2633038
199303,196457,3044762
199303,136584,1925249
199312,121028,3323295
199305,161746,4116223
199305,55561,900836
199301,93550,1663946
199309,16182,1491328
199309,145430,433776
199308,155020,2447820
199311,197240,2647735
199309,46127,3330964
199304,91877,8424865
199304,152013,3163079
199305,162690,3817358
199301,66113,4335863
199301,10109,3934745
199303,138769,8769443
199301,22858,4712129
199302,79485,4639472
199302,19068,4595751
199307,149924,6448796
199303,168396,6107970
199305,36219,2353162
199310,44354,5398539
199310,172311,4159613
199310,29637,2456475
199306,40175,216342
199307,185684,3948156
199307,168629,1008386
199311,86949,574974
199311,171022,2272388
199309,82350,4047679
199306,108639,489346
199303,104446,2673160
199306,134683,1999379
199306,4506,410455
199303,31734,4782310
199301,69376,4306529
199310,165806,3852164
199301,16744,2959438
199305,98389,2311375
199309,177656,7208516
199309,43522,4406818
199310,119107,327695
199303,85651,7378018
199312,85842,3191408
199304,64246,3795312
199306,56429,2687714
199302,25954,3350070
199302,191140,5067372
199310,38133,3393339
199307,122475,4595735
199303,168308,5125341
199305,143500,302526
199312,23613,7228213
199301,189575,6297068
199312,111344,6242696
199309,38127,3585193
199301,133248,1395270
199309,40852,1597429
199312,22474,3792812
199301,100828,5854052
199311,18405,2882365
199312,196842,9027239
199308,153213,5640965
199301,99922,1318437
199301,126993,4553057
199307,161823,6033308
199311,74239,2824399
199307,60452,6228904
199307,71761,4974753
199303,35858,6748463
199309,16773,6524201
199308,168714,8647926
199306,107834,4740870
199306,161953,9280859
199304,55013,1328109
199310,122984,7397728
199311,195802,2789766
199312,176485,5755615
199311,72370,4735881
199311,162823,6468362
199309,124052,4383827
199311,68868,2672631
199301,76307,1509160
199302,11392,3831966
199304,82233,117877
199301,138791,8607332
199307,46295,608232
199307,20898,4099778
199311,43067,199991
199303,35835,694165
199301,31746,2959533
199312,164997,3878603
199305,146943,7215522
199311,77337,1951780
199305,7222,111792
199311,192299,5096295
199311,160512,3424926
199309,133109,4477032
199304,147533,4599342
199310,1331,4542368
199306,29704,4120191
199306,86918,5657582
199306,16740,4660409
199303,54916,8800760
199303,34810,3761810
199309,6720,1735710
199309,143135,2171293
199312,142139,4911138
199308,85898,3357091
199307,105908,6126393
199312,190112,706840
199304,126493,7074745
199304,132883,1327704
199301,82762,5129594
199308,109715,169021
199308,170987,1796616
199311,76114,5396044
199305,43945,7293197
199303,96804,3842907
199310,160162,2634976
199305,117983,194095
199303,25093,1580075
199304,103203,4776552
199304,190218,1424640
199307,71644,1108329
199305,198002,3414400
199305,64404,6773580
199308,126398,6627686
199307,110237,1234757
199304,62544,1044032
199308,60094,3512227
199308,166537,6285837
199302,16196,4250790
199310,195096,2594194
199310,26940,2927361
199303,134136,4981243
199303,181578,6761088
199305,69442,3148922
199305,121540,3213649
199310,12614,6881957
199310,121491,3814499
199304,146941,3470943
199312,116300,5490287
199312,122586,4618233
199306,156985,5256056
199308,41286,360820
199302,118794,5922384
199307,89784,3998100
199308,155492,1200852
199308,33713,5002704
199306,44791,4467923
199302,119984,1190364
199303,11742,2917197
199312,41623,5059981
199312,198165,2104424
199305,144794,4865438
199306,3353,4063035
199306,145965,4138555
199304,195604,7403457
199312,114117,329153
199312,149010,1951755
199305,111924,4024777
199305,99388,5356674
199305,25662,155590
199305,199118,4096792
199307,56929,1493648
199307,131986,3361954
199306,76999,2543099
199302,45450,6700950
199306,41295,5330882
199301,134773,2104244
199312,90214,3971484
199304,181067,3712826
199309,142970,4982100
199303,141376,824909
199311,161875,4509033
199301,145898,2451245
199308,22275,4064731
199308,31791,5116686
199301,96041,3285342
199305,127479,4968338
199310,122315,3014296
199305,88179,4689689
199301,50693,3905407
199310,32415,266787
199307,19004,4207957
199312,186660,6946466
199307,192226,1550226
199307,145937,3109234
199306,143788,7616541
199304,80399,3277430
199304,111527,7163349
199304,111078,2695448
199307,132318,3929402
199309,60985,7898732
199302,77026,3475464
199301,33442,2451034
199301,184159,1461944
199308,104747,1387378
199311,160333,5000661
199305,115760,6504608
199304,21294,5776273
199307,63924,934520
199306,82014,869516
199301,6738,6286158
199308,13800,848331
199302,71841,7358317
199312,113130,2772090
199306,81782,8381482
199308,122872,2063513
199312,196142,3723086
199302,20644,1858792
199304,151736,520229
199305,101684,6773062
199310,80230,2516068
199310,185456,1057434
199301,192274,6357254
199311,17142,1660731
199302,148149,3367554
199302,124340,5883034
199307,47765,7217570
199308,134857,185401
199308,130330,6329615
199309,8186,3109659
199308,37894,7360534
199301,97839,3273231
199301,34941,5014387
199310,62144,4051790
199304,7531,1395374
199303,89053,412651
199302,130023,4437426
199307,193353,6443489
199310,157988,8822265
199311,162652,4490668
199310,155121,3422509
199303,199079,1399547
199303,1813,7058157
199305,77044,3234654
199305,77115,4388097
199302,181136,590308
199309,162057,3582079
199309,80381,6003685
199310,192780,6674587
199304,97969,7594432
199303,28394,6283997
199308,182479,2877789
199312,6226,1664363
199306,165328,2896712
199306,49184,2221032
199306,75907,3690484
199312,176537,1118176
199306,70059,2139394
199311,94717,2202970
199311,99483,3738814
199309,7670,1249514
199307,118111,1752378
199312,37782,8342652
199305,22633,6160294
199304,104420,829012
199304,176765,6788727
199311,138521,6958578
199311,116395,3042956
199310,12540,4026440
199302,198976,2846858
199310,154087,1328217
199307,130930,3233573
199303,151830,7301500
199308,176465,6042523
199312,170884,3065251
199307,49899,6223363
199312,61260,3627142
199311,2763,2100523
199310,2520,4553486
199310,175741,8367904
199312,195151,4071172
199310,68700,1962391
199307,101424,279382
199307,63397,3097608
199307,89061,3118678
199306,74544,2062177
199309,100684,8007284
199306,169713,5471136
199308,23693,7129602
199312,17862,1395410
199311,99428,6369148
199308,93691,7680501
199304,131797,2353652
199301,7784,6364476
199309,127922,955460
199307,16081,1661135
199302,116210,2063711
199303,156209,5385956
199302,26644,1231381
199312,125650,7314212
199305,47424,3059638
199310,139137,1037346
199310,36339,499929
199306,64924,6596108
199312,41117,2696064
199301,162759,4771163
199301,56096,2577620
199303,186826,1499650
199312,151930,1359603
199306,19016,272087
199310,14195,2934916
199305,43864,8232994
199308,137788,5135919
199301,111910,8287275
199302,128672,4333307
199303,106588,618697
199305,170760,6279506
199303,67312,5572674
199301,183292,6003140
199309,26532,2310311
199303,42681,4661585
199305,72076,4574825
199308,156759,3055907
199306,99485,6692035
199308,71578,306814
199303,69489,4716724
199305,64248,5227178
199302,74740,8402226
199301,99976,6133410
199301,96438,984018
199304,33805,1533621
199302,86261,5686258
199306,199805,8863034
199308,143803,6628165
199305,29717,7584746
199306,87043,3696813
199301,55276,2437914
199301,34969,6903758
199301,2876,1725503
199306,189999,4660536
199310,104488,4241628
199310,32528,1445914
199305,148822,4950189
199311,156656,2685435
199306,18781,4781481
199308,94861,2939682
199306,125759,1038724
199301,196746,6140009
199303,117454,1893756
199302,163511,5767430
199301,127927,5999649
199312,168653,7499507
199312,31351,3393098
199309,101478,1004560
199302,32061,973198
199310,77981,9115133
199311,70854,5664334
199310,28864,3478148
199310,75504,1578626
199306,98424,1830654
199311,58951,5802428
199307,166047,4908506
199308,25439,3376964
199307,85754,2927999
199303,168756,2832012
199308,78005,486585
199305,161579,1273082
199311,23369,752153
199309,101527,4793438
199305,10003,3131590
199307,8830,6746660
199310,157524,6903334
199312,162511,7710199
199309,192812,4853455
199303,7909,4229743
199302,91045,2842893
199308,97259,2984850
199308,109751,3623623
199311,15267,1605509
199308,70186,2060312
199308,111982,4689840
199308,112689,165062
199310,56023,1938459
199307,11818,2181290
199307,10554,3588147
199306,106914,8557654
199307,170552,7155445
199304,184857,8099456
199312,165096,2703017
199308,1974,4367258
199303,86863,7070164
199306,23633,5284758
199306,97799,880427
199305,150305,402524
199306,193091,5275120
199303,43705,1305770
199303,173713,5837181
199301,71153,3380319
199309,131839,6297213
199307,164816,8027297
199304,72468,4517282
199310,136895,4310046
199308,75807,176497
199306,69379,1601863
199304,24846,6837213
199308,53598,3762605
199305,63356,3918469
199306,177500,1989227
199303,37561,1162882
199302,60359,3396006
199306,148051,1385902
199310,163282,5800847
199301,80096,319598
199307,158545,3810011
199307,154918,7422087
199307,120009,3932838
199307,178291,5151268
199304,191757,2013288
199311,90271,247208
199301,14278,1416416
199303,131969,4852328
199303,6589,3046496
199307,105677,6330204
199308,19700,4285726
199309,108738,2710924
199305,79454,4032294
199305,64659,3054085
199301,78923,1291403
199309,38214,677499
199308,49028,4021414
199307,27160,2557000
199308,103098,539534
199310,181133,5770759
199306,164042,3218576
199301,104471,1431205
199307,138496,759572
199303,37570,1316108
199306,139844,7938501
199310,99413,3014082
199312,94290,747456
199312,179668,6441874
199307,95530,149501
199303,115014,1210115
199311,100502,3867435
199308,181677,2263408
199301,99461,2576251
199304,62409,806383
199302,150696,2880291
199306,29190,108561
199309,23628,5322056
199310,11072,2504862
199302,61496,6644696
199308,44730,5035913
199311,27364,1917669
199311,166225,2277712
199302,53754,5579219
199308,196132,1337433
199303,52281,4545870
199304,185747,711103
199309,199114,4203426
199305,165916,8351768
199306,32675,4990207
199302,94887,5841355
199312,185083,339911
199304,195479,458170
199308,43436,5542549
199308,145643,6784955
199310,22681,1866683
199304,198936,5384424
199310,171877,1890403
199310,139948,9448678
199307,179609,3275884
199302,102177,114379
199310,190451,6877949
199301,157390,709221
199306,77652,3832936
199305,187052,4510638
199308,84369,6297184
199310,30423,393845
199302,121522,7260718
199302,112758,4908519
199301,42661,7144305
199312,140303,3387802
199311,36967,8769639
199307,122486,3991438
199302,84299,2738540
199311,192284,4360055
199312,114291,3545167
199311,58000,4078206
199301,47711,4183266
199305,21338,4488252
199312,172739,2811804
199303,143576,7069423
199311,12628,4982365
199301,71968,6721961
199308,27409,1964508
199310,108075,3821070
199305,191201,383783
199312,161692,5671433
199304,177568,4628960
199308,118122,5304978
199307,166702,1926114
199301,52614,6979247
199301,24227,3238381
199301,84501,582316
199302,137238,2999340
199309,191206,4494798
199304,121824,180890
199309,163801,7015377
199309,92228,5859496
199311,198143,1083515
199312,64992,191785
199303,85462,7164927
199312,134674,338316
199310,74375,2003814
199303,114652,808325
199311,119008,3050190
199305,117669,7768755
199306,98724,2701224
199306,47787,3910194
199302,61929,561603
199309,3617,602161
199301,27237,5476537
199301,140844,3731983
199309,142024,206807
199302,42023,3439331
199301,118522,6710505
199301,30869,3666314
199311,138982,5292946
199311,82428,6156483
199305,84860,7694911
199305,153200,2917449
199310,88629,6119456
199306,173164,5021632
199310,54300,6208785
199305,166923,9850104
199305,115022,3695939
199301,33957,2433652
199309,128938,6939329
199309,58998,4986410
199312,35379,4814537
199307,43612,3168777
199304,176959,1579897
199309,74449,2231953
199305,182535,5284470
199308,25412,3243219
199312,131441,6998507
199307,51286,3240436
199309,160931,3904182
199301,66299,3719952
199308,102918,9316413
199302,114295,3048027
199307,56385,525820
199301,194579,2110371
199301,87308,761636
199301,146127,2903472
199303,187561,479730
199303,82084,1160961
199308,19368,2270903
