"s_city","d_year","lo_custkey","lo_revenue"
"UNITED ST9",1995,519691,1855581
"UNITED ST0",1995,519691,9368020
"UNITED ST0",1996,72940,4962147
"UNITED ST9",1996,713224,710930
"UNITED ST9",1993,797014,1405852
"UNITED ST9",1994,416348,7117156
"UNITED ST9",1997,750592,5223131
"UNITED ST9",1996,374836,5843237
"UNITED ST0",1992,703645,2188296
"UNITED ST9",1996,856651,2542525
"UNITED ST9",1995,550163,5791456
"UNITED ST9",1996,885553,3463892
"UNITED ST0",1995,259336,2572549
"UNITED ST9",1997,427468,3958313
"UNITED ST9",1992,183817,1486613
"UNITED ST0",1995,266683,1243667
"UNITED ST9",1997,231760,3400335
"UNITED ST0",1994,126659,7512194
"UNITED ST0",1994,417574,5966741
"UNITED ST0",1992,776273,1007801
"UNITED ST9",1994,844672,4432358
"UNITED ST0",1996,407333,942321
"UNITED ST0",1992,142987,1502779
"UNITED ST9",1995,559990,739363
"UNITED ST0",1992,570619,4414592
"UNITED ST9",1992,372653,411915
"UNITED ST9",1992,461032,3866167
"UNITED ST0",1997,493145,2934437
"UNITED ST9",1995,81379,1378786
"UNITED ST9",1993,384569,5540701
"UNITED ST0",1993,182689,6480527
"UNITED ST9",1994,60656,1135611
"UNITED ST9",1997,531892,7244439
"UNITED ST9",1996,90715,8362035
"UNITED ST9",1996,160588,2911984
"UNITED ST0",1992,387550,3693507
"UNITED ST0",1992,698578,4015648
"UNITED ST9",1994,150658,2933460
"UNITED ST9",1993,74227,2861247
"UNITED ST0",1995,860017,2558980
"UNITED ST0",1997,135941,4322235
"UNITED ST9",1992,736027,4673324
"UNITED ST9",1996,128803,6313827
"UNITED ST0",1995,520877,7436365
"UNITED ST9",1993,424445,5186224
"UNITED ST9",1992,650843,2338769
"UNITED ST0",1992,475960,2057515
"UNITED ST9",1992,871546,1413044
"UNITED ST9",1994,60625,5171975
"UNITED ST0",1994,362345,2364513
"UNITED ST0",1995,303043,4104548
"UNITED ST0",1997,866893,1883278
"UNITED ST0",1992,794332,859247
"UNITED ST0",1995,216700,3763081
"UNITED ST0",1996,830236,150894
"UNITED ST9",1996,873271,1245710
"UNITED ST0",1993,706933,2278173
"UNITED ST9",1995,519301,1554396
"UNITED ST0",1992,833824,2338151
"UNITED ST0",1995,411698,680368
"UNITED ST9",1992,60157,4449822
"UNITED ST9",1992,94957,619894
"UNITED ST9",1994,686938,2188315
"UNITED ST9",1992,674908,2397838
"UNITED ST9",1993,581611,853433
"UNITED ST0",1997,787427,7269108
"UNITED ST0",1993,388355,6869180
"UNITED ST9",1994,90646,2874928
"UNITED ST9",1997,524398,4897305
"UNITED ST9",1994,450731,6348367
"UNITED ST0",1997,570194,4790849
"UNITED ST0",1995,662128,4748537
"UNITED ST0",1995,317407,3612694
"UNITED ST9",1996,347884,2628864
"UNITED ST0",1994,736474,6511492
"UNITED ST0",1994,894707,6459656
"UNITED ST9",1995,587780,635116
"UNITED ST0",1994,714067,4032137
"UNITED ST9",1997,157459,1942564
"UNITED ST9",1993,264326,2547859
"UNITED ST0",1994,764356,911473
"UNITED ST9",1997,875774,967654
"UNITED ST9",1992,10154,1723315
"UNITED ST9",1995,329392,2794112
"UNITED ST0",1994,8518,5667135
"UNITED ST9",1992,771830,2525123
"UNITED ST0",1994,271945,2950922
"UNITED ST0",1995,843013,1697077
"UNITED ST9",1993,734698,2298219
"UNITED ST0",1997,843025,3914860
"UNITED ST9",1995,7810,3954591
"UNITED ST9",1993,614740,4104265
"UNITED ST9",1993,778825,1927680
"UNITED ST0",1994,471562,5017895
"UNITED ST9",1995,241304,7650191
"UNITED ST0",1995,382477,3911303
"UNITED ST9",1992,691991,5608344
"UNITED ST0",1994,520654,649753
"UNITED ST0",1994,292036,1445519
"UNITED ST9",1997,177169,4117162
"UNITED ST0",1992,233194,1487208
"UNITED ST0",1996,9431,949972
"UNITED ST9",1994,350918,6010996
"UNITED ST9",1995,832744,8916185
"UNITED ST0",1992,606563,685680
"UNITED ST0",1997,230344,2745624
"UNITED ST0",1993,473498,7385227
"UNITED ST0",1993,856954,6202026
"UNITED ST9",1995,820771,1161799
"UNITED ST9",1997,328949,3529691
"UNITED ST9",1995,739505,4989666
"UNITED ST9",1992,749882,2878230
"UNITED ST9",1992,395710,621974
"UNITED ST9",1992,267817,5874331
"UNITED ST0",1996,46108,5819985
"UNITED ST9",1992,499556,5364347
"UNITED ST0",1993,884959,1259577
"UNITED ST0",1994,180899,3703490
"UNITED ST9",1994,852461,4979700
"UNITED ST9",1995,179114,2637892
"UNITED ST9",1994,304583,2222176
"UNITED ST9",1993,384859,1731313
"UNITED ST0",1992,310621,3079808
"UNITED ST0",1996,342542,8455324
"UNITED ST0",1994,72992,2546710
"UNITED ST9",1995,113617,4416352
"UNITED ST0",1992,799315,618931
"UNITED ST9",1996,770929,3275746
"UNITED ST9",1994,303722,102858
"UNITED ST9",1996,712562,6674923
"UNITED ST0",1997,603454,730821
"UNITED ST0",1997,603454,2870121
"UNITED ST0",1992,348778,4298616
"UNITED ST0",1992,127295,2285084
"UNITED ST9",1993,213982,2432855
"UNITED ST0",1995,553390,2461432
"UNITED ST9",1993,839624,4994775
"UNITED ST9",1992,89165,2571966
"UNITED ST0",1992,608203,4591701
"UNITED ST0",1993,54301,2553444
"UNITED ST0",1996,36967,596028
"UNITED ST9",1994,49231,4078304
"UNITED ST0",1993,30404,6802686
"UNITED ST0",1995,740956,6440386
"UNITED ST9",1997,202060,1085225
"UNITED ST0",1992,678359,347578
"UNITED ST0",1997,182411,1913013
"UNITED ST9",1995,809566,2391054
"UNITED ST9",1994,36514,5171112
"UNITED ST0",1992,213199,5058842
"UNITED ST0",1995,596458,6147171
"UNITED ST9",1995,314783,7333963
"UNITED ST0",1993,786037,5738503
"UNITED ST0",1997,742222,7058014
"UNITED ST0",1992,736798,4488686
"UNITED ST9",1997,724480,2016403
"UNITED ST0",1993,543932,1623225
"UNITED ST0",1992,441838,2626268
"UNITED ST9",1996,375685,216624
"UNITED ST0",1994,290074,1810215
"UNITED ST0",1996,199381,995452
"UNITED ST9",1992,354799,4041932
"UNITED ST0",1995,372139,6090662
"UNITED ST9",1995,372139,3722211
"UNITED ST9",1995,539690,6094511
"UNITED ST0",1992,866906,2338536
"UNITED ST9",1994,463297,2953177
"UNITED ST0",1992,147281,5184430
"UNITED ST0",1992,1211,4283571
"UNITED ST0",1992,527527,491607
"UNITED ST0",1995,754784,4669862
"UNITED ST9",1993,140542,524070
"UNITED ST0",1996,589298,1591232
"UNITED ST9",1992,177898,1806294
"UNITED ST0",1997,276517,8427630
"UNITED ST0",1995,577105,948802
"UNITED ST9",1996,842312,450694
"UNITED ST0",1993,229252,5641198
"UNITED ST0",1996,297838,3848766
"UNITED ST0",1997,136618,457075
"UNITED ST9",1997,25474,344395
"UNITED ST0",1996,539900,4181247
"UNITED ST9",1992,589366,2425547
"UNITED ST0",1992,454307,6829329
"UNITED ST0",1994,503249,1375274
"UNITED ST0",1994,861053,7079593
"UNITED ST9",1992,307556,7928170
"UNITED ST9",1992,391534,1972668
"UNITED ST0",1995,386332,5352384
"UNITED ST0",1992,568928,6481282
"UNITED ST9",1992,568928,4429740
"UNITED ST9",1994,623069,4316675
"UNITED ST0",1992,255550,3168093
"UNITED ST0",1993,317875,1752330
"UNITED ST9",1997,858479,8717860
"UNITED ST9",1995,514099,5221808
"UNITED ST9",1996,139495,8266212
"UNITED ST0",1997,754466,2157142
"UNITED ST9",1997,334573,3323459
"UNITED ST9",1996,748945,1230252
"UNITED ST9",1994,460276,8572162
"UNITED ST0",1995,603260,6054432
"UNITED ST0",1996,587564,601745
"UNITED ST0",1992,681883,1890225
"UNITED ST9",1994,384494,492393
"UNITED ST0",1996,661882,4103430
"UNITED ST9",1993,31837,3058604
"UNITED ST9",1997,285671,4238317
"UNITED ST0",1993,275053,5784992
"UNITED ST0",1995,551617,2919934
"UNITED ST9",1997,565312,339601
"UNITED ST9",1996,545530,1672696
"UNITED ST0",1996,545530,6717817
"UNITED ST0",1997,321089,3362761
"UNITED ST9",1994,460675,4966728
"UNITED ST9",1993,61486,4052160
"UNITED ST0",1996,655204,276840
"UNITED ST0",1997,585712,2823403
"UNITED ST0",1996,538174,5555329
"UNITED ST0",1997,145666,3331463
"UNITED ST0",1994,663049,3518403
"UNITED ST0",1994,465112,4938568
"UNITED ST9",1997,727838,7164979
"UNITED ST0",1996,889912,1956093
"UNITED ST0",1995,248009,1187200
"UNITED ST0",1994,415031,3860712
"UNITED ST0",1997,484286,409263
"UNITED ST0",1994,425476,3241332
"UNITED ST9",1994,452717,776124
"UNITED ST9",1993,597052,1602209
"UNITED ST0",1992,165253,1485657
"UNITED ST9",1995,455998,1344317
"UNITED ST0",1993,56290,3579252
"UNITED ST0",1994,690476,6417219
"UNITED ST0",1993,455414,8582945
"UNITED ST9",1993,455414,276367
"UNITED ST0",1996,260266,1731696
"UNITED ST0",1994,434671,2515163
"UNITED ST9",1993,359150,4585964
"UNITED ST9",1993,876404,4645421
"UNITED ST0",1997,422248,6046551
"UNITED ST0",1992,349906,6904972
"UNITED ST0",1993,808708,459472
"UNITED ST9",1993,194674,762505
"UNITED ST0",1996,108031,5276162
"UNITED ST9",1996,94990,3874281
"UNITED ST9",1994,151153,4506139
"UNITED ST0",1994,459643,2984035
"UNITED ST0",1996,874387,2984670
"UNITED ST9",1994,379729,6357446
"UNITED ST0",1997,83459,2811229
"UNITED ST0",1993,202985,6493403
"UNITED ST0",1993,751811,3286056
"UNITED ST9",1996,276670,2937452
"UNITED ST0",1996,276670,607056
"UNITED ST0",1994,378386,4299400
"UNITED ST9",1997,761140,2889326
"UNITED ST9",1993,7693,6471375
"UNITED ST0",1997,486367,1882497
"UNITED ST0",1993,238694,443484
"UNITED ST0",1997,410714,3221882
"UNITED ST0",1992,633589,4973431
"UNITED ST9",1994,192695,8497010
"UNITED ST0",1992,396859,5978954
"UNITED ST0",1996,613919,3403903
"UNITED ST9",1994,869432,1265817
"UNITED ST0",1995,326642,2624541
"UNITED ST9",1997,251984,577977
"UNITED ST0",1994,335978,3775014
"UNITED ST0",1994,140146,2516253
"UNITED ST9",1995,605779,4396460
"UNITED ST9",1996,628406,5509004
"UNITED ST0",1997,117256,6957216
"UNITED ST0",1994,362965,1811786
"UNITED ST9",1992,132658,6323352
"UNITED ST0",1995,447253,1141709
"UNITED ST9",1995,48241,2325991
"UNITED ST9",1996,680566,5682060
"UNITED ST0",1994,162544,1736460
"UNITED ST9",1993,249752,5490000
"UNITED ST9",1995,719089,6810154
"UNITED ST0",1992,24098,7991602
"UNITED ST9",1992,37489,8129149
"UNITED ST9",1994,448177,1367649
"UNITED ST0",1992,384982,1241175
"UNITED ST9",1993,831176,5462058
"UNITED ST0",1997,136609,8267798
"UNITED ST0",1997,548855,1064269
"UNITED ST0",1995,770663,4285010
"UNITED ST9",1997,840029,4433702
"UNITED ST9",1995,472351,4141422
"UNITED ST9",1992,738139,2902577
"UNITED ST9",1993,884365,5559225
"UNITED ST0",1992,82183,3482710
"UNITED ST0",1995,240974,3850866
"UNITED ST9",1996,896038,1224893
"UNITED ST0",1997,8647,1171850
"UNITED ST0",1992,438767,5803426
"UNITED ST0",1992,806494,3762249
"UNITED ST9",1994,726004,4161129
"UNITED ST9",1996,251740,5143467
"UNITED ST9",1995,361960,1365615
"UNITED ST9",1995,603469,4113110
"UNITED ST0",1993,13927,5327942
"UNITED ST0",1997,152479,1797474
"UNITED ST9",1993,768020,4462199
"UNITED ST9",1995,638398,766576
"UNITED ST0",1994,303863,2692984
"UNITED ST9",1996,160345,2592611
"UNITED ST9",1995,197320,4214528
"UNITED ST0",1992,642196,858385
"UNITED ST9",1997,524782,6774062
"UNITED ST0",1996,468499,345710
"UNITED ST9",1993,603952,2002764
"UNITED ST9",1997,682712,1642142
"UNITED ST9",1997,110330,1154282
"UNITED ST9",1995,68419,2301647
"UNITED ST0",1993,152764,7729449
"UNITED ST9",1997,81133,3695629
"UNITED ST0",1993,676909,8007093
"UNITED ST0",1996,64550,3120327
"UNITED ST0",1995,211648,3929112
"UNITED ST9",1996,663496,3806650
"UNITED ST0",1995,177464,1438979
"UNITED ST9",1997,195370,5377142
"UNITED ST0",1994,195907,3484307
"UNITED ST9",1996,506686,3890655
"UNITED ST0",1996,474283,4803101
"UNITED ST0",1993,470041,791689
"UNITED ST0",1995,212747,3424557
"UNITED ST0",1994,47666,2427939
"UNITED ST0",1994,796271,3197273
"UNITED ST9",1992,684646,2181893
"UNITED ST0",1993,813112,1367725
"UNITED ST0",1992,309229,2100708
"UNITED ST0",1993,212119,1792503
"UNITED ST0",1997,524599,1543465
"UNITED ST0",1994,842003,5992665
"UNITED ST9",1993,62216,8920836
"UNITED ST0",1996,625625,2908684
"UNITED ST9",1992,370570,1361467
"UNITED ST0",1993,275879,5668178
"UNITED ST9",1996,383095,5617296
"UNITED ST9",1992,352846,1892267
"UNITED ST9",1995,12877,3557950
"UNITED ST0",1996,8362,4674010
"UNITED ST0",1994,475510,5160248
"UNITED ST9",1993,44902,2000679
"UNITED ST0",1992,329227,406617
"UNITED ST0",1993,181217,3924186
"UNITED ST9",1997,585607,5638314
"UNITED ST0",1996,416195,2934961
"UNITED ST9",1997,206692,1043049
"UNITED ST0",1992,163429,3076516
"UNITED ST9",1997,293083,331951
"UNITED ST9",1996,260842,7585050
"UNITED ST0",1993,650377,6878503
"UNITED ST0",1995,780067,3562776
"UNITED ST0",1994,870530,3751344
"UNITED ST9",1996,781651,5575147
"UNITED ST0",1994,649010,4364775
"UNITED ST0",1993,129400,3049975
"UNITED ST9",1992,501404,6857936
"UNITED ST9",1992,790274,3187548
"UNITED ST0",1993,650215,6402186
"UNITED ST0",1993,650215,4136376
"UNITED ST0",1994,725704,458215
"UNITED ST0",1992,663931,2348892
"UNITED ST0",1994,558310,1728288
"UNITED ST9",1996,421498,2693030
"UNITED ST0",1997,679247,1646730
"UNITED ST9",1995,875296,6008730
"UNITED ST9",1995,724915,172024
"UNITED ST0",1994,521393,1128290
"UNITED ST9",1996,167680,4942745
"UNITED ST9",1996,682210,3918308
"UNITED ST9",1996,32669,1963612
"UNITED ST0",1997,668419,5538436
"UNITED ST9",1996,691634,4672241
"UNITED ST0",1993,578734,3425079
"UNITED ST0",1995,362449,4243466
"UNITED ST0",1997,364639,6247621
"UNITED ST0",1994,141343,7405782
"UNITED ST9",1996,326062,1691676
"UNITED ST0",1997,776824,8198699
"UNITED ST9",1992,630590,4300824
"UNITED ST0",1997,108637,4162267
"UNITED ST9",1996,364483,955258
"UNITED ST9",1996,852580,2639790
"UNITED ST0",1994,477217,1585997
"UNITED ST0",1994,689530,294810
"UNITED ST9",1996,664414,4236531
"UNITED ST0",1993,647732,169334
"UNITED ST9",1995,563861,4002432
"UNITED ST9",1994,668333,1286488
"UNITED ST9",1996,699398,3083942
"UNITED ST0",1992,252631,1815553
"UNITED ST9",1995,499690,500445
"UNITED ST0",1993,691901,2536788
"UNITED ST0",1994,163330,4871617
"UNITED ST0",1992,99632,207567
"UNITED ST0",1996,710485,3207010
"UNITED ST9",1992,306284,2854086
"UNITED ST9",1992,155803,6818887
"UNITED ST0",1994,569257,4387423
"UNITED ST0",1996,163213,1413699
"UNITED ST9",1993,836432,4499515
"UNITED ST0",1992,513242,443159
"UNITED ST9",1997,577087,415242
"UNITED ST0",1996,718462,1257351
"UNITED ST0",1993,799291,5217853
"UNITED ST0",1997,719374,5043778
"UNITED ST9",1996,133312,2519200
"UNITED ST9",1997,774182,4864847
"UNITED ST9",1996,55717,312242
"UNITED ST9",1994,10816,7234056
"UNITED ST9",1992,433543,527244
"UNITED ST0",1994,291484,1570387
"UNITED ST0",1995,523193,1994518
"UNITED ST9",1997,156625,174023
"UNITED ST9",1992,500780,2755192
"UNITED ST0",1997,66455,5013606
"UNITED ST9",1993,898018,6678981
"UNITED ST9",1994,404977,2770351
"UNITED ST9",1992,350794,1516211
"UNITED ST9",1996,783662,2696196
"UNITED ST0",1992,461542,1680368
"UNITED ST0",1996,40738,8075733
"UNITED ST0",1994,495511,1229187
"UNITED ST9",1993,323003,6640729
"UNITED ST0",1995,858352,144496
"UNITED ST9",1993,93686,4552440
"UNITED ST9",1993,93686,6978560
"UNITED ST0",1995,703417,2071579
"UNITED ST0",1996,22186,3630300
"UNITED ST0",1994,400900,3763406
"UNITED ST0",1996,864943,1811709
"UNITED ST9",1996,711932,6251456
"UNITED ST0",1996,157063,3733704
"UNITED ST0",1992,857780,8740608
"UNITED ST0",1995,736618,8764482
"UNITED ST9",1995,623950,4685598
"UNITED ST9",1993,30283,6071418
"UNITED ST9",1995,519202,1932747
"UNITED ST0",1997,468049,4340751
"UNITED ST0",1994,551788,4568476
"UNITED ST9",1995,698564,1978761
"UNITED ST9",1997,259903,7137631
"UNITED ST9",1992,463381,692740
"UNITED ST0",1997,842611,5193015
"UNITED ST9",1996,299869,1892641
"UNITED ST9",1992,570187,2383195
"UNITED ST9",1997,288115,1632940
"UNITED ST0",1994,4256,1290484
"UNITED ST0",1992,820213,5067595
"UNITED ST0",1997,84433,4219531
"UNITED ST9",1995,379498,4955936
"UNITED ST9",1994,175130,4195377
"UNITED ST9",1995,393211,6994164
"UNITED ST0",1993,98935,2976565
"UNITED ST0",1997,655906,5289372
"UNITED ST9",1992,456529,3011652
"UNITED ST0",1992,825529,791209
"UNITED ST9",1996,544078,1144438
"UNITED ST9",1996,741586,2313427
"UNITED ST9",1993,409570,3999961
"UNITED ST9",1997,634862,2463511
"UNITED ST0",1995,832430,1124458
"UNITED ST0",1994,687163,503883
"UNITED ST0",1994,306194,1258470
"UNITED ST0",1997,697474,3489233
"UNITED ST9",1994,180820,3622425
"UNITED ST0",1995,667669,6020472
"UNITED ST0",1997,196174,5585388
"UNITED ST9",1992,252638,3293204
"UNITED ST0",1995,490405,4236953
"UNITED ST9",1994,668141,574152
"UNITED ST9",1997,16736,111086
"UNITED ST9",1997,191500,4598361
"UNITED ST9",1992,664258,1102871
"UNITED ST0",1992,276271,3536838
"UNITED ST0",1995,359263,6052305
"UNITED ST9",1995,395056,3331601
"UNITED ST9",1996,635534,3591615
"UNITED ST0",1996,501463,6665862
"UNITED ST0",1997,444182,4998816
"UNITED ST0",1995,701269,7094622
"UNITED ST0",1997,205249,2022055
"UNITED ST0",1994,169681,3958761
"UNITED ST9",1997,634810,6094567
"UNITED ST9",1993,402940,5132186
"UNITED ST0",1993,369706,4928861
"UNITED ST0",1994,789860,5007575
"UNITED ST0",1994,768703,4499881
"UNITED ST9",1995,522899,7567684
"UNITED ST9",1993,492412,4115149
"UNITED ST9",1995,100495,1765615
"UNITED ST0",1997,31471,4348877
"UNITED ST9",1994,821126,5426939
"UNITED ST0",1994,432985,1829072
"UNITED ST9",1997,680762,6520514
"UNITED ST9",1995,533887,4439904
"UNITED ST9",1995,415064,5048985
"UNITED ST0",1992,593629,4376496
"UNITED ST9",1994,756325,3693312
"UNITED ST0",1997,691874,180109
"UNITED ST0",1992,255535,5803386
"UNITED ST0",1995,95521,632311
"UNITED ST0",1996,293701,150306
"UNITED ST9",1996,476932,3511456
"UNITED ST9",1992,839198,5352526
"UNITED ST0",1997,391934,2480197
"UNITED ST9",1993,143854,5267575
"UNITED ST9",1992,660281,4981791
"UNITED ST9",1995,675977,5581088
"UNITED ST9",1995,675977,5570392
"UNITED ST0",1994,12980,1533193
"UNITED ST9",1993,517454,2504713
"UNITED ST9",1995,736892,3490219
"UNITED ST9",1996,376385,5308460
"UNITED ST0",1996,376385,3165177
"UNITED ST9",1996,683956,1361984
"UNITED ST9",1995,605312,6462523
"UNITED ST0",1995,870319,5094488
"UNITED ST9",1997,192229,3395188
"UNITED ST0",1993,658751,3304477
"UNITED ST9",1996,139798,2157660
"UNITED ST9",1997,166259,1806740
"UNITED ST9",1993,206374,2995632
"UNITED ST0",1995,161173,1347318
"UNITED ST9",1997,761095,1878888
"UNITED ST0",1997,845014,5748252
"UNITED ST0",1997,522692,2276015
"UNITED ST9",1993,727546,7453349
"UNITED ST9",1997,534973,323584
"UNITED ST9",1994,435104,4625514
"UNITED ST9",1992,479434,628080
"UNITED ST9",1996,46249,4276914
"UNITED ST0",1992,679846,6549305
"UNITED ST0",1992,7357,6167380
"UNITED ST0",1994,860269,1556553
"UNITED ST9",1994,892100,2312556
"UNITED ST0",1997,564269,2744632
"UNITED ST0",1995,649582,654984
"UNITED ST0",1993,497395,4033539
"UNITED ST9",1994,817280,4487280
"UNITED ST0",1997,130738,3710480
"UNITED ST0",1996,70760,1198864
"UNITED ST9",1996,351166,560037
"UNITED ST0",1995,289219,2247648
"UNITED ST0",1993,812311,1131759
"UNITED ST0",1997,785404,1732341
"UNITED ST9",1994,636331,6631352
"UNITED ST0",1992,320677,5433226
"UNITED ST9",1995,796597,1750704
"UNITED ST0",1993,136316,3094710
"UNITED ST0",1992,95227,4673312
"UNITED ST0",1992,4748,4633560
"UNITED ST9",1996,560684,7094227
"UNITED ST0",1997,292697,1518526
"UNITED ST0",1997,871708,4739816
"UNITED ST0",1994,50362,6145699
"UNITED ST0",1993,655099,860391
"UNITED ST0",1997,463310,4595728
"UNITED ST0",1996,470824,3530404
"UNITED ST0",1992,663884,4254456
"UNITED ST9",1996,8726,5324209
"UNITED ST9",1992,547969,4589996
"UNITED ST0",1997,323665,1096156
"UNITED ST0",1995,516674,2507742
"UNITED ST0",1993,574369,2115817
"UNITED ST9",1994,89614,1896580
"UNITED ST0",1993,736444,5226671
"UNITED ST9",1994,836156,7417448
"UNITED ST0",1992,663043,5813450
"UNITED ST0",1995,238802,1833775
"UNITED ST0",1996,140374,2367160
"UNITED ST0",1996,140374,5807926
"UNITED ST9",1993,219038,1494304
"UNITED ST0",1993,486100,4834949
"UNITED ST9",1992,287633,5173830
"UNITED ST9",1997,595634,5014544
"UNITED ST0",1996,123650,5942210
"UNITED ST0",1992,296245,1090383
"UNITED ST0",1993,794932,5140415
"UNITED ST0",1994,596572,6181185
"UNITED ST0",1996,585922,3816823
"UNITED ST0",1997,756739,5180949
"UNITED ST0",1992,35855,2426387
"UNITED ST0",1997,198422,5042550
"UNITED ST0",1996,311587,5242631
"UNITED ST9",1993,69250,597754
"UNITED ST0",1994,426710,2068606
"UNITED ST0",1997,759433,704489
"UNITED ST0",1993,814339,304579
"UNITED ST9",1992,898336,2160701
"UNITED ST0",1996,671680,194290
"UNITED ST9",1996,350267,2589700
"UNITED ST0",1994,632761,102863
"UNITED ST0",1993,756973,2769733
"UNITED ST0",1995,256042,3802770
"UNITED ST0",1997,204217,914736
"UNITED ST9",1994,246910,3747893
"UNITED ST0",1993,348347,3556338
"UNITED ST9",1995,530509,1503728
"UNITED ST0",1993,100853,3188528
"UNITED ST9",1992,490496,8375542
"UNITED ST0",1992,674944,3183148
"UNITED ST0",1995,692648,5455366
"UNITED ST9",1992,874429,5378907
"UNITED ST0",1995,418075,532936
"UNITED ST0",1995,161603,3522312
"UNITED ST9",1997,864013,6403057
"UNITED ST0",1996,386803,4567148
"UNITED ST9",1994,246607,2152394
"UNITED ST0",1992,160969,3026240
"UNITED ST9",1996,449200,1205754
"UNITED ST9",1993,238876,1638075
"UNITED ST0",1992,636517,7013643
"UNITED ST0",1992,582890,4861716
"UNITED ST0",1996,711881,5083772
"UNITED ST0",1994,633356,5177894
"UNITED ST0",1994,781633,231291
"UNITED ST0",1995,635341,1708765
"UNITED ST0",1995,335764,2525259
"UNITED ST0",1997,727430,4958717
"UNITED ST0",1997,370792,5336934
"UNITED ST0",1994,291700,586630
"UNITED ST9",1994,165700,5377783
"UNITED ST9",1996,276982,1888467
"UNITED ST0",1994,283862,4002434
"UNITED ST9",1996,569785,276681
"UNITED ST9",1993,267829,8393493
"UNITED ST0",1994,435424,4678564
"UNITED ST0",1994,373669,170209
"UNITED ST0",1997,10960,5135016
"UNITED ST9",1996,678839,315376
"UNITED ST0",1992,129278,8075859
"UNITED ST9",1996,385859,4844407
"UNITED ST0",1993,466861,2177363
"UNITED ST0",1996,120406,7262550
"UNITED ST9",1993,324403,3021807
"UNITED ST9",1996,65896,1587628
"UNITED ST0",1997,6665,127396
"UNITED ST0",1994,730742,6063209
"UNITED ST9",1997,386744,763740
"UNITED ST0",1995,260351,5108980
"UNITED ST9",1992,103493,8199966
"UNITED ST9",1994,235234,1668268
"UNITED ST0",1993,712085,2044359
"UNITED ST9",1997,392870,5398128
"UNITED ST0",1997,578285,1302603
"UNITED ST9",1995,859501,3270160
"UNITED ST9",1995,539690,2616846
"UNITED ST0",1994,306691,1448575
"UNITED ST9",1995,736462,1733363
"UNITED ST0",1996,202400,330250
"UNITED ST9",1992,333041,2700451
"UNITED ST9",1993,360169,663471
"UNITED ST0",1996,259339,4192974
"UNITED ST0",1992,9364,2745216
"UNITED ST0",1993,325607,1193741
"UNITED ST0",1994,73819,5058887
"UNITED ST9",1992,809431,6815571
"UNITED ST0",1997,249088,2913480
"UNITED ST0",1992,420433,3384447
"UNITED ST0",1997,70934,6259663
"UNITED ST0",1996,519632,4967328
"UNITED ST0",1996,437416,2652975
"UNITED ST0",1992,672377,190677
"UNITED ST0",1996,846659,3208322
"UNITED ST9",1994,82111,966618
"UNITED ST0",1993,240076,7482902
"UNITED ST0",1996,237787,4250903
"UNITED ST0",1993,24298,1972700
"UNITED ST0",1992,795172,7187080
"UNITED ST9",1992,158899,1821412
"UNITED ST0",1992,48454,4269720
"UNITED ST0",1992,758866,7512858
"UNITED ST0",1995,523543,704466
"UNITED ST0",1994,22288,1783385
"UNITED ST0",1992,76406,2261697
"UNITED ST0",1992,599177,4031662
"UNITED ST9",1992,399299,3433457
"UNITED ST0",1994,897310,2740746
"UNITED ST9",1997,430819,1610632
"UNITED ST9",1996,214705,1342667
"UNITED ST9",1996,146315,1052455
"UNITED ST0",1994,385166,5848093
"UNITED ST9",1992,224479,1228721
"UNITED ST9",1995,809339,6115068
"UNITED ST9",1993,852235,2327114
"UNITED ST9",1992,681556,8205886
"UNITED ST0",1997,318073,732346
"UNITED ST9",1996,251176,8113253
"UNITED ST0",1992,317440,4468220
"UNITED ST9",1995,556295,1901616
"UNITED ST0",1996,672224,1884333
"UNITED ST9",1994,354221,2703289
"UNITED ST0",1996,895045,5009126
"UNITED ST0",1996,895045,348808
"UNITED ST0",1997,363817,5316207
"UNITED ST9",1994,304729,4601472
"UNITED ST9",1995,682043,1083014
"UNITED ST0",1992,466979,1810676
"UNITED ST0",1996,68752,4039868
"UNITED ST0",1995,490103,1495235
"UNITED ST0",1997,76808,5055929
"UNITED ST0",1993,524368,7941788
"UNITED ST0",1997,420586,5497398
"UNITED ST0",1992,616262,3028100
"UNITED ST9",1994,283688,4709067
"UNITED ST0",1992,483764,5836635
"UNITED ST9",1996,624550,2706147
"UNITED ST0",1996,839431,1832325
"UNITED ST9",1996,806663,1553069
"UNITED ST9",1994,857470,4853461
"UNITED ST9",1997,336778,714308
"UNITED ST0",1993,422233,3491084
"UNITED ST9",1995,435533,2883676
"UNITED ST9",1996,133211,7550182
"UNITED ST9",1995,574885,7776210
"UNITED ST0",1995,377833,1529687
"UNITED ST0",1993,710090,4082644
"UNITED ST9",1995,570220,1347314
"UNITED ST0",1994,68086,3327192
"UNITED ST0",1997,841381,2964247
"UNITED ST9",1993,358516,2534823
"UNITED ST0",1995,419831,8964930
"UNITED ST0",1992,676774,2027584
"UNITED ST9",1994,732982,4648729
"UNITED ST0",1994,732982,2762351
"UNITED ST0",1992,27764,701570
"UNITED ST9",1993,328753,6718694
"UNITED ST0",1997,657137,6069909
"UNITED ST9",1993,508771,1714959
"UNITED ST0",1992,663523,4820415
"UNITED ST0",1995,442816,481345
"UNITED ST0",1993,280150,2682250
"UNITED ST0",1996,278048,4721305
