"lo_custkey","lo_orderdate","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
298831,19921011,119763,174710,2019,106965
125657,19920608,473911,373208,10481,113093
125657,19920608,289770,7932998,17782,105585
160603,19920418,277142,4985724,13171,67147
197903,19920910,567616,1154942,11958,101015
271682,19920918,183620,4340823,7284,102217
45737,19921003,47107,1054100,10832,63246
254548,19920711,203349,123980,8252,75139
194929,19921227,192934,1418851,10080,121615
68500,19920609,308253,6056474,13267,75674
166516,19920603,143933,8024358,19818,118615
138502,19920924,213826,3305639,12890,104388
757,19920720,48202,3985443,961,69012
88513,19920207,358688,8473096,19024,104800
131122,19920819,369122,2501331,12084,71466
94468,19921119,410319,2089793,4686,73757
172045,19920423,472023,4278500,4281,59700
158959,19920312,539781,7137379,387,109245
85684,19921210,452055,4028120,17016,60421
265118,19920208,592276,5899894,18573,82095
265118,19920208,113169,3073616,7296,70929
174694,19920921,179605,4716880,4216,101076
151030,19920804,494318,4330557,17659,78737
179357,19920624,69151,1108948,5617,67209
58834,19920510,80732,1186921,16301,102763
58834,19920510,250727,1479740,5303,100662
58834,19920510,358333,556528,8974,83479
146159,19920206,550154,5057346,18277,72247
146159,19920206,434391,131211,14827,79522
155833,19920627,358947,8737831,15671,120355
6986,19921215,379108,4273524,14473,71225
42772,19920925,391150,3351078,17045,74468
127366,19920323,453240,354386,18609,71593
228407,19920625,292330,2512408,13854,79339
20642,19921031,334614,3297200,6252,98916
20642,19921031,57259,2287766,12604,72975
123550,19920930,365758,6499809,8740,109424
49709,19920610,511410,4457479,2898,85283
49709,19920610,265882,2032657,3375,110872
212477,19920430,495230,4202470,2133,73512
212477,19920430,46413,6729079,8366,81564
222541,19920627,463374,5349400,3553,80241
222541,19920627,514592,1749554,7078,96394
144712,19921226,494278,3526677,5121,76335
144712,19921226,328806,5630970,16347,110087
144712,19921226,229133,4311145,569,63727
235921,19920421,284549,300571,12585,92011
235921,19920421,307788,8619696,3569,107746
174590,19920415,405229,2358001,12349,68052
174590,19920415,71760,519528,13456,103905
26755,19920905,410714,6594616,18699,97481
26755,19920905,464740,3206578,4543,102283
39842,19921218,501568,7458454,3700,94172
39842,19921218,478221,4465820,18777,71952
248737,19920512,423068,4079120,3391,59462
248737,19920512,506442,709725,2116,86905
94951,19920516,492773,3146566,2365,105945
94951,19920516,222075,2369014,4454,59823
128284,19920720,572795,4068003,4282,112066
276572,19920215,168225,5322893,16812,77593
276572,19920215,151252,4386739,9263,78195
188815,19920502,33267,840182,5018,72015
188815,19920502,506191,3519679,5871,71830
8842,19920722,98668,653330,12215,99999
8842,19920722,426670,7344590,1038,95799
22021,19921004,392308,2772574,2101,84017
22021,19921004,115192,2602701,9914,72431
22021,19921004,430366,1166706,8855,77780
22021,19921004,156211,4561956,15020,76032
37906,19920503,15677,4370286,14566,95560
37906,19920503,81750,1714432,14430,103905
37906,19920503,559022,5190962,11977,64860
130538,19920131,381350,6870432,866,85880
41776,19920125,474297,2990027,18389,76276
41776,19920125,175426,6032705,4476,90085
154297,19920624,365071,556669,3818,68163
154297,19920624,141821,4979317,2818,111769
154297,19920624,380957,1222764,15405,122276
154297,19920624,141361,3470841,7392,84141
11986,19920312,423514,6902826,1141,86249
11986,19920312,193906,3959802,14816,119994
48064,19921207,597586,1814877,8853,101013
48064,19921207,238470,4831017,16302,84507
90886,19921118,252497,568196,6355,86968
90886,19921118,176689,1730366,2647,105940
38084,19920417,498868,2587440,14761,112010
38084,19920417,66911,5577392,16701,112674
174596,19920706,546321,4602331,12157,82038
127028,19921214,12255,4918791,8015,70035
182221,19920924,234486,5062555,19675,85228
182221,19920924,14309,1453280,11003,73398
143153,19920331,418395,1820330,13108,78802
57968,19920119,327275,2297186,16877,78135
189784,19920705,153657,3387087,6131,102639
189784,19920705,97935,579879,1660,115975
189784,19920705,182312,5875622,11059,83658
237950,19920326,350110,2614865,6240,69606
64966,19920703,20699,6984103,973,97181
137233,19920511,453548,1932456,18283,90091
236008,19921027,235826,1057086,2768,105708
259741,19920614,589534,5625462,6845,97410
259741,19920614,494534,3744849,8796,91710
259741,19920614,431540,144208,11587,88291
23593,19920917,485272,3942736,15268,75435
23593,19920917,575957,9762129,13467,121975
68783,19920606,439788,8466024,14684,103665
68783,19920606,114261,4973514,349,76515
201335,19920211,270144,772092,2030,66847
124010,19920502,557628,2477832,9190,101136
124010,19920502,256252,4066935,13439,72494
40747,19920828,505979,9432482,3341,119097
293563,19920618,474549,1357456,3028,91411
183664,19920515,245562,5728690,13277,90453
123721,19920928,526277,3999674,8695,78195
123721,19920928,137210,5612445,15824,74832
64018,19920731,173181,1843644,19231,75250
104656,19920911,489321,4237510,4233,78618
104656,19920911,410219,3387570,13330,67751
104656,19920911,547403,5685489,1911,87022
66881,19920711,332699,4502368,4583,103900
233860,19921030,109398,5015937,13643,84443
43141,19920420,447458,6261190,19465,84325
43141,19920420,560285,922848,5383,80715
66032,19921207,299637,3207775,12734,98197
93835,19920412,175800,4779538,7914,112548
256043,19920419,579442,451861,1710,91285
256043,19920419,436132,3977641,2277,64086
16765,19921208,289722,8219631,4279,102702
199103,19920916,192422,5906238,16019,90865
199103,19920916,260327,4163160,3820,77238
192308,19920726,392029,1098589,3050,67260
215440,19920701,430538,4797622,14249,88110
135553,19920419,268546,149938,12189,90871
135553,19920419,250709,4813101,11334,99581
135553,19920419,461272,1726550,7166,73995
33967,19921022,359658,170046,14131,103058
33967,19921022,356583,4918710,17722,98374
281647,19921021,359322,4512739,15348,82878
192412,19920117,521534,2955469,16015,93330
192412,19920117,434618,3043076,6345,93155
210235,19921118,358201,1745237,12044,75551
210235,19921118,467892,4277701,10409,111592
210235,19921118,7544,4694280,18015,87092
287311,19920520,497962,6015055,3990,117596
287311,19920520,446298,4354945,14197,74656
287311,19920520,323329,2915580,7933,81138
287311,19920520,588368,3786484,6548,87380
163463,19920414,82894,1876890,14907,112613
246127,19920125,427836,7683156,7954,105828
43930,19920714,55014,2228723,3425,58140
184970,19920208,197422,148903,19367,91165
184970,19920208,65629,4578154,8563,95677
175540,19921202,154077,3958745,4756,67864
132985,19921206,211537,6453156,2354,86911
141883,19920930,72446,6394327,5853,85106
214264,19920723,286070,827951,11107,63363
197165,19921211,333133,5310510,14514,69967
197165,19921211,370718,6135241,9063,107322
73810,19920404,16849,4414600,19698,105950
144824,19921026,486586,5448920,13305,94353
144824,19921026,144344,136057,7469,83300
207767,19921202,482150,679278,14479,67927
207767,19921202,486427,1837420,14890,84804
221992,19920317,463895,4232646,13361,111532
221992,19920317,281799,4013878,12228,106846
221992,19920317,594959,9353597,15960,123235
204010,19921023,431679,1116180,1927,96639
167542,19921210,75954,756540,12125,115797
149725,19920201,580947,803056,2403,121675
149725,19920201,91381,4347699,12374,82342
243614,19920208,256906,558867,7677,111773
86135,19920315,426780,4516086,19125,102405
86135,19920315,534508,1696728,15985,92548
86135,19920315,437411,2831619,7060,80903
86135,19920315,365352,3543350,16574,85040
193382,19920211,260301,494425,18369,75677
193382,19920211,131068,4352277,3817,65943
268657,19920606,472000,1652366,14665,58318
268657,19920606,210179,533688,14044,65349
68450,19921219,324905,5158595,10337,115793
68450,19921219,193190,1668147,6410,76991
195133,19920612,408293,1561651,4669,72076
292438,19920713,485145,5316084,5977,67807
102286,19921031,424630,5441135,16620,93276
102286,19921031,167721,4382364,4662,107323
48559,19920123,131415,1133985,8530,86784
27170,19920824,589371,433723,506,87621
30524,19920913,244925,733004,10702,112194
4435,19920512,268729,6790840,4289,101862
4435,19920512,438869,8316064,13175,108470
258496,19920130,420394,1821716,4152,78862
258496,19920130,334665,5047960,19357,101979
297635,19920920,296497,2986960,6392,89608
297635,19920920,215682,3994175,19716,95860
97789,19921124,446455,2358606,16716,84085
272776,19920112,45039,4034523,14026,59041
272776,19920112,498993,4141305,15998,119518
199705,19920909,549610,1807293,10682,99575
232994,19920330,106935,4377110,2717,116515
199525,19920307,126145,3787466,1102,70268
199525,19920307,303007,4443956,9044,60599
18295,19920429,494082,1370900,11310,64563
18295,19920429,499009,98782,4928,60478
71648,19921112,130716,8034866,1200,104802
290113,19920716,259667,4670112,8933,97599
12988,19920331,388053,2571904,14172,68462
179654,19920729,272948,3953273,9364,115255
272326,19920204,433194,2008616,1769,67630
17582,19920510,239060,199810,3967,59943
290392,19920618,541680,3374453,8364,103299
17353,19920110,1693,6407464,13559,95681
17353,19920110,250429,2433279,11850,82764
17353,19920110,551611,7332021,7039,99755
78664,19921120,514792,3935145,10629,108406
285802,19921015,80284,6071072,1533,75856
111991,19920809,364154,1583582,1001,73088
1870,19920216,385315,5267928,7457,84018
1870,19920216,331505,5171825,8993,92189
224254,19920415,233818,6416843,8083,105108
274828,19921218,50730,4991768,652,100843
274828,19921218,7764,501528,5866,100305
162287,19920926,316828,5966115,4279,110688
237847,19920709,391505,2714033,14367,95789
272173,19920105,443974,1329139,14621,115077
272173,19920105,369313,6366873,10989,82938
272173,19920105,512123,5561990,12147,68106
109385,19920809,312348,3332808,10751,81619
109385,19920809,351289,6041937,19626,80416
221335,19920722,220113,3925780,2150,61986
221335,19920722,132747,1938136,14246,106784
104845,19920306,258527,5942040,9931,89130
104845,19920306,452359,1028082,5120,78679
204656,19920118,164803,6163740,18153,112068
204656,19920118,588648,7988452,7272,104197
106552,19920404,380067,3147505,14920,68823
165862,19920717,551153,1806195,4141,72247
18358,19921110,34101,1639598,6405,62106
18358,19921110,264989,2735558,9106,117238
204866,19921202,164581,5265856,5099,98734
181909,19920808,325582,3215140,3328,96454
133901,19921026,95509,6702547,12033,90270
133901,19921026,581607,506574,9440,101314
171454,19921023,452427,6083154,13634,82764
115393,19920418,462078,4015633,6702,62403
293764,19920402,145487,2298720,19541,91948
6485,19920322,269304,4711173,8297,76397
146372,19921201,123214,1113489,11414,74232
146372,19921201,242813,1032410,12862,105348
189350,19921214,555231,1512582,2800,77172
189350,19921214,564616,3993081,15287,100835
473,19921111,264903,3698422,7089,112073
473,19921111,218971,7748836,19418,113397
248072,19920512,294579,4248612,18405,94413
248072,19920512,254039,1886738,17630,59581
233962,19920509,75294,1368294,10685,76157
177745,19920324,549061,1208833,8935,66602
177745,19920324,592319,3810483,12378,84677
177745,19920324,41060,3567777,4047,60063
281267,19920119,532886,959430,1636,115131
281267,19920119,153454,1772761,10790,90447
230600,19921225,90732,7597239,13960,103363
110905,19920319,462514,7382450,8930,88589
110905,19920319,468258,2913522,14512,73573
49478,19920720,48340,3571278,7947,77300
36919,19921203,182184,3102141,12584,75970
78743,19921108,84447,6802202,1650,85886
216194,19920813,457212,572903,8527,70151
216194,19920813,151741,3904587,6152,107564
69497,19921022,228589,4507182,17165,91054
69497,19921022,443781,8451324,7118,103485
149576,19920726,349084,3331225,18963,67984
149576,19920726,245996,2307072,4434,116518
149576,19920726,448254,3416737,4381,72133
154190,19920207,133599,8081320,4432,97955
154190,19920207,190658,8136468,16166,104919
154190,19920207,496011,498460,13225,60419
154190,19920207,175613,506583,6350,101316
207104,19920110,305912,6137280,2903,115074
207104,19920110,563654,343526,15307,103057
184871,19920907,40899,7285964,16800,110393
184871,19920907,255297,3313532,19540,75136
18059,19920518,207461,2736900,12645,82107
18059,19920518,187521,1608520,10315,96511
18059,19920518,368223,5947313,15349,77472
196604,19920225,146255,5539421,11907,78075
159283,19920216,387459,2755756,239,92786
287596,19920901,40057,897345,4647,59823
236986,19920529,223457,2705662,12526,82826
236986,19920529,240482,6970103,9616,85348
236986,19920529,176974,5024876,2117,123058
236986,19920529,191367,144377,16426,87501
297494,19920722,162346,5520692,2318,84500
102944,19920302,436444,1082249,11838,82825
102944,19920302,308315,4366890,5666,79398
206333,19920808,567715,1397628,15527,106961
206333,19920808,534145,2476152,12264,70747
28882,19920710,361721,529464,1883,106962
28882,19920710,244036,980020,3910,58801
28882,19920710,303618,7628006,14255,97296
17608,19920619,430736,2475064,9909,100002
17608,19920619,377710,8141185,13846,107262
267172,19921003,229597,1964708,16866,91594
267172,19921003,234791,7103310,3514,103546
66281,19921203,92987,4508414,15447,118798
66281,19921203,502735,1532660,11510,104262
66281,19921203,252597,3644612,7849,92974
88033,19920727,466744,335301,269,102643
254524,19921122,156118,1841004,12771,70446
58405,19920229,279029,4636846,13320,60480
283495,19920415,383709,4567774,10446,107561
283495,19920415,80673,1819037,9075,99220
283495,19920415,456908,9137912,2661,111892
283495,19920415,440640,3755553,18099,94837
162506,19921007,15508,6059839,16210,85410
84280,19920128,95579,5300002,9890,94474
84280,19920128,183914,4549241,14706,119874
170441,19920628,261388,2563803,16371,80962
170441,19920628,410501,3074203,1000,84688
170441,19920628,480622,7695685,12592,96156
185770,19920324,306317,2593668,339,79398
227075,19920801,308194,961744,16059,72130
156223,19921128,529101,4651409,10481,67804
156223,19921128,1560,2434958,13211,87693
185120,19920217,336043,5287247,6998,64741
194902,19921026,330505,4514340,10368,92129
194902,19921026,589814,7089713,14358,114227
194902,19921026,401912,7901304,13818,108833
177863,19920314,89035,4096120,9224,61441
177863,19920314,277371,1887704,19570,80901
177863,19920314,298487,1931111,18331,89128
287341,19920829,14624,153862,883,92317
287341,19920829,557858,5632540,15869,114949
206545,19920706,464916,6703491,19546,112853
159646,19920501,224044,3097696,13926,58081
170137,19920228,302520,3349522,11250,91350
225628,19920624,408304,5455260,18049,72736
271447,19920111,477654,4157393,6040,97897
85964,19920903,435628,2814480,1043,93816
85964,19920903,389618,2535786,16634,102456
85964,19920903,479214,4295484,4158,71591
205141,19921209,555525,3407558,18520,94830
205141,19921209,107005,4149200,1399,60720
39619,19920221,34153,4687790,1630,65229
39619,19920221,396984,6180480,11073,124858
161054,19920118,131820,7803569,5562,111109
161054,19920118,260474,1827502,14401,86067
225646,19920906,599808,1888702,8353,114466
228784,19921205,393782,3342622,19549,112546
228784,19921205,53244,3318749,12238,71834
215339,19920416,583938,7076685,2084,121314
142664,19920516,114419,3583525,9404,86004
208267,19920526,171938,8441706,6926,120595
143293,19920812,172763,3998285,7301,110145
143293,19920812,491270,1123773,1277,75675
235057,19920906,346617,5869180,3853,99816
32998,19921105,198073,5738243,2597,70264
32998,19921105,200046,185421,14685,56761
232213,19920813,231242,4943991,3637,70393
163244,19920813,497624,1284307,3430,97296
163244,19920813,128101,1354920,8460,67746
238577,19921227,516353,813382,8127,82159
185713,19920907,116662,6043176,9789,100719
74648,19920629,100063,1250158,5862,63783
45496,19921029,560959,3959062,1301,121195
171040,19920408,503126,4742220,12653,67746
209962,19920411,74679,7276148,13906,99220
147572,19921113,208979,6419064,5861,113277
147572,19921113,498281,3039521,2986,76755
147572,19921113,392895,2142934,18929,119272
71102,19920307,566145,1424277,14151,72667
99031,19921209,525025,4095000,8943,63000
84922,19921026,377866,190497,2802,116631
84922,19921026,261774,3231985,7250,104145
205843,19920213,292611,7937820,10604,96216
205843,19920213,398387,7205529,2039,89122
272741,19920419,440837,6160111,11301,106668
87641,19920412,490746,2952424,497,104203
240803,19921201,277813,877492,7605,107448
240803,19921201,339643,4452238,13808,100957
67708,19920215,201846,2740597,4421,104869
77957,19920605,144087,3845672,7211,67864
77957,19920605,43595,6483618,6111,92315
77957,19920605,314577,3342276,683,95493
179306,19920707,483546,1817069,6672,91771
164773,19920812,544440,5437430,13705,89065
8509,19920602,584085,4629477,1240,70143
217013,19921022,442416,5990499,13184,81503
123323,19920414,337979,3594222,7368,121017
152378,19920715,60965,7436131,13194,115557
125485,19920327,165824,2407630,6642,113389
36058,19920730,261518,2489998,1394,88770
84088,19920806,275392,3484084,16425,82042
112504,19920701,311391,2915548,19436,84142
112504,19920701,341919,7494559,18151,117654
171905,19920131,213888,2472165,7439,108112
171905,19920131,515842,6805194,19832,111469
171905,19920131,347989,5589445,11923,122218
52871,19920510,23625,6285848,4170,92917
52871,19920510,461555,3453138,490,90991
277756,19920416,595024,4140300,16305,67140
224215,19920220,590749,6556762,16327,110383
224215,19920220,41520,572915,10407,87691
18881,19920621,383982,5264091,17717,123958
227911,19920208,20554,4087452,12726,88473
227911,19920208,449766,3603054,9160,102944
227911,19920208,411633,5963739,5702,92676
130129,19920618,534840,556821,12105,112489
130129,19920618,450405,1726754,16561,81322
57425,19920117,17763,3865748,10586,100845
57425,19920117,81914,4550184,17952,113754
69202,19920626,226943,3147092,11075,112195
152189,19920303,45241,3487545,4015,71174
40123,19921211,51703,2978460,15674,99282
40123,19921211,56483,3022908,7739,86368
26191,19920629,561626,6581640,15137,101256
165556,19920527,205609,2848943,7192,90875
129440,19921222,251878,4025692,17833,109791
129440,19921222,12064,2830574,1212,58563
94610,19920322,107359,133902,4682,81981
257530,19920726,400612,4492392,18385,90755
257530,19920726,481203,2553092,7151,71050
228526,19920418,535579,1614550,7589,96873
228526,19920418,444796,8007542,14451,104446
228526,19920418,273047,100982,6604,61201
219955,19920302,280663,1150555,9448,98619
134761,19920904,374484,5040091,12100,93508
134761,19920904,294110,3060565,2816,66246
54010,19920903,358866,6736975,8017,115491
191038,19921014,477602,4896698,8012,94774
269687,19920312,373981,8748007,11485,123298
220544,19920831,356472,6890297,14508,91707
181028,19920125,194276,134286,16542,82216
181028,19920125,412411,6288749,7349,79403
232285,19920501,159653,342530,3245,102759
4274,19920505,372139,1661656,13546,72667
4274,19920505,100243,1462050,16301,74594
98579,19920818,493743,6189670,5425,104203
153475,19920225,8729,7533512,16464,98263
153475,19920225,342660,6068244,3200,102159
259948,19921115,191326,5952744,1589,85039
94630,19920115,555153,4305775,9640,72487
34244,19920909,516492,3434786,2168,90508
34244,19920909,476367,2764593,8853,80600
34244,19920909,149398,2553195,5737,86843
34244,19920909,515517,2853496,14382,91949
34244,19920909,288490,1738692,15621,88708
9461,19921010,190766,2022011,12404,111405
9461,19921010,395705,7562898,12541,108041
9461,19921010,230185,5136473,12682,66910
275617,19921213,344058,110204,6637,66122
283057,19920621,465931,5948709,14900,113814
283057,19920621,254496,6382112,6749,87028
104750,19921021,100317,5680240,15202,79038
83383,19920608,294708,5108070,9089,102161
61765,19921210,355659,1848381,3647,102878
61765,19921210,194,1969542,2022,65651
112525,19920611,9871,2468285,8051,106852
112525,19920611,313934,4628257,8450,116875
288245,19921023,246185,554273,16455,67870
102668,19921219,256208,4449534,1538,69851
55813,19920906,244112,3696350,9636,63366
65453,19920212,115510,5339285,15010,91530
65453,19920212,375521,5747436,7706,95790
253213,19920125,278877,3858332,10508,111351
102199,19921128,31684,2100384,8707,96940
102199,19921128,318007,3792463,6394,61499
124577,19921110,320186,597054,8784,72370
147749,19920519,480150,996774,423,67807
150605,19920122,63993,7827960,11374,117419
150605,19920122,317915,378848,14782,115974
150605,19920122,247653,784313,3794,96038
202906,19920504,154877,7572930,16603,115912
138358,19920608,15089,1506120,2890,60244
143164,19920116,276326,4948778,15430,78138
143164,19920116,572614,3305716,15643,101195
143164,19920116,515403,6524548,6635,85102
198940,19920116,590896,9536976,13903,119212
152632,19920121,242543,7130544,12285,89131
68662,19920303,451495,5670162,1275,86788
16813,19920318,456737,7042446,16265,101622
220882,19920330,444010,841419,2208,57239
220882,19920330,559889,389772,9178,116931
220882,19920330,245219,3958280,12067,69852
66994,19920215,311757,4902947,2803,106124
29128,19921102,346285,1304644,15752,79876
29128,19921102,596677,2458278,9754,106419
29128,19921102,540869,561492,14409,114590
238979,19921101,67096,956781,4698,63785
129526,19920914,216213,3952200,6503,67752
129526,19920914,280529,6361075,6536,90570
179491,19921103,237410,1980678,17968,80844
121597,19920909,499526,2690982,16111,91530
121597,19920909,318448,1173144,11853,87985
210667,19920105,584282,409878,16058,81975
210667,19920105,583294,1101816,2348,82636
13921,19920910,475534,3994163,8588,90570
13921,19920910,288556,756824,13278,92672
246370,19920825,101271,748094,15836,76336
246370,19920825,448416,4911804,4943,81863
190315,19921114,43401,5723110,18938,80664
83677,19920125,308484,3134187,1216,89548
223817,19920423,577223,6435990,16092,78012
1351,19920909,288587,6617394,12809,94534
190492,19920516,141873,5066746,15690,114892
273878,19920527,380026,2167779,19694,66360
273878,19920527,376905,4756536,11167,118913
26275,19920706,327186,2496703,8206,72790
26275,19920706,11949,6383024,8502,111656
246202,19920225,311143,4847346,1430,69247
58600,19920427,512850,4198818,1720,111769
58600,19920427,456092,4192280,7337,62884
281414,19921224,560327,1903375,15167,83238
281414,19921224,401553,6842109,4986,87271
211360,19920908,6171,4158953,17459,64630
213571,19920127,145097,3844274,3319,68525
58075,19921113,500556,6254137,9803,93391
58075,19921113,353424,4432230,10487,88644
273823,19920802,298719,3911202,5341,103062
218321,19920123,187892,4355758,1387,118793
10093,19921227,49884,7080610,2080,110032
180727,19920514,387284,2879667,13796,82276
263257,19921111,338481,2680345,2840,91168
150425,19920911,509870,5451565,950,112791
150425,19920911,435077,2226510,5913,60723
280303,19920501,396858,4789358,18921,117290
280303,19920501,198825,5771460,14305,115429
178558,19920411,218657,2048332,5833,94538
116471,19920917,320622,6241918,12529,98556
296621,19920721,58915,4872166,3559,112434
296621,19920721,396798,3376497,7106,113686
142450,19920823,464348,1312320,8604,78739
254363,19921007,354298,6626172,10302,81136
53806,19921208,454802,521763,6020,105406
53806,19921208,534377,139723,7901,84681
60373,19920301,403248,805854,11557,69073
226903,19920816,226081,3987997,17815,60424
120064,19921016,26732,5689443,19268,99523
182254,19921109,73827,8463854,9039,108049
182254,19921109,204951,2783910,2992,111356
182254,19921109,4066,3169186,15208,58203
288827,19921228,517642,657209,2003,99577
288827,19921228,2317,2194758,10778,73158
96616,19920725,392158,5875658,4144,75008
96616,19920725,591564,1946915,4721,99332
281704,19921110,96718,1714710,5353,102882
175915,19921001,183203,1672060,15909,77172
228275,19921107,25132,1779149,1599,63427
153904,19920413,511790,1059440,17165,108106
153904,19920413,267329,3430036,3621,77778
31610,19920106,19370,2653523,9347,77362
31610,19920106,23154,4954890,2806,64629
269072,19920704,250760,6097113,231,102645
82243,19921025,83049,2270488,14512,61922
82243,19921025,204285,951416,2147,71356
121339,19921110,5409,2705035,19195,78864
190025,19921220,338862,6843060,2859,114051
241963,19920309,381219,260040,17026,78012
241963,19920309,384680,5879880,4092,105880
214561,19920318,272785,3828423,12547,105466
214561,19920318,559619,3860757,2067,100715
214561,19920318,499988,3777124,10223,119277
125137,19920815,136765,8468272,15767,108105
272671,19921014,177353,3398511,14141,85821
272671,19921014,423653,630652,8728,94597
7409,19920427,194173,124182,8566,76030
7409,19920427,59488,4113738,13911,86848
127948,19921229,400869,1927355,13088,106190
101686,19920910,128366,6349915,11243,83661
259961,19921110,96117,3381628,12935,66786
259961,19921110,175606,1008960,6054,100896
163420,19920824,488777,519130,14610,105945
163420,19920824,265544,4075731,9758,90571
77851,19920612,393058,5414492,15352,69062
77851,19920612,109470,2515099,6552,88768
159527,19920415,70682,2753364,18602,99160
159527,19920415,541020,2836053,1092,63660
159527,19920415,274996,8278116,6614,118258
152971,19920509,77009,493000,14912,59160
191311,19920623,278117,2493542,14409,65706
244426,19920805,564817,8483109,4934,112907
244426,19920805,566318,4429728,16616,83057
244426,19920805,302972,195521,10989,118497
70417,19920328,158118,3763552,1219,70566
70417,19920328,78189,800685,3593,70030
70417,19920328,114121,2156728,16400,68107
244355,19921115,442459,412020,17753,84085
164980,19921219,552351,3025579,2975,84199
164980,19921219,543084,552259,9809,67623
218618,19920420,462580,2159584,8493,92553
170755,19920202,149110,115911,11254,69546
170755,19920202,490495,6987650,10759,89128
33737,19920411,238224,929768,17385,69732
143971,19921018,542005,2257288,713,62818
219446,19921207,121095,5414152,17262,66965
219446,19921207,35100,4554440,14449,62106
199042,19920507,361435,4148076,17889,89785
199042,19920507,150498,6285320,10667,92909
129913,19920709,298954,7926983,11257,117176
129913,19920709,119775,8794373,435,107686
38143,19920406,589581,6946188,11789,100233
90262,19920409,353356,1255721,8647,84560
174577,19920209,426523,5966142,13949,86970
59725,19920620,588142,2460240,8249,73807
37237,19920702,312594,3658182,14307,96394
37237,19920702,216040,3154899,10528,57361
243182,19921208,512645,5907757,16460,99457
204751,19920618,545912,6977919,3881,117473
230671,19920109,286030,2816407,8987,60961
230671,19920109,89714,8348179,16095,102222
278095,19920713,334586,4537596,12635,97234
278095,19920713,146788,181643,15536,110086
269305,19920307,85004,678454,12379,59340
269305,19920307,45955,2258328,11469,114057
217847,19920518,255356,3671752,5347,78680
13417,19920120,274290,6258186,16482,75856
166987,19920505,269280,5689175,1159,74956
3016,19920113,421182,655277,19810,66189
12013,19920803,560066,2118081,9221,67562
12013,19920803,222568,4918815,2714,89433
239245,19920831,552822,6936760,3036,112488
78763,19920127,314024,2698826,9100,62280
80723,19920215,56187,2150321,16968,68590
80723,19920215,390515,476833,18992,96330
80723,19920215,579715,8090462,13411,107681
52073,19920327,572132,596034,11041,72246
289606,19920924,1315,2167464,1686,72978
197095,19920418,227278,944923,11051,72315
246263,19920531,203945,1811951,11300,110935
159100,19920602,287902,6361369,13370,113393
159100,19920602,356271,6113359,10801,79635
159100,19920602,434449,691710,18577,83005
255976,19920303,495883,1657154,3671,112731
218137,19920418,537801,3125926,14485,110326
218137,19920418,419530,2983091,17174,86970
100577,19920520,353157,4862342,7227,72608
100577,19920520,308285,1664438,13632,77596
100577,19920520,339114,4109648,459,69186
87875,19921116,267141,4432520,6994,66487
292697,19920421,394895,5655238,9177,119392
292697,19920421,393696,7695624,10353,107380
292697,19920421,37084,1837944,315,61264
125293,19920810,225186,2000106,8654,66670
126649,19920213,103355,543340,18363,81501
36832,19921014,234488,4551904,6154,85348
36832,19921014,235913,184890,19636,110934
36832,19921014,494284,2173042,15561,76695
57041,19921020,432391,1296902,10466,79402
224338,19921018,427254,1852168,3377,70873
253102,19920222,50377,4162632,18447,79642
253102,19920222,179287,3142444,14689,81976
285380,19920326,356265,5179300,12798,79275
23470,19920919,556178,3054521,11203,74049
34964,19921023,208510,5004468,6012,85110
297800,19920429,21866,4112078,12681,107271
11840,19920323,485810,7542318,19868,107747
127247,19921125,198666,2294058,6040,105879
127247,19921125,564627,6698736,8552,101496
127247,19921125,265910,3714282,2095,112554
8011,19920423,133229,2749115,17167,75733
8011,19920423,27728,8113028,16069,99343
248492,19920713,54585,2309370,3284,92374
249370,19920717,392782,8723304,11401,112486
249370,19920717,273835,3545287,3661,108529
47410,19920710,133180,5164507,16551,72790
47410,19920710,353852,6479856,10357,114350
34898,19920910,425242,2426650,11676,70033
16414,19920611,296199,4141298,10925,71710
16414,19920611,5682,2178296,966,95260
16414,19920611,94124,4025232,1172,67087
16414,19920611,339509,919803,11609,92909
164740,19921030,407461,1354755,10729,82106
129931,19920206,205629,2430822,8982,92076
129931,19920206,241668,1115487,9351,96579
129931,19920206,309933,9329901,17919,116575
69745,19920916,545160,835162,6340,72308
115736,19921010,277441,6950307,1511,85105
271634,19920108,156383,5325706,242,86362
21754,19921117,127333,5033221,10166,81619
203989,19921005,198500,469959,2922,95910
203989,19921005,186640,6153744,18733,103598
203989,19921005,262859,6740808,4877,109310
183004,19920505,510350,1599748,77,81619
183004,19920505,88827,7909711,3877,108949
194035,19920229,237217,2654660,14592,69252
194035,19920229,306202,3588324,6600,72491
162955,19920205,16495,4940215,19394,84689
239317,19920629,199695,3198137,1145,107681
239317,19920629,396508,2201360,5488,96269
56701,19920212,37632,1087753,5266,94177
56701,19920212,77238,5240071,11238,72913
56701,19920212,182332,2520336,19506,84859
142579,19920423,254595,3099160,17938,92974
202534,19920513,550257,5490366,7208,78433
202534,19920513,354531,5749095,17074,95131
180547,19920807,45155,1198063,1987,66009
180547,19920807,283166,4550634,1049,68949
294751,19920211,578454,1820526,13714,91945
35494,19920729,287195,1621950,13048,70930
94600,19920320,127479,3464881,8870,90388
226766,19920920,287108,5475450,9396,65705
260687,19920124,427266,5846876,17873,71594
260687,19920124,312450,3217368,8136,87746
260107,19920510,530194,122417,8441,73450
9956,19921227,376734,5323516,16873,108643
