"d_yearmonthnum","lo_partkey","lo_revenue","lo_suppkey"
199704,638361,3297699,23632
199705,674868,4647617,35964
199705,313938,5059376,566
199701,503350,3085592,59313
199701,515323,2093101,35290
199710,787010,2371670,57443
199701,545524,2950660,55615
199707,379123,2033970,10668
199707,756027,2547192,1687
199712,768081,2068290,35344
199712,322048,2648324,23972
199710,629806,3367393,14516
199710,133852,4118696,46476
199712,627134,1814481,5202
199705,182275,3554690,27704
199704,376299,3234658,21043
199701,775469,2640975,2174
199712,21501,2534895,29993
199712,559034,2439598,17204
199712,480924,4937500,4434
199707,213685,3357207,18950
199702,336513,4028700,19643
199701,696444,2252801,7547
199701,328496,2634301,47471
199701,431256,2884968,59608
199703,661923,4523736,40467
199703,683155,2276240,29842
199704,379356,3070192,41581
199704,627552,3334838,22542
199704,439514,2433142,22097
199707,289261,2880576,588
199702,255375,3556052,11470
199701,629072,1684750,31620
199701,690249,3111656,19599
199701,484910,3172045,52146
199706,603333,2758185,36793
199706,750861,3556003,15711
199706,504039,2372847,48028
199701,95350,3296107,8074
199701,141595,3076789,36172
199701,690247,2558550,30198
199706,106633,2536507,23695
199706,669117,2365482,37503
199703,619013,1845320,21982
199703,417156,1835052,7553
199706,302468,3348214,29791
199710,725929,4981059,4039
199708,269517,4013550,14544
199708,155611,3373218,53376
199708,263377,2774545,3691
199704,212153,2449822,40562
199708,768317,2368828,46210
199708,408479,2651416,4765
199708,491240,2314693,42158
199703,762905,5100719,15029
199703,534965,3989880,50963
199711,560828,4391460,8428
199701,552378,2703361,29461
199701,678995,4875681,59479
199701,617509,2310881,10647
199703,123290,2370488,45857
199703,662942,4524161,48202
199710,734850,4606500,1521
199710,408174,2380730,27933
199710,420537,3461586,4731
199708,389684,4150387,21861
199707,569510,2880989,18161
199707,523574,3306928,26854
199707,495228,2113689,6753
199704,159183,2399891,49480
199704,176305,2917305,55669
199704,786614,4361987,15871
199704,553198,3025329,24759
199704,787616,3918234,16680
199710,171113,2728189,21202
199710,695555,3682485,1457
199709,736143,2440757,52949
199710,721962,4761432,25993
199712,23265,2031924,59719
199712,63000,2407500,40424
199710,371553,2777963,14996
199704,73848,3938818,26594
199712,390230,3192291,37391
199712,14932,4299653,41097
199710,32485,2579813,1464
199710,361772,2868000,50113
199710,299516,2396005,26868
199709,480883,4333474,6178
199707,15794,4616433,31811
199709,162293,2466627,44570
199701,324607,3720025,23935
199701,458302,2121051,30710
199712,90952,4155970,42317
199703,392311,2194761,40854
199703,450973,4809875,52183
199704,391516,3898187,50299
199703,104697,3879853,20986
199703,440474,2342329,17993
199710,184241,2162791,5596
199706,628043,1730339,49241
199709,777560,4377117,10548
199702,35802,4692060,15203
199711,318185,2977845,47297
199711,259692,3993762,33400
199709,528486,2816895,53828
199710,220075,2105546,30848
199705,172449,2534719,33673
199705,346237,2640866,44611
199705,207456,2409198,37954
199708,694231,2564343,46351
199712,118228,3297498,28483
199705,728407,3552540,31528
199703,699994,4173358,55220
199712,401983,4022504,45037
199712,112976,4439381,20255
199712,178587,3747555,53052
199712,704593,3945973,37841
199701,233730,2725173,35103
199712,16492,3521225,26063
199703,580708,3568416,16484
199703,758517,3623604,13053
199702,117198,2475342,46129
199702,205508,3222757,3333
199707,659588,3404610,11197
199707,599623,3803500,55299
199708,102721,3438821,33311
199707,175137,3010930,10116
199707,322730,4101364,35887
199708,127581,2625202,24655
199708,249122,2204344,277
199707,745376,2174650,50494
199707,164719,4061507,45900
199707,424341,2550885,20976
199708,452134,2212406,14728
199712,19483,2504829,431
199710,690601,2836177,33586
199710,518425,3087432,47253
199709,704801,3539309,20470
199709,670928,4135782,2119
199705,690487,2916486,16145
199705,96427,2357183,58146
199705,740983,4561983,46329
199706,628417,3067466,16013
199712,557323,3409341,22360
199704,271279,2182953,30767
199712,296352,2184310,21131
199712,552686,4216250,17773
199712,730252,3013217,44525
199712,533782,3883910,204
199712,150660,3048396,57697
199712,750599,2914772,14750
199703,442839,3114603,57568
199711,109992,5081050,16145
199711,689748,3876831,35315
199711,592770,3256087,14161
199711,268787,4428051,37884
199708,115219,2066067,30492
199711,572983,3671944,56920
199708,764866,3907999,57588
199709,241457,2685004,50371
199707,438256,2282173,28283
199706,422962,3879206,9016
199708,31978,3084601,14400
199708,640854,3230676,32380
199708,594385,3300452,47628
199705,684289,3403397,58605
199704,267838,4778199,52438
199707,199942,4900656,22982
199707,528982,5375296,49280
199707,461153,2664998,34311
199711,6141,2513136,32241
199709,753903,3346247,28508
199709,253835,4114286,17415
199709,598093,2351172,2328
199709,147498,4018274,1102
199707,15216,2828025,45749
199706,514393,3201766,13647
199703,331701,2739382,59331
199705,639709,2522465,43095
199705,378411,2859648,28837
199708,209650,3789925,28022
199705,421306,1982057,24447
199702,114066,2031592,7798
199702,466131,2001128,26636
199703,736465,3770090,27343
199701,589705,3137100,20855
199701,117738,4456042,3174
199704,370138,2841498,24258
199704,318690,3533550,15919
199704,209499,3422606,7149
199703,795435,3238326,52948
199703,773634,3147106,34066
199702,240526,2507732,13792
199702,109340,2110367,10882
199702,519481,3421048,30745
199711,394325,3372280,45070
199711,710121,2327783,28223
199711,594102,2698356,40441
199710,599931,5099615,31316
199703,271872,2946488,37704
199705,529683,3091351,4071
199704,678898,3126848,31452
199709,328163,2101188,357
199709,226500,2328031,58236
199709,378497,3406187,41855
199703,263865,4122227,3086
199703,144036,2711955,24859
199711,707714,3326285,50302
199701,415372,2753641,57844
199701,775307,3179221,57688
199709,512744,3555601,19342
199709,79418,3214043,44759
199709,127353,3689675,3212
199710,127757,3769392,29253
199710,552608,2749920,39201
199704,501940,3887723,14573
199704,90546,3687696,55299
199704,542551,3408560,26831
199712,786186,3076058,54427
199712,785704,4033916,8543
199702,110487,3743700,40333
199705,93293,2153249,8927
199705,409437,2879970,54424
199710,252084,2657519,31762
199710,775384,3538923,52414
199711,413176,2457122,30687
199711,232527,3539311,48850
199705,263994,4029522,6122
199705,131460,2777098,48160
199702,185360,2989004,15072
199704,279303,2679986,49326
199704,637493,3192786,50101
199710,64537,3138197,18284
199701,688975,3711846,18620
199701,402637,2942194,41140
199705,780949,3818260,48698
199712,454585,2549511,46370
199703,425507,3829019,6060
199701,344573,3720388,19844
199706,427096,2473783,47449
199702,585301,3406089,9237
199710,624659,2503703,47587
199710,162332,2869531,585
199710,300092,2612255,49790
199703,214310,2938320,6928
199703,298607,3179068,36459
199703,480762,3211869,26858
199709,446597,2624069,2046
199709,613051,2385949,24122
199709,2472,2781927,46558
199708,301204,2125955,3102
199703,373788,3083091,12381
199703,696600,2787611,40738
199703,686829,2778158,43249
199707,328622,4119922,30363
199703,67554,3394578,6456
199703,172266,3047218,16551
199702,392862,5119752,10726
199708,792831,3139641,32585
199708,304606,3825151,25828
199708,301186,2052616,41940
199709,228181,2635387,9874
199708,453762,3397165,8585
199708,775416,3865656,31341
199709,354414,3703304,42839
199709,241274,3064885,17119
199705,275692,3989090,12108
199707,545291,3207048,49817
199707,341074,1970311,31182
199710,440484,3145207,17686
199711,70043,1957193,16587
199711,276067,2534611,32954
199703,156865,4773900,38039
199710,442115,2279086,58853
199701,288140,2120884,49523
199701,758964,5049233,51141
199701,699506,3658292,23763
199703,178450,4126815,23922
199703,282037,2097143,50760
199711,719386,2317422,55618
199711,640659,3951061,3903
199711,340097,2897279,11918
199711,30483,3663740,36754
199711,557180,2585664,12290
199702,181556,2561128,52441
199702,290211,2354352,55070
199709,208545,3037877,4890
199703,192018,2664024,26614
199703,311249,3334568,38640
199703,747943,4539274,37766
199706,424525,3261375,9427
199712,698885,4072883,46605
199712,608518,3286609,17910
199703,549834,3616915,31446
199701,338898,3945424,57314
199712,440972,4124320,21665
199712,203529,2887940,32999
199705,515446,3068982,621
199702,262272,2132801,46090
199708,367268,2211174,17254
199708,669845,3266658,57902
199712,486506,2552140,43474
199712,746872,5129059,34213
199712,520111,2660323,46513
199705,49100,1765635,5628
199710,49841,3545863,15762
199712,353719,4286388,13974
199707,242798,3843642,5021
199706,621990,3200621,10466
199704,390732,3444940,12227
199705,280860,3182829,23693
199704,204426,2937545,43473
199704,141774,3268386,46350
199711,168736,3021118,4869
199711,732511,4125722,47583
199711,195667,4616406,24604
199711,289702,3339396,10846
199705,4891,4130547,36846
199705,374379,2973574,8694
199709,733186,2663842,1524
199701,772598,4330091,21208
199704,773658,3290078,23281
199703,649183,2421668,46016
199703,415598,3718841,40807
199707,449004,1474260,44066
199707,349460,2988711,24398
199705,366116,2695188,44841
199709,783820,3617201,13091
199712,747421,2496263,31901
199710,779001,2352174,21328
199710,437487,3240646,48562
199706,350809,4020865,34932
199712,315288,2158215,52091
199709,756565,3243060,18008
199705,262651,3035256,46469
199705,768093,2958380,28495
199703,420180,2455557,49247
199703,323521,2699803,46711
199708,50026,1616289,3226
199709,548667,3031535,43186
199703,692690,4361454,16111
199709,471239,2727813,24835
199709,471658,2998519,37287
199711,164870,4678515,26713
199711,403543,2447511,33640
199702,261897,3312524,54285
199702,101071,1910428,58814
199702,289187,2889849,37437
199711,92798,4738430,37332
199709,663206,2495008,36144
199712,299026,1958794,3386
199712,541095,1873379,9792
199712,542677,2748000,5344
199705,262444,3001321,12061
199709,169997,3571758,25345
199709,640440,2335653,10809
199711,262541,2706354,9244
199712,394945,4797915,17998
199711,296436,2864840,16366
199704,586780,3259362,58597
199712,218213,2771440,589
199707,655987,3769323,53333
199711,385659,3723061,14086
199711,168198,2213300,38788
199711,765926,5324321,49696
199711,568065,2583331,20886
199705,113488,3246199,49188
199703,489419,2281591,41952
199708,748260,2609918,19188
199708,303403,2404926,25214
199709,690203,2607076,47562
199711,347707,3474286,17481
199711,623599,3115157,24957
199711,706185,1964206,31508
199702,278237,2875210,1112
199702,318770,3187570,19837
199702,218582,3376282,31525
199701,477728,3715014,32287
199708,4488,2701411,56642
199701,745262,2133399,36757
199709,72908,4621371,4772
199709,194781,2869943,1315
199712,47865,3067359,16608
199706,404458,2997346,56240
199706,111631,2838464,45155
199708,551241,2532751,32225
199708,694926,4771490,43154
199705,604117,2058497,14142
199705,586418,3466114,12237
199708,487148,1900190,44287
199708,458263,2640320,12819
199712,758819,4318894,48561
199701,697307,2304645,10226
199711,290346,3196501,44996
199711,633729,2543915,58405
199709,543781,4317382,908
199708,256892,3512872,22926
199705,147905,3286730,6742
199712,122664,2809975,48777
199705,490227,2547599,56592
199704,484671,3874221,36318
199704,512381,3065392,50017
199708,264306,2892450,30420
199708,588463,3937554,3404
199703,525211,3149812,15623
199703,13300,2074743,11986
199701,178032,2817256,896
199709,617027,2454374,57788
199709,757974,5283044,8871
199704,98765,3456969,8578
199703,424094,2611349,4220
199703,777084,2902625,6995
199705,333632,3562761,13645
199705,363877,4793924,1776
199705,468576,3694563,24711
199705,310925,4051859,31371
199709,703274,2281150,16570
199710,57992,4445977,23475
199702,128398,3449011,1947
199707,316755,3366306,18106
199707,117091,2038885,1547
199707,239057,2390496,52862
199707,398657,3230377,34377
199707,535800,4629837,51138
199701,690856,3645622,15703
199701,219,2991648,35657
199701,339220,2379906,3151
199711,636024,1676142,35920
199704,743528,2776822,433
199711,728743,2902060,27438
199710,207544,2699845,44364
199702,30450,2622855,23676
199702,563688,3152988,45974
199707,743821,4195777,53298
199702,373892,4159802,9167
199703,459711,3842587,40015
199705,537074,2419866,52297
199705,630529,3648725,34447
199710,754389,3780133,15008
199703,92748,2851332,4812
199701,306667,3856089,55234
199701,362090,2682042,42374
199712,125121,2771318,6535
199702,408730,3082413,29256
199702,251500,3628725,47371
199701,321691,3380830,33588
199701,531541,2717314,12095
199704,491683,3181854,3764
199704,505935,4415570,12882
199706,529713,4182456,51722
199706,612919,3960524,43560
199701,347207,3149271,9176
199701,299201,2650019,16050
199712,304540,3410322,45385
199702,7408,2904403,47211
199704,96481,3087933,58588
199708,1763,3589222,39743
199702,535942,3560256,22850
199702,371366,3400770,39120
199704,160287,3601279,55313
199705,16013,1911902,30155
199705,327508,3040270,52552
199707,297950,4488053,15322
199707,433656,3662507,55948
199708,624293,2428433,13170
199708,240556,3657543,58290
199703,541336,3532800,10387
199703,630074,1734981,19426
199705,159276,3533124,7171
199706,186305,3568684,44892
199706,633299,2587746,12939
199706,645094,2431400,23268
199705,48836,3003868,1845
199705,649232,2244280,38880
199710,499469,2960375,15975
199710,170618,3262394,46374
199703,327086,2048048,40035
199705,270487,3110240,45306
199705,465890,4777009,44013
199711,508490,3239692,10771
199703,492025,2034000,29817
199703,651886,4635057,11363
199711,207408,3093797,36144
199710,382419,2702520,4216
199710,104100,2283278,54348
199710,327300,2628034,57785
199710,63240,2103263,42303
199711,430783,2776291,27129
199711,543275,3381311,23407
199712,675416,2564313,8487
199712,512075,1663186,14156
199703,369347,2345442,30979
199701,84770,3193681,36599
199702,353464,3629740,4708
199711,107985,3551490,12660
199711,496607,3046802,2649
199707,60477,3700047,33361
199707,541937,5042262,47713
199707,421224,2917969,36897
199711,567274,2675793,17757
199711,662248,2230417,18061
199707,242304,2320591,40463
199707,369168,2048720,8441
199709,610415,3180912,54861
199704,253897,3701760,2154
199703,232657,3509925,50257
199703,659897,2872562,35364
199710,58026,2078250,40503
199701,304788,3917202,33363
199701,408232,2736504,43030
199710,568887,3381681,43843
199710,469842,4522302,55193
199703,69111,2667871,4993
199706,90269,2896298,23349
199701,799733,4306845,43931
199704,185987,4063040,34388
199702,427975,4026642,4394
199712,655116,2673415,42030
199712,672636,3625784,53302
199710,506693,3870148,6743
199706,388525,2759102,58000
199705,247038,1740530,20968
199708,475247,2395551,46686
199703,26144,2595089,16687
199704,610307,2530704,23611
199703,268540,3041196,43652
199705,98762,3887758,5271
199705,690174,2570421,14717
199712,105775,4188371,54286
199703,389277,3147863,34647
199712,94623,3720526,53164
199707,414707,2865508,52065
199701,357071,1969592,18415
199702,168903,4614246,35507
199704,547626,4307846,45750
199708,316992,3778891,24874
199712,648077,1889148,38043
199712,217778,2777654,21494
199712,209242,2056096,49094
199703,284457,2754591,46866
199704,589901,4487443,23591
199706,796539,2914461,5176
199706,327159,3083964,38128
199702,573960,3701770,58178
199702,142881,4571138,33610
199707,422956,4058488,11568
199701,38176,2072356,40309
199701,14912,3737857,10990
199701,674018,1847066,17120
199706,34377,2885014,24376
199711,614499,3454496,7998
199701,296034,2502948,25118
199707,723736,3763998,39111
199705,606763,3172487,28226
199709,298837,4295818,21495
199712,379612,4201934,36412
199702,115066,2211848,11644
199703,683360,3191752,31547
199708,353353,3001129,46082
199708,448393,3440614,34317
199703,147734,3880607,23251
199703,278259,2476954,35432
199701,291870,3831707,25188
199707,401102,2074369,19763
199705,354152,2154166,12178
199711,777344,2925055,26489
199711,16306,3019081,51931
199710,337235,2106796,55884
199708,306982,5209112,9771
199706,620918,4104380,20089
199706,559385,3466464,6199
199706,780873,4089387,21910
199706,155573,2815797,12220
199708,149337,3361850,36484
199705,671493,2798583,27816
199705,171790,3388457,28247
199703,697884,4704625,40752
199711,725440,2533693,8833
199711,462911,4309947,2977
199711,521960,4756656,29941
199706,625987,3408876,54719
199710,579780,4641960,27387
199710,333345,2673960,2361
199707,543335,2591222,35755
199709,187813,4242607,1058
199705,430516,2237720,41854
199710,579635,3384640,51338
199710,339194,2244387,37580
199712,676515,2744323,42458
199707,136244,2212254,5950
199701,172365,3449664,35459
199703,124703,2954367,51466
199703,670671,2623340,25046
199707,648583,3240759,7809
199707,783492,2722394,20273
199706,672363,3298265,4144
199706,619824,4378656,45105
199706,458517,2576205,39383
199703,623279,2043808,37257
199707,178644,4048204,21481
199704,601447,3236184,34683
199704,329950,3682688,39988
199704,655787,3046327,2580
199701,740424,2504106,12220
199711,497584,3188424,37862
199706,141487,3668352,38168
199709,279354,3120015,48731
199703,220863,4109990,22013
199706,590633,4095297,47626
199711,589792,4111667,31273
199707,575167,2336465,24335
199704,224721,4043509,34116
199708,35700,3418613,9207
199710,475547,2740536,1218
199710,272333,3190202,35055
199710,286644,3712944,18049
199710,12841,3232327,48367
199710,611676,3492808,15823
199707,509046,2046738,16745
199707,387521,3779998,12547
199708,734353,2146184,10719
199711,108988,4742827,5025
199712,166801,4613466,2843
199704,501105,2493104,42665
199704,563034,2784211,28383
199704,63549,3374476,30969
199709,554305,3392762,2547
199707,588874,4275087,49236
199707,505455,3505032,47974
199707,746058,2677248,20143
199710,654359,3439585,35257
199710,197077,2817768,55420
199710,104955,3500470,25363
199710,770034,1908816,26315
199712,786145,2404357,12103
199710,416496,2377187,78
199710,32330,2597875,41867
199710,159649,3972588,26586
199710,5254,2410080,54361
199709,247552,3310984,12375
199708,268264,2040606,36052
199708,705771,3102188,43628
199703,199315,2236024,1115
199709,94202,2696234,2373
199709,98293,2820177,58194
199710,354658,2961154,26300
199702,468822,4376715,55589
199710,142624,2699924,47526
199707,320769,3162488,55361
199702,1636,4151601,28090
199704,57804,4101470,16665
199704,300697,3025265,1473
199704,454645,2735350,31084
199702,435224,1911520,52952
199706,232405,2920859,54058
199708,788543,3426171,11636
199708,234332,2978384,24436
199708,16707,3622474,50536
199704,416749,3601286,48606
199712,664486,3658034,55415
199708,665039,2066232,3150
199707,655858,3134280,42783
199710,789764,3922492,45929
199706,548139,2820573,23431
199706,556668,3566555,19648
199711,373289,2269541,55772
199706,670503,3601160,20512
199706,336798,4557593,31676
199706,370880,4920094,5022
199706,158224,2679839,35890
199702,214026,1855579,12744
199701,687316,2967568,26004
199701,285875,4023179,15722
199703,514484,2790132,9506
199712,558969,3506308,44300
199710,168365,3560466,37785
199710,361674,3066911,26687
199710,401719,4051725,27921
199709,455721,2957698,26242
199701,737098,2135047,53957
199701,319228,2132729,9215
199701,463888,3448163,228
199708,107858,3683187,34566
199708,748271,2406293,43388
199708,267554,3429551,56821
199706,785722,3253842,58352
199706,412981,3674282,57544
199706,777387,2928700,28933
199706,726615,2987675,30148
199706,212372,2835866,55694
199706,524801,4732421,39996
199707,12784,3385076,50477
199710,611190,2662604,52365
199705,542907,3593628,48002
199706,539930,4073773,1016
199712,251986,3703460,56132
199712,715461,2821457,15474
199702,735070,2165878,40938
199707,770336,2480713,36551
199707,489480,3610463,43652
199706,166920,3397633,48426
199706,618944,3185576,54715
199712,570113,2585051,7782
199707,439201,2596189,58523
199707,397981,4918843,47074
199707,65023,2086698,9063
199712,421632,3728664,35748
199709,148949,4747105,33457
199701,201620,3956186,18162
199711,247077,1986676,1243
199708,208542,2756007,56958
199708,153634,2949977,41022
199708,65872,4813381,43354
199702,64708,3077768,33747
199710,520428,2240674,43670
199705,123537,3550205,57651
199705,2141,1877652,26527
199705,796196,2971968,38547
199705,108155,1977355,25719
199712,766874,3842863,34945
199712,410341,2139757,23347
199712,620319,2213354,49222
199712,99089,2252325,45992
199701,354695,4242974,55136
199701,548039,1941399,27837
199703,13900,4799579,39569
199707,115625,2923584,29804
199707,502318,2305226,28217
199704,18234,2145452,45227
199702,670789,3167550,12498
199704,89454,2494281,8201
199704,248553,2702772,10518
199704,623274,2588432,6315
199704,155079,2860124,54377
199704,772190,2693449,30381
199704,205678,2530688,24483
199712,657940,4327234,22685
199712,396846,5193184,18065
199712,472855,3684905,48830
199712,662314,2067573,27216
199705,632470,3225612,22194
199701,728069,1777188,24319
199704,711443,3441134,14264
199704,526690,3605007,10093
199705,667477,3154656,5918
199705,677851,3657640,27097
199705,639228,2304033,10650
199708,69573,2869180,24892
199705,16535,2743391,1803
199710,400726,3347748,53848
199710,464643,4340574,48840
199711,536241,3193050,50048
199708,381156,2442114,15909
199704,340796,3342939,35169
199703,568809,3667304,31884
199701,165659,2824976,32600
199710,499972,3726985,8833
199710,118804,3857044,58704
199710,732874,4034873,48154
199706,199984,3638629,5091
199706,776899,3714616,18741
199706,531737,3862862,37173
199710,535289,3325216,58364
199710,599829,4864433,28382
199710,447159,2847178,46819
199711,472933,4208249,34874
199711,584546,4239352,40960
199705,62244,2315980,54388
199708,447704,3121675,48425
199708,550188,2392125,29410
199711,647236,2236248,36166
199712,51481,3612714,29894
199712,508364,3259307,39796
199702,290237,2483893,32122
199702,717321,2384832,34451
199711,477544,3429506,14704
199711,472289,2569186,38225
199701,585948,3624445,14616
199709,530879,4304801,16141
199702,457161,2958598,58895
199703,502045,2044830,11318
199704,551475,3022371,42935
199704,454878,3101182,14449
199701,616056,1586336,14715
199710,682781,3527500,33388
199706,73561,3989856,18635
199706,335854,3180600,46920
199708,710039,2672852,36181
199706,718613,2524054,7964
199712,308755,3629776,13680
199703,633202,2696028,45546
199703,609615,3320535,10126
199711,507776,3082320,23082
199711,395452,3032982,24500
199703,752045,2665734,43683
199703,161229,3135234,17950
199703,100677,4076738,41568
199703,77370,3136677,41117
199705,593420,3329480,10085
199705,798844,5193131,41833
199707,721436,3497760,11529
199702,179220,2098240,3537
199702,261587,2880340,56913
199703,641504,3156906,39495
199703,19864,3895950,7771
199703,241664,2922283,40686
199703,38107,2403730,40430
199712,279887,4435683,10888
199712,25788,2913426,17580
199712,618238,2043005,11015
199709,587375,2421651,19482
199701,124477,3378307,35998
199701,742320,3471114,36630
199709,565242,2973925,9207
199709,5837,4531358,55474
199705,351319,2713194,28521
199703,724339,3340085,40080
199704,668383,2274322,25566
199704,703395,3020457,13386
199704,356886,4899918,34276
199702,487139,2540504,34982
199702,754076,2796849,26450
199701,423355,2791872,15416
199709,70167,2220873,29911
199709,91934,4208157,28638
199709,324771,3555604,44419
199705,159348,3172144,47398
199701,449358,3494493,17128
199708,774443,2995367,24733
199708,52998,3728341,58426
199708,436593,3632728,33108
199707,183274,3423034,48099
199707,281796,3832893,16425
199711,57019,1633840,9486
199711,702746,3189647,55540
199702,89218,2020869,14016
199702,72023,1665663,50913
199704,589144,2356492,9526
199702,148684,4444324,45713
199710,56569,2334106,14560
199710,340432,2302864,23275
199710,34688,2482700,31401
199709,745551,3735856,13247
199708,523239,2650641,15612
199708,469071,2017697,3400
199706,434985,4769180,45387
199706,384351,2325250,23204
199706,574585,4185410,39170
199709,62140,2052184,32856
199709,383454,3717529,19733
199706,427563,3726350,46790
199709,650838,3092835,33210
199706,365346,3559374,20566
199706,393074,2490506,25284
199706,504411,2774164,46268
199706,327166,2255053,58692
199706,171358,2284101,565
199708,798456,3730608,36691
199701,428481,2677974,4395
199701,674491,3100913,53237
199701,762295,2198761,5775
199706,712664,3772417,28617
199702,791626,4359243,25462
199711,25433,2809233,21969
199703,65554,3646920,34743
199703,760258,2254156,41911
199703,227278,2688935,55805
199703,652660,3217196,45512
199701,249560,2489247,31710
199701,746188,2358460,21221
199704,316183,2997925,35261
199704,192201,3160580,52723
199711,514211,1937025,10942
199704,383267,2911139,50670
199712,457861,4547100,11745
199704,305678,3788235,27726
199704,394295,3125880,53495
199704,293557,3423592,34142
199702,230711,4022165,31173
199708,416309,3153870,27551
199709,752923,4726328,10520
199709,221875,3378096,13044
199709,246403,2833719,33863
199706,479778,3480345,17618
199712,164922,3755278,32645
199703,13958,4219375,57975
199701,591835,4485613,6443
199701,559242,2446293,37334
199706,200191,1817905,47761
199706,606184,2649064,36518
199705,465834,4319544,12456
199705,57738,3861177,52286
199706,568058,1895108,22781
199706,196939,5293418,24439
199704,137491,3576666,12974
199709,395149,2082673,33060
199709,758823,4281072,28357
199707,489183,2426371,18635
199706,635208,2550412,8075
199705,196427,3046840,2714
199703,638005,2240496,25182
199703,129558,3133823,5630
199711,583059,2775132,30600
199706,712845,3095111,12181
199711,745287,3381250,8912
199705,374492,3446256,4253
199705,466506,3217368,1076
199705,565830,3139461,19494
199705,303821,3186118,33346
199704,580360,3279654,49699
199706,580033,2424135,41369
199711,416294,3104342,40235
199710,15521,3039676,35164
199710,48580,2965445,54957
199701,544285,3289918,57403
199708,514640,4378124,13015
199710,218880,4096026,48502
199710,182984,4909077,50584
199701,458419,2107406,2782
199701,387267,3120192,9782
199701,784731,3774840,545
199711,732924,3678953,26806
199708,160196,2286265,45357
199708,502350,2415261,36408
199708,132491,2486335,38273
199706,535285,3036598,8742
199709,60889,3198442,4585
199709,624221,2244572,58593
199709,62298,2200466,23082
199707,235056,1667920,20707
199710,568385,2223640,45191
199710,701467,3230546,14519
199710,746789,3348408,46252
199709,465879,4381518,57824
199709,634801,3280605,14161
199711,487394,2624603,47951
199709,120697,3366672,53414
199706,658409,3179135,23326
199706,269547,3236275,55545
199705,439999,3786808,41827
199705,657606,2822243,13097
199701,13030,1630498,56411
199706,790616,4138456,24145
199706,585326,3183892,37278
199712,255237,2103076,18327
199703,687401,3032200,50568
199704,578527,3371550,43341
199706,332108,2955113,8930
199705,703164,1785708,2108
199704,136452,3777686,39560
199704,256541,3659963,48250
199705,76243,2895695,20705
199709,686292,2914432,18245
199709,105375,2570248,41847
199709,637196,2268586,49476
199706,217642,2666967,22862
199706,728607,3526288,58177
199707,105551,3544264,20885
199704,178143,3079715,32524
199704,434318,2589735,24491
199707,443372,3444901,21461
199706,140757,4044937,9351
199706,698863,4550312,48576
199706,180136,2626840,54693
199709,596749,4684437,25747
199709,748450,3263558,4207
199709,788629,3874883,11455
199701,71768,4001448,51737
199709,454532,2824369,20960
199709,117294,2117733,874
199707,278326,3391206,38283
199710,596829,3620504,23189
199709,679404,2187107,9637
199709,787932,4797262,38336
199709,597897,3909945,12217
199704,358057,2379495,36995
199705,742398,3422295,21464
199705,407962,3867035,33142
199703,761387,3620875,39824
199709,753366,2938013,26267
199710,236872,3545365,38714
199710,650193,2715005,46099
199711,240659,4232647,22423
199710,688809,4708359,21689
199707,205853,3308378,33048
199706,692326,3163896,20544
199701,392806,3383643,56821
199706,564684,4137329,26745
199703,798114,2763542,31417
199706,285699,2944820,45431
199709,100190,3084972,19081
199709,474637,3519756,31564
199706,554867,3689932,49838
199706,620177,1753229,29236
199706,363745,3740453,15619
199701,9699,3474770,5092
199701,486591,2981607,33796
199711,549801,4171658,757
199709,252255,2390335,54474
199701,767125,3057710,58992
199710,520334,3290973,7594
199706,255231,2316687,59483
199701,767345,3107082,8816
199701,758043,2349555,26665
199709,571279,3012407,23981
199703,730203,3163081,4795
199705,450230,2884433,45835
199706,379589,2733117,31866
199710,560944,5196752,17121
199710,584972,3496815,37421
199705,357805,3464789,20857
199705,13278,2630324,10806
199705,734733,3577824,17023
199707,12649,3921278,8081
199711,283318,2420418,8
199710,202231,2998500,41324
199711,14674,3584039,40974
199711,14016,1657277,36543
199710,222873,4180762,13252
199709,42317,2392689,11565
199703,786533,3789630,44566
199703,313872,4510977,53749
199703,470456,2362168,45067
199703,86691,3321826,5011
199701,240379,2481716,57658
199703,402555,3251749,17744
199703,135447,2293334,8854
199703,86352,2339435,32086
199711,391521,4179625,36309
199705,552755,3058679,14394
199706,463699,3282110,9811
199708,672490,3009742,14364
199711,148267,2057066,55060
199705,731761,3752183,26053
199701,552114,2424301,35108
199701,532143,1857864,11501
199707,719085,2283175,9839
199707,252388,2546703,56037
199707,744767,3623460,27529
199707,171544,3447562,23127
199703,706123,2682717,41016
199703,415884,4139678,22326
199703,147197,2923846,39740
199708,390501,2842401,27784
199705,456724,4084101,53796
199705,249985,3190765,54916
199702,32187,2240598,37788
199702,52549,2648716,43009
199707,753163,2286324,54575
199707,122449,3481427,56053
199703,115755,3010275,12481
199706,611065,1543103,38185
199711,586105,2769261,6447
199709,96287,2309904,4534
199709,787695,4403170,59927
199705,551727,3109167,26485
199704,211785,3223863,21550
199708,312526,3230871,27661
199708,57949,3079708,35136
199712,354362,3293013,46429
199712,557494,3791792,17109
199701,515912,4626936,27481
199707,14229,1913750,12341
199707,583817,3286465,9106
199707,199194,2617416,36994
199707,638069,2093615,30568
199711,124234,1967871,3671
199706,698572,3926350,53110
199704,731070,2725074,10584
199709,240028,1761778,21024
199709,22196,1900923,31668
199701,357717,3615063,28659
199701,144487,2677027,38144
199701,390116,2388078,37273
199710,409736,2725295,31035
