"d_yearmonthnum","lo_partkey","lo_revenue","lo_suppkey"
199710,20943,4287062,16620
199707,75159,2495130,19417
199705,267130,1935319,9088
199710,62156,2348115,17878
199709,65521,2570193,19200
199702,353086,2200683,12599
199701,314733,4281914,15472
199701,108171,1984543,1488
199703,197651,2675434,3401
199703,386296,2302878,9005
199703,462759,4175195,3880
199712,71872,3053448,8087
199712,150527,3833373,1810
199707,550925,4880473,10415
199711,315250,2560845,18505
199704,245485,2603455,10796
199704,118965,3809203,16066
199702,507443,3035729,9178
199702,308756,4129491,17953
199704,570794,4074522,1501
199704,50267,2125335,5756
199706,586121,1867383,11436
199706,587212,2564601,7619
199704,405498,2314322,3350
199704,495199,2579407,12771
199704,205196,2477655,17145
199702,447607,3861576,6815
199702,73338,2517753,3549
199709,143378,2845582,835
199704,253379,2303650,16014
199711,488940,3510634,13203
199710,77021,2111810,5694
199710,37253,2513808,10332
199703,585499,4119622,13374
199703,473868,3359516,5923
199711,257308,2454662,4358
199711,359052,2248744,3615
199704,208528,3568290,11312
199707,157169,2096733,11648
199703,29102,2122003,5927
199702,118277,3287395,9927
199702,454759,4284325,5486
199706,560757,4135335,19656
199708,114918,4824543,8489
199702,577239,2598198,16974
199707,186244,2814787,6275
199706,401549,2967763,9455
199705,452321,2177343,19698
199705,156653,3939033,8777
199710,344257,2079381,7470
199710,334197,2654424,3079
199703,355767,3280950,10008
199703,157632,3193400,18768
199712,340125,1971366,7279
199712,324860,3087384,19092
199705,159537,3319185,5436
199705,536619,3731699,15468
199706,567022,2378376,8995
199706,371979,3654810,10037
199710,11425,3043028,5426
199710,442059,2114175,15264
199704,528902,3406072,14879
199704,253627,4224970,17674
199704,155863,3968202,1941
199710,52679,3916008,15417
199710,208277,3020042,17723
199710,143448,2944102,637
199710,424275,2350530,16165
199710,501662,3784781,11773
199701,118903,3322965,10457
199701,391238,2525518,17542
199711,129182,2590714,14217
199703,183417,3450943,19706
199710,544377,2457514,8230
199708,372575,2660809,14556
199709,6128,1976203,6208
199709,189917,5418657,3541
199711,19993,3056958,15172
199711,8498,2343212,165
199711,11054,1723579,9512
199706,389010,2500225,1594
199706,152255,3137400,5819
199712,147861,4714884,482
199712,44789,2741106,11200
199703,577025,2406768,3047
199706,198937,4631740,7095
199706,144276,3123758,2353
199711,133964,4699201,17954
199705,284200,2605218,15219
199708,389703,2742815,14786
199708,125257,3115867,19225
199704,399018,1879911,2251
199708,415054,2252994,10380
199706,292334,3448432,7501
199706,452224,2705260,17421
199704,367888,4365501,14231
199701,509934,3324086,16286
199709,338348,3532368,12403
199711,180329,2883468,17650
199708,150667,2861621,15686
199701,119623,2720178,16698
199704,80192,2527241,48
199701,434611,3050994,12065
199701,392336,3252284,9165
199705,106564,3960952,14676
199710,592714,3577246,9576
199711,56828,3635678,5476
199711,338434,2782873,18724
199711,60179,2232773,4026
199703,459500,2578901,1899
199703,360515,3899362,13531
199702,46248,2132912,1563
199704,590302,3167437,2998
199707,213988,4330785,14414
199707,147975,3313624,18613
199701,356395,3309146,17999
199709,472644,3972035,5766
199705,593164,3039764,9252
199705,594013,2958984,19141
199711,598897,3814107,19720
199711,59995,4361582,7446
199708,391338,2444137,3960
199704,493906,4616708,15171
199704,76850,4338768,6781
199706,157058,2428578,15833
199706,225774,3997835,15395
199707,116277,2816742,3511
199707,57212,2827149,14473
199707,24650,3807503,18263
199706,496242,2847906,6712
199709,143182,2787284,7183
199705,544157,2483936,6405
199705,442206,2728075,3697
199711,189988,4588179,8522
199707,443944,4342216,18365
199707,97457,3345235,15019
199704,476669,3910040,10797
199708,139402,3351255,19897
199708,520224,2105186,8349
199708,188501,3147210,15780
199707,137165,2043672,7453
199707,130618,3837964,1220
199709,244441,3047946,835
199709,109735,2983488,13277
199701,444231,1988455,11309
199701,385853,3664407,8925
199701,256618,3108260,6629
199701,178062,2101130,4662
199710,440068,2109827,7226
199711,427383,2923413,3646
199708,159743,2788838,1257
199707,469288,2957075,6254
199707,314794,2982678,16580
199707,182452,2399879,12907
199707,374415,3252849,10581
199706,321326,2182642,4242
199706,515467,3706100,19365
199701,108661,3379391,15260
199709,132656,3208435,12279
199709,367192,2320668,11639
199707,556960,4082286,18023
199707,210230,2058097,6532
199704,450822,4299040,16001
199710,16139,1964652,12674
199710,41308,2278723,3464
199711,329070,2720173,7590
199703,154826,3573558,19886
199703,551231,3141414,8070
199703,506512,3498600,7607
199704,221245,1923113,2554
199711,69236,3123956,8166
199704,252221,2414466,18824
199704,70550,3763361,4684
199704,101659,3437545,9929
199704,20750,3800956,14552
199706,95127,2348597,8349
199710,17736,3889572,6775
199702,421480,3670423,3748
199702,208161,2163959,19329
199702,459844,4065810,12431
199702,126865,3893447,19273
199712,139139,2574214,19284
199712,560325,2931294,12463
199712,377407,2645182,9107
199712,465574,3722631,12012
199712,287669,3975960,13168
199712,40184,2071863,12106
199708,240190,1921306,3521
199709,531953,3205661,7518
199710,563138,2873055,9150
199704,175651,3050990,281
199705,386739,4162641,14628
199701,539160,2877936,18260
199701,358373,3542616,1855
199708,333662,3431995,10751
199708,132046,2677851,19971
199708,489131,2661381,10591
199711,405010,2241725,2643
199712,225329,2555029,14728
199707,328718,2955416,15765
199707,428089,2608758,16765
199707,206857,3592942,13641
199710,120270,2206361,3151
199712,452639,2678679,13353
199707,443227,2497206,13366
199707,300242,2434770,11694
199703,265367,3237610,2655
199710,398915,3705576,14590
199710,157022,1947631,3736
199701,48157,1747242,4054
199705,533781,4094098,4151
199706,175165,3214494,14067
199712,207743,3631606,19527
199712,182338,3266759,4045
199710,360033,1690901,16985
199701,273587,3277197,18871
199703,287304,2880867,8046
199709,476065,2398556,15098
199709,141800,3254460,13502
199709,521539,3244300,18624
199701,95831,2959464,18723
199701,282445,3014732,481
199701,428128,2062563,8313
199706,152494,3883236,1198
199703,233272,2126078,14955
199703,188840,4532774,16027
199708,293019,2137344,15314
199705,25165,2480114,15618
199704,259715,2676170,6161
199704,14996,3630881,18190
199704,33417,2637350,19091
199704,86834,3252002,12155
199704,207141,2725138,4306
199709,115897,3634491,2652
199709,119023,2166359,15880
199702,258223,2893964,15627
199703,289241,2921796,19237
199704,140857,3966506,14198
199710,140088,1971883,1020
199710,57754,4159552,985
199701,180716,3169396,18401
199701,478958,4261246,10687
199705,419170,2047602,19397
199705,382442,3725706,11985
199705,208407,2935950,1651
199703,319931,4920220,302
199707,559293,3445583,1439
199707,514895,2954568,7156
199707,31628,3013185,1621
199709,165414,2529791,6261
199709,597001,2167412,16469
199702,443624,3317041,12429
199705,521260,3231287,7091
199707,223411,2759539,712
199706,94174,2379562,18548
199706,577540,2557299,10362
199708,240594,2653288,17246
199711,386197,2515032,2630
199711,488205,2131019,19181
199705,389949,4024847,10203
199702,238898,4775888,2497
199702,107960,5014362,2823
199709,541256,2864283,6651
199712,428871,2967952,12048
199712,229128,1750574,5896
199712,576654,3525293,3262
199702,303678,2875638,7669
199704,18336,2476047,4384
199704,466187,2895584,6163
199710,170432,2934245,8968
199703,182023,2134898,5757
199702,464838,3219818,12459
199703,515973,4391601,1683
199703,154480,2706822,5292
199704,379836,3835471,16355
199705,560614,3774525,2579
199712,303089,2282426,17335
199702,164026,1883554,826
199703,273794,4725275,8940
199710,279885,3330657,7321
199710,418071,2088873,18422
199709,57001,2207232,10470
199712,148088,1854082,18211
199708,521867,3263915,12311
199708,507,3307625,12671
199708,550481,3205345,9932
199708,521087,2042154,14702
199708,307742,3821410,243
199703,234708,4185574,10101
199702,199809,3435840,18239
199701,27809,3404128,13365
199702,271652,4296151,14803
199705,466254,2840695,5641
199708,490661,3106734,10857
199705,362079,1745821,17902
199705,248589,2509314,14288
199707,307125,2830275,11387
199706,546964,4705599,15195
199706,287303,2039948,7069
199707,166347,3498016,17893
199707,435434,2684043,9404
199707,135878,3100469,4654
199708,95847,3038843,14231
199710,433742,3584365,8201
199710,419251,2223437,1389
199710,536449,3071848,4260
199707,418675,2900443,7268
199707,177059,2044890,18141
199710,560613,3464331,15513
199701,390532,2774509,13595
199701,288209,2014870,3353
199701,116822,4275256,12763
199709,160788,4642286,7125
199704,221580,3058698,1397
199704,487196,1916735,17153
199704,90800,3954086,1029
199711,124279,2205132,15017
199711,526141,3056687,18678
199703,530835,3776399,1684
199712,556264,2087299,13815
199702,157671,2821189,17557
199707,538780,3637520,912
199707,62302,2209996,4468
199707,97704,4335931,1101
199707,52778,4153848,15548
199703,202447,2947155,18120
199703,511222,2408439,17851
199703,288108,2564850,679
199706,597824,4756455,8651
199706,14484,2234771,13492
199703,325774,3077589,974
199711,531952,5303044,6386
199707,389796,4384438,18602
199701,432433,2359428,3393
199701,93382,2585714,15259
199712,527810,4142378,15719
199709,38215,2878412,11930
199712,369875,3220688,18575
199711,102290,2209815,721
199706,3105,2395245,15233
199706,98541,3848850,4032
199706,166516,3133369,5598
199705,153243,3013758,8452
199705,353942,4722370,4391
199706,465707,4001050,19590
199706,88878,3435040,7373
199708,479956,3310440,1005
199712,334211,2318562,10728
199712,72719,3146580,17513
199711,520204,3272233,17738
199709,299762,3347325,11747
199709,447936,4800202,10204
199709,253255,2695583,17544
199709,476813,4542487,19905
199709,154655,2923501,5806
199707,112618,3300354,3523
199710,406944,4764268,13555
199710,283245,3216734,17520
199707,153982,4739761,12442
199711,38284,2420114,18615
199702,478981,3910120,19932
199706,550821,3631292,13082
199706,550921,4121271,6742
199707,353649,3408665,1833
199707,520157,1801008,9540
199710,30501,2475063,9278
199710,221328,3238211,14175
199711,24843,4242816,4048
199707,524718,3074105,4798
199709,332794,3401464,14688
199709,64117,2670341,18857
199704,415329,2239740,14523
199702,471588,3480937,8855
199701,297442,2487335,16111
199701,541213,3104120,14823
199701,457391,3370925,11008
199704,289411,3313346,5274
199711,477503,3627176,9666
199710,179602,3262304,18091
199712,478245,2414636,11711
199710,102956,5289165,10086
199710,388843,3303429,83
199712,315124,1742838,7924
199712,88745,4334350,15049
199712,523207,1992891,11742
199701,469721,4226750,2335
199701,385104,2078529,11404
199705,482625,2990136,7445
199705,257895,4769313,1896
199705,457478,3169473,14750
199712,594741,4222156,13332
199712,410796,3840232,14635
199703,33124,2597343,16817
199704,423977,4106052,16315
199706,458007,1668450,13196
199706,552371,2395498,14335
199702,275798,3824269,3099
199702,433772,3923225,6643
199705,311714,3810345,621
199705,376393,3278186,5807
199705,72387,3216293,4492
199701,401312,2183922,17065
199707,256349,2728139,7681
199703,324853,3883373,10386
199703,388803,3378736,1661
199711,387338,2850640,11413
199711,585909,5278452,17618
199710,157343,3531657,14247
199710,251384,3281004,8980
199710,396356,3921318,18183
199706,496085,2557787,8133
199706,94683,3187592,19302
199706,504533,2892056,4780
199711,296608,3395312,9375
199703,483075,2750930,14157
199711,459307,2785816,13404
199705,433215,2895735,8831
199705,408483,2254165,5127
199705,401644,3881051,15739
199703,90989,3920360,11058
199703,436665,2854122,2599
199703,191798,3482882,13547
199701,463196,1982180,4745
199706,512744,3513440,4174
199708,307463,2735037,3806
199708,326974,3781814,14015
199705,78451,2861758,6143
199706,211663,2635964,17787
199702,308330,2826531,1961
199702,504205,2642058,18129
199712,85268,3007824,13248
199709,73375,3337215,2138
199711,340902,3580746,18387
199711,370297,2625177,3783
199702,120280,3110269,2
199704,509283,2139982,8818
199708,489139,2203198,9455
199711,576128,2942820,5097
199710,454292,3163033,5982
199710,274250,2534176,5614
199711,502549,3072009,3618
199710,41845,3216312,3746
199711,41481,3587494,7495
199711,570567,4172451,16193
199712,210064,1665625,12535
199710,470060,1716046,19477
199712,144346,3566222,8986
199710,293076,2565744,14143
199704,505173,2424632,16086
199711,144094,2512902,16513
199701,3540,3429851,18704
199701,434137,1831598,18472
199709,399721,3685117,14907
199702,401491,2589994,2399
199706,224352,2552680,3857
199709,353110,2646052,18854
199711,497453,3063308,10766
199711,287708,3693212,12252
199711,592318,3525725,7457
199711,66510,3366442,3
199709,553282,3388889,11324
199707,411469,2622836,7933
199707,402776,3948420,3045
199705,144114,2663653,10920
199706,15586,2792938,10412
199708,264296,3014589,8297
199703,405505,2397816,19202
199703,517332,2663537,12900
199703,267466,2723555,19648
199709,274534,3787893,12409
199706,415857,3822221,4410
199706,493153,2262460,5001
199706,21667,3773067,9546
199710,262764,3142685,7378
199710,110003,1905453,10417
199710,114949,3470281,1996
199710,311274,2956098,19139
199707,351218,2136063,3280
199704,108936,3240253,9377
199704,90701,3182087,10608
199705,335766,3745838,13422
199709,398047,2019832,12761
199709,357082,2921714,2529
199710,3188,2434422,811
199708,283772,4301612,1855
199709,427403,3292690,12875
199703,65468,2580228,5571
199703,504105,2550884,2940
199702,356104,2314379,4783
199702,30161,2700621,19723
199702,280855,4758497,14290
199705,481735,3553589,9651
199705,118129,2225412,16257
199705,403786,3011152,1893
199704,546026,2342320,12882
199704,47081,2115788,17604
199708,380170,2700345,13583
199708,350419,3041658,5886
199702,74701,3428482,16000
199712,365043,2742374,14283
199706,570420,3393640,7011
199712,485827,3168774,11744
199712,488271,2604129,12246
199712,304991,3952040,12103
199708,173334,3342408,17851
199708,214378,3069355,18397
199705,245915,4153528,5157
199710,510000,1918962,1816
199705,84562,3020431,5387
199712,502708,2879074,3204
199701,58710,3137174,4383
199708,311554,2733432,10768
199703,455957,5113261,16080
199703,52856,3093133,15763
199703,342773,4390507,7618
199710,387651,3442507,1204
199710,434002,1867280,7808
199710,223444,3050736,3532
199712,224053,2127993,16353
199704,455729,3537870,17230
199701,37548,3458337,12260
199706,549534,4147212,3510
199710,144316,2532897,8643
199710,94792,4020277,3687
199707,455649,3167519,8928
199707,279296,2350341,10612
199707,454821,2716974,16664
199707,163228,2851013,4505
199707,159426,2513330,9857
199711,566033,2154059,2426
199708,289989,3948045,1960
199707,583226,2678623,15493
199709,404049,1867919,5922
199705,62667,3182725,3076
199705,228954,3852495,3486
199702,357810,3371379,3014
199702,128643,3844772,537
199708,369479,3134083,17344
199708,235480,2833770,6167
199708,102341,3058785,17801
199708,67462,2634494,15872
199711,419056,2063163,1135
199705,110138,2314630,14353
199703,30359,2253783,7074
199704,413773,3599524,10499
199709,315904,4592376,19641
199710,88606,4090149,4788
199712,270502,3061306,6959
199705,387570,4019583,2075
199705,279379,2898740,7552
199701,308682,3459110,6098
199701,409049,1820238,16808
199708,14843,3206300,3726
199708,361760,4372200,17422
199709,386384,2461399,7121
199712,421140,1973683,3163
199708,559844,4780492,16312
199708,495917,4590936,5086
199708,482037,1779191,3157
199701,171928,4179832,683
199701,374547,2729034,15935
199710,485707,3199165,5563
199710,538795,4584425,5138
199702,392839,3825003,18901
199702,87509,3890900,14985
199709,347876,4155537,13677
199709,2333,2421246,2232
199703,223835,3134217,17666
199703,217006,2375776,19217
199703,418762,3791749,14763
199706,97362,2195366,14978
199706,484710,3653751,11860
199709,107460,2937854,8843
199709,285088,1974448,2825
199701,341508,2528767,19698
199701,160200,1992376,6106
199704,119815,3119177,6919
199701,312182,2042030,1110
199703,15089,1850519,3976
199710,147238,2799230,8335
199704,223233,2416499,3811
199711,267466,3337071,11964
199711,86022,1662224,14488
199705,148218,3213640,4583
199702,126948,3677338,1707
199702,279548,3519429,1146
199712,79225,2047174,3127
199708,206042,2316985,4316
199706,532977,3256119,14323
199712,260827,4369407,10185
199706,318388,2864775,11993
199704,251268,2884745,9764
199709,470877,4573428,11320
199701,71428,2493766,15616
199701,473755,3388310,16938
199710,165312,3206377,5299
199710,570067,2138772,5248
199706,298870,3145291,10515
199706,318854,3708223,1537
199704,97163,1972272,19636
199704,414129,1922433,1937
199704,394906,3535572,10995
199706,417526,3507705,4858
199706,257420,3458676,9662
199708,357215,2862450,12318
199709,446163,1980924,6158
199712,27314,2769362,1281
199712,60853,3961448,18975
199712,505327,3453321,297
199701,89069,1999733,10755
199704,253758,3450867,2021
199711,498234,2629536,11724
199703,94595,2648256,6519
199701,384403,2712999,11138
199708,209396,2969739,8588
199707,131417,2363805,4379
199707,124730,4643015,10477
199712,262188,2530374,14645
199712,589180,3045984,1578
199704,492065,2188072,13350
199705,241449,3302271,2861
199705,221286,2897448,13564
199712,439586,2463779,6302
199712,537111,2410989,2124
199712,224171,2361164,3848
199708,340419,2689674,12394
199708,409979,3728787,17276
199704,590828,3799224,1252
199702,594471,3757080,17571
199702,68701,2810105,8451
199710,478172,2486624,9279
199711,195207,2474180,16398
199703,387100,2962976,19148
199705,590233,3358306,18393
199702,170616,3607658,18158
199702,417245,2164053,5159
199710,128544,3965945,15712
199710,548277,2926152,159
199702,131103,2694621,19743
199703,594802,3603882,14755
199703,86333,2742887,4271
199703,332385,3500903,16290
199704,565859,3010434,19481
199708,226306,2883558,6752
199704,198722,4544517,9319
199704,318137,2425752,11866
199709,36924,3556218,9859
199705,85997,3997707,1702
199711,193605,3906780,16441
199701,134424,3543960,11690
199701,568823,4267900,1899
199708,279330,2462830,18243
199708,287849,3967552,669
199708,178624,3720224,7351
199709,406299,2922779,6882
199707,177750,4432293,16891
199709,435231,1952235,635
199710,178442,3462041,11191
199710,180811,3450661,6992
199705,121014,2043109,13665
199705,311336,2850929,17214
199701,135996,5212054,9379
199701,462969,3338392,878
199711,321999,5456646,12668
199712,249373,3305900,15106
199711,404360,2913039,19921
199711,370604,4092697,13050
199705,538824,3984529,13966
199705,40719,3624806,16089
199703,479283,3339939,19003
199705,435210,2968332,14578
199705,238821,4135553,7623
199705,97257,2916131,1815
199705,30500,3290150,501
199703,547125,2725132,6856
199709,151368,2427105,19845
199705,595732,3436094,15202
199705,282735,4313194,12256
199712,227044,2233369,12953
199712,261395,2685632,16887
199712,51788,3288184,3690
199703,461559,3687285,1820
199703,335683,3334219,19236
199707,38411,3157619,66
199702,247856,4455484,19890
199702,501024,2684475,2721
199712,597513,4026225,11509
199707,80672,3308645,14501
199705,266745,3539857,10167
199711,498417,2394839,19307
199706,118259,2969606,1521
199709,93626,2643219,19542
199707,191818,3514050,10709
199701,411220,2799720,15320
199706,206128,2507716,15344
199703,112685,3826570,11513
199705,318811,4208540,3011
199701,386153,3078023,9472
199701,463262,2425975,13778
199712,566244,3396090,9726
199703,193921,4634316,6533
199706,459121,2138598,8716
199702,222266,2566620,10958
199702,528760,3718790,14356
199702,438359,2288490,4940
199702,459167,2533815,8945
199707,519426,3122064,277
199705,181285,2541280,15803
199705,366536,3044788,15341
199711,152292,2625398,11277
199705,291931,4549628,16552
199705,293495,3393734,3538
199701,467691,2867840,8825
199704,148924,3231642,17425
199701,85380,2261069,4400
199703,8201,1816869,13125
199703,422462,3045768,18602
199712,312047,2541672,4723
199711,400045,1865469,17943
199711,548173,2784222,19197
199709,105744,3464485,7151
199706,253074,2314993,18196
199706,392769,3016035,10176
199701,394058,2057543,7782
199710,432489,3127212,3948
199702,99555,3637647,10696
199702,405838,3180709,17179
199702,315423,2563246,9566
199702,300534,3029142,12431
199706,397694,4740785,2645
199710,407022,1641543,4003
199706,154600,3209924,9643
199706,355955,4914737,3466
199711,392608,3911357,4111
199711,112652,3067949,3413
199708,39602,2384855,13665
199705,494828,4192440,4826
199707,107684,3339376,18057
199711,369146,2843404,16877
199707,569567,3011233,18436
199707,306647,3229539,3273
199712,53667,3131115,8921
199709,178857,3225126,14842
199709,71258,2374911,7001
199712,175931,3309427,14384
199712,318427,3091731,12574
199711,473538,3476473,8196
199705,295732,3085707,8279
199708,836,3068978,13792
199708,303134,2619924,9617
199711,303701,4556636,15282
199704,564335,3498275,6149
199710,404413,2352858,799
199710,340111,2762640,9625
199705,254857,3514969,19962
199705,547767,3103205,8021
199707,308220,2210778,17253
199707,587086,2463426,10787
199705,178647,3245928,4845
199705,67385,3180797,9758
199711,247008,1623483,11838
199701,214835,2885453,19773
199704,597376,3485946,9269
199702,190354,3155904,10553
199702,74811,3535903,12013
199702,53884,4396208,15510
199702,347522,2570857,10798
199711,79894,3792753,4554
199702,230522,3398873,3707
199710,133469,2477556,3741
199710,411957,3177181,2138
199710,348200,2385291,9949
199710,388661,4157168,2798
199703,252333,2221032,15051
199710,150362,3451807,16245
199710,526639,3757616,17491
199709,200805,2981720,8637
199706,256655,3829256,7907
199706,186809,4185926,2304
199709,475408,2444432,13205
199707,550091,2711182,14168
199711,465550,3713048,11449
199707,540421,3507360,1898
199707,42022,2039866,7470
199707,421533,3246466,16628
199704,276979,4729511,18068
199704,386997,3563605,10247
199712,539589,2713180,7327
199706,126632,4183064,18503
199706,140104,2745840,4086
199706,210735,3511966,19389
199701,375134,1932173,4939
199701,73137,2067062,4924
199701,393879,3302567,12908
199701,578056,2636619,5358
199712,518293,3245393,14976
199712,143299,2319477,15662
199706,267535,3389685,8439
199709,414963,4413159,4852
199705,208886,3909226,16266
199702,577239,3000958,11252
199702,416374,3379426,18731
199702,109940,4170921,11087
199702,358815,3921863,2977
199702,596028,2289588,1258
199712,110268,3124067,6771
199711,273122,2336964,3429
199708,186966,4064860,11290
199708,386061,2005043,18576
199708,122469,3528794,5973
199708,590818,3808036,655
199701,338174,2453411,17817
199702,99661,3347890,8986
199702,319298,2133993,19523
199708,166259,2146905,16598
199707,299565,3166649,19623
199707,11215,1895411,14938
199708,274336,3372763,14931
199709,156167,2475675,15263
199709,290695,3944491,10613
199710,52789,3044631,847
199712,74429,2750703,7687
199712,191661,3365107,9581
199712,441756,4354677,1618
199704,332841,2962525,376
199708,221980,3433055,7828
199705,596872,3780192,908
199707,423035,2203423,10688
199707,229328,2197777,12695
199707,510047,2139408,2758
199708,6788,2989591,3748
199707,303723,3149519,8222
199703,422550,3534072,4165
199701,27379,2914511,11159
199701,506217,2448826,12422
199701,589023,2112800,2464
199702,496118,2339589,16359
199702,458060,2501324,6059
199702,4095,2297907,5116
199702,334413,2917958,3521
199702,372106,1802477,1676
199706,419960,4720529,14767
199703,490837,3160283,15705
199704,97123,2150630,9411
199704,66380,2151515,4288
199707,386017,2402334,17678
199706,55090,1730669,17030
199706,423537,2719469,7783
199712,127682,3889522,16426
199709,270856,2857177,6344
199711,144953,4727149,16019
199709,92472,2694624,4409
199709,489958,4347779,14681
199703,393983,3788393,14369
199703,320871,4177226,17453
199704,168915,3372647,9999
199704,25101,1891102,7277
199708,300072,1929708,13560
199705,430193,2861837,7068
199707,487044,1752734,16974
199707,519509,2751264,3446
199707,176561,3874466,7568
199707,423879,4478279,16139
199701,366620,3376593,16887
199711,343167,2635706,17632
199708,266732,2969362,15012
199707,403077,2163950,7383
199707,472784,3594330,17607
199705,32928,3829773,15454
199705,206342,2995992,15235
199702,113332,2752545,1955
199707,220014,2151936,16527
199707,589342,3647003,7070
199706,270311,2556193,9430
199706,295785,4231109,13607
199704,397185,2307906,261
199710,360367,3506998,17620
199703,191412,3157161,16836
199703,479596,3297668,759
199711,42997,5185593,6486
199712,19025,1648258,9223
199712,548976,3770456,5119
199703,206384,3449159,9764
199703,200599,3742951,10487
199701,581809,4522745,8083
199708,435012,2159137,6876
199711,459315,2607197,4768
199705,179239,2454544,19851
199709,313007,2413296,2657
199701,138643,4197373,2094
199701,597115,2206003,3610
199701,496259,2801673,11541
199707,399764,4659375,10465
199712,187163,2789106,9496
199712,510480,3487676,16511
199712,25807,3742848,2380
199712,413588,2681786,3078
199712,491737,2924977,15117
199712,216345,2774926,3323
199712,37911,4518736,10728
199712,438420,2445120,15559
199706,475528,2828083,12819
199703,510978,4860993,12929
199711,53935,3927085,2852
199702,529112,1939853,16399
199708,57333,2938081,295
199703,275203,2126632,11097
199701,536682,3402946,18625
199701,204383,3347162,1020
199703,155372,3674050,9864
199709,17649,3133280,3291
199709,219613,3313481,1554
199705,16320,2002838,6624
199708,512735,3498915,11891
199711,322218,2619302,1668
199711,510273,2386845,8285
199707,48561,2581347,11924
199707,160731,3296783,2244
199702,37082,2011663,18118
199702,135007,2180906,18388
199708,432785,3246566,15336
199708,167201,3043680,12992
199708,104067,1870070,15654
199708,452104,2765873,15456
199703,74148,2524815,13782
199703,368732,3893156,10348
199709,153407,2549858,5917
199710,500080,1827461,1039
199709,356626,3069080,4776
199704,450229,2685038,16345
199712,386428,3634584,4999
199712,295361,2631319,13386
199707,273784,4092088,15615
199707,353463,3383199,14815
199710,362172,2961984,16547
199709,553438,2893335,3962
199709,421433,2546290,2468
199702,582249,2402852,6018
199702,53326,3198300,8113
199702,449339,2576620,12867
199702,437356,2483193,12609
199708,431716,3875366,706
199710,328170,2451435,4719
199701,78283,2300574,5242
199709,551886,3294362,6220
199702,481262,2680425,8655
199706,276034,2183663,7240
199706,187444,2508498,5656
199706,355991,3807382,7124
199708,302269,3295080,4828
199706,585719,3751950,9528
199703,169102,2424177,18829
199703,483406,2425857,11915
199703,3884,3540002,5784
199704,235045,2540237,8887
199712,230931,4055261,5608
199712,445848,4439704,13002
199702,264261,2254460,35
199702,442338,2885818,11114
199701,179230,2922201,9455
199701,210544,2792697,10814
199702,555107,2733212,12768
199710,293077,2802487,8811
199704,272362,2914220,14756
199703,98114,2732454,5822
199703,196095,2712111,5884
199710,69446,3477736,6977
199710,348089,2353734,15478
199712,90992,3616973,6858
199712,305122,2355659,19608
199704,548344,3074242,1731
199704,13243,2946099,2402
199711,239543,3065872,8929
199711,588002,2537473,18825
199711,533619,4124864,17631
199711,325134,2132780,12238
199711,315500,2909740,7563
199712,542419,2604196,4246
199701,179564,4126979,10032
199701,531574,2806501,2444
199701,344822,4166719,13670
199702,574536,3865224,13420
199702,379172,3220485,4250
199708,6445,2838024,14075
199708,398719,3969856,15172
199712,360213,2841782,4271
199712,537545,3956300,19615
199707,336346,2279462,1889
199707,527206,2382503,9451
199707,113872,3841517,4750
199711,386287,2452660,10868
199711,521285,3135024,13949
199711,32191,2421597,16980
199708,455440,3466223,19453
199702,89557,2644600,6444
199701,227720,3163603,18466
199703,297632,4223975,19499
199703,502613,2733578,11285
199704,203154,1997994,17999
199712,134373,3723901,8411
199702,451248,2278518,4215
199702,482735,4498682,9142
199702,302418,2454451,5309
199704,191879,5002068,16398
199709,577019,2657775,3053
199709,154045,1958489,16379
199708,531719,2930655,5522
199708,69475,2431043,11920
199707,422477,2703737,4158
199707,43253,2159231,16956
199711,249279,2067161,16939
199703,133050,2144439,19215
199704,552826,4191602,902
199704,333648,3228729,4931
199705,386111,1912965,9032
199712,158267,2417274,17970
199712,178334,3672058,5314
199712,244696,4180452,15843
199711,105830,3561510,162
199711,214935,3113415,9996
199711,261196,2690443,14663
199711,314172,2253704,5886
199710,247789,2938614,18379
199708,591931,4838800,3798
199703,154353,3107428,15900
199711,62840,4526931,3192
199709,159669,2862660,11876
199709,62663,3860942,18778
199709,176049,2301831,8841
199709,255317,2221435,5869
199705,243155,2298407,19542
199705,96766,4583176,17737
199709,448754,3235187,11113
199709,93854,3141345,19994
199706,285136,2606604,18846
199706,490824,3103308,183
199706,478764,3476766,5952
199706,467199,2099106,4791
199712,201286,2949178,1032
199712,28292,2928696,12652
199712,292265,3360629,5606
199706,540925,3397075,2556
199708,291772,3492244,17093
199707,263304,2098632,16623
199712,303732,3297868,16105
199704,31804,3093195,7791
199704,192694,3191028,5341
199709,458125,1996153,16746
199709,173012,2245970,2660
199711,147766,3342759,16820
199711,409186,1712830,5856
199705,537890,2949641,9142
199705,115145,2111454,16668
199705,578318,2337389,14478
199704,205300,2945728,2345
199711,378987,5049230,8375
199705,435192,2514716,2073
199710,143676,2971589,2051
199704,62564,3022588,388
199704,455011,2199559,19377
199705,591855,4532220,4554
199705,498474,2464881,4357
199701,349158,2172852,17629
199706,492918,3336413,4783
199711,359266,2862540,6759
199711,368096,2297893,8371
199710,525830,4268363,2469
199710,129300,3094610,2417
199710,544899,3887740,15075
199710,516377,3441574,167
199710,337312,2968460,2768
199701,406969,3545526,7686
199701,520216,2059492,3500
199708,330693,3964464,11452
199704,488997,4905345,14808
199703,386120,3256497,3347
199702,452951,4426637,3678
199702,424150,2653101,14272
