"s_city","d_year","lo_custkey","lo_revenue"
"UNITED ST9",1996,59014,4373273
"UNITED ST9",1993,115486,596601
"UNITED ST9",1994,7936,5140572
"UNITED ST0",1995,171884,5934242
"UNITED ST0",1996,274859,4190076
"UNITED ST0",1997,117644,1472842
"UNITED ST9",1997,40723,2990388
"UNITED ST0",1994,239738,4371918
"UNITED ST9",1992,94609,5085392
"UNITED ST9",1995,197242,2248912
"UNITED ST0",1994,145462,4911811
"UNITED ST0",1994,170665,2501329
"UNITED ST9",1996,37567,2016864
"UNITED ST9",1997,274763,2770922
"UNITED ST0",1992,283528,2621198
"UNITED ST0",1996,248896,7214444
"UNITED ST9",1994,276280,1609097
"UNITED ST0",1992,270100,1117100
"UNITED ST9",1995,258725,5353411
"UNITED ST9",1993,275633,2372009
"UNITED ST9",1994,73694,6520677
"UNITED ST9",1993,218219,4197998
"UNITED ST0",1993,189625,3182500
"UNITED ST0",1992,118828,4898720
"UNITED ST9",1993,34240,3934508
"UNITED ST0",1994,22697,1585745
"UNITED ST9",1997,152407,888413
"UNITED ST9",1996,228322,4151292
"UNITED ST0",1995,216205,3811123
"UNITED ST0",1997,156679,3362543
"UNITED ST0",1992,148090,5602701
"UNITED ST0",1995,116311,6530969
"UNITED ST0",1993,105521,3803319
"UNITED ST9",1992,280718,2617794
"UNITED ST9",1994,59455,142529
"UNITED ST9",1997,157355,5555425
"UNITED ST0",1992,209350,5357326
"UNITED ST0",1996,193709,2008857
"UNITED ST0",1993,193027,326378
"UNITED ST0",1996,95930,925560
"UNITED ST9",1997,86800,6672402
"UNITED ST0",1994,278506,6662646
"UNITED ST9",1994,233515,1557557
"UNITED ST9",1997,180778,4621590
"UNITED ST0",1993,291190,7857417
"UNITED ST9",1997,191725,5210890
"UNITED ST0",1996,8999,2134519
"UNITED ST9",1992,68818,4370732
"UNITED ST0",1994,238870,4100511
"UNITED ST0",1994,122362,225265
"UNITED ST0",1993,278635,3845907
"UNITED ST0",1992,135175,3250632
"UNITED ST9",1994,80785,4036027
"UNITED ST9",1994,122260,5674293
"UNITED ST9",1994,55741,7296621
"UNITED ST9",1996,226189,4213503
"UNITED ST0",1996,159202,5781144
"UNITED ST9",1993,199949,1124313
"UNITED ST9",1996,1795,456183
"UNITED ST0",1995,99146,3244851
"UNITED ST0",1995,234671,7369096
"UNITED ST0",1992,211792,1404212
"UNITED ST9",1995,154660,6075604
"UNITED ST0",1992,151570,531211
"UNITED ST0",1993,260929,836179
"UNITED ST0",1992,42589,4147698
"UNITED ST0",1992,42589,5579884
"UNITED ST9",1992,196060,7343670
"UNITED ST0",1996,186808,169161
"UNITED ST9",1992,242398,7001336
"UNITED ST0",1996,89626,5944315
"UNITED ST0",1993,97337,4151377
"UNITED ST9",1993,29984,3168907
"UNITED ST9",1997,130687,3054436
"UNITED ST9",1993,272092,7078575
"UNITED ST0",1994,225050,570948
"UNITED ST9",1996,78833,6118315
"UNITED ST0",1994,263488,1074546
"UNITED ST9",1997,226685,1543351
"UNITED ST9",1993,29084,5979877
"UNITED ST0",1995,167831,976904
"UNITED ST0",1993,130214,360620
"UNITED ST0",1992,62233,5623756
"UNITED ST0",1992,230444,3172029
"UNITED ST0",1994,297748,5029644
"UNITED ST9",1993,92998,2889995
"UNITED ST0",1992,38774,1922601
"UNITED ST0",1995,58199,529729
"UNITED ST0",1992,269507,2717789
"UNITED ST9",1993,234940,4966229
"UNITED ST9",1995,52421,175846
"UNITED ST9",1995,12190,8686483
"UNITED ST9",1996,141943,5013655
"UNITED ST0",1996,181031,5858767
"UNITED ST0",1996,168886,1522534
"UNITED ST0",1997,135199,4648500
"UNITED ST0",1996,98209,3009199
"UNITED ST0",1992,296924,315039
"UNITED ST9",1995,103000,9172805
"UNITED ST0",1992,253270,7236798
"UNITED ST9",1992,253270,7214605
"UNITED ST0",1992,49405,2474043
"UNITED ST0",1997,209581,4115780
"UNITED ST0",1996,155692,2808179
"UNITED ST9",1992,208963,3835814
"UNITED ST9",1993,148994,1051413
"UNITED ST9",1993,244796,7661062
"UNITED ST0",1997,146707,6526565
"UNITED ST0",1995,147406,3040523
"UNITED ST0",1996,148873,2253810
"UNITED ST9",1996,126812,4304523
"UNITED ST9",1996,165094,3773133
"UNITED ST9",1993,197344,3789380
"UNITED ST0",1993,143309,2407677
"UNITED ST0",1997,229360,1124541
"UNITED ST0",1996,75599,5834350
"UNITED ST0",1993,174352,1782854
"UNITED ST9",1992,102298,464519
"UNITED ST0",1993,209081,4027807
"UNITED ST9",1993,31964,6625818
"UNITED ST0",1993,291341,8570361
"UNITED ST9",1994,208684,7234223
"UNITED ST0",1992,144895,635676
"UNITED ST0",1993,203321,771838
"UNITED ST0",1996,131677,3152961
"UNITED ST9",1994,95578,5137272
"UNITED ST0",1997,289009,1975868
"UNITED ST0",1992,4874,2585601
"UNITED ST9",1997,236836,6405096
"UNITED ST0",1996,149707,1456987
"UNITED ST0",1992,93070,822685
"UNITED ST0",1997,210335,6812870
"UNITED ST0",1997,186293,8366507
"UNITED ST0",1995,50375,8976443
"UNITED ST9",1995,50375,2625992
"UNITED ST0",1995,43211,2959320
"UNITED ST9",1995,226102,686176
"UNITED ST9",1995,225125,3521865
"UNITED ST0",1992,42443,2346719
"UNITED ST9",1996,291101,6986095
"UNITED ST9",1992,39850,2504490
"UNITED ST0",1995,183898,5532524
"UNITED ST0",1994,24230,3958048
"UNITED ST9",1995,286451,2584695
"UNITED ST9",1993,6943,731137
"UNITED ST0",1993,6943,5139909
"UNITED ST0",1997,149600,9146603
"UNITED ST0",1994,256994,474771
"UNITED ST9",1992,229375,3430295
"UNITED ST9",1992,56413,5438144
"UNITED ST0",1995,167101,3906971
"UNITED ST0",1994,89183,4058482
"UNITED ST0",1995,39949,5209626
"UNITED ST9",1994,105719,5329731
"UNITED ST0",1993,278840,1945770
"UNITED ST9",1993,173018,341182
"UNITED ST9",1993,149971,3787019
"UNITED ST9",1992,243596,4857708
"UNITED ST9",1996,40528,2989841
"UNITED ST9",1992,127630,2527446
"UNITED ST0",1996,202978,3095503
"UNITED ST0",1995,71866,2316323
"UNITED ST9",1994,264898,5423247
"UNITED ST0",1997,187882,5631028
"UNITED ST9",1996,5731,7256785
"UNITED ST0",1995,14494,156950
"UNITED ST9",1995,213016,6951117
"UNITED ST0",1997,222490,3189127
"UNITED ST9",1995,210025,1198055
"UNITED ST0",1992,4223,2651641
"UNITED ST0",1995,246581,599828
"UNITED ST9",1995,124018,5308952
"UNITED ST0",1997,46091,3615033
"UNITED ST9",1996,239089,1097969
"UNITED ST9",1993,178318,485291
"UNITED ST9",1992,244039,729864
"UNITED ST9",1994,218729,8096325
"UNITED ST9",1995,241711,3418904
"UNITED ST9",1993,214240,8142486
"UNITED ST0",1995,177220,1381798
"UNITED ST0",1994,178033,686142
"UNITED ST9",1993,283598,4355170
"UNITED ST0",1992,146596,2489299
"UNITED ST9",1996,98453,5569437
"UNITED ST0",1994,220807,3817144
"UNITED ST0",1994,81829,1239218
"UNITED ST0",1995,98839,265265
"UNITED ST0",1997,213751,4653792
"UNITED ST0",1995,273715,5069122
"UNITED ST9",1994,40054,6306773
"UNITED ST9",1993,70423,7693725
"UNITED ST9",1997,142087,6752601
"UNITED ST9",1993,286996,3439753
"UNITED ST9",1993,150239,3338535
"UNITED ST0",1992,161321,2214758
"UNITED ST9",1995,8138,1289786
"UNITED ST9",1994,144413,310084
"UNITED ST9",1996,14338,1052611
"UNITED ST0",1995,19840,4699317
"UNITED ST9",1997,293713,818459
"UNITED ST0",1992,289918,737705
"UNITED ST0",1992,29506,1100308
"UNITED ST9",1996,284479,5189429
"UNITED ST0",1996,284479,133904
"UNITED ST0",1996,124028,2345814
"UNITED ST0",1996,177670,6754657
"UNITED ST0",1993,179536,4054014
"UNITED ST9",1992,213529,4734828
"UNITED ST0",1997,277450,5606855
"UNITED ST9",1994,124975,5945627
"UNITED ST9",1993,242663,6185292
"UNITED ST9",1993,238841,5022343
"UNITED ST0",1994,6133,2023027
"UNITED ST0",1994,6133,2585749
"UNITED ST9",1997,257663,3674373
"UNITED ST0",1997,203794,4931391
"UNITED ST9",1992,167660,6418792
"UNITED ST9",1997,200080,2515843
"UNITED ST0",1993,69295,1113830
"UNITED ST9",1996,257005,1477515
"UNITED ST0",1997,40687,4877265
"UNITED ST0",1997,276311,5412956
"UNITED ST0",1993,17929,2746821
"UNITED ST0",1997,118300,5008752
"UNITED ST9",1997,185602,7948715
"UNITED ST9",1997,25583,7023317
"UNITED ST9",1992,182381,840727
"UNITED ST0",1995,79952,4367130
"UNITED ST9",1992,189541,609955
"UNITED ST0",1994,38785,3514687
"UNITED ST9",1993,226096,3867917
"UNITED ST9",1992,116017,3494976
"UNITED ST0",1995,248345,5467447
"UNITED ST0",1993,119638,4924462
"UNITED ST0",1995,178390,2668411
"UNITED ST0",1992,279061,3337240
"UNITED ST0",1995,63523,4679850
"UNITED ST0",1992,202514,2235794
"UNITED ST9",1997,266671,2136061
"UNITED ST0",1992,31886,7528507
"UNITED ST9",1996,235148,3260439
"UNITED ST0",1994,4571,3181067
"UNITED ST9",1995,42260,6763232
"UNITED ST0",1997,8729,1928600
"UNITED ST9",1993,67342,8616192
"UNITED ST9",1996,144680,3520472
"UNITED ST0",1997,235511,2996769
"UNITED ST0",1997,293384,4076070
"UNITED ST0",1997,197917,2770526
"UNITED ST9",1996,254761,4884130
"UNITED ST9",1996,295777,1517972
"UNITED ST0",1992,237347,4001948
"UNITED ST0",1997,60010,6672612
"UNITED ST9",1993,98954,2143802
"UNITED ST9",1997,257029,3403692
"UNITED ST9",1992,139739,245243
"UNITED ST9",1996,20623,6154776
"UNITED ST9",1997,205469,6564219
"UNITED ST9",1992,46664,1081839
"UNITED ST0",1996,73825,5669672
"UNITED ST9",1993,165955,4066294
"UNITED ST9",1997,236882,5849991
"UNITED ST0",1996,280669,3790767
"UNITED ST0",1994,225037,2809277
"UNITED ST9",1994,225037,4960043
"UNITED ST9",1995,218764,504714
"UNITED ST0",1995,214318,2648476
"UNITED ST9",1992,208252,6056886
"UNITED ST9",1994,48770,3864290
"UNITED ST9",1996,80455,7896934
"UNITED ST9",1993,286051,3790457
"UNITED ST9",1995,135545,5123942
"UNITED ST0",1993,33104,1966172
"UNITED ST0",1993,131075,6681591
"UNITED ST9",1992,264110,6753825
"UNITED ST0",1992,129073,2597905
"UNITED ST0",1996,231341,3977910
"UNITED ST0",1994,133300,2117171
"UNITED ST9",1995,75139,106667
"UNITED ST9",1996,18941,977790
"UNITED ST0",1996,177130,777584
"UNITED ST0",1997,277765,3425429
"UNITED ST9",1994,170605,1455501
"UNITED ST0",1993,23051,3862873
"UNITED ST9",1992,4276,5883284
"UNITED ST9",1992,131359,3707266
"UNITED ST9",1995,188434,7035836
"UNITED ST0",1992,16048,1604300
"UNITED ST0",1997,125102,6645871
"UNITED ST0",1994,179705,1436955
"UNITED ST0",1993,176807,3271201
"UNITED ST0",1995,91991,513375
"UNITED ST0",1995,270035,1585882
"UNITED ST0",1995,64849,3373484
"UNITED ST0",1996,49858,2485402
"UNITED ST0",1994,155752,7767690
"UNITED ST9",1993,201110,3567636
"UNITED ST9",1993,154340,5360544
"UNITED ST9",1996,287603,2101937
"UNITED ST9",1997,283808,2365623
"UNITED ST0",1994,137581,1257517
"UNITED ST9",1996,232069,5927940
"UNITED ST9",1997,249820,2490644
"UNITED ST0",1997,289162,7762865
"UNITED ST9",1993,145150,1233787
"UNITED ST9",1995,159596,3102605
"UNITED ST9",1992,76063,6911454
"UNITED ST9",1996,57748,7065414
"UNITED ST0",1995,269632,647059
"UNITED ST9",1992,45677,5381529
"UNITED ST0",1996,158779,2447420
"UNITED ST9",1996,158779,4334618
"UNITED ST9",1995,100208,6670072
"UNITED ST0",1997,39659,5358638
"UNITED ST0",1996,275096,919569
"UNITED ST9",1997,229019,4097073
"UNITED ST0",1993,58262,3848440
"UNITED ST9",1993,159121,196396
"UNITED ST9",1995,123932,381338
"UNITED ST9",1994,80624,7201141
"UNITED ST0",1992,90871,5265842
"UNITED ST0",1997,279805,3434600
"UNITED ST0",1997,132184,4725253
"UNITED ST0",1994,253585,2335656
"UNITED ST9",1993,287782,3878702
"UNITED ST0",1993,190040,8532350
"UNITED ST0",1994,110341,6058246
"UNITED ST0",1996,2740,1413517
"UNITED ST0",1996,253339,2596112
"UNITED ST0",1993,94375,3324616
"UNITED ST0",1996,100877,2400791
"UNITED ST0",1995,95390,2931776
"UNITED ST0",1997,169142,6936364
"UNITED ST0",1995,60910,1901577
"UNITED ST0",1994,236213,2630392
"UNITED ST9",1992,136294,210752
"UNITED ST9",1993,14266,495557
"UNITED ST0",1995,164548,3932896
"UNITED ST9",1997,79898,362538
"UNITED ST0",1993,135776,1233787
"UNITED ST9",1993,135776,1283082
"UNITED ST9",1995,73798,4108196
"UNITED ST9",1996,97109,6805394
"UNITED ST0",1997,70450,6097160
"UNITED ST0",1993,18940,2236129
"UNITED ST0",1997,43420,2471729
"UNITED ST9",1994,163039,3666007
"UNITED ST9",1996,276322,4971504
"UNITED ST9",1996,132887,4582773
"UNITED ST0",1993,162964,3707863
"UNITED ST9",1993,162964,1859428
"UNITED ST9",1994,185692,3978504
"UNITED ST0",1997,298258,2548663
"UNITED ST0",1996,61942,3922795
"UNITED ST9",1997,167566,4543423
"UNITED ST9",1995,73951,4448322
"UNITED ST0",1997,234808,651139
"UNITED ST9",1995,102254,8907792
"UNITED ST9",1993,275471,153557
"UNITED ST0",1996,30181,3318087
"UNITED ST9",1995,133232,5235172
"UNITED ST0",1993,213325,1924503
"UNITED ST0",1993,103010,431207
"UNITED ST0",1996,267263,3633212
"UNITED ST0",1997,273559,9074333
"UNITED ST9",1992,42214,1330876
"UNITED ST0",1994,30328,1555708
"UNITED ST9",1994,178891,2267976
"UNITED ST0",1992,250105,727343
"UNITED ST9",1993,26531,1496624
"UNITED ST0",1994,209630,2196122
"UNITED ST0",1994,209630,1219556
"UNITED ST0",1993,95008,3745521
"UNITED ST9",1994,154124,1634688
"UNITED ST0",1992,299156,4545676
"UNITED ST9",1993,100349,5402913
"UNITED ST0",1994,180511,2926077
"UNITED ST9",1995,219358,2052619
"UNITED ST9",1997,210769,1903135
"UNITED ST0",1995,92060,7050144
"UNITED ST0",1993,26018,6675513
"UNITED ST0",1992,130513,3891700
"UNITED ST9",1996,116348,6220405
"UNITED ST9",1995,125657,1516709
"UNITED ST0",1995,90998,886027
"UNITED ST0",1993,148816,6385984
"UNITED ST9",1996,25501,2772173
"UNITED ST9",1992,131321,3611934
"UNITED ST9",1992,75629,6968004
"UNITED ST0",1995,163420,4012835
"UNITED ST0",1992,168511,2703188
"UNITED ST0",1995,28285,1802719
"UNITED ST9",1996,38546,3068539
"UNITED ST9",1996,34925,3661749
"UNITED ST9",1995,266845,5454248
"UNITED ST0",1994,1198,7129029
"UNITED ST0",1992,198352,891827
"UNITED ST9",1995,77590,3357244
"UNITED ST0",1992,19357,3031697
"UNITED ST0",1992,31651,2826835
"UNITED ST0",1994,178337,922875
"UNITED ST0",1996,241441,6579975
"UNITED ST0",1995,250747,3024868
"UNITED ST9",1995,141694,2676590
"UNITED ST9",1992,32425,3049001
"UNITED ST9",1993,61523,5739068
"UNITED ST9",1996,236897,6559012
"UNITED ST9",1992,260965,3875835
"UNITED ST0",1993,256481,3516235
"UNITED ST0",1993,248618,6070287
"UNITED ST9",1996,7295,8648581
"UNITED ST0",1992,281041,8662984
"UNITED ST0",1994,222451,321964
"UNITED ST0",1992,211831,3901650
"UNITED ST0",1992,211831,1340311
"UNITED ST9",1995,121757,3782466
"UNITED ST0",1995,74320,6183771
"UNITED ST0",1994,77221,6769672
"UNITED ST9",1997,271849,2162188
"UNITED ST9",1997,189161,427941
"UNITED ST0",1994,209429,7792573
"UNITED ST0",1992,296375,111072
"UNITED ST0",1994,49580,3785322
"UNITED ST0",1996,257233,2439078
"UNITED ST9",1995,224803,961220
"UNITED ST0",1997,10303,5285500
"UNITED ST0",1993,43909,5239255
"UNITED ST9",1996,60925,279071
"UNITED ST0",1992,135367,6075052
"UNITED ST0",1997,234656,9463954
"UNITED ST0",1994,194987,4190004
"UNITED ST0",1993,27175,4003178
"UNITED ST0",1995,219454,3975012
"UNITED ST9",1994,202234,3344823
"UNITED ST0",1993,213425,5695757
"UNITED ST9",1995,269917,1034751
"UNITED ST9",1994,152023,1859424
"UNITED ST0",1992,280738,3252376
"UNITED ST0",1994,160684,2798797
"UNITED ST0",1996,207385,287838
"UNITED ST9",1994,286616,613631
"UNITED ST0",1994,107140,3296733
"UNITED ST0",1996,24313,3980004
"UNITED ST0",1992,190895,103454
"UNITED ST0",1993,83714,8369415
"UNITED ST9",1993,83714,4494192
"UNITED ST9",1993,93334,1450487
"UNITED ST0",1996,178864,1217326
"UNITED ST9",1992,12974,6386850
"UNITED ST0",1992,12974,1295854
"UNITED ST9",1995,254578,2384778
"UNITED ST0",1994,206243,2409523
"UNITED ST0",1996,52201,3865942
"UNITED ST0",1993,34748,1615694
"UNITED ST9",1996,152807,2039083
"UNITED ST0",1992,231271,2923647
"UNITED ST9",1997,106466,4838371
"UNITED ST0",1997,106466,2567217
"UNITED ST9",1996,43109,4317100
"UNITED ST0",1992,259060,132139
"UNITED ST9",1995,178195,8877816
"UNITED ST0",1992,240973,8593954
"UNITED ST9",1994,101212,7603907
"UNITED ST9",1997,56473,3423776
"UNITED ST0",1996,217078,719122
"UNITED ST0",1995,268627,5223206
"UNITED ST0",1993,291623,6704636
"UNITED ST0",1992,147745,2163801
"UNITED ST9",1996,158651,5298666
"UNITED ST9",1994,168197,3689052
"UNITED ST9",1996,92245,615018
"UNITED ST9",1995,189731,1166580
"UNITED ST9",1994,37135,5162400
"UNITED ST9",1995,178084,4709735
"UNITED ST9",1993,237604,4357527
"UNITED ST0",1996,134578,1619548
"UNITED ST0",1996,167944,3787410
"UNITED ST0",1996,101738,4907232
"UNITED ST0",1994,204679,5298952
"UNITED ST9",1994,186239,2753182
"UNITED ST9",1996,214966,1844695
"UNITED ST9",1997,4117,4420435
"UNITED ST0",1994,293548,4772345
"UNITED ST9",1994,293548,5931973
"UNITED ST0",1996,128663,7525064
"UNITED ST0",1992,63626,3872572
"UNITED ST9",1996,252185,5294736
"UNITED ST0",1997,6758,8176221
"UNITED ST0",1997,56212,5161025
"UNITED ST0",1994,25444,5883053
"UNITED ST9",1997,165982,3587315
"UNITED ST0",1992,66052,369988
"UNITED ST0",1993,192442,4565637
"UNITED ST0",1994,173360,126803
"UNITED ST0",1997,239968,8233602
"UNITED ST9",1994,31994,6979578
"UNITED ST0",1997,244729,999815
"UNITED ST9",1994,89392,123802
"UNITED ST0",1992,272524,3158077
"UNITED ST9",1993,194687,2027470
"UNITED ST0",1994,176389,5340451
"UNITED ST0",1993,131857,531142
"UNITED ST0",1997,173119,4975715
"UNITED ST9",1994,268133,881040
"UNITED ST9",1992,227089,4810703
"UNITED ST0",1992,97262,8000087
"UNITED ST0",1992,97262,606771
"UNITED ST0",1996,119917,7643808
"UNITED ST9",1996,288634,1416290
"UNITED ST9",1994,143210,2493987
"UNITED ST0",1992,120721,3705358
"UNITED ST0",1996,201004,2081244
"UNITED ST0",1993,286874,6463609
"UNITED ST9",1993,181258,5149939
"UNITED ST0",1997,81151,924306
"UNITED ST9",1992,180512,2142894
"UNITED ST0",1992,237926,920177
"UNITED ST0",1994,250151,6452365
"UNITED ST0",1994,273746,1436526
"UNITED ST9",1994,230609,3553095
"UNITED ST9",1992,267013,3473705
"UNITED ST0",1995,180916,5463601
"UNITED ST0",1996,291347,6676412
"UNITED ST0",1994,260207,3893725
"UNITED ST9",1995,171127,3939067
"UNITED ST9",1993,269323,2913372
"UNITED ST0",1995,41848,4099891
"UNITED ST0",1992,125051,1586008
"UNITED ST0",1992,124177,4989818
"UNITED ST0",1994,184906,1257468
"UNITED ST0",1993,226228,2471253
"UNITED ST0",1995,45671,5447232
"UNITED ST9",1996,265202,693838
"UNITED ST0",1995,80929,1668096
"UNITED ST9",1995,241849,4630645
"UNITED ST9",1996,279050,6110110
"UNITED ST9",1997,246617,4946870
"UNITED ST9",1994,173060,3520682
"UNITED ST9",1994,71791,182684
"UNITED ST0",1996,125023,2709700
"UNITED ST9",1997,35122,257664
"UNITED ST0",1997,166531,2315082
"UNITED ST9",1994,153754,2525720
"UNITED ST9",1993,24133,3321631
"UNITED ST9",1996,273139,1426095
"UNITED ST0",1996,221851,5928034
"UNITED ST9",1997,91210,1377209
"UNITED ST9",1997,212587,525492
"UNITED ST0",1996,234244,2224094
"UNITED ST9",1993,11158,7487936
"UNITED ST9",1997,62810,893006
"UNITED ST0",1996,51601,2106971
"UNITED ST0",1997,13891,5966170
"UNITED ST9",1996,34519,2218340
"UNITED ST9",1997,292586,4105694
"UNITED ST0",1994,182000,2156077
"UNITED ST9",1997,299570,2802152
"UNITED ST9",1994,3499,1667268
"UNITED ST9",1992,86689,7263109
"UNITED ST9",1997,11218,2931762
"UNITED ST9",1993,267392,5465921
"UNITED ST0",1996,221386,3597835
"UNITED ST0",1994,269971,864164
"UNITED ST0",1997,70183,4683070
"UNITED ST0",1997,70183,5460693
"UNITED ST9",1993,234167,7719893
"UNITED ST9",1997,74050,3336128
"UNITED ST0",1994,49372,2913369
"UNITED ST9",1996,267004,3430790
"UNITED ST0",1996,142447,485481
"UNITED ST9",1997,133070,686934
"UNITED ST9",1995,298564,8008498
"UNITED ST0",1993,89716,4721804
"UNITED ST9",1994,142823,5646229
"UNITED ST0",1992,122042,8211375
"UNITED ST9",1996,28765,1998952
"UNITED ST9",1996,75052,4334936
"UNITED ST9",1995,175783,123713
"UNITED ST9",1992,288317,5199699
"UNITED ST0",1995,105127,1244347
"UNITED ST9",1994,24004,7783740
"UNITED ST0",1994,216190,2902579
"UNITED ST0",1995,87659,1029830
"UNITED ST0",1995,87659,2144028
"UNITED ST0",1993,65830,5389939
"UNITED ST9",1997,205444,1358880
"UNITED ST0",1995,263332,1667702
"UNITED ST0",1995,284069,3370887
"UNITED ST0",1992,244850,5431368
"UNITED ST0",1996,281692,5336711
"UNITED ST0",1993,3451,3955798
"UNITED ST9",1992,231518,4622927
"UNITED ST9",1992,248998,8140820
"UNITED ST9",1992,71231,4975866
"UNITED ST9",1993,285623,5990740
"UNITED ST0",1992,64975,602262
"UNITED ST9",1996,152011,2765014
"UNITED ST0",1993,113011,4724154
"UNITED ST0",1995,184498,4237574
"UNITED ST9",1994,168124,8188464
"UNITED ST0",1996,127151,2376615
"UNITED ST0",1993,120647,4259278
"UNITED ST0",1995,11779,1668062
"UNITED ST9",1996,3913,3452704
"UNITED ST9",1994,219328,6140424
"UNITED ST9",1993,79012,1508951
"UNITED ST0",1997,70562,6727422
"UNITED ST9",1995,5966,2639653
"UNITED ST0",1996,61900,2104147
"UNITED ST9",1997,12233,3304382
"UNITED ST0",1992,135250,3968188
"UNITED ST9",1992,285290,3990848
"UNITED ST9",1992,115709,2896459
"UNITED ST9",1994,166760,5004488
"UNITED ST0",1996,61607,4004137
"UNITED ST0",1994,54295,2938320
"UNITED ST0",1995,44626,5219672
"UNITED ST0",1993,54809,3841597
"UNITED ST0",1996,190667,5892909
"UNITED ST0",1994,26569,4381446
"UNITED ST0",1992,4132,1091990
"UNITED ST9",1996,232439,387194
"UNITED ST0",1993,126565,132824
"UNITED ST0",1992,199078,7741329
"UNITED ST9",1992,171076,5851913
"UNITED ST9",1992,148625,545080
"UNITED ST0",1993,54671,6573015
"UNITED ST9",1994,280349,3953482
"UNITED ST9",1996,65914,4792770
"UNITED ST9",1992,151606,1197683
"UNITED ST0",1993,21067,2240358
"UNITED ST9",1996,109475,8188327
"UNITED ST0",1992,173675,4978179
"UNITED ST9",1997,173770,8784503
"UNITED ST0",1992,8941,9201456
"UNITED ST9",1992,257602,3935120
"UNITED ST9",1993,219334,4553261
"UNITED ST0",1997,6688,2062380
"UNITED ST0",1997,6688,2296932
"UNITED ST0",1993,206572,2540894
"UNITED ST9",1993,138167,2586670
"UNITED ST0",1996,129350,4614286
"UNITED ST0",1993,252307,9641887
"UNITED ST0",1997,258763,6276310
"UNITED ST9",1995,134132,1342313
"UNITED ST0",1993,35680,6741062
"UNITED ST0",1995,271075,6204527
"UNITED ST0",1995,103343,2278480
"UNITED ST0",1996,143692,4516290
"UNITED ST0",1996,194434,1246783
"UNITED ST9",1994,71386,7857614
"UNITED ST9",1993,117173,1087119
"UNITED ST9",1995,89512,6261750
"UNITED ST0",1994,241555,4744525
"UNITED ST0",1996,205163,7460998
"UNITED ST9",1992,176812,3394442
"UNITED ST0",1992,154054,6978348
"UNITED ST9",1992,104140,1974830
"UNITED ST0",1993,292096,785526
"UNITED ST0",1993,292096,3586677
"UNITED ST0",1993,163588,3845363
"UNITED ST9",1993,183566,7631319
"UNITED ST0",1995,118828,3426686
"UNITED ST9",1997,58312,2563909
"UNITED ST0",1992,173749,5215522
"UNITED ST0",1996,140284,3336625
"UNITED ST0",1996,29935,2146956
"UNITED ST0",1993,32438,4223616
"UNITED ST0",1993,82942,3316446
"UNITED ST0",1993,133370,4704558
"UNITED ST9",1993,173683,5304855
"UNITED ST9",1994,189245,5980942
"UNITED ST9",1994,106930,2117088
"UNITED ST9",1996,113752,4677618
"UNITED ST0",1994,56699,3910832
"UNITED ST9",1995,234997,8930247
"UNITED ST0",1997,64303,1133699
"UNITED ST9",1995,131020,4117193
"UNITED ST9",1992,42469,244385
"UNITED ST9",1992,62374,2909956
"UNITED ST0",1993,275515,2487651
"UNITED ST0",1993,204181,654249
"UNITED ST9",1993,35798,5978277
"UNITED ST9",1997,200089,1487032
"UNITED ST9",1992,290794,1124434
"UNITED ST9",1996,253012,6886607
"UNITED ST0",1994,8599,4251745
"UNITED ST0",1992,53140,5351461
"UNITED ST0",1993,258970,4172571
"UNITED ST9",1997,298822,1628464
"UNITED ST0",1992,193801,2483193
"UNITED ST9",1996,57574,2014365
"UNITED ST0",1994,23743,7204982
"UNITED ST9",1993,16064,2335008
"UNITED ST9",1993,62855,2558443
"UNITED ST0",1996,124067,2555715
"UNITED ST0",1993,165818,1022434
"UNITED ST0",1994,93979,3553505
"UNITED ST9",1992,113606,7155558
"UNITED ST0",1992,189223,5686346
"UNITED ST0",1992,237178,4031424
"UNITED ST0",1993,235433,121157
"UNITED ST9",1993,16150,3371383
"UNITED ST0",1994,130918,325859
"UNITED ST0",1992,17543,3248104
"UNITED ST0",1994,107129,7603120
"UNITED ST9",1997,247591,2712954
"UNITED ST9",1997,55556,7196515
"UNITED ST0",1993,292283,1431364
"UNITED ST0",1994,183970,4462961
"UNITED ST0",1997,261215,5706044
"UNITED ST0",1996,122399,4702998
"UNITED ST9",1992,263695,5984333
"UNITED ST0",1993,112912,4009115
"UNITED ST9",1995,192542,429899
"UNITED ST9",1997,109667,3720110
"UNITED ST0",1992,103459,1072556
"UNITED ST0",1994,291332,5129335
"UNITED ST9",1996,895,3739942
"UNITED ST0",1997,59851,3090439
"UNITED ST9",1994,134060,5268997
"UNITED ST0",1995,132865,1398428
"UNITED ST9",1997,18224,3145810
"UNITED ST0",1996,243218,2095852
"UNITED ST9",1996,179527,4912080
"UNITED ST9",1993,148825,1656013
"UNITED ST0",1997,66979,2072090
"UNITED ST0",1992,67042,4582824
"UNITED ST0",1992,31886,1590295
"UNITED ST9",1994,206242,4348193
"UNITED ST0",1994,261140,5112945
"UNITED ST9",1993,228881,4140838
"UNITED ST0",1994,112129,5535475
"UNITED ST0",1993,239473,120110
"UNITED ST0",1995,129529,8641512
"UNITED ST0",1994,282964,7639002
"UNITED ST9",1995,276898,2202957
"UNITED ST9",1992,140881,1579590
"UNITED ST0",1996,152819,1123087
"UNITED ST0",1996,192173,2490086
