"d_year","lo_custkey","lo_revenue","lo_suppkey"
1992,24502,4296187,1556
1992,24502,547901,164
1992,24502,3921534,785
1992,17246,1330718,65
1992,20971,5945111,1038
1992,20971,479854,1257
1992,10636,4621670,397
1992,10636,5794305,1131
1992,10636,969781,1570
1992,10636,2287315,865
1992,10636,510501,1396
1992,4744,3905974,51
1992,4744,2465330,1907
1992,4744,6329466,1882
1992,4744,5336841,1489
1992,4744,4292000,1830
1992,29623,1182230,804
1992,29623,1894254,1381
1992,29623,4527805,787
1992,29623,2985084,1351
1992,29623,8099749,1282
1992,29623,3916075,167
1992,15478,1550006,134
1992,15478,4134020,1907
1992,15478,4774389,701
1992,12397,5828732,1115
1992,12397,2432134,395
1992,12397,6869266,937
1992,12397,4086428,738
1992,527,696042,1189
1992,527,8050607,177
1992,527,1329241,629
1992,527,877340,1439
1992,527,4230314,430
1992,20404,1529664,1748
1992,20404,1802407,695
1992,1019,2252028,1330
1992,1019,5655510,773
1992,1019,3035862,537
1992,1019,5869180,1535
1992,1019,4378293,782
1992,1019,4383497,1893
1992,5744,6350301,543
1992,14357,2657938,285
1992,28189,5783771,1503
1992,28640,3365544,108
1992,28640,1801200,1098
1992,13885,6042443,1300
1992,13885,2886372,1900
1992,13885,3945447,1862
1992,13885,528492,1717
1992,13885,3665004,1338
1992,13885,2412169,1925
1992,13885,1308527,1811
1992,19018,2970201,672
1992,19018,8702718,477
1992,19018,605241,154
1992,19018,2731730,317
1992,26539,1057592,380
1992,26539,3557856,926
1992,26539,3855535,1665
1992,26539,3030960,1186
1992,26539,297625,1706
1992,26539,3108965,1966
1992,12803,3498541,261
1992,12803,5272061,411
1992,12803,4142313,664
1992,12803,915753,1148
1992,21490,497292,1018
1992,21490,537762,785
1992,21490,3524370,1438
1992,21490,5427385,521
1992,21490,1130632,1043
1992,21490,4513147,414
1992,21490,4731955,1339
1992,1504,1315552,1584
1992,1504,1668412,328
1992,1504,7380598,1230
1992,1504,2632212,68
1992,1504,2869407,1281
1992,1504,3826415,1665
1992,1504,8061022,850
1992,7330,6431379,1973
1992,7330,347754,1391
1992,7330,784787,1639
1992,7330,1647810,1286
1992,7330,3947268,1901
1992,7330,253686,1160
1992,22570,7146232,114
1992,22570,2800432,1921
1992,22570,5808681,1636
1992,22570,7114349,1140
1992,22570,7543760,1149
1992,22570,988975,428
1992,22570,4948567,906
1992,17279,7733271,498
1992,17279,3154710,1054
1992,17279,5801705,1889
1992,17279,625630,1186
1992,2833,3374412,983
1992,2833,6300288,756
1992,20962,5044600,994
1992,20962,4436586,1028
1992,4454,1491796,695
1992,4454,2150687,627
1992,16472,731824,1233
1992,16472,2629650,896
1992,16472,4031371,702
1992,26740,2656480,616
1992,26740,1204606,401
1992,26740,5297286,1544
1992,26740,3110221,1648
1992,26740,3098135,802
1992,26740,3444322,1603
1992,802,4212588,648
1992,802,7113189,435
1992,802,4246182,975
1992,14698,1132398,1355
1992,14698,3910466,1630
1992,14698,5629973,425
1992,8323,2400509,603
1992,8323,6617929,1371
1992,21199,392169,900
1992,21199,1525165,1802
1992,21199,7347465,889
1992,21199,2937707,969
1992,18982,1425213,1659
1992,18982,2019061,686
1992,18982,6729095,439
1992,18982,991203,900
1992,18982,1054878,1601
1992,10321,2378197,389
1992,10321,2144198,970
1992,10321,2369451,304
1992,29864,6105292,478
1992,29864,6329088,638
1992,29864,3794243,522
1992,29864,4567710,1769
1992,29864,3405990,848
1992,29864,1413664,343
1992,29864,1253630,1954
1992,4717,3598110,538
1992,25528,6469225,280
1992,25528,6616890,1229
1992,25528,2019490,1660
1992,2140,3796168,1999
1992,2140,2889790,249
1992,2140,4473681,278
1992,6478,3799766,1182
1992,6478,5408768,993
1992,6478,1891146,1277
1992,6478,3163778,1720
1992,6478,5205123,1926
1992,6478,4017208,32
1992,13570,7314029,1320
1992,16870,759888,901
1992,16870,2550563,894
1992,16870,4916818,1979
1992,20159,4804518,1847
1992,20159,3909187,1616
1992,20159,3785755,1546
1992,20159,3204860,1368
1992,20159,3388946,300
1992,20159,1162923,720
1992,23206,4366484,50
1992,23206,3625464,806
1992,23206,358920,1853
1992,23206,5259814,1267
1992,23206,5656262,1780
1992,23206,1019348,1066
1992,23206,1461828,214
1992,7045,113909,329
1992,7045,6737477,1537
1992,7045,1534257,1376
1992,21233,5029605,1574
1992,21233,1128700,1355
1992,21233,5703120,1427
1992,21233,1282621,430
1992,21233,4030111,1136
1992,10492,1310186,686
1992,10492,5976108,1934
1992,10492,1494871,1150
1992,10492,5070493,797
1992,10492,5836960,1122
1992,10492,5014894,900
1992,28832,2154280,1236
1992,28832,6330297,1007
1992,11911,2506901,444
1992,11911,4014158,371
1992,11911,4012606,220
1992,26122,313506,652
1992,26122,6066259,981
1992,26122,2015324,1507
1992,26122,3266590,1497
1992,26122,4480035,527
1992,26122,6289022,1760
1992,5705,3976456,715
1992,5705,1256804,619
1992,5705,556622,839
1992,5705,264088,1581
1992,5705,3562983,524
1992,18484,4361580,141
1992,18484,209036,333
1992,18484,4490347,1601
1992,18484,4241276,851
1992,3112,5407965,10
1992,3112,5509183,202
1992,3112,5148585,1652
1992,3112,8859354,340
1992,626,4845315,1181
1992,626,5746955,1285
1992,626,4072248,1741
1992,626,3634923,769
1992,626,4376140,595
1992,626,2108250,956
1992,626,3775485,759
1992,13477,3950185,19
1992,13477,6228931,702
1992,13477,4745586,1239
1992,14077,3928522,1104
1992,8353,2648422,1908
1992,8353,2612408,27
1992,8353,3258129,1033
1992,16222,7661924,575
1992,16222,6599861,371
1992,16222,1042458,822
1992,16222,2559563,972
1992,16222,1121385,705
1992,25477,1139694,363
1992,25477,6591721,533
1992,25477,749208,1390
1992,25477,5176366,1251
1992,25477,3639837,695
1992,27589,4942157,950
1992,27589,5437820,908
1992,27589,5528678,597
1992,23527,3030662,1522
1992,23527,5190608,441
1992,23527,2570128,489
1992,23527,7501324,330
1992,23527,5834643,1589
1992,23527,3116419,1934
1992,23527,6992181,286
1992,7636,148263,1607
1992,7636,7787268,102
1992,19474,3818707,1212
1992,19474,3047349,1203
1992,19474,5826438,986
1992,19474,3579372,351
1992,19474,5580558,658
1992,19474,3768076,297
1992,19474,6338669,821
1992,22405,3945711,711
1992,22405,4049060,159
1992,22405,1728376,674
1992,22405,5180740,1813
1992,22405,6841649,972
1992,5293,3011363,1167
1992,5293,7367838,792
1992,5293,940157,1141
1992,5293,3765401,1736
1992,5293,5712474,1778
1992,13573,2344693,1092
1992,13573,4123302,807
1992,13573,8111720,1765
1992,13573,2588149,931
1992,23683,7835519,774
1992,23683,3055631,1807
1992,23683,126839,1626
1992,23683,2557420,46
1992,23683,4085204,1940
1992,23683,5599944,1803
1992,4739,3153810,566
1992,4739,1630375,838
1992,4739,122487,1021
1992,4739,1928430,1366
1992,4739,837973,1310
1992,4739,7365384,1076
1992,16606,2505767,404
1992,16606,2521883,627
1992,16606,3043144,269
1992,2602,2214360,382
1992,2602,4218867,1650
1992,2602,2285646,102
1992,2602,5330929,1947
1992,2602,2310955,115
1992,2602,4522430,38
1992,2602,6632589,687
1992,17438,9061678,1718
1992,19321,6143273,1303
1992,19321,1659771,1970
1992,19321,6842135,1939
1992,19321,6927070,394
1992,19321,8114832,125
1992,19321,2491520,945
1992,19321,1948780,1662
1992,23537,5638028,37
1992,23537,4288238,657
1992,23537,292898,735
1992,23537,1670059,437
1992,23537,3571175,234
1992,23537,737767,1302
1992,23537,3804935,1529
1992,3125,783656,428
1992,3125,2097171,1211
1992,3125,117147,788
1992,17296,4394686,1896
1992,17296,5290867,176
1992,17296,623815,617
1992,17296,7480877,1863
1992,17296,5542122,835
1992,17296,3142076,164
1992,12703,2410225,1763
1992,12703,3813975,1703
1992,12703,3396136,892
1992,12703,4407869,197
1992,12703,3047491,1041
1992,12703,6176454,901
1992,12703,1001762,1287
1992,16580,6697785,559
1992,16580,2578144,1764
1992,16580,5634877,1182
1992,16580,1915458,196
1992,16580,4043146,156
1992,29071,5185160,424
1992,29071,3514665,1134
1992,29071,1629640,1658
1992,29071,4399480,1327
1992,29071,3142663,1220
1992,24088,1305057,1406
1992,24088,6292116,657
1992,24088,1881882,20
1992,24088,2272363,3
1992,29723,6717481,4
1992,29723,1665015,1150
1992,29723,3807087,1842
1992,29723,5142777,713
1992,23293,1299268,369
1992,23293,6097054,979
1992,23293,1903077,1132
1992,23293,5413583,1823
1992,15029,1755855,359
1992,15029,3960163,1230
1992,11723,6814145,912
1992,11723,7466561,1854
1992,11723,6820722,1822
1992,11723,2934042,548
1992,9892,4669970,870
1992,9892,3618792,1823
1992,25849,113898,216
1992,25849,4107996,617
1992,25849,8684783,656
1992,25849,4589785,1911
1992,25849,6115332,1327
1992,25849,4403490,971
1992,25849,756534,808
1992,2077,2253168,1089
1992,2077,4661930,1511
1992,5191,5137476,973
1992,5191,845462,1775
1992,5191,1661767,1440
1992,5191,5446284,1005
1992,5191,3658585,1155
1992,5191,6590394,343
1992,5191,8348924,703
1992,2246,677116,425
1992,2246,4034351,560
1992,2246,1204864,1218
1992,29426,2333701,932
1992,29426,3863828,593
1992,29426,2433185,616
1992,29426,1137564,1753
1992,29426,1360811,834
1992,4528,3029906,731
1992,4528,2058213,235
1992,4528,819223,1675
1992,3667,125147,1214
1992,3667,935896,1957
1992,3667,1155276,195
1992,3667,263301,1868
1992,3667,2752590,1374
1992,3667,667909,1516
1992,22331,4146279,1279
1992,22331,2930111,589
1992,4402,1153299,1704
1992,4402,3172591,1415
1992,4402,5790395,1634
1992,4402,4320900,788
1992,4402,3253941,1803
1992,4402,7054794,290
1992,2218,6458786,1664
1992,16114,2405424,639
1992,16114,898101,1047
1992,16114,1829999,1285
1992,16114,8483837,1038
1992,16114,6592141,1405
1992,2329,1771312,890
1992,2329,2988575,689
1992,2329,1975619,514
1992,2329,7129605,1504
1992,2329,3006767,292
1992,26935,1098945,1967
1992,26935,3091573,1299
1992,26935,8963091,1012
1992,26935,2492754,891
1992,22807,4259316,207
1992,22807,1947591,79
1992,22807,5620490,1628
1992,22807,3909671,1567
1992,22807,4177615,1364
1992,22807,4752255,1026
1992,19012,3630632,1533
1992,19012,222727,685
1992,19012,2185223,96
1992,19012,5010090,955
1992,19012,6523629,1366
1992,19012,489640,410
1992,19012,5082164,1276
1992,17432,4027372,1400
1992,17432,3217600,713
1992,17432,7274924,1724
1992,17432,4763282,162
1992,17432,4151014,1921
1992,17432,3691573,1924
1992,17432,7482159,1816
1992,19075,4517074,111
1992,19075,3803332,1347
1992,19075,7966309,583
1992,11113,4642942,486
1992,11113,6814243,1739
1992,11113,1113297,46
1992,11113,5219017,881
1992,11113,2497118,1574
1992,11113,2344264,1271
1992,3250,1195549,904
1992,433,4116634,971
1992,433,4238325,229
1992,433,1783068,1437
1992,5453,6329854,1153
1992,5453,2161142,1772
1992,19165,5334176,1901
1992,19165,3147904,973
1992,19165,8338472,929
1992,19165,6787883,443
1992,19450,2319562,1150
1992,19450,8410743,315
1992,19450,1141986,1079
1992,15268,6150723,970
1992,15268,2913443,1935
1992,9718,6186369,714
1992,9718,2176934,1425
1992,9718,6979650,695
1992,9718,1477663,1947
1992,9718,2976088,1587
1992,9718,165762,1016
1992,9718,2278311,916
1992,13366,1865128,692
1992,13366,5988445,1075
1992,13366,3700919,557
1992,13366,3624386,1008
1992,2645,2231014,614
1992,2645,3377915,587
1992,2645,3051148,1447
1992,2645,5560894,550
1992,2645,5827908,1034
1992,2645,1282866,1091
1992,2645,1094303,1013
1992,25937,928538,737
1992,25937,3308438,1626
1992,25937,335587,183
1992,25937,806624,98
1992,25937,378568,482
1992,25937,6237413,1599
1992,25937,6657077,775
1992,1207,7661843,377
1992,1207,3526299,448
1992,1207,152219,1230
1992,1207,1947993,729
1992,6445,348070,869
1992,6445,1814846,1198
1992,6445,1105733,448
1992,6445,1961335,438
1992,6445,6303226,1070
1992,6445,2118165,1547
1992,26000,5874620,1269
1992,26000,1637717,785
1992,26000,3388075,1063
1992,26000,4299307,169
1992,26116,1052262,1917
1992,26116,8494069,388
1992,26116,5132232,505
1992,26116,6015900,738
1992,26116,6120001,1387
1992,26116,3164333,477
1992,26116,1650607,1674
1992,22882,3502292,845
1992,22882,2215972,1090
1992,22882,4135573,99
1992,22882,4757405,876
1992,22882,4234455,1071
1992,1780,1199000,1697
1992,1780,3687249,1069
1992,1780,6897181,1928
1992,1780,8655294,1640
1992,28814,5755207,1882
1992,28814,6979665,161
1992,28814,712328,469
1992,28814,340124,1792
1992,145,6695097,64
1992,145,2701300,692
1992,145,5894356,1418
1992,145,5017488,1262
1992,17314,6544249,1819
1992,17314,3489876,46
1992,17314,3537411,635
1992,17314,2421733,1515
1992,17314,1646268,1943
1992,18280,6783920,906
1992,18280,2710839,1548
1992,18280,3834460,835
1992,18280,3532860,1581
1992,18280,4533962,1687
1992,18280,978575,86
1992,18280,2292823,1170
1992,8983,1496229,724
1992,8983,1276671,1994
1992,8983,1982733,1957
1992,8983,620624,1384
1992,12553,2571136,1035
1992,12553,1327410,1829
1992,12553,2724703,583
1992,12553,1803246,173
1992,8950,5637376,63
1992,8950,2607667,541
1992,8950,3341241,1871
1992,8950,2704147,1040
1992,8950,2202864,1771
1992,8950,4117145,461
1992,8950,7913942,946
1992,23833,6146400,828
1992,23833,4688338,85
1992,23833,6538532,246
1992,23833,5343036,373
1992,23833,1233524,1728
1992,23833,6156880,1732
1992,21485,3800215,769
1992,21485,5798660,859
1992,21485,3074967,1212
1992,21485,3369877,536
1992,12718,2379169,248
1992,12718,3210156,1
1992,12718,2615241,1163
1992,12718,1736353,1315
1992,12718,7805038,735
1992,12718,4893688,609
1992,28118,5352048,1156
1992,28118,4640235,1214
1992,3512,2893290,283
1992,3512,6435358,1640
1992,3512,3069372,708
1992,3512,1633448,1318
1992,19696,2924917,850
1992,19696,3260365,210
1992,4613,4465184,811
1992,4613,5050177,790
1992,4613,4848727,1759
1992,4613,2738442,1985
1992,4519,4548709,1332
1992,4519,9148621,793
1992,4519,6372872,1226
1992,4519,397447,410
1992,9554,7975254,961
1992,9554,2847043,1597
1992,9554,3942456,159
1992,9554,3475638,167
1992,9554,1930597,56
1992,26116,6236186,656
1992,26116,1825159,1351
1992,26116,1602400,1878
1992,26116,8318508,325
1992,14587,352883,400
1992,14587,7529358,1509
1992,7169,1452019,1958
1992,7169,4718219,733
1992,7169,1914234,1975
1992,7169,3599672,205
1992,18296,4354074,575
1992,18296,3153990,1572
1992,18296,1878801,881
1992,18296,1749561,351
1992,18296,1125624,1376
1992,18296,155669,1105
1992,18296,595632,464
1992,18002,6987662,1525
1992,18002,4764153,1611
1992,18002,6316410,732
1992,18002,2273049,931
1992,18002,991916,630
1992,18002,8902075,1030
1992,18002,6286245,1086
1992,18598,1417928,346
1992,18598,531588,646
1992,18598,2280312,164
1992,18598,5503967,1752
1992,14083,2658735,271
1992,4693,5144181,1443
1992,9556,7377871,45
1992,9556,2837968,997
1992,10525,485014,780
1992,10525,5415166,1889
1992,10525,4754731,1400
1992,10525,4051743,225
1992,10525,1273270,232
1992,10525,1333318,1405
1992,8080,723483,1403
1992,8080,4924366,691
1992,8080,8432525,1944
1992,8080,1112842,1381
1992,8080,1130220,1753
1992,17398,4014624,613
1992,23015,611914,845
1992,23015,6218077,1367
1992,23015,3368358,1868
1992,23015,2425908,1666
1992,23015,408988,1305
1992,27631,511723,1577
1992,27631,7979378,207
1992,27631,2030214,1093
1992,27631,2982718,1550
1992,27631,6720408,454
1992,2147,2208085,1544
1992,2147,3341874,1408
1992,2147,3110046,43
1992,2147,179071,896
1992,10961,5061356,432
1992,10961,5807894,76
1992,5315,5897093,183
1992,5315,5917976,389
1992,5315,677869,33
1992,5315,2709889,1117
1992,5315,6876908,1760
1992,5315,7434073,1973
1992,1468,5403925,1651
1992,1468,5385378,1840
1992,1468,4406292,1491
1992,1468,847596,936
1992,15407,3511987,1213
1992,15407,1851788,839
1992,15407,4326762,1138
1992,15407,2836128,683
1992,15407,2736374,260
1992,15407,4250599,755
1992,15407,2676223,485
1992,25852,133718,1138
1992,25852,1944393,1154
1992,25852,3089889,914
1992,25852,178732,1110
1992,25852,1265099,363
1992,25852,2730284,1455
1992,25852,316658,706
1992,12490,3622836,756
1992,12490,2066588,1998
1992,12490,3505736,1401
1992,12490,3124934,1040
1992,12490,130051,948
1992,12565,1732564,689
1992,12565,4102024,170
1992,12565,1212012,523
1992,12565,3467992,1119
1992,12565,4476164,1472
1992,12565,2555132,1630
1992,29842,6544977,542
1992,29842,6091632,1020
1992,29842,212924,815
1992,29842,2395188,1500
1992,19172,6684376,865
1992,19172,3936488,340
1992,19172,3157637,804
1992,7291,7065023,190
1992,7291,2890314,102
1992,7291,4460881,1204
1992,7291,5990409,935
1992,7291,635081,490
1992,7291,3288514,1467
1992,7291,4739050,642
1992,15434,3125278,233
1992,15434,7288722,31
1992,28861,2616171,1937
1992,28861,4740906,80
1992,28861,3971478,1435
1992,28861,1589246,1287
1992,13924,2764462,868
1992,13924,4707181,1633
1992,13924,529641,1195
1992,13924,5726938,1683
1992,13924,292215,993
1992,13924,3802669,1506
1992,21625,535358,1925
1992,10418,7468149,519
1992,10418,8699989,1247
1992,10418,4273746,384
1992,10418,735836,952
1992,22781,866680,426
1992,22781,454276,1135
1992,22781,4281156,1414
1992,25516,5107127,1241
1992,25516,4392668,490
1992,17965,4313924,114
1992,17965,3505491,1464
1992,17965,1409044,166
1992,17965,5665780,1540
1992,14749,7119080,1798
1992,14749,3165809,883
1992,14749,4920069,1863
1992,8429,2533941,139
1992,5491,1622158,59
1992,19265,6315693,1310
1992,19265,6841086,425
1992,19265,135226,278
1992,25720,160240,1398
1992,19658,4680413,584
1992,19658,5425744,1570
1992,19658,2497799,784
1992,19658,1315622,1597
1992,19658,150258,1838
1992,19658,3775720,941
1992,20335,4070473,1955
1992,20335,917493,462
1992,20335,5829094,1744
1992,20788,2274010,764
1992,20788,2373158,609
1992,20788,4296631,964
1992,20788,691469,1870
1992,20788,4902173,1043
1992,20788,4206270,1540
1992,20788,8123189,1145
1992,1256,3995798,1076
1992,1256,5172579,199
1992,1256,3009670,885
1992,1256,5347440,1413
1992,1256,1217240,382
1992,22198,5937886,1662
1992,22198,6233391,741
1992,22198,7167384,684
1992,22198,1127164,91
1992,22198,3352729,540
1992,29098,5131778,49
1992,29098,7693907,1632
1992,24368,6190144,1013
1992,24368,6764647,1057
1992,24368,4886898,351
1992,24368,878718,911
1992,21091,2258668,975
1992,21091,3784799,1248
1992,21091,2982232,1064
1992,21091,6191566,981
1992,21091,1333535,1847
1992,21091,4957240,1102
1992,10364,1139905,914
1992,10364,1597570,1765
1992,24151,1811745,283
1992,24151,3455200,816
1992,24151,4617153,1437
1992,19136,3165199,1341
1992,19136,4839357,1697
1992,19136,5076241,416
1992,19136,4509503,1337
1992,19136,7294042,304
1992,26978,713108,1745
1992,26978,554168,967
1992,26978,3378450,329
1992,26978,796179,9
1992,26978,8315401,956
1992,17002,3016747,866
1992,17002,8568737,645
1992,17002,5886115,1133
1992,17002,7138890,257
1992,17002,1493057,1033
1992,17002,1553782,1713
1992,20176,3832167,1674
1992,20176,2816469,1068
1992,20176,2325885,1079
1992,20176,4648981,931
1992,20176,1052473,1953
1992,3776,3499160,1952
1992,17291,923904,311
1992,17291,918218,1996
1992,17291,2103236,1531
1992,17291,612689,533
1992,17291,4556359,862
1992,4957,958021,888
1992,18476,4410366,1965
1992,18476,846277,1054
1992,18476,4922909,447
1992,983,1510802,1057
1992,983,5783311,1221
1992,983,7528621,426
1992,983,8269906,1764
1992,983,3565753,415
1992,983,5335316,1432
1992,983,562273,827
1992,16360,4440382,265
1992,16360,3046156,1262
1992,16360,2648423,1233
1992,16360,3769264,141
1992,16360,1252147,516
1992,21262,4356457,1872
1992,21262,204877,280
1992,21262,3276436,295
1992,21262,3282353,1759
1992,21262,6051040,629
1992,10615,4055679,1357
1992,10615,4447150,572
1992,10615,2425923,753
1992,10615,697297,1905
1992,10615,3578620,26
1992,10615,2605715,1103
1992,13918,3966144,358
1992,13918,6188715,1363
1992,13918,5868986,266
1992,13918,5598549,1549
1992,13918,3254680,235
1992,13918,291901,1283
1992,3932,2481688,1694
1992,3932,133578,727
1992,12377,3532165,1609
1992,12377,2057423,1364
1992,12377,968014,104
1992,12377,961050,628
1992,12377,4573566,632
1992,12377,993556,938
1992,2317,7704829,1737
1992,2317,6154853,534
1992,2317,3864601,1790
1992,2317,538639,1574
1992,13135,7371437,788
1992,13135,4017783,1918
1992,13135,4796889,710
1992,24391,3201296,907
1992,24391,1772702,1335
1992,24391,5023657,1083
1992,24391,3051230,640
1992,24391,4767774,1000
1992,24391,4304748,1269
1992,21040,6491070,264
1992,21040,694021,721
1992,21040,829279,1550
1992,21040,391240,171
1992,21040,6583322,1677
1992,6977,3233184,712
1992,6977,5453865,1255
1992,6977,6748980,728
1992,6977,1643497,1035
1992,13447,6006204,1376
1992,13447,2660855,1274
1992,13447,349230,1554
1992,13447,6905053,409
1992,13447,508122,83
1992,15044,5959309,1883
1992,15044,2046989,459
1992,15044,3698324,914
1992,15044,1769990,1162
1992,15044,6377063,72
1992,15044,2152314,610
1992,15044,959276,1706
1992,15469,1168827,1227
1992,15469,4614777,666
1992,8270,3719040,48
1992,8270,308795,67
1992,8270,1574983,1792
1992,8270,1730588,1200
1992,8270,2695588,199
1992,8270,2516244,712
1992,16646,4374103,527
1992,16646,3987671,401
1992,16646,4887393,901
1992,16646,5680650,453
1992,9970,2201844,1421
1992,9970,1740058,10
1992,9970,6839380,388
1992,23287,553324,1365
1992,23287,7496625,340
1992,23287,5859399,1665
1992,23287,954085,1783
1992,23287,694902,1298
1992,11419,4145361,369
1992,11419,3813196,1931
1992,11419,137372,76
1992,11419,6832849,199
1992,23713,2693722,1176
1992,23713,920672,1127
1992,23713,3210480,1316
1992,23713,4544997,1608
1992,28414,5631246,1197
1992,28414,4158685,1640
1992,28414,771307,480
1992,28414,803937,1359
1992,28414,3965243,350
1992,26464,2230548,742
1992,26464,1217602,1770
1992,26464,4325236,506
1992,26464,1713452,706
1992,23245,121122,1953
1992,23245,3967220,1841
1992,23245,2272243,275
1992,23245,5517716,1820
1992,23245,499711,250
1992,23245,3899535,1400
1992,23245,3581625,1822
1992,8095,7682809,1726
1992,8095,1171143,426
1992,8095,8493307,1407
1992,8095,6824871,1496
1992,8095,4036146,620
1992,8095,6434193,325
1992,14126,903820,1925
1992,14126,559290,1781
1992,14126,4971712,1695
1992,14126,488498,236
1992,14126,2007525,1902
1992,21815,4021380,1023
1992,24995,1127925,1945
1992,24995,5403308,508
1992,24995,4070751,789
1992,24995,4391934,1257
1992,24995,1999679,1928
1992,17539,8910703,101
1992,17539,2628935,377
1992,2620,6138049,768
1992,2620,2806739,1203
1992,2620,4267872,644
1992,2620,2583241,799
1992,2620,5810624,316
1992,2620,1838732,1354
1992,2620,498504,655
1992,3286,3875086,654
1992,3286,3863711,60
1992,3286,2138227,260
1992,20230,1122687,420
1992,28570,2257725,539
1992,28570,3185049,690
1992,28570,176574,99
1992,27238,4712392,1168
1992,27238,1587600,915
1992,27238,1997633,1292
1992,27238,4685057,1821
1992,28507,4167436,1149
1992,23575,6114189,1950
1992,23575,2293034,1434
1992,23575,4701628,906
1992,23575,6159447,1203
1992,23575,2117948,1033
1992,23575,2412064,25
1992,23575,3305867,397
1992,7939,1758514,1015
1992,7939,321006,1588
1992,7939,5710987,1634
1992,7939,745728,566
1992,7939,3900287,663
1992,7939,2339152,1205
1992,12784,5513393,1517
1992,12784,5220959,1897
1992,12784,2188036,855
1992,12784,2654561,68
1992,12784,1260120,1430
1992,12784,3951983,224
1992,12784,2661392,82
1992,16426,965920,1018
1992,18277,6958528,403
1992,6488,4141656,459
1992,6488,4952474,997
1992,6488,7105215,1795
1992,6488,1961116,256
1992,3827,4143454,1994
1992,3827,4368569,1885
1992,3827,3392827,558
1992,3827,2136008,1694
1992,3827,860700,1811
1992,3745,4326292,345
1992,3745,1368724,786
1992,3745,2950640,380
1992,3745,8400018,1801
1992,3745,366627,1188
1992,3745,2455758,1427
1992,3745,2941543,1189
1992,17080,462145,47
1992,17080,5042648,1959
1992,17080,326540,885
1992,17080,4661548,997
1992,17080,6942208,524
1992,17080,4143050,278
1992,17080,592180,877
1992,2107,5870264,768
1992,2107,1650780,1287
1992,2107,5890239,1578
1992,2107,5830762,1429
1992,2107,1446230,1343
1992,2107,3874758,876
1992,24388,2755756,538
1992,24388,6610933,330
1992,18682,4809746,1949
1992,18682,3694118,296
1992,18682,857001,1578
1992,18682,6240498,683
1992,18682,4927340,64
1992,18682,1362545,450
1992,2482,1930322,1151
1992,2482,1451100,1692
1992,2482,2447660,1511
1992,28429,93199,1023
1992,14791,3042655,1411
1992,20776,6190485,1194
1992,20776,2253837,657
1992,20776,5046312,1778
1992,8971,170403,1775
1992,8971,398198,1171
1992,8971,3026199,1354
1992,8971,622762,1205
1992,8971,2538822,516
1992,8971,3096672,733
1992,14041,996912,1877
1992,14041,4886374,1417
1992,14041,5913676,190
1992,14041,5657427,293
1992,14041,5979482,1601
1992,14041,1820540,1829
1992,14041,5918100,749
1992,6908,4603902,217
1992,6908,1748071,1410
1992,6908,4206372,543
1992,25627,909566,1537
1992,25627,4932813,1292
1992,25627,1563962,1298
1992,25627,3754218,1266
1992,25627,946730,915
1992,25627,1817640,1285
1992,25627,971121,609
1992,7360,1516605,1292
1992,6038,733735,956
1992,6038,2370885,1081
1992,6038,1675710,1388
1992,6038,177359,1873
1992,6038,3902499,1914
1992,14353,7310662,81
1992,14353,1902099,1765
1992,5239,951678,545
1992,20033,3178692,140
1992,20033,4309148,1275
1992,15191,1754596,700
1992,15191,3508462,1340
1992,15191,4950175,1107
1992,15191,4061545,1287
1992,15191,2096080,1961
1992,23158,631412,271
1992,23158,3055656,391
1992,6314,5379760,963
1992,6314,3764317,120
1992,6314,3779994,838
1992,6314,8830691,822
1992,6314,1217405,1010
1992,24935,4778068,1647
1992,24935,3737671,925
1992,24935,6385939,144
1992,19771,6894895,33
1992,19771,2908323,1790
1992,19771,4020485,777
1992,19771,4637444,1964
1992,18562,2398377,1702
1992,18562,4039155,1327
1992,18562,4923021,510
1992,12215,1985903,103
1992,12215,5328960,1811
1992,12709,4054348,1948
1992,1111,6050150,1129
1992,1111,163634,1087
1992,1111,7188722,175
1992,1111,4399764,805
1992,1111,2161156,783
1992,1111,4092118,4
1992,1111,127185,758
1992,19624,4785228,1726
1992,19624,1809840,100
1992,19624,268460,1254
1992,24358,1339416,1559
1992,24358,927905,682
1992,24358,632251,1334
1992,29008,2457619,277
1992,29008,2434452,1629
1992,13193,6881875,1789
1992,13193,7248138,262
1992,13193,3939982,375
1992,13193,1563418,208
1992,13193,2307077,244
1992,13193,5580385,1753
1992,13193,2738498,1318
1992,16493,2500968,1191
1992,16493,4179287,1095
1992,16493,9140709,912
1992,15145,897370,551
1992,15145,2180019,351
1992,15145,4036104,1024
1992,15145,1928282,1978
1992,15145,649705,465
1992,21175,2238486,545
1992,21175,4496404,1723
1992,21175,3526954,281
1992,21175,353300,148
1992,21175,5470502,649
1992,21175,4986151,1438
1992,1970,6022063,1057
1992,1970,2813400,1475
1992,1970,159143,1195
1992,1970,2973059,758
1992,2477,5991524,1290
1992,2477,1151411,1935
1992,2477,426726,1074
1992,2477,5324580,1999
1992,1577,2380616,683
1992,1577,2116763,1089
1992,1577,6342610,264
1992,1577,2424260,1071
1992,1577,2769671,186
1992,25993,7368566,18
1992,25993,7402525,1679
1992,25993,6114328,1075
1992,25993,4530944,1690
1992,15434,2037536,1205
1992,15434,463504,1946
1992,15434,2207502,655
1992,15434,6067376,1493
1992,16183,2293750,362
1992,16183,5647613,1739
1992,3160,5361438,1969
