"d_yearmonthnum","lo_partkey","lo_revenue","lo_suppkey"
199304,451855,5187408,6240
199306,12639,7146807,59055
199304,411366,2002869,15066
199304,219450,5694131,7450
199304,137337,5998950,59738
199306,781764,4833966,628
199306,693904,6323702,50002
199308,167829,5948427,41493
199308,685416,3190942,50946
199303,712699,4864537,54919
199305,218628,2449830,8261
199310,371223,384380,6914
199306,604391,1282406,44134
199309,419548,6759397,36244
199311,118721,5796747,37176
199311,134571,2803325,24060
199309,763171,5375913,34539
199309,56376,2455557,28900
199301,793909,5051238,6741
199301,24235,1022440,3094
199303,179458,3013402,7284
199303,136379,5686956,13232
199310,305493,4153786,32683
199310,544718,5873283,19661
199306,311377,1786819,49042
199306,266363,2084420,18071
199303,632254,939486,48430
199305,447374,1812892,2858
199305,600810,6944056,19081
199309,60437,135550,35755
199309,555108,5528119,23984
199303,378420,3964792,34060
199305,666206,2067707,45748
199303,303607,1104864,56627
199306,713561,1851647,57122
199306,13684,1084824,36698
199304,143042,4420452,32731
199304,594701,7999754,36597
199304,109113,4618604,6532
199303,272263,4073854,13557
199303,720609,5969114,21994
199303,232679,1116880,34740
199309,496116,762893,34304
199309,339282,384489,38863
199306,406115,606527,52453
199311,257536,6505773,39087
199311,591720,6636257,53800
199307,134866,8468331,21015
199303,380474,4372695,42573
199304,791562,3402964,42049
199304,570474,3210911,25207
199304,661479,6427243,11117
199305,728198,237875,3367
199305,722305,6243478,47100
199305,86401,4214921,50855
199307,148894,4379274,39072
199307,46484,2943927,38248
199307,659764,8020515,30263
199308,63430,3140791,49310
199308,738848,1307559,58364
199307,144462,730633,51513
199307,429769,665906,21738
199306,564685,5770378,51663
199306,252080,202285,27055
199308,702724,4786384,33094
199311,224969,8723533,38676
199311,72698,2783369,36825
199303,126643,2479415,7440
199307,45256,3567712,59628
199308,246910,6484294,30308
199305,333272,6330511,37259
199305,578732,5855836,57513
199307,590220,1397983,22294
199302,517844,4608004,4647
199301,548444,1302882,8732
199305,328469,3375252,14008
199309,310132,3693616,8491
199304,579555,3043494,39380
199307,763727,868484,40594
199307,238084,3305374,55348
199308,760445,4769138,59181
199302,75428,2063027,57846
199312,19468,6181134,13148
199301,497734,678830,9318
199301,295096,4644727,34690
199306,416067,1654456,11707
199306,37254,3420078,11398
199306,525188,1321131,38777
199305,154910,7781043,44617
199310,693031,2880512,11667
199302,314928,2856077,9130
199310,596424,4129406,29933
199302,428991,6209182,38785
199302,445592,7308070,3426
199310,741556,6326179,45559
199310,131166,1625743,43263
199310,368765,8985375,12091
199304,683468,6194703,32184
199305,521427,3832466,5999
199305,413531,6936537,16743
199310,317863,1277097,6476
199302,670929,3165216,36583
199302,290663,4010101,22452
199312,82316,5012774,11845
199306,483236,1689825,43131
199306,465396,2830288,28268
199303,612875,5431457,54333
199312,450608,6803201,35475
199312,566540,1402491,52183
199310,120181,5061772,11249
199304,340389,5268657,50810
199305,209581,5459957,37878
199305,14677,6460588,59169
199305,568319,3534814,47624
199312,590654,3419474,55769
199305,77491,6188216,49429
199310,382342,3039520,59705
199303,136808,2739528,55842
199303,479259,4903390,40720
199308,372427,4898572,23977
199308,524682,8277301,39863
199308,763584,2609719,59229
199305,604733,7703740,9619
199305,671275,3824710,51880
199311,412902,5390193,32493
199311,430534,5398183,44541
199311,295743,5508296,8099
199311,231608,5431673,40651
199306,724462,5444793,2983
199306,242632,3741297,36342
199303,707763,3506045,4340
199302,368254,2180373,23144
199310,144620,5383381,58848
199310,224751,656890,5892
199310,583318,971093,20354
199301,160877,7976272,51841
199307,308481,2211862,56740
199307,629889,1587856,44858
199307,136850,8321008,18522
199307,153944,1938001,56400
199307,731400,6172067,6965
199305,414121,512374,20965
199305,560713,3785054,22301
199305,645566,5628937,3039
199307,684503,1587130,2217
199307,237271,473637,12006
199307,599519,1903344,54924
199301,214466,4193807,38531
199301,662668,8071618,35236
199312,250512,1303087,3125
199312,13881,4749252,54279
199312,485983,1527912,39264
199302,432134,2998967,57800
199302,462327,505405,34527
199302,724961,4325355,27730
199309,23707,3835406,12002
199309,27612,7468648,49105
199309,61936,8555868,1237
199307,752778,5618541,45573
199307,727092,1107869,28838
199306,652321,6114338,36106
199306,520353,672931,23037
199301,357582,7069825,6021
199304,270400,402894,29275
199312,265519,1309329,19832
199311,783935,5091665,17175
199308,131435,2560386,46650
199305,718134,1580681,12937
199303,94662,6007049,53683
199312,492222,2355548,28479
199302,394125,1448302,47668
199302,493760,4082706,30928
199312,669834,7321624,42441
199307,333001,1905643,963
199306,286699,5947079,29947
199310,397220,1956056,3772
199310,72578,4144673,20546
199311,493922,2065340,29975
199311,623088,3040227,24160
199309,778030,1827092,19237
199309,602503,1669698,34486
199309,651388,5906533,210
199303,367649,7659603,52039
199302,503212,2946835,35030
199308,315753,4853422,15841
199308,451317,6151206,6394
199304,31939,1650160,17889
199301,138984,198252,35224
199301,695874,8145023,37407
199312,95505,6404134,27243
199310,180837,949325,27095
199308,216548,1988831,25692
199308,131279,4194174,55075
199307,510568,4287314,12861
199301,85594,7349832,59851
199301,164571,6411434,6667
199301,267484,1548718,54391
199306,594989,5922614,46128
199306,772168,491091,5590
199306,253034,3965846,16122
199307,653520,6931296,7350
199301,653531,3380206,31229
199308,571974,8822136,8349
199310,585663,6059037,55325
199305,238610,7060067,42613
199301,109595,3616745,20255
199306,792176,5716775,47640
199310,76829,1787761,5104
199308,111651,6090286,55249
199309,533134,2657509,34622
199308,647055,2527094,11200
199308,638165,4173140,17407
199308,25744,1653042,55813
199303,691551,2693239,15000
199302,325237,5509590,15015
199302,647543,3651749,56251
199306,557908,6935624,22238
199306,753570,2410956,59441
199302,170934,5834346,58154
199302,71371,2762597,49765
199312,198398,1306348,57047
199302,159299,3361767,23995
199302,441590,148562,35806
199312,407908,6517193,26742
199307,193520,5790923,7074
199307,476383,4844759,19588
199301,281774,3824045,4604
199301,451187,5295858,19488
199312,205595,2674033,15916
199303,325770,2488923,35929
199303,5023,91873,17374
199302,73835,6983892,44496
199312,326656,5441657,14970
199312,93839,5927372,59045
199311,779009,5062324,45603
199307,246063,4195629,22499
199310,123807,8791501,48316
199302,493059,1458113,36504
199308,671679,6724707,6301
199308,107622,2054950,54906
199308,794112,4537272,50284
199308,228931,3427832,11555
199311,289050,3054777,793
199311,462654,6899776,3398
199311,377959,4638112,37368
199306,451957,377968,39022
199310,384763,1086477,732
199310,295137,3184653,50162
199303,385093,4964429,47344
199303,258013,2787741,43265
199303,78840,6773360,18718
199302,638713,3561022,54958
199302,434808,3450704,31291
199302,771431,3091939,1265
199302,634603,745721,8587
199306,541724,8040997,43747
199310,71934,4717176,2238
199312,531171,5890535,6794
199312,201245,2668423,33871
199312,713300,636935,40541
199308,447553,6840916,57177
199303,697733,1510901,51175
199312,432431,6480287,46871
199312,484081,1043758,27759
199312,743018,4886873,34066
199312,691483,3756898,24946
199312,394711,3362213,43736
199312,314319,517320,21625
199303,239587,6951999,56388
199303,335437,6204777,11697
199306,360384,2573867,47117
199307,264190,3770706,51271
199302,583712,2612728,16418
199301,183292,4535706,52754
199304,702059,831839,595
199301,83701,1960990,12473
199307,725165,2945571,39195
199304,209641,7370144,36623
199311,776557,3961286,47199
199311,655659,4156031,31029
199304,188755,536531,10396
199312,175047,1649398,35242
199311,749171,3195546,44760
199309,756150,5015046,8304
199307,527600,2255825,52528
199311,505019,903159,28251
199312,484784,4160123,56071
199312,548038,645089,15172
199312,618321,2550458,38090
199312,109220,5782250,28681
199305,616305,4620064,15308
199312,384390,6790994,3577
199312,98369,5494052,39449
199312,152563,6016345,43148
199311,296767,5412948,25839
199306,391663,7318645,36964
199303,236427,5939013,36266
199303,439428,5279531,31873
199303,651896,8962121,9065
199306,375356,1558729,43075
199306,282757,6990275,27759
199306,37085,1288842,56495
199306,74167,2013006,528
199312,582563,4837887,28887
199312,521221,5234630,43639
199307,736274,5318264,19159
199305,415807,8188373,19501
199308,123472,6595022,17398
199308,736791,3723147,49424
199308,246912,9015665,17347
199310,286157,5041247,49119
199309,632743,3448611,24750
199302,615439,919637,45604
199302,479571,5219151,25888
199312,575423,2349491,18994
199312,545176,4427889,53855
199302,293284,1752414,52966
199311,283270,2947667,25940
199311,440107,3386256,6551
199302,425753,6087074,9081
199309,200409,128320,53998
199309,508902,3216011,41444
199309,245961,3020608,30394
199302,167171,2328997,32240
199312,108009,4385304,45976
199312,757954,7689558,37060
199303,300166,3578914,2514
199303,347896,4572005,20942
199303,686516,2528673,57620
199306,437911,1830401,9637
199307,563780,7950293,30361
199307,36816,4637935,7048
199307,382376,990226,53889
199305,445986,7076769,51368
199305,629691,4764740,2713
199306,624330,5091203,23556
199310,322794,5395836,35916
199310,399675,6541396,3212
199301,315370,2956358,53120
199301,415757,1159201,39459
199301,413804,2525136,1927
199302,661765,6532219,36795
199302,682242,3443702,37270
199303,639058,3948199,27240
199310,274391,267614,239
199310,486327,5460701,51047
199310,93666,3286126,55729
199305,342543,7458333,40351
199308,210596,7382242,16078
199308,734908,6407585,8266
199308,393566,5956124,12136
199310,208263,5565780,41961
199310,262558,3097339,44528
199311,638572,2093608,15937
199311,718394,6431887,55243
199308,425078,1167550,35719
199302,658739,168072,41276
199302,224535,4147955,55598
199302,147375,4365253,50288
199309,219743,6935246,20634
199306,292833,8495540,5209
199306,42588,6680981,52116
199311,462796,4004719,57305
199311,366998,7972887,27560
199301,405635,452939,44778
199301,698546,3975568,875
199301,724125,1894849,11623
199301,602079,480709,21706
199307,589063,684311,23243
199307,373712,2274981,44539
199305,37833,4733428,42170
199305,121341,4539316,39480
199312,206417,1441182,819
199304,341469,3552578,18720
199312,797039,1001952,857
199312,630403,5676156,48371
199305,746441,2332258,32273
199310,527833,2210642,13352
199312,325762,6371541,11325
199312,676282,4982670,14795
199312,666305,5179153,11873
199312,498106,109303,57906
199312,393895,389820,37912
199312,520478,4992835,27777
199312,470998,4093488,45455
199312,49891,2886515,37338
199312,108725,3027075,54790
199305,81113,4825025,3867
199305,61331,253296,56187
199301,755903,7870739,15084
199309,244258,3032049,28940
199309,179003,2099080,10549
199311,170155,3759985,29116
199302,339888,4156487,13473
199302,481743,5805407,47150
199304,628191,4210279,11514
199304,402214,1624056,6215
199304,428604,445980,57960
199304,173369,2968376,29725
199304,206338,5297070,23375
199310,106567,7479130,56238
199310,659947,3884375,10090
199310,102123,3452993,29453
199311,516890,6288857,46539
199305,47796,1353181,20810
199302,523833,5403317,3860
199301,481032,3176799,56595
199301,225142,3241940,2475
199310,55782,6982400,41343
199309,248553,2973049,30194
199307,674091,4442365,48962
199311,228377,633099,53912
199304,366462,2572381,14226
199304,711023,303993,50563
199304,560228,4336081,25744
199306,146724,8244472,43691
199309,292954,6105603,53903
199309,183326,3729060,17320
199303,20486,2227864,57010
199303,80065,4813546,11321
199311,59087,3855850,35228
199311,262062,3612848,42567
199304,299116,1202077,58234
199304,35361,5843990,3504
199302,427624,2457734,26353
199302,251606,2719552,27880
199301,40834,8174866,1526
199310,327621,6236691,30961
199310,561669,7462519,51502
199305,33054,4062697,16289
199305,323292,3699882,42411
199305,751902,4404022,51791
199301,397284,3145151,21757
199307,506508,2226285,4631
199307,744859,184670,29058
199303,488059,4062476,2272
199303,392070,5694094,18690
199303,615268,2811354,55365
199308,710332,132887,40584
199308,221911,1088742,34021
199303,146497,4278554,30988
199309,328736,1540600,12401
199309,342254,1760293,36902
199312,728218,2344064,25426
199312,371158,4818228,26257
199312,221520,2656702,38986
199312,675897,3451680,23214
199309,158893,2705319,57189
199309,113362,5446425,30590
199309,472089,4528604,37812
199310,107983,2536508,1600
199310,469854,1608618,58886
199311,359457,2251913,30460
199311,593288,3692107,6604
199311,349577,4463280,54659
199311,61481,5177060,59614
199302,466671,3177041,47120
199310,63180,5658741,6830
199309,749352,6660473,14672
199302,452643,4065639,19838
199302,319943,6854551,55489
199302,661175,2894884,32046
199302,352990,5605937,28278
199309,621542,6454079,35052
199309,651986,4135585,26880
199309,315608,5728025,31677
199312,129701,2056071,17469
199309,255888,3613985,20751
199310,618838,7747488,37224
199302,202635,5784526,29988
199302,690356,2770726,18969
199302,236210,3594483,44981
199302,671360,4566461,55994
199301,280672,4417560,2160
199310,115466,1613309,12060
199309,1558,1430359,32335
199309,571185,1367958,25176
199311,58216,929974,46219
199311,28962,7153501,28335
199311,356316,6385311,55479
199308,795921,9783933,50722
199308,141730,347259,55370
199301,29084,802359,39314
199301,177020,3085917,50189
199312,795643,3918826,14024
199312,366259,5324814,6958
199312,218272,4502753,13942
199304,138175,840726,54160
199304,702992,3357517,6741
199306,631173,1311718,29581
199306,120160,4693496,3616
199311,139496,6255586,45189
199302,489685,3938800,27269
199302,523122,340094,22021
199302,109899,6547492,13431
199302,659516,5404683,8446
199302,287082,103699,30012
199304,283627,6629270,45316
199310,45615,7568958,10940
199307,671483,287981,18741
199307,5977,7012180,30989
199307,601808,829238,37353
199311,242562,7005184,18119
199311,740971,5520763,13710
199304,95851,8240644,8281
199311,542188,2531669,59226
199304,513837,2357931,4662
199307,542803,7959003,40780
199304,363432,1160445,2167
199311,324323,5941637,58694
199310,671200,5339364,26342
199310,295297,1023485,12061
199311,677096,2549590,49233
199311,740405,1682410,46985
199311,798613,4528840,41327
199308,166711,6380201,58433
199308,311146,2693798,51086
199310,80468,4355519,22714
199303,383963,9027049,48634
199310,531547,2187828,20694
199310,136227,123795,33868
199302,612113,4319687,54185
199302,568841,9264536,57932
199302,311258,738697,3730
199302,113149,3986140,33553
199304,431240,5394639,20547
199308,792764,3275271,55270
199308,267726,7228754,29549
199309,222406,4946924,43718
199309,99757,5565384,59152
199309,357091,2025213,49074
199308,308249,1097561,34928
199308,44856,4991956,59130
199308,282132,2867744,10855
199308,184433,2528038,23227
199310,307944,6886409,50813
199307,41130,1994444,27415
199303,761328,5364048,19253
199307,339742,3841409,39580
199311,442844,875541,37084
199310,632161,3106675,33701
199310,715407,2345488,8531
199310,469425,5876001,37910
199312,357360,982223,12278
199312,756900,4649523,58357
199301,327933,9318291,7043
199301,721164,4927770,29020
199309,788306,1518360,16595
199306,138068,214575,34061
199306,555820,2414154,36017
199306,61401,3237062,42990
199304,440946,4438035,49724
199312,617026,1646460,29454
199302,395164,1727553,42874
199302,419374,1881824,18857
199304,421225,3177266,1906
199304,317537,3503888,59792
199308,302045,1624990,40719
199308,453638,4211400,4181
199310,449710,6900991,50693
199310,667489,6137480,41787
199310,81293,3955396,1865
199306,362900,582978,19676
199306,51727,2326705,23296
199304,119764,6920988,49127
199304,64668,158368,16704
199304,561905,5841633,40338
199307,135194,6084490,11364
199310,733083,3977602,42122
199310,122331,1339796,2173
199312,155634,1147258,6966
199307,329118,3861138,25197
199307,120049,3318300,51294
199305,219213,2965231,15783
199303,617781,4613805,36574
199303,684985,1910851,23997
199303,143071,3821260,33828
199306,578561,3695523,46132
199311,59781,3070735,49008
199311,357346,1361230,216
199308,364405,3312005,37372
199308,547172,5203332,26664
199307,112499,448912,53948
199307,357047,1514729,40903
199302,501893,928486,6163
199304,631790,7159078,5580
199304,767355,2483370,51261
199306,110887,4786453,9124
199311,586347,4775822,23723
199311,419053,2828607,6402
199311,622845,519736,14538
199302,402919,5411013,13970
199305,586911,391586,24601
199311,682676,804440,26051
199311,122761,2295699,12689
199310,541478,1179093,1957
199310,417569,432583,43254
199303,402980,8202173,27125
199303,515475,3325193,48691
199303,745050,1951325,15105
199303,452834,3327040,8782
199303,365246,1907839,45907
199303,559969,9544133,407
199302,194323,6528175,33210
199302,333562,6964575,24069
199303,676364,5971170,57094
199310,337493,1633022,17494
199310,541799,5178086,36408
199311,360213,630234,46821
199303,696811,2630319,43528
199303,88500,4620304,45839
199303,211064,1641009,1553
199311,522585,636593,14735
199311,414329,2291401,39457
199311,413573,6264321,30141
199311,335271,3968417,45116
199311,488401,4539104,34917
199310,568647,5716445,25521
199303,155910,3082546,51581
199303,364756,3747082,40867
199303,363566,4109725,48826
199311,13999,3030176,15405
199311,262085,1969538,57878
199311,157943,9608513,41187
199309,16813,7718412,33522
199309,167757,6437718,53687
199309,279348,1691018,24827
199309,479281,4523073,59792
199303,284045,2343101,38009
199303,276479,1552975,8655
199308,557803,921086,31500
199308,754777,5205805,38328
199307,540055,5204677,52778
199304,377170,4155537,2283
199304,690594,5225878,28485
199302,791922,1172083,50644
199308,650802,2061257,44499
199308,17117,4965796,27694
199310,745668,4198393,4049
199311,38267,2983018,56347
199303,539360,5565175,11092
199303,213498,1369135,57911
199312,391459,3950521,29515
199312,43479,1126596,29024
199312,50832,5015100,10788
199305,592464,1660721,29157
199305,730979,1169785,44902
199309,555054,1646909,25163
199309,791306,1244967,26883
199309,170132,1309119,46896
199309,598529,7572757,35399
199309,597119,2359214,8607
199305,797414,439811,40523
199312,101127,5361954,54244
199312,702077,640949,17659
199312,605056,1677940,20715
199311,728687,1698493,25013
199305,209987,7993831,58141
199305,675765,3101980,14493
199305,219502,3518187,36194
199305,756840,7249607,23353
199301,86715,7504541,16338
199305,355614,5289292,4627
199302,307662,6872279,52637
199309,104520,150927,22057
199312,433645,4844784,46289
199306,518920,570036,44589
199307,395259,656806,3503
199303,125585,1736205,21085
199303,474625,2172256,35154
199312,773098,1623089,8915
199312,751942,1160455,41374
199307,259421,3111444,27610
199307,84828,4747775,54075
199305,634208,678448,14194
199310,54605,6051248,4096
199310,135112,4339517,13643
199310,411142,516028,29750
199304,275120,4614793,38644
199304,656956,6561315,57489
199304,74255,5059593,37863
199304,713116,2682694,15700
199304,6160,4033283,8447
199304,192890,961701,17475
199302,264725,3643014,20110
199302,424776,4209356,54409
199303,687808,7289030,42778
199303,233522,282368,58721
199302,725029,206582,38810
199302,133700,6007270,48999
199309,334014,1129744,59334
199310,744527,7000987,19075
199306,223794,6733697,39728
199306,3444,5810161,24537
199306,280428,6487136,59986
199309,159759,1940606,33320
199302,424653,6715970,2408
199304,326567,3435693,50760
199304,222700,7871669,10118
199304,165077,1119228,14016
199304,45348,380241,1799
199304,463460,704602,17724
199312,550756,4206067,51009
199312,546123,2777781,11587
199311,672081,715020,22064
199311,135134,5208474,51131
199311,564784,3985926,37416
199302,544798,8209540,20444
199302,229762,6071690,41381
199307,12890,3569722,10050
199310,104922,5476306,17675
199309,252488,4517313,2403
199309,362399,3260338,3718
199308,719015,303990,38260
199312,344389,1251332,29393
199312,142811,7012963,13716
199312,626740,6930180,17828
199301,289065,3305500,11530
199301,701290,751513,31826
199301,166151,5076732,59529
199309,254662,6882079,36066
199304,465957,5841861,4491
199304,705520,1057164,2176
199310,368313,1741819,19692
199312,35035,470464,54664
199311,342206,1210744,49132
199306,45873,7233645,17325
199306,587056,4656704,45409
199306,249924,7634309,36544
199306,468719,3274118,22601
199306,371426,2223653,49642
199301,718104,3918268,58723
199310,223662,4661811,22439
199307,758454,5428075,36946
199310,422984,2774626,24211
199310,618905,2502349,13494
199310,324351,1213049,45546
199305,42388,526830,55520
199305,337878,9483507,39342
199303,249956,186782,58633
199303,198533,4317028,2502
199303,629317,366406,45734
199303,129756,6650133,51042
199310,329656,2002540,50274
199311,657086,2065239,38652
199311,429341,2365335,49843
199306,625030,185270,51934
199312,460428,3232195,40665
199312,310494,1638378,24098
199302,730647,2823417,42646
199311,444716,2577390,39403
199312,540325,3379117,58470
199312,143090,5552141,38457
199301,399125,3756793,37569
199303,711869,6889480,21711
199303,608456,4592637,10450
199308,594642,7318116,15681
199307,739359,1245903,7663
199307,566484,3459076,38797
199310,13542,5619839,11454
199310,394851,192638,14174
199301,271537,6123082,12414
199301,433130,1052478,33009
199301,402136,704876,7415
199303,523914,6906639,10683
199303,620593,444986,19370
199310,19817,6638087,9130
199310,109354,1349716,26910
199303,5019,448144,33258
199310,682875,7540972,51161
199310,10013,4208002,38195
199310,639474,4935732,47404
199308,411971,3875111,35579
199311,207103,1861595,54752
199311,775387,3546198,56734
199311,635105,403547,39168
199312,355491,3485765,13144
199302,445249,1737590,30601
199305,771171,1325363,20646
199311,630101,4300592,58231
199311,492131,5003455,12317
199311,43336,2854185,11762
199307,784091,4836546,31101
199301,561703,3081131,45183
199301,313960,2345052,47782
199310,788519,945198,53166
199311,225960,2217877,53486
199305,404374,501113,33667
199305,19016,2720879,38566
199312,754590,797611,19939
199301,2211,5291087,51226
199301,344131,2675748,4673
199304,255557,733581,44574
199304,180045,1212793,11556
199312,165392,2428011,57307
199306,557748,6256819,59268
199303,216143,3565031,24874
199309,351221,3825535,50373
199312,674318,3326328,3113
199312,309966,2904646,1414
199312,253004,1136904,37516
199312,26042,563399,44917
199312,513819,2694201,31270
199312,555301,3987463,14565
199312,135325,4222433,46667
199312,291648,5463247,56321
199312,121498,3610308,21271
199307,33485,1651110,24969
199307,339200,1081812,1781
199310,106183,1268855,20729
199310,443099,3301277,37084
199310,763356,973653,42576
199310,304233,489939,51815
199310,525159,2526933,57488
199302,450594,2599511,5712
199302,388725,4976820,17283
199302,406410,4561291,41542
199306,109055,2106819,7440
199306,7797,6515707,11782
199306,413519,3930752,22432
199312,41399,3283955,24919
199306,448967,7433847,41085
199306,178388,3698210,34690
199304,108036,1963820,17201
199301,629593,5021402,13924
199303,325828,2202326,44419
199303,9338,1111371,2767
199301,540780,3785360,13540
199301,293856,6100772,48888
199304,469525,2899330,6216
199304,97258,1968232,10419
199304,199719,3060888,19619
199304,681124,2274275,8471
199302,216944,5711194,39975
199310,566829,2390603,11268
199304,111435,4209111,33401
199304,84394,4366739,718
199310,195946,792272,19283
199310,460814,3098783,18486
199302,656942,4420662,8791
199302,741373,5880825,5765
199302,247758,7767939,41747
199301,676533,5230417,43804
199309,652264,5840336,18539
199301,661642,1414384,40407
199301,209650,151285,23891
199302,35433,4247606,39395
199307,758239,2311610,39210
199307,289476,1990094,9376
199301,714437,6034921,43842
199301,692133,111384,53581
199301,544595,3816918,13217
199301,199044,1244770,9274
199301,555066,221965,22486
199301,189682,3819742,37446
199310,646005,93195,14458
199310,425571,2346590,5743
199310,565061,3167550,31132
199312,61030,3335806,33533
199305,290167,1145578,7217
199305,36749,3270335,26079
199312,408925,3086453,45545
199301,513112,1653882,16126
199301,645421,1352726,9790
199301,374295,4744555,17088
199310,471758,856216,23944
199306,158402,3683128,36744
199306,653262,5052926,35742
199306,419120,2922988,10907
199306,145159,4366247,8445
199303,175210,1007604,22520
199302,386713,3174670,1677
199302,273599,2593184,38989
199308,310682,167574,6343
199308,21367,1658119,46016
199308,83424,4551596,36063
199312,696206,3332415,17608
199309,778383,6662294,42704
199312,652370,1832763,23012
199312,368268,1964287,54881
199312,442751,2135793,43184
199312,503578,7056876,24376
199301,773746,8472569,46380
199301,345833,930015,39777
199301,406941,4573602,1674
199305,57379,2116810,43855
199312,65557,6714445,38371
199309,151503,7539325,58833
199312,212055,1340317,15687
199304,798900,3917785,58256
199304,700974,8322397,22317
199302,725522,1213232,39924
199302,242024,3786759,7312
199302,59401,2799703,16149
199310,714783,1046290,8767
199307,46281,4810937,56014
199307,243876,8738967,10548
199302,729725,3821714,18870
199301,636683,4810360,42927
199301,733019,3711385,29026
199303,553380,6951796,17630
199303,647256,1532902,17802
199301,499031,4744226,19303
199301,431966,7997919,14768
199306,672866,5406160,46600
199309,270087,3107785,33698
199304,248203,1674981,44705
199304,531952,3694077,21479
199304,99599,930379,46616
199304,759620,5702208,32654
199304,793758,7077273,55249
199308,17057,3375083,37367
199310,652470,4739570,7274
199303,440174,5079409,50911
199310,397034,443359,24356
199305,743963,1390802,21226
199305,209737,7986592,19570
199305,244468,3699206,40321
199307,723544,5431422,43707
199307,590435,3737254,642
199306,730183,1321120,35420
199306,587358,3291016,22777
199306,466122,1492873,48404
199306,501894,2972724,34892
199301,341865,5918862,58456
199301,108299,4996462,25206
199304,42302,1478228,22027
199304,718267,3864686,962
199308,637045,4041953,4269
199309,502246,6055115,26429
199310,96492,1178884,44431
199304,66351,4647610,22976
199309,652687,5725657,46642
199309,103648,2452685,11743
199303,25056,1522589,5839
199310,605578,4070833,600
199307,703152,3249352,42508
199307,299655,2432320,5165
199307,288667,8031558,36871
199307,417326,5065204,5068
199307,391098,1499429,27520
199307,370918,9453241,34953
199306,665962,2805138,56518
199309,150176,3398943,29038
199302,778350,4242110,16541
199302,125578,3651328,23522
199301,322302,4981978,52248
199301,104578,3916860,28530
199301,37381,3964368,43385
199301,211463,4218187,55500
199302,707197,596059,6853
199309,311772,524425,14838
199309,740124,790417,13184
199306,249653,1427952,12147
199305,798461,3327823,16775
199312,34352,5864469,17016
199304,677077,2272510,28490
199304,507115,2419226,16882
199306,317532,460207,43713
199306,692981,8807764,24901
199303,731762,6611688,3924
199304,156718,6325066,11281
199304,502911,6868951,2822
199304,413541,1295977,12734
199304,528550,4688234,58614
199307,328799,5911040,39125
199307,119177,5453339,12070
199307,95082,4492500,43348
199303,599961,1836297,23098
199303,333023,517444,53774
199303,400013,3272220,22987
199310,566590,1767560,58419
199309,325445,5475881,31269
199303,400495,3453788,14162
199307,797645,5578094,59019
199305,749434,2471344,48857
199310,371925,2711803,40978
199302,340918,5510385,8121
199312,239635,1091211,53079
199312,34648,6754707,59882
199311,702765,7175216,2128
199305,773053,445903,28838
199305,692169,4483122,57327
199305,473029,1374744,836
199305,582121,2567415,55496
199304,705558,306449,45208
199304,705356,539082,19925
199306,736847,2237966,10851
199306,668513,1149628,59873
199307,728721,2057635,15510
199310,25255,4206411,31772
199312,160818,7472027,47252
199311,331440,5280962,32250
199310,713304,6196438,41824
199307,281184,4181795,26946
199307,419869,2082209,31565
199307,728483,5480517,47865
199307,413099,1570732,32307
199304,155873,954790,41631
199308,161767,8509220,28774
199308,141173,5048518,23622
199301,464893,2391078,42553
199303,312924,4745429,30052
199303,109142,669963,53737
199303,742693,7576155,37306
199309,578529,1102745,1659
199309,249580,3482830,57299
199302,136696,8320377,48260
199305,709283,3965915,19976
199305,111289,1783984,28072
199301,325140,4407686,48552
199309,217651,2459627,23198
199309,17481,3426276,42773
199305,109375,4834220,16751
199312,736474,2368369,42952
199309,790343,6882754,13582
199308,604766,7112297,35881
199308,541327,2145494,27596
199308,471674,1451463,56976
199302,469951,2794953,15103
199302,265536,291294,20306
199310,17981,5639970,40783
199312,431272,1050437,49532
199308,555199,1614116,3286
199308,522685,5071750,58488
199311,160342,687146,37963
199311,459463,2207626,2332
199311,582228,381268,2165
199311,698996,197501,21879
199311,24018,1279249,34498
199301,297776,7474624,25808
199301,553480,5949824,5563
199305,311208,1672728,28403
199305,67456,1952973,53942
199305,51327,2851931,34582
199309,759442,6326941,45214
199309,117488,2065518,38140
199309,206764,5672196,29266
199309,675949,5281953,52608
199309,258589,3302514,11922
199309,540465,1043269,11083
199305,15949,5665687,17561
199309,558828,2958502,58975
199308,711128,2593707,59110
199308,713904,3007220,25421
199303,722895,1691552,39752
199303,207022,1471551,30080
199305,293799,6921923,27067
199305,174694,1926103,56295
199304,482754,4765587,18504
199304,724973,8914808,48128
199304,605330,5991205,22176
199304,608805,5818249,23903
199308,46460,4502078,23292
199305,644811,521466,19595
199311,152260,3343638,5903
199311,8293,3060886,59111
199312,120985,9333824,15684
199305,265188,4859458,17082
199302,471729,4666720,58118
199302,794544,158935,38629
199302,289466,3458149,34354
199310,574662,2750837,44192
199310,405035,1185352,48080
199302,327086,4297563,49523
199311,165224,884404,31253
199312,135010,4865566,5063
199312,299096,2276671,8730
199312,496053,1557809,15101
199304,693860,4855180,28236
199304,92811,2449573,15662
199304,26311,3720591,5438
199304,595680,5167170,29732
199309,360932,4492041,47199
199309,583138,3143137,6070
199301,526828,918126,48308
199301,787343,2832013,47643
199301,609208,866923,12098
199304,383828,378538,6855
199304,631062,1671269,18773
199312,477679,3053205,54145
199312,335437,3713443,53724
199302,519000,1398040,9080
199302,424579,7144869,19160
199302,697261,2989554,59471
199301,749271,3841898,9001
