"s_city","d_year","lo_custkey","lo_revenue"
"UNITED ST5",1993,785066,275969
"UNITED ST8",1992,480929,4419651
"UNITED ST4",1997,222874,5074721
"UNITED ST5",1992,474571,3140466
"UNITED ST4",1992,345374,3835925
"UNITED ST2",1994,38593,1768635
"UNITED ST3",1994,620423,3775612
"UNITED ST0",1992,712138,3473564
"UNITED ST6",1992,407326,7024228
"UNITED ST7",1992,836644,350395
"UNITED ST3",1997,801574,4054130
"UNITED ST3",1993,426256,5008254
"UNITED ST6",1992,79249,5037428
"UNITED ST2",1992,79249,1842600
"UNITED ST7",1992,673627,3953843
"UNITED ST1",1995,513172,2550149
"UNITED ST6",1992,645269,1683609
"UNITED ST0",1997,693266,2639953
"UNITED ST5",1995,810440,299304
"UNITED ST1",1996,823477,2891526
"UNITED ST8",1993,823891,3486211
"UNITED ST7",1996,592135,2517398
"UNITED ST1",1996,696310,1013610
"UNITED ST0",1994,867169,5242347
"UNITED ST4",1995,883643,1587583
"UNITED ST4",1997,869044,3374757
"UNITED ST8",1995,298088,5250549
"UNITED ST0",1994,440005,8003569
"UNITED ST3",1994,440005,671128
"UNITED ST3",1993,447097,5676147
"UNITED ST6",1993,447097,5349708
"UNITED ST7",1992,814823,7074331
"UNITED ST5",1995,843847,3234681
"UNITED ST1",1995,490963,5497211
"UNITED ST2",1995,490963,1334187
"UNITED ST6",1997,350857,5141663
"UNITED ST9",1996,46640,5593674
"UNITED ST7",1992,751501,5924266
"UNITED ST1",1996,351508,2203410
"UNITED ST7",1993,887287,4730905
"UNITED ST1",1993,887287,2652634
"UNITED ST8",1994,528874,4185417
"UNITED ST7",1992,428771,1326860
"UNITED ST1",1992,897521,2279450
"UNITED ST2",1994,432605,2201054
"UNITED ST2",1997,1165,1489392
"UNITED ST4",1993,3160,2624385
"UNITED ST1",1993,746743,716473
"UNITED ST7",1995,370184,7843015
"UNITED ST6",1997,31942,177393
"UNITED ST2",1995,804727,1964856
"UNITED ST2",1995,19769,2759715
"UNITED ST0",1997,533494,973765
"UNITED ST9",1993,230065,3680257
"UNITED ST7",1994,437888,1478261
"UNITED ST5",1996,126832,2836528
"UNITED ST3",1995,241795,2827677
"UNITED ST4",1996,504413,5804718
"UNITED ST1",1996,504413,5178789
"UNITED ST8",1994,734038,5927757
"UNITED ST1",1996,355792,7899173
"UNITED ST7",1996,401855,4794612
"UNITED ST3",1995,367055,5915733
"UNITED ST0",1994,550921,6147102
"UNITED ST8",1996,226724,8729744
"UNITED ST6",1997,580279,4772352
"UNITED ST9",1993,207598,3609785
"UNITED ST6",1996,371581,176630
"UNITED ST6",1993,30092,3247654
"UNITED ST6",1994,247294,3650328
"UNITED ST1",1996,64217,1285035
"UNITED ST2",1992,758389,3103100
"UNITED ST2",1992,644998,3704094
"UNITED ST4",1996,368770,1800135
"UNITED ST4",1992,753499,1037414
"UNITED ST1",1997,385159,1487609
"UNITED ST5",1992,891551,5366785
"UNITED ST4",1993,602392,7947561
"UNITED ST6",1992,743414,3848415
"UNITED ST1",1997,464518,4446091
"UNITED ST1",1994,587026,3573732
"UNITED ST8",1993,115450,2755584
"UNITED ST4",1994,72365,3084093
"UNITED ST0",1992,445078,8258812
"UNITED ST3",1997,880537,2505024
"UNITED ST8",1992,29009,5226178
"UNITED ST7",1995,172159,156999
"UNITED ST9",1995,172159,2697234
"UNITED ST4",1993,807286,5500141
"UNITED ST1",1994,220963,419106
"UNITED ST5",1993,244517,3318969
"UNITED ST5",1994,16070,5193879
"UNITED ST7",1993,602389,2252933
"UNITED ST9",1993,869188,6115640
"UNITED ST0",1997,485342,2224720
"UNITED ST0",1997,124228,7532676
"UNITED ST2",1993,158485,1302919
"UNITED ST1",1994,515353,492987
"UNITED ST4",1996,777563,3278685
"UNITED ST0",1996,89137,5849303
"UNITED ST7",1994,870589,2265934
"UNITED ST2",1993,451706,4079048
"UNITED ST0",1994,94763,6560935
"UNITED ST6",1994,94763,4849305
"UNITED ST4",1993,801409,6270897
"UNITED ST0",1994,22207,7729775
"UNITED ST4",1995,742085,688859
"UNITED ST0",1992,359279,930220
"UNITED ST6",1995,486284,7539352
"UNITED ST8",1994,60941,2890033
"UNITED ST0",1993,737188,8097923
"UNITED ST1",1995,576926,4421973
"UNITED ST5",1997,432241,5949824
"UNITED ST0",1996,569242,5682740
"UNITED ST5",1992,78770,2906873
"UNITED ST8",1993,801094,5606678
"UNITED ST7",1996,487417,6969240
"UNITED ST2",1995,513559,808496
"UNITED ST6",1996,818729,5558850
"UNITED ST9",1994,711230,2875460
"UNITED ST7",1995,217969,6667670
"UNITED ST1",1995,750764,3961534
"UNITED ST8",1995,750764,1799964
"UNITED ST3",1995,750764,6491114
"UNITED ST6",1992,830519,4571582
"UNITED ST2",1994,105085,2130757
"UNITED ST9",1996,865198,997288
"UNITED ST5",1992,360721,1032608
"UNITED ST5",1993,129956,7300584
"UNITED ST0",1992,190801,4919320
"UNITED ST8",1997,174182,2948442
"UNITED ST9",1994,264877,6730255
"UNITED ST8",1997,208901,1498294
"UNITED ST6",1995,790396,2835795
"UNITED ST6",1992,571759,988731
"UNITED ST7",1993,235031,3725172
"UNITED ST7",1993,235031,6609365
"UNITED ST7",1995,298352,5513907
"UNITED ST5",1996,435382,3091277
"UNITED ST2",1994,197023,6916942
"UNITED ST5",1996,613747,1334221
"UNITED ST3",1996,265096,7655156
"UNITED ST5",1995,895487,2917836
"UNITED ST3",1993,126100,7540614
"UNITED ST5",1995,674242,150446
"UNITED ST8",1995,660805,1934160
"UNITED ST2",1992,126032,9087986
"UNITED ST6",1995,839470,5370520
"UNITED ST6",1995,833554,2213627
"UNITED ST5",1996,31843,3737641
"UNITED ST9",1993,876769,6765428
"UNITED ST2",1993,429331,4699308
"UNITED ST2",1996,269290,6755411
"UNITED ST6",1995,398057,607749
"UNITED ST4",1995,753635,1649454
"UNITED ST8",1995,753635,5117967
"UNITED ST7",1995,115406,3265753
"UNITED ST1",1992,166646,1453194
"UNITED ST9",1993,114785,7381017
"UNITED ST2",1994,761534,7734529
"UNITED ST4",1995,612206,5185539
"UNITED ST5",1995,485050,2420049
"UNITED ST6",1994,764227,6141332
"UNITED ST6",1996,695563,2366247
"UNITED ST2",1995,215119,1653321
"UNITED ST7",1993,470680,7153956
"UNITED ST1",1993,470680,2819767
"UNITED ST9",1994,774892,630195
"UNITED ST5",1994,673672,3568134
"UNITED ST1",1994,673672,5646040
"UNITED ST0",1997,804466,1196818
"UNITED ST4",1993,849532,6998486
"UNITED ST7",1992,732880,5035180
"UNITED ST6",1992,109480,2660213
"UNITED ST2",1994,304003,5983490
"UNITED ST2",1994,62698,2270643
"UNITED ST5",1994,62698,1556553
"UNITED ST1",1992,744055,2833815
"UNITED ST5",1997,224908,3740087
"UNITED ST9",1996,544462,3324420
"UNITED ST3",1997,739975,5538886
"UNITED ST5",1992,425116,2229541
"UNITED ST8",1996,46730,573881
"UNITED ST9",1994,674389,6755423
"UNITED ST0",1993,723188,6787993
"UNITED ST0",1992,732373,3851015
"UNITED ST3",1992,712609,5667637
"UNITED ST7",1994,680113,3740420
"UNITED ST7",1993,540163,5036890
"UNITED ST7",1993,556133,5330967
"UNITED ST4",1993,556133,4806745
"UNITED ST9",1997,728552,3263184
"UNITED ST4",1992,523720,4487801
"UNITED ST2",1997,739598,5014598
"UNITED ST5",1996,395584,4050819
"UNITED ST7",1993,621352,5317215
"UNITED ST5",1995,695024,1365959
"UNITED ST1",1992,161414,4240666
"UNITED ST9",1994,613885,4946365
"UNITED ST3",1992,861991,3494150
"UNITED ST8",1993,617587,6956348
"UNITED ST0",1993,694831,4739629
"UNITED ST4",1996,503182,2302436
"UNITED ST6",1997,48034,3302544
"UNITED ST3",1992,568513,4877146
"UNITED ST4",1996,421901,5003680
"UNITED ST5",1995,707248,3780689
"UNITED ST4",1992,389587,1707908
"UNITED ST6",1993,874301,4713901
"UNITED ST2",1997,76798,645262
"UNITED ST6",1997,828937,510901
"UNITED ST3",1994,276736,3540477
"UNITED ST5",1993,603043,3870596
"UNITED ST3",1993,603043,2712346
"UNITED ST2",1997,381379,5443073
"UNITED ST2",1997,800197,389278
"UNITED ST2",1997,91736,1320676
"UNITED ST5",1996,60547,3900631
"UNITED ST8",1997,612455,604854
"UNITED ST6",1997,870493,1806779
"UNITED ST0",1993,868558,2455249
"UNITED ST1",1992,134257,2095452
"UNITED ST8",1993,97474,2745516
"UNITED ST7",1993,542252,4610931
"UNITED ST3",1993,230921,5822177
"UNITED ST7",1993,230921,4554550
"UNITED ST6",1993,207848,561322
"UNITED ST1",1993,213898,7761204
"UNITED ST9",1992,781804,859096
"UNITED ST7",1996,733933,3476943
"UNITED ST0",1995,700637,5957930
"UNITED ST7",1992,209926,4172990
"UNITED ST2",1994,203563,3420446
"UNITED ST1",1995,77659,4219990
"UNITED ST7",1995,77659,4308766
"UNITED ST7",1997,709223,5856536
"UNITED ST8",1992,889259,3428686
"UNITED ST2",1997,218543,4961091
"UNITED ST5",1993,73307,947151
"UNITED ST1",1993,515447,2565137
"UNITED ST4",1993,515447,5494228
"UNITED ST0",1993,765703,2128663
"UNITED ST9",1993,393376,3753837
"UNITED ST6",1997,138421,5149900
"UNITED ST0",1993,828943,2252138
"UNITED ST5",1993,85039,1713471
"UNITED ST3",1993,449747,5556465
"UNITED ST5",1995,213091,561294
"UNITED ST8",1997,217925,3688526
"UNITED ST0",1995,125810,6289164
"UNITED ST7",1992,380197,336719
"UNITED ST4",1997,194002,4371330
"UNITED ST0",1993,565351,4385329
"UNITED ST4",1996,750371,7631606
"UNITED ST8",1996,677978,1256299
"UNITED ST3",1995,258727,987817
"UNITED ST0",1993,267029,1959457
"UNITED ST6",1993,267029,5077500
"UNITED ST3",1992,805480,3383585
"UNITED ST5",1993,251816,5919936
"UNITED ST5",1993,343745,1144889
"UNITED ST1",1994,216793,4210047
"UNITED ST9",1997,157234,864099
"UNITED ST4",1992,214903,7735200
"UNITED ST3",1992,502496,3399726
"UNITED ST0",1992,891365,3370032
"UNITED ST4",1996,18308,2783332
"UNITED ST7",1997,121774,369788
"UNITED ST0",1994,889078,1404317
"UNITED ST7",1994,889078,6680005
"UNITED ST7",1992,334231,3066953
"UNITED ST4",1992,839908,8360313
"UNITED ST1",1994,297206,1165412
"UNITED ST5",1997,488293,4353587
"UNITED ST6",1996,621691,3209789
"UNITED ST7",1995,79315,3689538
"UNITED ST0",1994,134903,1009681
"UNITED ST7",1994,107983,4395195
"UNITED ST0",1993,597337,1389479
"UNITED ST0",1994,240550,6565431
"UNITED ST5",1993,897544,7968050
"UNITED ST1",1996,565720,798133
"UNITED ST9",1995,791248,631499
"UNITED ST1",1994,831542,2856542
"UNITED ST8",1996,372688,215303
"UNITED ST2",1992,536875,4522760
"UNITED ST4",1994,164980,4473494
"UNITED ST8",1997,244606,6120830
"UNITED ST7",1996,457324,4560928
"UNITED ST4",1997,573481,6408156
"UNITED ST5",1997,401335,6461113
"UNITED ST3",1995,342632,4385321
"UNITED ST9",1993,266329,2671510
"UNITED ST2",1993,780421,5857477
"UNITED ST5",1996,387655,4421064
"UNITED ST1",1994,304985,2693765
"UNITED ST3",1997,615799,4794307
"UNITED ST0",1992,113288,644122
"UNITED ST7",1994,410894,3641706
"UNITED ST0",1996,323050,6440115
"UNITED ST3",1992,400343,1993939
"UNITED ST1",1993,606739,6308101
"UNITED ST5",1995,377935,1954162
"UNITED ST6",1995,377935,5948197
"UNITED ST5",1994,633722,4704985
"UNITED ST0",1997,460306,4842969
"UNITED ST5",1992,886603,2652951
"UNITED ST1",1993,707554,467174
"UNITED ST4",1995,94796,2549176
"UNITED ST0",1995,867574,717521
"UNITED ST8",1992,878435,4226476
"UNITED ST4",1997,242158,3701472
"UNITED ST0",1995,124084,5069066
"UNITED ST9",1994,101032,722772
"UNITED ST2",1993,355574,1452944
"UNITED ST3",1993,214727,5392125
"UNITED ST4",1992,325607,1062387
"UNITED ST8",1992,322138,955380
"UNITED ST5",1997,663007,887737
"UNITED ST7",1994,705175,6312132
"UNITED ST0",1996,725918,4563014
"UNITED ST2",1993,6049,4859585
"UNITED ST0",1994,400981,6421550
"UNITED ST6",1993,78985,662568
"UNITED ST8",1997,853772,1986775
"UNITED ST4",1997,853772,2244277
"UNITED ST9",1996,448843,6538005
"UNITED ST6",1993,824122,3565744
"UNITED ST6",1995,896599,477823
"UNITED ST3",1997,422678,1905455
"UNITED ST5",1993,652445,7521548
"UNITED ST8",1993,652445,5221321
"UNITED ST9",1993,827038,2479675
"UNITED ST1",1992,859892,1642162
"UNITED ST6",1992,548977,7283727
"UNITED ST6",1993,410332,4922874
"UNITED ST8",1997,367304,793371
"UNITED ST5",1996,731063,2454220
"UNITED ST5",1994,789187,337610
"UNITED ST9",1995,515206,1057056
"UNITED ST3",1993,375913,1261248
"UNITED ST2",1997,817007,2765352
"UNITED ST4",1994,778210,3494600
"UNITED ST8",1995,706288,2012304
"UNITED ST7",1993,286400,1147456
"UNITED ST8",1993,791500,4636750
"UNITED ST4",1992,522838,1616964
"UNITED ST1",1993,700669,634225
"UNITED ST7",1993,360052,2142676
"UNITED ST4",1996,666124,4779986
"UNITED ST8",1995,424414,2668358
"UNITED ST4",1996,87382,5377456
"UNITED ST2",1992,123583,2907114
"UNITED ST9",1995,752734,3806052
"UNITED ST7",1997,448483,3700952
"UNITED ST3",1997,665623,1346989
"UNITED ST2",1994,155797,900910
"UNITED ST8",1993,333878,3930556
"UNITED ST9",1992,100279,2589869
"UNITED ST4",1994,578968,6095582
"UNITED ST8",1995,683191,2402094
"UNITED ST5",1995,628630,3343194
"UNITED ST0",1993,342722,2628252
"UNITED ST7",1997,203677,2440074
"UNITED ST9",1994,549200,3630089
"UNITED ST2",1994,146794,4836126
"UNITED ST5",1995,639664,508408
"UNITED ST8",1994,326494,1764953
"UNITED ST3",1993,892562,3756494
"UNITED ST4",1996,728986,3894570
"UNITED ST5",1995,124330,2530351
"UNITED ST2",1992,694853,7622440
"UNITED ST0",1994,246391,2730182
"UNITED ST8",1992,190510,8578264
"UNITED ST8",1994,350279,2162991
"UNITED ST6",1996,366955,3485395
"UNITED ST4",1993,594490,3925237
"UNITED ST2",1994,285653,1514339
"UNITED ST6",1995,52711,1135567
"UNITED ST5",1992,896392,4305914
"UNITED ST8",1992,559228,7089427
"UNITED ST2",1992,89192,6607486
"UNITED ST2",1994,89665,5392727
"UNITED ST2",1994,792904,2101671
"UNITED ST4",1997,895132,1714967
"UNITED ST8",1993,300430,3561138
"UNITED ST3",1993,300430,5892547
"UNITED ST2",1995,327470,485490
"UNITED ST6",1993,791788,1637517
"UNITED ST4",1994,64636,8164454
"UNITED ST5",1995,307091,4657175
"UNITED ST0",1995,307660,3246852
"UNITED ST9",1997,729712,6916900
"UNITED ST4",1992,568354,2365342
"UNITED ST9",1995,108863,1869072
"UNITED ST6",1995,88042,2449155
"UNITED ST8",1996,100054,505017
"UNITED ST8",1994,518813,2794584
"UNITED ST3",1997,408598,8491286
"UNITED ST6",1994,668410,4815685
"UNITED ST6",1992,78014,322109
"UNITED ST8",1997,780823,7177788
"UNITED ST7",1992,652606,1046718
"UNITED ST5",1992,460711,8150251
"UNITED ST3",1995,423649,382128
"UNITED ST5",1992,436705,830998
"UNITED ST6",1993,74402,2198140
"UNITED ST5",1996,318211,704184
"UNITED ST0",1995,861616,1189876
"UNITED ST5",1992,845227,333656
"UNITED ST8",1992,845227,1310330
"UNITED ST6",1992,540836,1519092
"UNITED ST4",1993,722863,2566242
"UNITED ST4",1995,473920,441288
"UNITED ST1",1997,476575,1539288
"UNITED ST0",1997,846292,4220349
"UNITED ST1",1995,374959,5064884
"UNITED ST2",1995,614731,538187
"UNITED ST6",1995,643205,3749388
"UNITED ST2",1993,854695,6819443
"UNITED ST5",1996,584653,1663077
"UNITED ST6",1995,370906,8149814
"UNITED ST7",1995,56881,2236374
"UNITED ST2",1995,56881,5609247
"UNITED ST9",1992,292580,7960008
"UNITED ST6",1992,494122,9086047
"UNITED ST0",1995,242431,5347582
"UNITED ST4",1995,242431,8131955
"UNITED ST1",1995,691672,4423123
"UNITED ST1",1992,530173,5538855
"UNITED ST8",1995,506788,2009416
"UNITED ST9",1996,453869,4651435
"UNITED ST7",1996,453869,3733846
"UNITED ST1",1994,673627,3175093
"UNITED ST7",1992,400948,1804735
"UNITED ST8",1997,494308,6031938
"UNITED ST0",1996,365332,1966737
"UNITED ST0",1997,186328,2946752
"UNITED ST9",1996,496408,2782247
"UNITED ST1",1992,898322,775795
"UNITED ST6",1992,179086,2243966
"UNITED ST5",1993,503839,3598788
"UNITED ST6",1993,503839,5137793
"UNITED ST7",1993,436898,1971822
"UNITED ST9",1995,487387,2671480
"UNITED ST4",1995,285556,2502253
"UNITED ST3",1997,49516,6387703
"UNITED ST9",1995,435032,4694409
"UNITED ST0",1995,415156,1950889
"UNITED ST1",1995,773417,2919358
"UNITED ST6",1994,114242,906717
"UNITED ST9",1997,358351,4321326
"UNITED ST2",1993,815311,2910654
"UNITED ST8",1992,291505,2360492
"UNITED ST5",1996,202132,1457336
"UNITED ST7",1994,819661,1425250
"UNITED ST4",1992,257017,5334461
"UNITED ST4",1997,277633,2949364
"UNITED ST1",1994,524656,8451052
"UNITED ST9",1993,52241,3526691
"UNITED ST2",1995,660973,575680
"UNITED ST5",1995,660973,7017622
"UNITED ST3",1996,494509,1731124
"UNITED ST3",1997,649636,7310753
"UNITED ST3",1993,517130,3901735
"UNITED ST6",1992,703561,3656070
"UNITED ST0",1992,703561,5543002
"UNITED ST2",1992,93139,1848804
"UNITED ST2",1996,443983,6814184
"UNITED ST0",1993,230386,655956
"UNITED ST6",1997,607648,1570395
"UNITED ST7",1993,886517,5207031
"UNITED ST0",1996,372766,5266079
"UNITED ST0",1997,58090,1156207
"UNITED ST8",1992,776242,2505709
"UNITED ST0",1996,784033,4261356
"UNITED ST8",1997,320501,5394714
"UNITED ST6",1992,783907,6927606
"UNITED ST7",1994,861490,8617198
"UNITED ST9",1994,661433,3280222
"UNITED ST2",1996,697660,6394668
"UNITED ST8",1992,229073,2447331
"UNITED ST4",1993,813376,6976174
"UNITED ST5",1993,578416,5089766
"UNITED ST7",1997,868993,7816552
"UNITED ST2",1997,285119,7442268
"UNITED ST0",1997,505757,1744494
"UNITED ST9",1996,15349,4586903
"UNITED ST2",1995,794827,2055923
"UNITED ST1",1997,459149,7440898
"UNITED ST4",1992,467723,8086754
"UNITED ST1",1994,664207,5580116
"UNITED ST1",1997,360787,3073439
"UNITED ST6",1997,360787,8205472
"UNITED ST2",1997,850493,4474792
"UNITED ST6",1995,834929,3244085
"UNITED ST2",1995,834929,1380768
"UNITED ST3",1996,477391,1109380
"UNITED ST5",1994,460547,569053
"UNITED ST9",1995,873004,935967
"UNITED ST3",1996,605920,7659612
"UNITED ST7",1993,305906,4557001
"UNITED ST5",1994,838075,2838343
"UNITED ST0",1995,526480,7714872
"UNITED ST2",1994,834139,2923520
"UNITED ST0",1994,848026,1606018
"UNITED ST5",1997,454249,3957646
"UNITED ST5",1993,701363,1643880
"UNITED ST1",1994,631763,2905843
"UNITED ST4",1995,140078,5161376
"UNITED ST2",1994,421888,6085442
"UNITED ST0",1993,726322,6893997
"UNITED ST5",1995,512272,5650657
"UNITED ST6",1996,145228,5626725
"UNITED ST8",1993,522709,5103892
"UNITED ST3",1992,260435,1766381
"UNITED ST7",1994,422846,7829585
"UNITED ST3",1993,860992,2033484
"UNITED ST6",1997,721847,3734808
"UNITED ST2",1992,798499,1580728
"UNITED ST4",1997,724096,2584880
"UNITED ST8",1992,659617,5415707
"UNITED ST6",1997,285766,8107776
"UNITED ST0",1994,627572,2854151
"UNITED ST5",1997,703681,8315426
"UNITED ST1",1993,206206,286279
"UNITED ST0",1993,13924,5376209
"UNITED ST9",1993,888880,4318107
"UNITED ST2",1996,36796,1293211
"UNITED ST9",1997,491347,175509
"UNITED ST7",1996,348004,5844670
"UNITED ST3",1994,99739,4157342
"UNITED ST1",1994,99739,7273856
"UNITED ST8",1995,605758,2357604
"UNITED ST4",1993,173362,1960142
"UNITED ST0",1994,393518,4712614
"UNITED ST7",1994,718937,6008503
"UNITED ST4",1996,104801,482056
"UNITED ST0",1992,707677,6844677
"UNITED ST7",1993,576058,6948809
"UNITED ST5",1997,313138,2477657
"UNITED ST7",1997,313138,4523366
"UNITED ST3",1996,441151,5212800
"UNITED ST5",1997,337378,538713
"UNITED ST8",1996,483700,6749723
"UNITED ST8",1995,206755,6299504
"UNITED ST5",1993,11612,1694709
"UNITED ST6",1997,851204,2282328
"UNITED ST9",1995,684679,3221894
"UNITED ST6",1992,394562,3027005
"UNITED ST0",1993,363776,3039715
"UNITED ST4",1995,824302,3020091
"UNITED ST4",1995,600373,3689420
"UNITED ST7",1995,227128,2147627
"UNITED ST8",1995,71075,220215
"UNITED ST5",1995,71075,4940750
"UNITED ST6",1994,589750,801612
"UNITED ST4",1997,440215,5500847
"UNITED ST8",1996,866482,595325
"UNITED ST3",1994,603532,292433
"UNITED ST8",1997,562543,2523330
"UNITED ST5",1992,195865,2117867
"UNITED ST2",1994,185140,6540456
"UNITED ST5",1994,153592,2315184
"UNITED ST6",1994,153592,1319601
"UNITED ST4",1994,206572,126834
"UNITED ST1",1994,519074,1174378
"UNITED ST1",1993,374308,2982553
"UNITED ST0",1995,874886,1048590
"UNITED ST1",1996,330440,337054
"UNITED ST4",1994,573424,4505490
"UNITED ST3",1997,330662,4058261
"UNITED ST2",1994,835565,5368118
"UNITED ST7",1992,870616,962689
"UNITED ST4",1997,215755,5632015
"UNITED ST4",1997,488336,5227645
"UNITED ST3",1994,197165,3477426
"UNITED ST0",1994,197165,159803
"UNITED ST8",1992,850108,2544359
"UNITED ST4",1996,630787,3157048
"UNITED ST1",1995,518831,7555442
"UNITED ST6",1992,502243,1137554
"UNITED ST3",1993,688733,1503099
"UNITED ST5",1995,219832,2023500
"UNITED ST8",1994,24430,637294
"UNITED ST4",1994,147673,3352097
"UNITED ST2",1993,150031,2498459
"UNITED ST5",1997,258880,8001477
"UNITED ST6",1993,608050,3061945
"UNITED ST4",1995,223561,1401435
"UNITED ST6",1995,67708,644257
"UNITED ST7",1992,236083,4541969
"UNITED ST7",1994,585946,8689407
"UNITED ST7",1997,186854,3974361
"UNITED ST5",1996,744292,1222288
"UNITED ST7",1994,481394,4197752
"UNITED ST7",1997,258068,5144931
"UNITED ST1",1997,396133,2347499
"UNITED ST4",1993,493033,6304760
"UNITED ST0",1995,538016,4375173
"UNITED ST3",1992,664961,5974293
"UNITED ST4",1992,664961,8974073
"UNITED ST3",1996,862906,6449921
"UNITED ST4",1993,38360,5299728
"UNITED ST0",1997,774415,395163
"UNITED ST4",1994,675599,427502
"UNITED ST0",1992,400930,5971991
"UNITED ST4",1993,157400,6832571
"UNITED ST5",1993,890602,963188
"UNITED ST7",1996,434830,3877666
"UNITED ST9",1994,586066,4759258
"UNITED ST0",1995,645931,4347656
"UNITED ST9",1995,329533,1184098
"UNITED ST3",1995,329533,2969232
"UNITED ST3",1993,453734,4678845
"UNITED ST9",1993,674500,4560260
"UNITED ST2",1995,3601,5397840
"UNITED ST0",1996,480932,6268902
"UNITED ST2",1996,581357,5607325
"UNITED ST7",1992,451864,5653395
"UNITED ST4",1994,701183,8187792
"UNITED ST3",1995,564775,7201204
"UNITED ST0",1995,564775,4667298
"UNITED ST7",1993,808553,7836687
"UNITED ST6",1993,106084,2235752
"UNITED ST4",1993,106084,5246279
"UNITED ST5",1994,844366,3036530
"UNITED ST9",1993,892147,809764
"UNITED ST5",1993,892147,99790
"UNITED ST2",1993,892147,3700542
"UNITED ST3",1994,429565,5782407
"UNITED ST1",1993,764752,561176
"UNITED ST8",1992,131486,6032501
"UNITED ST0",1994,286675,4331525
"UNITED ST5",1997,418643,3910368
"UNITED ST1",1994,470533,5799942
"UNITED ST6",1994,853418,5085390
"UNITED ST4",1992,267062,5976012
"UNITED ST0",1992,267062,7077102
"UNITED ST8",1994,596705,829320
"UNITED ST7",1997,719990,3356550
"UNITED ST0",1992,200596,6540414
"UNITED ST1",1995,282793,514016
"UNITED ST0",1994,233995,5590745
"UNITED ST2",1996,107032,1140324
"UNITED ST1",1993,190891,740916
"UNITED ST4",1995,20881,2547615
"UNITED ST7",1997,121258,3938777
"UNITED ST7",1992,324770,3247312
"UNITED ST4",1992,334804,5291667
"UNITED ST5",1994,830215,939679
"UNITED ST9",1992,434243,6892542
"UNITED ST5",1993,878305,6583299
"UNITED ST6",1997,152386,8632233
"UNITED ST6",1996,342620,2103941
"UNITED ST8",1997,696937,3622728
"UNITED ST7",1992,813031,5352620
"UNITED ST2",1994,795958,795883
"UNITED ST6",1994,795958,8875674
"UNITED ST8",1994,83614,1687889
"UNITED ST2",1993,38191,373812
"UNITED ST3",1992,183520,1874614
"UNITED ST5",1993,281929,547223
"UNITED ST6",1993,460442,1971720
"UNITED ST6",1996,348214,9469117
"UNITED ST3",1996,676277,1697922
"UNITED ST4",1996,356513,2377284
"UNITED ST1",1993,748748,6304983
"UNITED ST9",1997,441679,2356361
"UNITED ST3",1997,441679,1150472
"UNITED ST0",1994,85885,470558
"UNITED ST1",1993,364942,4592160
"UNITED ST6",1996,817843,388891
"UNITED ST9",1995,54784,3841164
"UNITED ST3",1992,709681,749484
"UNITED ST6",1996,482725,3617195
"UNITED ST4",1996,507487,569376
"UNITED ST7",1994,545248,1973915
"UNITED ST7",1997,278161,1391322
"UNITED ST2",1995,247976,3237360
"UNITED ST4",1993,731350,3574207
"UNITED ST4",1996,514948,1340135
"UNITED ST1",1995,60592,656513
"UNITED ST9",1992,822946,1219870
"UNITED ST0",1993,829060,4376701
"UNITED ST4",1994,207310,7868245
"UNITED ST7",1993,599581,8172546
"UNITED ST3",1996,752398,2104404
"UNITED ST3",1994,800254,1662120
"UNITED ST5",1992,5639,364328
"UNITED ST5",1994,648002,5942178
"UNITED ST2",1995,774181,226419
"UNITED ST9",1993,142310,3045267
"UNITED ST0",1996,895966,8749584
"UNITED ST8",1994,221785,4005480
"UNITED ST4",1993,664135,8171730
"UNITED ST3",1995,461741,923264
"UNITED ST1",1992,621965,6588461
"UNITED ST8",1994,749062,2435642
"UNITED ST3",1993,273410,795587
"UNITED ST9",1996,445705,7452668
"UNITED ST8",1994,394939,2897660
"UNITED ST8",1992,19564,8255286
"UNITED ST0",1997,837697,1922695
"UNITED ST2",1997,473117,2479012
"UNITED ST8",1997,836536,7999450
"UNITED ST9",1997,27067,1493064
"UNITED ST9",1993,797962,8401234
"UNITED ST5",1997,564746,5236909
"UNITED ST0",1997,813359,4802071
"UNITED ST9",1997,801308,748957
"UNITED ST7",1994,75391,4174400
"UNITED ST1",1995,447494,8774000
"UNITED ST2",1997,389351,976509
"UNITED ST8",1997,479647,1832537
"UNITED ST7",1992,701998,4577536
"UNITED ST5",1993,9376,1970935
"UNITED ST9",1992,751954,4598958
"UNITED ST7",1993,272104,5902887
"UNITED ST7",1995,74173,2914583
"UNITED ST5",1993,285899,7526640
"UNITED ST8",1997,625726,2473489
"UNITED ST3",1997,699889,4982141
"UNITED ST1",1992,476432,3142845
"UNITED ST8",1994,277927,2047743
"UNITED ST3",1992,101722,4320106
"UNITED ST9",1997,439214,137410
"UNITED ST1",1992,570437,1585149
"UNITED ST3",1994,457694,5024154
"UNITED ST6",1992,390055,4164316
"UNITED ST7",1994,254797,2379730
"UNITED ST9",1994,254797,4491115
"UNITED ST6",1993,898255,4297914
"UNITED ST2",1993,884957,4192226
"UNITED ST1",1992,69779,4430836
"UNITED ST1",1994,61211,4350220
"UNITED ST8",1993,802624,7048785
"UNITED ST7",1995,521083,4256931
"UNITED ST4",1996,771148,4299453
"UNITED ST8",1995,303353,6515624
