"lo_custkey","lo_orderdate","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
308450,19920730,373939,6707049,10154,120775
308450,19920730,79974,5803290,27789,117238
226121,19921202,200719,4761918,44746,97182
226121,19921202,671676,807343,49349,98858
226121,19921202,46100,2796225,27773,62766
226121,19921202,401867,6413813,28559,106130
588485,19921010,672958,3249738,13113,115855
588485,19921010,366513,3159000,32362,94770
274622,19920323,774434,5173812,88,90504
678713,19920223,230116,2050356,29857,62766
491461,19920129,157865,4759078,13618,115371
491461,19920129,430886,6587934,21793,109011
95179,19921120,176237,3640273,32475,78793
98704,19920304,672124,4557542,20130,65765
98704,19920304,381598,5542614,42996,100774
209116,19921022,669240,4836840,7829,72552
394862,19920608,211526,4600032,35170,86250
77432,19920704,356040,3726502,48810,65761
213266,19921108,79925,952460,4707,114295
842714,19920120,652640,7644528,7217,95556
538987,19920204,624551,6197184,53254,88531
538987,19920204,20687,3501527,7833,96460
538987,19920204,220543,6878591,15879,87811
569155,19921219,360900,7959252,13992,117653
218171,19920910,487885,4588507,54109,112371
218171,19920910,673898,6856623,49600,112311
190405,19920904,652617,6526313,7517,94174
642226,19921207,55,283649,31755,57303
516103,19920815,507490,5870082,48121,89848
839557,19921208,166944,4138514,52866,120656
85687,19920429,245499,5379243,4340,86668
227512,19920821,259663,8032117,2924,97359
227512,19920821,151835,7396373,1706,113209
618127,19920219,155508,1685453,26075,93810
718117,19920625,271486,1142656,58303,87448
784576,19921206,518222,6138990,9289,74412
784576,19921206,28684,7823110,14448,96760
600446,19920119,748768,5450190,34322,109003
513523,19920212,431795,7350859,15304,103606
291109,19920125,418480,2329834,32510,83907
542909,19920620,319978,7714123,1564,119877
856168,19920825,745195,1964413,34235,74409
733820,19921023,590308,699140,30844,83896
733820,19921023,503107,1758366,41066,66604
574528,19920830,489994,6745498,36821,119038
864965,19920513,641709,326832,46434,99040
864965,19920513,544509,4306246,33799,93208
83386,19921016,196122,4872480,14591,73087
83386,19921016,207060,3925255,1509,58023
324268,19920928,239298,1592379,37139,74236
501421,19920313,626308,2056293,38280,74056
740698,19921219,371447,7215579,51884,91105
104051,19921024,694037,3738406,11636,61860
884515,19920805,663116,1294896,47872,64744
673336,19920918,170653,5343315,27480,103419
673336,19920918,132205,1818684,36420,74232
441409,19920422,366235,5204880,54652,78073
441409,19920422,100189,5768712,40577,71350
137377,19921209,273176,5005740,23814,68949
660868,19920807,743382,2708165,56684,85521
660868,19920807,734204,5571765,36901,74290
896698,19920929,413398,3505292,42338,78682
896698,19920929,765806,7674257,21164,112306
23432,19921127,65622,4604098,59672,95257
23432,19921127,576332,3450359,49808,84498
23432,19921127,10775,2837150,58644,101146
23432,19921127,291291,4316154,5163,76936
394939,19920708,622063,1852841,44389,59101
212284,19920920,777218,3077347,29468,77710
212284,19920920,734665,2998147,18822,101977
212284,19920920,550206,1507416,50400,75370
299509,19920526,613317,1687944,50585,73816
299509,19920526,324296,5413148,22193,79216
363590,19920226,669608,2524112,40494,94654
363590,19920226,494617,5527753,51845,96695
645410,19920914,785833,8250840,30013,115128
599017,19920304,331211,372660,13515,74532
599017,19920304,258389,5602364,44253,80842
70882,19920502,158760,6416585,49866,109125
713737,19921204,793185,5820695,57838,76689
713737,19921204,649804,7218517,9439,105226
713737,19921204,445650,2685445,56593,95737
481795,19921004,269880,8694389,8120,110992
250984,19920725,496293,4548544,10314,77356
155344,19920725,550697,2621505,21987,104860
263509,19920927,89883,6367792,20363,112372
263509,19920927,329181,4961697,38467,72610
332116,19920125,285378,1736920,31553,81801
107765,19920203,744471,5455584,13918,90926
787318,19921230,502038,312003,33489,62400
787318,19921230,140915,968175,45991,117354
787318,19921230,352537,7868124,26951,95371
447239,19920117,304020,4403243,48523,61440
315796,19920515,215333,1606587,656,74899
315796,19920515,268940,9449203,36867,114535
651511,19920918,537499,307294,11281,92188
612394,19921118,328027,4445812,12555,63300
612394,19921118,346660,7191823,42776,102399
612394,19921118,705120,2475198,8039,67505
502183,19921023,752063,327818,4326,66901
502183,19921023,55208,1395840,43595,69792
636037,19920409,694933,3817242,23616,115674
636037,19920409,533587,5240891,10397,97233
65711,19920405,13376,5559763,23888,77362
65711,19920405,229061,4657195,58758,59403
586384,19920107,420844,5590949,27878,105889
67681,19921123,220842,6980806,43413,105769
67681,19921123,485900,4620406,37807,113152
67681,19921123,290327,5938433,16576,79038
606305,19920911,573473,2576385,48274,92787
606305,19920911,760349,276224,19090,84558
606305,19920911,350554,3302143,35517,96272
536015,19920229,169354,1394883,35707,85401
536015,19920229,696313,2566188,10502,78556
727867,19921007,2241,565903,11135,68594
727867,19921007,58717,7061441,55321,100542
727867,19921007,141358,4433140,11794,83961
595987,19920720,727096,5336781,7449,67383
633049,19921210,122482,1032073,59206,90268
633049,19921210,99768,1039442,58508,106065
738328,19921219,226571,4256065,54585,89853
310795,19920522,291655,1290965,18745,98798
322873,19921130,252983,193597,33743,116158
258547,19920102,655229,1276556,38675,71051
720535,19920419,441010,3295180,49045,57059
348989,19920222,12088,3400272,43683,60004
348989,19920222,470778,4627192,6656,104925
260120,19920115,352671,1858105,37146,103419
698615,19920901,755517,1089728,40431,94348
698615,19920901,372634,5461184,14029,102397
683761,19920519,18213,565605,56571,67872
683761,19920519,211948,1473064,25995,111595
683761,19920519,595849,6417906,22606,116689
798044,19920727,373758,2513147,30326,109904
798044,19920727,355609,8156491,18124,99875
798044,19920727,311780,4214243,46651,107506
9698,19920309,157947,7344095,31212,120296
9698,19920309,205340,2589041,58231,74719
439834,19921204,656039,4629735,14653,59700
439834,19921204,72992,6225088,2386,117899
255707,19921231,753379,6664678,1099,85940
524785,19921116,201942,912745,3385,110635
20150,19920413,108539,3095060,18872,92851
20150,19920413,204859,1746201,13409,105830
410786,19921216,366892,6143047,49635,117532
389284,19921027,180628,8119362,48483,102517
23044,19920829,707189,4263078,33674,71769
23044,19920829,494360,5363186,15011,81260
23044,19920829,24703,7412545,45540,97662
252089,19921213,434558,5970120,55049,89551
252089,19921213,400176,2770010,54465,64569
252089,19921213,145955,5546633,26280,120057
160348,19920320,618764,6899193,9250,100963
199259,19921128,472390,6339107,25615,81742
636260,19920408,584397,6073617,50798,88882
636260,19920408,360379,575744,13385,86361
806383,19920905,244348,258466,42501,77539
367543,19920902,212128,926738,17928,62406
367543,19920902,432230,1380705,40886,69732
488278,19920307,581408,3243869,51322,89362
360544,19920415,645360,6140272,44053,78319
360544,19920415,75034,791079,34922,60541
780758,19920730,747606,2430747,3301,99214
878389,19921224,638563,7357497,17922,90091
492706,19921122,244497,6992619,1589,86488
735758,19920707,484485,1028622,36568,88167
51976,19920410,689718,7438654,58207,102460
425158,19920707,531847,8184139,13089,112729
160109,19920331,425881,3187301,14307,108411
160109,19920331,176946,2002710,2876,121376
160109,19920331,328807,4361837,32787,110147
530461,19920310,173619,3385220,35684,101556
401870,19921218,558786,4383149,57321,110685
601306,19920828,127837,186483,15199,111889
601306,19920828,555647,5899578,13560,102157
601306,19920828,564218,3046483,22779,76931
141169,19921124,294900,187594,40102,113693
141169,19921124,56324,1756599,30243,76819
70291,19921020,366033,538519,6558,65941
70291,19921020,491783,4568232,27782,106485
706015,19920408,480924,2828776,17330,114294
511510,19921103,738511,5466565,23949,92968
34979,19920513,4886,1950268,15961,107452
178973,19920727,148419,145273,12304,88044
178973,19920727,108503,4938070,37667,90690
369049,19920218,481674,1655650,51887,99339
369049,19920218,712545,4828281,35388,93450
369049,19920218,579603,7090392,54883,100954
236455,19921230,791820,3934463,16479,114707
868405,19920526,660913,8719163,11927,112432
46226,19921229,151853,933376,9200,114291
250649,19920221,752832,373190,30914,113088
587542,19920605,462976,8930803,41207,116337
383224,19920629,691775,7521012,32040,106004
383224,19920629,703042,3379562,44085,62700
815575,19921218,21829,1039987,12614,105049
705580,19921130,635483,6116356,11699,85107
333578,19920309,453202,3545247,28518,69310
646327,19920223,201668,5807705,33846,94179
646327,19920223,618855,4611932,45878,106429
648850,19921004,755392,4538920,55696,86841
783148,19920513,64443,5103377,33239,84446
750943,19920817,31670,3964133,37518,96100
750943,19920817,267911,744044,24411,112734
191410,19920813,170413,741705,53466,89004
407480,19920106,686481,6537489,55718,88047
407480,19920106,117470,1472595,8938,89248
407480,19920106,413974,2616698,50109,113277
503329,19920221,124005,4739574,29770,61740
503329,19920221,143201,3448922,50286,74652
96002,19920916,656424,3312936,56161,82823
704209,19920626,728560,6830679,50014,95311
517076,19921107,492687,4656017,14991,100779
517076,19921107,575975,9434370,4370,123057
517076,19921107,321843,7569344,14878,111889
91250,19920403,393258,2383587,34958,81074
91250,19920403,686254,4588814,13792,74413
176815,19920817,65647,5587797,7107,96758
835423,19920330,54950,4903341,42937,114297
692866,19920413,458524,145285,613,88950
450611,19920521,95505,6002000,21318,90030
149101,19920113,727085,4293625,30452,66723
149101,19920113,199534,5390649,28073,98011
331325,19920201,53255,3110035,27565,72495
331325,19920201,277405,3455975,34010,82943
345752,19921207,742379,3553350,22711,85280
693722,19920609,782189,2865172,38754,76269
693722,19920609,647587,5984745,32271,92073
693722,19920609,74424,4474944,21158,83905
861335,19920601,324464,3792570,52313,89307
861335,19920601,454223,5244426,37371,70632
156686,19921130,613728,4432563,27726,98501
192463,19920809,375508,5383866,43424,95009
192463,19920809,761531,4369820,42667,95550
10789,19920415,91718,3385225,56939,102582
159101,19920830,177838,6322239,14594,114949
17998,19920418,660852,6040316,13733,108769
383386,19920917,745577,5724321,48422,97352
383386,19920917,342125,1617614,52176,70026
557989,19920325,96186,4518291,1526,70930
557989,19920325,597924,5151801,11874,121314
557989,19920325,240626,2302916,3683,93996
85667,19920727,664358,3173568,10162,79339
85667,19920727,455842,4052286,13076,107869
702382,19921031,354216,871357,22041,76212
702382,19921031,377434,604568,59492,90685
520277,19920516,25731,6819100,20208,99403
520277,19920516,459608,7293949,20235,94054
345211,19920703,342716,6032341,24641,105522
345211,19920703,239101,3912818,16851,62405
373000,19920820,488095,3078084,24813,64984
688357,19921206,289376,1486877,3248,81921
413188,19920623,467076,3271004,51913,62583
151447,19920710,290191,4794409,22198,70870
151447,19920710,428719,6781892,52753,98861
151447,19920710,100809,6696260,23734,108588
594748,19920522,307612,8017020,58316,97176
594748,19920522,160086,2358632,43321,68764
672821,19920928,459687,6132161,2914,98799
500135,19920428,158512,4042492,58457,94230
500135,19920428,219495,4809232,49716,84868
432194,19920422,268693,5649712,59077,99700
154559,19920611,3921,1251895,27225,109495
154559,19920611,289227,486484,10231,72972
154559,19920611,222462,3256226,42473,83067
154559,19920611,82422,6193492,1735,84265
153391,19920213,248988,3259920,42676,116218
896899,19921218,714770,3034058,17460,107084
180946,19920716,412954,9334650,57188,112015
47411,19921012,193339,286466,16103,85939
732077,19921222,111338,5877681,16492,80959
732077,19921222,712873,2427076,46261,113150
328808,19921014,616150,2771912,7043,63967
733201,19920203,180099,471636,31658,70745
375944,19921103,42426,1642104,3092,82105
543469,19920325,18106,3041577,16120,61446
543469,19920325,302649,8258150,25238,99097
543469,19920325,206161,4268600,23138,64029
543469,19920325,672050,3985878,36710,61321
543469,19920325,740524,5475715,3050,93869
548299,19920925,247232,2240518,6562,70753
578476,19921202,370817,566340,8153,113268
626317,19920203,123487,4229344,26579,90628
502657,19920915,368202,5658696,6316,76211
282656,19920318,735530,6354364,3997,93930
116636,19921217,330275,4568410,33283,78315
116636,19921217,692767,8270731,15060,105583
77635,19920502,644391,2776213,51294,80121
77635,19920502,672416,824697,3385,83302
77635,19920502,409363,2645194,44695,76340
82546,19920210,315467,3706125,47612,88947
82546,19920210,450792,5402587,48326,104566
82546,19920210,446661,7321192,46595,96458
248992,19920210,478363,6374047,35266,80480
694516,19920515,582118,480036,37853,72005
694516,19920515,445906,2407444,59119,111112
694516,19920515,668681,4454055,672,98979
460207,19920418,406543,1884376,12573,86971
673310,19920320,683687,6548948,17395,100239
424912,19920502,97004,2477475,18755,60060
424912,19920502,739125,1711212,27204,69845
424912,19920502,686849,3958006,5554,110148
424912,19920502,656315,2894704,45665,76276
424912,19920502,281239,2074374,20459,73213
868832,19920110,376080,4921389,47592,69364
868832,19920110,768362,6865584,14379,85819
868832,19920110,249701,1797601,37575,99041
868832,19920110,200052,3638696,19833,57122
227291,19920306,256716,4683560,44719,100362
469880,19920111,367708,710276,47370,106541
469880,19920111,55471,2824410,59163,85588
620795,19920922,646191,2615468,57041,68229
620795,19920922,62993,9779950,13285,117359
35131,19921117,575589,5767700,8576,99873
35131,19921117,317216,2219760,6142,73992
366424,19920122,435720,6556572,49984,99342
366424,19920122,740785,6207550,5180,109545
366424,19920122,770491,2009599,47622,93687
759766,19920829,442646,6195618,26861,95317
759766,19920829,550963,1184196,25951,120836
181285,19920912,251049,2574077,2338,60001
633800,19920614,286407,1655347,468,83603
633800,19920614,34347,1649084,2089,76880
633800,19920614,389851,2092225,24438,116450
55174,19920917,710058,4709968,53236,64081
55174,19920917,338537,1733072,12394,94531
184768,19921128,284322,1681220,92,78378
284917,19920615,608472,4693496,13080,82826
443764,19920504,228521,3125143,31344,86970
443764,19920504,747162,2725379,52113,72547
403066,19920627,711567,1856351,7344,94711
527720,19920525,384296,3381686,19429,82816
527720,19920525,705385,2202314,15196,83421
527720,19920525,189664,1041674,36651,105219
782765,19920215,797059,5664498,53841,69361
782765,19920215,161114,1861374,43681,70506
782765,19920215,632891,1444497,32736,109431
881926,19920109,702968,4138953,49563,118255
610825,19920520,766495,4284646,52037,93687
610825,19920520,77662,2249613,25021,98379
777692,19920707,279559,1066208,38701,92312
54997,19920128,592959,7719360,44342,123115
586001,19920531,57777,5950261,14136,104086
880108,19920221,592984,6374190,48896,124617
461272,19921119,703572,6551095,42879,94532
461272,19921119,365892,4070432,54430,117472
886508,19920328,596363,5107690,6985,87560
120091,19921206,249061,799959,43904,60603
120091,19921206,612298,3354840,44364,72615
632455,19921126,679483,4241105,38424,87747
632455,19921126,473008,384544,13192,58858
789427,19921012,76879,7900438,35542,111352
444316,19920302,666712,7146140,59639,100720
444316,19920302,687193,5782784,57884,70809
551755,19921106,572045,1532551,18334,67021
551755,19921106,555612,1334072,50154,100055
551755,19921106,137014,5255050,47441,63060
221516,19920701,251442,3413903,54880,83605
221516,19920701,379496,2963477,32263,94528
221516,19920701,585211,2851618,11443,77771
348607,19920204,140340,811639,31306,82820
348607,19920204,285366,4999995,12521,81081
348607,19920204,123513,153651,339,92190
675358,19920523,720280,650125,54991,78015
118414,19920304,269878,8963968,97,110871
118414,19920304,441498,5326039,58134,86368
118414,19920304,649350,1819048,38519,77959
822325,19921013,689342,4827330,29519,79878
822325,19921013,158214,5852166,30741,76332
822325,19921013,696230,5287374,50422,73572
398950,19920617,304803,6442963,25057,108467
306100,19920303,488581,1845802,21328,94173
306100,19920303,368091,688493,17012,69544
611872,19921202,63225,588168,59357,71293
611872,19921202,484188,4135380,43333,70329
611872,19921202,118992,5518156,35148,120659
311333,19920625,186451,5842310,49143,92247
118709,19921028,368654,6310030,23436,103358
146833,19920508,586304,6673344,36190,83416
847948,19921219,613073,1854741,21138,59162
847948,19921219,158619,2794898,98,100656
844807,19920714,193263,132913,36626,81375
844807,19920714,105185,3417006,3478,71410
844807,19920714,630914,6870333,59545,110692
848509,19920602,226680,6362413,21712,96400
848509,19920602,209287,3671352,44395,71776
389987,19920408,399568,4952623,37516,100053
284044,19921112,664372,1322976,42764,80180
284044,19921112,497895,2061335,40328,113572
416476,19920118,492870,3135176,4529,111771
416476,19920118,271289,2593635,25416,75616
504526,19920715,667145,444844,55654,66726
467345,19920925,353447,3823095,58794,90025
329480,19920731,138775,888747,32236,108826
329480,19920731,797861,8920511,55833,117529
789203,19921128,177301,3106688,37765,82698
819211,19921109,162596,162541,58649,99515
819211,19921109,749058,2169759,30916,66421
395785,19920714,761056,1105849,44653,67021
395785,19920714,527036,4358341,19350,63780
321052,19920514,168216,2013641,23330,77052
319126,19920510,127874,2609365,28696,114112
467423,19920331,513397,691081,55950,84622
467423,19920331,647568,6516779,27148,90931
296903,19920607,34536,441159,13729,88231
296903,19920607,444542,6701232,38778,89191
296903,19920607,56904,6263789,13919,111654
308402,19921123,604344,1730157,9802,74898
877145,19921223,635386,2906970,7719,79281
877145,19921223,428276,2242313,40874,72255
877145,19921223,426825,1401440,21966,105108
110744,19920903,745762,1084638,8663,108463
160610,19920711,452838,1772901,52240,107448
201403,19920124,578272,6211150,59602,81015
246748,19920920,651258,5562412,14316,72553
246748,19920920,82017,4252785,1477,59940
246748,19920920,253930,6646469,45615,113035
246748,19920920,595105,3840256,17360,72004
59659,19920215,349362,691561,3844,84681
59659,19920215,37821,6790804,57627,105529
19654,19921115,660028,3388805,32047,59279
19654,19921115,465948,1326346,25782,114835
172403,19920120,791388,6509140,23953,88761
339112,19921101,279448,3108942,10570,85645
339112,19921101,675401,1926918,47637,82582
105907,19920502,463879,4876181,35476,110571
205270,19920803,795288,4979700,1642,82995
205270,19920803,794996,4968120,45643,125457
205270,19920803,690023,4467285,16927,60779
205270,19920803,566059,3898228,34888,67501
354742,19920518,754875,382108,30146,115790
580399,19920402,117737,5674796,28159,105283
767048,19920816,98071,1152457,35442,64144
801307,19920225,651605,5547615,20898,93394
801307,19920225,315442,6121206,40894,87445
862036,19921103,285283,248580,15648,76096
183128,19920111,498132,678066,33854,67806
130450,19920225,63925,4114067,54769,113335
81454,19920107,55435,5700763,20796,83425
770782,19920803,679807,8313840,32864,107206
705805,19921231,92681,6694720,15457,100420
705805,19921231,84390,4081938,36722,82463
445813,19921226,286034,2998858,42831,61201
724540,19921230,526177,353726,6729,72189
724540,19921230,21082,4816790,52960,60184
683960,19920315,158046,441616,11245,66242
683960,19920315,277917,3189116,48690,113694
520826,19921015,675922,3416202,6216,113873
520826,19921015,211512,3208569,6148,85410
111763,19920411,208320,5777970,4243,73698
75094,19920129,313633,2420531,52076,98797
237272,19920525,53954,7822595,7333,114477
825952,19920827,27769,5090280,29225,101805
825952,19920827,123820,1475056,49795,110629
793313,19920207,22109,4951342,56027,61866
793313,19920207,85237,5030698,12750,73333
513589,19920817,537719,1405352,10259,105401
513589,19920817,637373,6097012,41155,78620
513589,19920817,207510,2835000,20505,85050
647446,19920628,561115,5057187,37356,70565
647446,19920628,621894,711817,39534,108951
206287,19920127,173876,6879141,6823,116992
719543,19921026,480521,3864861,2414,90090
719543,19921026,112284,3759212,4301,77776
296581,19921022,91506,3558060,30967,89850
296581,19921022,139655,8052976,23095,101679
19660,19920506,223466,1806285,51527,83367
19660,19920506,586658,7081453,24353,104677
19660,19920506,531028,103782,10846,63540
82952,19920610,146656,2336035,4056,102159
82952,19920610,38757,3357585,56671,101745
82952,19920610,187174,3495963,26290,75670
82952,19920610,220520,2258719,4115,86430
148333,19921219,768324,2343224,46324,83537
57857,19920426,454836,1074486,48345,107448
388252,19920207,421265,813760,31483,71174
388252,19920207,192690,4813263,42555,106961
342553,19921202,199992,8815645,34897,125519
342553,19921202,450155,1299632,59181,66307
677549,19920323,314802,7014626,39842,109007
71965,19921205,635379,1708642,40926,78860
71965,19921205,410275,5926250,48928,71115
80333,19920502,502444,6662210,16631,86785
80333,19920502,570768,2883144,22220,110324
80333,19920502,760267,4645305,52904,79633
80333,19920502,206466,3293880,6389,82347
184844,19920512,119901,7491510,42583,115254
524035,19920906,549323,2037865,25299,82338
524035,19920906,42991,7581240,11039,116039
524035,19920906,138393,1860807,35,85883
524035,19920906,369922,1971990,38175,119514
661963,19920628,564999,9304376,43192,123838
455582,19921029,385229,3348607,59028,78852
455582,19921029,132513,4695259,36096,92730
109063,19920509,228650,7189126,2574,94718
661262,19920212,96102,645682,23975,65886
490270,19920626,556828,6344236,40519,113088
490270,19920626,200600,3601416,1548,90035
490270,19920626,280685,1978815,31413,99940
529355,19920907,214372,3859080,6801,77181
747413,19920518,557116,464543,59950,70385
635269,19920622,522452,729842,5725,88465
635269,19920622,37228,1941256,39992,69913
631660,19921017,379447,6868935,27006,91585
631660,19921017,559473,3754502,33586,91947
551641,19921208,156556,1277139,442,96753
139697,19920905,698852,2720705,1268,111049
139697,19920905,191576,3001626,38592,100054
92927,19920501,590846,9684100,41635,116209
92927,19920501,633524,6412956,18236,87449
495457,19920220,675794,3185568,4348,106185
102232,19920318,144461,1505460,33993,90327
102232,19920318,751113,4677273,56035,69844
731831,19921129,500335,1068248,20580,80118
731831,19921129,322255,5563657,34375,76634
731831,19921129,788803,7116838,44231,113506
478784,19920331,300739,5796747,13693,104383
273826,19920727,538505,1680849,42538,92608
273826,19920727,241761,7342258,32084,102165
273826,19920727,731702,7036966,14272,104020
558352,19921208,384144,3249631,43924,73687
44113,19921230,468793,6042871,25648,105706
44113,19921230,599220,5540640,22995,79152
44113,19921230,686172,4748374,6789,69488
44113,19921230,487262,1469106,31806,74954
297520,19920517,205540,991633,47403,86731
297520,19920517,476282,5536344,14842,75495
773821,19920831,113763,5628775,37285,106605
773821,19920831,10755,494727,55710,99945
773821,19920831,559104,1612028,50668,69784
773821,19920831,47303,5322527,43520,75018
870283,19920505,785703,1947861,51229,107320
870283,19920505,66113,4441616,10102,64746
870283,19920505,755288,132981,38385,80595
870283,19920505,511066,426507,14739,64622
894343,19920826,262147,2994651,58080,66547
894343,19920826,290808,2849283,54320,107927
894343,19920826,680094,1288872,35153,64443
106774,19921220,767089,4078544,26139,69363
324730,19920311,649883,1088712,50587,109971
324730,19920311,635625,2028767,51839,93635
369361,19921114,640372,5272982,58009,78740
865978,19920820,22129,3329948,42140,63067
581378,19921121,119539,6545826,35050,93511
817025,19920421,134328,136232,36599,81739
615208,19921204,44993,3228691,15175,116279
505271,19920206,274266,6139237,50265,74415
210397,19920911,619795,5771882,24398,102885
210397,19920911,80549,1349054,462,91772
576614,19920729,752491,3208853,4786,92607
576614,19920729,2306,5683843,33490,72498
845764,19921125,314705,851246,22447,103181
845764,19921125,436327,4042560,39875,75798
588782,19920711,725047,5306449,55874,64320
588782,19920711,701058,311351,40554,63541
588782,19920711,273340,3939990,34431,78799
845642,19920711,34235,458338,6094,70153
845642,19920711,173662,1360757,45559,104139
803524,19920610,547278,5379189,34494,79515
803524,19920610,316340,4968236,55910,81379
717376,19920131,561489,7132116,2564,93027
625379,19920110,626295,4640788,17067,73275
625379,19920110,211338,979466,6733,74959
215164,19920906,199722,6193848,55374,109303
215164,19920906,195014,869463,53608,66540
215164,19920906,795397,4680040,16392,89541
350020,19920509,246831,4181432,49490,106669
350020,19920509,474692,8003349,46695,100000
350020,19920509,544330,808094,50778,82458
283237,19920215,296910,5474709,10859,114414
642791,19920619,488503,2088072,29532,89488
689722,19920812,247608,3048956,5550,93335
728225,19921003,304921,6740685,46686,115554
565849,19920210,571356,3532641,31685,85639
565849,19920210,102033,1138533,57006,62101
435233,19920522,697560,3893825,9000,93451
435233,19920522,198027,330755,14985,67501
435233,19920522,277029,1676012,11206,60360
604852,19920625,566728,6751661,31878,107682
660995,19921217,105345,2005254,12639,81020
640270,19920116,244013,4501728,22379,57420
898507,19920522,375741,359712,48308,109003
459334,19920229,368747,2723595,55660,108943
459334,19920229,726406,3724162,15261,85942
468878,19920621,624330,3725271,59345,75258
468878,19920621,285065,4262152,37473,63003
659495,19920515,754929,5499343,10615,119033
796558,19920305,104665,4628297,54461,100179
5509,19920108,702834,7714560,2402,110208
384917,19920908,676244,3826578,39680,73212
20836,19920726,632582,6361110,6331,90873
858641,19920703,780664,3590448,17647,104677
627815,19920111,706543,4448643,31849,92970
676963,19920311,753441,3661304,33750,89664
676963,19920311,675599,787280,40332,94473
27766,19920907,534393,5852217,43388,85642
600745,19920111,628834,4013895,23461,105768
26290,19920726,301098,4461165,111,65944
26290,19920726,539229,1141380,57449,76092
26290,19920726,481018,2497475,32552,59939
855127,19921219,545007,946782,28139,63118
893122,19920704,513800,718256,40763,108826
893122,19920704,181131,237577,18907,72727
893122,19920704,254896,5078814,7473,111052
43501,19920529,237556,2688372,347,89612
43501,19920529,483055,2877419,17590,62281
688007,19920429,783353,1548352,12144,86179
143089,19920724,563599,2327598,59396,99754
124156,19920804,256812,2830080,57241,106128
124156,19920804,220223,685926,34342,68592
18772,19920620,565067,1358448,34382,67922
384124,19920809,424629,2175040,3202,93216
327428,19920209,315436,3047982,58440,87085
505261,19920131,607188,5151585,30200,65709
653779,19921108,220491,3246404,47308,84688
653779,19921108,185056,114105,40453,68463
653779,19921108,626781,5410152,27548,102465
186622,19920303,333477,6809153,9198,90627
186622,19920303,676514,5902300,25901,89428
186622,19920303,561507,1229688,4198,94108
23323,19921102,56153,443660,32943,66549
271897,19920331,143098,559134,14837,68465
897487,19920115,32848,3526063,6528,106850
359441,19920709,294129,2311360,18749,67386
359441,19920709,212655,307257,43344,94058
359441,19920709,82837,1091898,56133,109189
181006,19920628,412322,610978,40226,74058
1916,19920523,97423,703107,58339,85225
802660,19921030,179983,6807834,565,123778
12862,19920813,30239,4282889,5102,70153
608633,19921224,565832,5393576,23082,113868
608633,19921224,245755,5333520,30245,102044
120298,19920826,203353,3015216,20442,75380
120298,19920826,145403,7242000,58177,86904
844610,19921201,680614,468806,39833,95674
444364,19920103,366822,2406343,38284,113328
444364,19920103,361583,2466855,58684,98674
315343,19920229,622877,2316394,35459,107990
315343,19920229,413649,6406742,48444,93757
315343,19920229,186848,2085757,55757,116090
86056,19921201,330306,5424001,3989,80177
573679,19920315,683277,3368621,59864,75614
110899,19920421,771762,4133227,50889,110023
110899,19920421,600078,2445100,42735,58682
324613,19920222,743698,5921644,22652,104499
324613,19920222,118483,4561496,57754,90088
805103,19920406,191408,5142942,35111,89964
380707,19920809,337458,4982806,29211,89726
402055,19921210,123261,2054816,56907,77055
402055,19921210,444514,6417356,20301,87509
54788,19920808,78182,3596558,30968,69610
429209,19920727,476284,4788988,17821,75615
429209,19920727,719967,8178203,57932,119215
156943,19921002,373997,7248430,37769,124258
527584,19921101,337195,3293617,180,73930
527584,19921101,555466,5573034,35419,91286
784259,19920826,213579,6206064,55467,89553
535633,19920919,649467,1402265,41221,84985
262592,19920604,206601,3545851,30714,90455
262592,19920604,327216,4142342,16910,74592
673873,19920112,263784,5481006,19437,104866
326461,19920629,400456,5102889,47432,81385
202963,19921106,557210,4055008,34841,76031
202963,19921106,190336,2655826,59176,85579
202963,19921106,536925,7306115,24675,117714
202963,19921106,91667,3413522,50061,99519
708914,19921106,111477,4376101,27295,89308
708914,19921106,485476,4485190,36103,87687
506584,19920215,492466,5833760,57341,87506
506584,19920215,63339,1953495,59870,78139
626083,19921020,726645,1654893,59892,100296
188660,19920818,230287,4413821,29314,73036
126271,19921213,373298,1508408,33436,82276
334489,19920128,349704,7812688,36160,105221
233546,19920405,471661,2122432,26539,97958
604319,19920113,780871,1352625,57436,117110
604319,19920113,310026,4568804,6167,62160
604319,19920113,119711,6275554,4263,103842
581377,19920712,556506,2320282,17811,93748
581377,19920712,34393,4645865,37268,79643
429046,19920208,622891,7999122,12932,108831
463021,19921120,315779,7537992,12453,107685
497992,19920315,118067,3115207,47047,65103
227824,19921101,764500,6257880,9790,93868
227824,19921101,511873,7388612,34982,113091
348497,19921221,390491,309970,27523,94888
66005,19920525,350413,3477038,57681,87804
17689,19920613,361731,7554522,42172,107563
17689,19920613,402675,7730485,54785,94659
732841,19920104,107187,5320071,53649,71650
732841,19920104,591010,880792,51272,66059
661360,19920726,604305,5806914,27461,72556
469832,19920701,316258,3567872,34612,76454
587785,19920619,462270,483042,35954,73935
587785,19920619,564952,1210158,54689,121015
587785,19920619,744798,6501257,14052,110565
640186,19920713,92354,1319423,23445,80781
640186,19920713,128315,5910564,53174,80598
640186,19920713,582415,4791648,54640,89843
640186,19920713,14051,3821598,24982,57903
496249,19921222,118244,6248088,53291,75734
268049,19920101,148924,6054891,12774,118375
268049,19920101,188704,1075620,5633,107562
