"d_yearmonthnum","lo_custkey","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
199201,312761,186494,4583421,51768,94829
199201,312761,799042,2823999,2442,68460
199210,458537,225815,1034035,34183,104448
199202,674267,64495,715150,13733,87569
199202,674267,765053,3067846,48993,67081
199202,674267,434421,4914680,34008,81324
199202,546385,719468,1189944,28272,89245
199207,500929,10744,6324416,7456,99284
199202,95264,446166,110101,32718,66728
199202,95264,298056,1897272,47149,63242
199210,887236,594740,2935552,11531,110083
199210,720259,301949,579426,41429,117055
199212,625988,366406,6204651,24038,88343
199207,859885,468361,4606163,29938,79760
199207,859885,265522,4081727,10548,89250
199207,859885,215581,3259529,39771,89794
199210,621340,491157,4613186,29065,68887
199202,820303,322669,6089940,33496,101499
199202,820303,104810,8444310,2983,108888
199202,820303,601434,3140860,370,80124
199204,424762,474993,5014387,26466,118078
199204,424762,790672,2245603,30281,105758
199202,567848,746989,2217149,40247,122157
199202,567848,235893,6880246,47759,109732
199202,567848,651586,2410878,53597,92253
199202,567848,794041,1446002,10048,68100
199206,152702,141393,6598194,4092,86063
199206,152702,386102,4116731,13498,71285
199205,399352,685784,7255975,24804,106185
199205,399352,453536,595804,26486,89370
199205,399352,175958,9152775,3999,122037
199205,277057,44988,6123680,3466,115978
199205,277057,103769,6736488,42925,106365
199205,277057,512702,7129639,6841,102880
199202,793462,223575,4345824,15832,89913
199205,156670,596692,5843584,16838,107320
199201,113594,198110,591973,15751,72486
199211,674675,259326,6362284,1772,77118
199212,898396,476915,1498376,15336,113513
199212,898396,400501,1526211,21641,84088
199206,36031,516765,6111368,57739,106904
199206,510661,65005,285180,19354,58200
199206,510661,209545,1163624,35802,87271
199209,263713,82185,5661990,6160,70030
199207,31699,723185,5557490,8210,72489
199205,39931,23450,137345,30774,82407
199205,39931,517399,841323,3738,84982
199205,39931,708487,3405139,58249,89727
199205,39931,292473,439638,13936,87927
199211,593332,250295,996224,47466,74716
199205,155701,657538,6879300,14419,89730
199205,155701,435446,4786620,52720,82885
199206,301720,412782,838906,35907,101685
199206,301720,554409,4243802,28860,87802
199204,576145,352768,4005650,40559,109245
199204,576145,641644,784876,16368,95136
199202,654028,397165,249905,56590,75729
199201,340795,38087,1025080,11450,61504
199201,467882,112918,7072923,9667,115854
199201,467882,399689,8413903,35781,107320
199201,791995,449145,1969416,2752,65647
199203,58438,321381,2082519,11166,84142
199203,58438,633923,3821479,34412,111413
199209,656569,622220,2284380,46359,68531
199209,656569,46077,1215407,40681,61384
199210,28895,236918,550905,29356,111294
199208,512395,81011,2480025,50209,59520
199208,512395,745528,5088666,18477,94409
199202,201614,131726,3617387,3842,105463
199202,201614,612641,1538073,10977,93216
199207,12473,541658,6458594,34354,101977
199203,294880,717357,5986537,23902,82459
199203,294880,1369,2159612,45860,76221
199212,787376,268525,1941563,17560,89610
199203,873599,564451,2576231,54005,90925
199206,775486,214156,3775453,42921,64208
199206,775486,302025,1951319,53709,61620
199206,44570,677945,6972471,21030,115374
199207,261461,163757,2703813,47363,109245
199207,386266,624483,5379273,45951,84447
199208,728029,437273,4962025,8041,72615
199208,728029,434671,3656065,17122,96339
199208,728029,699479,2809036,7845,88706
199204,655,781830,573540,46436,114708
199204,655,215554,4752492,23161,88172
199208,111619,664365,4559601,12958,79759
199202,116797,678421,2493712,16815,83963
199210,596893,535725,3311876,1990,105642
199210,596893,723314,5081664,53578,80236
199206,580513,552711,5530931,21792,105821
199209,636316,65920,2427179,40012,113155
199209,636316,246118,3617940,59084,63846
199205,522700,628757,1652005,45663,101143
199209,204172,81007,3754400,45552,59280
199212,786928,112994,2609087,55876,120419
199207,541006,339585,2274398,1764,97474
199202,252794,777679,6086757,33032,105398
199204,15223,777444,2385570,42007,91284
199212,262996,98400,2097600,48422,83904
199212,262996,686718,6581769,12624,102280
199205,194983,164341,5371209,58581,84320
199205,194983,466468,1405751,29598,86066
199208,173581,177181,3082541,24531,75490
199201,869662,242102,2819043,55677,62645
199201,869662,406862,4952752,25036,106130
199207,686225,289679,5559975,50228,100119
199212,381739,193447,5490128,49831,92426
199212,381739,676985,384542,31364,117717
199210,334073,583719,5889388,5043,108161
199210,334073,159519,3630573,34215,94710
199207,732238,433716,2309566,10568,98981
199206,472471,124313,5030960,38844,80238
199206,472471,249377,525238,13230,79581
199208,793571,605258,2279911,36213,69793
199211,521002,689438,5875178,2878,85644
199211,521002,169031,4791730,3610,66001
199206,161024,218997,1896820,43451,114958
199206,161024,673424,4426931,19145,83843
199204,84523,41495,6053368,14424,86189
199204,84523,598086,4177363,17324,71043
199204,84523,15502,3969000,28058,85050
199204,84523,528137,692075,17267,69906
199205,210145,405871,7487645,33129,106611
199205,210145,668287,621348,50865,75315
199205,210145,491523,3483350,56701,90870
199208,309601,642304,2590995,18857,74776
199208,479999,385840,3241171,8842,115549
199203,554371,477533,2516509,52997,90630
199203,554371,286428,5267262,11969,84864
199212,487210,447986,5685842,30002,116037
199205,787802,203555,3176700,1854,87512
199206,76952,345799,2350249,34006,110686
199204,576020,531552,5067296,56252,95011
199205,260590,86521,4284371,24252,90451
199205,260590,311353,935937,52404,81860
199205,785335,620669,6609681,19874,95377
199205,785335,735368,1683996,13319,84199
199210,670718,88032,302948,39305,61201
199210,670718,743605,484679,38684,98914
199211,260243,364871,7091055,23530,116151
199211,260243,385926,3154674,4719,120714
199201,797788,798410,4878100,3989,90502
199206,415312,283244,2766176,22579,73633
199206,415312,155422,6515422,20973,88645
199212,447505,461976,2494141,26489,116277
199212,447505,101107,2961951,57836,66486
199205,596701,83592,4726770,48637,94535
199205,596701,583425,4286872,22687,90504
199203,362243,415670,5283385,46479,95139
199209,604646,29928,8739655,587,111475
199207,306511,243800,4315880,47496,104627
199209,292951,268549,2554002,18781,91051
199208,542794,623611,4757198,55609,92074
199208,542794,217307,5279138,57285,73457
199208,542794,262182,2578959,15461,68650
199210,530996,291601,1404664,51220,95555
199210,530996,137678,6176412,23150,102940
199210,530996,697595,4729903,11923,95553
199206,634592,737423,3434837,34102,87623
199204,90514,422987,763984,30012,114597
199201,264676,655839,4307520,39775,107688
199201,264676,416493,6139651,11369,84568
199210,798836,330834,7200070,37602,111889
199210,798836,323826,7613817,46339,110988
199204,245498,105095,330027,29491,66005
199204,245498,95246,121641,59684,74474
199204,245498,784187,3523627,25116,76269
199209,381460,633774,2343019,22401,102464
199207,466169,197170,4941963,5968,76030
199207,466169,226922,4622275,41070,110934
199207,477850,617743,7234052,47962,99642
199202,377647,603509,4152661,34142,84748
199201,763021,666400,3825836,55289,81982
199201,21326,618078,2830745,21423,59762
199204,310183,86130,3204409,43280,66967
199207,117014,384625,7864206,1993,102576
199207,117014,753944,8307309,49847,119874
199204,606955,692619,7107067,27770,96694
199204,606955,72329,2040469,16422,78079
199209,192821,52701,4747772,46889,99222
199209,192821,133764,6112384,10844,107865
199209,192821,583214,4151008,20514,77831
199211,254102,771504,1698356,17125,94528
199211,254102,265496,1023036,49503,87688
199206,237016,550582,4897680,12891,97953
199206,237016,451694,645102,46167,98740
199209,476548,193936,9548790,55743,121795
199203,749906,337542,6880432,22372,94771
199203,749906,244339,3464964,18424,76999
199202,888598,693042,2231481,49487,62100
199202,888598,748635,5114776,59620,101016
199205,513526,343636,5206822,55643,100777
199207,794914,125335,1632396,59614,81619
199207,794914,528484,3593604,22162,90747
199207,794914,630059,4652350,51532,59341
199207,794914,587257,395203,46645,80653
199207,794914,423985,6490464,57995,114537
199205,632936,797450,1819765,50959,92845
199205,632936,334362,3594204,20646,83781
199205,632936,421778,4664114,6818,101985
199202,378686,176243,1175442,12567,79154
199212,121072,234343,4173037,5466,76639
199212,121072,188305,278660,52025,83598
199211,840823,203371,6116928,44238,76461
199210,598894,132387,1947389,2948,85162
199206,59990,319425,3033261,42711,86664
199205,560833,777849,5664821,48980,115608
199204,494434,651709,2158871,24,99640
199204,494434,460077,3798714,43203,62223
199210,758275,703943,9637204,393,116814
199210,758275,209414,1441182,17361,79404
199210,758275,408704,3033451,4565,96760
199211,302767,170694,5590537,38385,105881
199203,877144,197428,747455,26664,91525
199203,519793,139686,7175377,30759,103540
199203,519793,768791,5951232,35831,111585
199201,359894,410602,598981,9882,90754
199206,387394,126683,170968,57154,102580
199206,387394,360489,1974024,39369,92968
199203,28984,448114,531045,39219,63725
199203,28984,125126,2762688,8896,69067
199206,213874,564988,201190,38117,123177
199206,213874,75451,2236673,32010,85587
199205,374465,244763,5464800,51719,102465
199205,374465,256891,3880548,56880,110872
199206,269617,430383,2101376,19932,78801
199206,269617,631616,4178466,7663,92854
199211,497153,715369,4845155,18553,83059
199211,497153,5830,7561275,49205,104149
199203,285515,457423,5603043,49076,82824
199207,540619,387603,4686315,57447,101435
199201,772775,224046,2231069,7157,58201
199201,772775,533272,129219,29122,78315
199201,772775,292623,3877464,31978,96936
199205,538607,574783,3529744,3770,111465
199205,886852,513298,5638461,8799,78676
199212,243340,261969,6179040,54181,115857
199203,653458,280441,6051027,28375,85285
199203,653458,380618,5265660,20474,101916
199204,543034,687627,4905124,18767,96875
199204,543034,146344,2725066,54011,83420
199204,543034,182381,1290701,3613,87802
199202,829564,416718,1144283,46571,98081
199202,829564,574962,2195821,17939,122216
199202,150602,409091,600042,23022,60004
199210,580690,110345,813204,9756,81320
199210,580690,164416,5477517,44626,88824
199210,313054,790919,6168321,38808,120592
199210,313054,118671,5069010,41670,101380
199204,77021,699645,5479840,36804,98676
199212,9584,628802,3598270,11107,103846
199212,9584,261038,3065992,8854,59941
199212,9584,38458,4789823,6481,83787
199209,224215,231121,526055,35035,63126
199211,54008,697469,6179536,48214,87985
199211,409090,567104,5152752,26809,70264
199211,409090,119848,2034077,25493,112070
199211,409090,671655,4304036,52481,97597
199206,95959,428690,2220815,22212,97120
199206,95959,41352,1394231,16287,77601
199206,95959,597325,5404740,7728,85338
199202,872450,157455,2994651,5690,90747
199202,872450,741483,5826447,46693,91467
199202,872450,95786,2822339,54140,106906
199202,96869,583307,1226226,53290,83416
199202,96869,364357,422137,44541,85280
199208,265504,715473,2062977,33683,89306
199209,438008,617702,4169030,39930,97180
199208,711278,234124,3666351,53880,63486
199209,315982,401298,5516642,10393,71956
199212,252355,764727,886886,22649,107501
199212,681860,321506,1374741,52543,91649
199209,259876,23782,2701955,17550,102346
199209,259876,231388,5559825,22343,79162
199209,259876,126448,583878,29475,88466
199212,120223,149881,4970085,34914,115852
199212,120223,303098,3303240,32820,66064
199212,120223,375034,4436080,22902,66541
199210,870314,155362,1964460,36184,85041
199210,870314,746647,6706695,2525,101616
199209,786268,531226,3449756,44728,75432
199207,100624,83434,277816,19643,85045
199208,678961,145251,4954267,23890,77775
199208,678961,429945,3937332,54712,112495
199204,178112,477261,5026016,45100,74294
199208,123821,669544,2097724,46061,90810
199212,105223,319325,4032930,20824,80658
199212,105223,156559,5008205,50319,96933
199203,826571,566356,6830028,11204,85339
199203,826571,341439,5129655,14734,88825
199203,826571,698789,4905586,9650,107265
199209,345478,507986,4540246,38273,119637
199209,345478,108788,3913386,50918,107806
199209,345478,121262,1524512,37117,76995
199209,345478,447426,4037796,2016,82404
199203,521191,685436,1407186,54399,85284
199203,521191,114999,2193235,53108,120839
199208,628918,84841,7668528,55043,109550
199210,143873,546698,2393687,5607,104680
199210,143873,342746,6552117,29457,107323
199203,532960,524353,1790529,48140,82639
199211,862390,114607,5999920,31977,97296
199210,561694,53806,2463720,40856,105588
199210,561694,318240,2516460,40341,75493
199206,269890,107376,4880529,42461,83002
199206,269890,124990,4344318,39108,120899
199205,240640,588884,9086993,34157,118371
199205,147058,508411,2696841,4985,85163
199205,201956,67835,5123642,5463,108169
199212,362572,592595,843785,4213,101254
199202,134035,658146,662466,5141,66246
199210,702604,236042,958469,48701,58681
199207,820798,662539,5054049,22975,90090
199203,179092,411550,5013047,25259,87691
199205,376174,658846,3752199,16353,108288
199205,376174,422552,2627612,38877,88471
199207,17546,796720,3382676,1824,109001
199209,333445,175596,3144260,59321,100295
199209,686143,85392,5939305,25360,82643
199209,686143,799653,347018,12791,105157
199203,293056,271750,7231308,43562,103304
199203,293056,92681,2952371,20534,100420
199203,391585,313985,9103309,911,119938
199203,391585,359269,4865379,32916,79695
199211,65986,395740,5140044,20535,110143
199211,65986,357461,2976162,49117,91107
199211,65986,634856,3159006,26264,107449
199210,616049,449376,3376991,46487,79521
199208,257830,15547,573315,9360,87752
199208,257830,481698,8062416,48047,100780
199201,520031,616420,3875531,23013,80183
199212,246449,302091,546540,56700,65584
199204,263932,432201,5099310,38390,67990
199204,263932,785962,7704312,38604,122875
199212,375994,266541,150753,35548,90451
199210,179582,604039,93357,44367,56580
199211,571342,127234,1730407,51681,75673
199211,436034,428808,6705707,16947,104206
199201,610721,493984,5427522,33699,118677
199201,610721,775130,1566630,55846,72306
199208,20194,134629,1152888,59237,99817
199208,20194,226162,2829190,59569,65289
199203,580585,684167,5242246,522,69067
199202,855584,187332,3832191,11603,85159
199205,229423,323554,937058,14232,94652
199205,229423,447402,1586870,3996,80962
199205,229423,282864,3438834,10391,110811
199203,598115,86468,2303864,49131,87267
199207,364726,183333,6246015,2111,84979
199207,364726,22672,2187887,2304,95680
199207,364726,235910,9137205,6535,110754
199203,862936,623399,2909192,7962,79341
199203,862936,333021,4743045,24692,63240
199203,862936,276613,2543360,37119,95376
199209,385855,173170,2436613,14515,74590
199209,385855,60634,625094,45608,95677
199209,385855,662889,4399995,29161,111111
199209,385855,194167,2348279,18098,75669
199212,805894,307561,1690896,50443,94113
199210,670057,510372,821115,46820,82941
199204,777058,275577,5994434,58033,93153
199204,777058,681108,5229714,21451,65344
199207,40117,317754,3683447,33432,106304
199204,627265,716013,1833642,45132,61738
199209,411470,281017,691614,16832,59880
199209,411470,641117,4338128,48096,63484
199209,411470,52802,6534875,18354,105288
199210,13522,114668,2332166,1278,100959
199209,440681,357807,7858225,16882,111887
199209,440681,731100,5320553,28856,67864
199209,440681,443818,2790675,8216,105707
199210,252026,601407,4015387,19039,78502
199207,442570,180853,4061085,56446,116031
199203,691894,517065,2544958,24064,64922
199203,691894,216130,1742835,23222,62767
199203,691894,485385,3288864,45494,82221
199201,106087,669964,2297508,22090,116035
199208,529600,325320,6328338,43325,80718
199208,529600,25702,1595146,4783,97662
199208,529600,767724,3687298,44252,107501
199211,371575,58283,4423921,5166,74476
199211,371575,175731,7259441,27998,108403
199202,351643,447066,4713675,34757,60782
199208,22451,308372,3381882,19005,82821
199208,22451,581336,3086901,23348,85038
199201,591865,495189,5686336,41513,71049
199203,244408,282170,230432,18904,69129
199208,461906,647437,1107520,56429,83064
199208,461906,660339,6239238,25469,77958
199201,201997,457518,3213617,11870,88529
199201,201997,697125,1666303,42422,67325
199211,61112,87699,826478,56619,101201
199207,679892,632781,3427500,9609,102825
199207,679892,740638,6546540,21898,100716
199203,537308,434649,7759738,31709,95017
199203,537308,334639,5020860,4603,100417
199210,678743,421248,467688,40752,70153
199210,678743,610598,3252455,1516,90513
199210,678743,711014,204996,27622,61498
199210,678743,406230,4386906,6750,68172
199205,217799,115263,1503233,1607,76695
199211,585751,355737,5446283,31612,107563
199211,585751,361678,7922411,53934,104379
199209,300406,305861,731805,11429,112011
199209,300406,597571,3303729,22682,100113
199203,802222,460866,4833818,43847,109610
199203,802222,173247,4836039,10468,79214
199211,668255,70672,6899214,4384,98560
199206,656986,592554,6683265,57,98791
199206,656986,338405,1154712,47896,86603
199204,672644,617078,1890576,47878,59702
199204,672644,774664,7917721,40935,104317
199203,886121,469786,5161934,39256,105345
199203,886121,490988,2133318,31443,118737
199204,341266,545105,2990208,43492,69004
199204,341266,769838,3552323,44400,114468
199204,341266,505735,5117687,15891,104442
199202,31627,130426,7282100,53537,87385
199202,31627,55353,6087752,32301,78501
199202,31627,704117,1793728,46344,67264
199209,608989,279512,885951,1662,89490
199209,608989,157456,7491577,23679,90807
199205,310972,254832,5660645,53339,107209
199205,310972,556854,573249,4519,114649
199205,310972,644005,1503168,46242,56938
199205,310972,580380,2719190,59538,87621
199209,718447,49805,3685080,56751,105288
199212,25189,321808,3110643,40190,109787
199212,25189,61515,6791946,30056,88590
199201,728926,579374,4604212,44246,87201
199212,379468,302189,119117,22661,71470
199212,379468,536504,4005248,11656,92428
199202,432758,425848,1419056,7310,106429
199203,754216,410168,1601037,10839,64688
199203,754216,91093,2059771,542,65045
199204,630976,489411,1525024,17538,84023
199204,630976,447478,2850900,56427,85527
199204,630976,789850,1710921,43024,116389
199212,652168,405525,283239,24852,85830
199212,652168,456099,2004633,15404,63304
199204,814570,470560,1199943,41771,91832
199206,866551,136312,5339307,45018,80898
199206,866551,590734,9032314,12187,109482
199206,866551,461687,2121825,41688,98919
199208,470246,630577,1920605,57545,90452
199208,470246,499766,3321356,15588,105944
199208,470246,351883,1354409,24544,116092
199208,470246,394547,3900275,36781,98491
199201,119182,585290,2560752,5577,82516
199201,119182,156216,6045541,4713,76332
199201,119182,33809,7842600,25902,104568
199201,119182,111863,1687374,28281,112491
199206,245782,534755,4653298,16663,107383
199207,733420,751098,910055,31342,68943
199205,105326,358587,1140380,46684,98734
199211,711352,176862,6204352,25984,116331
199211,711352,525866,9084615,31107,113510
199205,468575,480027,1096623,5160,60420
199205,468575,239494,283829,32566,86008
199208,510395,26938,1462105,53540,111895
199210,590500,502850,3086814,26114,111169
199210,590500,199025,333833,49856,67441
199206,561857,780029,3770566,12117,66539
199206,561857,338763,4237716,54361,108105
199212,330508,52835,3218094,47817,107269
199211,370219,748561,3824243,40065,96571
199211,370219,259288,374181,40071,74836
199211,370219,32831,2793906,39177,105829
199208,260525,484127,4464399,45813,66666
199207,767891,350262,5787022,4541,78735
199209,544333,333129,4416018,16220,69726
199209,544333,452483,5345653,4464,86127
199203,754709,310019,1852200,28099,61740
199203,754709,76067,521530,54365,62583
199208,56239,537297,4669945,21813,80056
199208,56239,747378,838099,5444,85520
199210,564472,239107,2589072,18446,62765
199210,564472,216606,602945,48089,91355
199207,861338,673849,1964989,16470,109368
199202,640675,661620,4697322,51603,94895
199212,701704,324584,6305594,24689,96514
199209,651712,148137,2962825,30933,71107
199210,420055,313537,303901,46087,93031
199209,190420,604991,1895960,50082,113757
199209,190420,67115,1514954,40537,64926
199209,190420,796996,9024843,51500,125577
199204,896030,12259,1971213,36589,70275
199204,896030,428526,581800,1448,87270
199205,667678,790756,8325013,59282,110803
199205,667678,620650,1847049,35941,94237
199207,765491,303200,2165742,41071,72191
199207,765491,279307,1029032,1299,77177
199204,307964,245777,6822129,55151,103365
199204,307964,322705,3249784,31868,103661
199204,307964,491241,5914656,39039,73933
199210,458525,103506,7173144,47379,90570
199211,217871,308134,3957445,45130,68527
199211,217871,398737,1272153,37439,110143
199208,527195,219687,4408702,29097,96400
199210,6365,85664,5113946,21793,98979
199204,454168,403072,4247317,9784,58503
199210,185212,744220,1115015,13679,75851
199208,368026,553874,7634286,45941,115671
199208,368026,155054,326060,47963,66543
199211,587917,638252,2710130,41782,71413
199211,587917,697847,3505139,40890,110688
199211,587917,374217,1278288,23143,77472
199211,587917,530111,1016711,2120,68465
199211,587917,762044,4443948,42708,66360
199206,678131,319660,1152239,56976,100779
199206,678131,521549,4771239,43559,94231
199206,678131,504947,4251281,58245,117115
199210,36860,89062,309011,41360,63063
199204,302233,189728,1272404,57327,109063
199204,302233,747416,5650110,14834,87802
199207,424778,632841,2809715,19423,106428
199205,172307,667395,269747,48701,81741
199203,411682,668730,2354398,52482,101922
199204,553406,499600,6175978,48332,95974
199205,41581,278419,1780287,35269,83844
199211,754889,58728,7273136,1055,101203
199212,110956,349987,7585676,21226,122218
199212,110956,629857,7862008,36322,107209
199212,110956,395904,8819514,17763,119993
199212,110956,782697,7296606,18650,106779
199204,897842,368435,5060511,36884,90205
199203,885982,197406,2530222,30306,90204
199203,885982,65440,1515064,31169,84326
199208,666358,86618,5401117,22291,96276
199202,82099,259525,5382833,49776,89070
199201,660544,592780,8427420,58268,112365
199201,660544,451023,1735668,45335,58440
199201,660544,332322,3521206,55326,81258
199210,813433,650555,4667112,6166,90331
199205,118148,214484,2936787,18449,83908
199205,118148,621043,2004176,24072,57840
199207,649765,32084,2091092,49946,60964
199205,243859,406224,791140,38072,67812
199205,243859,138319,1085848,23865,81438
199205,243859,724001,2049940,50498,61498
199207,352928,786793,187976,3871,112785
199207,352928,427595,6565321,11784,91354
199208,824765,55935,7862486,33109,113455
199208,824765,22693,7125192,11598,96941
199205,520574,567534,1921812,46221,96090
199209,219580,372996,5677281,41107,124138
199202,115382,243269,960102,36432,72735
199209,74942,171400,2595549,59792,88284
199209,74942,723350,4710487,31804,82399
199209,74942,529156,1896208,47164,71107
199208,390520,316777,2812615,54410,107625
199211,662878,518433,5603894,34117,87084
199210,632761,629234,230313,18923,69792
199210,632761,104641,967636,22355,98738
199208,896185,98052,3638423,20880,63003
199204,358357,578622,1870660,56391,102036
199204,358357,378498,4325861,21273,94588
199207,891911,693736,6441402,9333,103782
199207,891911,686520,4474275,10507,90389
199207,891911,736177,4279957,56243,72788
199207,891911,111894,5603316,21346,114353
199209,509396,555494,4648410,39578,92968
199205,545878,389568,5087020,53666,99453
199210,847603,231637,1882344,2931,94117
199209,799024,605423,4649365,39061,79703
199209,799024,650904,2967792,9842,111292
199201,170225,93328,4273148,54791,79279
199205,773351,711778,3366500,3056,107384
199205,773351,19064,2890196,25324,58983
199205,773351,399505,7233040,24567,96269
199206,785396,597823,5186160,33331,115248
199206,785396,395888,2721869,31739,119032
199206,298039,230076,4225452,5810,60363
199206,298039,425776,1684732,26754,102105
199204,756637,222855,2439196,31295,106670
199209,456160,672996,2728978,5222,118137
199209,456160,638509,5445382,36918,86848
199209,456160,217314,4510251,8771,73878
199211,644356,66295,2719341,12445,75677
199210,84265,608545,6763182,45588,87210
199210,84265,602662,5006816,38784,93877
199210,84265,497120,1327114,39672,67026
199208,110848,704267,2894590,27750,76273
199204,384764,375866,5242995,16914,116511
199205,669212,135641,8215536,12766,100598
199204,318529,463092,3101905,8769,63304
199204,318529,208598,3281331,59605,90394
199203,225551,557060,1313639,55822,67022
199203,225551,106159,1165150,30083,69909
199212,206362,159356,4203589,51651,84921
199209,595435,770257,3052606,4958,79633
199211,646750,150732,6596101,35225,106963
199206,620155,228931,5393768,1260,111595
199203,818494,146108,3770444,46996,69246
199205,862514,685160,785559,10442,68707
199206,812141,689450,4090831,57337,86365
199203,478625,324642,326659,50822,99997
199202,49150,504954,3917860,7724,117535
199201,583954,383452,4363720,17659,92126
199201,583954,673712,1982359,32379,101140
199210,555166,645083,5088847,35877,61683
199210,555166,701992,7896081,9693,119637
199203,165146,764480,5504419,54446,92667
199203,165146,416376,2279705,29217,77541
199205,887510,12796,1339691,16158,102527
199205,887510,650120,1906900,59420,64205
199210,804658,788591,7893932,24802,100773
199210,804658,104949,2735516,16945,117236
199210,804658,677834,6160120,32877,108708
199205,301534,119445,1757328,54761,87866
199211,511606,39733,7360012,46615,100363
199208,58391,428024,1618400,9841,57120
199208,58391,427887,6533496,31140,108891
199203,568231,249882,3297366,14522,109912
199206,322316,591416,6715422,58764,90443
199206,322316,330805,6542755,33954,110147
199202,453166,351966,9492436,47018,121077
199202,453166,458807,4894742,43285,105946
199205,550906,289813,1427817,36377,108168
199205,550906,39695,7519574,3253,98081
199206,66632,557133,5355495,27285,71406
199202,799462,377531,6463033,35394,96511
199209,858677,266608,5863773,46801,94475
199209,858677,77337,6440217,38490,78859
199207,628333,482660,4024468,51160,98558
199202,501902,46253,4677075,27620,71955
199209,279517,31508,6477750,20466,86370
199209,279517,606403,5444360,26304,78562
199209,279517,610848,696488,5631,105528
199209,279517,117118,5169290,14042,68106
199212,372542,182632,342926,31741,102877
199212,372542,491831,8020364,28481,109368
199205,101765,584518,4240188,59168,96149
199209,609094,571710,5997168,44717,106901
199201,827371,21742,7154082,35583,99824
199208,54610,372397,5730582,5870,88162
199203,299585,434393,5203290,20090,79642
199203,299585,105214,1672756,15199,73152
199209,81937,103645,646266,25914,98918
199209,81937,147067,4191093,18673,66843
199201,620431,202767,2170675,58839,100185
199201,620431,703637,5684679,32777,98436
199209,213088,763948,4929179,28792,120714
199209,213088,137012,4673339,36381,62940
199203,240634,342037,3021256,22205,64741
199209,656933,565890,7475335,59132,117352
199202,795226,333540,3238324,12897,94411
199202,795226,452415,1914346,42628,82043
199202,795226,527036,4583699,42573,63780
199203,466528,15368,641680,15863,77001
199203,466528,682633,2719054,23558,96936
199203,466528,206423,4869628,45783,79764
199206,793109,144696,1876463,26591,104441
199206,793109,649199,1262976,53608,68889
199206,875539,640442,958010,14561,82944
199206,529405,422299,2418114,44374,73276
199210,470464,689566,762209,7429,93331
199207,279037,638607,3332248,31286,92734
199207,157513,544885,3439010,43016,115791
199207,157513,277382,4929075,29455,81562
199204,623717,795647,7001806,13290,104556
199202,292522,454043,1480574,49462,59821
199202,292522,336502,5787799,3326,92309
199206,71482,111185,1758384,17666,71770
199201,450257,603169,3184226,55045,64327
199201,450257,734019,4527814,36130,63178
199205,132502,231566,2995100,42511,89853
199210,490864,220206,788333,25828,67571
199203,525178,44021,1061522,436,57901
199203,525178,647599,7578144,7284,92793
199203,525178,484518,6842339,2369,90149
199203,525178,83877,3282574,21433,111652
199203,747190,455262,5721028,9683,73034
199201,92278,370477,4332888,10910,92847
199201,92278,191238,664615,58466,79753
199207,121805,730018,838384,3613,62878
199202,544817,14617,6304106,27366,91896
199210,809617,445587,5557062,38772,91953
199208,498106,486368,4424628,15727,81260
199208,498106,85195,3469758,26419,70811
199206,761516,534182,5538392,28015,72969
199204,379126,291561,1537024,53910,93153
199204,379126,260985,4475731,3984,116758
199204,379126,761400,868053,49071,87682
199203,24694,257127,5366344,52308,65046
199203,24694,727932,8819550,18050,117594
199210,481756,736842,930010,22332,112728
199207,252398,773825,4279872,3153,113927
199207,252398,570467,4369404,21102,92246
199207,252398,637542,147951,51038,88770
199208,337978,755484,3386790,32784,92367
199206,805964,653596,6198240,31892,92973
199208,421928,24128,3051148,44459,63127
199209,250453,6228,2155018,38939,68053
199209,250453,79551,7576222,21872,91833
199212,891065,7285,3388459,21502,71536
199202,635401,66660,159412,45834,97599
199204,773662,495346,2497537,37458,80479
199207,118396,4404,1154008,46470,78504
199202,342820,47082,1324425,55635,61744
199202,342820,337934,7887680,53387,118315
199212,706777,405964,8788718,24997,112196
199207,849526,526515,5549364,41777,92489
199207,849526,737881,5453371,38218,115131
199207,849526,764858,6091493,18073,115369
199208,31486,295771,1590084,25375,106005
199205,378595,537184,1221160,7492,73269
199201,132092,721986,9445396,38818,120477
199207,721792,320038,1692832,20265,63481
199209,810928,1632,2913897,42591,92017
199203,167843,391877,9261517,52797,118131
199210,202211,76527,751760,52909,90211
199202,147713,298646,1465365,50409,98677
199202,147713,129895,3018227,7556,115493
199202,147713,741106,1476279,29756,68824
199202,310381,334238,2926106,16556,76333
199210,168629,1982,4144756,40045,113038
199210,168629,766703,8324527,53692,106180
199205,33911,769560,3226469,37591,97771
199205,33911,391068,4997823,43688,69543
199211,162385,404172,4474631,30579,64569
199211,162385,105088,535609,41055,65584
199201,388409,464337,1301310,54849,78078
199209,494272,351491,6197684,45473,92548
199205,63136,369947,6720410,8100,121015
199205,63136,590698,4604036,17535,107320
199212,308656,114847,7557208,36761,111710
199212,308656,632427,932541,13743,81563
199212,308656,400461,5203423,23196,81686
199211,576692,664915,930540,894,112792
199211,576692,17863,3917892,20965,106851
199206,142609,64394,5324888,13383,81503
199204,771701,426369,4823846,25922,77720
199212,758485,624181,2625836,54914,66309
199212,758485,200858,8101217,12171,105530
199212,503666,528534,5259408,8410,93750
199212,503666,251009,2303976,13447,57599
199202,103889,418383,1912999,50930,78081
199209,654437,121311,3825062,27570,79938
199204,512444,15395,5008310,4271,78623
