"d_yearmonthnum","lo_partkey","lo_revenue"
199305,13268,2199506
199305,379744,7863923
199303,517740,2928361
199310,358914,9179903
199306,219800,2213369
199306,202220,5333864
199307,548242,127731
199307,94423,138907
199306,585768,7192511
199301,23907,4262335
199312,593793,183016
199305,132371,2750605
199302,356909,3051061
199304,380635,168130
199302,433702,4808899
199310,156755,2460356
199301,143077,2195337
199310,235914,7070317
199309,399886,1946152
199304,509387,6773742
199304,340763,2449492
199311,127286,2702730
199305,144130,1380776
199312,252957,4727101
199303,237505,424092
199303,251195,2496380
199310,84995,3298663
199312,391851,380796
199306,208033,3319918
199302,408695,4762899
199303,362279,2655694
199312,276769,7014423
199302,322900,3807322
199309,353859,5623749
199310,273901,4777219
199308,438942,6020824
199306,441343,3178692
199306,542314,3455826
199303,572982,9666531
199303,65469,4076735
199306,422264,2790036
199305,299365,4052119
199306,119251,2863143
199306,240513,422968
199307,238284,1185601
199310,553809,542068
199306,496869,4063799
199307,320865,8963445
199303,248653,7063232
199312,201336,2788919
199311,134228,857047
199309,391557,1777126
199309,334741,2066949
199301,117339,5183893
199308,413460,5653079
199310,557051,1074789
199309,310836,3291033
199309,224046,3992643
199304,93741,7384788
199312,377469,1212416
199310,38876,5335717
199310,10872,2096655
199309,156027,315158
199304,25487,4291114
199301,63943,1132722
199301,374834,1870643
199302,39125,729986
199308,19013,1644065
199301,553417,4611143
199301,75464,5130235
199302,172132,2596104
199301,485323,5000322
199308,577389,3338901
199308,64082,717610
199308,351318,3851840
199305,309432,4661552
199310,97639,4762593
199307,377957,6381571
199312,16727,644338
199303,7388,253894
199302,520898,2279617
199304,316429,4532805
199303,278323,515318
199308,455844,3840815
199303,510206,4128931
199303,417480,3697679
199312,379813,5809003
199311,389081,453987
199311,575520,3869087
199307,24146,1048737
199301,507703,3650591
199303,41147,5386293
199306,225223,3296510
199306,514125,3572217
199308,576933,3183697
199305,410035,2315274
199312,486891,2230909
199301,198398,2902996
199312,311267,2851775
199311,170345,5354231
199303,441863,4288299
199303,532864,1471947
199306,494200,3783162
199303,472922,367610
199309,239037,4355001
199310,174547,5458103
199302,242105,1320380
199309,329945,9290070
199305,387354,6011829
199308,354865,5511889
199302,303856,736496
199312,120354,2993334
199305,473538,888767
199310,541362,5308835
199311,440111,2039114
199311,78229,5678762
199311,286660,163018
199310,387086,3716285
199311,537977,1172700
199301,344023,3764411
199302,290758,4410322
199311,587337,1381580
199303,254899,1635122
199312,163986,795392
199306,509651,3905801
199307,396934,9752477
199312,227784,3652917
199302,391372,6883645
199302,572615,2946532
199311,175172,5432672
199312,583057,1128629
199312,58794,4981429
199310,217467,4522998
199303,16860,870661
199302,392741,3086167
199305,578020,2690100
199304,468396,2941581
199305,210908,6704428
199302,451997,8507254
199305,64522,6488659
199305,323330,5039763
199308,114964,7563585
199303,417569,2451304
199303,217343,1622044
199308,6610,4804620
199301,163867,6180682
199308,152434,582680
199311,444258,1982477
199311,456381,2250776
199309,489144,219825
199304,177877,189622
199305,47030,773807
199307,32951,3916732
199304,83532,882038
199301,195894,3545983
199310,359799,4327239
199302,425306,2627551
199306,346890,3451520
199308,180214,126832
199312,236916,1997426
199310,126496,4430445
199311,445723,5233043
199306,414982,368010
199307,438261,2018320
199312,66242,2695583
199303,131335,5816466
199310,225510,6962175
199311,505346,6689034
199303,413376,2169976
199310,245831,1218898
199309,371290,5794968
199310,149049,5109180
199310,106756,5873483
199311,211892,1574787
199310,84603,157172
199307,345644,3808426
199312,508971,9410702
199309,357026,4669939
199308,475835,1053891
199307,561068,438067
199306,179869,1512315
199307,557128,351974
199310,83363,3694411
199306,334573,2705523
199309,566940,2185535
199309,553846,3317085
199307,220990,4307348
199309,39181,4830216
199301,153000,1754298
199307,568630,4283894
199306,201166,4601550
199306,593483,1390437
199312,46985,1136004
199308,244417,3234686
199309,79915,6433219
199306,510480,2629171
199308,126635,6744556
199304,592099,5070384
199308,429350,1253743
199308,346444,6134609
199307,128356,4748320
199307,246488,4035164
199305,474793,2915052
199301,468063,2200239
199309,427004,276501
199308,335634,5726796
199303,28983,5934785
199312,239574,4794958
199310,267638,2674962
199310,390668,5629438
199306,70007,1990149
199306,597954,6703655
199306,397797,6190246
199312,81558,1508759
199301,376602,4112545
199305,441586,5897909
199309,294951,3586367
199307,104835,3825006
199305,385954,7519218
199301,578668,3252243
199305,55634,4406454
199305,400755,811307
199311,536548,4149857
199305,263211,3872511
199303,143650,8214202
199312,298947,6935294
199312,495659,2594459
199312,329524,1384177
199303,289548,3877650
199301,590038,3391926
199305,528158,4109940
199304,7337,3741700
199303,462573,3648466
199305,197249,527726
199311,382482,151753
199310,189781,2963315
199312,502842,2147370
199310,230243,4096919
199310,577891,1157695
199304,504285,4502095
199303,353708,5980937
199304,99201,3492582
199309,121984,6354944
199310,226631,5551357
199310,142762,3891062
199309,37870,3400603
199306,284973,9498063
199309,236657,6492489
199302,436136,4055792
199302,528396,4089366
199305,502096,3873990
199311,355796,544423
199311,57133,1281992
199302,248399,4443659
199302,86823,3045927
199309,491661,3599449
199302,185837,4899370
199312,37960,8100493
199301,291017,98784
199307,274555,2670576
199307,783,330020
199305,12042,1388128
199312,12945,8830788
199310,150946,782800
199308,76214,1166405
199301,446559,730182
199311,116559,3209395
199302,578121,3323905
199308,336589,4301258
199304,31641,6406935
199301,254082,4120450
199308,44897,5181236
199305,317517,5317042
199309,363582,4948228
199311,505472,6949924
199311,68784,687089
199305,20669,2336800
199306,247625,1868260
199309,387901,8186271
199308,497329,4760090
199312,69929,6203771
199303,554526,3911737
199302,415293,358856
199310,126688,3055559
199309,400154,4192275
199309,575223,1133328
199301,185377,3404397
199307,587658,8211443
199301,193341,5565239
199301,212042,2406063
199303,548171,4139014
199304,485582,2483015
199302,66471,1280785
199302,103384,4257869
199304,164712,2785881
199304,469847,8813393
199309,383147,5236663
199309,351314,5541752
199301,575175,1940232
199303,401795,5925120
199311,3449,937240
199307,559854,7425660
199311,180016,3295702
199303,285055,3127400
199305,378459,2535238
199305,244566,3956130
199310,130645,5851334
199301,127549,4587731
199301,430266,1508458
199303,435558,7392973
199309,395550,814542
199309,239725,2447123
199304,537847,3140110
199303,36337,1605669
199301,361238,128622
199301,512276,2374244
199304,268662,5433325
199306,423247,681068
199306,217956,2571045
199308,461460,2673728
199307,479436,2635493
199308,28991,1900790
199303,296011,2441975
199303,31373,2045252
199301,323672,2014444
199306,503828,355369
199308,248614,5911315
199304,224869,6570872
199309,26018,1190396
199303,202644,4092382
199308,182208,5756872
199307,525567,6951437
199303,434685,471321
199303,217604,602549
199303,457788,4839246
199312,294780,8258004
199304,529559,4514602
199308,322423,5294536
199308,576395,6117956
199307,105988,9870201
199307,384538,1731228
199306,474602,4281991
199301,250794,4958664
199301,182379,1575356
199301,336871,7366247
199311,223985,6992557
199311,429103,500558
199301,516483,436342
199302,491271,1624515
199301,488525,6753237
199301,341714,8004236
199306,305019,4767744
199302,551013,729897
199305,168415,6187303
199306,395285,6149102
199309,67743,4812311
199311,567646,678593
199309,13111,3613060
199309,143345,2424041
199308,186160,3419463
199301,404789,7721851
199308,398539,7781495
199307,551175,4127220
199303,432643,2598197
199306,532843,4411928
199306,188219,5325573
199304,21354,3340141
199312,164201,2379841
199312,150627,650916
199312,173220,3421860
199312,9047,2555494
199308,321031,2082999
199311,537711,6954540
199312,498832,8073872
199303,263484,6735077
199306,38104,4902038
199310,399332,6943333
199308,576324,2852411
199306,237496,2696375
199306,379641,1502109
199303,13858,6841112
199303,473114,1614328
199303,413702,2058376
199304,217854,3265501
199308,66623,7711246
199311,294865,1822653
199302,144008,833184
199307,223157,3667075
199302,367797,8589176
199312,11030,3135511
199307,191370,3906242
199311,261444,6956878
199311,356621,4719116
199301,400830,6615155
199302,525647,5795628
199301,411900,6457540
199306,269850,7060979
199306,319548,7604088
199306,39859,4054607
199306,304922,6485979
199306,205699,1258069
199308,392271,6412775
199307,321129,3155901
199311,507667,8041621
199306,306039,3041008
199310,519021,2676960
199312,114709,6186359
199305,148854,4429834
199304,164634,7084985
199310,524193,4055610
199307,137214,3065464
199301,340415,1552911
199310,574070,4148325
199312,445432,4809915
199306,531059,320468
199309,35484,3338616
199306,62265,5595078
199312,177381,6931680
199301,364686,171565
199301,160593,6897123
199312,38512,5259549
199309,393466,2750869
199305,458374,5483952
199306,460373,517339
199304,91629,1443972
199302,350521,609745
199309,528286,5481778
199307,42697,7952496
199301,38813,3988871
199305,501014,2210648
199312,574968,3640519
199309,324634,5689066
199312,575848,2612547
199303,512904,9392712
199303,165020,107416
199303,326509,7373422
199301,470049,2569968
199304,521995,4695506
199304,349815,2351512
199306,145419,2009170
199305,174890,4236302
199304,264510,1001185
199309,186858,1143571
199310,272749,7670307
199305,433708,3900631
199312,298269,5645598
199304,530790,3708908
199306,379056,4954449
199311,389516,1730729
199307,444998,3015489
199307,256313,1617088
199307,96151,5007309
199303,83987,5463556
199305,212769,6592460
199311,190440,151513
199309,78735,2015346
199308,517422,2821224
199309,390062,2709621
199309,158673,8398599
199309,304779,5474359
199312,261643,2334736
199312,303188,462173
199307,588824,5681016
199307,560541,5549266
199312,392968,9793634
199312,465486,1280187
199311,487391,4144758
199308,359294,4376507
199307,300870,5683672
199305,402514,4487440
199310,43664,6459577
199310,276716,6896059
199309,357310,4737694
199305,56995,8225685
199303,398850,6875507
199301,414710,318439
199310,375171,5681243
199307,406221,3976761
199312,494504,6686217
199311,439728,1941202
199309,402344,2076369
199301,401301,1649528
199311,385642,3184022
199306,339335,1333090
199306,451924,4779793
199308,324167,1502040
199308,178402,5129586
199312,343086,4818870
199303,226788,6620726
199306,216007,3289536
199308,565960,9236260
199312,337465,3351965
199301,314617,7834943
199308,449827,351806
199311,570866,1315114
199304,366901,5978449
199304,170423,3073458
199308,541343,1492296
199311,553283,5953038
199301,204294,1174314
199310,348884,3599003
199310,276335,2570187
199303,53037,1470194
199306,547123,3822716
199307,254786,1895698
199303,177064,4980726
199303,548322,5640154
199306,524946,9657508
199306,104640,2116651
199309,245385,4172040
199306,431357,510178
199312,381348,3882060
199312,540617,1768648
199305,260106,1794229
199307,147088,5056781
199308,403453,1993952
199306,483538,6788977
199311,210384,761089
199309,375334,4101121
199309,476391,268004
199308,102230,4588824
199308,281651,2058759
199302,429153,848389
199310,268552,5066439
199307,394552,806804
199304,551524,2933581
199302,277408,407304
199309,310467,859875
199309,385097,3861855
199311,483544,3478163
199311,64540,2801453
199310,74996,585384
199307,374447,1054350
199306,362990,603576
199311,499284,4232191
199307,17731,7516560
199308,141566,1417867
199311,142184,3725134
199305,324014,3662064
199310,163608,7296534
199301,381641,8185937
199311,431605,3875254
199311,550191,1444721
199310,274206,1488219
199304,345492,3280982
199304,495200,3748084
199312,169795,4020487
199301,246985,8798191
199303,144303,2000740
199312,3897,3706231
199306,53454,1532713
199306,199918,1797957
199309,190371,2976810
199310,36138,3296504
199310,473203,2535844
199308,364346,2211397
199311,526998,5953411
199305,125199,3479147
199304,134072,1625922
199309,448844,527089
199308,472053,3579404
199304,475217,3469272
199304,379489,3881963
199303,465385,2357728
199302,153270,1703048
199309,84849,2875461
199304,543968,3351892
199301,90915,3773701
199311,289573,4395481
199303,533357,2064640
199308,216647,4597072
199301,101742,7940991
199310,514675,6356463
199308,369326,5801698
199312,543794,1455513
199301,428083,3703512
199303,292104,4666055
199306,36825,690633
199310,210917,5851107
199307,388159,5499887
199307,125323,1735287
199305,227346,3743590
199305,204210,1965448
199308,473641,7278706
199305,209122,505243
199312,283126,2086235
199312,497128,5071950
199304,167896,7238898
199303,247719,6696800
199305,566678,6326100
199303,553894,377886
199309,45901,2559803
199310,57201,114661
199310,175778,1438525
199309,449294,5239139
199312,652,4668818
199306,391802,3749704
199302,391852,3238437
199312,173459,606850
199302,205159,4319344
199306,245686,6330879
199301,496029,405900
199312,217982,930985
199303,398187,3365860
199303,102306,2179627
199308,435118,1251070
199311,451623,4887558
199309,535831,3440530
199309,120173,694424
199305,893,3196711
199305,268469,1690441
199303,433632,911185
199302,526310,5953171
199308,381968,3778057
199301,368890,1551432
199303,282039,4952968
199307,352301,1989336
199312,12481,1517499
199309,228072,1552093
199309,488045,1603247
199310,474264,1092127
199312,98425,2510912
199309,87866,4178600
199309,161254,1148213
199312,455642,4070735
199305,317687,7350537
199305,429868,8365349
199305,549563,3002549
199304,322794,1938504
199304,344096,3724641
199311,370302,2262906
199304,87854,722005
199306,220445,535248
199306,7702,312281
199309,185855,3765249
199312,313042,4032324
199302,339292,387402
199310,11218,663975
199308,285954,8450378
199308,165201,6016982
199312,398765,3136691
199306,375315,3440992
199307,559355,5740765
199303,112637,7520663
199307,221090,4119139
199305,440213,2147239
199311,485639,796058
199311,499420,3855090
199306,334136,1969311
199302,363455,7291548
199312,585979,3004502
199304,408029,2133549
199311,361913,8211634
199305,567989,1411074
199309,379377,2569019
199305,59173,4259223
199306,356347,2475474
199307,161117,816430
199311,49226,3875875
199308,45720,3627938
199309,53083,200999
199303,264415,1605621
199305,50697,1304970
199303,285604,6542752
199308,300724,3011343
199301,269543,440146
199301,48275,121103
199309,495269,1982328
199306,137497,3038290
199308,22509,708592
199308,295441,6616196
199302,290221,939898
199303,64702,7920158
199306,454142,4997211
199312,216883,8196607
199306,582121,5836238
199305,169927,7941750
199312,290558,3490409
199303,579866,5148692
199312,563934,1780137
199304,499162,1149528
199309,511623,6634841
199309,356720,689363
199302,130571,3573102
199304,124020,5115698
199305,281760,1207032
199309,115388,4445907
199309,60245,1519807
199307,485363,5205940
199303,138157,4637182
199305,349875,6036360
199304,83417,823441
199303,247015,95238
199302,254790,5009263
199312,477142,3582303
199306,84357,6441162
199310,254268,5690796
199312,3237,774216
199303,259620,7661108
199303,475034,2768723
199305,581560,5630482
199301,177022,2284862
199307,145513,7407598
199308,478942,7606843
199304,58734,5362568
199304,490050,2780000
199302,207986,5062581
199302,105225,1687861
199308,291943,4214277
199306,20680,7452766
199307,195981,822484
199302,216213,2190648
199305,421099,4544411
199307,501854,8002338
199304,281145,4570961
199307,470561,2822628
199301,135366,5630664
199305,226906,3629122
199309,121349,2306282
199309,97230,364487
199310,36238,1480704
199304,129291,6012600
199309,400311,4197119
199310,174740,176029
199304,394678,5791280
199306,146768,4132208
199306,120849,3446115
199302,192091,1606636
199306,5185,2326444
199311,319428,3404308
199303,344855,940420
199301,423433,1196353
199306,35635,3386278
199308,551693,518166
199308,370209,1985302
199302,25407,1292428
199306,443953,2208026
199306,114450,6669105
199305,100155,2744636
199303,222465,5710744
199309,495722,6121882
199301,209873,706012
199301,530746,6859915
199312,427898,3072939
199312,327141,462579
199307,46507,6475342
199301,296196,118025
199306,200058,2416176
199311,515373,5170215
199307,582259,131440
199304,178371,2008826
199302,501866,7138884
199304,301291,895550
199306,132637,5182531
199311,38474,2936525
199305,337559,2632694
199308,16413,1547433
199308,317386,1361268
199311,279001,2881170
199307,566268,3922665
199312,240933,8998563
199303,535463,146847
199311,29515,1840305
199309,69998,2314356
199309,367088,1924346
199303,97411,6625160
199303,381032,1763023
199307,282314,5903350
199311,556102,3145345
199311,226963,8606832
199304,381806,6541192
199302,62400,2937334
199306,533819,6355069
199302,207158,4850647
199301,127090,2543613
199306,85793,5348821
199308,119666,8010256
199308,449175,1199468
199302,336318,796328
199304,159559,6569694
199309,52144,751952
199309,576798,1818526
199307,28323,3310992
199307,224100,4562320
199304,336923,8935229
199306,217250,1848908
199306,558847,8679104
199303,400547,859826
199311,393985,2218260
199302,473776,1385802
199312,367879,6420744
199307,152830,4428416
199307,58335,1152357
199306,221953,3273645
199306,154798,2567966
199301,415598,1908611
199309,497824,178536
199305,75270,724747
199304,272172,998851
199304,579454,6679621
199311,256160,1203209
199312,410011,2166168
199311,248967,2253157
199307,514823,6303654
199304,590763,2752803
199302,471927,1860922
199306,427582,2049982
199304,466957,373242
199312,390684,3959288
199307,41219,4479570
199301,435276,2967562
199310,530257,4205380
199310,301126,2901181
199310,197903,6274822
199304,453185,2318431
199303,419996,557547
199312,579302,2571943
199304,536460,4888869
199304,260639,3879078
199312,220086,4482041
199310,117280,1541168
199301,166567,6883821
199307,472053,3977116
199305,343017,4827240
199301,155868,952310
199312,170752,3359328
199312,156503,5899588
199301,287055,1617246
199305,455823,704404
199301,291630,2889726
199311,30769,5111178
199306,450236,5636869
199310,420646,7599673
199309,460786,2910102
199305,561756,2292157
199302,502582,7059214
199306,325441,2133655
199301,565285,6286810
199310,51259,2965112
199306,87656,2577243
199303,405859,7609946
199308,459356,257804
199307,190274,6212885
199309,26984,8324228
199311,286326,257212
199309,508075,1470781
199309,3797,7745397
199303,496472,1726897
199302,229073,3110394
199311,154510,6350346
199305,589508,2504848
199308,99942,7690082
199308,264815,7674497
199304,155416,3204730
199303,451200,1228309
199302,560765,6145440
199302,305822,1791253
199308,67232,3373433
199305,365186,1610255
199311,95969,3851321
199305,461580,915686
199307,288714,3034211
199307,269055,2383965
199301,481598,5160455
199309,62144,2276436
199301,164341,4173859
199310,203433,1719972
199307,586316,3672597
199304,146442,5630768
199312,418179,3870745
199312,533794,4432342
199309,264221,813054
199309,156222,2380045
199311,412659,3353858
199301,153560,5165005
199301,367455,738383
199304,235293,1083342
199304,38665,6533310
199304,445783,8043920
199302,301502,4125576
199303,3393,5971172
199307,579879,383934
199307,549117,3809616
199305,396485,4070703
199306,195386,4167121
199302,435432,4509718
199302,91615,3428505
199309,195619,8065525
199303,334617,1144558
199308,347549,4425581
199301,452083,2333025
199307,154798,7368545
199304,339130,2041283
199301,514917,5546456
199301,389824,1312873
199307,450454,688170
199307,574365,5984775
199305,489376,5959752
199309,576203,2605689
199308,294130,111287
199305,356579,4759479
199309,463343,5302352
199312,201616,2355315
199301,121082,3423960
199301,55195,4396026
199312,135529,2146521
199305,314475,437901
199308,311307,6072043
199308,291678,4090667
199303,322746,1715668
199301,320053,2313474
199302,61129,2158437
199312,103509,2246062
199312,267924,3371383
199303,549111,4938503
199310,474043,2315754
199307,13009,3577360
199309,463197,3713704
199306,285549,5013309
199307,7750,6432070
199306,558041,2937680
199311,561349,4788036
199312,364200,2377941
199308,512330,1063109
199307,280861,5717102
199309,17190,4940281
199303,511585,3635367
199307,64002,1609356
199308,283736,3336256
199304,396434,6149227
199311,115584,6827007
199306,14104,4988690
199305,88459,6878282
199305,15088,2335170
199305,303054,2930114
199301,134535,4506120
199302,487483,3565865
199301,22287,2274655
199301,454336,5310915
199302,328826,1259415
199308,485076,2675968
199311,174125,5875688
199312,556154,1660298
199312,490095,4189455
199306,532765,5517264
199310,97030,3287523
199305,80110,2457107
199307,471001,4233944
199311,69598,1216449
199301,4016,901609
199312,580479,7256120
199307,109340,1308859
199306,491497,3831321
199303,409714,7160472
199308,445360,6140319
199304,177497,4832109
199307,444382,919167
199305,585189,5561708
199303,542162,1062051
199312,108264,2961821
199311,399206,3418292
199311,296938,6005991
199306,582486,1708052
199310,425845,175311
199312,472313,3817311
199301,389094,2318836
199312,460800,1220220
199309,317295,1527493
199309,35727,6191969
199302,364836,5833616
199302,22658,154903
199307,536381,4124517
199310,530309,6562472
199308,77337,3477717
199301,481294,4329541
199311,62682,651293
199305,398057,4414562
199311,393790,3507598
199312,471042,601733
199307,363191,737457
199307,116534,4758576
199303,406538,3114363
199302,512858,6852850
199308,542292,6082936
199311,520773,2636812
199311,421580,4561739
199301,412225,1323700
199304,101580,6903596
199303,262672,6342480
199311,37991,2079451
199306,432551,2590243
199308,24255,3120295
199301,79007,4392630
199304,154188,4991079
199310,147326,1767462
199309,196237,1175908
199309,429509,4604574
199310,26581,6141880
199302,116060,3195898
199311,341653,2684309
199301,288911,2420472
199301,289257,4194843
199312,484138,5006854
199307,572315,1749372
199302,172345,420949
199302,386953,1978741
199306,574367,1258289
199308,181304,3702906
199305,159854,7240094
199312,456441,3560626
199308,57601,154301
199302,115515,6299579
199311,167205,4812732
199309,385453,1979972
199308,283666,4640465
199307,146427,285843
199302,18583,1602185
199305,530212,5165026
199310,532877,4117636
199307,531068,3624633
199305,445546,4969744
199304,250980,6433992
199308,288009,1353912
199302,106683,1802888
199306,72759,6215250
199306,169680,4412692
199303,585483,1521406
199302,258359,2323787
199302,439389,5858067
199301,469466,4405365
199312,168434,1189924
199308,323390,5317135
199308,128026,1773915
199304,266427,1911758
199304,31578,2662881
199302,467995,8187547
199302,190693,7691271
199311,253397,534750
199310,485887,3120184
199301,4712,3521194
199305,245453,2076683
199305,33236,2406275
199310,226965,6973727
199307,14668,5483916
199304,8980,4862234
199307,411842,4468733
199306,410975,1120254
199306,60748,167456
199307,36857,5449716
199305,214908,8932161
199310,592114,4964266
199308,95545,6425592
199303,554784,6487145
199309,73798,1041812
199309,120069,4696026
199311,352416,5233377
199304,292715,3681801
199305,268631,1425261
199311,476995,1530248
199309,274237,5404463
199312,583111,2895668
199305,202956,184035
199310,482744,1709452
199305,322030,1041499
199305,525700,4058799
199305,441771,4531936
199305,124393,412460
199311,540482,5520439
199309,249031,1261285
199309,53120,1998149
199308,532164,2013103
199302,354665,6572502
199309,592804,8831407
199311,86719,7092342
199311,76505,7259350
199302,304512,3383311
199306,300349,5686076
199307,375023,2500168
199310,316928,1347822
199309,27081,399199
199305,240341,5220138
199305,487588,5349026
199311,181428,2810540
199311,13842,2554747
199309,115576,2521046
199301,449566,6301615
199305,210666,5619180
199304,278264,1106844
199303,319248,5340107
199308,469724,663930
199308,445751,7558932
199301,500892,3373094
199306,453591,3027357
199309,328665,7042196
199311,237586,5375154
199309,387838,9247787
199310,136591,4147099
199304,319834,1835281
199310,285121,1083987
199307,256775,7976486
199307,475099,3333913
199303,407495,3054579
199308,67633,6274469
199301,301447,6165966
199302,315944,2851698
199306,527556,2665080
199306,421542,860549
199301,434146,2117035
199305,240349,2552873
199304,396275,4569038
199311,180798,920607
199309,222996,8274641
199304,391478,5632791
199301,378551,4950542
199307,294469,2007853
199312,2567,4276419
199312,542227,4308934
199305,457647,5758981
199312,143861,933381
199304,562156,4416939
199310,334630,7750470
199309,150122,2614999
199309,479922,6896289
199308,455459,5601142
199310,374225,4788888
199310,50229,1601380
199309,354033,2319700
199302,480870,7436715
199307,283749,1512673
199302,520760,7404316
199309,494875,2902007
199310,270293,5252718
199301,17364,761127
199312,100493,5360135
199303,199480,1072466
199306,392761,5995027
199303,100032,2002138
199308,324442,5952239
199304,71926,9299808
199309,430322,1363754
199301,43396,1050081
199306,289202,2426454
199306,150649,5216195
199304,597056,5136748
199310,173047,329291
199301,489811,7685771
199306,478262,2187783
199309,540129,2835067
199310,406611,594895
199312,522990,7419807
199310,252966,7219089
199301,294740,171738
199304,190929,8709895
199312,450905,3060346
199312,351073,4562559
199304,159379,5268749
199305,559271,3819147
199304,307617,636843
199308,506400,5729592
199302,230856,6239645
199302,244623,2638287
199301,419506,3810308
199310,382413,2491336
199302,561791,4902429
199303,213132,2276271
199311,100863,5904708
199311,295983,7486443
199309,278190,3777894
199309,454168,3666031
199308,346860,5548933
199312,85925,4307213
199306,479181,2641684
199312,345835,2027523
199312,414204,5424291
199312,376783,6855112
199307,529929,4415360
199305,13850,5531433
199305,241685,5049183
199310,4471,3774289
199311,547824,5373937
199309,282752,4250113
199310,3980,7460560
199307,476328,5819786
199310,303916,3538375
199307,18972,5188821
199307,253572,5135034
199307,594737,6528214
199302,130642,3974192
199305,97762,6620217
199301,283950,5815357
199306,217833,1544223
199301,561790,3592433
199302,123996,5740811
199301,316455,2997323
199306,126734,5465305
199304,198139,6123793
199309,591092,2524671
199310,349002,3192907
199303,80066,1845249
199306,90851,4193892
199311,400731,6784650
199302,334741,1894703
199309,570883,3094914
199307,560046,1094959
199301,387598,4414534
199306,571974,4611571
199309,272328,5861797
199311,582669,6069432
199304,137106,4032856
199310,260710,3727331
199312,266587,6767350
199312,170081,4173816
199310,328151,1040001
199305,145888,3254720
199305,328072,326717
199310,550012,4100343
199301,309797,8764689
199305,149505,2285115
199302,36108,3307708
199303,111822,7548003
199303,479463,6283268
199303,367066,560859
199301,350963,2171038
199310,177505,7050037
199304,452948,8196767
199310,505909,4503797
199302,550235,2867303
199305,519981,2549223
199301,544289,6336984
199302,123170,472495
199311,392833,9153422
199301,217661,4641231
199301,17000,2668470
199311,409439,2246451
199305,307995,2159212
199308,11451,1453734
199306,427219,444721
199304,222991,2784840
199303,181468,6442654
199307,525907,2104906
199302,347758,5429860
199302,487014,1569552
199307,354993,9535394
199306,555419,866941
199308,98105,4922032
199306,491007,4792299
199308,572564,2916314
199304,109951,6212289
199309,336904,5271457
199309,138643,7086430
199311,255448,2858786
199304,97004,1262261
199303,527004,5051802
