"d_yearmonthnum","lo_partkey","lo_revenue","lo_suppkey"
199302,498683,4893630,10915
199311,8230,662449,2057
199311,308554,7043930,15381
199311,65984,7452823,11715
199311,490662,4167958,1785
199303,503200,1750626,6239
199303,298380,3138548,10719
199304,81881,9036830,16303
199304,371295,6492562,2
199308,382113,2550343,17851
199311,179322,3126344,18362
199310,342550,624275,11239
199307,579212,5240940,11336
199307,442149,4860939,8845
199307,187834,3169097,12378
199310,72837,4037730,12219
199310,156197,5280942,1054
199309,23656,2631696,10938
199306,233570,3423606,1010
199301,65021,3382048,5760
199311,348177,606454,8588
199311,596964,9395825,3281
199310,378994,205225,4216
199306,344205,6059820,16488
199305,350812,2738316,11075
199305,518391,1777215,3776
199305,593026,3618846,11036
199309,515309,129779,8472
199309,393860,4169515,8408
199301,427439,803449,17601
199306,432780,498413,5187
199304,522634,1767602,11394
199302,261196,4265365,11341
199302,308753,1918534,15119
199311,282711,3353526,17577
199311,459461,5786872,18186
199308,3428,1033181,13255
199308,12584,2177523,7685
199301,427968,6436716,9666
199301,53609,5105014,3736
199307,40706,2715408,16587
199308,86388,2963163,4576
199308,521809,6037912,2564
199308,431038,4796599,4408
199308,46915,6386351,12969
199312,212382,1793996,1935
199307,420156,4697307,16862
199307,74925,737168,9359
199309,289548,1978801,11217
199309,566558,7563811,10928
199302,285104,5016348,5109
199312,86222,1435365,6489
199301,9009,3328668,13447
199301,519657,492929,15481
199301,265027,2749851,18528
199305,12801,6317066,10401
199305,341526,5276238,15211
199305,76046,1302078,10924
199306,338194,3944208,8880
199301,102327,386832,1091
199301,305565,2770450,11873
199306,210863,5678093,17417
199309,463620,1075264,4829
199302,539625,6620114,3313
199305,258669,2711664,8841
199305,443786,3596171,19632
199311,337915,5682939,7360
199309,166825,8624807,5549
199309,18091,890017,15586
199307,477272,2968218,6679
199307,106249,730549,13812
199307,364607,6288521,12162
199311,235019,3646188,5611
199312,43841,530097,19242
199308,508309,4344389,2785
199308,536781,7018371,3990
199308,69146,4975754,13617
199301,531151,1287339,13938
199301,435314,1101873,10438
199301,505987,2706439,16803
199307,178760,6371303,12872
199307,215863,8716365,15931
199307,470108,3486510,8945
199307,301017,4190088,10283
199302,11004,3106425,13708
199305,498509,5909321,15672
199307,507397,6674970,16193
199302,434523,1272397,10432
199302,243278,3111770,758
199307,563967,2010630,18824
199307,214509,2790040,16501
199307,442803,5988025,913
199311,492840,181449,4277
199303,561277,4327900,18788
199303,272006,2971133,7320
199309,47221,4741804,19592
199309,532940,4882977,5581
199312,442057,4895247,4286
199312,302473,5639208,18869
199312,460118,1777770,3676
199307,95372,6227002,12437
199307,566856,3916804,9533
199310,70259,5476308,12920
199309,479064,1858697,13097
199309,226258,459485,12371
199309,473904,3278778,12718
199310,128473,2038996,4080
199310,457052,3757627,18984
199310,457448,5725681,14895
199308,256275,1552618,8269
199308,182912,3870125,13797
199307,5031,1725103,15223
199303,235263,3835598,8007
199303,60079,712802,5505
199303,93561,6002156,5122
199302,589634,6353226,8408
199302,376052,437679,611
199308,588530,2982913,19179
199301,470078,2948164,8734
199301,305169,2876667,8843
199308,471262,1465089,10433
199308,487707,6477066,7313
199308,280580,463489,2762
199310,506762,173336,10065
199312,126931,1519353,971
199308,121627,7036310,11499
199308,311605,6115559,17254
199307,384474,3174583,2486
199305,131585,7681988,4513
199309,85062,2975744,776
199306,336123,4316525,12195
199306,218071,2398470,11988
199306,315284,5347795,5721
199306,483925,5740062,785
199307,129103,4104994,4900
199307,383945,2008640,2743
199307,548733,4190581,5074
199307,538811,8433192,11279
199307,583078,4665098,10333
199302,272152,550828,869
199303,210759,826521,2438
199308,313039,4582599,1258
199301,464662,7573635,6637
199301,557511,4107875,5557
199312,229649,7116464,9513
199312,441421,539510,10431
199312,453195,3150578,19822
199304,3090,3756859,19752
199307,502653,3372518,18153
199307,74566,5185524,11203
199307,425107,3135459,18066
199307,564808,8899450,2515
199312,62320,3141684,6740
199312,152813,4987310,17248
199304,77252,973566,390
199312,344021,2296161,18400
199312,208173,1284418,7736
199312,2171,3643412,14829
199312,479828,708657,14781
199312,466747,1007667,15715
199305,343595,6002118,13864
199305,385847,2437298,2315
199310,540433,2715494,11119
199304,260081,1716724,6371
199303,488904,2754140,5983
199308,416342,5107520,17055
199308,514829,4155925,112
199303,549137,2761264,13041
199303,172163,1815685,10003
199305,387269,1611225,16637
199312,218110,4071276,14895
199312,31336,5464726,15886
199312,302556,4011681,11661
199305,592365,3284844,13351
199304,285967,8803898,7223
199304,588626,665264,15427
199307,21629,6447477,12268
199307,512380,3032560,15084
199306,518995,2392596,4352
199306,142615,4873373,19343
199306,591908,2521848,997
199305,599273,1901938,3495
199305,378637,5716445,12457
199306,484949,765832,13323
199306,561108,4629556,3290
199303,423383,5376977,2349
199303,332143,5642974,19754
199303,244356,514934,17192
199310,431264,4568207,3047
199304,43816,348442,3982
199304,204034,4457471,15882
199304,186742,3405113,15342
199310,499458,5998781,11797
199310,267128,4770299,8754
199307,589952,4802619,17482
199303,377571,2584942,7820
199306,349428,4012645,16473
199301,533155,352874,1928
199309,314184,1056785,9805
199309,426879,4290699,16025
199305,596863,960321,8010
199305,60961,6525054,19386
199305,135187,4386404,6892
199308,84734,842177,1614
199304,32763,5151718,7163
199302,51310,5119657,4063
199302,157876,2084711,5042
199306,315332,5750361,18673
199306,577613,6627112,9184
199312,255511,6242890,13920
199308,74386,269355,989
199308,392095,2763522,770
199308,295,4405838,13998
199306,512731,3107291,16239
199306,540618,4876254,16430
199304,375432,2047076,4878
199306,211389,4919299,15155
199303,575383,6002609,934
199303,256784,2585043,5534
199309,261981,5842510,6058
199309,345751,4578093,469
199312,156408,2726712,1175
199312,340496,4769233,3154
199302,278914,9182457,14441
199302,493291,3051425,6984
199302,139920,8555050,7459
199303,337026,2083499,9201
199309,331463,3254912,6599
199309,173204,1126490,5200
199306,386500,7540586,19759
199305,586489,6724063,8880
199307,355148,1061160,6720
199310,398908,4326854,15161
199302,397101,3321105,17451
199305,560848,1309450,7669
199305,155653,165739,4823
199311,246745,8289477,3684
199311,148965,5921042,16198
199309,457004,282528,2343
199312,293159,223515,10183
199304,538518,2113713,9672
199311,171095,5142456,2810
199311,378664,4440272,15321
199308,255476,5810296,6950
199305,123302,918432,10515
199305,480295,5748917,14315
199312,284370,1313729,1250
199312,432000,2583448,5724
199312,15784,8243933,14342
199308,71773,507728,3536
199302,524502,6800468,5820
199302,403287,4949101,7307
199311,369892,7802396,8476
199311,452332,1271466,2698
199301,214849,1571572,9707
199309,111990,1569560,19235
199309,12114,3047546,6812
199309,8990,5452000,12768
199307,512310,2180456,11464
199309,236763,1665755,11295
199309,2725,7734925,2700
199304,372280,655850,2868
199310,515052,1863034,16186
199303,97282,2532974,8813
199303,288916,7166233,5248
199307,385565,2749816,11391
199308,328415,5941034,17607
199308,140818,8465020,14516
199305,547906,568579,1127
199308,2976,4738762,19804
199307,282913,5255434,13050
199307,369495,5519485,11448
199307,395049,1472366,1390
199309,297194,5199500,7799
199309,534307,5257817,11443
199306,361783,1461057,7691
199306,75857,1257335,6302
199307,168433,5351096,6809
199301,223056,2943973,7401
199302,14889,7955110,16614
199307,41858,1425481,19307
199303,71217,1844101,18811
199305,448860,1432601,9044
199308,362452,5491359,18493
199308,109683,3776369,8528
199308,173385,4764527,15746
199308,475023,1185624,8739
199307,483103,1896295,18322
199307,126023,3634854,13231
199312,343250,3763328,7299
199312,2483,5974189,9935
199312,316350,1606815,14391
199312,584413,1482416,3598
199312,218425,2736526,4836
199303,454888,6501610,14884
199303,7770,2491488,9193
199303,3959,8299442,17842
199303,144369,4524165,2960
199305,95395,5529581,16174
199305,95740,1890220,8121
199304,585142,238061,15909
199306,271690,3619139,19285
199306,283149,2465779,15378
199306,242855,6975619,17780
199301,345010,2660710,4492
199301,172874,2861898,4145
199301,244226,3707225,7693
199301,93582,1528312,1869
199309,66162,884477,16678
199306,63417,2544095,106
199308,184520,2830373,9348
199308,387517,6692369,12021
199308,376090,457103,14222
199306,26130,4405118,1534
199310,385535,6898553,14532
199304,437269,4255614,13947
199306,261872,2178625,10210
199306,489828,5818777,6507
199307,525182,3161552,4689
199306,446983,1528528,15779
199305,554898,1353338,19521
199305,365177,243463,18891
199312,396042,1987000,16487
199312,11586,5633895,13515
199306,280147,557929,7680
199312,74860,7012834,13989
199306,171817,3847505,16833
199301,285388,271927,16068
199305,258545,3241610,5017
199305,357693,519951,8714
199305,342594,4762447,17039
199304,324751,6545377,17905
199305,26362,5934186,16596
199305,137255,4136492,6442
199305,435108,1214145,17239
199307,403486,2965107,13610
199301,555023,627396,9059
199309,462448,4049315,6069
199309,555410,5401427,12698
199309,562311,679778,13745
199309,147314,6074165,17595
199309,230636,3722289,2946
199309,296062,1675951,19786
199306,415702,6726313,7429
199301,583721,8752795,10864
199301,589040,5029784,4388
199310,270167,4963659,1905
199310,73582,7238113,4918
199305,477044,400239,8008
199305,527767,3375905,10870
199305,367939,2530726,11673
199305,216217,2692483,2451
199308,328007,3915367,17014
199308,42686,1436495,13283
199309,372770,8391929,4721
199312,216552,1727003,12388
199312,185376,1984540,8421
199307,333644,4932232,11216
199305,336954,3862423,4360
199305,221397,383648,4189
199302,131233,4336308,11991
199302,24727,7530191,18967
199307,365215,4967176,6458
199307,165372,4648454,15196
199306,284184,5212374,1932
199306,501705,6290822,16085
199309,430957,6958909,17327
199309,558792,4715761,2780
199301,357967,2182896,463
199305,240698,1112663,15492
199305,199509,4618003,5026
199305,586493,7660429,2527
199306,595696,1596377,1270
199312,52299,1734287,1632
199312,345933,5877392,10225
199312,119388,2647281,17684
199308,557716,3997897,12263
199308,163545,4299627,15648
199310,446939,3696383,12227
199310,305978,2527565,10712
199311,509987,6721767,2399
199308,460801,2734282,19156
199310,518654,4967711,223
199310,215405,4052276,13428
199305,477197,116242,2135
199309,292431,1242645,4321
199309,523359,547402,14127
199310,431211,4542489,13950
199305,309731,1895644,321
199306,285949,6257563,2454
199309,173330,4028960,4188
199309,236068,1082365,10450
199311,32683,2879141,5164
199304,366138,116799,5983
199307,86391,3509589,1366
199307,564409,291729,17884
199312,292281,756322,4173
199303,461946,1699956,7413
199303,513684,3128787,15882
199303,47390,3931926,12226
199310,410267,1515107,19108
199311,241070,4756026,1676
199310,241575,5295827,11362
199310,537411,4495802,9427
199303,301856,1820683,2900
199307,250431,5196902,962
199312,194687,705545,13815
199302,308119,2186574,5362
199304,210557,5520885,19070
199302,221023,4029034,6021
199302,380765,3289126,16582
199305,211806,673373,515
199310,201882,529809,3535
199301,272259,3656782,18229
199302,339024,3646124,10562
199309,155040,321941,15769
199303,180285,3840532,15700
199307,214723,6323198,8758
199306,431852,2295789,13752
199312,307582,2492445,6681
199311,382890,5273508,9362
199311,42060,396815,13430
199307,418839,2262301,4873
199307,131958,1773045,8233
199307,103976,6076527,2045
199309,272346,3836340,422
199309,432227,3260829,9179
199309,228377,1646058,10446
199308,173961,3223376,9047
199306,42744,1799751,14073
199312,55638,7265359,19374
199312,307648,2130795,11896
199312,23714,1123469,7918
199312,155545,6813498,6843
199311,293546,746672,15340
199302,433253,4932344,17613
199311,41795,5330208,2250
199308,585646,7726488,7886
199307,238951,7964207,7743
199307,576290,6492515,993
199307,495800,7215444,12609
199312,5025,3247629,9990
199312,451313,6007906,8382
199312,38674,3033432,18161
199305,263387,3667604,10682
199305,538969,4572079,5814
199308,318027,2838247,19238
199312,96814,4123214,9396
199312,545240,2867325,18379
199312,33720,1458581,19149
199304,65959,3049120,15892
199304,69978,3401155,14340
199304,105442,1844038,5825
199311,177772,2691415,4550
199311,411790,3168695,5129
199311,528354,5337176,18388
199311,82165,4339706,9402
199310,390738,6093295,5381
199307,41479,1240070,10200
199307,526238,2252822,17995
199310,221186,1288745,13427
199312,30968,8188315,9564
199312,549815,3979461,7485
199312,139266,4135063,9453
199309,335191,3725134,18719
199308,213745,985285,10003
199302,484524,4287157,14059
199302,561684,4961165,18111
199309,523672,8308685,15339
199302,335987,3924561,14335
199302,289296,125957,9601
199302,558474,2402881,4059
199302,465142,4822614,5293
199308,591757,8968189,8356
199308,469497,5461134,18708
199308,227367,251103,4990
199308,549841,1497529,10739
199311,423564,1166231,8642
199311,423432,2629495,2010
199303,65172,3900493,13343
199303,527403,554987,19822
199301,172487,5249209,12213
199312,405268,1974562,10661
199310,42405,666963,3308
199310,498724,6246510,16277
199311,162951,7576479,6817
199311,315461,438505,1784
199312,199942,808608,10689
199304,248244,3738833,5913
199308,83217,356462,2733
199302,301262,2104574,3596
199312,352274,2888594,17774
199305,107417,4653547,16163
199307,212181,4178095,471
199306,585708,1582025,12113
199306,252155,1503496,19384
199306,156015,1696479,13976
199311,144678,6683959,14166
199309,22131,2293717,8631
199304,382369,4786552,12167
199302,475965,3233606,8438
199302,227007,4529851,17943
199308,284229,840754,17298
199308,422149,2519274,19534
199303,591539,3515379,13661
199301,276833,5968786,8304
199301,560094,3656093,6316
199301,91952,6667748,4701
199303,106872,911251,17036
199301,40816,4992854,9667
199307,343971,7580279,15376
199309,522336,1996715,15076
199303,162813,371410,15856
199303,385488,5763620,9653
199312,477270,967866,431
199305,492213,1653520,7859
199305,445481,2628965,520
199309,330279,2412966,11850
199304,504222,120167,10005
199306,235808,1184033,11350
199306,208563,6633747,18030
199308,353040,2597039,11149
199308,164512,3433638,5952
199303,567846,5063967,17013
199309,457748,5910319,17626
199309,169583,4648707,14942
199302,468695,1775135,3699
199304,5674,3524243,9086
199310,477460,6057372,6885
199309,485308,2560694,12420
199312,255879,3559628,14097
199312,347011,3525256,13001
199312,199746,5371103,12906
199310,493798,5909257,16829
199310,352602,6715980,9768
199302,386581,7440697,688
199302,278633,3000836,11588
199302,582518,2794455,11958
199302,422281,4884032,1668
199307,443260,2830020,7622
199309,45695,4223136,3282
199309,371654,7440959,7555
199309,300696,1152045,15846
199302,287386,5166617,16808
199306,37336,3868376,5530
199306,140517,6496374,1820
199310,429249,3032738,14440
199310,578762,1803925,12105
199301,292577,913483,2803
199301,577152,2026835,15333
199312,141804,3043724,16933
199301,504785,4340168,14924
199303,27572,2472790,16878
199301,414744,643583,16913
199303,507410,1389042,14549
199303,231395,2757544,10980
199303,22421,2106482,900
199306,243115,1361774,17604
199303,327456,2762165,11348
199303,439337,2352239,505
199303,38141,4919799,9268
199311,257416,3730154,2999
199311,182770,8070666,5317
199309,455623,7501507,6363
199309,208044,1036760,7026
199306,80696,7722834,18587
199306,110512,2411655,13794
199306,366588,1146617,5887
199306,436742,5428980,12580
199307,353518,924042,12641
199312,11827,7758614,13080
199312,307669,5477615,8350
199312,145183,1072201,14153
199302,564194,2712614,10285
199306,383949,2789179,18806
199309,99392,2617204,19381
199306,479383,1468624,10250
199306,179940,6999092,14995
199301,117084,981062,231
199307,593191,3861499,17087
199307,275397,5110743,10908
199306,313239,5344474,18311
199306,203693,5946036,3068
199302,591691,7412341,18097
199302,144784,7966165,4581
199312,377318,3867771,12590
199302,90334,1541520,9268
199302,73255,357420,12370
199302,291360,1337836,2787
199310,207314,362726,2069
199303,60872,8528344,9699
199308,212945,3964822,3390
199312,258085,1226650,8579
199307,21727,7109280,4760
199303,100655,3854353,2152
199303,147831,5580125,14085
199303,583942,7664055,5551
199305,455960,8914868,19479
199310,238951,3333854,16318
199311,251477,3252603,7164
199311,553237,3879661,3499
199311,587623,1185445,15963
199309,539342,2188010,18557
199309,420597,7213010,4557
199307,464517,7041521,6019
199307,465153,2103202,14421
199307,419105,2781401,4016
199312,84421,6197902,4384
199307,79086,1859629,19859
199305,182539,7077978,4195
199305,125629,4012453,3873
199307,172230,4721885,3844
199307,269057,199051,4812
199310,126169,2434540,17994
199312,388595,6205675,18933
199306,393348,5085012,2686
199310,233262,811574,617
199310,243803,1556389,14790
199308,546862,4443779,13852
199308,296848,2739572,1671
199302,100453,3101662,19289
199302,383571,6901169,8116
199311,188269,4434168,6599
199303,169971,593922,17503
199303,101400,6104498,4378
199306,442177,4125186,16425
199306,91086,5277692,8937
199304,441148,3342509,12462
199304,67902,3332161,8378
199311,291191,3042931,6069
199304,61141,1527566,3430
199312,382636,166706,17120
199306,190699,8332796,420
199305,132610,7488658,16790
199311,398100,2253607,8916
199312,560349,966793,13300
199310,19765,5170528,13381
199306,52468,1531255,19766
199306,350496,5455981,3661
199305,318925,1539576,17441
199305,358520,3674771,15804
199306,329451,430808,19397
199306,130350,3416366,7582
199306,373578,4165234,17807
199306,322272,1129888,18890
199301,425974,2211541,16071
199301,135853,3114713,9805
199301,280571,451503,8820
199312,87336,4192309,12803
199312,248242,471331,12255
199312,389006,3004652,8981
199309,364436,891249,12703
199309,410602,7038034,14084
199309,518333,5636314,6241
199303,170792,3468514,3557
199303,124849,7896361,15670
199303,233626,7030721,16825
199303,220657,6184348,8140
199306,347498,153002,2554
199309,220404,770794,18690
199309,415841,6886734,9604
199307,415820,3436884,6136
199306,243117,3532253,16646
199301,251077,2014997,13360
199305,314139,5257074,4575
199305,332959,7149072,5562
199305,404873,5052649,4729
199312,494923,558108,11761
199312,510480,1327999,14053
199306,17594,6666111,4179
199306,564770,5630847,10133
199311,478828,1402076,2545
199312,391051,335759,3233
199308,465172,3343221,8878
199310,158858,929672,16275
199302,421946,2588937,15997
199307,307395,1649198,2720
199307,371079,4326525,4835
199307,318641,4600494,6764
199302,178469,1971464,14510
199302,118018,101528,8377
199304,73123,1074197,19406
199306,572575,5489636,1920
199306,343090,2857627,9176
199312,63585,5407641,1035
199309,507658,6529269,1736
199309,203248,451282,9912
199310,495325,4966968,18943
199310,514836,4580754,11769
199310,238152,2855076,1289
199312,123640,5648057,14505
199312,362545,1575379,6023
199305,442358,2774904,417
199305,355000,3759984,13119
199301,181977,4793282,16199
199301,273912,1478545,80
199307,589092,818481,4875
199307,255583,3618716,10427
199312,49755,165360,15110
199312,420126,4920854,5206
199307,114717,3085907,17709
199307,405124,1324451,2875
199302,466454,1653380,6104
199309,174716,4786567,1471
199311,114301,5208588,18610
199312,599563,977573,12188
199307,403729,3040087,11694
199306,344348,1102725,9048
199306,449266,595467,15880
199312,326002,199430,17602
199312,505789,3693616,8651
199312,580214,6276821,14448
199304,524551,6265882,13110
199311,398704,8126526,17017
199311,207572,6089868,9544
199311,349854,4247467,12318
199302,365133,3522472,14382
199301,173262,4579941,4136
199301,212266,808279,13090
199310,154714,175102,2413
199310,475316,5752696,13262
199307,287034,1111890,6242
199307,519401,4593508,9400
199310,483976,4850876,14370
199310,576556,6175860,10216
199310,170857,7368242,153
199310,590536,5635857,3340
199301,539259,3777849,13667
199301,178814,3524412,12012
199309,473708,7666779,5114
199309,269215,5392846,19573
199301,521386,6206457,16267
199310,580078,2950711,17919
199309,323438,4678005,646
199304,97165,5185557,19420
199304,440181,109873,17513
199307,447403,1985058,3321
199307,218809,4063762,5019
199307,135419,3311691,17241
199310,318720,1349238,7210
199302,232517,1406015,12505
199302,97566,1364987,16924
199303,503453,1441865,226
199303,187223,3372506,11542
199302,571026,3117674,17627
199302,385639,4097697,17230
199302,569740,7372799,4132
199310,514998,4881452,16556
199310,560817,7436048,6769
199302,108481,3686463,17050
199302,439634,5919920,11825
199302,504679,979884,3777
199303,238695,6631107,315
199306,417861,5404115,13631
199311,588649,3612511,19315
199311,16974,7412602,10857
199311,225858,2768519,19505
199304,190992,8454856,5999
199304,587572,7886181,15814
199305,569292,1734257,16021
199305,549575,1733394,13187
199304,548946,987485,14193
199303,11761,6165793,12457
199303,242868,5146435,13047
199306,565111,5472346,2829
199310,102126,5143099,10539
199310,431013,2497797,21
199310,15722,6098869,3101
199303,82450,6808434,16827
199307,456947,4664604,3231
199303,342258,2574475,5534
199303,116655,3604077,13367
199305,287745,6690070,16407
199305,125515,3202720,1271
199305,403182,3828444,6853
199302,86694,5490814,13446
199312,501463,5310059,8740
199312,307,717136,18515
199308,412328,2165563,5823
199311,460238,1510942,6008
199312,248597,6816007,4818
199311,513674,7366592,8825
199312,19533,5776711,15409
199312,102533,601927,13444
199312,65311,5503448,15002
199312,270308,2505448,3774
199305,536704,7335225,5670
199305,582791,2203553,7963
199305,461942,2585523,10356
199304,136017,3881394,2697
199307,556386,2570285,19357
199305,268632,6496916,6259
199305,487748,1701005,9765
199305,372241,3120234,5494
199312,568040,2084185,15153
199301,210290,3327176,10760
199301,477529,4325161,10347
199310,257844,1922552,18113
199310,35871,5843417,8084
199305,187301,134665,17938
199305,358225,3811133,15095
199305,513195,5039277,10480
199305,176020,3797709,12116
199305,246370,5362850,8042
199303,177723,2969387,5119
199303,53803,7668432,5472
199308,30197,4463672,2762
199308,519910,7565168,18775
199312,42518,5666778,14704
199302,203214,866947,5351
199304,502438,3707615,12606
199305,138915,8233776,10317
199312,387969,610914,3837
199311,134174,1076479,12639
199311,254476,849693,11576
199312,535377,4982770,15666
199307,109102,5059949,11993
199307,432762,3691143,11607
199311,466804,171765,13598
199311,569776,7877661,10081
199306,292512,2189047,8723
199306,445519,1594829,11157
199306,429599,4943395,5303
199303,509396,5646776,11938
199303,376875,6247903,7156
199312,381776,360405,19979
199312,96812,8685905,10700
199312,509509,7217335,591
199304,155197,3158023,12288
199304,144501,2423344,17481
199304,383402,2737573,18447
199304,429738,3922453,12113
199311,478049,3984837,16808
199311,561727,2804681,10975
199311,409411,3660121,7768
199311,165711,4352939,6345
199311,494207,2616170,11474
199311,328418,4961152,3477
199309,87744,3394210,4783
199305,3467,134305,87
199301,311991,2525757,5661
199307,550685,8334639,11903
199307,360551,5314858,2182
199302,202788,2510793,12399
199302,427275,3965020,19398
199305,287043,2523573,17957
199305,66655,6356868,3013
199305,326357,4382421,8697
199305,35871,6081924,13960
199308,388663,3228290,12377
199303,75202,3729369,19726
199303,190256,4664756,10934
199307,150321,5187703,11423
199302,74770,7865423,19272
199303,171047,2545777,8906
199303,170386,428175,918
199312,389767,7024085,11352
199312,212774,2810142,11434
199309,44203,4896249,4601
199309,417406,2182253,12634
199312,325068,3749161,12199
199312,76386,2832388,10848
199303,111145,5607279,13717
199301,107861,6290582,5577
199301,214380,4017724,7004
199306,259150,3403950,17585
199306,124083,1193432,9967
199307,152879,6693929,7117
199307,226754,4326224,14860
199307,454229,5164668,5378
199307,416765,7667052,2123
199310,411837,5827034,16396
199310,139769,6735822,4806
199304,477217,4980966,16367
199303,90361,936492,7365
199309,442257,3643260,4691
199310,58949,8328158,2646
199310,144915,7761243,15693
199310,496275,2242485,16466
199307,333834,5917253,12020
199307,323686,3814273,1281
199311,479400,3514660,14239
199311,471969,6847636,10205
199312,222883,3716480,615
199312,478864,1641970,4962
199305,20115,3043223,2680
199311,485485,2852692,16335
199311,77452,6516862,10783
199302,67308,1979265,4778
199302,234533,4697531,17731
199301,15714,1613412,7011
199301,486880,7605587,17208
199303,77428,6886558,12878
199303,120728,3770240,13009
199312,506480,1030116,4194
199301,267178,5220784,9770
199301,169276,3032238,7636
199301,442927,5804169,1432
199312,489305,2562674,19332
199312,553415,7051208,13612
199304,295590,155386,4550
199310,156493,1062950,7798
199310,362543,5917983,10969
199305,258621,154801,14885
199306,42967,5557983,1
199306,342997,5144829,8539
199306,549327,2316312,7727
199302,335613,1599142,8720
199302,33316,3710450,3842
199307,342319,3335185,5076
199305,86751,860186,6668
199305,17351,6151497,19375
199305,16412,3221394,3697
199311,575237,2987902,14942
199303,521527,5463108,4583
199303,16332,4696217,5330
199303,283646,474222,796
199310,365386,5747425,16212
199310,146382,3879480,18965
199310,297205,2945365,5439
199302,158696,4084918,14857
199302,274415,269543,415
199306,121550,2002154,4709
199306,64436,6724864,13237
199309,37373,4670158,998
199304,91569,305869,3898
199312,163991,398668,14306
199312,198779,184021,6066
199305,323429,3099442,7198
199305,182398,1723173,3223
199305,149468,5151776,18272
199305,501682,8167434,16599
199305,555661,8075074,18964
199304,371623,8137517,1019
199311,520249,3607123,16080
199311,212643,2464117,15549
199305,291100,534634,18701
199305,105225,487167,14139
199305,269808,5984041,9359
199305,449127,1356962,3194
199302,264722,3305951,5964
199308,503413,2335627,7195
199304,588225,4713074,9292
199305,101183,3249389,14272
199310,562853,8636561,12002
199310,267966,1125558,16795
199309,55928,2953986,14159
199309,381338,5919983,2685
199309,125410,5486137,6931
199302,296293,379048,14365
199305,185374,2123383,19188
199312,589852,3615687,17447
199312,278573,460813,6892
199311,535972,4284965,3366
199305,59982,4757851,8023
199305,78453,981974,8335
199305,355969,9622562,13836
199309,305204,5278114,4558
199309,420702,3212906,3489
199309,140273,4331164,19926
199307,1213,2537056,2839
199307,523156,3618749,10312
199309,136260,1524401,2180
199302,231807,3710577,5022
199310,323578,6435068,8622
199310,572209,1491293,5452
199306,582971,5976994,2724
199303,66679,6028089,235
199303,428460,1649466,812
199311,111035,3485371,15812
199311,150291,6245046,15911
199311,486732,6737343,12461
199311,102747,7795091,6264
199309,109069,1777720,7774
199305,230581,1466222,586
199305,572493,3409593,18526
199301,368231,5923143,793
199306,376681,5742307,6704
199306,267186,3132009,138
199309,457995,765564,14914
199310,477295,997459,12548
199310,63086,4523632,15016
199301,208112,1110888,19350
199301,335326,2244800,8306
199301,22226,1705106,3430
199301,64312,3342655,16599
199310,596349,2102940,739
199310,458118,3585531,4954
199310,58414,271737,1312
199306,497016,2680371,6009
199306,188317,1363150,6782
199306,586981,9525023,18010
199306,312700,1526006,5180
199306,563211,1009158,10762
199304,64576,3586446,2576
199307,44768,3987305,18194
199302,505756,2964991,4356
199302,32587,1805261,17763
199307,412744,5576519,14664
199301,564572,162018,7363
199301,308211,1569110,11655
199303,520772,5446374,12606
199311,320930,756956,13723
199311,496463,990959,15098
199311,451041,2501874,19323
199311,346743,2951264,16017
199310,124674,2636335,499
199310,536420,7063540,10295
199310,3839,7936847,16744
199304,435756,2133271,12418
199308,278662,6009700,10798
199308,80426,4365527,11415
199308,517673,4184358,18069
199309,565702,3637885,18573
199308,343517,3670296,5131
199308,137332,3054975,4932
199304,101396,553366,11346
199301,153555,3025682,5493
199301,530571,951320,15733
199304,446132,422619,5705
199304,523967,6898607,3373
199306,91425,5907887,7600
199310,483475,4809968,8159
199312,81092,3747230,18481
199312,38013,2447899,10955
199311,376785,9031446,8897
199311,219338,1097640,9629
199304,538782,3064339,7120
199312,478522,297099,18655
199312,561271,1318927,16638
199312,185581,1959898,2640
199312,246329,3661415,7492
199312,38251,2097837,2016
199312,573773,3403560,193
199311,518803,8476742,2102
199311,321204,5283019,8046
199311,250876,2303670,16543
199308,531300,658983,6464
199306,364936,8928105,8411
199306,427506,5534666,401
199306,76692,1471784,7176
199306,559130,3690997,3681
199306,269579,2606226,8835
199309,152944,7360720,13917
199303,234858,8784916,19766
199303,449795,6769707,555
199303,289785,8607634,4035
199303,201378,1003018,805
199303,547037,210297,19386
199303,508251,498655,6362
199303,567410,3619605,14387
199303,49800,7716618,15627
199304,463447,4561298,15013
199304,540068,3546836,10599
199301,596795,2202020,8458
199302,179054,4374706,19463
199304,448437,6450468,5621
199301,427276,238243,2407
199301,316512,898758,18546
199308,111352,1057959,4285
199308,352098,3155819,4852
199308,24066,2940478,14276
199311,554136,3265661,17557
199304,460728,3603685,8769
199301,290775,4672200,12400
199301,221278,4420472,11886
199301,519980,4751904,12814
199301,204113,3488653,7865
199301,466208,5063064,14193
199304,568043,1319891,16198
199305,481938,380142,362
199305,508213,1692569,13807
199306,207575,575233,7574
199308,114543,3968611,12787
199308,191348,3769631,9095
199304,459493,1437945,15355
199309,3142,206937,4543
199306,289583,4881257,1057
199309,362279,2628869,2469
199309,10522,3970945,2149
199311,215056,4806648,16744
199305,240064,1168714,11663
199303,260926,7845771,4210
199303,546804,5622669,8242
199303,518981,2177956,12560
199309,108066,1999899,14143
199303,365210,126244,17796
199308,346667,997344,14665
199306,199737,1979994,9536
199310,270942,4824409,1668
